rule,ic_family,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index
107,short_random_block,0.5156033883298882,0.0794677734375,0.3044251358363245,0.0,0.0,0.0,0.0,0.0,125.625,140.0,2.0,2.4622975914541576,1.0,0.841064453125,0.546875,0.158935546875,-0.0625,0.0,1.0,0.5156033883298882,0.48439661167011183,2.2749000806131425,0.0,0.0,0.0,0.0,0.3044251358363245,0.054443359375,0.945556640625,0.3684718525461207,0.05438019190758708
107,periodic_perturbation,0.5486970300340467,0.616943359375,0.9524387411403188,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.830802914380676,1.0,0.88037109375,1.015625,0.208251953125,-0.04638671875,0.0,1.0,0.5486970300340467,0.4513029699659533,7.599210059867692,0.0,0.0,0.0,0.0,0.9524387411403188,0.7222900390625,0.2777099609375,0.6690768707308358,0.7050353252954255
106,bernoulli_050,0.5005723530216439,0.49896240234375,0.9972680792183153,0.0,0.0,0.0,0.0,0.0,203.4375,260.0,1.0,1.9975307781997704,1.0,0.5556640625,1.015625,0.5023193359375,-0.0076904296875,0.0,1.0,0.5005723530216439,0.49942764697835607,32.4646970809597,0.0,0.0,0.0,0.0,0.9972680792183153,0.494140625,0.505859375,0.5025790030884423,0.4938976286021562
106,bernoulli_025,0.4273800386065175,0.476806640625,0.9697343857551388,0.0,0.0,0.0,0.0,0.0,196.0625,260.0,1.0,1.7807323282798786,1.0,0.55908203125,1.015625,0.4947509765625,-0.0028076171875,0.0,1.0,0.4273800386065175,0.5726199613934825,23.62617822608116,0.0,0.0,0.0,0.0,0.9697343857551388,0.4881591796875,0.5118408203125,0.5685774886974809,0.4861819144939175
106,single_seed,0.00390625,0.00390625,0.036874506253871994,0.0,0.0,0.0,0.0,0.0,132.0,132.0,1.0,-0.0,1.0,0.9921875,0.515625,0.0078125,-0.0625,0.0,1.0,0.00390625,0.99609375,999999999.9999999,0.0,0.0,1.0,0.35,0.036874506253871994,0.0078125,0.9921875,1.0,0.00028808208010837485
106,two_cell_seed,0.02840770914396887,0.01171875,0.1825283941866654,0.0,0.0,0.0,0.0,0.0,132.0,132.0,1.0,0.967661552439695,1.0,0.9765625,0.515625,0.0234375,-0.0625,0.0,1.0,0.02840770914396887,0.9715922908560312,68.04258495886263,0.0,0.0,0.0,0.0,0.1825283941866654,0.015625,0.984375,0.7154738423969194,0.0034407479292240767
106,short_random_block,0.07164363638436284,0.0989990234375,0.35739931692227994,0.0,0.0,0.0,0.0,0.0,125.4375,132.0,1.0,1.8900507060355278,1.0,0.833740234375,0.515625,0.166259765625,-0.0625,0.0,1.0,0.07164363638436284,0.9283563636156371,24.0513855107854,0.0,0.0,0.0,0.0,0.35739931692227994,0.101318359375,0.898681640625,0.5632650428827313,0.045717915684261444
106,periodic_perturbation,0.4984544093506809,0.48541259765625,0.9967313048772342,0.0,0.0,0.0,0.0,0.0,240.875,260.0,1.0,0.8454213183616123,1.0,0.747314453125,1.015625,0.29541015625,-0.053955078125,0.0,1.0,0.4984544093506809,0.5015455906493191,29.20209367643225,0.0,0.0,0.0,0.0,0.9967313048772342,0.7315673828125,0.2684326171875,0.7894554941362731,0.7286845985072571
99,bernoulli_050,0.4990386369163424,0.4990234375,0.9996445770571315,0.0,0.0,0.0,0.0,0.15625,260.0,260.0,1.0,0.20809351300638362,1.0,0.8099365234375,1.015625,0.3165283203125,-0.0552978515625,0.0,1.0,0.4990386369163424,0.5009613630836576,92.70859535265453,0.0,0.15625,0.0625,0.021875,0.9996445770571315,0.983154296875,0.016845703125,0.9676709679798623,0.9828214583153433
99,bernoulli_025,0.4784978131839737,0.47900390625,0.9968481528695526,0.0,0.0,0.0,0.0,0.03125,259.9375,260.0,1.0,0.12123624795060954,1.0,0.7418212890625,1.015625,0.3951416015625,-0.0509033203125,0.0,1.0,0.4784978131839737,0.5215021868160263,101.02037992188139,0.0,0.03125,0.015625,0.00546875,0.9968481528695526,0.9580078125,0.0419921875,0.9816430614580325,0.9565174743242655
99,single_seed,0.49806967412451364,0.5,0.7300392166092116,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.999609836367807,1.0,0.58203125,1.015625,0.58203125,-0.0078125,0.0,1.0,0.49806967412451364,0.5019303258754864,14.893068307442476,0.0,0.0,0.0,0.0,0.7300392166092116,0.671875,0.328125,0.6815418159494178,0.671875
99,two_cell_seed,0.5,0.5,0.7337867866237879,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.9999985889818463,1.0,0.609375,1.015625,0.5859375,0.0546875,0.0,1.0,0.5,0.5,15.266613385485954,0.0,0.0,0.0,0.0,0.7337867866237879,0.6796875,0.3203125,0.6652902316132351,0.67968092467204
99,short_random_block,0.49884009454036965,0.499755859375,0.7752172866900304,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,1.0032567706162472,1.0,0.607421875,1.015625,0.592529296875,0.03076171875,0.0,1.0,0.49884009454036965,0.5011599054596303,21.16663501971686,0.0,0.0,0.0,0.0,0.7752172866900304,0.70947265625,0.29052734375,0.6746319719944744,0.7094570211496145
99,periodic_perturbation,0.49951171875,0.49951171875,0.9999559719934971,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.0593831732950815,1.0,0.9609375,1.015625,0.0390625,-0.0625,0.0,1.0,0.49951171875,0.50048828125,258.02368033139567,0.0,0.0,0.0,0.0,0.9999559719934971,0.9921875,0.0078125,0.9932170542635659,0.9921438159622977
109,bernoulli_050,0.5357934380319795,0.54437255859375,0.9934148318785317,0.0,0.0,0.0,0.0,0.015625,213.0625,260.0,1.0,1.540347793970298,1.0,0.8382568359375,1.015625,0.1617431640625,0.0,0.0,1.0,0.5357934380319795,0.46420656196802046,33.556185230822265,0.0,0.015625,0.0,0.0,0.9934148318785317,0.5465087890625,0.4534912109375,0.5088664296383548,0.5441614536623604
109,bernoulli_025,0.5589331244680205,0.57073974609375,0.9849238004789489,0.0,0.0,0.0,0.0,0.0,168.0625,260.0,1.0,1.6003822254064402,0.984375,0.79107666015625,1.015625,0.20892333984375,0.0,0.0,1.0,0.5589331244680205,0.44106687553197954,30.272622600495957,0.0,0.0,0.0,0.0,0.9849238004789489,0.524169921875,0.475830078125,0.46706609036422025,0.5183379556489713
109,single_seed,0.5625303988326849,0.5703125,0.8531126129943273,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,1.0414388568460955,1.0,0.7421875,1.015625,0.4921875,-0.0625,3.0,1.0,0.5625303988326849,0.43746960116731515,102.02604793538224,0.0,1.0,0.0,0.0,0.8531126129943273,0.515625,0.484375,0.43074241201754154,0.5052956876101021
109,two_cell_seed,0.5615576361867705,0.5703125,0.8556090882950295,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,1.1432783425075956,1.0,0.734375,1.015625,0.484375,-0.03125,3.0,1.0,0.5615576361867705,0.43844236381322954,134.74848897060295,0.0,1.0,0.0,0.0,0.8556090882950295,0.5078125,0.4921875,0.4207544402480133,0.49826013562733035
109,short_random_block,0.575899235469358,0.61407470703125,0.8666752565964952,0.0,0.0,0.0,0.0,0.0625,225.1875,260.0,1.0,1.7266772710612999,1.0,0.671875,1.015625,0.39013671875,-0.012939453125,0.0,1.0,0.575899235469358,0.42410076453064205,25.33017479908941,0.0,0.0625,0.0,0.0,0.8666752565964952,0.4403076171875,0.5596923828125,0.38941602576046297,0.4255747844174186
109,periodic_perturbation,0.5281082331438472,0.21417236328125,0.3920247840446902,0.546875,0.546875,0.0,0.0,0.546875,120.0,260.0,1.0,1.253624576204618,0.453125,0.830078125,1.015625,0.169921875,-0.0341796875,2.0,0.453125,0.5281082331438472,0.47189176685615275,1.212593542345385,0.0,0.546875,0.546875,0.19140625,0.3920247840446902,0.1593017578125,0.8406982421875,0.20688553620075403,0.15778008703774135
105,bernoulli_050,0.4999092784837062,0.5050048828125,0.9972054370620504,0.0,0.0,0.0,0.0,0.0,138.875,260.0,1.0,1.992930187392001,1.0,1.0,1.015625,0.0,0.0,0.0,1.0,0.4999092784837062,0.5000907215162937,32.23501288636465,0.0,0.0,1.0,0.35,0.9972054370620504,0.5023193359375,0.4976806640625,0.5037318031623677,0.5022971644386378
105,bernoulli_025,0.4939335329523346,0.251953125,0.994025269453085,0.0,0.0,0.0,0.0,0.0,117.0625,260.0,1.0,1.9301589485830952,1.0,1.0,1.015625,0.0,0.0,0.0,1.0,0.4939335329523346,0.5060664670476653,22.139565009666228,0.0,0.0,1.0,0.35,0.994025269453085,0.37548828125,0.62451171875,0.5262142790821187,0.37544450506691346
105,single_seed,0.44748601653696496,0.00390625,0.4818081327590396,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,-0.0,1.0,1.0,1.015625,0.0,0.0,0.0,1.0,0.44748601653696496,0.552513983463035,2.9525417851531213,0.0,0.0,1.0,0.35,0.4818081327590396,0.0078125,0.9921875,1.0,0.007700295109868737
105,two_cell_seed,0.498084873540856,0.0078125,0.5505635247986006,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,-0.0,1.0,1.0,1.015625,0.0,0.0,0.0,1.0,0.498084873540856,0.5019151264591439,3.1872031399609684,0.0,0.0,1.0,0.35,0.5505635247986006,0.0078125,0.9921875,0.5,0.007812498656385487
105,short_random_block,0.49232904456468873,0.032470703125,0.6906127153100401,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,1.9575555843518342,1.0,1.0,1.015625,0.0,0.0,0.0,1.0,0.49232904456468873,0.5076709554353113,4.24971067518527,0.0,0.0,1.0,0.35,0.6906127153100401,0.034423828125,0.965576171875,0.5451361900567532,0.03437208287488415
105,periodic_perturbation,0.5,0.5,0.9848963458432755,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.5072257343562511,1.0,1.0,1.015625,0.0,0.0,0.0,1.0,0.5,0.5,10.917117210234109,0.0,0.0,1.0,0.35,0.9848963458432755,0.9921875,0.0078125,0.9029061805815559,0.9915101268097571
111,bernoulli_050,0.5889714459964738,0.591552734375,0.9744708511421277,0.0,0.0,0.0,0.0,0.0,259.3125,260.0,2.0,1.9512119859622834,1.0,0.6212158203125,1.015625,0.4970703125,-0.03271484375,0.0,1.0,0.5889714459964738,0.4110285540035262,40.149143853790726,0.0,0.0,0.0,0.0,0.9744708511421277,0.3515625,0.6484375,0.2988417370814934,0.343657237261896
111,bernoulli_025,0.5887524794047908,0.58612060546875,0.9725593786463966,0.0,0.0,0.0,0.0,0.0,259.4375,260.0,2.0,1.83452354619978,1.0,0.60107421875,1.015625,0.4793701171875,-0.0263671875,0.0,1.0,0.5887524794047908,0.4112475205952092,39.10540818604924,0.0,0.0,0.0,0.0,0.9725593786463966,0.3544921875,0.6455078125,0.3068567792508842,0.34638445257043204
111,single_seed,0.5019759241245136,0.0234375,0.13697418765162425,0.0,0.0,0.0,0.0,0.0,128.0,128.0,3.0,1.0,1.0,0.953125,0.5,0.046875,-0.0625,0.0,1.0,0.5019759241245136,0.49802407587548636,2.0813008086763167,0.0,0.0,0.0,0.0,0.13697418765162425,0.015625,0.984375,0.34153846153846146,0.01562431206239839
111,two_cell_seed,0.5019911235408561,0.0234375,0.13708718339516268,0.0,0.0,0.0,0.0,0.0,128.0,128.0,3.5,1.0580575376523849,1.0,0.953125,0.5,0.046875,-0.0625,0.0,1.0,0.5019911235408561,0.49800887645914393,2.0813008086763167,0.0,0.0,0.0,0.0,0.13708718339516268,0.015625,0.984375,0.3338461538461538,0.01562431206239839
111,short_random_block,0.5069145469813959,0.056396484375,0.2685490884802965,0.0,0.0,0.0,0.0,0.0,123.875,132.0,3.0,1.664610410382775,1.0,0.88720703125,0.515625,0.11279296875,-0.0625,0.0,1.0,0.5069145469813959,0.49308545301860407,2.2092393333224494,0.0,0.0,0.0,0.0,0.2685490884802965,0.034912109375,0.965087890625,0.31450184701979833,0.03490339037206367
111,periodic_perturbation,0.501929375911965,0.02081298828125,0.11787273121469881,0.515625,0.515625,0.0,0.0,0.515625,64.9375,136.0,1.0,0.6923859958327929,0.484375,0.9583740234375,0.53125,0.0416259765625,-0.0625,2.0,0.484375,0.501929375911965,0.49807062408803504,1.0060148357027776,0.0,0.515625,0.515625,0.18046874999999998,0.11787273121469881,0.007568359375,0.992431640625,0.10136521182306066,0.007568197971671106
110,bernoulli_050,0.5657802240393969,0.5677490234375,0.9854735769916809,0.0,0.0,0.0,0.0,0.0,237.8125,260.0,2.0,2.2848627536397466,1.0,0.60113525390625,1.015625,0.47198486328125,0.0120849609375,0.0,1.0,0.5657802240393969,0.4342197759606031,49.518866305594464,0.0,0.0,0.0,0.0,0.9854735769916809,0.4208984375,0.5791015625,0.3711892212469047,0.41493588100598544
110,bernoulli_025,0.5626869053228356,0.571533203125,0.984918515515102,0.0,0.0,0.0,0.0,0.0,243.5625,260.0,2.0,2.282280301244171,1.0,0.59344482421875,1.015625,0.46685791015625,0.013427734375,0.0,1.0,0.5626869053228356,0.4373130946771644,48.42052227581182,0.0,0.0,0.0,0.0,0.984918515515102,0.421142578125,0.578857421875,0.3741549004601212,0.41505740710802275
110,single_seed,0.2917831955252918,0.6015625,0.759386508745356,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,2.3275675842253016,1.0,0.52734375,0.515625,0.55078125,0.046875,0.0,1.0,0.2917831955252918,0.7082168044747081,22.82950518016188,0.0,0.0,0.0,0.0,0.759386508745356,0.4375,0.5625,0.3671700915903518,0.43727442930135985
110,two_cell_seed,0.29409350680933855,0.59765625,0.7630263165056789,0.0,0.0,0.0,0.0,0.0,140.0,140.0,2.0,2.3656820585835066,1.0,0.52734375,0.546875,0.56640625,0.046875,0.0,1.0,0.29409350680933855,0.7059064931906615,22.460869515668843,0.0,0.0,0.0,0.0,0.7630263165056789,0.4140625,0.5859375,0.3739066615906831,0.41377531113569305
110,short_random_block,0.3139586689871109,0.56353759765625,0.8002822247820449,0.0,0.0,0.0,0.0,0.0,173.375,260.0,2.0,2.347900153088655,1.0,0.537841796875,1.015625,0.5216064453125,0.009521484375,0.0,1.0,0.3139586689871109,0.6860413310128891,22.749188417598017,0.0,0.0,0.0,0.0,0.8002822247820449,0.418212890625,0.581787109375,0.3761218581200497,0.4172467505048821
110,periodic_perturbation,0.16055808456955253,0.2940673828125,0.4028327152134389,0.484375,0.484375,0.0,0.484375,0.484375,92.4375,224.0,2.0,2.2803823175432907,0.515625,0.75628662109375,0.875,0.27593994140625,-0.054443359375,0.0,0.515625,0.16055808456955253,0.8394419154304474,1.9679551371270567,0.484375,0.484375,0.484375,0.484375,0.4028327152134389,0.217529296875,0.782470703125,0.19789109261654578,0.11203380183274342
128,bernoulli_050,0.0025592017266536965,0.0,0.006905038531528005,1.0,1.0,0.0,1.0,1.0,4.25,8.0,2.0,1.9896325472464587,0.0,1.0,0.03125,0.0,-0.0625,1.0,0.0,0.0025592017266536965,0.9974407982733463,0.0,1.0,1.0,1.0,1.0,0.006905038531528005,0.0,1.0,0.009756060818418365,0.0
128,bernoulli_025,0.001059684308122568,0.0,0.0036633029339168594,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.052614630826063,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.001059684308122568,0.9989403156918775,0.0,1.0,1.0,1.0,1.0,0.0036633029339168594,0.0,1.0,0.011703660883924447,0.0
128,single_seed,1.5199416342412452e-05,0.0,0.00014348061022629118,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,1.5199416342412452e-05,0.9999848005836576,0.0,1.0,1.0,1.0,1.0,0.00014348061022629118,0.0,1.0,0.015384615384615385,0.0
128,two_cell_seed,3.0398832684824903e-05,0.0,0.00025647635376469495,1.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,3.0398832684824903e-05,0.9999696011673151,0.0,1.0,1.0,1.0,1.0,0.00025647635376469495,0.0,1.0,0.007692307692307693,0.0
128,short_random_block,0.00016268125303988326,0.0,0.0010826051499249298,1.0,1.0,0.0,1.0,1.0,4.0625,8.0,1.0,1.8584385072425005,0.0,1.0,0.03125,0.0,-0.0625,1.0,0.0,0.00016268125303988326,0.9998373187469601,0.0,1.0,1.0,1.0,1.0,0.0010826051499249298,0.0,1.0,0.008604467781150473,0.0
128,periodic_perturbation,0.0019436253647859923,0.0,0.003890879309602263,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0593831732950815,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.0019436253647859923,0.998056374635214,0.0,1.0,1.0,1.0,1.0,0.003890879309602263,0.0,1.0,0.01528026237328563,0.0
112,bernoulli_050,0.3746088525200632,0.3741455078125,0.9524744356677222,0.0,0.0,0.0,0.0,0.0,259.875,260.0,1.0,1.0394196950755155,1.0,0.5831298828125,1.015625,0.4619140625,-0.0325927734375,0.0,1.0,0.3746088525200632,0.6253911474799367,45.33306467564498,0.0,0.0,0.0,0.0,0.9524744356677222,0.5015869140625,0.4984130859375,0.6683042872683299,0.47766228909115477
112,bernoulli_025,0.2336364033621109,0.23358154296875,0.7824033683392876,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.800110432693368,1.0,0.67529296875,1.015625,0.3685302734375,-0.03515625,0.0,1.0,0.2336364033621109,0.7663635966378891,46.30262515154937,0.0,0.0,0.0,0.0,0.7824033683392876,0.3775634765625,0.6224365234375,0.8087908167560994,0.2953732069730946
112,single_seed,0.00390625,0.00390625,0.036874506253871994,0.0,0.0,0.0,0.0,0.0,132.0,132.0,1.0,-0.0,1.0,0.9921875,0.515625,0.0078125,-0.0625,0.0,1.0,0.00390625,0.99609375,999999999.9999999,0.0,0.0,1.0,0.35,0.036874506253871994,0.0078125,0.9921875,1.0,0.00028808208010837485
112,two_cell_seed,0.0078125,0.0078125,0.06591441234324168,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,-0.0,1.0,0.984375,0.515625,0.015625,-0.0625,0.0,1.0,0.0078125,0.9921875,999999999.9999999,0.0,0.0,1.0,0.35,0.06591441234324168,0.0078125,0.9921875,0.5,0.0005149563464315757
112,short_random_block,0.022551184034533073,0.02252197265625,0.1528145533562076,0.0,0.0,0.0,0.0,0.0,124.875,132.0,1.0,1.0165389751587295,1.0,0.9549560546875,0.515625,0.0450439453125,-0.0625,0.0,1.0,0.022551184034533073,0.977448815965467,111.15269802212242,0.0,0.0,0.0625,0.021875,0.1528145533562076,0.0316162109375,0.9683837890625,0.7082452596815578,0.0048268584172287176
112,periodic_perturbation,0.4998779296875,0.4998779296875,0.9999559719934971,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.06462147539694653,1.0,0.9609375,1.015625,0.0390625,-0.0625,0.0,1.0,0.4998779296875,0.5001220703125,256.1250260272581,0.0,0.0,0.0,0.0,0.9999559719934971,0.9921875,0.0078125,0.9924903100775194,0.9921438159622977
113,bernoulli_050,0.5000465482125487,0.49951171875,0.9997577354815405,0.0,0.0,0.0,0.0,0.09375,260.0,260.0,2.0,0.6517697916478116,1.0,0.7603759765625,1.015625,0.287353515625,-0.053466796875,0.0,1.0,0.5000465482125487,0.4999534517874513,142.0085640234742,0.0,0.09375,0.109375,0.038281249999999996,0.9997577354815405,0.5030517578125,0.4969482421875,0.5030238380102453,0.5030396450445331
113,bernoulli_025,0.4987360735347763,0.3818359375,0.9546597011569004,0.0,0.0,0.0,0.0,0.0,259.875,260.0,2.0,0.3551991015877469,1.0,0.594482421875,1.015625,0.455322265625,-0.033203125,0.0,1.0,0.4987360735347763,0.5012639264652237,8.156838178293716,0.0,0.0,0.0,0.0,0.9546597011569004,0.3743896484375,0.6256103515625,0.49565994039869193,0.3743896484375
113,single_seed,0.49806967412451364,0.0078125,0.06580141659970327,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,0.11467550533614673,1.0,0.984375,0.515625,0.015625,-0.0625,0.0,1.0,0.49806967412451364,0.5019303258754864,2.03174602761804,0.0,0.0,1.0,0.35,0.06580141659970327,0.0078125,0.9921875,0.5076923076923077,0.0078125
113,two_cell_seed,0.498084873540856,0.0078125,0.06591441234324168,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,-0.0,1.0,0.984375,0.515625,0.015625,-0.0625,0.0,1.0,0.498084873540856,0.5019151264591439,2.03174602761804,0.0,0.0,1.0,0.35,0.06591441234324168,0.0078125,0.9921875,0.5,0.0078125
113,short_random_block,0.4981656204401751,0.03411865234375,0.20985636987162445,0.0,0.0,0.0,0.0,0.0,124.5625,132.0,2.0,0.8030677566150667,1.0,0.9317626953125,0.515625,0.0682373046875,-0.0625,0.0,1.0,0.4981656204401751,0.5018343795598249,2.1455002872526814,0.0,0.0,0.015625,0.00546875,0.20985636987162445,0.0308837890625,0.9691162109375,0.4594984029058549,0.0308837890625
113,periodic_perturbation,0.49951171875,0.49951171875,0.9999559719934971,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.0593831732950815,1.0,0.9609375,1.015625,0.0390625,-0.0625,0.0,1.0,0.49951171875,0.50048828125,258.02368033139567,0.0,0.0,0.0,0.0,0.9999559719934971,0.9921875,0.0078125,0.9932170542635659,0.9921438159622977
116,bernoulli_050,0.3727108254043045,0.3717041015625,0.9505132081852345,0.0,0.0,0.0,0.0,0.0,259.8125,260.0,2.0,0.13869917105676652,1.0,0.591552734375,1.015625,0.45263671875,-0.02978515625,0.0,1.0,0.3727108254043045,0.6272891745956954,41.204343486710705,0.0,0.0,0.0,0.0,0.9505132081852345,0.3717041015625,0.6282958984375,0.5000177605950402,0.35317146582066444
116,bernoulli_025,0.30484353150839005,0.3048095703125,0.8848402866656183,0.0,0.0,0.0,0.0,0.0,259.4375,260.0,2.0,0.12016671576235824,1.0,0.6256103515625,1.015625,0.422119140625,-0.03173828125,0.0,1.0,0.30484353150839005,0.69515646849161,39.47275590083874,0.0,0.0,0.0,0.0,0.8848402866656183,0.3048095703125,0.6951904296875,0.5039761319716122,0.2697279042728424
116,single_seed,0.007797300583657588,0.0078125,0.06580141659970327,0.0,0.0,0.0,0.0,0.0,128.0,128.0,2.0,0.11467550533614673,1.0,0.984375,0.5,0.015625,-0.0625,0.0,1.0,0.007797300583657588,0.9922026994163424,999999999.9999999,0.0,0.0,1.0,0.35,0.06580141659970327,0.0078125,0.9921875,0.5076923076923077,0.0005149563464315757
116,two_cell_seed,0.0078125,0.0078125,0.06591441234324168,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,-0.0,1.0,0.984375,0.515625,0.015625,-0.0625,0.0,1.0,0.0078125,0.9921875,999999999.9999999,0.0,0.0,1.0,0.35,0.06591441234324168,0.0078125,0.9921875,0.5,0.0005149563464315757
116,short_random_block,0.026542218278818093,0.0264892578125,0.17504550593666346,0.0,0.0,0.0,0.0,0.0,124.3125,132.0,2.0,0.13441978172050367,1.0,0.947021484375,0.515625,0.052978515625,-0.0625,0.0,1.0,0.026542218278818093,0.9734577817211819,130.8585956022182,0.0,0.0,0.015625,0.00546875,0.17504550593666346,0.0264892578125,0.9735107421875,0.5005620561329697,0.004630049391613415
116,periodic_perturbation,0.021309106730301557,0.015625,0.1193588116227744,0.0,0.0,0.0,0.0,0.0,131.375,136.0,2.0,0.9999042740822732,1.0,0.96875,0.53125,0.03125,-0.0625,0.0,1.0,0.021309106730301557,0.9786908932696985,999999999.9999999,0.0,0.0,0.0,0.0,0.1193588116227744,0.015625,0.984375,0.5075767740011926,0.001814298051637027
127,bernoulli_050,0.5635675215071742,0.25390625,0.6760133677725325,0.0,0.0,0.0,0.0,1.0,259.25,260.0,3.0,2.1770345362312002,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.5635675215071742,0.43643247849282585,3.2004019819975977,0.0,1.0,1.0,0.35,0.6760133677725325,0.1275634765625,0.8724365234375,0.25726281359334496,0.12602081166792237
127,bernoulli_025,0.5114249737810068,0.0421142578125,0.1820722967370879,0.03125,0.03125,0.0,0.0,1.0,248.9375,260.0,3.0,1.7518406222326535,0.96875,1.0,1.015625,0.0,-0.001953125,2.0,0.96875,0.5114249737810068,0.4885750262189932,2.057759437366937,0.0,1.0,1.0,0.35,0.1820722967370879,0.02490234375,0.97509765625,0.29770589630489724,0.024886919795221178
127,single_seed,0.49806967412451364,0.0,0.00014348061022586797,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,2.0,0.0,0.49806967412451364,0.5019303258754864,0.0,0.0,1.0,1.0,0.35,0.00014348061022586797,0.0,1.0,0.015384615384615385,0.0
127,two_cell_seed,0.498084873540856,0.0,0.0002564763537642715,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,2.0,0.0,0.498084873540856,0.5019151264591439,0.0,0.0,1.0,1.0,0.35,0.0002564763537642715,0.0,1.0,0.007692307692307693,0.0
127,short_random_block,0.5018868650443823,0.01397705078125,0.07459616941702166,0.328125,0.328125,0.0,0.0,1.0,176.0,260.0,3.0,1.910534109885577,0.671875,1.0,1.015625,0.0,-0.0205078125,2.0,0.671875,0.5018868650443823,0.4981131349556177,1.3716240493653813,0.0,1.0,1.0,0.35,0.07459616941702166,0.0074462890625,0.9925537109375,0.190792349344032,0.007445781913099448
127,periodic_perturbation,0.5000014249452821,0.0,0.0038908793096018393,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,0.07144569986227978,0.0,1.0,0.015625,0.0,-0.0625,2.0,0.0,0.5000014249452821,0.4999985750547179,0.0,0.0,1.0,1.0,0.35,0.0038908793096018393,0.0,1.0,0.01525417412045319,0.0
119,bernoulli_050,0.5619155349434581,0.3729248046875,0.8760698304085129,0.0,0.0,0.0,0.0,0.0,259.9375,260.0,2.0,2.0779562288751126,1.0,0.591796875,1.015625,0.469970703125,0.0059814453125,0.0,1.0,0.5619155349434581,0.43808446505654186,5.172623869402722,0.0,0.0,0.0,0.0,0.8760698304085129,0.2486572265625,0.7513427734375,0.3378790197748922,0.2458502964461058
119,bernoulli_025,0.5227160027054961,0.1119384765625,0.42123542106511347,0.0,0.0,0.0,0.0,0.0,150.0625,260.0,2.0,1.3249218403952487,1.0,0.82666015625,1.015625,0.19580078125,-0.013427734375,0.0,1.0,0.5227160027054961,0.4772839972945039,2.423595611008809,0.0,0.0,0.0,0.0,0.42123542106511347,0.0950927734375,0.9049072265625,0.431905081277347,0.09492664282015645
119,single_seed,0.49806967412451364,0.0,0.00014348061022586797,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,2.0,0.0,0.49806967412451364,0.5019303258754864,0.0,0.0,1.0,1.0,0.35,0.00014348061022586797,0.0,1.0,0.015384615384615385,0.0
119,two_cell_seed,0.5000303988326849,0.0078125,0.051450957170326043,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,-0.0,1.0,0.984375,1.015625,0.015625,-0.0625,0.0,1.0,0.5000303988326849,0.49996960116731515,2.0237154109243387,0.0,0.0,1.0,0.35,0.051450957170326043,0.0078125,0.9921875,0.5,0.007812414008455879
