variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,Delta_R,Delta_H_weighted_product,Delta_breadth_vs_product,Delta_breadth_vs_shuffled,macro_path_entropy,macro_node_entropy,breadth_index
noise_003,noise,moderate,0.5,900,center_of_mass,0.1108748243859825,0.10979330310088997,0.008263557609705208,0.008346413965606203,6.056048690627854,2.0801143115897003,0.4558176117991618
noise_003,noise,moderate,0.5,1500,center_of_mass,0.5436096166464948,0.5419047240619408,0.04082271630144624,0.040916881320559706,6.623817952178021,1.9706771869539856,0.49855162194584207
noise_003,noise,moderate,0.5,2400,center_of_mass,1.1944112188120979,1.1958888974082376,0.09010033784885996,0.0899004146308599,7.11896319168892,1.8898576150446917,0.5358194774182923
noise_003,noise,moderate,0.525,900,center_of_mass,0.12069396359892348,0.11948664948889309,0.008983177098028428,0.009082698906718978,6.066545757427119,2.0845212988399195,0.45660666379375936
noise_003,noise,moderate,0.525,1500,center_of_mass,0.5554920920046849,0.5524721346347006,0.04160720477175195,0.04180832446593791,6.637181218087238,1.9800023117168695,0.49955630348490565
noise_003,noise,moderate,0.525,2400,center_of_mass,1.1978676765155232,1.1969802084873526,0.09016998395803916,0.09015762959466234,7.121545341588778,1.9031201296987017,0.5360126203200148
noise_004,noise,mild,0.45,900,center_of_mass,0.10698755336213583,0.11736785774111791,0.00882241685806101,0.008051930824038211,6.607071643207059,2.0935092558690718,0.4972902609700163
noise_004,noise,mild,0.45,1500,center_of_mass,0.40852150841353563,0.4130150896833129,0.031097800999389857,0.030747265883797392,7.234834122550079,1.9837463682718783,0.5445396695473808
noise_004,noise,mild,0.45,2400,center_of_mass,0.9255813448159644,0.928938237361951,0.06997127177128215,0.06966447394778474,7.856399013439227,1.9125076797948837,0.59132259631157
noise_004,noise,mild,0.5,900,center_of_mass,0.12243378790546178,0.12423874375560029,0.00932665951890782,0.009211672634692691,6.61865827012677,2.1022528123637887,0.4981610358279779
noise_004,noise,mild,0.5,1500,center_of_mass,0.43464326231661055,0.43620138757515026,0.032830079360472,0.03271030279867293,7.258485898650463,2.002520956609519,0.5463184047791799
noise_004,noise,mild,0.5,2400,center_of_mass,0.9447280787084145,0.9458814790486203,0.07123190243302047,0.07110237670071551,7.872061869696926,1.9405154270790124,0.5924999189417016
