alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,n_seeds
0.5,3600,relative_distance,Delta_H_recovery_product,-6.982947343192933,0.12331061853461692,0.013786546269547445,-7.007616840022736,-6.953795653663183,80
0.5,3600,relative_distance,strict_certified_mass_advantage,-5e-05,0.0015823392393397918,0.00017691090513145417,-0.0004253125,0.0003140625000000004,80
0.5,3600,relative_distance,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.525,900,all_one_diagnostic,Delta_R,0.0002529781800906238,0.002308108547294057,0.00025805438055989,-0.00030797199933477697,0.0007591392000968187,80
0.525,900,all_one_diagnostic,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-8.781249999999999e-05,0.0005,80
0.525,900,all_one_diagnostic,Delta_H_cond_product,-8.980588964883072,0.10138420993360313,0.0113350992628323,-8.999302577046592,-8.959980655241703,80
0.525,900,all_one_diagnostic,Delta_H_weighted_product,-8.969677298352014,0.09963322467296137,0.011139333159312544,-8.993496283523186,-8.951184478355126,80
0.525,900,all_one_diagnostic,Delta_H_recovery_product,-8.98686570300315,0.10269864782658637,0.011482057886877908,-9.008226956101591,-8.965031051748138,80
0.525,900,all_one_diagnostic,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.0001378125,0.0005000000000000001,80
0.525,900,all_one_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.525,900,basin_transition_profile,Delta_R,-1.917213277239533,0.061155439924399875,0.006837386043243136,-1.9305096938421888,-1.9042877803258635,80
0.525,900,basin_transition_profile,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-5e-05,0.0005503125,80
0.525,900,basin_transition_profile,Delta_H_cond_product,-6.2642703087489,0.10191935708456044,0.011394930533207595,-6.284043067959834,-6.243073111279309,80
0.525,900,basin_transition_profile,Delta_H_weighted_product,-6.256008970840102,0.10095785647765561,0.01128743149733527,-6.282143122651825,-6.234424057797749,80
0.525,900,basin_transition_profile,Delta_H_recovery_product,-6.270668571554866,0.10261815977500577,0.01147305904914237,-6.295497961365179,-6.249463704144507,80
0.525,900,basin_transition_profile,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.0001384375,0.0005506250000000002,80
0.525,900,basin_transition_profile,certified_transport_density_advantage,0.08363363363363356,0.007517679571672922,0.0008405021277661077,0.08220689439439431,0.08547610110110103,80
0.525,900,boundary_v2_regime_sequence,Delta_R,1.1561873063287522,0.06976324499817099,0.007799767907344126,1.1409212917413956,1.1693131006978033,80
0.525,900,boundary_v2_regime_sequence,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-3.781250000000002e-05,0.0005250000000000001,80
0.525,900,boundary_v2_regime_sequence,Delta_H_cond_product,-7.662219906647448,0.11112051663512754,0.012423651444552068,-7.685627590739848,-7.637377012947287,80
0.525,900,boundary_v2_regime_sequence,Delta_H_weighted_product,-7.652593143008109,0.10950673741881616,0.012243225443134638,-7.675605559114742,-7.630981742689083,80
0.525,900,boundary_v2_regime_sequence,Delta_H_recovery_product,-7.664017458697924,0.11261183613891472,0.012590386033884038,-7.682417485672325,-7.642033298657447,80
0.525,900,boundary_v2_regime_sequence,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00013749999999999998,0.0005128125,80
0.525,900,boundary_v2_regime_sequence,certified_transport_density_advantage,-0.0983358358358358,0.008800689572320015,0.0009839470066290552,-0.10020270270270265,-0.09640828328328326,80
0.525,900,center_of_mass,Delta_R,-0.13073249245869506,0.09578836833319801,0.010709465152340948,-0.1518335013917029,-0.11002850272533617,80
0.525,900,center_of_mass,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-1.3124999999999997e-05,0.0005503125,80
0.525,900,center_of_mass,Delta_H_cond_product,-3.7184811963569544,0.12503346775847785,0.013979166668524235,-3.7409082728704575,-3.696028648901508,80
0.525,900,center_of_mass,Delta_H_weighted_product,-3.712702376579931,0.1233071806701643,0.013786161904616772,-3.743432013975419,-3.686185410062919,80
0.525,900,center_of_mass,Delta_H_recovery_product,-3.7197837259739863,0.12677665854771783,0.01417406132364884,-3.7471333513759717,-3.694089913289152,80
0.525,900,center_of_mass,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00013843750000000002,0.0005128125000000002,80
0.525,900,center_of_mass,certified_transport_density_advantage,0.03113113113113109,0.0295989124621113,0.0033092590162673266,0.025225850850850808,0.03738269519519515,80
0.525,900,identity_like_diagnostic,Delta_R,0.00017512517421611505,0.0015349295573672602,0.00017161034154734284,-0.00020020310092816246,0.0005502353432341897,80
0.525,900,identity_like_diagnostic,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-6.281249999999998e-05,0.0005378125000000001,80
0.525,900,identity_like_diagnostic,Delta_H_cond_product,0.9832365313904846,0.10140284697331722,0.011337182947217306,0.9603573291735378,1.0046259711515937,80
0.525,900,identity_like_diagnostic,Delta_H_weighted_product,0.9844351267149317,0.09943170555750065,0.011116802637265754,0.9635886841125495,1.0080820922780598,80
0.525,900,identity_like_diagnostic,Delta_H_recovery_product,0.9783685816589385,0.10282292954806355,0.01149595300575709,0.9546018642989818,0.9996647216111367,80
0.525,900,identity_like_diagnostic,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.000125,0.0005253125000000002,80
0.525,900,identity_like_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.525,900,joint_basin,Delta_R,-2.7621897315886854,0.07361144226447763,0.008230009441258651,-2.7780694309201595,-2.7468193613245306,80
0.525,900,joint_basin,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-5.0312499999999996e-05,0.0005756250000000003,80
0.525,900,joint_basin,Delta_H_cond_product,-5.249826072066169,0.10645528939390535,0.011902063182459236,-5.272323801104942,-5.228590410942953,80
0.525,900,joint_basin,Delta_H_weighted_product,-5.242552345103072,0.10544791528284683,0.011789435332904224,-5.261830206191308,-5.220574724548259,80
0.525,900,joint_basin,Delta_H_recovery_product,-5.255291030632426,0.10725300233865785,0.011991250201009144,-5.280579535073537,-5.232327778584313,80
0.525,900,joint_basin,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00010062499999999999,0.0005253125000000002,80
0.525,900,joint_basin,certified_transport_density_advantage,0.21691691691691686,0.013320213830355546,0.0014892451799753926,0.21374593343343343,0.21959584584584582,80
0.525,900,random_kappa_matched,Delta_R,0.07627668629454035,0.0504838485427462,0.005644265855369209,0.06570333347741789,0.08731232234190826,80
0.525,900,random_kappa_matched,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-0.000125625,0.0005625,80
0.525,900,random_kappa_matched,Delta_H_cond_product,-1.5136002895782443,0.11665443295748021,0.013042362098480878,-1.5353196020062247,-1.490367067705776,80
0.525,900,random_kappa_matched,Delta_H_weighted_product,-1.5099750443218005,0.11407881179761127,0.012754398898593188,-1.5330735174636068,-1.485386336695194,80
0.525,900,random_kappa_matched,Delta_H_recovery_product,-1.5183690991564238,0.11805423877205398,0.0131988651463152,-1.5414885168759882,-1.4938068167436964,80
0.525,900,random_kappa_matched,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00017499999999999997,0.0005259375000000001,80
0.525,900,random_kappa_matched,certified_transport_density_advantage,-0.0022897897897897787,0.005974656104116544,0.0006679868595494326,-0.0034437562562562433,-0.0011239364364364355,80
0.525,900,relative_distance,Delta_R,0.3361401288700357,0.07779315179218209,0.008697538779563937,0.3220616674000078,0.3521232986729359,80
0.525,900,relative_distance,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-1.2812499999999995e-05,0.0005250000000000001,80
0.525,900,relative_distance,Delta_H_cond_product,-0.726396278619168,0.1147585630144173,0.012830397395021512,-0.7510183049552641,-0.7039616143799614,80
0.525,900,relative_distance,Delta_H_weighted_product,-0.7235377264366445,0.11241362064418077,0.012568224867863095,-0.7494150188063717,-0.7013176319179819,80
0.525,900,relative_distance,Delta_H_recovery_product,-0.7296542714926382,0.11633381449498069,0.01300651586463136,-0.7525416060147027,-0.702062773940441,80
0.525,900,relative_distance,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00012531250000000002,0.0005884375000000003,80
0.525,900,relative_distance,certified_transport_density_advantage,-0.0030030030030029787,0.0029454321097518313,0.0003293093210257858,-0.003591091091091062,-0.0024771646646646384,80
0.525,1500,all_one_diagnostic,Delta_R,0.0002529781800906238,0.002308108547294057,0.00025805438055989,-0.00021753599508352603,0.0007403549302407878,80
0.525,1500,all_one_diagnostic,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,0.0,0.0005128125000000002,80
0.525,1500,all_one_diagnostic,Delta_H_cond_product,-11.595010615391299,0.1295245043148733,0.014481279820001075,-11.620737291116487,-11.569746432530303,80
0.525,1500,all_one_diagnostic,Delta_H_weighted_product,-11.580921806040134,0.12721812139151895,0.014223418370062824,-11.60862967056744,-11.556348648350975,80
0.525,1500,all_one_diagnostic,Delta_H_recovery_product,-11.600245804684173,0.13052897642085678,0.014593583215525148,-11.631842093002602,-11.574304574677445,80
0.525,1500,all_one_diagnostic,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-9.999999999999998e-05,0.0005128125000000001,80
0.525,1500,all_one_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.525,1500,basin_transition_profile,Delta_R,-2.5219415144791677,0.06298391722108818,0.00704181601977864,-2.537230224698378,-2.5086321244615455,80
0.525,1500,basin_transition_profile,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-5.0312499999999996e-05,0.0005250000000000001,80
0.525,1500,basin_transition_profile,Delta_H_cond_product,-8.323385067454526,0.14155030711448316,0.015825805447197822,-8.353374444442059,-8.29533195138788,80
0.525,1500,basin_transition_profile,Delta_H_weighted_product,-8.312492008771788,0.1394592598031587,0.01559201925058334,-8.344925962226336,-8.278538955421492,80
0.525,1500,basin_transition_profile,Delta_H_recovery_product,-8.327740594729448,0.14252208542321268,0.015934453565066772,-8.360927426385121,-8.295322774081104,80
0.525,1500,basin_transition_profile,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00013781250000000002,0.0005256250000000003,80
0.525,1500,basin_transition_profile,certified_transport_density_advantage,0.17254754754754748,0.008748842692665284,0.0009781503492625938,0.1705702577577577,0.1745498623623623,80
0.525,1500,boundary_v2_regime_sequence,Delta_R,2.1565870377291576,0.09166591265685989,0.010248560596014852,2.140925602796529,2.1730939338614568,80
0.525,1500,boundary_v2_regime_sequence,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-8.749999999999999e-05,0.000525,80
0.525,1500,boundary_v2_regime_sequence,Delta_H_cond_product,-10.27499748540733,0.14316739642248433,0.016006601528116757,-10.30416087385493,-10.244266615378791,80
0.525,1500,boundary_v2_regime_sequence,Delta_H_weighted_product,-10.262195248278156,0.14113772934559207,0.015779677850335537,-10.289382184246865,-10.234396115093034,80
0.525,1500,boundary_v2_regime_sequence,Delta_H_recovery_product,-10.275755157960877,0.14429433153985544,0.01613259670455043,-10.30408838640783,-10.245462188618266,80
0.525,1500,boundary_v2_regime_sequence,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00017531250000000004,0.0005124999999999999,80
0.525,1500,boundary_v2_regime_sequence,certified_transport_density_advantage,-0.26751751751751746,0.01400994063313684,0.0015663589808215207,-0.27052052052052045,-0.26454986236236233,80
0.525,1500,center_of_mass,Delta_R,-0.3344122722310826,0.10679714031660385,0.011940283277525481,-0.35720627856571424,-0.3102019331829721,80
0.525,1500,center_of_mass,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-0.00011250000000000001,0.0005628125,80
0.525,1500,center_of_mass,Delta_H_cond_product,-4.68987270165904,0.14844269371158433,0.016596397695114156,-4.7215821790637245,-4.661303153042968,80
0.525,1500,center_of_mass,Delta_H_weighted_product,-4.68252316300742,0.14567150921605587,0.0162865698496044,-4.714914002846169,-4.653375311398395,80
0.525,1500,center_of_mass,Delta_H_recovery_product,-4.6910941742438705,0.1498744761548237,0.016756475838717852,-4.7217828366595365,-4.657859908400086,80
0.525,1500,center_of_mass,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00018781250000000002,0.0005753125000000001,80
0.525,1500,center_of_mass,certified_transport_density_advantage,0.058758758758758724,0.018497634004859924,0.0020680983528889234,0.05531750500500497,0.06293168168168166,80
0.525,1500,identity_like_diagnostic,Delta_R,0.0,0.0,0.0,0.0,0.0,80
0.525,1500,identity_like_diagnostic,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-8.781249999999995e-05,0.0005128125000000002,80
0.525,1500,identity_like_diagnostic,Delta_H_cond_product,-1.6306343672624763,0.12942549863286304,0.014470210648244391,-1.6578484151194652,-1.5985816304423397,80
0.525,1500,identity_like_diagnostic,Delta_H_weighted_product,-1.6262593809731911,0.12684546694437968,0.014181754336266774,-1.6581626030153644,-1.5974811912790998,80
0.525,1500,identity_like_diagnostic,Delta_H_recovery_product,-1.634461520022087,0.1305289764208568,0.01459358321552515,-1.6600609044297254,-1.60906888018578,80
0.525,1500,identity_like_diagnostic,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.000138125,0.0005499999999999999,80
0.525,1500,identity_like_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.525,1500,joint_basin,Delta_R,-4.7325961420520555,0.08906539888288426,0.00995781431726315,-4.752999617394757,-4.714066498162224,80
0.525,1500,joint_basin,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-0.00011250000000000001,0.0005625000000000001,80
0.525,1500,joint_basin,Delta_H_cond_product,-5.8319498609724265,0.13845630278524437,0.015479885247054993,-5.856855359807193,-5.803743875602815,80
0.525,1500,joint_basin,Delta_H_weighted_product,-5.823473783428195,0.13719456995898774,0.015338819228607355,-5.852970900440601,-5.794457962652888,80
0.525,1500,joint_basin,Delta_H_recovery_product,-5.835320983856121,0.13919295635518353,0.015562245619967587,-5.8669673264267175,-5.806872674068689,80
0.525,1500,joint_basin,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.0001753125,0.0005125,80
0.525,1500,joint_basin,certified_transport_density_advantage,0.6689814814814814,0.018671117762178162,0.002087494426606706,0.6645482982982983,0.6732360485485485,80
0.525,1500,random_kappa_matched,Delta_R,-0.04092104155350122,0.03073840316991496,0.0034366579503862433,-0.04784566674350292,-0.03463860286643437,80
0.525,1500,random_kappa_matched,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-0.0001,0.0005378125000000001,80
0.525,1500,random_kappa_matched,Delta_H_cond_product,-3.837447482860184,0.13125442244740418,0.014674690546993501,-3.8690876317454834,-3.813266515279293,80
0.525,1500,random_kappa_matched,Delta_H_weighted_product,-3.8309202285620443,0.1288769410836126,0.014408880049759659,-3.8568875766772686,-3.800794752479952,80
0.525,1500,random_kappa_matched,Delta_H_recovery_product,-3.842540637126652,0.13211436585144506,0.014770835142405401,-3.8734745330673648,-3.8087344288704204,80
0.525,1500,random_kappa_matched,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00017499999999999997,0.0005375,80
0.525,1500,random_kappa_matched,certified_transport_density_advantage,0.0009884884884884715,0.004173056433021358,0.0004665618929089277,3.7224724724718356e-05,0.001852790290290272,80
0.525,1500,relative_distance,Delta_R,0.13793788252423692,0.04147128683324475,0.004636630823676362,0.12804228650252095,0.14630124395869906,80
0.525,1500,relative_distance,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-8.781249999999999e-05,0.000525,80
0.525,1500,relative_distance,Delta_H_cond_product,-1.9915151756262675,0.13215149558351671,0.01477498637265033,-2.020489272927704,-1.96403546411457,80
0.525,1500,relative_distance,Delta_H_weighted_product,-1.9867922361499755,0.1290496683102167,0.014428191540772246,-2.01583479406026,-1.9592388009566954,80
0.525,1500,relative_distance,Delta_H_recovery_product,-1.9950193751988714,0.13340775436165903,0.014915440373913182,-2.023832086293049,-1.9683469671563831,80
0.525,1500,relative_distance,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.0001503125,0.0005137500000000004,80
0.525,1500,relative_distance,certified_transport_density_advantage,-5.005005005004374e-05,0.0004183699751925519,4.677518521377234e-05,-0.00013763763763762374,3.753753753753629e-05,80
0.525,2400,all_one_diagnostic,Delta_R,0.0002529781800906238,0.002308108547294057,0.00025805438055989,-0.00021723230955008585,0.000758464141285483,80
0.525,2400,all_one_diagnostic,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-0.0001,0.0005375,80
0.525,2400,all_one_diagnostic,Delta_H_cond_product,-14.49109548211199,0.13382077621276234,0.014961617620676172,-14.515180984549595,-14.463146797325267,80
0.525,2400,all_one_diagnostic,Delta_H_weighted_product,-14.473497632847332,0.13154175946368446,0.014706815802036236,-14.50155046319472,-14.44462225057486,80
0.525,2400,all_one_diagnostic,Delta_H_recovery_product,-14.49481331208382,0.13448521848297448,0.015035904524842103,-14.522472180794367,-14.462634508139411,80
0.525,2400,all_one_diagnostic,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.0001503125,0.0005128125000000001,80
0.525,2400,all_one_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.525,2400,basin_transition_profile,Delta_R,-2.678575703714078,0.0682114503729371,0.007626271993887037,-2.6951242772707107,-2.6633586098308424,80
0.525,2400,basin_transition_profile,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-6.25e-05,0.0005375,80
0.525,2400,basin_transition_profile,Delta_H_cond_product,-11.099963335490314,0.1513224146456783,0.01691836028335732,-11.136065495952453,-11.071525600901605,80
0.525,2400,basin_transition_profile,Delta_H_weighted_product,-11.085685793597916,0.14853508525246012,0.016606727383411367,-11.121463383401485,-11.05286597037001,80
0.525,2400,basin_transition_profile,Delta_H_recovery_product,-11.102608491812285,0.15200209190742175,0.016994350511358284,-11.135647030161222,-11.067828472272666,80
0.525,2400,basin_transition_profile,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.0001625,0.0005131250000000002,80
0.525,2400,basin_transition_profile,certified_transport_density_advantage,0.20643143143143144,0.011131844643945846,0.0012445780669414928,0.20405155155155152,0.20892235985985982,80
0.525,2400,boundary_v2_regime_sequence,Delta_R,3.5867883964500846,0.11649153181758491,0.013024149197359974,3.5627815455584604,3.6132049163619406,80
0.525,2400,boundary_v2_regime_sequence,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-5e-05,0.0005634375000000001,80
0.525,2400,boundary_v2_regime_sequence,Delta_H_cond_product,-13.16678603385319,0.14586682184128769,0.016308406464948515,-13.201166648691215,-13.13093700559036,80
0.525,2400,boundary_v2_regime_sequence,Delta_H_weighted_product,-13.150480115386738,0.14389366426847203,0.0160878007417918,-13.179917928710735,-13.1185912156417,80
0.525,2400,boundary_v2_regime_sequence,Delta_H_recovery_product,-13.166031705661913,0.14680826082433246,0.016413662543086335,-13.196209097433385,-13.132533588863966,80
0.525,2400,boundary_v2_regime_sequence,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00013749999999999998,0.0005875,80
0.525,2400,boundary_v2_regime_sequence,certified_transport_density_advantage,-0.5288163163163163,0.01827258974862118,0.0020429376401441377,-0.532251001001001,-0.5242867867867868,80
0.525,2400,center_of_mass,Delta_R,-0.6129383488960823,0.10204557254160884,0.011409041850296167,-0.6315205482213639,-0.5866205965525557,80
0.525,2400,center_of_mass,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-0.00011281249999999997,0.0005003125000000001,80
0.525,2400,center_of_mass,Delta_H_cond_product,-5.816173798047011,0.15560058773911467,0.017396674576179036,-5.849103153049505,-5.781542949656757,80
0.525,2400,center_of_mass,Delta_H_weighted_product,-5.8070345998841955,0.15317523140213685,0.01712551149422192,-5.8378500378789715,-5.77780050765417,80
0.525,2400,center_of_mass,Delta_H_recovery_product,-5.817312855619319,0.15635697996055076,0.017481241797418192,-5.853432554199569,-5.778497497972308,80
0.525,2400,center_of_mass,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.0001875,0.0005253125000000002,80
0.525,2400,center_of_mass,certified_transport_density_advantage,0.02628878878878873,0.006976610111181419,0.0007800087230557009,0.02479948698698694,0.02757820320320314,80
0.525,2400,identity_like_diagnostic,Delta_R,0.0,0.0,0.0,0.0,0.0,80
0.525,2400,identity_like_diagnostic,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-6.25e-05,0.0005628125000000002,80
0.525,2400,identity_like_diagnostic,Delta_H_cond_product,-4.526719233983167,0.13371367284105284,0.01494964309968808,-4.55955059169027,-4.494834507681678,80
0.525,2400,identity_like_diagnostic,Delta_H_weighted_product,-4.518835207780387,0.13108127579318274,0.014655332162547713,-4.541067390929618,-4.490481520014484,80
0.525,2400,identity_like_diagnostic,Delta_H_recovery_product,-4.529029027421734,0.13448521848297454,0.01503590452484211,-4.5559080498950575,-4.497808027095984,80
0.525,2400,identity_like_diagnostic,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.0002003125,0.00047531250000000015,80
0.525,2400,identity_like_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.525,2400,joint_basin,Delta_R,-5.987290987042909,0.10902453268512037,0.012189313314953841,-6.007586669046092,-5.9616670233276965,80
0.525,2400,joint_basin,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-0.00013781250000000002,0.0005503125000000001,80
0.525,2400,joint_basin,Delta_H_cond_product,-7.453914405054455,0.17138064905525885,0.019160939065779693,-7.492265046060033,-7.417945582268013,80
0.525,2400,joint_basin,Delta_H_weighted_product,-7.443175610411188,0.16999331257562464,0.019005830131973326,-7.4816750807768475,-7.4078823197264745,80
0.525,2400,joint_basin,Delta_H_recovery_product,-7.4540867653268865,0.17199191748423606,0.019229280953764322,-7.4864896094486975,-7.4138987973346335,80
0.525,2400,joint_basin,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.000163125,0.0005503125000000001,80
0.525,2400,joint_basin,certified_transport_density_advantage,0.8071071071071071,0.01530110157791973,0.0017107151629428905,0.8038278903903903,0.8102884134134134,80
0.525,2400,random_kappa_matched,Delta_R,0.0002533086489923536,0.029101796032978067,0.0032536797098536335,-0.005996312179143362,0.00651686918085653,80
0.525,2400,random_kappa_matched,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-0.00011312499999999999,0.0005878125000000001,80
0.525,2400,random_kappa_matched,Delta_H_cond_product,-6.713496166047642,0.13515427177378114,0.015110706956782785,-6.741287937158692,-6.683455062848734,80
0.525,2400,random_kappa_matched,Delta_H_weighted_product,-6.7034858463609535,0.13252478387977912,0.014816721272932721,-6.730697642352893,-6.670664812909628,80
0.525,2400,random_kappa_matched,Delta_H_recovery_product,-6.716951819108962,0.1356557922325904,0.015166778648683002,-6.747224331525601,-6.682626564762497,80
0.525,2400,random_kappa_matched,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.0001625,0.0004753125000000001,80
0.525,2400,random_kappa_matched,certified_transport_density_advantage,0.00042542542542541256,0.0037615382847065995,0.0004205527652285957,-0.0003006131131131226,0.0013522897897897627,80
0.525,2400,relative_distance,Delta_R,0.010180224946902513,0.007170895986106849,0.0008017305442257651,0.00859447864004285,0.011626565727188749,80
0.525,2400,relative_distance,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-7.53125e-05,0.0005753125000000001,80
0.525,2400,relative_distance,Delta_H_cond_product,-4.544405864150524,0.1344133233140606,0.015027866400594841,-4.570180901645137,-4.518780706252951,80
0.525,2400,relative_distance,Delta_H_weighted_product,-4.536504568718158,0.13171232634034175,0.01472588575858201,-4.564483905522497,-4.5106680552205995,80
0.525,2400,relative_distance,Delta_H_recovery_product,-4.546698388359504,0.13519849903905679,0.015115651715363547,-4.573125735708953,-4.5161063948740505,80
0.525,2400,relative_distance,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00015000000000000001,0.0005378125000000001,80
0.525,2400,relative_distance,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.525,3600,all_one_diagnostic,Delta_R,0.0002529781800906238,0.002308108547294057,0.00025805438055989,-0.00030791197999315516,0.0007054771433816027,80
0.525,3600,all_one_diagnostic,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-6.28125e-05,0.0005875,80
0.525,3600,all_one_diagnostic,Delta_H_cond_product,-16.945816116083396,0.12300649189801545,0.013752543877886983,-16.971735851050326,-16.920746240447862,80
0.525,3600,all_one_diagnostic,Delta_H_weighted_product,-16.925248344789072,0.12121283070139521,0.01355200645967466,-16.953267074119367,-16.892691629358172,80
0.525,3600,all_one_diagnostic,Delta_H_recovery_product,-16.948456627855016,0.12337083799779613,0.01379327901020931,-16.977275678536373,-16.92046164025474,80
0.525,3600,all_one_diagnostic,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.0001875,0.0005503125,80
0.525,3600,all_one_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.525,3600,basin_transition_profile,Delta_R,-2.8002308879887066,0.06776410584020386,0.007576257354659316,-2.814665202488513,-2.7867731380551746,80
0.525,3600,basin_transition_profile,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-7.624999999999998e-05,0.0005256250000000002,80
0.525,3600,basin_transition_profile,Delta_H_cond_product,-13.43904362326731,0.14179145348894348,0.015852766431488866,-13.466507319925434,-13.402737101989342,80
0.525,3600,basin_transition_profile,Delta_H_weighted_product,-13.421903893350697,0.14032735471634164,0.01568907521242328,-13.452006092602971,-13.387423240680404,80
0.525,3600,basin_transition_profile,Delta_H_recovery_product,-13.440983282006442,0.14195715614919963,0.015871292552108132,-13.469158791788608,-13.404252955404003,80
0.525,3600,basin_transition_profile,strict_certified_mass_advantage,0.00017500000000000003,0.0015972682375809048,0.00017858001787660936,-0.00017531249999999999,0.00055,80
0.525,3600,basin_transition_profile,certified_transport_density_advantage,0.22024524524524525,0.012216153056751685,0.0013658074329219306,0.2178428428428428,0.22272303553553555,80
0.525,3600,boundary_v2_regime_sequence,Delta_R,5.072980806859927,0.1334721637940368,0.014922641567372627,5.044209820950037,5.104286497833729,80
0.525,3600,boundary_v2_regime_sequence,Delta_p_viable_product,0.00023750000000000003,0.0014341561272986825,0.00016034352954938478,-6.281249999999999e-05,0.0005375,80
0.525,3600,boundary_v2_regime_sequence,Delta_H_cond_product,-15.614698772199727,0.13620185509260282,0.01522783033243179,-15.641573381943358,-15.584254131217829,80
