alpha,T,kappa,seed,projected_A_entropy,projected_B_entropy,component_A_preservation,component_B_preservation,lower_rank_erasure_score
0.525,1500,joint_basin,49,8.122966536274028,5.581608296218141,1.0,0.9547468653879797,0.022626567306010203
0.525,1500,basin_transition_profile,49,8.122966536274028,5.581608296218141,1.0,1.0,0.0
0.525,1500,boundary_v2_regime_sequence,49,8.122966536274028,5.581608296218141,1.0,1.0,0.0
0.525,1500,random_kappa_matched,49,8.122966536274028,5.581608296218141,1.0,0.7168239326038249,0.14158803369808748
0.525,1500,identity_like_diagnostic,49,8.122966536274028,5.581608296218141,0.8150855270644116,0.5600771737361961,0.3124186495996961
0.525,1500,all_one_diagnostic,49,8.122966536274028,5.581608296218141,1.0,1.0,0.0
0.525,2400,center_of_mass,49,9.45402531927372,7.0996468490476055,1.0,0.8174342627062778,0.09128286864686108
0.525,2400,relative_distance,49,9.45402531927372,7.0996468490476055,0.9505560394923571,0.713834791289043,0.16780458460929992
0.525,2400,joint_basin,49,9.45402531927372,7.0996468490476055,1.0,0.9815844657129618,0.009207767143519119
0.525,2400,basin_transition_profile,49,9.45402531927372,7.0996468490476055,1.0,1.0,0.0
0.525,2400,boundary_v2_regime_sequence,49,9.45402531927372,7.0996468490476055,1.0,1.0,0.0
0.525,2400,random_kappa_matched,49,9.45402531927372,7.0996468490476055,1.0,0.9150938047214446,0.042453097639277626
0.525,2400,identity_like_diagnostic,49,9.45402531927372,7.0996468490476055,0.9486484002893788,0.7124022200615329,0.16947468982454417
0.525,2400,all_one_diagnostic,49,9.45402531927372,7.0996468490476055,1.0,1.0,0.0
0.525,3600,center_of_mass,49,9.875519622155597,8.246556392654075,1.0,0.8561438504540303,0.0719280747729849
0.525,3600,relative_distance,49,9.875519622155597,8.246556392654075,0.9909425430123535,0.8274869450411442,0.09078525597325116
0.525,3600,joint_basin,49,9.875519622155597,8.246556392654075,1.0,1.0,0.0
0.525,3600,basin_transition_profile,49,9.875519622155597,8.246556392654075,1.0,1.0,0.0
0.525,3600,boundary_v2_regime_sequence,49,9.875519622155597,8.246556392654075,1.0,1.0,0.0
0.525,3600,random_kappa_matched,49,9.875519622155597,8.246556392654075,1.0,1.0,0.0
0.525,3600,identity_like_diagnostic,49,9.875519622155597,8.246556392654075,0.9909425430123535,0.8274869450411442,0.09078525597325116
0.525,3600,all_one_diagnostic,49,9.875519622155597,8.246556392654075,1.0,1.0,0.0
0.525,900,center_of_mass,50,6.218343839535383,3.9807765933137667,1.0,0.7497908927068249,0.12510455364658757
0.525,900,relative_distance,50,6.218343839535383,3.9807765933137667,0.7447723690612038,0.47677846233848675,0.3892245843001547
0.525,900,joint_basin,50,6.218343839535383,3.9807765933137667,1.0,1.0,0.0
0.525,900,basin_transition_profile,50,6.218343839535383,3.9807765933137667,1.0,1.0,0.0
0.525,900,boundary_v2_regime_sequence,50,6.218343839535383,3.9807765933137667,1.0,1.0,0.0
0.525,900,random_kappa_matched,50,6.218343839535383,3.9807765933137667,0.824581987002601,0.5278699212897445,0.3237740458538272
0.525,900,identity_like_diagnostic,50,6.218343839535383,3.9807765933137667,0.6241851359712824,0.3995825324696912,0.4881161657795132
0.525,900,all_one_diagnostic,50,6.218343839535383,3.9807765933137667,1.0,1.0,0.0
0.525,1500,center_of_mass,50,8.130608115818148,5.486188110017597,1.0,0.7950756772471009,0.10246216137644959
0.525,1500,relative_distance,50,8.130608115818148,5.486188110017597,0.8439872589958378,0.5694866606965208,0.29326304015382076
0.525,1500,joint_basin,50,8.130608115818148,5.486188110017597,1.0,0.9565301008006639,0.02173494959966804
0.525,1500,basin_transition_profile,50,8.130608115818148,5.486188110017597,1.0,1.0,0.0
0.525,1500,boundary_v2_regime_sequence,50,8.130608115818148,5.486188110017597,1.0,1.0,0.0
0.525,1500,random_kappa_matched,50,8.130608115818148,5.486188110017597,1.0,0.7089899759484615,0.14550501202576926
0.525,1500,identity_like_diagnostic,50,8.130608115818148,5.486188110017597,0.8159704915453649,0.5505821391307995,0.3167236846619178
0.525,1500,all_one_diagnostic,50,8.130608115818148,5.486188110017597,1.0,1.0,0.0
0.525,2400,center_of_mass,50,9.456015555601716,6.946782547709892,1.0,0.8056917541440388,0.09715412292798065
0.525,2400,relative_distance,50,9.456015555601716,6.946782547709892,0.950704667284774,0.6984272130144515,0.17543405985038718
0.525,2400,joint_basin,50,9.456015555601716,6.946782547709892,1.0,1.0,0.0
0.525,2400,basin_transition_profile,50,9.456015555601716,6.946782547709892,1.0,1.0,0.0
0.525,2400,boundary_v2_regime_sequence,50,9.456015555601716,6.946782547709892,1.0,1.0,0.0
0.525,2400,random_kappa_matched,50,9.456015555601716,6.946782547709892,1.0,0.8926096439632359,0.053695178018382084
0.525,2400,identity_like_diagnostic,50,9.456015555601716,6.946782547709892,0.9489855556995491,0.6971642821015755,0.1769250810994376
0.525,2400,all_one_diagnostic,50,9.456015555601716,6.946782547709892,1.0,1.0,0.0
0.525,3600,center_of_mass,50,9.87273949141171,8.077172749691055,1.0,0.8324594835858894,0.0837702582070553
0.525,3600,relative_distance,50,9.87273949141171,8.077172749691055,0.9908070812112831,0.8106078321546357,0.09929254331704063
0.525,3600,joint_basin,50,9.87273949141171,8.077172749691055,1.0,1.0,0.0
0.525,3600,basin_transition_profile,50,9.87273949141171,8.077172749691055,1.0,1.0,0.0
0.525,3600,boundary_v2_regime_sequence,50,9.87273949141171,8.077172749691055,1.0,1.0,0.0
0.525,3600,random_kappa_matched,50,9.87273949141171,8.077172749691055,1.0,1.0,0.0
0.525,3600,identity_like_diagnostic,50,9.87273949141171,8.077172749691055,0.9908070812112831,0.8106078321546357,0.09929254331704063
0.525,3600,all_one_diagnostic,50,9.87273949141171,8.077172749691055,1.0,1.0,0.0
0.525,900,center_of_mass,51,6.181991498228015,3.946835638843892,1.0,0.7495677187203349,0.12521614063983255
0.525,900,relative_distance,51,6.181991498228015,3.946835638843892,0.7489999344572575,0.478192122337113,0.3864039716028147
0.525,900,joint_basin,51,6.181991498228015,3.946835638843892,1.0,1.0,0.0
0.525,900,basin_transition_profile,51,6.181991498228015,3.946835638843892,1.0,1.0,0.0
0.525,900,boundary_v2_regime_sequence,51,6.181991498228015,3.946835638843892,1.0,1.0,0.0
0.525,900,random_kappa_matched,51,6.181991498228015,3.946835638843892,0.8274010594696656,0.5282465998324514,0.3221761703489415
0.525,900,identity_like_diagnostic,51,6.181991498228015,3.946835638843892,0.6204114833335307,0.39609600787556215,0.4917462543954536
0.525,900,all_one_diagnostic,51,6.181991498228015,3.946835638843892,1.0,1.0,0.0
0.525,1500,center_of_mass,51,8.081830395076235,5.493161407812048,1.0,0.7987311268788285,0.1006344365605858
0.525,1500,relative_distance,51,8.081830395076235,5.493161407812048,0.8423368844157629,0.5725302610493177,0.29256642726745974
0.525,1500,joint_basin,51,8.081830395076235,5.493161407812048,1.0,0.9376370938635403,0.031181453068229836
0.525,1500,basin_transition_profile,51,8.081830395076235,5.493161407812048,1.0,1.0,0.0
0.525,1500,boundary_v2_regime_sequence,51,8.081830395076235,5.493161407812048,1.0,1.0,0.0
0.525,1500,random_kappa_matched,51,8.081830395076235,5.493161407812048,1.0,0.7089583380129694,0.14552083099351532
0.525,1500,identity_like_diagnostic,51,8.081830395076235,5.493161407812048,0.8110752635128137,0.5512819644265188,0.3188213860303337
0.525,1500,all_one_diagnostic,51,8.081830395076235,5.493161407812048,1.0,1.0,0.0
0.525,2400,center_of_mass,51,9.424119175358507,7.056263960412181,1.0,0.8117236630669369,0.09413816846653156
0.525,2400,relative_distance,51,9.424119175358507,7.056263960412181,0.9482612822601529,0.7100060797790174,0.17086631898041482
0.525,2400,joint_basin,51,9.424119175358507,7.056263960412181,1.0,0.990275865551164,0.004862067224417954
0.525,2400,basin_transition_profile,51,9.424119175358507,7.056263960412181,1.0,1.0,0.0
0.525,2400,boundary_v2_regime_sequence,51,9.424119175358507,7.056263960412181,1.0,1.0,0.0
0.525,2400,random_kappa_matched,51,9.424119175358507,7.056263960412181,1.0,0.9029528781544054,0.048523560922797304
0.525,2400,identity_like_diagnostic,51,9.424119175358507,7.056263960412181,0.9457845029990832,0.7081516032053893,0.1730319468977637
0.525,2400,all_one_diagnostic,51,9.424119175358507,7.056263960412181,1.0,1.0,0.0
0.525,3600,center_of_mass,51,9.871983848266403,8.208337012775559,1.0,0.8494122489602226,0.07529387551988864
0.525,3600,relative_distance,51,9.871983848266403,8.208337012775559,0.9907312464766695,0.8237711978829665,0.09274877782018198
0.525,3600,joint_basin,51,9.871983848266403,8.208337012775559,1.0,1.0,0.0
0.525,3600,basin_transition_profile,51,9.871983848266403,8.208337012775559,1.0,1.0,0.0
0.525,3600,boundary_v2_regime_sequence,51,9.871983848266403,8.208337012775559,1.0,1.0,0.0
0.525,3600,random_kappa_matched,51,9.871983848266403,8.208337012775559,1.0,1.0,0.0
0.525,3600,identity_like_diagnostic,51,9.871983848266403,8.208337012775559,0.9907312464766695,0.8237711978829665,0.09274877782018198
0.525,3600,all_one_diagnostic,51,9.871983848266403,8.208337012775559,1.0,1.0,0.0
0.525,900,center_of_mass,52,6.120758389691896,3.9323221491040266,1.0,0.7403598622682596,0.12982006886587016
0.525,900,relative_distance,52,6.120758389691896,3.9323221491040266,0.744983968158458,0.4786199310939274,0.3881980503738073
0.525,900,joint_basin,52,6.120758389691896,3.9323221491040266,1.0,1.0,0.0
0.525,900,basin_transition_profile,52,6.120758389691896,3.9323221491040266,1.0,1.0,0.0
0.525,900,boundary_v2_regime_sequence,52,6.120758389691896,3.9323221491040266,1.0,1.0,0.0
0.525,900,random_kappa_matched,52,6.120758389691896,3.9323221491040266,0.8220983944848537,0.5281626098524007,0.32486949783137287
0.525,900,identity_like_diagnostic,52,6.120758389691896,3.9323221491040266,0.6142662591437359,0.394639464996065,0.4955471379300995
0.525,900,all_one_diagnostic,52,6.120758389691896,3.9323221491040266,1.0,1.0,0.0
0.525,1500,center_of_mass,52,7.964987604409375,5.458343673467676,1.0,0.7830409562706993,0.10847952186465037
0.525,1500,relative_distance,52,7.964987604409375,5.458343673467676,0.8322022814247726,0.5703017108709121,0.2987480038521577
0.525,1500,joint_basin,52,7.964987604409375,5.458343673467676,1.0,0.9446910310258737,0.027654484487063202
0.525,1500,basin_transition_profile,52,7.964987604409375,5.458343673467676,1.0,1.0,0.0
0.525,1500,boundary_v2_regime_sequence,52,7.964987604409375,5.458343673467676,1.0,1.0,0.0
0.525,1500,random_kappa_matched,52,7.964987604409375,5.458343673467676,1.0,0.7049120263141909,0.14754398684290448
0.525,1500,identity_like_diagnostic,52,7.964987604409375,5.458343673467676,0.7993491702150092,0.5477877308584046,0.3264315494632931
0.525,1500,all_one_diagnostic,52,7.964987604409375,5.458343673467676,1.0,1.0,0.0
0.525,2400,center_of_mass,52,9.388169105527357,6.911423967349915,1.0,0.7951620377696437,0.10241898111517811
0.525,2400,relative_distance,52,9.388169105527357,6.911423967349915,0.9429344355739673,0.6941736545657807,0.18144595493012594
0.525,2400,joint_basin,52,9.388169105527357,6.911423967349915,1.0,0.9899873333642515,0.005006333317874256
0.525,2400,basin_transition_profile,52,9.388169105527357,6.911423967349915,1.0,1.0,0.0
0.525,2400,boundary_v2_regime_sequence,52,9.388169105527357,6.911423967349915,1.0,1.0,0.0
0.525,2400,random_kappa_matched,52,9.388169105527357,6.911423967349915,1.0,0.8904118654167839,0.05479406729160807
0.525,2400,identity_like_diagnostic,52,9.388169105527357,6.911423967349915,0.9421766306562822,0.6936157703807184,0.18210379948149968
0.525,2400,all_one_diagnostic,52,9.388169105527357,6.911423967349915,1.0,1.0,0.0
0.525,3600,center_of_mass,52,9.873230207123097,7.981317531915629,1.0,0.8244218512409576,0.08778907437952121
0.525,3600,relative_distance,52,9.873230207123097,7.981317531915629,0.9908563283936003,0.8009880069150901,0.10407783234565482
0.525,3600,joint_basin,52,9.873230207123097,7.981317531915629,1.0,1.0,0.0
0.525,3600,basin_transition_profile,52,9.873230207123097,7.981317531915629,1.0,1.0,0.0
0.525,3600,boundary_v2_regime_sequence,52,9.873230207123097,7.981317531915629,1.0,1.0,0.0
0.525,3600,random_kappa_matched,52,9.873230207123097,7.981317531915629,1.0,1.0,0.0
0.525,3600,identity_like_diagnostic,52,9.873230207123097,7.981317531915629,0.9908563283936003,0.8009880069150901,0.10407783234565482
0.525,3600,all_one_diagnostic,52,9.873230207123097,7.981317531915629,1.0,1.0,0.0
0.525,900,center_of_mass,53,6.216942673715308,4.036239103396117,1.0,0.7579351439373766,0.12103242803131176
0.525,900,relative_distance,53,6.216942673715308,4.036239103396117,0.7429695084458471,0.4823596967201894,0.38733539741698175
0.525,900,joint_basin,53,6.216942673715308,4.036239103396117,1.0,1.0,0.0
0.525,900,basin_transition_profile,53,6.216942673715308,4.036239103396117,1.0,1.0,0.0
0.525,900,boundary_v2_regime_sequence,53,6.216942673715308,4.036239103396117,1.0,1.0,0.0
0.525,900,random_kappa_matched,53,6.216942673715308,4.036239103396117,0.8347090957454052,0.5419199868855503,0.31168545868452224
0.525,900,identity_like_diagnostic,53,6.216942673715308,4.036239103396117,0.6241001926869536,0.4051859144222642,0.48535694644539107
0.525,900,all_one_diagnostic,53,6.216942673715308,4.036239103396117,1.0,1.0,0.0
0.525,1500,center_of_mass,53,8.159325155095225,5.582659664474077,1.0,0.8024951820878661,0.09875240895606696
0.525,1500,relative_distance,53,8.159325155095225,5.582659664474077,0.8451914010403974,0.5782850730494626,0.28826176295507
0.525,1500,joint_basin,53,8.159325155095225,5.582659664474077,1.0,0.966279524313129,0.016860237843435488
0.525,1500,basin_transition_profile,53,8.159325155095225,5.582659664474077,1.0,1.0,0.0
0.525,1500,boundary_v2_regime_sequence,53,8.159325155095225,5.582659664474077,1.0,1.0,0.0
0.525,1500,random_kappa_matched,53,8.159325155095225,5.582659664474077,1.0,0.7197429870489265,0.14012850647553676
0.525,1500,identity_like_diagnostic,53,8.159325155095225,5.582659664474077,0.8190901330037945,0.5604264274519679,0.3102417197721188
0.525,1500,all_one_diagnostic,53,8.159325155095225,5.582659664474077,1.0,1.0,0.0
0.525,2400,center_of_mass,53,9.446105596699425,7.0390598332062515,1.0,0.8141489498740361,0.0929255250629819
0.525,2400,relative_distance,53,9.446105596699425,7.0390598332062515,0.9497963002542383,0.7077702994537307,0.17121670014601542
0.525,2400,joint_basin,53,9.446105596699425,7.0390598332062515,1.0,0.9980366897612132,0.0009816551193934098
0.525,2400,basin_transition_profile,53,9.446105596699425,7.0390598332062515,1.0,1.0,0.0
0.525,2400,boundary_v2_regime_sequence,53,9.446105596699425,7.0390598332062515,1.0,1.0,0.0
0.525,2400,random_kappa_matched,53,9.446105596699425,7.0390598332062515,1.0,0.9041318587938716,0.047934070603064205
0.525,2400,identity_like_diagnostic,53,9.446105596699425,7.0390598332062515,0.9482661546754011,0.7066300638113603,0.17255189075661925
0.525,2400,all_one_diagnostic,53,9.446105596699425,7.0390598332062515,1.0,1.0,0.0
0.525,3600,center_of_mass,53,9.863646509840194,8.195993159052769,1.0,0.8474969654876295,0.07625151725618529
0.525,3600,relative_distance,53,9.863646509840194,8.195993159052769,0.9903812733304191,0.8229368452095507,0.09334094073001509
0.525,3600,joint_basin,53,9.863646509840194,8.195993159052769,1.0,1.0,0.0
0.525,3600,basin_transition_profile,53,9.863646509840194,8.195993159052769,1.0,1.0,0.0
0.525,3600,boundary_v2_regime_sequence,53,9.863646509840194,8.195993159052769,1.0,1.0,0.0
0.525,3600,random_kappa_matched,53,9.863646509840194,8.195993159052769,1.0,1.0,0.0
0.525,3600,identity_like_diagnostic,53,9.863646509840194,8.195993159052769,0.9901818322073143,0.8227711237312951,0.09352352203069536
0.525,3600,all_one_diagnostic,53,9.863646509840194,8.195993159052769,1.0,1.0,0.0
0.525,900,center_of_mass,54,6.219300163468261,4.067612568881914,1.0,0.7597403329043788,0.1201298335478106
0.525,900,relative_distance,54,6.219300163468261,4.067612568881914,0.7477527907950919,0.48905320057079865,0.3815970043170547
0.525,900,joint_basin,54,6.219300163468261,4.067612568881914,1.0,1.0,0.0
0.525,900,basin_transition_profile,54,6.219300163468261,4.067612568881914,1.0,1.0,0.0
0.525,900,boundary_v2_regime_sequence,54,6.219300163468261,4.067612568881914,1.0,1.0,0.0
0.525,900,random_kappa_matched,54,6.219300163468261,4.067612568881914,0.8308668928975496,0.5434123659876933,0.3128603705573786
0.525,900,identity_like_diagnostic,54,6.219300163468261,4.067612568881914,0.6242811298885503,0.4082989570701766,0.48370995652063653
0.525,900,all_one_diagnostic,54,6.219300163468261,4.067612568881914,1.0,1.0,0.0
0.525,1500,center_of_mass,54,8.151370303607226,5.554170532682908,1.0,0.7887355520711533,0.1056322239644234
0.525,1500,relative_distance,54,8.151370303607226,5.554170532682908,0.848382420792235,0.5780697559433895,0.2867739116321877
0.525,1500,joint_basin,54,8.151370303607226,5.554170532682908,1.0,0.9797703915497609,0.010114804225119567
0.525,1500,basin_transition_profile,54,8.151370303607226,5.554170532682908,1.0,1.0,0.0
0.525,1500,boundary_v2_regime_sequence,54,8.151370303607226,5.554170532682908,1.0,1.0,0.0
0.525,1500,random_kappa_matched,54,8.151370303607226,5.554170532682908,1.0,0.7162323400562702,0.14188382997186488
0.525,1500,identity_like_diagnostic,54,8.151370303607226,5.554170532682908,0.8180541404353971,0.5574047100933254,0.3122705747356387
0.525,1500,all_one_diagnostic,54,8.151370303607226,5.554170532682908,1.0,1.0,0.0
0.525,2400,center_of_mass,54,9.456936325989822,7.000551331898019,1.0,0.7995096111229331,0.10024519443853341
0.525,2400,relative_distance,54,9.456936325989822,7.000551331898019,0.9506059026913626,0.7036914692877143,0.1728513140104615
0.525,2400,joint_basin,54,9.456936325989822,7.000551331898019,1.0,1.0,0.0
0.525,2400,basin_transition_profile,54,9.456936325989822,7.000551331898019,1.0,1.0,0.0
0.525,2400,boundary_v2_regime_sequence,54,9.456936325989822,7.000551331898019,1.0,1.0,0.0
0.525,2400,random_kappa_matched,54,9.456936325989822,7.000551331898019,1.0,0.9028063807611373,0.04859680961943136
0.525,2400,identity_like_diagnostic,54,9.456936325989822,7.000551331898019,0.9490779622521072,0.7025604026178781,0.17418081756500736
0.525,2400,all_one_diagnostic,54,9.456936325989822,7.000551331898019,1.0,1.0,0.0
0.525,3600,center_of_mass,54,9.885242219135108,8.156263396994094,1.0,0.8367160687757278,0.0816419656121361
0.525,3600,relative_distance,54,9.885242219135108,8.156263396994094,0.9920618283028654,0.8185452008529188,0.09469648542210796
0.525,3600,joint_basin,54,9.885242219135108,8.156263396994094,1.0,1.0,0.0
0.525,3600,basin_transition_profile,54,9.885242219135108,8.156263396994094,1.0,1.0,0.0
0.525,3600,boundary_v2_regime_sequence,54,9.885242219135108,8.156263396994094,1.0,1.0,0.0
0.525,3600,random_kappa_matched,54,9.885242219135108,8.156263396994094,1.0,1.0,0.0
0.525,3600,identity_like_diagnostic,54,9.885242219135108,8.156263396994094,0.9920618283028654,0.8185452008529188,0.09469648542210796
0.525,3600,all_one_diagnostic,54,9.885242219135108,8.156263396994094,1.0,1.0,0.0
0.525,900,center_of_mass,55,6.085914753522863,4.03754669735904,1.0,0.775830796966713,0.11208460151664346
0.525,900,relative_distance,55,6.085914753522863,4.03754669735904,0.7419057688891878,0.49219867649250443,0.38294777730915386
0.525,900,joint_basin,55,6.085914753522863,4.03754669735904,1.0,1.0,0.0
0.525,900,basin_transition_profile,55,6.085914753522863,4.03754669735904,1.0,1.0,0.0
0.525,900,boundary_v2_regime_sequence,55,6.085914753522863,4.03754669735904,1.0,1.0,0.0
0.525,900,random_kappa_matched,55,6.085914753522863,4.03754669735904,0.8198801820990282,0.5439288349459501,0.3180954914775108
0.525,900,identity_like_diagnostic,55,6.085914753522863,4.03754669735904,0.6106809639547822,0.4051408882663711,0.49208907388942336
0.525,900,all_one_diagnostic,55,6.085914753522863,4.03754669735904,1.0,1.0,0.0
0.525,1500,center_of_mass,55,7.941647910144599,5.621241992608095,1.0,0.8256501484384048,0.08717492578079766
0.525,1500,relative_distance,55,7.941647910144599,5.621241992608095,0.8298267644455385,0.5873663888993077,0.29140342332757685
0.525,1500,joint_basin,55,7.941647910144599,5.621241992608095,1.0,0.9627821375779548,0.018608931211022584
0.525,1500,basin_transition_profile,55,7.941647910144599,5.621241992608095,1.0,1.0,0.0
0.525,1500,boundary_v2_regime_sequence,55,7.941647910144599,5.621241992608095,1.0,1.0,0.0
0.525,1500,random_kappa_matched,55,7.941647910144599,5.621241992608095,1.0,0.7282699648811563,0.13586501755942182
0.525,1500,identity_like_diagnostic,55,7.941647910144599,5.621241992608095,0.7968914119852314,0.5640541508870013,0.31952721856388366
0.525,1500,all_one_diagnostic,55,7.941647910144599,5.621241992608095,1.0,1.0,0.0
0.525,2400,center_of_mass,55,9.413531479848489,7.111587655030277,1.0,0.8239969469268413,0.08800152653657933
0.525,2400,relative_distance,55,9.413531479848489,7.111587655030277,0.9459139397099708,0.7146042811630087,0.1697408895635102
0.525,2400,joint_basin,55,9.413531479848489,7.111587655030277,1.0,0.9949083140799573,0.0025458429600213606
0.525,2400,basin_transition_profile,55,9.413531479848489,7.111587655030277,1.0,1.0,0.0
0.525,2400,boundary_v2_regime_sequence,55,9.413531479848489,7.111587655030277,1.0,1.0,0.0
0.525,2400,random_kappa_matched,55,9.413531479848489,7.111587655030277,1.0,0.9199396470359733,0.04003017648201335
0.525,2400,identity_like_diagnostic,55,9.413531479848489,7.111587655030277,0.9445851135205137,0.7136004003192622,0.17090724308011207
0.525,2400,all_one_diagnostic,55,9.413531479848489,7.111587655030277,1.0,1.0,0.0
0.525,3600,center_of_mass,55,9.87227450965776,8.314136730254138,1.0,0.8609454712633404,0.06952726436832979
0.525,3600,relative_distance,55,9.87227450965776,8.314136730254138,0.9906169176119692,0.83426818128605,0.0875574505509904
0.525,3600,joint_basin,55,9.87227450965776,8.314136730254138,1.0,1.0,0.0
0.525,3600,basin_transition_profile,55,9.87227450965776,8.314136730254138,1.0,1.0,0.0
0.525,3600,boundary_v2_regime_sequence,55,9.87227450965776,8.314136730254138,1.0,1.0,0.0
0.525,3600,random_kappa_matched,55,9.87227450965776,8.314136730254138,1.0,1.0,0.0
0.525,3600,identity_like_diagnostic,55,9.87227450965776,8.314136730254138,0.9906169176119692,0.83426818128605,0.0875574505509904
0.525,3600,all_one_diagnostic,55,9.87227450965776,8.314136730254138,1.0,1.0,0.0
0.525,900,center_of_mass,56,6.138264616465227,3.980563310338485,1.0,0.7633056288640351,0.11834718556798252
0.525,900,relative_distance,56,6.138264616465227,3.980563310338485,0.7432517113186683,0.48198646967505543,0.3873809095031382
0.525,900,joint_basin,56,6.138264616465227,3.980563310338485,1.0,1.0,0.0
0.525,900,basin_transition_profile,56,6.138264616465227,3.980563310338485,1.0,1.0,0.0
0.525,900,boundary_v2_regime_sequence,56,6.138264616465227,3.980563310338485,1.0,1.0,0.0
0.525,900,random_kappa_matched,56,6.138264616465227,3.980563310338485,0.8247406801475047,0.5348307212322936,0.3202142993101009
0.525,900,identity_like_diagnostic,56,6.138264616465227,3.980563310338485,0.6164157839564934,0.3997354638229536,0.4919243761102765
0.525,900,all_one_diagnostic,56,6.138264616465227,3.980563310338485,1.0,1.0,0.0
0.525,1500,center_of_mass,56,8.102736532701124,5.408389366687744,1.0,0.7859771767438326,0.1070114116280837
0.525,1500,relative_distance,56,8.102736532701124,5.408389366687744,0.8411233164204057,0.5614303738301064,0.298723154874744
0.525,1500,joint_basin,56,8.102736532701124,5.408389366687744,1.0,0.9576049248664723,0.021197537566763902
0.525,1500,basin_transition_profile,56,8.102736532701124,5.408389366687744,1.0,1.0,0.0
0.525,1500,boundary_v2_regime_sequence,56,8.102736532701124,5.408389366687744,1.0,1.0,0.0
0.525,1500,random_kappa_matched,56,8.102736532701124,5.408389366687744,1.0,0.6972690773858577,0.15136546130707118
0.525,1500,identity_like_diagnostic,56,8.102736532701124,5.408389366687744,0.8135276065171086,0.543010875256402,0.32173075911324467
0.525,1500,all_one_diagnostic,56,8.102736532701124,5.408389366687744,1.0,1.0,0.0
0.525,2400,center_of_mass,56,9.449432533113388,6.854056571220972,1.0,0.7972791109272777,0.10136044453636117
0.525,2400,relative_distance,56,9.449432533113388,6.854056571220972,0.9508467203226395,0.6896876811187763,0.1797327992792921
0.525,2400,joint_basin,56,9.449432533113388,6.854056571220972,1.0,0.9911813583025615,0.004409320848719256
0.525,2400,basin_transition_profile,56,9.449432533113388,6.854056571220972,1.0,1.0,0.0
0.525,2400,boundary_v2_regime_sequence,56,9.449432533113388,6.854056571220972,1.0,1.0,0.0
0.525,2400,random_kappa_matched,56,9.449432533113388,6.854056571220972,1.0,0.8831374174592019,0.05843129127039903
0.525,2400,identity_like_diagnostic,56,9.449432533113388,6.854056571220972,0.9487380220970821,0.6881581567924259,0.181551910555246
0.525,2400,all_one_diagnostic,56,9.449432533113388,6.854056571220972,1.0,1.0,0.0
0.525,3600,center_of_mass,56,9.865358696619797,8.067889061978713,1.0,0.8399118150252228,0.08004409248738864
0.525,3600,relative_distance,56,9.865358696619797,8.067889061978713,0.9904976689669545,0.8100288651554014,0.09973673293882213
0.525,3600,joint_basin,56,9.865358696619797,8.067889061978713,1.0,1.0,0.0
0.525,3600,basin_transition_profile,56,9.865358696619797,8.067889061978713,1.0,1.0,0.0
0.525,3600,boundary_v2_regime_sequence,56,9.865358696619797,8.067889061978713,1.0,1.0,0.0
0.525,3600,random_kappa_matched,56,9.865358696619797,8.067889061978713,1.0,1.0,0.0
0.525,3600,identity_like_diagnostic,56,9.865358696619797,8.067889061978713,0.9904976689669545,0.8100288651554014,0.09973673293882213
0.525,3600,all_one_diagnostic,56,9.865358696619797,8.067889061978713,1.0,1.0,0.0
0.525,900,center_of_mass,57,6.04307855463056,3.9356376098756543,1.0,0.7592108647800918,0.12039456760995404
0.525,900,relative_distance,57,6.04307855463056,3.9356376098756543,0.7402601966799869,0.4821045837498325,0.3888176097850903
0.525,900,joint_basin,57,6.04307855463056,3.9356376098756543,1.0,1.0,0.0
0.525,900,basin_transition_profile,57,6.04307855463056,3.9356376098756543,1.0,1.0,0.0
0.525,900,boundary_v2_regime_sequence,57,6.04307855463056,3.9356376098756543,1.0,1.0,0.0
0.525,900,random_kappa_matched,57,6.04307855463056,3.9356376098756543,0.8175491899091165,0.5324400983111823,0.3250053558898506
0.525,900,identity_like_diagnostic,57,6.04307855463056,3.9356376098756543,0.6067142745543722,0.3951309743532844,0.4990773755461717
0.525,900,all_one_diagnostic,57,6.04307855463056,3.9356376098756543,1.0,1.0,0.0
0.525,1500,center_of_mass,57,7.954943483044311,5.4720015508537365,1.0,0.799504279165784,0.10024786041710798
0.525,1500,relative_distance,57,7.954943483044311,5.4720015508537365,0.8301188266305056,0.5710174454912225,0.299431863939136
0.525,1500,joint_basin,57,7.954943483044311,5.4720015508537365,1.0,0.9405892559842538,0.029705372007873043
0.525,1500,basin_transition_profile,57,7.954943483044311,5.4720015508537365,1.0,1.0,0.0
0.525,1500,boundary_v2_regime_sequence,57,7.954943483044311,5.4720015508537365,1.0,1.0,0.0
0.525,1500,random_kappa_matched,57,7.954943483044311,5.4720015508537365,1.0,0.708398103168227,0.14580094841588642
0.525,1500,identity_like_diagnostic,57,7.954943483044311,5.4720015508537365,0.7983411636144393,0.5491584063067132,0.32625021503942375
0.525,1500,all_one_diagnostic,57,7.954943483044311,5.4720015508537365,1.0,1.0,0.0
0.525,2400,center_of_mass,57,9.408070384943002,7.043330759604423,1.0,0.8181098643109598,0.09094506784452006
0.525,2400,relative_distance,57,9.408070384943002,7.043330759604423,0.9462185036098503,0.7083843571630022,0.17269856961357377
0.525,2400,joint_basin,57,9.408070384943002,7.043330759604423,1.0,0.9789589289475308,0.010520535526234553
