alpha,T,kappa,seed,p_viable_shuffled,H_cond_shuffled,H_weighted_shuffled,H_recovery_shuffled,R_bits_shuffled,macro_classes_shuffled,singleton_fraction_shuffled
0.5,1500,identity_like_diagnostic,53,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,1500,all_one_diagnostic,53,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,2400,center_of_mass,53,1.0,8.089693560828538,8.089693560828538,8.089693560828538,1.8760907238335485,496.0,0.7056451612903226
0.5,2400,relative_distance,53,1.0,9.961784284662087,9.961784284662087,9.961784284662087,0.004,998.0,0.9979959919839679
0.5,2400,joint_basin,53,1.0,1.0831676730022237,1.0831676730022237,1.0831676730022237,8.882616611659865,24.0,0.5833333333333334
0.5,2400,basin_transition_profile,53,1.0,0.7374371496129339,0.7374371496129339,0.7374371496129339,9.228347135049155,9.0,0.4444444444444444
0.5,2400,boundary_v2_regime_sequence,53,1.0,4.928442826135708,4.928442826135708,4.928442826135708,5.037341458526377,158.0,0.47468354430379744
0.5,2400,random_kappa_matched,53,1.0,7.7783402117823615,7.7783402117823615,7.7783402117823615,2.1874440728797246,244.0,0.06967213114754098
0.5,2400,identity_like_diagnostic,53,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,2400,all_one_diagnostic,53,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,3600,center_of_mass,53,1.0,9.19257959609901,9.19257959609901,9.19257959609901,0.7732046885630777,756.0,0.8637566137566137
0.5,3600,relative_distance,53,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,3600,joint_basin,53,1.0,1.083167673002224,1.083167673002224,1.083167673002224,8.882616611659863,24.0,0.5833333333333334
0.5,3600,basin_transition_profile,53,1.0,0.721009541012862,0.721009541012862,0.721009541012862,9.244774743649225,6.0,0.16666666666666666
0.5,3600,boundary_v2_regime_sequence,53,1.0,6.430023553912623,6.430023553912623,6.430023553912623,3.5357607307494643,337.0,0.6973293768545994
0.5,3600,random_kappa_matched,53,1.0,7.759073743514291,7.759073743514291,7.759073743514291,2.206710541147795,247.0,0.0931174089068826
0.5,3600,identity_like_diagnostic,53,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,3600,all_one_diagnostic,53,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,900,center_of_mass,51,0.998,5.255203057214845,5.244692651100415,5.264004020681184,4.707692948122414,94.0,0.2765957446808511
0.5,900,relative_distance,51,0.998,8.533387857908883,8.516321082193064,8.538856056929918,1.4295081474283775,494.0,0.5991902834008097
0.5,900,joint_basin,51,0.998,0.9439574367154752,0.9420695218420442,0.9426587310488322,9.018938568621783,13.0,0.46153846153846156
0.5,900,basin_transition_profile,51,0.998,0.7951618935087352,0.7935715697217177,0.7941330801091013,9.167734111828524,9.0,0.3333333333333333
0.5,900,boundary_v2_regime_sequence,51,0.998,2.52848710852567,2.5234301343086187,2.543355266749754,7.434408896811592,20.0,0.1
0.5,900,random_kappa_matched,51,0.998,7.526888446079987,7.511834669187826,7.52978726486426,2.4360075592572734,233.0,0.13304721030042918
0.5,900,identity_like_diagnostic,51,0.998,9.960891997321227,9.940970213326585,9.96377092303443,0.002004008016032064,997.0,0.9989969909729187
0.5,900,all_one_diagnostic,51,0.998,-0.0,-0.0,-0.0,9.96289600533726,1.0,0.0
0.5,1500,center_of_mass,51,0.998,6.724915382989271,6.711465552223292,6.732279623558792,3.23798062234799,251.0,0.44621513944223107
0.5,1500,relative_distance,51,0.998,9.703053006807748,9.683646900794132,9.706460972129637,0.25984299852951104,880.0,0.8943181818181818
0.5,1500,joint_basin,51,0.998,1.011390690204962,1.0093679088245522,1.0098271715003055,8.951505315132302,18.0,0.5
0.5,1500,basin_transition_profile,51,0.998,0.7618091412440102,0.7602855229615222,0.760744785637276,9.20108686409325,10.0,0.4
0.5,1500,boundary_v2_regime_sequence,51,0.998,3.5059440768944414,3.4989321887406524,3.519746260076154,6.456951928442819,57.0,0.2631578947368421
0.5,1500,random_kappa_matched,51,0.998,7.663940768239534,7.648612886703055,7.666181845540721,2.2989552370977253,237.0,0.10126582278481013
0.5,1500,identity_like_diagnostic,51,0.998,9.962896005337258,9.942970213326584,9.965784284662087,0.0,998.0,1.0
0.5,1500,all_one_diagnostic,51,0.998,-0.0,-0.0,-0.0,9.96289600533726,1.0,0.0
0.5,2400,center_of_mass,51,0.998,8.07131986292696,8.055177223201106,8.077991294536607,1.8915761424103001,501.0,0.7325349301397206
0.5,2400,relative_distance,51,0.998,9.95487997327313,9.934970213326583,9.957784284662086,0.008016032064128256,994.0,0.9959758551307847
0.5,2400,joint_basin,51,0.998,1.0363213902945607,1.0342487475139717,1.0347080101897257,8.9265746150427,23.0,0.5652173913043478
0.5,2400,basin_transition_profile,51,0.998,0.7089944693602727,0.7075764804215521,0.7080357430973059,9.253901535976988,7.0,0.2857142857142857
0.5,2400,boundary_v2_regime_sequence,51,0.998,4.960060267097229,4.950140146563035,4.9709542178985355,5.00283573824003,178.0,0.550561797752809
0.5,2400,random_kappa_matched,51,0.998,7.772647614461347,7.757102319232424,7.773019793615687,2.1902483908759125,246.0,0.10569105691056911
0.5,2400,identity_like_diagnostic,51,0.998,9.962896005337258,9.942970213326584,9.965784284662087,0.0,998.0,1.0
0.5,2400,all_one_diagnostic,51,0.998,-0.0,-0.0,-0.0,9.96289600533726,1.0,0.0
0.5,3600,center_of_mass,51,0.998,9.081821634233592,9.063657990965124,9.086472062300626,0.8810743711036682,735.0,0.8707482993197279
0.5,3600,relative_distance,51,0.998,9.962896005337258,9.942970213326584,9.965784284662087,0.0,998.0,1.0
0.5,3600,joint_basin,51,0.998,1.0363213902945612,1.034248747513972,1.0347080101897257,8.9265746150427,23.0,0.5652173913043478
0.5,3600,basin_transition_profile,51,0.998,0.7089944693602727,0.7075764804215521,0.7080357430973059,9.253901535976988,7.0,0.2857142857142857
0.5,3600,boundary_v2_regime_sequence,51,0.998,6.439355631991228,6.426476920727246,6.449290992062746,3.523540373346033,341.0,0.7008797653958945
0.5,3600,random_kappa_matched,51,0.998,7.792677372057536,7.7770920173134215,7.793051335676648,2.170218633279724,249.0,0.07228915662650602
0.5,3600,identity_like_diagnostic,51,0.998,9.962896005337258,9.942970213326584,9.965784284662087,0.0,998.0,1.0
0.5,3600,all_one_diagnostic,51,0.998,-0.0,-0.0,-0.0,9.96289600533726,1.0,0.0
0.5,900,center_of_mass,54,0.998,4.954572614116784,4.9446634688885505,4.966998416419234,5.008323391220477,82.0,0.2926829268292683
0.5,900,relative_distance,54,0.998,8.60279282605368,8.585587240401573,8.608266351545424,1.3601031792835794,511.0,0.6046966731898239
0.5,900,joint_basin,54,0.998,0.9324695731991158,0.9306046340527176,0.9311205589515854,9.030426432138144,11.0,0.2727272727272727
0.5,900,basin_transition_profile,54,0.998,0.7561477737463667,0.7546354781988739,0.7551347693574366,9.206748231590895,6.0,0.16666666666666666
0.5,900,boundary_v2_regime_sequence,54,0.998,2.410001313269248,2.4051813106427096,2.4201761871152527,7.552894692068012,21.0,0.09523809523809523
0.5,900,random_kappa_matched,54,0.998,7.493947269588253,7.478959375049077,7.495128155033285,2.4689487357490068,233.0,0.15879828326180256
0.5,900,identity_like_diagnostic,54,0.998,9.962896005337258,9.942970213326584,9.965777633069498,0.0,998.0,1.0
0.5,900,all_one_diagnostic,54,0.998,-0.0,-0.0,-0.0,9.96289600533726,1.0,0.0
0.5,1500,center_of_mass,54,0.998,6.3684761021602,6.3557391499558795,6.37855322129138,3.5944199031770605,219.0,0.4931506849315068
0.5,1500,relative_distance,54,0.998,9.747671568945004,9.728176225807113,9.750990297142618,0.2152244363922557,898.0,0.9075723830734966
0.5,1500,joint_basin,54,0.998,0.9841741355415192,0.9822057872704362,0.9826549079624542,8.97872186979574,15.0,0.3333333333333333
0.5,1500,basin_transition_profile,54,0.998,0.7121794875442848,0.7107551285691963,0.7112042492612143,9.250716517792977,6.0,0.0
0.5,1500,boundary_v2_regime_sequence,54,0.998,3.4185004114925643,3.411663410669579,3.4272802294321076,6.544395593844696,60.0,0.2833333333333333
0.5,1500,random_kappa_matched,54,0.998,7.724407895851575,7.708959080059873,7.724876554443135,2.238488109485683,245.0,0.10612244897959183
0.5,1500,identity_like_diagnostic,54,0.998,9.962896005337258,9.942970213326584,9.965784284662087,0.0,998.0,1.0
0.5,1500,all_one_diagnostic,54,0.998,-0.0,-0.0,-0.0,9.96289600533726,1.0,0.0
0.5,2400,center_of_mass,54,0.998,7.915379718102644,7.899548958666438,7.92236303000194,2.047516287234616,468.0,0.7158119658119658
0.5,2400,relative_distance,54,0.998,9.958887989305195,9.938970213326584,9.961784284662087,0.004008016032064128,996.0,0.9979919678714859
0.5,2400,joint_basin,54,0.998,1.0018406669425879,0.9998369856087027,1.0002861063007207,8.961055338394674,20.0,0.55
0.5,2400,basin_transition_profile,54,0.998,0.6838738706484147,0.6825061229071179,0.6829552435991357,9.279022134688846,6.0,0.0
0.5,2400,boundary_v2_regime_sequence,54,0.998,4.846378164498086,4.83668540816909,4.852533677300947,5.116517840839174,162.0,0.5061728395061729
0.5,2400,random_kappa_matched,54,0.998,7.783786247761762,7.7682186752662385,7.784377724569687,2.1791097575754974,244.0,0.04918032786885246
0.5,2400,identity_like_diagnostic,54,0.998,9.962896005337258,9.942970213326584,9.965784284662087,0.0,998.0,1.0
0.5,2400,all_one_diagnostic,54,0.998,-0.0,-0.0,-0.0,9.96289600533726,1.0,0.0
0.5,3600,center_of_mass,54,0.998,9.178434360131735,9.160077491411473,9.182891562746974,0.7844616452055241,754.0,0.8607427055702918
0.5,3600,relative_distance,54,0.998,9.962896005337258,9.942970213326584,9.965784284662087,0.0,998.0,1.0
0.5,3600,joint_basin,54,0.998,1.00384467495862,1.0018369856087028,1.0022861063007207,8.959051330378642,21.0,0.6190476190476191
0.5,3600,basin_transition_profile,54,0.998,0.6783530540108125,0.6769963479027908,0.6774454685948088,9.284542951326449,5.0,0.0
0.5,3600,boundary_v2_regime_sequence,54,0.998,6.299450776251498,6.2868518746989945,6.302975990098603,3.663445229085762,327.0,0.7155963302752294
0.5,3600,random_kappa_matched,54,0.998,7.7874428089022825,7.771867923284478,7.786382398209649,2.1754531964349786,248.0,0.08064516129032258
0.5,3600,identity_like_diagnostic,54,0.998,9.962896005337258,9.942970213326584,9.965784284662087,0.0,998.0,1.0
0.5,3600,all_one_diagnostic,54,0.998,-0.0,-0.0,-0.0,9.96289600533726,1.0,0.0
0.5,900,center_of_mass,55,0.999,5.217662429164337,5.212444766735173,5.221613898843932,4.746678438628082,89.0,0.25842696629213485
0.5,900,relative_distance,55,0.999,8.557198791195527,8.548641592404332,8.559957346776102,1.407142076596891,502.0,0.603585657370518
0.5,900,joint_basin,55,0.999,0.9766933773737551,0.9757166839963813,0.9760126410801859,8.987647490418665,10.0,0.4
0.5,900,basin_transition_profile,55,0.999,0.8104097925891282,0.809599382796539,0.8098848168951126,9.15393107520329,7.0,0.42857142857142855
0.5,900,boundary_v2_regime_sequence,55,0.999,2.4983908491745703,2.495892458325396,2.504889505771002,7.465950018617848,19.0,0.05263157894736842
0.5,900,random_kappa_matched,55,0.999,7.5024568522170565,7.494954395364839,7.504268116959093,2.461884015575362,230.0,0.13478260869565217
0.5,900,identity_like_diagnostic,55,0.999,9.962338865790418,9.952376526924628,9.963781203292346,0.002002002002002002,998.0,0.998997995991984
0.5,900,all_one_diagnostic,55,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.5,1500,center_of_mass,55,0.999,6.693567960002838,6.686874392042835,6.698282149780296,3.2707729077895795,245.0,0.49387755102040815
0.5,1500,relative_distance,55,0.999,9.75832131070721,9.748562989396502,9.759970747133963,0.20601955708521028,904.0,0.9137168141592921
0.5,1500,joint_basin,55,0.999,1.045460238001394,1.0444147777633925,1.0446647365358204,8.918880629791023,14.0,0.42857142857142855
0.5,1500,basin_transition_profile,55,0.999,0.7418489500481585,0.7411071010981104,0.741357059870538,9.222491917744263,7.0,0.2857142857142857
0.5,1500,boundary_v2_regime_sequence,55,0.999,3.5235347927519767,3.520011257959225,3.5294190156966865,6.44080607504044,58.0,0.2413793103448276
0.5,1500,random_kappa_matched,55,0.999,7.756648317592931,7.748891669275338,7.760299427012799,2.2076925501994875,247.0,0.10526315789473684
0.5,1500,identity_like_diagnostic,55,0.999,9.96434086779242,9.954376526924626,9.965784284662087,0.0,999.0,1.0
0.5,1500,all_one_diagnostic,55,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.5,2400,center_of_mass,55,0.999,8.142715778544932,8.134573062766387,8.14598082050385,1.821625089247485,517.0,0.7446808510638298
0.5,2400,relative_distance,55,0.999,9.952328855780408,9.942376526924628,9.953784284662088,0.012012012012012012,993.0,0.9939577039274925
0.5,2400,joint_basin,55,0.999,1.06959008418341,1.0685204940992266,1.0687704528716546,8.89475078360901,19.0,0.5263157894736842
0.5,2400,basin_transition_profile,55,0.999,0.7243007918016382,0.7235764910098366,0.7238264497822644,9.240040075990782,7.0,0.2857142857142857
0.5,2400,boundary_v2_regime_sequence,55,0.999,4.9239571530201305,4.919033195867111,4.928440953604572,5.040383714772286,161.0,0.5217391304347826
0.5,2400,random_kappa_matched,55,0.999,7.807592220354044,7.79978462813369,7.8068438703255545,2.1567486474383744,248.0,0.07258064516129033
0.5,2400,identity_like_diagnostic,55,0.999,9.96434086779242,9.954376526924626,9.965784284662087,0.0,999.0,1.0
0.5,2400,all_one_diagnostic,55,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.5,3600,center_of_mass,55,0.999,9.106883101465119,9.097776218363654,9.109183976101116,0.8574577663272988,740.0,0.8648648648648649
0.5,3600,relative_distance,55,0.999,9.962338865790418,9.952376526924628,9.963784284662088,0.002002002002002002,998.0,0.998997995991984
0.5,3600,joint_basin,55,0.999,1.0743497313327228,1.07327538160139,1.073525340373818,8.889991136459694,21.0,0.6190476190476191
0.5,3600,basin_transition_profile,55,0.999,0.7117584244198178,0.711046665995398,0.7112966247678258,9.252582443372601,7.0,0.42857142857142855
0.5,3600,boundary_v2_regime_sequence,55,0.999,6.292707684905802,6.286414977220897,6.297822734958357,3.671633182886616,323.0,0.7027863777089783
0.5,3600,random_kappa_matched,55,0.999,7.759295602758189,7.751536307155431,7.759334424418453,2.2050452650342303,243.0,0.07407407407407407
0.5,3600,identity_like_diagnostic,55,0.999,9.96434086779242,9.954376526924626,9.965784284662087,0.0,999.0,1.0
0.5,3600,all_one_diagnostic,55,0.999,-0.0,-0.0,-0.0,9.964340867792417,1.0,0.0
0.5,900,center_of_mass,56,1.0,5.020786161693213,5.020786161693213,5.020786161693213,4.944998122968876,83.0,0.30120481927710846
0.5,900,relative_distance,56,1.0,8.512734549591508,8.512734549591508,8.512734549591508,1.4530497350705787,477.0,0.5660377358490566
0.5,900,joint_basin,56,1.0,0.8784006284777273,0.8784006284777273,0.8784006284777273,9.087383656184361,12.0,0.3333333333333333
0.5,900,basin_transition_profile,56,1.0,0.7339332094545754,0.7339332094545754,0.7339332094545754,9.231851075207512,7.0,0.14285714285714285
0.5,900,boundary_v2_regime_sequence,56,1.0,2.4812700939305867,2.4812700939305867,2.4812700939305867,7.484514190731501,20.0,0.05
0.5,900,random_kappa_matched,56,1.0,7.528226243826227,7.528226243826227,7.528226243826227,2.43755804083586,235.0,0.14042553191489363
0.5,900,identity_like_diagnostic,56,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,900,all_one_diagnostic,56,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,1500,center_of_mass,56,1.0,6.438676298672356,6.438676298672356,6.438676298672356,3.52710798598973,219.0,0.4611872146118721
0.5,1500,relative_distance,56,1.0,9.726990297142617,9.726990297142617,9.726990297142617,0.2387939875194712,889.0,0.8965129358830146
0.5,1500,joint_basin,56,1.0,0.9210339850742865,0.9210339850742865,0.9210339850742865,9.0447502995878,14.0,0.2857142857142857
0.5,1500,basin_transition_profile,56,1.0,0.6798923527152118,0.6798923527152118,0.6798923527152118,9.285891931946875,6.0,0.0
0.5,1500,boundary_v2_regime_sequence,56,1.0,3.430744333850437,3.430744333850437,3.430744333850437,6.53503995081165,56.0,0.16071428571428573
0.5,1500,random_kappa_matched,56,1.0,7.712976762360563,7.712976762360563,7.712976762360563,2.252807522301522,248.0,0.13306451612903225
0.5,1500,identity_like_diagnostic,56,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,1500,all_one_diagnostic,56,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,2400,center_of_mass,56,1.0,7.918406832304518,7.918406832304518,7.918406832304518,2.0473774523575683,469.0,0.6823027718550106
0.5,2400,relative_distance,56,1.0,9.959784284662089,9.959784284662089,9.959784284662089,0.006,997.0,0.9969909729187563
0.5,2400,joint_basin,56,1.0,0.9411135765328513,0.9411135765328513,0.9411135765328513,9.024670708129236,17.0,0.4117647058823529
0.5,2400,basin_transition_profile,56,1.0,0.6529609789898635,0.6529609789898635,0.6529609789898635,9.312823305672225,6.0,0.16666666666666666
0.5,2400,boundary_v2_regime_sequence,56,1.0,4.901109384252777,4.901109384252777,4.901109384252777,5.064674900409308,174.0,0.5287356321839081
0.5,2400,random_kappa_matched,56,1.0,7.82330809869309,7.82330809869309,7.82330809869309,2.1424761859689965,251.0,0.06374501992031872
0.5,2400,identity_like_diagnostic,56,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,2400,all_one_diagnostic,56,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,3600,center_of_mass,56,1.0,9.091816497353982,9.091816497353982,9.091816497353982,0.8739677873081069,743.0,0.8681022880215343
0.5,3600,relative_distance,56,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,3600,joint_basin,56,1.0,0.9411135765328513,0.9411135765328513,0.9411135765328513,9.024670708129236,17.0,0.4117647058823529
0.5,3600,basin_transition_profile,56,1.0,0.6529609789898635,0.6529609789898635,0.6529609789898635,9.312823305672225,6.0,0.16666666666666666
0.5,3600,boundary_v2_regime_sequence,56,1.0,6.302220161054832,6.302220161054832,6.302220161054832,3.663564123607255,338.0,0.7100591715976331
0.5,3600,random_kappa_matched,56,1.0,7.774386164368288,7.774386164368288,7.774386164368288,2.1913981202937984,247.0,0.06882591093117409
0.5,3600,identity_like_diagnostic,56,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,3600,all_one_diagnostic,56,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,900,center_of_mass,57,1.0,5.210600210934142,5.210600210934142,5.210572795487228,4.7551840737279445,91.0,0.2857142857142857
0.5,900,relative_distance,57,1.0,8.536298989631202,8.536298989631202,8.536278741454433,1.429485295030886,493.0,0.5943204868154158
0.5,900,joint_basin,57,1.0,1.029396670710535,1.029396670710535,1.0294073922697182,8.936387613951553,10.0,0.3
0.5,900,basin_transition_profile,57,1.0,0.8329179177580751,0.8329179177580751,0.8329258759469891,9.132866366904013,8.0,0.375
0.5,900,boundary_v2_regime_sequence,57,1.0,2.4373512575473306,2.4373512575473306,2.4373098533795083,7.528433027114756,20.0,0.1
0.5,900,random_kappa_matched,57,1.0,7.520711120335857,7.520711120335857,7.520698975837726,2.44507316432623,234.0,0.13675213675213677
0.5,900,identity_like_diagnostic,57,1.0,9.965784284662087,9.965784284662087,9.96578414144377,0.0,1000.0,1.0
0.5,900,all_one_diagnostic,57,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,1500,center_of_mass,57,1.0,6.632467971898818,6.632467971898818,6.632467971898818,3.3333163127632695,240.0,0.49583333333333335
0.5,1500,relative_distance,57,1.0,9.766725634636126,9.766725634636126,9.766725634636126,0.19905865002596163,905.0,0.9082872928176795
0.5,1500,joint_basin,57,1.0,1.0978561820597859,1.0978561820597859,1.0978561820597859,8.867928102602301,15.0,0.4
0.5,1500,basin_transition_profile,57,1.0,0.7801064808398769,0.7801064808398769,0.7801064808398769,9.18567780382221,8.0,0.25
0.5,1500,boundary_v2_regime_sequence,57,1.0,3.4087845018219585,3.4087845018219585,3.4087845018219585,6.55699978284013,58.0,0.3103448275862069
0.5,1500,random_kappa_matched,57,1.0,7.697909645570973,7.697909645570973,7.697909645570973,2.2678746390911146,240.0,0.1
0.5,1500,identity_like_diagnostic,57,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,1500,all_one_diagnostic,57,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,2400,center_of_mass,57,1.0,8.07177040756752,8.07177040756752,8.07177040756752,1.8940138770945663,502.0,0.7231075697211156
0.5,2400,relative_distance,57,1.0,9.963784284662088,9.963784284662088,9.963784284662088,0.002,999.0,0.998998998998999
0.5,2400,joint_basin,57,1.0,1.106346407055459,1.106346407055459,1.106346407055459,8.859437877606625,17.0,0.47058823529411764
0.5,2400,basin_transition_profile,57,1.0,0.7315280801991603,0.7315280801991603,0.7315280801991603,9.234256204462929,6.0,0.16666666666666666
0.5,2400,boundary_v2_regime_sequence,57,1.0,4.810764800225003,4.810764800225003,4.810764800225003,5.155019484437084,154.0,0.4935064935064935
0.5,2400,random_kappa_matched,57,1.0,7.777496423285368,7.777496423285368,7.777496423285368,2.188287861376719,245.0,0.0653061224489796
0.5,2400,identity_like_diagnostic,57,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,2400,all_one_diagnostic,57,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,3600,center_of_mass,57,1.0,9.113272977872983,9.113272977872983,9.113272977872983,0.8525113067891054,745.0,0.8657718120805369
0.5,3600,relative_distance,57,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,3600,joint_basin,57,1.0,1.106346407055459,1.106346407055459,1.106346407055459,8.859437877606627,17.0,0.47058823529411764
0.5,3600,basin_transition_profile,57,1.0,0.7315280801991603,0.7315280801991603,0.7315280801991603,9.234256204462929,6.0,0.16666666666666666
0.5,3600,boundary_v2_regime_sequence,57,1.0,6.259438851427113,6.259438851427113,6.259438851427113,3.706345433234975,310.0,0.6903225806451613
0.5,3600,random_kappa_matched,57,1.0,7.783287920148618,7.783287920148618,7.783287920148618,2.1824963645134687,249.0,0.08032128514056225
0.5,3600,identity_like_diagnostic,57,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,3600,all_one_diagnostic,57,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,900,center_of_mass,58,1.0,5.070542393194123,5.070542393194123,5.070542393194123,4.895241891467964,88.0,0.32954545454545453
0.5,900,relative_distance,58,1.0,8.628035766191157,8.628035766191157,8.628035766191157,1.3377485184709295,508.0,0.5905511811023622
0.5,900,joint_basin,58,1.0,0.7647236912016497,0.7647236912016497,0.7647236912016497,9.201060593460436,7.0,0.14285714285714285
0.5,900,basin_transition_profile,58,1.0,0.6229697185010794,0.6229697185010794,0.6229697185010794,9.342814566161007,5.0,0.2
0.5,900,boundary_v2_regime_sequence,58,1.0,2.4447282412127103,2.4447282412127103,2.4447282412127103,7.521056043449377,18.0,0.0
0.5,900,random_kappa_matched,58,1.0,7.497686323750316,7.497686323750316,7.497686323750316,2.4680979609117704,225.0,0.13333333333333333
0.5,900,identity_like_diagnostic,58,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,900,all_one_diagnostic,58,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,1500,center_of_mass,58,1.0,6.4627231483148115,6.4627231483148115,6.4627231483148115,3.5030611363472746,228.0,0.4868421052631579
0.5,1500,relative_distance,58,1.0,9.76538065666818,9.76538065666818,9.76538065666818,0.20040362799390804,906.0,0.9116997792494481
0.5,1500,joint_basin,58,1.0,0.8066090510425565,0.8066090510425565,0.8066090510425565,9.159175233619528,10.0,0.2
0.5,1500,basin_transition_profile,58,1.0,0.5866311583507154,0.5866311583507154,0.5866311583507154,9.379153126311373,6.0,0.3333333333333333
0.5,1500,boundary_v2_regime_sequence,58,1.0,3.393465448525456,3.393465448525456,3.393465448525456,6.572318836136631,56.0,0.26785714285714285
0.5,1500,random_kappa_matched,58,1.0,7.752369237312969,7.752369237312969,7.752369237312969,2.2134150473491183,246.0,0.07317073170731707
0.5,1500,identity_like_diagnostic,58,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,1500,all_one_diagnostic,58,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,2400,center_of_mass,58,1.0,7.855912480255762,7.855912480255762,7.855912480255762,2.109871804406325,464.0,0.6918103448275862
0.5,2400,relative_distance,58,1.0,9.961784284662087,9.961784284662087,9.961784284662087,0.004,998.0,0.9979959919839679
0.5,2400,joint_basin,58,1.0,0.8392086892129251,0.8392086892129251,0.8392086892129251,9.126575595449166,14.0,0.35714285714285715
0.5,2400,basin_transition_profile,58,1.0,0.5685577121077386,0.5685577121077386,0.5685577121077386,9.39722657255435,6.0,0.5
0.5,2400,boundary_v2_regime_sequence,58,1.0,4.803845636788072,4.803845636788072,4.803845636788072,5.161938647874015,152.0,0.46710526315789475
0.5,2400,random_kappa_matched,58,1.0,7.785495706522285,7.785495706522285,7.785495706522285,2.1802885781398023,248.0,0.06048387096774194
0.5,2400,identity_like_diagnostic,58,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,2400,all_one_diagnostic,58,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,3600,center_of_mass,58,1.0,9.026439384084384,9.026439384084384,9.026439384084384,0.9393449005777046,729.0,0.8765432098765432
0.5,3600,relative_distance,58,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,3600,joint_basin,58,1.0,0.8392086892129252,0.8392086892129252,0.8392086892129252,9.126575595449163,14.0,0.35714285714285715
0.5,3600,basin_transition_profile,58,1.0,0.5665577121077388,0.5665577121077388,0.5665577121077388,9.399226572554351,5.0,0.2
0.5,3600,boundary_v2_regime_sequence,58,1.0,6.3516350916770365,6.3516350916770365,6.3516350916770365,3.614149192985051,320.0,0.68125
0.5,3600,random_kappa_matched,58,1.0,7.7621296148027525,7.7621296148027525,7.7621296148027525,2.2036546698593336,246.0,0.11382113821138211
0.5,3600,identity_like_diagnostic,58,1.0,9.965784284662087,9.965784284662087,9.965784284662087,0.0,1000.0,1.0
0.5,3600,all_one_diagnostic,58,1.0,-0.0,-0.0,-0.0,9.965784284662087,1.0,0.0
0.5,900,center_of_mass,61,0.999,5.1438417703191375,5.138697928548818,5.150003491510676,4.820499097473281,88.0,0.2840909090909091
0.5,900,relative_distance,61,0.999,8.550888220624056,8.542337332403433,8.551736169987368,1.4134526471683617,493.0,0.5720081135902637
0.5,900,joint_basin,61,0.999,1.08428508193751,1.0832007968555726,1.0834835935227796,8.880055785854905,15.0,0.4666666666666667
0.5,900,basin_transition_profile,61,0.999,0.905781946090061,0.904876164143971,0.9051551885634425,9.058558921702357,10.0,0.3
0.5,900,boundary_v2_regime_sequence,61,0.999,2.505835893316181,2.5033300574228647,2.5126011469151774,7.458504974476237,20.0,0.15
0.5,900,random_kappa_matched,61,0.999,7.5387844786542235,7.53124569417557,7.538139793068926,2.4255563891381944,237.0,0.14345991561181434
