alpha,T,kappa,seed,p_viable_AB,p_viable_independent,p_viable_shuffled,H_cond_AB,H_cond_independent,H_cond_shuffled,H_weighted_AB,H_weighted_independent,H_weighted_shuffled,H_recovery_AB,H_recovery_independent,H_recovery_shuffled,Delta_R,Delta_p_viable_product,Delta_H_cond_product,Delta_H_weighted_product,Delta_H_recovery_product,Delta_p_viable_shuffled,Delta_H_cond_shuffled,Delta_H_weighted_shuffled,Delta_H_recovery_shuffled,strict_certified_mass_advantage,certified_transport_density_advantage,singleton_fraction,overfragmented_flag,heldout_stability,status_label_old_style,estimator_warning,estimator_mode
0.45,900,boundary_v2_regime_sequence,23,0.999,0.999,1.0,1.511376882822022,2.60803222912414,2.508485686721603,1.5098655059391999,2.6054241968950156,2.508485686721603,1.515158235749361,2.614385625980037,2.508485686721603,0.9956653870299128,0.0,-7.6188667397802945,-7.611247873040515,-7.6204801566568925,-0.0010000000000000009,-0.997108803899581,-0.9986201807824031,-0.9933274509722421,-0.0010000000000000009,-0.11211211211211213,0.14285714285714285,False,0.9349418837675351,richness_only,,vectorized_seed_block
0.45,900,random_kappa_matched,23,0.999,0.999,1.0,7.517786057813973,7.584142291163911,7.549018214222264,7.510268271756159,7.5765581488727465,7.549018214222264,7.519676029493621,7.5825981186807,7.549018214222264,0.029788739538622266,0.0,-1.6124575647883432,-1.6108451072235557,-1.615962362912632,-0.0010000000000000009,-0.031232156408290912,-0.0387499424661053,-0.029342184728642806,-0.0010000000000000009,0.008008008008007939,0.16595744680851063,False,0.6425851703406813,richness_only,,vectorized_seed_block
0.45,900,identity_like_diagnostic,23,0.999,0.999,1.0,9.96434086779242,9.96434086779242,9.965784284662087,9.954376526924626,9.954376526924626,9.965784284662087,9.965784284662087,9.965780668735214,9.965784284662087,0.0,0.0,0.8340972451901028,0.833263147944912,0.8301458922558336,-0.0010000000000000009,-0.0014434168696677574,-0.0114077577374605,0.0,-0.0010000000000000009,0.0,1.0,True,0.0,null_or_negative,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,900,all_one_diagnostic,23,0.999,0.999,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0014434168696695338,0.0,-9.130243622602316,-9.121113378979715,-9.135638392406253,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,0.0,0.0,False,1.0,null_or_negative,,vectorized_seed_block
0.45,1500,center_of_mass,23,0.999,0.999,1.0,6.917432444917405,6.672082677095166,6.576036471891349,6.910515012472487,6.665410594418071,6.576036471891349,6.9219227702099495,6.676818352155532,6.576036471891349,-0.34283938989572427,0.0,-4.841589465483467,-4.836747876017984,-4.8414540546728375,-0.0010000000000000009,0.3413959730260556,0.3344785405811379,0.3458862983186002,-0.0010000000000000009,0.04604604604604601,0.49049429657794674,False,0.6005971943887776,weak_transport_or_mass,,vectorized_seed_block
0.45,1500,relative_distance,23,0.999,0.999,1.0,9.657000709156785,9.741714613544262,9.736500072146944,9.647343708447629,9.731972898930719,9.736500072146944,9.65875146618509,9.74338065666818,9.736500072146944,0.0780559461204901,0.0,-2.102021201244087,-2.0999191800428427,-2.1046253586976977,-0.0010000000000000009,-0.07949936299015903,-0.08915636369931512,-0.07774860596185462,-0.0010000000000000009,0.0,0.8671328671328671,True,0.12804008016032076,pseudo_risk_fragmented,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,1500,joint_basin,23,0.999,0.999,1.0,5.195270095739149,1.1708481461207672,1.004400779609766,5.19007482564341,1.1696772979746464,1.004400779609766,5.197340873930795,1.1699620012369958,1.004400779609766,-4.192312732999053,0.0,-6.563751814661723,-6.557188062847062,-6.566035950951992,-0.0010000000000000009,4.190869316129383,4.185674046033643,4.192940094321029,-0.0010000000000000009,0.5395395395395395,0.4928571428571429,False,0.7547334669338677,weak_transport_or_mass,,vectorized_seed_block
0.45,1500,basin_transition_profile,23,0.999,0.999,1.0,3.0879181044552255,0.8432976274111093,0.7244339449375343,3.08483018635077,0.8424543297836982,0.7244339449375343,3.088949777178223,0.8427390330460475,0.7244339449375343,-2.3649275763873634,0.0,-8.671103805945647,-8.662432702139702,-8.674427047704564,-0.0010000000000000009,2.363484159517691,2.360396241413236,2.3645158322406887,-0.0010000000000000009,0.14514514514514515,0.15384615384615385,False,0.9110260521042084,weak_transport_or_mass,,vectorized_seed_block
0.45,1500,boundary_v2_regime_sequence,23,0.999,0.999,1.0,1.5214126960349001,3.636331428288648,3.533746289878552,1.5198912833388651,3.6326950968603593,3.533746289878552,1.5251840131490262,3.642102854597821,3.533746289878552,2.0108901769739838,0.0,-10.237609214365971,-10.227371605151607,-10.23819281173376,-0.0010000000000000009,-2.012333593843652,-2.013855006539687,-2.008562276729526,-0.0010000000000000009,-0.27527527527527523,0.25,False,0.9349418837675351,richness_only,,vectorized_seed_block
0.45,1500,random_kappa_matched,23,0.999,0.999,1.0,7.781978421218257,7.761882677358237,7.709695764320151,7.774196442797039,7.754120794680879,7.709695764320151,7.781704066004609,7.761386842968262,7.709695764320151,-0.07372607376777385,0.0,-3.9770434891826145,-3.9730664456934326,-3.9816727588781777,-0.0010000000000000009,0.07228265689810609,0.06450067847688778,0.07200830168445815,-0.0010000000000000009,0.005005005005005003,0.08064516129032258,False,0.6424328657314629,weak_transport_or_mass,,vectorized_seed_block
0.45,1500,identity_like_diagnostic,23,0.999,0.999,1.0,9.96434086779242,9.96434086779242,9.965784284662087,9.954376526924626,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0,-1.7946810426084525,-1.792886361565845,-1.7975925402207,-0.0010000000000000009,-0.0014434168696677574,-0.0114077577374605,0.0,-0.0010000000000000009,0.0,1.0,True,0.0,null_or_negative,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,1500,all_one_diagnostic,23,0.999,0.999,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0014434168696695338,0.0,-11.759021910400872,-11.747262888490472,-11.763376824882787,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,0.0,0.0,False,1.0,null_or_negative,,vectorized_seed_block
0.45,2400,center_of_mass,23,0.999,0.999,1.0,8.589196668302442,8.015327380609564,8.03837857811489,8.58060747163414,8.007312053228954,8.03837857811489,8.5920152293716,8.018719810966417,8.03837857811489,-0.5522615070572188,0.0,-6.104049835695346,-6.09794578585965,-6.104217729661967,-0.0010000000000000009,0.5508180901875512,0.5422288935192494,0.5536366512567099,-0.0010000000000000009,0.025025025025025016,0.7411971830985915,True,0.34429258517034067,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,2400,relative_distance,23,0.999,0.999,1.0,9.948324851776404,9.95633285978441,9.965784284662087,9.938376526924626,9.946376526924626,9.965784284662087,9.949784284662087,9.957784284662088,9.965784284662087,0.016016016016016016,0.0,-4.744921652221384,-4.740176730569164,-4.74644867437148,-0.0010000000000000009,-0.017459432885683412,-0.027407757737460514,-0.016000000000000014,-0.0010000000000000009,0.0,0.9919273461150353,True,0.014000000000000012,pseudo_risk_fragmented,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,2400,joint_basin,23,0.999,0.999,1.0,6.918271711127412,1.1905570748779344,1.0139901339680664,6.911353439416285,1.1893665178030564,1.0139901339680664,6.920006309651582,1.1896512210654058,1.0139901339680664,-5.905724994029017,0.0,-7.774974792870376,-7.767199818077506,-7.776226649381986,-0.0010000000000000009,5.904281577159345,5.897363305448218,5.906016175683515,-0.0010000000000000009,0.8058058058058057,0.7393483709273183,True,0.5104849699398798,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,2400,basin_transition_profile,23,0.999,0.999,1.0,3.4076415861627187,0.789088742809113,0.7085456792524892,3.404233944576556,0.7882996540663039,0.7085456792524892,3.408457561289039,0.7885843573286532,0.7085456792524892,-2.7005393237799,0.0,-11.28560491783507,-11.274319312917235,-11.287775397744529,-0.0010000000000000009,2.6990959069102294,2.695688265324067,2.6999118820365497,-0.0010000000000000009,0.2092092092092092,0.2222222222222222,False,0.9069899799599198,weak_transport_or_mass,,vectorized_seed_block
0.45,2400,boundary_v2_regime_sequence,23,0.999,0.999,1.0,1.5214126960349001,5.028848198889666,4.956698723751756,1.5198912833388651,5.023819350690776,4.956698723751756,1.5251840131490262,5.033227108428237,4.956698723751756,3.4338426108471873,0.0,-13.171833807962887,-13.158661974154926,-13.171048945884541,-0.0010000000000000009,-3.4352860277168555,-3.4368074404128905,-3.4315147106027295,-0.0010000000000000009,-0.5315315315315315,0.25,False,0.9349418837675351,richness_only,,vectorized_seed_block
0.45,2400,random_kappa_matched,23,0.999,0.999,1.0,7.743015390152268,7.789373058251118,7.797667575413266,7.735272374762116,7.781583685192867,7.797667575413266,7.7446801324995755,7.790236555428163,7.797667575413266,0.05320876839132893,0.0,-6.95023111384552,-6.943280882731675,-6.951552826533992,-0.0010000000000000009,-0.054652185260998465,-0.06239520065115034,-0.05298744291369051,-0.0010000000000000009,-0.0030030030030030463,0.0743801652892562,False,0.610436873747495,richness_only,,vectorized_seed_block
0.45,2400,identity_like_diagnostic,23,0.999,0.999,1.0,9.96434086779242,9.96434086779242,9.965784284662087,9.954376526924626,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0,-4.7289056362053685,-4.724176730569164,-4.73044867437148,-0.0010000000000000009,-0.0014434168696677574,-0.0114077577374605,0.0,-0.0010000000000000009,0.0,1.0,True,0.0,null_or_negative,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,2400,all_one_diagnostic,23,0.999,0.999,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0014434168696695338,0.0,-14.693246503997788,-14.67855325749379,-14.696232959033567,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,0.0,0.0,False,1.0,null_or_negative,,vectorized_seed_block
0.45,3600,center_of_mass,23,0.999,0.999,1.0,9.653106499535234,9.106836921770327,9.141141934213978,9.6434533930357,9.097730084848557,9.141141934213978,9.65486115077316,9.10913784258602,9.141141934213978,-0.513407982190923,0.0,-7.345215613141409,-7.337870397528267,-7.345588640729636,-0.0010000000000000009,0.5119645653212554,0.5023114588217208,0.5137192165591813,-0.0010000000000000009,0.002002002002002068,0.9096109839816934,True,0.10803607214428856,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,3600,relative_distance,23,0.999,0.999,1.0,9.96434086779242,9.96434086779242,9.965784284662087,9.954376526924626,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0,-7.033981244884224,-7.0269472636393395,-7.0346655068407085,-0.0010000000000000009,-0.0014434168696677574,-0.0114077577374605,0.0,-0.0010000000000000009,0.0,1.0,True,0.0,null_or_negative,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,3600,joint_basin,23,0.999,0.999,1.0,7.601665775189938,1.1905570748779344,1.0139901339680661,7.594064109414748,1.1893665178030564,1.0139901339680661,7.605471867152211,1.1896512210654058,1.0139901339680661,-6.589119058091544,0.0,-9.396656337486705,-9.387259681149217,-9.394977924350584,-0.0010000000000000009,6.587675641221871,6.580073975446682,6.591481733184144,-0.0010000000000000009,0.8658658658658658,0.8775137111517367,True,0.3963927855711422,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,3600,basin_transition_profile,23,0.999,0.999,1.0,3.5190808478558933,0.7849428875037313,0.7040163542395084,3.5155617670080375,0.7841579446162276,0.7040163542395084,3.524214637243335,0.7844426478785769,0.7040163542395084,-2.816507910486055,0.0,-13.47924126482075,-13.465762023555929,-13.47623515425946,-0.0010000000000000009,2.8150644936163847,2.8115454127685293,2.820198283003827,-0.0010000000000000009,0.22422422422422422,0.26666666666666666,False,0.8870300601202405,weak_transport_or_mass,,vectorized_seed_block
0.45,3600,boundary_v2_regime_sequence,23,0.999,0.999,1.0,1.5214126960349001,6.540951409769153,6.480819564138605,1.5198912833388651,6.534410458359384,6.480819564138605,1.5251840131490262,6.545818216096844,6.480819564138605,4.957963451234033,0.0,-15.476909416641742,-15.461432507225101,-15.47526577835377,-0.0010000000000000009,-4.959406868103704,-4.96092828079974,-4.955635550989578,-0.0010000000000000009,-0.7587587587587588,0.25,False,0.9349418837675351,richness_only,,vectorized_seed_block
0.45,3600,random_kappa_matched,23,0.999,0.999,1.0,7.773804502767339,7.834350283095124,7.762329120916709,7.766030698264571,7.826515932812029,7.762329120916709,7.77468356849987,7.834678578051653,7.762329120916709,-0.012918798720296998,0.0,-9.224517609909304,-9.215293092299394,-9.225766223002925,-0.0010000000000000009,0.011475381850630129,0.0037015773478623615,0.012354447583160955,-0.0010000000000000009,0.005005005005005003,0.08870967741935484,False,0.586496993987976,weak_transport_or_mass,,vectorized_seed_block
0.45,3600,identity_like_diagnostic,23,0.999,0.999,1.0,9.96434086779242,9.96434086779242,9.965784284662087,9.954376526924626,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0,-7.033981244884224,-7.0269472636393395,-7.0346655068407085,-0.0010000000000000009,-0.0014434168696677574,-0.0114077577374605,0.0,-0.0010000000000000009,0.0,1.0,True,0.0,null_or_negative,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,3600,all_one_diagnostic,23,0.999,0.999,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0014434168696695338,0.0,-16.998322112676643,-16.981323790563966,-17.000449791502795,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,0.0,0.0,False,1.0,null_or_negative,,vectorized_seed_block
0.45,900,center_of_mass,22,1.0,0.997,0.999,5.282157442600606,5.185306099491449,5.103758180610012,5.282157442600606,5.169750181192974,5.098654422429402,5.282157442600606,5.203146456648336,5.110062180166863,-0.17695584512092566,0.0030000000000000027,-3.7619583158837324,-3.7348259686082796,-3.775982713323807,0.0010000000000000009,0.17839926199059342,0.18350302017120335,0.17209526243374285,0.0010000000000000009,0.040040040040040026,0.3020833333333333,False,0.7939999999999999,candidate,,vectorized_seed_block
0.45,900,relative_distance,22,1.0,0.997,0.999,8.340457620319567,8.549282816665674,8.600214533894054,8.340457620319567,8.523634968215676,8.59161431936016,8.340457620319567,8.557594074755588,8.60302207709762,0.261200330444155,0.0030000000000000027,-0.7036581381647711,-0.6765257908893183,-0.7176825356048457,0.0010000000000000009,-0.2597569135744866,-0.25115669904059246,-0.26256445677805296,0.0010000000000000009,0.0010010010010009784,0.5328798185941043,False,0.44199999999999995,candidate,,vectorized_seed_block
0.45,900,joint_basin,22,1.0,0.997,0.999,3.3011443138883156,1.0235814784953603,0.9103775001734042,3.3011443138883156,1.0205107340598742,0.9094671226732308,3.3011443138883156,1.021451121733262,0.9096898760156615,-2.389323396845244,0.0030000000000000027,-5.742971444596023,-5.71583909732057,-5.756995842036098,0.0010000000000000009,2.3907668137149116,2.3916771912150847,2.391454437872654,0.0010000000000000009,0.17717717717717718,0.38095238095238093,False,0.89,candidate,,vectorized_seed_block
0.45,900,basin_transition_profile,22,1.0,0.997,0.999,2.569886628226077,0.823231035169768,0.7402600454513144,2.569886628226077,0.8207613420642588,0.739519785405863,2.569886628226077,0.8216626456846654,0.7397425387482937,-1.8281831659050942,0.0030000000000000027,-6.474229130258261,-6.4470967829828085,-6.488253527698336,0.0010000000000000009,1.8296265827747624,1.8303668428202138,1.8301440894777832,0.0010000000000000009,0.08208208208208208,0.10526315789473684,False,0.936,candidate,,vectorized_seed_block
0.45,900,boundary_v2_regime_sequence,22,1.0,0.997,0.999,1.5046300754202202,2.3987994836060937,2.4525493546639177,1.5046300754202202,2.3916030851552756,2.4500968053092538,1.5046300754202202,2.4175385304127026,2.459504563046715,0.949362696113365,0.0030000000000000027,-7.539485683064118,-7.512353335788665,-7.553510080504193,0.0010000000000000009,-0.9479192792436975,-0.9454667298890336,-0.9548744876264947,0.0010000000000000009,-0.08308308308308308,0.4,False,0.9179999999999999,richness_only,,vectorized_seed_block
0.45,900,random_kappa_matched,22,1.0,0.997,0.999,7.480213415955039,7.571129683686618,7.598318550977563,7.480213415955039,7.548416294635558,7.590720232426586,7.480213415955039,7.571599216521773,7.598518349689609,0.11954855189219105,0.0030000000000000027,-1.5639023425292988,-1.536769995253846,-1.5779267399693735,0.0010000000000000009,-0.11810513502252373,-0.11050681647154637,-0.11830493373456985,0.0010000000000000009,-0.00700700700700696,0.14912280701754385,False,0.6479999999999999,richness_only,,vectorized_seed_block
0.45,900,identity_like_diagnostic,22,1.0,0.997,0.999,9.965784284662087,9.961449694398194,9.960336863788417,9.965784284662087,9.931565345314999,9.950376526924629,9.965784284662087,9.965776634229629,9.961784284662087,-0.004004004004004004,0.0030000000000000027,0.9216685261777489,0.9488008734532016,0.9076441287376742,0.0010000000000000009,0.005447420873670339,0.015407757737458283,0.0039999999999995595,0.0010000000000000009,0.0,1.0,True,-4.440892098500626e-16,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,900,all_one_diagnostic,22,1.0,0.997,0.999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0014434168696695338,0.0030000000000000027,-9.044115758484338,-9.016983411208885,-9.058140155924413,0.0010000000000000009,0.0,0.0,0.0,0.0010000000000000009,0.0,0.0,False,1.0,richness_only,,vectorized_seed_block
0.45,1500,center_of_mass,22,1.0,0.997,0.999,6.9556945155881635,6.5451126653041145,6.595406712525941,6.9556945155881635,6.525477327308202,6.588811305813415,6.9556945155881635,6.559696266655287,6.6002190635508775,-0.35884438619255166,0.0030000000000000027,-4.737652075615962,-4.7025720358423495,-4.749099931145132,0.0010000000000000009,0.3602878030622225,0.3668832097747483,0.35547545203728603,0.0010000000000000009,0.04304304304304296,0.48846153846153845,False,0.6299999999999999,candidate,,vectorized_seed_block
0.45,1500,relative_distance,22,1.0,0.997,0.999,9.671606219157361,9.735839912044243,9.722285274671172,9.671606219157361,9.70663239230811,9.7125629893965,9.671606219157361,9.740851331655199,9.723970747133961,0.05212247238347906,0.0030000000000000027,-2.0217403720467644,-1.9866603322731518,-2.033188227575934,0.0010000000000000009,-0.05067905551381102,-0.04095677023913957,-0.05236452797660007,0.0010000000000000009,0.0,0.8679026651216686,True,0.11799999999999966,pseudo_risk_fragmented,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,1500,joint_basin,22,1.0,0.997,0.999,5.306725846876645,1.1022957440011258,0.96235068592847,5.306725846876645,1.0989888567691224,0.9613883352425415,5.306725846876645,1.0997862042727966,0.9616110885849719,-4.342931744078507,0.0030000000000000027,-6.38662074432748,-6.351540704553868,-6.39806859985665,0.0010000000000000009,4.344375160948175,4.345337511634104,4.345114758291674,0.0010000000000000009,0.5685685685685686,0.5033557046979866,False,0.758,candidate,,vectorized_seed_block
0.45,1500,basin_transition_profile,22,1.0,0.997,0.999,3.194769652190345,0.8101432211033335,0.7035223078028685,3.194769652190345,0.8077127914400235,0.7028187854950656,3.194769652190345,0.8085101389436976,0.7030415388374962,-2.489803927517805,0.0030000000000000027,-8.49857693901378,-8.463496899240168,-8.51002479454295,0.0010000000000000009,2.4912473443874763,2.491950866695279,2.4917281133528486,0.0010000000000000009,0.16716716716716717,0.18518518518518517,False,0.904,candidate,,vectorized_seed_block
0.45,1500,boundary_v2_regime_sequence,22,1.0,0.997,0.999,1.50663007542022,3.40597663032594,3.4249637697915265,1.50663007542022,3.395758700434962,3.421538806021735,1.50663007542022,3.4224907714807915,3.430946563759196,1.9197771112409745,0.0030000000000000027,-10.186716515783905,-10.151636476010292,-10.198164371313075,0.0010000000000000009,-1.9183336943713065,-1.9149087306015151,-1.9243164883389758,0.0010000000000000009,-0.25425425425425424,0.5454545454545454,False,0.9159999999999999,richness_only,,vectorized_seed_block
0.45,1500,random_kappa_matched,22,1.0,0.997,0.999,7.749633526652383,7.712602621440679,7.696078489582094,7.749633526652383,7.689464813576357,7.688382411092512,7.749633526652383,7.712887021441312,7.695890034300081,-0.052111620200620656,0.0030000000000000027,-3.9437130645517424,-3.90863302477813,-3.955160920080912,0.0010000000000000009,0.0535550370702893,0.061251115559871394,0.053743492352301914,0.0010000000000000009,0.002002002002001957,0.09836065573770492,False,0.586,candidate,,vectorized_seed_block
0.45,1500,identity_like_diagnostic,22,1.0,0.997,0.999,9.965784284662087,9.961449694398194,9.96434086779242,9.965784284662087,9.931565345314999,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0030000000000000027,-1.7275623065420387,-1.692482266768426,-1.7390101620712084,0.0010000000000000009,0.0014434168696677574,0.0114077577374605,0.0,0.0010000000000000009,0.0,1.0,True,-4.440892098500626e-16,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,1500,all_one_diagnostic,22,1.0,0.997,0.999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0014434168696695338,0.0030000000000000027,-11.693346591204126,-11.658266551430513,-11.704794446733295,0.0010000000000000009,0.0,0.0,0.0,0.0010000000000000009,0.0,0.0,False,1.0,richness_only,,vectorized_seed_block
0.45,2400,center_of_mass,22,1.0,0.997,0.999,8.704514003189608,7.971433623281193,7.955199618722078,8.704514003189608,7.94751932241135,7.947244419103356,8.704514003189608,7.981738261758435,7.958652176840817,-0.7478709675978599,0.0030000000000000027,-5.864260664901584,-5.82055434089731,-5.873450477052389,0.0010000000000000009,0.7493143844675298,0.7572695840862522,0.7458618263487908,0.0010000000000000009,0.03903903903903905,0.7157534246575342,True,0.34999999999999987,candidate,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,2400,relative_distance,22,1.0,0.997,0.999,9.953784284662088,9.948656427094118,9.95433085778241,9.953784284662088,9.918810457812835,9.944376526924627,9.953784284662088,9.953029397159924,9.955784284662087,0.0019899899899899903,0.0030000000000000027,-4.614990383429104,-4.57128405942483,-4.624180195579909,0.0010000000000000009,-0.0005465731203209145,0.009407757737461608,-0.0019999999999988916,0.0010000000000000009,0.0,0.993963782696177,True,0.0039999999999995595,pseudo_risk_fragmented,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,2400,joint_basin,22,1.0,0.997,0.999,6.97305208237911,1.1316303940772863,0.9772853050861715,6.97305208237911,1.1282355028950544,0.9763080197810854,6.97305208237911,1.1290328503987288,0.9765307731235159,-5.994323360423269,0.0030000000000000027,-7.595722585712083,-7.552016261707808,-7.604912397862887,0.0010000000000000009,5.995766777292938,5.996744062598024,5.996521309255594,0.0010000000000000009,0.8048048048048048,0.7575757575757576,True,0.5279999999999998,candidate,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,2400,basin_transition_profile,22,1.0,0.997,0.999,3.454250404705697,0.772299038244482,0.6604789265658249,3.454250404705697,0.7699821411297485,0.659818447639259,3.454250404705697,0.7707794886334226,0.6600412009816895,-2.7923280612702017,0.0030000000000000027,-11.114524263385496,-11.070817939381222,-11.1237140755363,0.0010000000000000009,2.793771478139872,2.794431957066438,2.7942092037240074,0.0010000000000000009,0.23123123123123124,0.21052631578947367,False,0.908,candidate,,vectorized_seed_block
0.45,2400,boundary_v2_regime_sequence,22,1.0,0.997,0.999,1.5165825450129884,4.855809637403376,4.861728246566164,1.5165825450129884,4.841242208491166,4.856866518319598,1.5165825450129884,4.869974279536995,4.866274276057059,3.346589118422844,0.0030000000000000027,-13.052192123078203,-13.008485799073929,-13.061381935229008,0.0010000000000000009,-3.345145701553176,-3.34028397330661,-3.3496917310440706,0.0010000000000000009,-0.5165165165165164,0.5833333333333334,True,0.9139999999999999,richness_only,,vectorized_seed_block
0.45,2400,random_kappa_matched,22,1.0,0.997,0.999,7.784005294863458,7.806819585314146,7.771592519200031,7.784005294863458,7.783399126558204,7.763820926680831,7.784005294863458,7.805578965887982,7.771983571920455,-0.010969358793759376,0.0030000000000000027,-6.784769373227735,-6.7410630492234604,-6.793959185378539,0.0010000000000000009,0.012412775663427134,0.020184368182627033,0.012021722943003077,0.0010000000000000009,0.00700700700700696,0.06477732793522267,False,0.6179999999999999,candidate,,vectorized_seed_block
0.45,2400,identity_like_diagnostic,22,1.0,0.997,0.999,9.965784284662087,9.961449694398194,9.96434086779242,9.965784284662087,9.931565345314999,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0030000000000000027,-4.6029903834291055,-4.559284059424831,-4.61218019557991,0.0010000000000000009,0.0014434168696677574,0.0114077577374605,0.0,0.0010000000000000009,0.0,1.0,True,-4.440892098500626e-16,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,2400,all_one_diagnostic,22,1.0,0.997,0.999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0014434168696695338,0.0030000000000000027,-14.568774668091192,-14.525068344086918,-14.577964480241997,0.0010000000000000009,0.0,0.0,0.0,0.0010000000000000009,0.0,0.0,False,1.0,richness_only,,vectorized_seed_block
0.45,3600,center_of_mass,22,1.0,0.997,0.999,9.64106088171338,9.173285892167502,9.001160678042076,9.64106088171338,9.145766034491,8.992159517364033,9.64106088171338,9.179984973838089,9.003567275101496,-0.6384567868016311,0.0030000000000000027,-7.371089237799566,-7.320052787441028,-7.377530994830426,0.0010000000000000009,0.6399002036713028,0.6489013643493458,0.6374936066118835,0.0010000000000000009,0.006006006006005982,0.9164759725400458,True,0.10999999999999965,candidate,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,3600,relative_distance,22,1.0,0.997,0.999,9.965784284662087,9.961449694398194,9.96434086779242,9.965784284662087,9.931565345314999,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0030000000000000027,-7.046365834850858,-6.995329384492321,-7.052807591881718,0.0010000000000000009,0.0014434168696677574,0.0114077577374605,0.0,0.0010000000000000009,0.0,1.0,True,-4.440892098500626e-16,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,3600,joint_basin,22,1.0,0.997,0.999,7.677700430291141,1.1316303940772863,0.9772853050861716,7.677700430291141,1.1282355028950544,0.9763080197810855,7.677700430291141,1.129032850398729,0.9765307731235159,-6.698971708335298,0.0030000000000000027,-9.334449689221804,-9.283413238863266,-9.340891446252664,0.0010000000000000009,6.7004151252049695,6.7013924105100555,6.701169657167625,0.0010000000000000009,0.8638638638638638,0.8722222222222222,True,0.3899999999999999,candidate,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.45,3600,basin_transition_profile,22,1.0,0.997,0.999,3.612486866020318,0.7720872563657883,0.6519670270666423,3.612486866020318,0.769770994596691,0.6513150600395757,3.612486866020318,0.770568342100365,0.6515378133820062,-2.9590764220840065,0.0030000000000000027,-13.399663253492626,-13.348626803134088,-13.406105010523486,0.0010000000000000009,2.960519838953676,2.9611718059807424,2.9609490526383118,0.0010000000000000009,0.2622622622622623,0.2553191489361702,False,0.87,candidate,,vectorized_seed_block
0.45,3600,boundary_v2_regime_sequence,22,1.0,0.997,0.999,1.5165825450129882,6.352807898241514,6.3010733226507725,1.5165825450129882,6.3337494745467895,6.294772249328122,1.5165825450129882,6.362882247566695,6.3041800070655825,4.785934194507451,0.0030000000000000027,-15.495567574499958,-15.44453112414142,-15.502009331530818,0.0010000000000000009,-4.784490777637784,-4.778189704315134,-4.787597462052594,0.0010000000000000009,-0.7327327327327327,0.5833333333333334,True,0.9139999999999999,richness_only,,vectorized_seed_block
