alpha,T,kappa,seed,n_traj,macro_classes,singleton_fraction,estimator_warning
0.6,2400,joint_basin,51,1000,398.0,0.7361809045226131,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,51,1000,34.0,0.2647058823529412,
0.6,2400,boundary_v2_regime_sequence,51,1000,7.0,0.14285714285714285,
0.6,2400,random_kappa_matched,51,1000,246.0,0.08536585365853659,
0.6,2400,identity_like_diagnostic,51,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,51,1000,1.0,0.0,
0.6,3600,center_of_mass,51,1000,878.0,0.9225512528473804,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,51,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,51,1000,513.0,0.8187134502923976,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,51,1000,40.0,0.375,
0.6,3600,boundary_v2_regime_sequence,51,1000,7.0,0.14285714285714285,
0.6,3600,random_kappa_matched,51,1000,245.0,0.06938775510204082,
0.6,3600,identity_like_diagnostic,51,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,51,1000,1.0,0.0,
0.6,900,center_of_mass,52,1000,91.0,0.2967032967032967,
0.6,900,relative_distance,52,1000,415.0,0.5590361445783133,
0.6,900,joint_basin,52,1000,54.0,0.42592592592592593,
0.6,900,basin_transition_profile,52,1000,21.0,0.19047619047619047,
0.6,900,boundary_v2_regime_sequence,52,1000,7.0,0.0,
0.6,900,random_kappa_matched,52,1000,231.0,0.15584415584415584,
0.6,900,identity_like_diagnostic,52,1000,999.0,0.998998998998999,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,52,1000,1.0,0.0,
0.6,1500,center_of_mass,52,1000,243.0,0.43209876543209874,
0.6,1500,relative_distance,52,1000,842.0,0.8551068883610451,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,52,1000,191.0,0.46596858638743455,
0.6,1500,basin_transition_profile,52,1000,27.0,0.14814814814814814,
0.6,1500,boundary_v2_regime_sequence,52,1000,7.0,0.0,
0.6,1500,random_kappa_matched,52,1000,247.0,0.10526315789473684,
0.6,1500,identity_like_diagnostic,52,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,52,1000,1.0,0.0,
0.6,2400,center_of_mass,52,1000,587.0,0.7393526405451448,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,52,1000,998.0,0.9979959919839679,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,52,1000,400.0,0.7,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,52,1000,36.0,0.3055555555555556,
0.6,2400,boundary_v2_regime_sequence,52,1000,8.0,0.125,
0.6,2400,random_kappa_matched,52,1000,248.0,0.06451612903225806,
0.6,2400,identity_like_diagnostic,52,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,52,1000,1.0,0.0,
0.6,3600,center_of_mass,52,1000,887.0,0.9210822998872604,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,52,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,52,1000,512.0,0.798828125,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,52,1000,41.0,0.3170731707317073,
0.6,3600,boundary_v2_regime_sequence,52,1000,8.0,0.125,
0.6,3600,random_kappa_matched,52,1000,248.0,0.07661290322580645,
0.6,3600,identity_like_diagnostic,52,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,52,1000,1.0,0.0,
0.6,900,center_of_mass,53,1000,94.0,0.3404255319148936,
0.6,900,relative_distance,53,1000,428.0,0.5420560747663551,
0.6,900,joint_basin,53,1000,46.0,0.2826086956521739,
0.6,900,basin_transition_profile,53,1000,17.0,0.058823529411764705,
0.6,900,boundary_v2_regime_sequence,53,1000,10.0,0.5,
0.6,900,random_kappa_matched,53,1000,232.0,0.17672413793103448,
0.6,900,identity_like_diagnostic,53,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,53,1000,1.0,0.0,
0.6,1500,center_of_mass,53,1000,249.0,0.4859437751004016,
0.6,1500,relative_distance,53,1000,839.0,0.8569725864123957,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,53,1000,173.0,0.3872832369942196,
0.6,1500,basin_transition_profile,53,1000,24.0,0.20833333333333334,
0.6,1500,boundary_v2_regime_sequence,53,1000,10.0,0.5,
0.6,1500,random_kappa_matched,53,1000,245.0,0.05714285714285714,
0.6,1500,identity_like_diagnostic,53,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,53,1000,1.0,0.0,
0.6,2400,center_of_mass,53,1000,582.0,0.7130584192439863,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,53,1000,987.0,0.9898682877406282,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,53,1000,388.0,0.711340206185567,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,53,1000,30.0,0.13333333333333333,
0.6,2400,boundary_v2_regime_sequence,53,1000,11.0,0.5454545454545454,
0.6,2400,random_kappa_matched,53,1000,246.0,0.08536585365853659,
0.6,2400,identity_like_diagnostic,53,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,53,1000,1.0,0.0,
0.6,3600,center_of_mass,53,1000,878.0,0.9100227790432802,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,53,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,53,1000,495.0,0.802020202020202,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,53,1000,35.0,0.2857142857142857,
0.6,3600,boundary_v2_regime_sequence,53,1000,13.0,0.5384615384615384,
0.6,3600,random_kappa_matched,53,1000,249.0,0.11244979919678715,
0.6,3600,identity_like_diagnostic,53,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,53,1000,1.0,0.0,
0.6,900,center_of_mass,54,1000,100.0,0.4,
0.6,900,relative_distance,54,1000,418.0,0.5311004784688995,
0.6,900,joint_basin,54,1000,54.0,0.4074074074074074,
0.6,900,basin_transition_profile,54,1000,20.0,0.15,
0.6,900,boundary_v2_regime_sequence,54,1000,9.0,0.3333333333333333,
0.6,900,random_kappa_matched,54,1000,227.0,0.19383259911894274,
0.6,900,identity_like_diagnostic,54,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,54,1000,1.0,0.0,
0.6,1500,center_of_mass,54,1000,246.0,0.4878048780487805,
0.6,1500,relative_distance,54,1000,833.0,0.8547418967587035,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,54,1000,203.0,0.43349753694581283,
0.6,1500,basin_transition_profile,54,1000,27.0,0.07407407407407407,
0.6,1500,boundary_v2_regime_sequence,54,1000,10.0,0.4,
0.6,1500,random_kappa_matched,54,1000,249.0,0.08032128514056225,
0.6,1500,identity_like_diagnostic,54,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,54,1000,1.0,0.0,
0.6,2400,center_of_mass,54,1000,566.0,0.726148409893993,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,54,1000,991.0,0.9909182643794148,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,54,1000,440.0,0.7295454545454545,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,54,1000,38.0,0.34210526315789475,
0.6,2400,boundary_v2_regime_sequence,54,1000,10.0,0.4,
0.6,2400,random_kappa_matched,54,1000,245.0,0.08163265306122448,
0.6,2400,identity_like_diagnostic,54,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,54,1000,1.0,0.0,
0.6,3600,center_of_mass,54,1000,874.0,0.9061784897025171,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,54,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,54,1000,555.0,0.8306306306306306,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,54,1000,40.0,0.325,
0.6,3600,boundary_v2_regime_sequence,54,1000,10.0,0.4,
0.6,3600,random_kappa_matched,54,1000,244.0,0.05327868852459016,
0.6,3600,identity_like_diagnostic,54,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,54,1000,1.0,0.0,
0.6,900,center_of_mass,55,1000,98.0,0.32653061224489793,
0.6,900,relative_distance,55,1000,441.0,0.5782312925170068,
0.6,900,joint_basin,55,1000,51.0,0.37254901960784315,
0.6,900,basin_transition_profile,55,1000,20.0,0.25,
0.6,900,boundary_v2_regime_sequence,55,1000,8.0,0.25,
0.6,900,random_kappa_matched,55,1000,229.0,0.19213973799126638,
0.6,900,identity_like_diagnostic,55,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,55,1000,1.0,0.0,
0.6,1500,center_of_mass,55,1000,252.0,0.46825396825396826,
0.6,1500,relative_distance,55,1000,840.0,0.8642857142857143,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,55,1000,188.0,0.48404255319148937,
0.6,1500,basin_transition_profile,55,1000,26.0,0.19230769230769232,
0.6,1500,boundary_v2_regime_sequence,55,1000,8.0,0.25,
0.6,1500,random_kappa_matched,55,1000,239.0,0.09623430962343096,
0.6,1500,identity_like_diagnostic,55,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,55,1000,1.0,0.0,
0.6,2400,center_of_mass,55,1000,587.0,0.7103918228279387,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,55,1000,994.0,0.993963782696177,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,55,1000,395.0,0.7189873417721518,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,55,1000,31.0,0.12903225806451613,
0.6,2400,boundary_v2_regime_sequence,55,1000,9.0,0.3333333333333333,
0.6,2400,random_kappa_matched,55,1000,243.0,0.05761316872427984,
0.6,2400,identity_like_diagnostic,55,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,55,1000,1.0,0.0,
0.6,3600,center_of_mass,55,1000,900.0,0.9322222222222222,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,55,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,55,1000,512.0,0.806640625,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,55,1000,34.0,0.23529411764705882,
0.6,3600,boundary_v2_regime_sequence,55,1000,9.0,0.3333333333333333,
0.6,3600,random_kappa_matched,55,1000,246.0,0.06504065040650407,
0.6,3600,identity_like_diagnostic,55,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,55,1000,1.0,0.0,
0.6,900,center_of_mass,56,1000,95.0,0.2736842105263158,
0.6,900,relative_distance,56,1000,421.0,0.5344418052256532,
0.6,900,joint_basin,56,1000,50.0,0.28,
0.6,900,basin_transition_profile,56,1000,18.0,0.1111111111111111,
0.6,900,boundary_v2_regime_sequence,56,1000,10.0,0.3,
0.6,900,random_kappa_matched,56,1000,229.0,0.16593886462882096,
0.6,900,identity_like_diagnostic,56,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,56,1000,1.0,0.0,
0.6,1500,center_of_mass,56,1000,253.0,0.4901185770750988,
0.6,1500,relative_distance,56,1000,821.0,0.8489646772228989,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,56,1000,185.0,0.4540540540540541,
0.6,1500,basin_transition_profile,56,1000,26.0,0.19230769230769232,
0.6,1500,boundary_v2_regime_sequence,56,1000,10.0,0.3,
0.6,1500,random_kappa_matched,56,1000,246.0,0.1016260162601626,
0.6,1500,identity_like_diagnostic,56,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,56,1000,1.0,0.0,
0.6,2400,center_of_mass,56,1000,572.0,0.7115384615384616,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,56,1000,990.0,0.990909090909091,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,56,1000,413.0,0.7481840193704601,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,56,1000,31.0,0.2903225806451613,
0.6,2400,boundary_v2_regime_sequence,56,1000,11.0,0.36363636363636365,
0.6,2400,random_kappa_matched,56,1000,251.0,0.08366533864541832,
0.6,2400,identity_like_diagnostic,56,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,56,1000,1.0,0.0,
0.6,3600,center_of_mass,56,1000,878.0,0.8963553530751709,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,56,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,56,1000,518.0,0.8088803088803089,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,56,1000,41.0,0.3902439024390244,
0.6,3600,boundary_v2_regime_sequence,56,1000,11.0,0.36363636363636365,
0.6,3600,random_kappa_matched,56,1000,250.0,0.096,
0.6,3600,identity_like_diagnostic,56,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,56,1000,1.0,0.0,
0.6,900,center_of_mass,57,1000,94.0,0.3404255319148936,
0.6,900,relative_distance,57,1000,423.0,0.524822695035461,
0.6,900,joint_basin,57,1000,48.0,0.3333333333333333,
0.6,900,basin_transition_profile,57,1000,19.0,0.10526315789473684,
0.6,900,boundary_v2_regime_sequence,57,1000,8.0,0.0,
0.6,900,random_kappa_matched,57,1000,224.0,0.17857142857142858,
0.6,900,identity_like_diagnostic,57,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,57,1000,1.0,0.0,
0.6,1500,center_of_mass,57,1000,254.0,0.515748031496063,
0.6,1500,relative_distance,57,1000,851.0,0.8554641598119859,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,57,1000,178.0,0.449438202247191,
0.6,1500,basin_transition_profile,57,1000,27.0,0.18518518518518517,
0.6,1500,boundary_v2_regime_sequence,57,1000,9.0,0.2222222222222222,
0.6,1500,random_kappa_matched,57,1000,246.0,0.08943089430894309,
0.6,1500,identity_like_diagnostic,57,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,57,1000,1.0,0.0,
0.6,2400,center_of_mass,57,1000,566.0,0.715547703180212,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,57,1000,991.0,0.9909182643794148,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,57,1000,389.0,0.7300771208226221,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,57,1000,31.0,0.22580645161290322,
0.6,2400,boundary_v2_regime_sequence,57,1000,10.0,0.3,
0.6,2400,random_kappa_matched,57,1000,245.0,0.06938775510204082,
0.6,2400,identity_like_diagnostic,57,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,57,1000,1.0,0.0,
0.6,3600,center_of_mass,57,1000,866.0,0.8983833718244804,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,57,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,57,1000,515.0,0.8349514563106796,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,57,1000,40.0,0.35,
0.6,3600,boundary_v2_regime_sequence,57,1000,11.0,0.36363636363636365,
0.6,3600,random_kappa_matched,57,1000,248.0,0.07661290322580645,
0.6,3600,identity_like_diagnostic,57,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,57,1000,1.0,0.0,
0.6,900,center_of_mass,58,1000,93.0,0.27956989247311825,
0.6,900,relative_distance,58,1000,426.0,0.5352112676056338,
0.6,900,joint_basin,58,1000,46.0,0.2826086956521739,
0.6,900,basin_transition_profile,58,1000,18.0,0.16666666666666666,
0.6,900,boundary_v2_regime_sequence,58,1000,9.0,0.2222222222222222,
0.6,900,random_kappa_matched,58,1000,224.0,0.15178571428571427,
0.6,900,identity_like_diagnostic,58,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,58,1000,1.0,0.0,
0.6,1500,center_of_mass,58,1000,259.0,0.5096525096525096,
0.6,1500,relative_distance,58,1000,828.0,0.8514492753623188,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,58,1000,192.0,0.4427083333333333,
0.6,1500,basin_transition_profile,58,1000,30.0,0.26666666666666666,
0.6,1500,boundary_v2_regime_sequence,58,1000,10.0,0.3,
0.6,1500,random_kappa_matched,58,1000,248.0,0.06854838709677419,
0.6,1500,identity_like_diagnostic,58,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,58,1000,1.0,0.0,
0.6,2400,center_of_mass,58,1000,579.0,0.7461139896373057,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,58,1000,989.0,0.9888776541961577,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,58,1000,416.0,0.7475961538461539,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,58,1000,36.0,0.3333333333333333,
0.6,2400,boundary_v2_regime_sequence,58,1000,11.0,0.36363636363636365,
0.6,2400,random_kappa_matched,58,1000,246.0,0.06910569105691057,
0.6,2400,identity_like_diagnostic,58,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,58,1000,1.0,0.0,
0.6,3600,center_of_mass,58,1000,867.0,0.9077277970011534,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,58,1000,999.0,0.998998998998999,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,58,1000,540.0,0.8314814814814815,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,58,1000,42.0,0.3333333333333333,
0.6,3600,boundary_v2_regime_sequence,58,1000,13.0,0.46153846153846156,
0.6,3600,random_kappa_matched,58,1000,247.0,0.0728744939271255,
0.6,3600,identity_like_diagnostic,58,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,58,1000,1.0,0.0,
0.6,900,center_of_mass,59,1000,97.0,0.29896907216494845,
0.6,900,relative_distance,59,1000,409.0,0.5378973105134475,
0.6,900,joint_basin,59,1000,49.0,0.2857142857142857,
0.6,900,basin_transition_profile,59,1000,19.0,0.10526315789473684,
0.6,900,boundary_v2_regime_sequence,59,1000,9.0,0.2222222222222222,
0.6,900,random_kappa_matched,59,1000,234.0,0.20085470085470086,
0.6,900,identity_like_diagnostic,59,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,59,1000,1.0,0.0,
0.6,1500,center_of_mass,59,1000,257.0,0.5175097276264592,
0.6,1500,relative_distance,59,1000,806.0,0.8349875930521092,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,59,1000,189.0,0.49206349206349204,
0.6,1500,basin_transition_profile,59,1000,31.0,0.22580645161290322,
0.6,1500,boundary_v2_regime_sequence,59,1000,9.0,0.2222222222222222,
0.6,1500,random_kappa_matched,59,1000,245.0,0.0653061224489796,
0.6,1500,identity_like_diagnostic,59,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,59,1000,1.0,0.0,
0.6,2400,center_of_mass,59,1000,578.0,0.7301038062283737,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,59,1000,986.0,0.9878296146044625,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,59,1000,417.0,0.7266187050359713,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,59,1000,35.0,0.22857142857142856,
0.6,2400,boundary_v2_regime_sequence,59,1000,11.0,0.36363636363636365,
0.6,2400,random_kappa_matched,59,1000,247.0,0.10121457489878542,
0.6,2400,identity_like_diagnostic,59,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,59,1000,1.0,0.0,
0.6,3600,center_of_mass,59,1000,871.0,0.904707233065442,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,59,1000,999.0,0.998998998998999,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,59,1000,536.0,0.8115671641791045,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,59,1000,43.0,0.37209302325581395,
0.6,3600,boundary_v2_regime_sequence,59,1000,12.0,0.4166666666666667,
0.6,3600,random_kappa_matched,59,1000,245.0,0.044897959183673466,
0.6,3600,identity_like_diagnostic,59,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,59,1000,1.0,0.0,
0.6,900,center_of_mass,60,1000,95.0,0.28421052631578947,
0.6,900,relative_distance,60,1000,410.0,0.5439024390243903,
0.6,900,joint_basin,60,1000,46.0,0.30434782608695654,
0.6,900,basin_transition_profile,60,1000,18.0,0.16666666666666666,
0.6,900,boundary_v2_regime_sequence,60,1000,7.0,0.2857142857142857,
0.6,900,random_kappa_matched,60,1000,230.0,0.16956521739130434,
0.6,900,identity_like_diagnostic,60,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,60,1000,1.0,0.0,
0.6,1500,center_of_mass,60,1000,256.0,0.48828125,
0.6,1500,relative_distance,60,1000,815.0,0.8368098159509203,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,60,1000,191.0,0.4293193717277487,
0.6,1500,basin_transition_profile,60,1000,27.0,0.25925925925925924,
0.6,1500,boundary_v2_regime_sequence,60,1000,7.0,0.2857142857142857,
0.6,1500,random_kappa_matched,60,1000,245.0,0.06938775510204082,
0.6,1500,identity_like_diagnostic,60,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,60,1000,1.0,0.0,
0.6,2400,center_of_mass,60,1000,582.0,0.7268041237113402,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,60,1000,987.0,0.9878419452887538,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,60,1000,412.0,0.7087378640776699,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,60,1000,32.0,0.28125,
0.6,2400,boundary_v2_regime_sequence,60,1000,7.0,0.2857142857142857,
0.6,2400,random_kappa_matched,60,1000,248.0,0.04838709677419355,
0.6,2400,identity_like_diagnostic,60,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,60,1000,1.0,0.0,
0.6,3600,center_of_mass,60,1000,882.0,0.9104308390022676,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,60,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,60,1000,526.0,0.8060836501901141,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,60,1000,39.0,0.41025641025641024,
0.6,3600,boundary_v2_regime_sequence,60,1000,7.0,0.2857142857142857,
0.6,3600,random_kappa_matched,60,1000,249.0,0.06827309236947791,
0.6,3600,identity_like_diagnostic,60,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,60,1000,1.0,0.0,
0.6,900,center_of_mass,61,1000,92.0,0.21739130434782608,
0.6,900,relative_distance,61,1000,420.0,0.5404761904761904,
0.6,900,joint_basin,61,1000,47.0,0.2765957446808511,
0.6,900,basin_transition_profile,61,1000,17.0,0.11764705882352941,
0.6,900,boundary_v2_regime_sequence,61,1000,6.0,0.0,
0.6,900,random_kappa_matched,61,1000,233.0,0.12875536480686695,
0.6,900,identity_like_diagnostic,61,1000,998.0,0.998997995991984,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,61,1000,1.0,0.0,
0.6,1500,center_of_mass,61,1000,242.0,0.45454545454545453,
0.6,1500,relative_distance,61,1000,836.0,0.8480861244019139,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,61,1000,186.0,0.45161290322580644,
0.6,1500,basin_transition_profile,61,1000,23.0,0.08695652173913043,
0.6,1500,boundary_v2_regime_sequence,61,1000,6.0,0.0,
0.6,1500,random_kappa_matched,61,1000,246.0,0.08943089430894309,
0.6,1500,identity_like_diagnostic,61,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,61,1000,1.0,0.0,
0.6,2400,center_of_mass,61,1000,572.0,0.7237762237762237,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,61,1000,991.0,0.9919273461150353,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,61,1000,395.0,0.7012658227848101,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,61,1000,31.0,0.16129032258064516,
0.6,2400,boundary_v2_regime_sequence,61,1000,6.0,0.0,
0.6,2400,random_kappa_matched,61,1000,245.0,0.09387755102040816,
0.6,2400,identity_like_diagnostic,61,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,61,1000,1.0,0.0,
0.6,3600,center_of_mass,61,1000,877.0,0.9087799315849487,HIGH_SINGLETON_FRACTION
0.6,3600,relative_distance,61,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,joint_basin,61,1000,508.0,0.8070866141732284,HIGH_SINGLETON_FRACTION
0.6,3600,basin_transition_profile,61,1000,34.0,0.3235294117647059,
0.6,3600,boundary_v2_regime_sequence,61,1000,7.0,0.14285714285714285,
0.6,3600,random_kappa_matched,61,1000,247.0,0.07692307692307693,
0.6,3600,identity_like_diagnostic,61,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.6,3600,all_one_diagnostic,61,1000,1.0,0.0,
0.6,900,center_of_mass,62,1000,101.0,0.39603960396039606,
0.6,900,relative_distance,62,1000,422.0,0.5260663507109005,
0.6,900,joint_basin,62,1000,49.0,0.30612244897959184,
0.6,900,basin_transition_profile,62,1000,19.0,0.21052631578947367,
0.6,900,boundary_v2_regime_sequence,62,1000,10.0,0.3,
0.6,900,random_kappa_matched,62,1000,228.0,0.18859649122807018,
0.6,900,identity_like_diagnostic,62,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,900,all_one_diagnostic,62,1000,1.0,0.0,
0.6,1500,center_of_mass,62,1000,238.0,0.48739495798319327,
0.6,1500,relative_distance,62,1000,828.0,0.8466183574879227,HIGH_SINGLETON_FRACTION
0.6,1500,joint_basin,62,1000,197.0,0.4873096446700508,
0.6,1500,basin_transition_profile,62,1000,28.0,0.25,
0.6,1500,boundary_v2_regime_sequence,62,1000,10.0,0.3,
0.6,1500,random_kappa_matched,62,1000,244.0,0.07377049180327869,
0.6,1500,identity_like_diagnostic,62,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,1500,all_one_diagnostic,62,1000,1.0,0.0,
0.6,2400,center_of_mass,62,1000,570.0,0.7280701754385965,HIGH_SINGLETON_FRACTION
0.6,2400,relative_distance,62,1000,990.0,0.9919191919191919,HIGH_SINGLETON_FRACTION
0.6,2400,joint_basin,62,1000,408.0,0.7352941176470589,HIGH_SINGLETON_FRACTION
0.6,2400,basin_transition_profile,62,1000,36.0,0.3611111111111111,
0.6,2400,boundary_v2_regime_sequence,62,1000,10.0,0.3,
0.6,2400,random_kappa_matched,62,1000,246.0,0.08130081300813008,
0.6,2400,identity_like_diagnostic,62,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.6,2400,all_one_diagnostic,62,1000,1.0,0.0,
0.6,3600,center_of_mass,62,1000,878.0,0.9111617312072893,HIGH_SINGLETON_FRACTION
