alpha,T,kappa,seed,mean_fiber_size,median_fiber_size,fiber_entropy_mean,fiber_entropy_weighted,singleton_fraction,viable_fiber_fraction,fiber_viability_mixing,fiber_recoverability_mixing,projected_A_entropy,projected_B_entropy,component_A_preservation,component_B_preservation,lower_rank_erasure_score
0.45,900,all_one_diagnostic,60,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,6.147975631528277,3.7655769552565257,1.0,1.0,0.0
0.45,1500,center_of_mass,60,4.098360655737705,2.0,6.896321934734326,3.0694623499277602,0.46311475409836067,0.9836065573770492,0.0,0.0,8.07521594966583,5.24035419498485,1.0,0.7618773413593833,0.11906132932030833
0.45,1500,relative_distance,60,1.2106537530266344,1.0,9.569176759614491,0.39660752504759633,0.8498789346246973,0.9951573849878934,0.0,0.0,8.07521594966583,5.24035419498485,0.8445287073138275,0.5480509229403692,0.3037101848729017
0.45,1500,joint_basin,60,7.407407407407407,2.0,5.271491370189157,4.694292914472928,0.4666666666666667,1.0,0.02962962962962963,0.0,8.07521594966583,5.24035419498485,1.0,0.9959119290644826,0.0020440354677586647
0.45,1500,basin_transition_profile,60,41.666666666666664,8.0,3.123888816946301,6.841895467715785,0.125,1.0,0.0,0.0,8.07521594966583,5.24035419498485,1.0,1.0,0.0
0.45,1500,boundary_v2_regime_sequence,60,142.85714285714286,21.0,1.4376995993299124,8.528084685332175,0.14285714285714285,1.0,0.14285714285714285,0.0,8.07521594966583,5.24035419498485,1.0,1.0,0.0
0.45,1500,random_kappa_matched,60,4.149377593360996,4.0,7.7432401043811705,2.2225441802809165,0.06224066390041494,0.995850622406639,0.012448132780082987,0.0,8.07521594966583,5.24035419498485,1.0,0.6771500268036214,0.16142498659818938
0.45,1500,identity_like_diagnostic,60,1.0,1.0,9.965784284662087,0.0,1.0,0.996,0.0,0.0,8.07521594966583,5.24035419498485,0.8107644963065889,0.526139877354095,0.3315478131696581
0.45,1500,all_one_diagnostic,60,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,8.07521594966583,5.24035419498485,1.0,1.0,0.0
0.45,2400,center_of_mass,60,1.7482517482517483,1.0,8.629044713423283,1.336739571238804,0.7325174825174825,0.993006993006993,0.0,0.0,9.535117341272137,6.7155407852305755,1.0,0.7792554469457253,0.11037227652713733
0.45,2400,relative_distance,60,1.0070493454179255,1.0,9.951784284662088,0.014,0.9929506545820745,0.9959718026183283,0.0,0.0,9.535117341272137,6.7155407852305755,0.9586938861328949,0.6752038451597808,0.18305113435366216
0.45,2400,joint_basin,60,2.450980392156863,1.0,7.054653071744931,2.911131212917155,0.7230392156862745,0.9926470588235294,0.0024509803921568627,0.0,9.535117341272137,6.7155407852305755,1.0,0.9540221541452086,0.022988922927395627
0.45,2400,basin_transition_profile,60,27.027027027027028,6.0,3.419062961033338,6.5467213236287485,0.2702702702702703,1.0,0.02702702702702703,0.0,9.535117341272137,6.7155407852305755,1.0,1.0,0.0
0.45,2400,boundary_v2_regime_sequence,60,142.85714285714286,21.0,1.4376995993299124,8.528084685332175,0.14285714285714285,1.0,0.14285714285714285,0.0,9.535117341272137,6.7155407852305755,1.0,1.0,0.0
0.45,2400,random_kappa_matched,60,4.081632653061225,4.0,7.766533738034181,2.199250546627905,0.08163265306122448,1.0,0.0163265306122449,0.0,9.535117341272137,6.7155407852305755,1.0,0.8644626868865514,0.06776865655672437
0.45,2400,identity_like_diagnostic,60,1.0,1.0,9.965784284662087,0.0,1.0,0.996,0.0,0.0,9.535117341272137,6.7155407852305755,0.9573409128136864,0.6742509520614289,0.18420406756244234
0.45,2400,all_one_diagnostic,60,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,9.535117341272137,6.7155407852305755,1.0,1.0,0.0
0.45,3600,center_of_mass,60,1.1337868480725624,1.0,9.674412769757451,0.2913715149046361,0.9183673469387755,0.9954648526077098,0.0,0.0,9.906277258368958,8.021415442274945,1.0,0.8297334806121822,0.08513325969390895
0.45,3600,relative_distance,60,1.0,1.0,9.965784284662087,0.0,1.0,0.996,0.0,0.0,9.906277258368958,8.021415442274945,0.9946059575022624,0.8053628399858542,0.10001560125594167
0.45,3600,joint_basin,60,1.7825311942959001,1.0,7.810242175356968,2.1555421093051197,0.8538324420677362,0.9946524064171123,0.0017825311942959,0.0,9.906277258368958,8.021415442274945,1.0,1.0,0.0
0.45,3600,basin_transition_profile,60,22.727272727272727,4.0,3.5724451533213513,6.393339131340736,0.2727272727272727,1.0,0.022727272727272728,0.0,9.906277258368958,8.021415442274945,1.0,1.0,0.0
0.45,3600,boundary_v2_regime_sequence,60,142.85714285714286,21.0,1.4376995993299122,8.528084685332175,0.14285714285714285,1.0,0.14285714285714285,0.0,9.906277258368958,8.021415442274945,1.0,1.0,0.0
0.45,3600,random_kappa_matched,60,4.048582995951417,4.0,7.774976312341581,2.1908079723205063,0.0931174089068826,0.9959514170040485,0.012145748987854251,0.0,9.906277258368958,8.021415442274945,1.0,1.0,0.0
0.45,3600,identity_like_diagnostic,60,1.0,1.0,9.965784284662087,0.0,1.0,0.996,0.0,0.0,9.906277258368958,8.021415442274945,0.9946059575022624,0.8053628399858542,0.10001560125594167
0.45,3600,all_one_diagnostic,60,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,9.906277258368958,8.021415442274945,1.0,1.0,0.0
0.45,900,center_of_mass,58,10.989010989010989,3.0,5.208586805470329,4.757197479191758,0.3076923076923077,1.0,0.0,0.0,5.994374753873795,3.8864981325926995,1.0,0.7461713277987221,0.12691433610063896
0.45,900,relative_distance,58,2.304147465437788,1.0,8.270316837301884,1.695467447360203,0.5299539170506913,1.0,0.0,0.0,5.994374753873795,3.8864981325926995,0.7248059381276867,0.46993340267972544,0.40263032959629397
0.45,900,joint_basin,58,25.0,3.0,3.228411172558497,6.737373112103589,0.35,1.0,0.0,0.0,5.994374753873795,3.8864981325926995,1.0,1.0,0.0
0.45,900,basin_transition_profile,58,50.0,5.5,2.505583131407702,7.460201153254383,0.2,1.0,0.0,0.0,5.994374753873795,3.8864981325926995,1.0,1.0,0.0
0.45,900,boundary_v2_regime_sequence,58,142.85714285714286,22.0,1.48876027638851,8.477024008273577,0.2857142857142857,1.0,0.0,0.0,5.994374753873795,3.8864981325926995,1.0,1.0,0.0
0.45,900,random_kappa_matched,58,4.310344827586207,3.5,7.4895473435868425,2.4762369410752445,0.15948275862068967,1.0,0.0,0.0,5.994374753873795,3.8864981325926995,0.8003654264909167,0.5189229674768842,0.3403558030160996
0.45,900,identity_like_diagnostic,58,1.0,1.0,9.965784284662087,0.0,1.0,1.0,0.0,0.0,5.994374753873795,3.8864981325926995,0.6014955353889689,0.38998417200081714,0.504260146305107
0.45,900,all_one_diagnostic,58,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,5.994374753873795,3.8864981325926995,1.0,1.0,0.0
0.45,1500,center_of_mass,58,4.219409282700422,2.0,6.797226584271211,3.1685577003908754,0.4978902953586498,1.0,0.0,0.0,7.904782975242277,5.293558725269746,1.0,0.7787821488133183,0.1106089255933409
0.45,1500,relative_distance,58,1.1737089201877935,1.0,9.642122275701997,0.32366200896008934,0.8615023474178404,1.0,0.0,0.0,7.904782975242277,5.293558725269746,0.8198177485429957,0.5490034842857608,0.3155893835856217
0.45,1500,joint_basin,58,7.092198581560283,2.0,5.280726533528284,4.685057751133802,0.4397163120567376,1.0,0.0,0.0,7.904782975242277,5.293558725269746,1.0,1.0,0.0
0.45,1500,basin_transition_profile,58,38.46153846153846,10.0,3.1706754389688356,6.795108845693251,0.23076923076923078,1.0,0.0,0.0,7.904782975242277,5.293558725269746,1.0,1.0,0.0
0.45,1500,boundary_v2_regime_sequence,58,142.85714285714286,22.0,1.48876027638851,8.477024008273577,0.2857142857142857,1.0,0.0,0.0,7.904782975242277,5.293558725269746,1.0,1.0,0.0
0.45,1500,random_kappa_matched,58,4.048582995951417,4.0,7.796784261605428,2.1690000230566597,0.048582995951417005,1.0,0.0,0.0,7.904782975242277,5.293558725269746,1.0,0.6789412849778858,0.16052935751105712
0.45,1500,identity_like_diagnostic,58,1.0,1.0,9.965784284662087,0.0,1.0,1.0,0.0,0.0,7.904782975242277,5.293558725269746,0.7931922615872984,0.5311733200383271,0.3378172091871873
0.45,1500,all_one_diagnostic,58,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,7.904782975242277,5.293558725269746,1.0,1.0,0.0
0.45,2400,center_of_mass,58,1.7699115044247788,1.0,8.61884096219734,1.3469433224647487,0.7044247787610619,1.0,0.0,0.0,9.442218856900896,6.670869185004031,1.0,0.7739868056810414,0.11300659715947936
0.45,2400,relative_distance,58,1.0050251256281406,1.0,9.955784284662087,0.01,0.9949748743718593,1.0,0.0,0.0,9.442218856900896,6.670869185004031,0.948415372101584,0.6700495906968569,0.19076751860077956
0.45,2400,joint_basin,58,2.4390243902439024,1.0,7.0510250631892175,2.9147592214728695,0.7439024390243902,1.0,0.0,0.0,9.442218856900896,6.670869185004031,1.0,0.9460850195853311,0.0269574902073344
0.45,2400,basin_transition_profile,58,29.41176470588235,8.5,3.4536367134122212,6.512147571249866,0.17647058823529413,1.0,0.0,0.0,9.442218856900896,6.670869185004031,1.0,1.0,0.0
0.45,2400,boundary_v2_regime_sequence,58,142.85714285714286,22.0,1.48876027638851,8.477024008273577,0.2857142857142857,1.0,0.0,0.0,9.442218856900896,6.670869185004031,1.0,1.0,0.0
0.45,2400,random_kappa_matched,58,4.048582995951417,4.0,7.796563030308887,2.1692212543532,0.05668016194331984,1.0,0.0,0.0,9.442218856900896,6.670869185004031,1.0,0.8556166555790343,0.07219167221048284
0.45,2400,identity_like_diagnostic,58,1.0,1.0,9.965784284662087,0.0,1.0,1.0,0.0,0.0,9.442218856900896,6.670869185004031,0.9474637005170794,0.6693772406122498,0.1915795294353354
0.45,2400,all_one_diagnostic,58,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,9.442218856900896,6.670869185004031,1.0,1.0,0.0
0.45,3600,center_of_mass,58,1.1273957158962795,1.0,9.678268258837209,0.2875160258248799,0.9267192784667418,1.0,0.0,0.0,9.89200984715127,7.974199242644996,1.0,0.8239283133492161,0.08803584332539194
0.45,3600,relative_distance,58,1.0,1.0,9.965784284662087,0.0,1.0,1.0,0.0,0.0,9.89200984715127,7.974199242644996,0.992597227132002,0.8001577211457152,0.1036225258611414
0.45,3600,joint_basin,58,1.7985611510791366,1.0,7.803682120676904,2.1621021639851836,0.8507194244604317,1.0,0.0,0.0,9.89200984715127,7.974199242644996,1.0,1.0,0.0
0.45,3600,basin_transition_profile,58,21.27659574468085,4.0,3.7131953164394327,6.2525889682226525,0.1702127659574468,1.0,0.0,0.0,9.89200984715127,7.974199242644996,1.0,1.0,0.0
0.45,3600,boundary_v2_regime_sequence,58,142.85714285714286,22.0,1.48876027638851,8.477024008273577,0.2857142857142857,1.0,0.0,0.0,9.89200984715127,7.974199242644996,1.0,1.0,0.0
0.45,3600,random_kappa_matched,58,4.081632653061225,4.0,7.7706389263504345,2.195145358311651,0.07346938775510205,1.0,0.0,0.0,9.89200984715127,7.974199242644996,1.0,1.0,0.0
0.45,3600,identity_like_diagnostic,58,1.0,1.0,9.965784284662087,0.0,1.0,1.0,0.0,0.0,9.89200984715127,7.974199242644996,0.992597227132002,0.8001577211457152,0.1036225258611414
0.45,3600,all_one_diagnostic,58,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,9.89200984715127,7.974199242644996,1.0,1.0,0.0
0.45,900,center_of_mass,56,10.309278350515465,3.0,5.240487110047554,4.725297174614534,0.35051546391752575,0.979381443298969,0.0,0.0,6.027292578437024,3.856809522229553,1.0,0.7377035461262282,0.13114822693688588
0.45,900,relative_distance,56,2.3529411764705883,1.0,8.29501682797996,1.6707674566821258,0.5129411764705882,0.9952941176470588,0.0,0.0,6.027292578437024,3.856809522229553,0.7271627848396903,0.46530483069861817,0.40376619223084576
0.45,900,joint_basin,56,25.641025641025642,2.0,3.2241046507456774,6.741679633916409,0.41025641025641024,1.0,0.05128205128205128,0.0,6.027292578437024,3.856809522229553,1.0,1.0,0.0
0.45,900,basin_transition_profile,56,50.0,3.0,2.481468886775193,7.484315397886893,0.2,1.0,0.05,0.0,6.027292578437024,3.856809522229553,1.0,1.0,0.0
0.45,900,boundary_v2_regime_sequence,56,100.0,1.5,1.4725945678391221,8.493189716822965,0.5,1.0,0.1,0.0,6.027292578437024,3.856809522229553,1.0,1.0,0.0
0.45,900,random_kappa_matched,56,4.444444444444445,3.0,7.428830927473198,2.5369533571888883,0.17777777777777778,1.0,0.008888888888888889,0.0,6.027292578437024,3.856809522229553,0.8116057990003169,0.519339144922157,0.33452752803876296
0.45,900,identity_like_diagnostic,56,1.0,1.0,9.965784284662087,0.0,1.0,0.998,0.0,0.0,6.027292578437024,3.856809522229553,0.6049739528755617,0.3871173120911237,0.5039543675166573
0.45,900,all_one_diagnostic,56,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,6.027292578437024,3.856809522229553,1.0,1.0,0.0
0.45,1500,center_of_mass,56,4.098360655737705,2.0,6.866959454286905,3.098824830375181,0.42213114754098363,0.9918032786885246,0.0,0.0,8.053293644161002,5.358791814348905,1.0,0.781408624668045,0.10929568766597753
0.45,1500,relative_distance,56,1.179245283018868,1.0,9.627957478665618,0.33782680599646997,0.8655660377358491,0.9976415094339622,0.0,0.0,8.053293644161002,5.358791814348905,0.8367586735601618,0.5567927519581698,0.30322428724083417
0.45,1500,joint_basin,56,6.622516556291391,1.0,5.361776767016641,4.604007517645445,0.5165562913907285,0.9867549668874173,0.0,0.0,8.053293644161002,5.358791814348905,1.0,1.0,0.0
0.45,1500,basin_transition_profile,56,32.25806451612903,5.0,3.206073827970979,6.759710456691106,0.25806451612903225,1.0,0.03225806451612903,0.0,8.053293644161002,5.358791814348905,1.0,1.0,0.0
0.45,1500,boundary_v2_regime_sequence,56,100.0,1.5,1.4725945678391221,8.493189716822965,0.5,1.0,0.1,0.0,8.053293644161002,5.358791814348905,1.0,1.0,0.0
0.45,1500,random_kappa_matched,56,4.11522633744856,4.0,7.728407015518427,2.2373772691436593,0.07818930041152264,1.0,0.00823045267489712,0.0,8.053293644161002,5.358791814348905,1.0,0.6934013268589353,0.1532993365705324
0.45,1500,identity_like_diagnostic,56,1.0,1.0,9.965784284662087,0.0,1.0,0.998,0.0,0.0,8.053293644161002,5.358791814348905,0.8083285863715474,0.5378749122221217,0.32689825070316547
0.45,1500,all_one_diagnostic,56,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,8.053293644161002,5.358791814348905,1.0,1.0,0.0
0.45,2400,center_of_mass,56,1.7391304347826086,1.0,8.645496766708668,1.3202875179534197,0.7234782608695652,0.9965217391304347,0.0,0.0,9.455250819093955,6.728169838077816,1.0,0.7787267299079323,0.11063663504603383
0.45,2400,relative_distance,56,1.0050251256281406,1.0,9.955784284662087,0.01,0.9949748743718593,0.9979899497487437,0.0,0.0,9.455250819093955,6.728169838077816,0.9500018740412096,0.6760025807177854,0.18699777262050254
0.45,2400,joint_basin,56,2.5510204081632653,1.0,6.984586691024883,2.981197593637204,0.7346938775510204,0.9948979591836735,0.0,0.0,9.455250819093955,6.728169838077816,1.0,0.9645120381281937,0.017743980935903125
0.45,2400,basin_transition_profile,56,24.390243902439025,3.0,3.3922507007459353,6.573533583916151,0.34146341463414637,1.0,0.0,0.0,9.455250819093955,6.728169838077816,1.0,1.0,0.0
0.45,2400,boundary_v2_regime_sequence,56,100.0,1.5,1.472594567839122,8.493189716822965,0.5,1.0,0.1,0.0,9.455250819093955,6.728169838077816,1.0,1.0,0.0
0.45,2400,random_kappa_matched,56,4.098360655737705,4.0,7.772153691802978,2.193630592859108,0.045081967213114756,1.0,0.00819672131147541,0.0,9.455250819093955,6.728169838077816,1.0,0.8656226314775765,0.06718868426121172
0.45,2400,identity_like_diagnostic,56,1.0,1.0,9.965784284662087,0.0,1.0,0.998,0.0,0.0,9.455250819093955,6.728169838077816,0.949046423251698,0.6753227007963793,0.18781543797596134
0.45,2400,all_one_diagnostic,56,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,9.455250819093955,6.728169838077816,1.0,1.0,0.0
0.45,3600,center_of_mass,56,1.152073732718894,1.0,9.626961016243268,0.3388232684188196,0.9124423963133641,0.9976958525345622,0.0,0.0,9.901262964250758,7.944739100991627,1.0,0.8255652134720425,0.08721739326397882
0.45,3600,relative_distance,56,1.0,1.0,9.965784284662087,0.0,1.0,0.998,0.0,0.0,9.901262964250758,7.944739100991627,0.9938137424044693,0.7974327039783937,0.1043767768085685
0.45,3600,joint_basin,56,1.8691588785046729,1.0,7.643146878125834,2.322637406536254,0.8635514018691589,0.9962616822429906,0.0,0.0,9.901262964250758,7.944739100991627,1.0,1.0,0.0
0.45,3600,basin_transition_profile,56,22.22222222222222,3.0,3.4158530704864267,6.549931214175659,0.26666666666666666,1.0,0.0,0.0,9.901262964250758,7.944739100991627,1.0,1.0,0.0
0.45,3600,boundary_v2_regime_sequence,56,90.9090909090909,2.0,1.4905814480719377,8.47520283659015,0.45454545454545453,1.0,0.09090909090909091,0.0,9.901262964250758,7.944739100991627,1.0,1.0,0.0
0.45,3600,random_kappa_matched,56,4.016064257028113,4.0,7.793343419201666,2.172440865460421,0.07630522088353414,1.0,0.008032128514056224,0.0,9.901262964250758,7.944739100991627,1.0,1.0,0.0
0.45,3600,identity_like_diagnostic,56,1.0,1.0,9.965784284662087,0.0,1.0,0.998,0.0,0.0,9.901262964250758,7.944739100991627,0.9938137424044693,0.7974327039783937,0.1043767768085685
0.45,3600,all_one_diagnostic,56,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,9.901262964250758,7.944739100991627,1.0,1.0,0.0
0.45,900,center_of_mass,61,9.803921568627452,3.0,5.394029680468958,4.5717546041931305,0.30392156862745096,1.0,0.00980392156862745,0.0,6.066598175328931,3.775871978295738,1.0,0.700433087458142,0.14978345627092904
0.45,900,relative_distance,61,2.347417840375587,1.0,8.242216704654954,1.723567580007132,0.5539906103286385,0.9976525821596244,0.0,0.0,6.066598175328931,3.775871978295738,0.7363227133857021,0.4582898389021803,0.40269372385605884
0.45,900,joint_basin,61,31.25,3.0,3.219687750879939,6.746096533782149,0.25,1.0,0.03125,0.0,6.066598175328931,3.775871978295738,1.0,1.0,0.0
0.45,900,basin_transition_profile,61,52.63157894736842,2.0,2.4621920661128405,7.5035922185492465,0.2631578947368421,1.0,0.0,0.0,6.066598175328931,3.775871978295738,1.0,1.0,0.0
0.45,900,boundary_v2_regime_sequence,61,142.85714285714286,20.0,1.4641406236528087,8.501643661009277,0.2857142857142857,1.0,0.0,0.0,6.066598175328931,3.775871978295738,1.0,1.0,0.0
0.45,900,random_kappa_matched,61,4.149377593360996,3.0,7.556346603271205,2.4094376813908815,0.15352697095435686,1.0,0.004149377593360996,0.0,6.066598175328931,3.775871978295738,0.8029646924632002,0.4997680403759828,0.34863363358040844
0.45,900,identity_like_diagnostic,61,1.0,1.0,9.965784284662087,0.0,1.0,0.999,0.0,0.0,6.066598175328931,3.775871978295738,0.6088308555298324,0.3789384594921305,0.5061153424890186
0.45,900,all_one_diagnostic,61,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,6.066598175328931,3.775871978295738,1.0,1.0,0.0
0.45,1500,center_of_mass,61,3.7593984962406015,1.0,6.986316316465574,2.979467968196513,0.5451127819548872,0.9962406015037594,0.0,0.0,8.09456229316573,5.163010181016615,1.0,0.7394859914516415,0.1302570042741793
0.45,1500,relative_distance,61,1.203369434416366,1.0,9.595202591163455,0.3705816934986334,0.8411552346570397,0.9987966305655837,0.0,0.0,8.09456229316573,5.163010181016615,0.843764695657809,0.5381842224800406,0.30902554093107515
0.45,1500,joint_basin,61,7.751937984496124,2.0,5.223118802819384,4.742665481842703,0.4263565891472868,1.0,0.007751937984496124,0.0,8.09456229316573,5.163010181016615,1.0,0.9888397766330493,0.005580111683475275
0.45,1500,basin_transition_profile,61,35.714285714285715,6.5,3.16754630909142,6.7982379755706654,0.25,1.0,0.0,0.0,8.09456229316573,5.163010181016615,1.0,1.0,0.0
0.45,1500,boundary_v2_regime_sequence,61,125.0,12.0,1.4741321401735488,8.491652144488539,0.375,1.0,0.0,0.0,8.09456229316573,5.163010181016615,1.0,1.0,0.0
0.45,1500,random_kappa_matched,61,4.065040650406504,4.0,7.788191262097811,2.177593022564275,0.044715447154471545,1.0,0.0040650406504065045,0.0,8.09456229316573,5.163010181016615,1.0,0.6630016989479434,0.16849915052602826
0.45,1500,identity_like_diagnostic,61,1.0,1.0,9.965784284662087,0.0,1.0,0.999,0.0,0.0,8.09456229316573,5.163010181016615,0.8123530096536195,0.5181486913705382,0.3347491494879211
0.45,1500,all_one_diagnostic,61,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,8.09456229316573,5.163010181016615,1.0,1.0,0.0
0.45,2400,center_of_mass,61,1.7152658662092624,1.0,8.69265956164454,1.273124723017548,0.7358490566037735,0.9982847341337907,0.0,0.0,9.506033383488422,6.656358163016593,1.0,0.7659842100030799,0.1170078949984601
0.45,2400,relative_distance,61,1.0060362173038229,1.0,9.953029397159924,0.012754887502163468,0.9949698189134809,0.9989939637826962,0.0,0.0,9.506033383488422,6.656358163016593,0.9552292065157102,0.6688749628616802,0.18794791531130484
0.45,2400,joint_basin,61,2.544529262086514,1.0,6.890566272249362,3.0752180124127255,0.7353689567430025,1.0,0.002544529262086514,0.0,9.506033383488422,6.656358163016593,1.0,0.9663637003608917,0.016818149819554096
0.45,2400,basin_transition_profile,61,28.571428571428573,5.0,3.3699433718791996,6.595840912782886,0.22857142857142856,1.0,0.0,0.0,9.506033383488422,6.656358163016593,1.0,1.0,0.0
0.45,2400,boundary_v2_regime_sequence,61,125.0,12.0,1.4741321401735488,8.491652144488539,0.375,1.0,0.0,0.0,9.506033383488422,6.656358163016593,1.0,1.0,0.0
0.45,2400,random_kappa_matched,61,4.032258064516129,4.0,7.773824485396073,2.191959799266013,0.10080645161290322,1.0,0.004032258064516129,0.0,9.506033383488422,6.656358163016593,1.0,0.8562553730360515,0.07187231348197431
0.45,2400,identity_like_diagnostic,61,1.0,1.0,9.965784284662087,0.0,1.0,0.999,0.0,0.0,9.506033383488422,6.656358163016593,0.9540052382405566,0.6680179101993423,0.18898842578005048
0.45,2400,all_one_diagnostic,61,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,9.506033383488422,6.656358163016593,1.0,1.0,0.0
0.45,3600,center_of_mass,61,1.1299435028248588,1.0,9.679868796956768,0.2859154877053194,0.9231638418079096,0.9988700564971752,0.0,0.0,9.891248225141114,7.956210432387808,1.0,0.8220805968720346,0.0889597015639827
0.45,3600,relative_distance,61,1.0,1.0,9.965784284662087,0.0,1.0,0.999,0.0,0.0,9.891248225141114,7.956210432387808,0.992664578257498,0.798468311948715,0.10443355489689354
0.45,3600,joint_basin,61,1.858736059479554,1.0,7.588924855062487,2.376859429599601,0.8643122676579925,1.0,0.0018587360594795538,0.0,9.891248225141114,7.956210432387808,1.0,1.0,0.0
0.45,3600,basin_transition_profile,61,20.833333333333332,3.0,3.5889109092234177,6.376873375438669,0.2708333333333333,1.0,0.0,0.0,9.891248225141114,7.956210432387808,1.0,1.0,0.0
0.45,3600,boundary_v2_regime_sequence,61,111.11111111111111,4.0,1.484119799216321,8.481664485445766,0.4444444444444444,1.0,0.0,0.0,9.891248225141114,7.956210432387808,1.0,1.0,0.0
0.45,3600,random_kappa_matched,61,4.048582995951417,4.0,7.7897261518880185,2.1760581327740676,0.08097165991902834,1.0,0.004048582995951417,0.0,9.891248225141114,7.956210432387808,1.0,1.0,0.0
0.45,3600,identity_like_diagnostic,61,1.0,1.0,9.965784284662087,0.0,1.0,0.999,0.0,0.0,9.891248225141114,7.956210432387808,0.992664578257498,0.798468311948715,0.10443355489689354
0.45,3600,all_one_diagnostic,61,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,9.891248225141114,7.956210432387808,1.0,1.0,0.0
0.45,900,center_of_mass,62,11.494252873563218,4.0,5.1514574789424,4.814326805719686,0.25287356321839083,0.9885057471264368,0.0,0.0,6.088428558036011,3.8792995940096615,1.0,0.7539655265255233,0.12301723673723841
0.45,900,relative_distance,62,2.2522522522522523,1.0,8.384979420158261,1.5808048645038246,0.5135135135135135,0.9977477477477478,0.0,0.0,6.088428558036011,3.8792995940096615,0.7263734490712614,0.4628156837551047,0.4054054335868169
0.45,900,joint_basin,62,26.31578947368421,2.0,3.236845668889049,6.728938615773036,0.34210526315789475,1.0,0.0,0.0,6.088428558036011,3.8792995940096615,1.0,1.0,0.0
0.45,900,basin_transition_profile,62,55.55555555555556,5.0,2.4549474623187457,7.51083682234334,0.2777777777777778,1.0,0.0,0.0,6.088428558036011,3.8792995940096615,1.0,1.0,0.0
0.45,900,boundary_v2_regime_sequence,62,142.85714285714286,24.0,1.4831728931646453,8.482611391497441,0.2857142857142857,1.0,0.0,0.0,6.088428558036011,3.8792995940096615,1.0,1.0,0.0
0.45,900,random_kappa_matched,62,4.424778761061947,3.0,7.441639490929416,2.5241447937326704,0.18141592920353983,1.0,0.004424778761061947,0.0,6.088428558036011,3.8792995940096615,0.8183733160948904,0.5214342654452268,0.33009620922994143
0.45,900,identity_like_diagnostic,62,1.0,1.0,9.965784284662087,0.0,1.0,0.999,0.0,0.0,6.088428558036011,3.8792995940096615,0.6110217061838522,0.3893182344402388,0.49983002968795454
0.45,900,all_one_diagnostic,62,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,6.088428558036011,3.8792995940096615,1.0,1.0,0.0
0.45,1500,center_of_mass,62,4.132231404958677,2.0,6.7597910589015004,3.2059932257605865,0.4793388429752066,0.9958677685950413,0.0,0.0,8.085390603186699,5.23343489652496,1.0,0.7747339219345492,0.11263303903272548
0.45,1500,relative_distance,62,1.148105625717566,1.0,9.689931647116655,0.2758526375454329,0.878300803673938,0.9988518943742825,0.0,0.0,8.085390603186699,5.23343489652496,0.8345596193079822,0.5401858301311466,0.31262727528043555
0.45,1500,joint_basin,62,7.352941176470588,2.0,5.291592355849907,4.67419192881218,0.4485294117647059,1.0,0.007352941176470588,0.0,8.085390603186699,5.23343489652496,1.0,0.9891272083120483,0.005436395843975816
0.45,1500,basin_transition_profile,62,38.46153846153846,6.5,3.114414161104629,6.851370123557458,0.19230769230769232,1.0,0.0,0.0,8.085390603186699,5.23343489652496,1.0,1.0,0.0
0.45,1500,boundary_v2_regime_sequence,62,142.85714285714286,24.0,1.4831728931646453,8.482611391497441,0.2857142857142857,1.0,0.0,0.0,8.085390603186699,5.23343489652496,1.0,1.0,0.0
0.45,1500,random_kappa_matched,62,4.048582995951417,4.0,7.7676015017903755,2.198182782871711,0.08906882591093117,1.0,0.004048582995951417,0.0,8.085390603186699,5.23343489652496,1.0,0.6737860247735092,0.16310698761324538
0.45,1500,identity_like_diagnostic,62,1.0,1.0,9.965784284662087,0.0,1.0,0.999,0.0,0.0,8.085390603186699,5.23343489652496,0.811432558406445,0.5252163656344705,0.3316755379795422
0.45,1500,all_one_diagnostic,62,1000.0,1000.0,-0.0,9.965784284662087,0.0,1.0,0.0,0.0,8.085390603186699,5.23343489652496,1.0,1.0,0.0
0.45,2400,center_of_mass,62,1.7921146953405018,1.0,8.555305718584457,1.4104785660776318,0.7311827956989247,0.9982078853046595,0.0,0.0,9.53573985427867,6.5483565263670185,1.0,0.7656702128020421,0.11716489359897897
