alpha,T,kappa,seed,transport_survival,transport_entropy_change,certified_transport_density,transport_advantage_vs_shuffled
0.525,2400,all_one_diagnostic,52,0.999,0.0,0.001001001001001001,0.0
0.525,3600,center_of_mass,52,0.999,-0.0017266490673062407,1.0,0.005005005005005003
0.525,3600,relative_distance,52,0.999,-0.0014434168696677574,1.0,0.0
0.525,3600,joint_basin,52,0.999,-0.003836445113262421,0.8968968968968969,0.8418418418418419
0.525,3600,basin_transition_profile,52,0.999,-0.003034200667802356,0.23923923923923923,0.2262262262262262
0.525,3600,boundary_v2_regime_sequence,52,0.999,-0.004766255007290887,0.03003003003003003,-0.7667667667667668
0.525,3600,random_kappa_matched,52,0.999,-0.0016724441223061604,0.992992992992993,-0.0010010010010009784
0.525,3600,identity_like_diagnostic,52,0.999,-0.0014434168696677574,1.0,0.0
0.525,3600,all_one_diagnostic,52,0.999,0.0,0.001001001001001001,0.0
0.525,900,center_of_mass,53,0.997,-0.01624301131809336,0.6516516516516516,0.03503503503503502
0.525,900,relative_distance,53,0.997,-0.009115852599743235,0.995995995995996,0.0
0.525,900,joint_basin,53,0.997,-0.004561642245531683,0.25625625625625625,0.2182182182182182
0.525,900,basin_transition_profile,53,0.997,-0.0005232328589324098,0.1041041041041041,0.07907907907907907
0.525,900,boundary_v2_regime_sequence,53,0.997,-0.014734724217305262,0.024024024024024024,-0.0980980980980981
0.525,900,random_kappa_matched,53,0.997,-0.00436505893380712,0.972972972972973,-0.01401401401401392
0.525,900,identity_like_diagnostic,53,0.997,-0.0043345902638929346,1.0,0.0
0.525,900,all_one_diagnostic,53,0.997,0.0,0.001001001001001001,0.0
0.525,1500,center_of_mass,53,0.997,-0.011349058297023262,0.9079079079079079,0.040040040040040026
0.525,1500,relative_distance,53,0.997,-0.005257481107976858,1.0,0.0
0.525,1500,joint_basin,53,0.997,-0.010196546396832318,0.7117117117117117,0.6616616616616616
0.525,1500,basin_transition_profile,53,0.997,-0.004371521348274676,0.2082082082082082,0.1841841841841842
0.525,1500,boundary_v2_regime_sequence,53,0.997,-0.014704849020067856,0.026026026026026026,-0.26926926926926925
0.525,1500,random_kappa_matched,53,0.997,-0.0013399106399241134,0.992992992992993,0.0030030030030030463
0.525,1500,identity_like_diagnostic,53,0.997,-0.0043345902638929346,1.0,0.0
0.525,1500,all_one_diagnostic,53,0.997,0.0,0.001001001001001001,0.0
0.525,2400,center_of_mass,53,0.997,-0.008281204608394432,0.993993993993994,0.016016016016015988
0.525,2400,relative_distance,53,0.997,-0.004382734697191637,1.0,0.0
0.525,2400,joint_basin,53,0.997,-0.011060218714608716,0.8598598598598599,0.8018018018018018
0.525,2400,basin_transition_profile,53,0.997,-0.0003546647610139786,0.24824824824824826,0.22622622622622623
0.525,2400,boundary_v2_regime_sequence,53,0.997,-0.014704849020067634,0.026026026026026026,-0.5315315315315315
0.525,2400,random_kappa_matched,53,0.997,0.00034063422101127117,0.990990990990991,-0.0030030030030030463
0.525,2400,identity_like_diagnostic,53,0.997,-0.0043345902638929346,1.0,0.0
0.525,2400,all_one_diagnostic,53,0.997,0.0,0.001001001001001001,0.0
0.525,3600,center_of_mass,53,0.997,-0.005206470301832411,1.0,0.0010010010010009784
0.525,3600,relative_distance,53,0.997,-0.004340608318054606,1.0,0.0
0.525,3600,joint_basin,53,0.997,-0.009403598132879942,0.9129129129129129,0.8548548548548548
0.525,3600,basin_transition_profile,53,0.997,0.0018363083112555856,0.24524524524524524,0.22822822822822822
0.525,3600,boundary_v2_regime_sequence,53,0.997,-0.014704849020068078,0.026026026026026026,-0.7587587587587588
0.525,3600,random_kappa_matched,53,0.997,0.0006427829022666032,0.992992992992993,0.013013013013013053
0.525,3600,identity_like_diagnostic,53,0.997,-0.0043345902638929346,1.0,0.0
0.525,3600,all_one_diagnostic,53,0.997,0.0,0.001001001001001001,0.0
0.525,900,center_of_mass,54,0.999,-0.004053806666663995,0.6716716716716716,0.10710710710710702
0.525,900,relative_distance,54,0.999,-0.003090436505058136,0.995995995995996,0.0010010010010009784
0.525,900,joint_basin,54,0.999,-7.715151489007255e-05,0.24424424424424424,0.2112112112112112
0.525,900,basin_transition_profile,54,0.999,0.00023661074574610197,0.09309309309309309,0.07807807807807808
0.525,900,boundary_v2_regime_sequence,54,0.999,-0.004182163865991351,0.023023023023023025,-0.09809809809809811
0.525,900,random_kappa_matched,54,0.999,-2.2308512001245617e-05,0.980980980980981,-0.002002002002002068
0.525,900,identity_like_diagnostic,54,0.999,-0.0014454188716701566,1.0,0.0
0.525,900,all_one_diagnostic,54,0.999,0.0,0.001001001001001001,0.0
0.525,1500,center_of_mass,54,0.999,-0.002365891147197985,0.9259259259259259,0.11011011011011007
0.525,1500,relative_distance,54,0.999,-0.0017996257160586282,1.0,0.0
0.525,1500,joint_basin,54,0.999,-0.0015971991564178722,0.6956956956956957,0.6536536536536536
0.525,1500,basin_transition_profile,54,0.999,-0.0010228799594336202,0.18118118118118118,0.16516516516516516
0.525,1500,boundary_v2_regime_sequence,54,0.999,-0.004182163865991351,0.023023023023023025,-0.2702702702702703
0.525,1500,random_kappa_matched,54,0.999,-4.3412229393524626e-05,0.988988988988989,-0.002002002002001957
0.525,1500,identity_like_diagnostic,54,0.999,-0.0014434168696677574,1.0,0.0
0.525,1500,all_one_diagnostic,54,0.999,0.0,0.001001001001001001,0.0
0.525,2400,center_of_mass,54,0.999,-0.002651701231691561,0.994994994994995,0.031031031031030998
0.525,2400,relative_distance,54,0.999,-0.0014594328856851746,1.0,0.0
0.525,2400,joint_basin,54,0.999,-0.0012909671590835003,0.8468468468468469,0.7977977977977978
0.525,2400,basin_transition_profile,54,0.999,0.000988580841592146,0.21421421421421422,0.2002002002002002
0.525,2400,boundary_v2_regime_sequence,54,0.999,-0.004182163865991351,0.023023023023023025,-0.5345345345345345
0.525,2400,random_kappa_matched,54,0.999,-0.0016535465565468144,0.990990990990991,0.0
0.525,2400,identity_like_diagnostic,54,0.999,-0.0014434168696677574,1.0,0.0
0.525,2400,all_one_diagnostic,54,0.999,0.0,0.001001001001001001,0.0
0.525,3600,center_of_mass,54,0.999,-0.001659811329634664,1.0,0.006006006006005982
0.525,3600,relative_distance,54,0.999,-0.0014434168696677574,1.0,0.0
0.525,3600,joint_basin,54,0.999,-0.001248538668124688,0.8888888888888888,0.8378378378378378
0.525,3600,basin_transition_profile,54,0.999,0.001130291464584765,0.2172172172172172,0.2052052052052052
0.525,3600,boundary_v2_regime_sequence,54,0.999,-0.004171549424809795,0.025025025025025027,-0.7527527527527528
0.525,3600,random_kappa_matched,54,0.999,-0.000883369687101343,0.990990990990991,0.0030030030030029353
0.525,3600,identity_like_diagnostic,54,0.999,-0.0014434168696677574,1.0,0.0
0.525,3600,all_one_diagnostic,54,0.999,0.0,0.001001001001001001,0.0
0.525,900,center_of_mass,55,1.0,0.0,0.6376376376376376,0.00700700700700696
0.525,900,relative_distance,55,1.0,0.0,0.992992992992993,-0.002002002002001957
0.525,900,joint_basin,55,1.0,0.0,0.24124124124124124,0.2092092092092092
0.525,900,basin_transition_profile,55,1.0,0.0,0.0970970970970971,0.07907907907907909
0.525,900,boundary_v2_regime_sequence,55,1.0,0.0,0.024024024024024024,-0.1001001001001001
0.525,900,random_kappa_matched,55,1.0,0.0,0.97997997997998,-0.006006006006005982
0.525,900,identity_like_diagnostic,55,1.0,0.0,1.0,0.0
0.525,900,all_one_diagnostic,55,1.0,0.0,0.001001001001001001,0.0
0.525,1500,center_of_mass,55,1.0,0.0,0.9009009009009009,0.03203203203203209
0.525,1500,relative_distance,55,1.0,0.0,0.998998998998999,-0.0010010010010009784
0.525,1500,joint_basin,55,1.0,0.0,0.7227227227227228,0.6796796796796797
0.525,1500,basin_transition_profile,55,1.0,0.0,0.1971971971971972,0.17817817817817816
0.525,1500,boundary_v2_regime_sequence,55,1.0,0.0,0.026026026026026026,-0.27127127127127126
0.525,1500,random_kappa_matched,55,1.0,0.0,0.992992992992993,0.005005005005005003
0.525,1500,identity_like_diagnostic,55,1.0,0.0,1.0,0.0
0.525,1500,all_one_diagnostic,55,1.0,0.0,0.001001001001001001,0.0
0.525,2400,center_of_mass,55,1.0,0.0,0.994994994994995,0.031031031031030998
0.525,2400,relative_distance,55,1.0,0.0,1.0,0.0
0.525,2400,joint_basin,55,1.0,0.0,0.8828828828828829,0.8318318318318318
0.525,2400,basin_transition_profile,55,1.0,0.0,0.2132132132132132,0.19519519519519518
0.525,2400,boundary_v2_regime_sequence,55,1.0,0.0,0.028028028028028028,-0.5365365365365365
0.525,2400,random_kappa_matched,55,1.0,0.0,0.994994994994995,0.002002002002001957
0.525,2400,identity_like_diagnostic,55,1.0,0.0,1.0,0.0
0.525,2400,all_one_diagnostic,55,1.0,0.0,0.001001001001001001,0.0
0.525,3600,center_of_mass,55,1.0,0.0,1.0,0.009009009009009028
0.525,3600,relative_distance,55,1.0,0.0,1.0,0.0
0.525,3600,joint_basin,55,1.0,0.0,0.92992992992993,0.8768768768768769
0.525,3600,basin_transition_profile,55,1.0,0.0,0.2222222222222222,0.2062062062062062
0.525,3600,boundary_v2_regime_sequence,55,1.0,0.0,0.028028028028028028,-0.7507507507507507
0.525,3600,random_kappa_matched,55,1.0,0.0,0.997997997997998,0.002002002002002068
0.525,3600,identity_like_diagnostic,55,1.0,0.0,1.0,0.0
0.525,3600,all_one_diagnostic,55,1.0,0.0,0.001001001001001001,0.0
0.525,900,center_of_mass,56,0.996,-0.01790800322911057,0.6316316316316316,0.04204204204204198
0.525,900,relative_distance,56,0.996,-0.012587712581877852,0.995995995995996,-0.0010010010010009784
0.525,900,joint_basin,56,0.996,-0.0013037804030413547,0.24624624624624625,0.21521521521521522
0.525,900,basin_transition_profile,56,0.996,0.0012423894060105134,0.1011011011011011,0.08108108108108109
0.525,900,boundary_v2_regime_sequence,56,0.996,-0.01674374480362828,0.028028028028028028,-0.0920920920920921
0.525,900,random_kappa_matched,56,0.996,-0.00748719163777789,0.97997997997998,-0.0010010010010009784
0.525,900,identity_like_diagnostic,56,0.996,-0.00579038472252158,1.0,0.0
0.525,900,all_one_diagnostic,56,0.996,0.0,0.001001001001001001,0.0
0.525,1500,center_of_mass,56,0.996,-0.013343063579155157,0.9169169169169169,0.08108108108108103
0.525,1500,relative_distance,56,0.996,-0.007089430015774667,1.0,0.0
0.525,1500,joint_basin,56,0.996,-0.004986272227736954,0.6906906906906907,0.6556556556556556
0.525,1500,basin_transition_profile,56,0.996,-0.0053477730741149365,0.1891891891891892,0.17317317317317318
0.525,1500,boundary_v2_regime_sequence,56,0.996,-0.01674374480362828,0.028028028028028028,-0.2672672672672673
0.525,1500,random_kappa_matched,56,0.996,0.00021667354546206496,0.985985985985986,-0.006006006006005982
0.525,1500,identity_like_diagnostic,56,0.996,-0.005782352594005502,1.0,0.0
0.525,1500,all_one_diagnostic,56,0.996,0.0,0.001001001001001001,0.0
0.525,2400,center_of_mass,56,0.996,-0.0112351226421179,0.991991991991992,0.036036036036036
0.525,2400,relative_distance,56,0.996,-0.005870706007659265,1.0,0.0
0.525,2400,joint_basin,56,0.996,-0.01596220907423973,0.8418418418418419,0.8008008008008008
0.525,2400,basin_transition_profile,56,0.996,-0.005236744236941426,0.2172172172172172,0.2022022022022022
0.525,2400,boundary_v2_regime_sequence,56,0.996,-0.01674374480362828,0.028028028028028028,-0.5245245245245245
0.525,2400,random_kappa_matched,56,0.996,-0.002113844247674024,0.996996996996997,0.00700700700700696
0.525,2400,identity_like_diagnostic,56,0.996,-0.005782352594005502,1.0,0.0
0.525,2400,all_one_diagnostic,56,0.996,0.0,0.001001001001001001,0.0
0.525,3600,center_of_mass,56,0.996,-0.007199807298727379,1.0,0.005005005005005003
0.525,3600,relative_distance,56,0.996,-0.005782352594005502,1.0,0.0
0.525,3600,joint_basin,56,0.996,-0.015492975729092251,0.8958958958958959,0.8548548548548549
0.525,3600,basin_transition_profile,56,0.996,-0.0018918651384507434,0.23623623623623624,0.22122122122122123
0.525,3600,boundary_v2_regime_sequence,56,0.996,-0.01674374480362828,0.028028028028028028,-0.7467467467467467
0.525,3600,random_kappa_matched,56,0.996,-0.003515770771589821,0.986986986986987,-0.006006006006006093
0.525,3600,identity_like_diagnostic,56,0.996,-0.005782352594005502,1.0,0.0
0.525,3600,all_one_diagnostic,56,0.996,0.0,0.001001001001001001,0.0
0.525,900,center_of_mass,57,0.999,-0.004223904617791874,0.6246246246246246,0.0030030030030030463
0.525,900,relative_distance,57,0.999,-0.0032443057759312666,0.988988988988989,-0.002002002002001957
0.525,900,joint_basin,57,0.999,-0.002909000933940309,0.24424424424424424,0.2102102102102102
0.525,900,basin_transition_profile,57,0.999,-0.0010770524253187475,0.0970970970970971,0.07507507507507508
0.525,900,boundary_v2_regime_sequence,57,0.999,-0.004580837833302542,0.01901901901901902,-0.0960960960960961
0.525,900,random_kappa_matched,57,0.999,-0.004016057483556601,0.97997997997998,-0.002002002002001957
0.525,900,identity_like_diagnostic,57,0.999,-0.0014474208736707794,1.0,0.0
0.525,900,all_one_diagnostic,57,0.999,0.0,0.001001001001001001,0.0
0.525,1500,center_of_mass,57,0.999,-0.004563514756593001,0.9069069069069069,0.047047047047046986
0.525,1500,relative_distance,57,0.999,-0.0018248604125901124,1.0,0.0
0.525,1500,joint_basin,57,0.999,-0.001980485904767626,0.7187187187187187,0.6726726726726727
0.525,1500,basin_transition_profile,57,0.999,0.00021759665590082022,0.1971971971971972,0.17517517517517517
0.525,1500,boundary_v2_regime_sequence,57,0.999,-0.004580837833302542,0.01901901901901902,-0.2652652652652652
0.525,1500,random_kappa_matched,57,0.999,-0.00043817290354475347,0.993993993993994,0.002002002002002068
0.525,1500,identity_like_diagnostic,57,0.999,-0.0014434168696677574,1.0,0.0
0.525,1500,all_one_diagnostic,57,0.999,0.0,0.001001001001001001,0.0
0.525,2400,center_of_mass,57,0.999,-0.002798485234022152,0.993993993993994,0.02302302302302306
0.525,2400,relative_distance,57,0.999,-0.0014649481759807514,1.0,0.0
0.525,2400,joint_basin,57,0.999,-0.0014581549603907007,0.8688688688688688,0.8198198198198198
0.525,2400,basin_transition_profile,57,0.999,0.0012567306053501426,0.23023023023023023,0.21421421421421422
0.525,2400,boundary_v2_regime_sequence,57,0.999,-0.00457097801119688,0.021021021021021023,-0.5185185185185186
0.525,2400,random_kappa_matched,57,0.999,-0.0036211734985505117,0.993993993993994,0.002002002002002068
0.525,2400,identity_like_diagnostic,57,0.999,-0.0014434168696677574,1.0,0.0
0.525,2400,all_one_diagnostic,57,0.999,0.0,0.001001001001001001,0.0
0.525,3600,center_of_mass,57,0.999,-0.0017627661283619034,1.0,0.006006006006005982
0.525,3600,relative_distance,57,0.999,-0.0014434168696677574,1.0,0.0
0.525,3600,joint_basin,57,0.999,-0.0036658473774853206,0.9209209209209209,0.8718718718718719
0.525,3600,basin_transition_profile,57,0.999,0.00026125414184141604,0.24324324324324326,0.22722722722722724
0.525,3600,boundary_v2_regime_sequence,57,0.999,-0.004570978011196658,0.021021021021021023,-0.7377377377377378
0.525,3600,random_kappa_matched,57,0.999,-9.143736027006355e-06,0.991991991991992,0.0
0.525,3600,identity_like_diagnostic,57,0.999,-0.0014434168696677574,1.0,0.0
0.525,3600,all_one_diagnostic,57,0.999,0.0,0.001001001001001001,0.0
0.525,900,center_of_mass,58,0.999,-0.006062049570477512,0.6556556556556556,0.06906906906906907
0.525,900,relative_distance,58,0.999,-0.003103287411395428,0.994994994994995,-0.0030030030030030463
0.525,900,joint_basin,58,0.999,-0.0011768097830016089,0.2502502502502503,0.23223223223223224
0.525,900,basin_transition_profile,58,0.999,0.00031248563827768194,0.10710710710710711,0.09509509509509509
0.525,900,boundary_v2_regime_sequence,58,0.999,-0.00423187886106291,0.03003003003003003,-0.08808808808808809
0.525,900,random_kappa_matched,58,0.999,-0.0012206203057036902,0.974974974974975,-0.00800800800800805
0.525,900,identity_like_diagnostic,58,0.999,-0.0014434168696677574,1.0,0.0
0.525,900,all_one_diagnostic,58,0.999,0.0,0.001001001001001001,0.0
0.525,1500,center_of_mass,58,0.999,-0.004384906800088295,0.9409409409409409,0.09909909909909909
0.525,1500,relative_distance,58,0.999,-0.0017778455107766433,1.0,0.0
0.525,1500,joint_basin,58,0.999,-0.00167917945532281,0.7347347347347347,0.7107107107107107
0.525,1500,basin_transition_profile,58,0.999,-0.00024862772466294203,0.1971971971971972,0.18518518518518517
0.525,1500,boundary_v2_regime_sequence,58,0.999,-0.00423187886106291,0.03003003003003003,-0.2572572572572573
0.525,1500,random_kappa_matched,58,0.999,-0.0003988485523933605,0.988988988988989,0.0
0.525,1500,identity_like_diagnostic,58,0.999,-0.0014434168696677574,1.0,0.0
0.525,1500,all_one_diagnostic,58,0.999,0.0,0.001001001001001001,0.0
0.525,2400,center_of_mass,58,0.999,-0.0026317788162604216,0.995995995995996,0.04204204204204198
0.525,2400,relative_distance,58,0.999,-0.0014594328856851746,1.0,0.0
0.525,2400,joint_basin,58,0.999,-0.004246075142854799,0.8758758758758759,0.8438438438438438
0.525,2400,basin_transition_profile,58,0.999,0.001263728479931725,0.22622622622622623,0.2132132132132132
0.525,2400,boundary_v2_regime_sequence,58,0.999,-0.004219252911317195,0.03403403403403404,-0.49549549549549543
0.525,2400,random_kappa_matched,58,0.999,0.0012297624836534737,0.996996996996997,0.005005005005005003
0.525,2400,identity_like_diagnostic,58,0.999,-0.0014434168696677574,1.0,0.0
0.525,2400,all_one_diagnostic,58,0.999,0.0,0.001001001001001001,0.0
0.525,3600,center_of_mass,58,0.999,-0.0017056315874022232,1.0,0.004004004004004025
0.525,3600,relative_distance,58,0.999,-0.0014454188716701566,1.0,0.0
0.525,3600,joint_basin,58,0.999,-0.0037349634909302765,0.9159159159159159,0.8838838838838838
0.525,3600,basin_transition_profile,58,0.999,-0.003093937635282984,0.22722722722722724,0.21521521521521522
0.525,3600,boundary_v2_regime_sequence,58,0.999,-0.004219252911317417,0.03403403403403404,-0.7437437437437437
0.525,3600,random_kappa_matched,58,0.999,-0.00039965663113683547,0.98998998998999,0.002002002002001957
0.525,3600,identity_like_diagnostic,58,0.999,-0.0014434168696677574,1.0,0.0
0.525,3600,all_one_diagnostic,58,0.999,0.0,0.001001001001001001,0.0
0.525,900,center_of_mass,59,0.998,-0.012443793633300615,0.6126126126126126,0.02802802802802795
0.525,900,relative_distance,59,0.998,-0.006274551284716878,0.995995995995996,0.0010010010010009784
0.525,900,joint_basin,59,0.998,-0.004012561868927733,0.25625625625625625,0.22522522522522523
0.525,900,basin_transition_profile,59,0.998,-0.0005976946774834957,0.10510510510510511,0.08608608608608609
0.525,900,boundary_v2_regime_sequence,59,0.998,-0.00878848327550541,0.024024024024024024,-0.1001001001001001
0.525,900,random_kappa_matched,59,0.998,-0.002338327548565111,0.982982982982983,0.0030030030030030463
0.525,900,identity_like_diagnostic,59,0.998,-0.002888279324828602,1.0,0.0
0.525,900,all_one_diagnostic,59,0.998,0.0,0.001001001001001001,0.0
0.525,1500,center_of_mass,59,0.998,-0.0091233183763606,0.9039039039039038,0.06506506506506504
0.525,1500,relative_distance,59,0.998,-0.0037449437466463564,1.0,0.0
0.525,1500,joint_basin,59,0.998,-0.006380756565791401,0.7297297297297297,0.6886886886886887
0.525,1500,basin_transition_profile,59,0.998,-0.003684886556156286,0.18518518518518517,0.16416416416416416
0.525,1500,boundary_v2_regime_sequence,59,0.998,-0.00878848327550541,0.024024024024024024,-0.2602602602602602
0.525,1500,random_kappa_matched,59,0.998,-0.00022028018024045082,0.985985985985986,-0.0030030030030030463
0.525,1500,identity_like_diagnostic,59,0.998,-0.002888279324828602,1.0,0.0
0.525,1500,all_one_diagnostic,59,0.998,0.0,0.001001001001001001,0.0
0.525,2400,center_of_mass,59,0.998,-0.005581839399130928,0.994994994994995,0.020020020020020013
0.525,2400,relative_distance,59,0.998,-0.0029483995653105666,1.0,0.0
0.525,2400,joint_basin,59,0.998,-0.00594753417401872,0.8538538538538538,0.8058058058058057
0.525,2400,basin_transition_profile,59,0.998,-0.004361047453515177,0.23623623623623624,0.22022022022022023
0.525,2400,boundary_v2_regime_sequence,59,0.998,-0.00876854638945379,0.026026026026026026,-0.5255255255255256
0.525,2400,random_kappa_matched,59,0.998,-0.001265044029906015,0.991991991991992,0.002002002002001957
0.525,2400,identity_like_diagnostic,59,0.998,-0.002888279324828602,1.0,0.0
0.525,2400,all_one_diagnostic,59,0.998,0.0,0.001001001001001001,0.0
0.525,3600,center_of_mass,59,0.998,-0.003484162457805695,1.0,0.004004004004004025
0.525,3600,relative_distance,59,0.998,-0.002888279324828602,1.0,0.0
0.525,3600,joint_basin,59,0.998,-0.007544239904284211,0.9119119119119119,0.8618618618618619
0.525,3600,basin_transition_profile,59,0.998,-0.004850302614773039,0.25125125125125125,0.23523523523523523
0.525,3600,boundary_v2_regime_sequence,59,0.998,-0.008763025572815941,0.028028028028028028,-0.7717717717717717
0.525,3600,random_kappa_matched,59,0.998,-1.6956912269883162e-05,0.992992992992993,0.0
0.525,3600,identity_like_diagnostic,59,0.998,-0.002888279324828602,1.0,0.0
0.525,3600,all_one_diagnostic,59,0.998,0.0,0.001001001001001001,0.0
0.525,900,center_of_mass,60,1.0,0.0,0.6406406406406406,0.0520520520520521
0.525,900,relative_distance,60,1.0,0.0,0.996996996996997,0.0010010010010009784
0.525,900,joint_basin,60,1.0,0.0,0.22622622622622623,0.1941941941941942
0.525,900,basin_transition_profile,60,1.0,0.0,0.0940940940940941,0.07407407407407407
0.525,900,boundary_v2_regime_sequence,60,1.0,0.0,0.03203203203203203,-0.07507507507507508
0.525,900,random_kappa_matched,60,1.0,0.0,0.978978978978979,0.0010010010010009784
0.525,900,identity_like_diagnostic,60,1.0,0.0,1.0,0.0
0.525,900,all_one_diagnostic,60,1.0,0.0,0.001001001001001001,0.0
0.525,1500,center_of_mass,60,1.0,0.0,0.9169169169169169,0.05705705705705699
0.525,1500,relative_distance,60,1.0,0.0,1.0,0.0
0.525,1500,joint_basin,60,1.0,0.0,0.6806806806806807,0.6386386386386386
0.525,1500,basin_transition_profile,60,1.0,0.0,0.17917917917917917,0.15915915915915915
0.525,1500,boundary_v2_regime_sequence,60,1.0,0.0,0.03203203203203203,-0.23623623623623624
0.525,1500,random_kappa_matched,60,1.0,0.0,0.982982982982983,-0.006006006006005982
0.525,1500,identity_like_diagnostic,60,1.0,0.0,1.0,0.0
0.525,1500,all_one_diagnostic,60,1.0,0.0,0.001001001001001001,0.0
0.525,2400,center_of_mass,60,1.0,0.0,0.992992992992993,0.03003003003003013
0.525,2400,relative_distance,60,1.0,0.0,1.0,0.0
0.525,2400,joint_basin,60,1.0,0.0,0.8258258258258259,0.7767767767767768
0.525,2400,basin_transition_profile,60,1.0,0.0,0.2182182182182182,0.1991991991991992
0.525,2400,boundary_v2_regime_sequence,60,1.0,0.0,0.03203203203203203,-0.49749749749749744
0.525,2400,random_kappa_matched,60,1.0,0.0,0.986986986986987,0.0
0.525,2400,identity_like_diagnostic,60,1.0,0.0,1.0,0.0
0.525,2400,all_one_diagnostic,60,1.0,0.0,0.001001001001001001,0.0
0.525,3600,center_of_mass,60,1.0,0.0,1.0,0.0030030030030030463
0.525,3600,relative_distance,60,1.0,0.0,1.0,0.0
0.525,3600,joint_basin,60,1.0,0.0,0.8888888888888888,0.8398398398398398
0.525,3600,basin_transition_profile,60,1.0,0.0,0.22522522522522523,0.21021021021021022
0.525,3600,boundary_v2_regime_sequence,60,1.0,0.0,0.036036036036036036,-0.7287287287287287
0.525,3600,random_kappa_matched,60,1.0,0.0,0.992992992992993,0.0
0.525,3600,identity_like_diagnostic,60,1.0,0.0,1.0,0.0
0.525,3600,all_one_diagnostic,60,1.0,0.0,0.001001001001001001,0.0
0.525,900,center_of_mass,61,1.0,0.0,0.6186186186186187,0.0
0.525,900,relative_distance,61,1.0,0.0,0.992992992992993,-0.005005005005005003
0.525,900,joint_basin,61,1.0,0.0,0.2872872872872873,0.24424424424424426
0.525,900,basin_transition_profile,61,1.0,0.0,0.10810810810810811,0.08108108108108109
0.525,900,boundary_v2_regime_sequence,61,1.0,0.0,0.023023023023023025,-0.09809809809809811
0.525,900,random_kappa_matched,61,1.0,0.0,0.9819819819819819,0.0010010010010009784
0.525,900,identity_like_diagnostic,61,1.0,0.0,1.0,0.0
0.525,900,all_one_diagnostic,61,1.0,0.0,0.001001001001001001,0.0
0.525,1500,center_of_mass,61,1.0,0.0,0.8988988988988988,0.02802802802802795
0.525,1500,relative_distance,61,1.0,0.0,1.0,0.0
0.525,1500,joint_basin,61,1.0,0.0,0.7457457457457457,0.6916916916916916
0.525,1500,basin_transition_profile,61,1.0,0.0,0.2012012012012012,0.17417417417417416
0.525,1500,boundary_v2_regime_sequence,61,1.0,0.0,0.023023023023023025,-0.26626626626626626
0.525,1500,random_kappa_matched,61,1.0,0.0,0.994994994994995,0.00800800800800805
0.525,1500,identity_like_diagnostic,61,1.0,0.0,1.0,0.0
0.525,1500,all_one_diagnostic,61,1.0,0.0,0.001001001001001001,0.0
0.525,2400,center_of_mass,61,1.0,0.0,0.991991991991992,0.016016016016015988
0.525,2400,relative_distance,61,1.0,0.0,1.0,0.0
0.525,2400,joint_basin,61,1.0,0.0,0.8738738738738738,0.8098098098098098
0.525,2400,basin_transition_profile,61,1.0,0.0,0.21921921921921922,0.1961961961961962
0.525,2400,boundary_v2_regime_sequence,61,1.0,0.0,0.023023023023023025,-0.5275275275275275
0.525,2400,random_kappa_matched,61,1.0,0.0,0.994994994994995,0.0010010010010009784
0.525,2400,identity_like_diagnostic,61,1.0,0.0,1.0,0.0
0.525,2400,all_one_diagnostic,61,1.0,0.0,0.001001001001001001,0.0
0.525,3600,center_of_mass,61,1.0,0.0,1.0,0.0030030030030030463
0.525,3600,relative_distance,61,1.0,0.0,1.0,0.0
0.525,3600,joint_basin,61,1.0,0.0,0.9159159159159159,0.8518518518518519
0.525,3600,basin_transition_profile,61,1.0,0.0,0.22422422422422422,0.2052052052052052
0.525,3600,boundary_v2_regime_sequence,61,1.0,0.0,0.025025025025025027,-0.7607607607607608
0.525,3600,random_kappa_matched,61,1.0,0.0,0.993993993993994,0.005005005005005003
0.525,3600,identity_like_diagnostic,61,1.0,0.0,1.0,0.0
0.525,3600,all_one_diagnostic,61,1.0,0.0,0.001001001001001001,0.0
0.525,900,center_of_mass,62,0.999,-0.006125217390048121,0.6466466466466466,0.05905905905905906
0.525,900,relative_distance,62,0.999,-0.0031249861106772414,0.992992992992993,-0.002002002002001957
0.525,900,joint_basin,62,0.999,6.601558397489882e-05,0.24424424424424424,0.21421421421421422
0.525,900,basin_transition_profile,62,0.999,0.0002906450897031121,0.1031031031031031,0.08508508508508508
0.525,900,boundary_v2_regime_sequence,62,0.999,-0.004665369909545802,0.028028028028028028,-0.08508508508508508
0.525,900,random_kappa_matched,62,0.999,2.1779101544439072e-05,0.987987987987988,0.010010010010010006
0.525,900,identity_like_diagnostic,62,0.999,-0.0014434168696677574,1.0,0.0
0.525,900,all_one_diagnostic,62,0.999,0.0,0.001001001001001001,0.0
0.525,1500,center_of_mass,62,0.999,-0.004421595891475505,0.9279279279279279,0.08308308308308299
0.525,1500,relative_distance,62,0.999,-0.0017681585077689022,1.0,0.002002002002001957
0.525,1500,joint_basin,62,0.999,-0.0005553162504270404,0.7127127127127127,0.6696696696696697
0.525,1500,basin_transition_profile,62,0.999,-0.0005419174502345747,0.18218218218218218,0.15915915915915915
0.525,1500,boundary_v2_regime_sequence,62,0.999,-0.004665369909545802,0.028028028028028028,-0.24624624624624622
0.525,1500,random_kappa_matched,62,0.999,-0.000400383278808647,0.991991991991992,0.006006006006005982
0.525,1500,identity_like_diagnostic,62,0.999,-0.0014434168696677574,1.0,0.0
