space,rule_id,parent_rule_id,control_type,stratum,ic_family,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,raw_persistence_score
q2_radius2,q2r2_s1_0043,q2r2_s1_0043,raw,S1_random_unbiased,periodic_perturbation,0.6926593743337293,0.49395751953125,0.8900797797143358,0.0,0.0,0.0,0.0,0.0,516.0,516.0,1.0,0.24716166031281048,1.0,0.731536865234375,1.0078125,0.268463134765625,0.0,0.0,1.0,0.6926593743337293,0.30734062566627074,4.370991901454824,0.0,0.0,0.0,0.0,0.8900797797143358,0.311767578125,0.688232421875,0.24879220995152798,0.27749801725957196,0.14189265571879056
q2_radius2,q2r2_s1_0043_right_neighbor_removed,q2r2_s1_0043,right_neighbor_removed,right_neighbor_removed,bernoulli_050,0.43199690136528385,0.427154541015625,0.9866152962948648,0.0,0.0,0.0,0.0,0.0,357.4375,516.0,2.0,1.9140493197622692,1.0,0.616485595703125,1.0078125,0.495635986328125,-0.002471923828125,0.0,1.0,0.43199690136528385,0.5680030986347162,60.54251931203366,0.0,0.0,0.0,0.0,0.9866152962948648,0.42376708984375,0.57623291015625,0.48787115736430336,0.418095092906204,0.17780246786682402
q2_radius2,q2r2_s1_0043_right_neighbor_removed,q2r2_s1_0043,right_neighbor_removed,right_neighbor_removed,bernoulli_025,0.432303802311769,0.429351806640625,0.9867362078005951,0.0,0.0,0.0,0.0,0.0,352.03125,516.0,2.0,1.9146332331697327,1.0,0.612823486328125,1.0078125,0.499114990234375,-0.000701904296875,0.0,1.0,0.432303802311769,0.567696197688231,59.22363636744579,0.0,0.0,0.0,0.0,0.9867362078005951,0.42608642578125,0.57391357421875,0.4889362355623318,0.4204349039707003,0.17727122145702526
q2_radius2,q2r2_s1_0043_right_neighbor_removed,q2r2_s1_0043,right_neighbor_removed,right_neighbor_removed,single_seed,0.5621497319688109,0.421875,0.9888260453967356,0.0,0.0,0.0,0.0,0.0,516.0,516.0,2.0,1.8689469646530517,1.0,0.58203125,1.0078125,0.48046875,0.0078125,0.0,1.0,0.5621497319688109,0.4378502680311891,59.97643545894706,0.0,0.0,0.0,0.0,0.9888260453967356,0.4296875,0.5703125,0.35185762680067756,0.4248861913814098,0.16082932694325108
q2_radius2,q2r2_s1_0043_right_neighbor_removed,q2r2_s1_0043,right_neighbor_removed,right_neighbor_removed,two_cell_seed,0.5610532407407407,0.421875,0.9892178260917613,0.0,0.0,0.0,0.0,0.0,516.0,516.0,2.0,1.9104843113051695,1.0,0.640625,1.0078125,0.53125,0.0078125,0.0,1.0,0.5610532407407407,0.4389467592592593,59.78805185461956,0.0,0.0,0.0,0.0,0.9892178260917613,0.40625,0.59375,0.34746388261330724,0.40186974184977803,0.2035628857083519
q2_radius2,q2r2_s1_0043_right_neighbor_removed,q2r2_s1_0043,right_neighbor_removed,right_neighbor_removed,short_random_block,0.5558049311647173,0.43011474609375,0.9909955971364849,0.0,0.0,0.0,0.0,0.0,390.9375,516.0,2.0,1.993769485192234,1.0,0.591888427734375,1.0078125,0.482818603515625,-0.001251220703125,0.0,1.0,0.5558049311647173,0.4441950688352827,62.34699692873826,0.0,0.0,0.0,0.0,0.9909955971364849,0.425048828125,0.574951171875,0.3492625366116508,0.4212215172398975,0.16540027281048184
q2_radius2,q2r2_s1_0043_right_neighbor_removed,q2r2_s1_0043,right_neighbor_removed,right_neighbor_removed,periodic_perturbation,0.7818600541202181,0.71929931640625,0.7567565254395789,0.0,0.0,0.5078125,0.5078125,0.5078125,252.0625,508.0,2.0,1.8845764985322602,0.4921875,0.7923583984375,0.9921875,0.24993896484375,-0.029327392578125,1.0,0.4921875,0.7818600541202181,0.21813994587978192,1.7264292107974355,0.5078125,0.5078125,0.5078125,0.5078125,0.7567565254395789,0.20379638671875,0.79620361328125,0.17743588770875396,0.154224245510422,0.04057626079034343
q2_radius2,q2r2_s1_0043_outer_neighbors_removed,q2r2_s1_0043,outer_neighbors_removed,outer_neighbors_removed,bernoulli_050,0.8118905407643457,0.8126220703125,0.6974997999457009,0.0,0.0,0.0,0.0,0.0,516.0,516.0,4.0,2.933759862138603,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.8118905407643457,0.18810945923565425,90.87088846982422,0.0,0.0,1.0,0.35,0.6974997999457009,0.374755859375,0.625244140625,0.23292195089186826,0.2613921369425417,0.0
q2_radius2,q2r2_s1_0043_outer_neighbors_removed,q2r2_s1_0043,outer_neighbors_removed,outer_neighbors_removed,bernoulli_025,0.8455414353755483,0.846771240234375,0.620886301129138,0.0,0.0,0.0,0.0,0.0,515.34375,516.0,4.0,3.4689894487380073,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.8455414353755483,0.15445856462445173,76.47249934570623,0.0,0.0,1.0,0.35,0.620886301129138,0.30645751953125,0.69354248046875,0.18564272179800528,0.1902752757549684,0.0
q2_radius2,q2r2_s1_0043_outer_neighbors_removed,q2r2_s1_0043,outer_neighbors_removed,outer_neighbors_removed,single_seed,0.9941596613060428,0.99609375,0.05173492413402474,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.0078125,0.0,0.0,0.0,1.0,0.9941596613060428,0.00584033869395717,999999999.9999999,0.0,0.0,1.0,0.35,0.05173492413402474,0.0078125,0.9921875,0.007751937984496124,0.00040417909479706826,0.0
q2_radius2,q2r2_s1_0043_outer_neighbors_removed,q2r2_s1_0043,outer_neighbors_removed,outer_neighbors_removed,two_cell_seed,0.9941596613060428,0.99609375,0.05173492413402474,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,-0.0,0.0,1.0,0.0078125,0.0,0.0,0.0,1.0,0.9941596613060428,0.00584033869395717,999999999.9999999,0.0,0.0,1.0,0.35,0.05173492413402474,0.0078125,0.9921875,0.003875968992248062,0.00040417909479706826,0.0
q2_radius2,q2r2_s1_0043_outer_neighbors_removed,q2r2_s1_0043,outer_neighbors_removed,outer_neighbors_removed,short_random_block,0.9842753568355568,0.98614501953125,0.11671020571283315,0.0,0.0,0.0,0.0,0.0,492.0,516.0,3.0,2.6591054861084276,0.953125,1.0,1.0078125,0.0,0.0,0.0,1.0,0.9842753568355568,0.01572464316444322,199.99826725026423,0.0,0.0,1.0,0.35,0.11671020571283315,0.0277099609375,0.9722900390625,0.014491686104662553,0.003234035241310196,0.0
q2_radius2,q2r2_s1_0043_outer_neighbors_removed,q2r2_s1_0043,outer_neighbors_removed,outer_neighbors_removed,periodic_perturbation,0.9912264044986598,0.9921875,0.07254854298237454,0.0,0.0,0.0,0.0,0.0,516.0,516.0,4.0,1.026897843433106,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.9912264044986598,0.008773595501340159,999999999.9999999,0.0,0.0,1.0,0.35,0.07254854298237454,0.015625,0.984375,0.011611479118787814,0.0011335709840996021,0.0
q2_radius2,q2r2_s1_0007,q2r2_s1_0004,stratum_null_q2r2_s1_0007,S1_random_unbiased,bernoulli_050,0.5069931060017666,0.510009765625,0.9998588896343559,0.0,0.0,0.0,0.0,0.0,515.96875,516.0,2.0,1.0946586167395425,1.0,0.81317138671875,1.0078125,0.3011474609375,-0.013031005859375,0.0,1.0,0.5069931060017666,0.4930068939982334,9.306946653658644,0.0,0.0,0.4921875,0.17226562499999998,0.9998588896343559,0.66558837890625,0.33441162109375,0.677798630512142,0.6654944574867341,0.06780404508200578
q2_radius2,q2r2_s1_0007,q2r2_s1_0004,stratum_null_q2r2_s1_0007,S1_random_unbiased,bernoulli_025,0.5057151154932688,0.517425537109375,0.9999057537640416,0.0,0.0,0.0,0.0,0.0,515.34375,516.0,2.0,1.0666063383660283,1.0,0.8531494140625,1.0078125,0.2513427734375,-0.01171875,0.0,1.0,0.5057151154932688,0.49428488450673125,9.465774152627642,0.0,0.0,0.578125,0.20234375,0.9999057537640416,0.67059326171875,0.32940673828125,0.6730293856578082,0.670530060827974,0.056353782048395605
q2_radius2,q2r2_s1_0007,q2r2_s1_0004,stratum_null_q2r2_s1_0007,S1_random_unbiased,single_seed,0.5302981846978557,0.515625,0.9973496462510979,0.0,0.0,0.0,0.0,0.0,516.0,516.0,1.0,0.968949022846954,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.5302981846978557,0.4697018153021443,63.999995904000265,0.0,0.0,1.0,0.35,0.9973496462510979,0.7421875,0.2578125,0.6703166348363715,0.7402204405769868,0.0
q2_radius2,q2r2_s1_0007,q2r2_s1_0004,stratum_null_q2r2_s1_0007,S1_random_unbiased,two_cell_seed,0.5293159113060428,0.50390625,0.99751880765577,0.0,0.0,0.0,0.0,0.0,516.0,516.0,1.0,0.9479493175900602,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.5293159113060428,0.47068408869395717,255.99993446401675,0.0,0.0,1.0,0.35,0.99751880765577,0.7421875,0.2578125,0.6813484978032293,0.7403459900570167,0.0
q2_radius2,q2r2_s1_0007,q2r2_s1_0004,stratum_null_q2r2_s1_0007,S1_random_unbiased,short_random_block,0.5267652247616654,0.50286865234375,0.9979319838547593,0.0,0.0,0.0,0.0,0.265625,516.0,516.0,1.0,0.9485600462386475,1.0,1.0,1.0078125,0.0,-0.00830078125,0.0,1.0,0.5267652247616654,0.47323477523833457,57.22098936341452,0.0,0.265625,1.0,0.35,0.9979319838547593,0.7425537109375,0.2574462890625,0.688286757104159,0.7410180978745728,0.0
q2_radius2,q2r2_s1_0007,q2r2_s1_0004,stratum_null_q2r2_s1_0007,S1_random_unbiased,periodic_perturbation,0.5001220703125,0.5001220703125,0.999999957004337,0.0,0.0,0.0,0.0,0.0,516.0,516.0,1.0,0.06805529173118888,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.5001220703125,0.4998779296875,256.1250260272581,0.0,0.0,1.0,0.35,0.999999957004337,0.9921875,0.0078125,0.9920058139534884,0.9921874573402406,0.0
q2_radius2,q2r2_s1_0014,q2r2_s1_0004,stratum_null_q2r2_s1_0014,S1_random_unbiased,bernoulli_050,0.579927559716892,0.578338623046875,0.981487612295754,0.0,0.0,0.0,0.0,0.0,185.65625,424.0,2.0,2.503249205157833,1.0,0.5657958984375,0.828125,0.48529052734375,-0.001220703125,0.0,1.0,0.579927559716892,0.420072440283108,26.93891222541411,0.0,0.0,0.0,0.0,0.981487612295754,0.4415283203125,0.5584716796875,0.381085233232578,0.4333545768644705,0.155586888004765
q2_radius2,q2r2_s1_0014,q2r2_s1_0004,stratum_null_q2r2_s1_0014,S1_random_unbiased,bernoulli_025,0.5786922819200779,0.58111572265625,0.9820577891285052,0.0,0.0,0.0,0.0,0.0,184.59375,512.0,2.0,2.5040880734431936,1.0,0.565673828125,1.0,0.48687744140625,-0.004730224609375,0.0,1.0,0.5786922819200779,0.42130771807992207,27.324769836305645,0.0,0.0,0.0,0.0,0.9820577891285052,0.43798828125,0.56201171875,0.38229891209115896,0.4301298031485689,0.15695013129975968
q2_radius2,q2r2_s1_0014,q2r2_s1_0004,stratum_null_q2r2_s1_0014,S1_random_unbiased,single_seed,0.5334810550682261,0.640625,0.996763110870431,0.0,0.0,0.0,0.0,0.0,84.0,84.0,2.0,2.5211265091731456,1.0,0.609375,0.1640625,0.4609375,-0.00390625,0.0,1.0,0.5334810550682261,0.4665189449317739,30.770909329566965,0.0,0.0,0.0,0.0,0.996763110870431,0.40625,0.59375,0.3832374602296137,0.4049350137911126,0.16714410806477661
q2_radius2,q2r2_s1_0014,q2r2_s1_0004,stratum_null_q2r2_s1_0014,S1_random_unbiased,two_cell_seed,0.532483552631579,0.546875,0.9969532452882781,0.0,0.0,0.0,0.0,0.0,276.0,276.0,2.0,2.512858738554467,1.0,0.56640625,0.5390625,0.46484375,-0.01171875,0.0,1.0,0.532483552631579,0.467516447368421,23.13865755199534,0.0,0.0,0.0,0.0,0.9969532452882781,0.46875,0.53125,0.38011016723395363,0.46732183372888036,0.1402490502778346
q2_radius2,q2r2_s1_0014,q2r2_s1_0004,stratum_null_q2r2_s1_0014,S1_random_unbiased,short_random_block,0.5368677923786245,0.58355712890625,0.996074517742457,0.0,0.0,0.0,0.0,0.0,193.75,516.0,2.0,2.5130332451415156,1.0,0.565093994140625,1.0078125,0.486358642578125,-0.00457763671875,0.0,1.0,0.5368677923786245,0.4631322076213755,27.03307414713392,0.0,0.0,0.0,0.0,0.996074517742457,0.43402099609375,0.56597900390625,0.3795601259669981,0.43231725437418284,0.15602098795008346
q2_radius2,q2r2_s1_0014,q2r2_s1_0004,stratum_null_q2r2_s1_0014,S1_random_unbiased,periodic_perturbation,0.5357268632736355,0.609375,0.9963139224520023,0.0,0.0,0.0,0.0,0.0,152.375,240.0,2.0,2.4865705011689485,1.0,0.56640625,0.46875,0.49609375,0.015625,0.0,1.0,0.5357268632736355,0.4642731367263645,32.6341470886966,0.0,0.0,0.0,0.0,0.9963139224520023,0.4609375,0.5390625,0.3820599801308082,0.45923844863021984,0.15194891309317782
q2_radius2,q2r2_s1_0038,q2r2_s1_0004,stratum_null_q2r2_s1_0038,S1_random_unbiased,bernoulli_050,0.41623864722298365,0.41619873046875,0.9796604407690389,0.0,0.0,0.0,0.0,0.0,137.78125,292.0,2.0,1.8685210981298805,1.0,0.569091796875,0.5703125,0.4876708984375,-0.00396728515625,0.0,1.0,0.41623864722298365,0.5837613527770164,32.31293371480833,0.0,0.0,0.0,0.0,0.9796604407690389,0.440673828125,0.559326171875,0.5290624150060014,0.4317107166963172,0.157717045126159
q2_radius2,q2r2_s1_0038,q2r2_s1_0004,stratum_null_q2r2_s1_0038,S1_random_unbiased,bernoulli_025,0.41554572568302267,0.413360595703125,0.9793208917630527,0.0,0.0,0.0,0.0,0.0,125.125,316.0,2.0,1.865572405792772,1.0,0.568756103515625,0.6171875,0.487823486328125,-0.003265380859375,0.0,1.0,0.41554572568302267,0.5844542743169774,32.268758739900704,0.0,0.0,0.0,0.0,0.9793208917630527,0.4384765625,0.5615234375,0.530674279477653,0.42940925820469794,0.15831187645215739
q2_radius2,q2r2_s1_0038,q2r2_s1_0004,stratum_null_q2r2_s1_0038,S1_random_unbiased,single_seed,0.4262152777777778,0.42578125,0.9842338857434423,0.0,0.0,0.0,0.0,0.0,172.0,172.0,2.0,1.8674806161156892,1.0,0.58203125,0.3359375,0.44140625,-0.015625,0.0,1.0,0.4262152777777778,0.5737847222222222,30.747708500428274,0.0,0.0,0.0,0.0,0.9842338857434423,0.453125,0.546875,0.5389373641154602,0.44598097947749726,0.14233426282558256
q2_radius2,q2r2_s1_0038,q2r2_s1_0004,stratum_null_q2r2_s1_0038,S1_random_unbiased,two_cell_seed,0.4250654848927875,0.4375,0.9837368078689896,0.0,0.0,0.0,0.0,0.0,104.0,104.0,2.0,1.8919056491769124,1.0,0.54296875,0.203125,0.52734375,0.015625,0.0,1.0,0.4250654848927875,0.5749345151072125,26.98960119371208,0.0,0.0,0.0,0.0,0.9837368078689896,0.4296875,0.5703125,0.5239853887089443,0.4226994096312065,0.16529915738327652
q2_radius2,q2r2_s1_0038,q2r2_s1_0004,stratum_null_q2r2_s1_0038,S1_random_unbiased,short_random_block,0.4227421632287098,0.416748046875,0.9827085672026088,0.0,0.0,0.0,0.0,0.0,130.375,260.0,2.0,1.8624925708445335,1.0,0.5709228515625,0.5078125,0.48388671875,-0.005157470703125,0.0,1.0,0.4227421632287098,0.5772578367712902,31.80108698957504,0.0,0.0,0.0,0.0,0.9827085672026088,0.43939208984375,0.56060791015625,0.5334900116032926,0.4317943710505115,0.15697361511334104
q2_radius2,q2r2_s1_0038,q2r2_s1_0004,stratum_null_q2r2_s1_0038,S1_random_unbiased,periodic_perturbation,0.42495745385599415,0.38916015625,0.9836897029441167,0.0,0.0,0.0,0.0,0.0,158.0625,208.0,2.0,1.845650784599729,1.0,0.575439453125,0.40625,0.505126953125,-0.0078125,0.0,1.0,0.42495745385599415,0.5750425461440059,30.250381881082696,0.0,0.0,0.0,0.0,0.9836897029441167,0.46044921875,0.53955078125,0.5387457612499733,0.4529391552130381,0.1590141635355935
q2_radius2,q2r2_s1_0010,q2r2_s1_0043,stratum_null_q2r2_s1_0010,S1_random_unbiased,bernoulli_050,0.4327151649876645,0.428466796875,0.9868974062457818,0.0,0.0,0.0,0.0,0.0,516.0,516.0,2.0,1.9628986031935898,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.4327151649876645,0.5672848350123355,26.81148437552581,0.0,0.0,1.0,0.35,0.9868974062457818,0.37933349609375,0.62066650390625,0.4440786875201556,0.3743632433970663,0.0
q2_radius2,q2r2_s1_0010,q2r2_s1_0043,stratum_null_q2r2_s1_0010,S1_random_unbiased,bernoulli_025,0.2176457752725999,0.2105712890625,0.7558453995625783,0.0,0.0,0.0,0.0,0.0,310.28125,516.0,2.0,1.9184323065937232,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.2176457752725999,0.7823542247274001,22.32283420396399,0.0,0.0,1.0,0.35,0.7558453995625783,0.19158935546875,0.80841064453125,0.45989380212174696,0.1448119329362142,0.0
q2_radius2,q2r2_s1_0010,q2r2_s1_0043,stratum_null_q2r2_s1_0010,S1_random_unbiased,single_seed,7.614522417153996e-06,0.0,0.00014045370799650687,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.0078125,0.0,-0.03125,1.0,0.0,7.614522417153996e-06,0.9999923854775828,0.0,1.0,1.0,1.0,1.0,0.00014045370799650687,0.0,1.0,0.007751937984496124,0.0,0.0
q2_radius2,q2r2_s1_0010,q2r2_s1_0043,stratum_null_q2r2_s1_0010,S1_random_unbiased,two_cell_seed,0.013660453216374269,0.01171875,0.10418345138273735,0.0,0.0,0.0,0.0,0.0,252.0,252.0,2.0,0.9999890785728672,1.0,1.0,0.4921875,0.0,0.0,0.0,1.0,0.013660453216374269,0.9863395467836258,511.99973785613423,0.0,0.0,1.0,0.35,0.10418345138273735,0.015625,0.984375,0.6653746770025839,0.0016278664278552711,0.0
q2_radius2,q2r2_s1_0010,q2r2_s1_0043,stratum_null_q2r2_s1_0010,S1_random_unbiased,short_random_block,0.02987593563444201,0.02886962890625,0.19376929914349245,0.0078125,0.0078125,0.0,0.0078125,0.0078125,243.15625,256.0,2.0,1.9479744817445173,0.9921875,1.0,0.5,0.0,-0.000244140625,0.0,0.9921875,0.02987593563444201,0.970124064365558,77.34981012529664,0.0078125,0.0078125,1.0,0.35507812499999997,0.19376929914349245,0.0255126953125,0.9744873046875,0.4597626678056152,0.00494357708996459,0.0
q2_radius2,q2r2_s1_0010,q2r2_s1_0043,stratum_null_q2r2_s1_0010,S1_random_unbiased,periodic_perturbation,0.4234402007759198,0.36114501953125,0.9830208515918768,0.0,0.0,0.0,0.0,0.0,516.0,516.0,1.0,1.7379755073157963,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.4234402007759198,0.5765597992240802,15.33319011972156,0.0,0.0,1.0,0.35,0.9830208515918768,0.34625244140625,0.65374755859375,0.5365395433915287,0.3403733698169383,0.0
q2_radius2,q2r2_s1_0013,q2r2_s1_0043,stratum_null_q2r2_s1_0013,S1_random_unbiased,bernoulli_050,0.4930785775881762,0.49359130859375,0.9998617678332702,0.0,0.0,0.0,0.0,0.0,515.625,516.0,3.0,1.3180162677190521,1.0,0.8111572265625,1.0078125,0.2572021484375,-0.005645751953125,0.0,1.0,0.4930785775881762,0.5069214224118238,60.00056548730335,0.0,0.0,0.421875,0.14765625,0.9998617678332702,0.28778076171875,0.71221923828125,0.2945523172125597,0.28774098116051444,0.1266579258309526
q2_radius2,q2r2_s1_0013,q2r2_s1_0043,stratum_null_q2r2_s1_0013,S1_random_unbiased,bernoulli_025,0.44315336647554215,0.441009521484375,0.9906555548927156,0.0,0.0,0.0,0.0,0.0,515.40625,516.0,3.0,1.1447052223507566,1.0,0.968414306640625,1.0078125,0.044158935546875,-0.001708984375,0.0,1.0,0.44315336647554215,0.5568466335244578,27.31588192660937,0.0,0.0,0.8984375,0.314453125,0.9906555548927156,0.254638671875,0.745361328125,0.2932470262385832,0.25225921478347224,0.021921386442641064
q2_radius2,q2r2_s1_0013,q2r2_s1_0043,stratum_null_q2r2_s1_0013,S1_random_unbiased,single_seed,0.013637609649122808,0.01171875,0.1040423870833327,0.0,0.0,0.0,0.0,0.0,124.0,124.0,3.0,0.065490821314727,1.0,1.0,0.2421875,0.0,0.0,0.0,1.0,0.013637609649122808,0.9863623903508771,511.99973785613423,0.0,0.0,1.0,0.35,0.1040423870833327,0.0078125,0.9921875,0.338501291989664,0.0008128311490885367,0.0
q2_radius2,q2r2_s1_0013,q2r2_s1_0043,stratum_null_q2r2_s1_0013,S1_random_unbiased,two_cell_seed,0.013660453216374269,0.015625,0.10418345138273735,0.0,0.0,0.0,0.0,0.0,124.0,124.0,4.0,0.065490821314727,1.0,1.0,0.2421875,0.0,0.0,0.0,1.0,0.013660453216374269,0.9863395467836258,511.99973785613423,0.0,0.0,1.0,0.35,0.10418345138273735,0.0078125,0.9921875,0.25193798449612403,0.0008139332139276356,0.0
q2_radius2,q2r2_s1_0013,q2r2_s1_0043,stratum_null_q2r2_s1_0013,S1_random_unbiased,short_random_block,0.04948059438961988,0.0511474609375,0.2841864492391384,0.0,0.0,0.0,0.0,0.0,133.5625,516.0,3.0,1.1204258079842688,1.0,0.995635986328125,1.0078125,0.015472412109375,-0.0006103515625,0.0,1.0,0.04948059438961988,0.9505194056103801,12.240617930006369,0.0,0.0,0.96875,0.3390625,0.2841864492391384,0.02935791015625,0.97064208984375,0.2930576550183919,0.008343120244386326,0.01009672278256387
q2_radius2,q2r2_s1_0013,q2r2_s1_0043,stratum_null_q2r2_s1_0013,S1_random_unbiased,periodic_perturbation,0.0163109019021077,0.015380859375,0.12019314971943701,0.5078125,0.5078125,0.0,0.5078125,0.5078125,62.34375,124.0,2.0,1.0512245969664546,0.4921875,1.0,0.2421875,0.0,-0.015869140625,1.0,0.4921875,0.0163109019021077,0.9836890980978923,35.302014658896,0.5078125,0.5078125,1.0,0.680078125,0.12019314971943701,0.0076904296875,0.9923095703125,0.1296798241166396,0.0009243369668364906,0.0
q2_radius2,q2r2_s1_0011,q2r2_s1_0043,stratum_null_q2r2_s1_0011,S1_random_unbiased,bernoulli_050,0.46510966340003657,0.460296630859375,0.9964846558168481,0.0,0.0,0.0,0.0,1.0,513.78125,516.0,2.0,2.852433662973851,1.0,0.991424560546875,1.0078125,0.008575439453125,0.0,2.0,1.0,0.46510966340003657,0.5348903365999634,6.862453196683769,0.0,1.0,0.890625,0.31171875,0.9964846558168481,0.19915771484375,0.80084228515625,0.24407795497066304,0.1984576069293442,0.004690385018899925
q2_radius2,q2r2_s1_0011,q2r2_s1_0043,stratum_null_q2r2_s1_0011,S1_random_unbiased,bernoulli_025,0.4720603541324013,0.280303955078125,0.9977464221441291,0.0,0.0,0.0,0.0,1.0,504.8125,516.0,2.0,2.220373060913608,1.0,0.994354248046875,1.0078125,0.005645751953125,0.0,2.0,1.0,0.4720603541324013,0.5279396458675987,3.767736009788011,0.0,1.0,0.9140625,0.31992187499999997,0.9977464221441291,0.1328125,0.8671875,0.3309244159736487,0.13251319669101716,0.0033119563891331493
q2_radius2,q2r2_s1_0011,q2r2_s1_0043,stratum_null_q2r2_s1_0011,S1_random_unbiased,single_seed,0.49901772660818716,0.0,0.9999972159978026,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.0078125,0.0,-0.03125,2.0,0.0,0.49901772660818716,0.5009822733918128,0.0,0.0,1.0,1.0,0.35,0.9999972159978026,0.0,1.0,0.007751937984496124,0.0,0.0
q2_radius2,q2r2_s1_0011,q2r2_s1_0043,stratum_null_q2r2_s1_0011,S1_random_unbiased,two_cell_seed,0.49709125243664715,0.0078125,0.9999755871181509,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,-0.0,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49709125243664715,0.5029087475633529,2.0398406332892494,0.0,1.0,1.0,0.35,0.9999755871181509,0.0078125,0.9921875,0.5,0.007812309274360554,0.0
q2_radius2,q2r2_s1_0011,q2r2_s1_0043,stratum_null_q2r2_s1_0011,S1_random_unbiased,short_random_block,0.49554276791697127,0.23284912109375,0.9999426754330476,0.0390625,0.0390625,0.0,0.0,0.9140625,463.96875,516.0,2.0,1.9111764811078957,0.9609375,0.967315673828125,1.0078125,0.033782958984375,-0.002532958984375,2.0,0.9609375,0.49554276791697127,0.5044572320830287,2.009733900027944,0.0,0.9140625,0.8984375,0.314453125,0.9999426754330476,0.01605224609375,0.98394775390625,0.35243319646963317,0.016051325905694063,0.021182179936549295
q2_radius2,q2r2_s1_0011,q2r2_s1_0043,stratum_null_q2r2_s1_0011,S1_random_unbiased,periodic_perturbation,0.48484043768274854,0.617431640625,0.9993368001538847,0.0,0.0,0.0,0.0,0.4375,516.0,516.0,1.0,0.5130713693738302,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.48484043768274854,0.5151595623172515,4.885115881063961,0.0,0.4375,1.0,0.35,0.9993368001538847,0.67431640625,0.32568359375,0.68347582701977,0.673869199713142,0.0
q2_radius2,q2r2_s1_0035,q2r2_s1_0043,stratum_null_q2r2_s1_0035,S1_random_unbiased,bernoulli_050,0.9446972108956201,0.96282958984375,0.30850937604293505,0.0,0.0,0.09375,0.5703125,1.0,386.03125,516.0,2.0,3.3303913880728038,0.9921875,1.0,1.0078125,0.0,-0.0029296875,1.0,0.90625,0.9446972108956201,0.05530278910437991,33.939747347174475,0.5703125,1.0,1.0,0.720703125,0.30850937604293505,0.03436279296875,0.96563720703125,0.029003780741403196,0.010601243817881618,0.0
q2_radius2,q2r2_s1_0035,q2r2_s1_0043,stratum_null_q2r2_s1_0035,S1_random_unbiased,bernoulli_025,0.9419464646724233,0.959808349609375,0.31966922577484036,0.0,0.0,0.0625,0.53125,1.0,417.5,516.0,2.0,3.392391178186645,1.0,1.0,1.0078125,0.0,-0.001953125,1.0,0.9375,0.9419464646724233,0.05805353532757673,38.26001511864107,0.53125,1.0,1.0,0.6953125,0.31966922577484036,0.035888671875,0.964111328125,0.030732127528611874,0.011472503952368538,0.0
q2_radius2,q2r2_s1_0035,q2r2_s1_0043,stratum_null_q2r2_s1_0035,S1_random_unbiased,single_seed,0.9863623903508771,0.98828125,0.1040423870833327,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.0078125,0.0,0.0,1.0,1.0,0.9863623903508771,0.013637609649122862,999999999.9999999,1.0,1.0,1.0,1.0,0.1040423870833327,0.0078125,0.9921875,0.007751937984496124,0.0008128311490885367,0.0
q2_radius2,q2r2_s1_0035,q2r2_s1_0043,stratum_null_q2r2_s1_0035,S1_random_unbiased,two_cell_seed,0.9979060063352827,1.0,0.021653382685087562,0.0,0.0,1.0,1.0,1.0,8.0,8.0,3.0,1.0,0.0,1.0,0.015625,0.0,-0.03125,1.0,0.0,0.9979060063352827,0.0020939936647172974,0.0,1.0,1.0,1.0,1.0,0.021653382685087562,0.0,1.0,0.0039066090633330264,0.0,0.0
