point_id,T,seed,relation_lineage,self_only_lineage,independent_lineage_baseline,relation_lineage_excess
phase_005,50,17,0.5316977835463258,0.5298637180511182,0.5303374600638978,0.0013603234824279
phase_005,50,18,0.5313161033797216,0.5294860834990059,0.5300253479125249,0.0012907554671967
phase_005,50,19,0.5293245182451826,0.5274190241902419,0.5277649651496514,0.0015595530955311
phase_005,50,20,0.528041195476575,0.5259238691437802,0.525955169628433,0.0020860258481419
phase_005,50,21,0.5302317676143387,0.5283194272764731,0.5286588380716934,0.0015729295426452
phase_005,50,22,0.5281076388888889,0.5261157066993464,0.5262719566993465,0.0018356821895424
phase_005,50,23,0.5297627624536847,0.5276075545491972,0.5278139151914368,0.0019488472622478
phase_005,50,24,0.5282308227344993,0.5260964825119236,0.5263443958664547,0.0018864268680446
phase_005,50,25,0.5325525724785627,0.5304512045732952,0.5306967129440587,0.0018558595345039
phase_005,50,26,0.5290355977152182,0.5270012239902081,0.5274724602203184,0.0015631374948998
phase_005,50,27,0.5307441555824264,0.528746977025393,0.5291465135026199,0.0015976420798065
phase_005,50,29,0.5313747954173487,0.5294389320785597,0.5297330196399346,0.001641775777414
phase_005,50,28,0.5292113580750408,0.5272196166394779,0.527323103588907,0.0018882544861338
phase_005,100,0,0.5320638351983723,0.5306278611393693,0.5308583418107833,0.001205493387589
phase_005,100,1,0.5281853553921568,0.5267463235294118,0.5269889705882354,0.0011963848039214
phase_005,100,2,0.5295814336372847,0.5281902228976697,0.5282411980749747,0.0013402355623099
phase_005,100,3,0.5279578797917652,0.5266777094178893,0.5268442380501657,0.0011136417415995
phase_005,100,4,0.5327342977250247,0.5313946587537092,0.5315077893175073,0.0012265084075173
phase_005,100,5,0.5301440368129097,0.5287036686838124,0.5287960161371659,0.0013480206757437
phase_005,100,6,0.5310017465069861,0.5295970558882235,0.5297246132734531,0.0012771332335329
phase_005,100,7,0.5305790906788247,0.5291964285714286,0.5294839159067882,0.0010951747720364
phase_005,100,8,0.5328721838197644,0.5314919354838711,0.5316225038402458,0.0012496799795186
phase_005,100,10,0.5303810594702649,0.5290720264867567,0.5291985257371314,0.0011825337331334
phase_005,100,11,0.5319697155468367,0.5306047694948505,0.530705615497793,0.0012641000490436
phase_005,100,9,0.5296150447690858,0.5282825754005656,0.52844044533459,0.0011745994344958
phase_005,100,12,0.5286584979736575,0.527181484295846,0.5273869680851063,0.0012715298885511
phase_005,100,14,0.5323402986947792,0.5308603162650603,0.531058295682731,0.0012820030120481
phase_005,100,13,0.5325901679841898,0.531117527173913,0.5312364130434782,0.0013537549407115
phase_005,100,15,0.531447745391131,0.5300183731938216,0.5303042476332835,0.0011434977578475
phase_005,100,16,0.5265222262596899,0.5252682897286821,0.525374878875969,0.0011473473837209
phase_005,100,17,0.5336244097586568,0.532133722455404,0.5322642313746065,0.0013601783840502
phase_006,50,0,0.6115718562874252,0.6043443113772454,0.60525,0.0063218562874252
phase_006,50,1,0.6084807692307692,0.6015432692307692,0.6026298076923077,0.0058509615384615
phase_006,50,3,0.6171748251748252,0.6080454545454546,0.609013986013986,0.0081608391608392
phase_006,50,2,0.6186613233287858,0.6102131650750341,0.6110453615279673,0.0076159618008184
phase_006,50,4,0.6138397887323944,0.6053767605633803,0.6066866197183098,0.0071531690140845
phase_006,50,5,0.6113745603751465,0.6049809495896835,0.6057356389214538,0.0056389214536927
phase_005,100,18,0.5314278331712062,0.5300878526264592,0.5303900170233463,0.0010378161478599
phase_005,100,19,0.5314371200607902,0.5300617401215806,0.5303865881458967,0.0010505319148935
phase_005,100,20,0.5298192174343734,0.5284797548291233,0.5285877909856364,0.001231426448737
phase_005,100,22,0.5307700173525037,0.5294357337630143,0.5295602999504214,0.0012097174020823
phase_005,100,21,0.5304850928641252,0.5290047653958945,0.5291862170087976,0.0012988758553275
phase_005,100,23,0.5302303909664886,0.5287733729966003,0.5290064958717824,0.0012238950947062
phase_005,100,25,0.5316322391412881,0.5303064153769346,0.530503307538692,0.001128931602596
phase_005,100,24,0.5331712287104622,0.5319768856447687,0.5320179440389294,0.0011532846715327
phase_006,50,6,0.6130288461538461,0.6062034739454094,0.6073914392059553,0.0056374069478908
phase_005,100,26,0.5304148009950249,0.5289978233830845,0.5293647388059701,0.0010500621890547
phase_006,50,7,0.6167263560500696,0.6082875521557719,0.6093723922114047,0.0073539638386649
phase_006,50,9,0.6125020938023451,0.6034003350083752,0.6047780569514238,0.0077240368509212
phase_006,50,8,0.6174479913916787,0.608559899569584,0.6101327116212338,0.0073152797704448
phase_006,50,10,0.6154085917312662,0.6081056201550388,0.609407299741602,0.0060012919896641
phase_006,50,11,0.6145754716981132,0.6061574746008708,0.6072169811320755,0.0073584905660377
phase_005,100,29,0.5339699792960663,0.5325556418219461,0.5326866589026915,0.0012833203933747
phase_005,100,27,0.528302973738414,0.5268930226570545,0.5270404222451082,0.0012625514933057
phase_006,50,12,0.6060329634464752,0.5986635117493472,0.5999885770234987,0.0060443864229764
phase_005,100,28,0.5289986237434179,0.5275278243178555,0.5275753949258017,0.0014232288176161
phase_006,50,13,0.6215212912087913,0.612759271978022,0.613798076923077,0.0077232142857143
phase_006,50,14,0.6196883202099738,0.6117257217847769,0.6127362204724409,0.0069520997375328
phase_006,50,15,0.6146646769662921,0.6066081460674158,0.6079371488764045,0.0067275280898876
phase_006,50,16,0.614657944514502,0.6071658259773014,0.6078609709962169,0.006796973518285
phase_006,50,17,0.6093021472392638,0.602388036809816,0.6032546012269938,0.0060475460122699
phase_006,50,19,0.6068306107954545,0.59884765625,0.6003746448863636,0.0064559659090909
phase_006,50,18,0.6209200260078024,0.6130559167750326,0.6144018205461638,0.0065182054616386
phase_006,50,21,0.6221016666666667,0.6147583333333334,0.6158466666666667,0.006255
phase_006,50,20,0.624440836940837,0.6160930735930736,0.617005772005772,0.0074350649350649
phase_006,50,22,0.6070127892813642,0.5999512789281364,0.6006318514007308,0.0063809378806333
phase_006,50,23,0.6097257096069869,0.6033460698689957,0.6041457423580786,0.0055799672489083
phase_006,50,25,0.616805981595092,0.6077818251533742,0.6086541411042945,0.0081518404907975
phase_006,50,24,0.6108917095115681,0.6039042416452441,0.6044119537275064,0.0064797557840616
phase_006,50,27,0.6186107336956522,0.6102802309782609,0.6114979619565217,0.0071127717391304
phase_006,50,26,0.616373730964467,0.6092607868020304,0.6104600253807108,0.0059137055837562
phase_006,50,29,0.6203654970760233,0.6119005847953217,0.6129915935672514,0.0073739035087718
phase_006,50,28,0.611900406504065,0.605448606271777,0.6064401858304297,0.0054602206736352
phase_006,100,1,0.6589261363636365,0.6110511363636364,0.6336477272727272,0.0252784090909092
phase_006,100,0,0.6396480263157894,0.6102467105263157,0.6190657894736842,0.0205822368421052
phase_006,100,2,0.6326588397790055,0.6024205801104973,0.6123480662983425,0.020310773480663
phase_006,100,3,0.6437127483443709,0.6079346026490066,0.6212086092715232,0.0225041390728476
phase_006,100,4,0.6393043785310735,0.6082168079096045,0.6182768361581921,0.0210275423728814
phase_006,100,5,0.6464627659574468,0.6073803191489362,0.6225221631205674,0.0239406028368793
phase_006,100,6,0.6330389030612245,0.6059948979591837,0.6133960459183673,0.0196428571428571
phase_006,100,8,0.6418012422360249,0.607263198757764,0.6196195652173913,0.0221816770186336
phase_006,100,7,0.6441123188405797,0.605403079710145,0.6207291666666667,0.023383152173913
phase_006,100,9,0.6569449999999999,0.6145349999999999,0.632255,0.0246899999999998
phase_006,100,10,0.6413975155279503,0.6071428571428572,0.6190993788819875,0.0222981366459628
phase_006,100,12,0.6457531055900622,0.6122399068322981,0.6238392857142857,0.0219138198757764
phase_006,100,11,0.6371891891891892,0.606625,0.6155371621621621,0.021652027027027
phase_006,100,14,0.6517693661971831,0.6129401408450704,0.6273107394366196,0.0244586267605634
phase_006,100,13,0.6387879834254143,0.6087016574585635,0.6180352209944752,0.0207527624309391
phase_006,100,15,0.6478322784810127,0.6137025316455696,0.625743670886076,0.0220886075949366
phase_006,100,16,0.6456764240506329,0.6112460443037975,0.6238132911392406,0.0218631329113923
phase_006,100,17,0.6359638554216868,0.6024435240963855,0.6144917168674698,0.0214721385542169
phase_006,100,19,0.641023773006135,0.607239263803681,0.6192024539877301,0.0218213190184048
phase_006,100,18,0.6464544753086421,0.6129475308641975,0.6249729938271605,0.0214814814814815
phase_006,100,20,0.6412457482993197,0.6040943877551022,0.6174107142857143,0.0238350340136054
phase_006,100,21,0.641434659090909,0.6097585227272727,0.619794034090909,0.0216406249999999
phase_006,100,22,0.6316800458715597,0.60625,0.6134461009174312,0.0182339449541284
phase_007,50,0,0.509050572519084,0.5069408396946565,0.5073874045801527,0.0016631679389312
phase_007,50,1,0.508277514231499,0.5062428842504744,0.5065407969639469,0.001736717267552
phase_007,50,2,0.5066564299424184,0.5044923224568137,0.5045455854126679,0.0021108445297505
phase_007,50,3,0.5044418029669075,0.5022784328642069,0.5025408900722709,0.0019009128946366
phase_007,50,4,0.5045285632403516,0.502444593045472,0.5027125525410776,0.0018160106992739
phase_007,50,5,0.5061909748667175,0.5041274752475248,0.5042050647372429,0.0019859101294745
phase_006,100,23,0.6418069948186529,0.612134067357513,0.6204468911917099,0.0213601036269429
phase_006,100,24,0.6514278455284552,0.6069715447154471,0.6255284552845528,0.0258993902439024
phase_006,100,26,0.6364334577114428,0.60869092039801,0.616719527363184,0.0197139303482587
phase_006,100,25,0.6401274671052631,0.6050740131578948,0.6185238486842105,0.0216036184210526
phase_006,100,27,0.6359374999999999,0.6067386968085107,0.6150398936170213,0.0208976063829786
phase_006,100,28,0.645685975609756,0.6118864329268292,0.6226829268292683,0.0230030487804877
phase_006,100,29,0.6387642045454546,0.6075710227272727,0.6175426136363636,0.0212215909090909
phase_007,50,7,0.5052047372458766,0.5033055235903338,0.5034378596087457,0.0017668776371309
phase_007,50,6,0.5089085573646347,0.5067100530102234,0.5067408178720182,0.0021677394926165
phase_007,50,8,0.5068949903660886,0.5046661849710983,0.5048415221579962,0.0020534682080924
phase_007,50,9,0.5082166979362102,0.5061763602251407,0.5063147279549719,0.0019019699812382
phase_007,50,10,0.5051539923954372,0.5030503802281369,0.5032262357414449,0.0019277566539923
phase_007,50,11,0.5094960060859642,0.5073207493343476,0.5076236211487257,0.0018723849372385
phase_007,50,12,0.5062581825182904,0.5042303619561033,0.5045576626877166,0.0017005198305737
phase_007,50,14,0.5089659660624759,0.506748457385268,0.5068169109139993,0.0021490551484766
phase_007,50,13,0.5108531971244797,0.5087774309496784,0.5090351872871737,0.001818009837306
phase_007,50,15,0.5065492624810892,0.5044950832072618,0.5047125567322239,0.0018367057488652
phase_007,50,16,0.5046663253909159,0.5027112807148175,0.50286113179449,0.0018051935964259
phase_007,50,17,0.511276381427475,0.5093687643898694,0.5095361665387567,0.0017402148887183
phase_007,50,18,0.506687688253012,0.5046338478915663,0.5051948418674699,0.0014928463855421
phase_007,50,20,0.5071758177570094,0.5050219042056074,0.5052205023364487,0.0019553154205607
phase_007,50,19,0.5081261968594408,0.5058555151283033,0.5063352163921868,0.001790980467254
phase_007,50,21,0.5079172890216579,0.5058355115758029,0.5062271284540703,0.0016901605675876
phase_007,50,22,0.5072571292775665,0.5051330798479087,0.5054039923954372,0.0018531368821292
phase_007,50,23,0.5070331891688604,0.5049661526889808,0.5052073147799925,0.0018258743888679
phase_007,50,25,0.5061766960521272,0.5040101571483327,0.5042736680720583,0.0019030279800689
phase_007,50,24,0.50739404296875,0.5051679687499999,0.5052158203125,0.00217822265625
phase_007,50,27,0.5067155909797822,0.5045373250388802,0.5046700038880249,0.0020455870917573
phase_007,50,26,0.5082475162399694,0.5062098777225832,0.5067486625907527,0.0014988536492167
phase_007,50,28,0.5054783258594918,0.5034127428998505,0.5035767002989537,0.001901625560538
phase_007,50,29,0.5103251417769377,0.508070415879017,0.5082528355387523,0.0020723062381853
phase_007,100,0,0.504291557591623,0.5030800065445026,0.5032888852530542,0.0010026723385688
phase_007,100,3,0.5079220318638149,0.5065345373199476,0.5067055870798778,0.0012164447839371
phase_007,100,1,0.5070023248269897,0.5055749891868513,0.5057847642733564,0.0012175605536333
phase_007,100,2,0.5074155037069342,0.5060237679895334,0.5060864587876145,0.0013290449193197
phase_007,100,4,0.5094053182020472,0.5078023475745438,0.5080326546506453,0.0013726635514018
phase_007,100,5,0.5058515247915752,0.5045551777095217,0.5046152369460289,0.0012362878455463
phase_007,100,6,0.5095576154529308,0.5081297180284191,0.5082210257548846,0.0013365896980461
phase_007,100,7,0.505511111111111,0.5038913888888888,0.5040036111111111,0.0015074999999998
phase_007,100,8,0.5115058348294435,0.5101253927289049,0.5103562612208258,0.0011495736086176
phase_007,100,9,0.5082029896013864,0.5067869909012132,0.507008773830156,0.0011942157712304
phase_007,100,10,0.5057069628363947,0.5042495194361384,0.5044054357112345,0.0013015271251601
phase_007,100,11,0.5084311626858945,0.5070425867507886,0.5072349594411897,0.0011962032447048
phase_007,100,13,0.5057655834072761,0.5042926464063886,0.50439607364685,0.001369509760426
phase_007,100,12,0.5073143214441062,0.5058196498477598,0.5061290234884733,0.0011852979556328
phase_007,100,14,0.5091568996019461,0.5077366209641752,0.5078192724458204,0.0013376271561257
phase_007,100,15,0.5071428179824562,0.5058516995614035,0.5060682565789474,0.0010745614035088
phase_007,100,16,0.5084711667411712,0.5069577000447028,0.5070934845775593,0.0013776821636118
phase_007,100,17,0.5051342752372736,0.5036354076790337,0.5038346635030198,0.0012996117342538
phase_008,50,0,0.4878756124115405,0.4745039466521502,0.4761424877517692,0.0117331246597713
phase_008,50,2,0.4803755307855625,0.4683724787685775,0.46979233014862,0.0105832006369425
phase_008,50,1,0.4911004006009014,0.4779888582874311,0.4800851276915373,0.011015272909364
phase_008,50,3,0.4801092508513054,0.4670055334846765,0.4685740635641316,0.0115351872871737
phase_008,50,4,0.4918246835443038,0.4794310126582279,0.4810658227848101,0.0107588607594937
phase_007,100,18,0.5063618507202094,0.5049803579223047,0.5051407682234832,0.0012210824967262
phase_007,100,19,0.5050010912265387,0.5035421213443911,0.5038070165866434,0.0011940746398952
phase_008,50,5,0.4836848057477381,0.4708275678552421,0.4718600319318786,0.0118247738158595
phase_007,100,20,0.5085869805481874,0.5070789124668436,0.5071571065428824,0.001429874005305
phase_007,100,22,0.5084768300513699,0.5072377996575342,0.5072958583047946,0.0011809717465752
phase_007,100,21,0.506173727899957,0.5047188982319966,0.5048851875808538,0.0012885403191031
phase_007,100,23,0.5108865699734279,0.5093088463241807,0.5095363706820195,0.0013501992914083
phase_007,100,24,0.5110719493046209,0.5095227680574248,0.5096063257065948,0.001465623598026
phase_007,100,25,0.50895,0.5073919444444445,0.5075588888888889,0.0013911111111111
phase_007,100,26,0.5083761833046472,0.5069578313253013,0.5071511940619621,0.0012249892426851
phase_007,100,27,0.507715914195867,0.5063283355795148,0.5065133647798742,0.0012025494159928
phase_007,100,29,0.5094303625705602,0.5080240447242726,0.5081423686495874,0.0012879939209727
phase_007,100,28,0.505641156828953,0.5041590370529945,0.5042500538560966,0.0013911029728564
phase_008,50,6,0.4891641835518474,0.475428337306317,0.4774463647199046,0.0117178188319428
phase_008,50,7,0.4901028524410312,0.4765386725178277,0.4778997531541415,0.0122030992868897
phase_008,50,8,0.5000559910414334,0.4861863101903695,0.4877715565509518,0.0122844344904815
phase_008,50,9,0.4930116033755274,0.4803513976793249,0.4817807225738396,0.0112308808016878
phase_008,50,10,0.4866770892552586,0.472220722001137,0.4739702956225127,0.0127067936327459
phase_008,50,11,0.4866564341846758,0.4734387278978389,0.4749042239685658,0.0117522102161099
phase_008,50,12,0.5087396049896049,0.4951968555093555,0.4970764033264034,0.0116632016632015
phase_008,50,14,0.4926973007712082,0.4793695372750642,0.4808631105398457,0.0118341902313625
phase_008,50,13,0.4992127553562531,0.4863191330343797,0.4875161933233682,0.0116965620328849
phase_008,50,15,0.4873845208845209,0.4756025798525798,0.4775847665847665,0.0097997542997544
phase_008,50,16,0.4972750259336099,0.4820986773858921,0.4839509854771784,0.0133240404564315
phase_008,50,17,0.5015025185577943,0.4877220307529162,0.4889236479321315,0.0125788706256627
phase_008,50,18,0.4978521573604061,0.4816814720812182,0.4848643718274111,0.0129877855329949
phase_008,50,19,0.5008799896319336,0.4868584758942457,0.489548341109383,0.0113316485225505
phase_008,50,20,0.4930193572874494,0.4791453694331984,0.4800872975708502,0.0129320597165991
phase_008,50,21,0.503199591280654,0.4886907356948229,0.4912036784741144,0.0119959128065395
phase_008,50,23,0.4942677070828331,0.4805717286914766,0.4820895858343337,0.0121781212484994
phase_008,50,22,0.4953868707093821,0.4801337242562928,0.4813880148741419,0.0139988558352401
phase_008,50,25,0.4984444444444444,0.4823888888888888,0.4849166666666666,0.0135277777777778
phase_008,50,24,0.4978876122556788,0.484290147913365,0.4855295826730058,0.0123580295826729
phase_008,50,26,0.5045420634920635,0.4880031746031746,0.4913190476190476,0.0132230158730158
phase_008,50,27,0.4973588466183575,0.4837167874396135,0.4863375603864734,0.011021286231884
phase_008,50,28,0.4901813748810656,0.478633444338725,0.4799226926736441,0.0102586822074214
phase_008,50,29,0.4954394637053088,0.4826232394366196,0.4840520043336945,0.0113874593716143
phase_008,100,0,0.5001729249011858,0.4874194664031621,0.4898300395256917,0.0103428853754941
phase_008,100,1,0.4912212171052632,0.4783372738486842,0.480582853618421,0.0106383634868421
phase_008,100,3,0.4904583333333333,0.4764230769230769,0.4785972222222223,0.0118611111111109
phase_008,100,4,0.4814769874476987,0.4686019874476987,0.4708326359832635,0.0106443514644351
phase_008,100,2,0.4871205183164458,0.4732199922057677,0.4749132891660171,0.0122072291504286
phase_008,100,5,0.4973884876805438,0.4840994052676295,0.4862367247238742,0.0111517629566695
phase_008,100,6,0.4929502973661852,0.4792024214103654,0.4808851954120645,0.0120651019541206
phase_008,100,7,0.5019020784543325,0.4848346018735363,0.4880269320843091,0.0138751463700234
phase_008,100,8,0.4967377533783784,0.4827919130067568,0.4846521326013513,0.012085620777027
phase_008,100,9,0.4947326624636275,0.4800272793404461,0.4821938651794374,0.0125387972841901
phase_008,100,11,0.4904261129431163,0.4768322341302556,0.4789313685078318,0.0114947444352844
phase_008,100,10,0.4907030567685589,0.4766370087336244,0.4789688864628821,0.0117341703056768
phase_008,100,13,0.5063824728260868,0.4891929347826086,0.4923036684782609,0.0140788043478259
phase_008,100,12,0.4867609756097561,0.4730518292682927,0.4754579268292683,0.0113030487804878
phase_008,100,14,0.4867147150489759,0.4735785841495993,0.4754363312555654,0.0112783837934105
phase_008,100,15,0.5035104986876641,0.4896669947506561,0.4920516185476815,0.0114588801399825
phase_008,100,16,0.4968188832772165,0.4802981200897868,0.4831474466891133,0.0136714365881032
phase_008,100,17,0.4850129025598679,0.4717387489677952,0.4737954170107349,0.0112174855491329
phase_009,50,1,0.4800518623290901,0.4674145450259311,0.469579207920792,0.010472654408298
phase_009,50,0,0.4786618714359771,0.4663141524105754,0.4681706842923795,0.0104911871435976
phase_009,50,2,0.5002951145395045,0.4873463066853669,0.4884385226741468,0.0118565918653576
phase_008,100,20,0.4980763561320755,0.4819435436320754,0.4843904775943396,0.0136858785377358
phase_008,100,18,0.4989440263405456,0.4847130761994356,0.4868849952963311,0.0120590310442144
phase_009,50,4,0.4862658227848101,0.4739603111814345,0.4750718618143459,0.0111939609704641
phase_009,50,3,0.4752883771929824,0.4638903508771929,0.465046052631579,0.0102423245614034
phase_008,100,22,0.4942509002057613,0.4787242798353909,0.4811998456790123,0.0130510545267489
phase_008,100,21,0.5009435151237397,0.4872639780018332,0.4899094867094409,0.0110340284142987
phase_008,100,19,0.4867898444070647,0.474409693019344,0.4767772287636669,0.0100126156433977
phase_009,50,5,0.4669713059195662,0.4550350203343877,0.4559178716674198,0.0110534342521463
phase_008,100,23,0.5060989699331848,0.489445991091314,0.4926858296213808,0.0134131403118039
phase_008,100,24,0.503255231522707,0.4888640917186109,0.4910051202137133,0.0122501113089937
phase_008,100,25,0.5045251288659793,0.4900876288659793,0.4924793814432989,0.0120457474226803
phase_008,100,26,0.5020580543933054,0.4870547855648536,0.4901542887029289,0.0119037656903765
phase_008,100,27,0.509304979253112,0.4953853734439834,0.4970404564315352,0.0122645228215767
phase_008,100,29,0.496871408045977,0.4826047653256705,0.4849622844827586,0.0119091235632183
phase_008,100,28,0.4875711147086031,0.47367079093432,0.475507053654024,0.012064061054579
phase_009,50,6,0.4773263057019645,0.4656851940584571,0.4674508864398658,0.0098754192620987
phase_009,50,7,0.4794381431244153,0.4666867399438728,0.4680337932647335,0.0114043498596818
phase_009,50,8,0.4871625117591721,0.4749206255879585,0.4769479068673565,0.0102146048918155
phase_009,50,10,0.4801962592202318,0.4664653582718651,0.4678167808219177,0.012379478398314
phase_009,50,9,0.4752619047619048,0.4629195011337869,0.4643299319727891,0.0109319727891156
phase_009,50,13,0.4821163308341143,0.4702536316776007,0.4714614573570759,0.0106548734770384
phase_009,50,11,0.4728007726269315,0.4620938189845475,0.4631379690949228,0.0096628035320087
phase_009,50,12,0.4717993119266054,0.4607769495412844,0.4623010321100917,0.0094982798165136
phase_009,50,14,0.483376969416126,0.471233781278962,0.4724496061167748,0.0109273632993512
phase_009,50,15,0.4768613537117904,0.4652959728287238,0.4678360019408054,0.0090253517709849
phase_009,50,16,0.4795576519916142,0.4670398322851153,0.4688259958071279,0.0107316561844863
phase_009,50,17,0.4843627336448598,0.473206191588785,0.4744877336448598,0.0098749999999999
phase_009,50,18,0.4865502894356005,0.4737524119633381,0.4755788712011577,0.0109714182344427
phase_009,50,19,0.4817338522304832,0.4706145446096654,0.4725354321561338,0.0091984200743494
phase_009,50,20,0.4756973445301861,0.4639247616886064,0.464463799364503,0.0112335451656831
phase_009,50,21,0.4789391143911439,0.4663093865313652,0.4686808118081181,0.0102583025830257
phase_009,50,22,0.4815230883813307,0.4702135054617676,0.4712351042701093,0.0102879841112213
phase_009,50,23,0.467255475360876,0.4556501991040318,0.4568211796913887,0.0104342956694872
phase_009,50,24,0.4848845541401273,0.4727786624203821,0.4744858962693358,0.0103986578707914
phase_009,50,25,0.4807148770104068,0.4687452696310312,0.4701898060548723,0.0105250709555345
phase_009,50,26,0.4805152453003209,0.4683677212287941,0.471077487391105,0.0094377579092159
phase_009,50,27,0.4746579241071428,0.4637561383928572,0.4654720982142858,0.009185825892857
phase_009,50,28,0.4949093934911242,0.4830645956607495,0.4838701923076923,0.0110392011834318
phase_009,50,29,0.4707871435142594,0.459798183072677,0.4615708371665132,0.0092163063477461
phase_009,100,0,0.4864307228915662,0.4755388219544846,0.4774213520749665,0.0090093708165996
phase_009,100,1,0.47281207250342,0.4626149965800273,0.4642360636114911,0.0085760088919288
phase_009,100,2,0.4747603820598007,0.4641980897009967,0.4657873754152824,0.0089730066445182
phase_009,100,3,0.4729748032687651,0.463439391646489,0.4647060381355932,0.0082687651331719
phase_009,100,4,0.4824163732394366,0.4710554577464789,0.4730774647887324,0.0093389084507042
phase_009,100,5,0.4753701575837163,0.4644558437294813,0.4660821569271175,0.0092880006565988
phase_009,100,6,0.4837220273881095,0.4722348864395458,0.4735512692050768,0.0101707581830327
phase_009,100,7,0.4828560311284047,0.4713360894941634,0.4730418287937744,0.0098142023346303
phase_009,100,8,0.4700474735799207,0.460234891017173,0.4619910006605019,0.0080564729194187
phase_009,100,9,0.4869251514004541,0.4766133610900833,0.4782574753974262,0.0086676760030279
phase_009,100,11,0.4790539935530086,0.4672671919770774,0.4693579871060171,0.0096960064469914
phase_009,100,10,0.4812840670859539,0.4709634870719776,0.4725532844164919,0.0087307826694619
phase_009,100,12,0.4731159180977543,0.4625677014531044,0.4641979029062086,0.0089180151915456
phase_009,100,13,0.4801068013571868,0.4704603639728562,0.471485194324491,0.0086216070326958
phase_009,100,15,0.4786011705685619,0.4680401337792642,0.4698591137123745,0.0087420568561873
phase_009,100,16,0.4803764104372355,0.4692621650211566,0.4709604196050776,0.0094159908321579
phase_009,100,14,0.4649523107940446,0.4554947270471464,0.4564845688585607,0.0084677419354838
phase_009,100,17,0.4788424608819345,0.4672568456614509,0.4688531294452347,0.0099893314366998
phase_010,50,0,0.4011185383244207,0.393801247771836,0.3954398395721925,0.0056786987522281
phase_009,100,18,0.4722025351591414,0.4608933197631384,0.4625296076980014,0.0096729274611399
phase_009,100,19,0.4835001643655489,0.472267422748192,0.474167899408284,0.0093322649572649
phase_010,50,1,0.4056916221033868,0.3984959893048128,0.3997691622103387,0.005922459893048
phase_009,100,20,0.4728381728045326,0.4615691395184136,0.4627531869688386,0.010084985835694
phase_009,100,21,0.4802880586592178,0.4687321054469274,0.470573062150838,0.0097149965083798
phase_009,100,22,0.4754971691436659,0.4644245399858457,0.4658196213729653,0.0096775477707006
phase_010,50,3,0.4086508574490889,0.4011432654519471,0.4021177206145052,0.0065331368345837
phase_010,50,2,0.4017716570812365,0.3944617181883537,0.3950435837526959,0.0067280733285406
phase_010,50,4,0.4037808255897069,0.3966261615439599,0.3976286633309507,0.0061521622587562
phase_010,50,5,0.4108597883597883,0.4034470899470899,0.403984126984127,0.0068756613756613
phase_009,100,24,0.4775496915695681,0.4667910383824536,0.4681399931459904,0.0094096984235777
phase_009,100,23,0.4847468507751938,0.4739801356589147,0.4755196220930232,0.0092272286821705
phase_009,100,25,0.4890188626126127,0.4774056869369369,0.4788156906906906,0.010203171921922
phase_009,100,26,0.4777344730238393,0.468028152446675,0.4697616060225846,0.0079728670012547
phase_009,100,28,0.4838327899794097,0.473281142759094,0.474545727522306,0.0092870624571037
phase_009,100,27,0.4827723367697595,0.4714390034364261,0.4728732817869416,0.0098990549828179
phase_009,100,29,0.4747230440499671,0.4641448882314267,0.4655571992110453,0.0091658448389218
phase_010,50,6,0.410980579868709,0.40363238512035,0.4045856126914661,0.0063949671772429
phase_010,50,7,0.4095973124098124,0.4020919011544011,0.4029504870129869,0.0066468253968254
phase_010,50,8,0.4113773230879199,0.4034386168691922,0.404643942101501,0.0067333809864189
phase_010,50,9,0.4096485781137509,0.4020180885529157,0.4028923686105112,0.0067562095032396
phase_010,50,10,0.4036099137931035,0.396246408045977,0.3971825610632183,0.0064273527298851
phase_010,50,12,0.41056875,0.4032691964285714,0.404415625,0.0061531249999999
phase_010,50,11,0.4103204787234042,0.402656914893617,0.4035629432624114,0.0067575354609928
phase_010,50,13,0.4099751773049645,0.4024915780141844,0.4033009751773049,0.0066742021276595
phase_010,50,14,0.4066621767241379,0.3993211206896551,0.3999887751436782,0.0066734015804597
phase_010,50,15,0.4061382903567644,0.3989725362062875,0.4000693217944189,0.0060689685623455
phase_010,50,16,0.4089797925608011,0.4015240522174535,0.4023274320457797,0.0066523605150214
phase_010,50,17,0.3973516648955012,0.3902182961388593,0.3911742826780021,0.006177382217499
phase_010,50,18,0.4178837125315999,0.4105042434091729,0.4118350487540628,0.006048663777537
phase_010,50,19,0.4116198251249108,0.4038954318344039,0.4053207530335474,0.0062990720913633
phase_010,50,20,0.4067563347608851,0.3997336723768737,0.4006018022840827,0.0061545324768023
phase_010,50,22,0.4073872514204545,0.3999169921875,0.4004017223011363,0.0069855291193181
phase_010,50,21,0.4063533167789997,0.3990444306491663,0.4003587264987584,0.0059945902802412
phase_010,50,23,0.411689308398024,0.40422327099506,0.4049872088920254,0.0067020995059985
phase_010,50,24,0.4056185198426885,0.398557382910261,0.3994015909903468,0.0062169288523417
phase_010,50,25,0.4028745012694958,0.3953559122234313,0.3963905513239028,0.0064839499455929
phase_010,50,26,0.4078363489788606,0.4002763346470799,0.4017663919742028,0.0060699570046578
phase_010,50,27,0.410460409252669,0.4029679715302491,0.4039292704626334,0.0065311387900356
phase_010,50,28,0.4029416517055655,0.3963245062836625,0.3973747755834829,0.0055668761220825
phase_010,50,29,0.4075341530054645,0.4002622950819672,0.4011748633879782,0.0063592896174863
