point_id,T,seed,recoverable_alternative_count,branching_after_closure,post_perturbation_continuation_rate
phase_008,100,4,1195.0,0.9999451150188056,0.0
phase_008,100,2,1283.0,0.9997648648184512,0.0
phase_008,100,5,1177.0,0.9999764641639544,0.0
phase_008,100,6,1177.0,0.999880035687178,0.0
phase_008,100,7,854.0,0.9997116045319856,0.0
phase_008,100,8,1184.0,0.999737654399838,0.0
phase_008,100,9,1031.0,0.9995860986972668,0.0
phase_008,100,11,1213.0,0.9999817400557056,0.0
phase_008,100,10,1145.0,0.999941687601024,0.0
phase_008,100,13,920.0,0.9999425985436624,0.0
phase_008,100,12,1025.0,0.9998940369408962,0.0
phase_008,100,14,1123.0,0.9999058734463196,0.0
phase_008,100,15,1143.0,0.9999213324729974,0.0
phase_008,100,16,891.0,0.9998563872572972,0.0
phase_008,100,17,1211.0,0.9999551596223802,0.0
phase_009,50,1,2121.0,0.9999182203676096,0.0
phase_009,50,0,1929.0,0.9999300379106776,0.0
phase_009,50,2,2139.0,0.9998995113716056,0.0
phase_008,100,20,848.0,0.999743914377918,0.0
phase_008,100,18,1063.0,0.999306670584678,0.0
phase_009,50,4,1896.0,0.9998940150721896,0.0
phase_009,50,3,2280.0,0.9999958145066274,0.0
phase_008,100,22,972.0,0.9999762892634516,0.0
phase_008,100,21,1091.0,0.9999034536132574,0.0
phase_008,100,19,1189.0,0.9998606583931486,0.0
phase_009,50,5,2213.0,0.9999337610853504,0.0
phase_008,100,23,898.0,0.9997336207200058,0.0
phase_008,100,24,1123.0,0.9999681355527388,0.0
phase_008,100,25,970.0,0.999863519224651,0.0
phase_008,100,26,956.0,0.9999308906978728,0.0
phase_008,100,27,1205.0,0.9999608714810592,0.0
phase_008,100,29,1044.0,0.999479885234783,0.0
phase_008,100,28,1081.0,0.9999184617130225,0.0
phase_009,50,6,2087.0,0.9999514269518966,0.0
phase_009,50,7,2138.0,0.999985675480988,0.0
phase_009,50,8,2126.0,0.9999747951370008,0.0
phase_009,50,10,1898.0,0.9999402654148192,0.0
phase_009,50,9,2205.0,0.9999218573287454,0.0
phase_009,50,13,2134.0,0.999913914399726,0.0
phase_009,50,11,2265.0,0.999948350079728,0.0
phase_009,50,12,2180.0,0.999946286282875,0.0
phase_009,50,14,2158.0,0.9999550121214158,0.0
phase_009,50,15,2061.0,0.9999700254278086,0.0
phase_009,50,16,2385.0,0.9999546746937596,0.0
phase_009,50,17,2140.0,0.9999645879412068,0.0
phase_009,50,18,2072.0,0.999946692146828,0.0
phase_009,50,19,2152.0,0.9999875319658011,0.0
phase_009,50,20,2203.0,0.9999521144800356,0.0
phase_009,50,21,2168.0,0.9999659820280966,0.0
phase_009,50,22,2014.0,0.99965233857295,0.0
phase_009,50,23,2009.0,0.9999853950693892,0.0
phase_009,50,24,2198.0,0.9999591786084496,0.0
phase_009,50,25,2114.0,0.999917118551812,0.0
phase_009,50,26,2181.0,0.999973231905584,0.0
phase_009,50,27,2240.0,0.999959042669224,0.0
phase_009,50,28,2028.0,0.9999869374468282,0.0
phase_009,50,29,2174.0,0.9998931877186368,0.0
phase_009,100,0,1494.0,0.9999781919874626,0.0
phase_009,100,1,1462.0,0.999879152288958,0.0
phase_009,100,2,1505.0,0.9998904546986098,0.0
phase_009,100,3,1652.0,0.9996119605589784,0.0
phase_009,100,4,1420.0,0.9995928490255775,0.0
phase_009,100,5,1523.0,0.9997156248925034,0.0
phase_009,100,6,1497.0,0.9999701531189686,0.0
phase_009,100,7,1285.0,0.9999759639025908,0.0
phase_009,100,8,1514.0,0.9999760503529892,0.0
phase_009,100,9,1321.0,0.9997177008875002,0.0
phase_009,100,11,1396.0,0.9999424980800328,0.0
phase_009,100,10,1431.0,0.9999080695743774,0.0
phase_009,100,12,1514.0,0.9999051159831216,0.0
phase_009,100,13,1621.0,0.999995325627558,0.0
phase_009,100,15,1495.0,0.9999796429015362,0.0
phase_009,100,16,1418.0,0.9999851206327997,0.0
phase_009,100,14,1612.0,0.9999891518738274,0.0
phase_009,100,17,1406.0,0.9998003432102418,0.0
phase_010,50,0,2805.0,0.999997519657884,0.0
phase_009,100,18,1351.0,0.9999758953036773,0.0
phase_009,100,19,1521.0,0.9999311637203792,0.0
phase_010,50,1,2805.0,0.999987014508494,0.0
phase_009,100,20,1412.0,0.9997873614842794,0.0
phase_009,100,21,1432.0,0.9999654104656406,0.0
phase_009,100,22,1413.0,0.9999655464843848,0.0
phase_010,50,3,2799.0,0.9999793396347144,0.0
phase_010,50,2,2782.0,0.999967391418732,0.0
phase_010,50,4,2798.0,0.9999544548927324,0.0
phase_010,50,5,2835.0,0.9999742286761584,0.0
phase_009,100,24,1459.0,0.9999027843842484,0.0
phase_009,100,23,1548.0,0.9999738040747924,0.0
phase_009,100,25,1332.0,0.9999203585569236,0.0
phase_009,100,26,1594.0,0.9999253111497468,0.0
phase_009,100,28,1457.0,0.9999061966396964,0.0
phase_009,100,27,1455.0,0.999895959986724,0.0
phase_009,100,29,1521.0,0.999892445117561,0.0
phase_010,50,6,2742.0,0.9999741462206028,0.0
phase_010,50,7,2772.0,0.999935091254078,0.0
phase_010,50,8,2798.0,0.9999982182704472,0.0
phase_010,50,9,2778.0,0.9999926501105374,0.0
phase_010,50,10,2784.0,0.9999501284230244,0.0
phase_010,50,12,2800.0,0.9999956096820468,0.0
phase_010,50,11,2820.0,0.9999476942746556,0.0
phase_010,50,13,2820.0,0.9999839633019978,0.0
phase_010,50,14,2784.0,0.9999916980891534,0.0
phase_010,50,15,2831.0,0.9999033353312844,0.0
phase_010,50,16,2796.0,0.9999831835632818,0.0
phase_010,50,17,2823.0,0.999876423801528,0.0
phase_010,50,18,2769.0,0.9999556190516046,0.0
phase_010,50,19,2802.0,0.9999296737301848,0.0
phase_010,50,20,2802.0,0.999968372619536,0.0
phase_010,50,22,2816.0,0.999962762955008,0.0
phase_010,50,21,2819.0,0.9999300048816416,0.0
phase_010,50,23,2834.0,0.999971773886402,0.0
phase_010,50,24,2797.0,0.9999444799690091,0.0
phase_010,50,25,2757.0,0.9999784211736422,0.0
phase_010,50,26,2791.0,0.9999724429349188,0.0
phase_010,50,27,2810.0,0.9999596354110148,0.0
phase_010,50,28,2785.0,0.9999718557826108,0.0
phase_010,50,29,2745.0,0.9999233468381926,0.0
phase_010,100,0,2553.0,0.9999753752950084,0.0
phase_010,100,1,2595.0,0.999956302755994,0.0
phase_010,100,2,2603.0,0.9999956518673156,0.0
phase_010,100,5,2622.0,0.999942954740192,0.0
phase_010,100,3,2600.0,0.9999390014844296,0.0
phase_010,100,7,2590.0,0.9999182005772244,0.0
phase_010,100,4,2621.0,0.9999292579275488,0.0
phase_010,100,6,2645.0,0.9999899487672907,0.0
phase_010,100,8,2593.0,0.9999745341052628,0.0
phase_010,100,10,2626.0,0.999970755317516,0.0
phase_010,100,9,2592.0,0.9999541294959112,0.0
phase_010,100,11,2592.0,0.9999775731395032,0.0
phase_010,100,12,2603.0,0.9999602632824144,0.0
phase_010,100,13,2580.0,0.99992741607271,0.0
phase_010,100,14,2618.0,0.9999425625151545,0.0
phase_010,100,15,2626.0,0.9999765671808618,0.0
phase_010,100,16,2603.0,0.9999975717463768,0.0
phase_010,100,17,2631.0,0.9999736773431798,0.0
phase_011,50,0,2627.0,0.999999345028558,0.0
phase_011,50,1,2619.0,0.999861758080784,0.0
phase_011,50,2,2615.0,0.9998839671999348,0.0
phase_011,50,3,2574.0,0.9999518693747976,0.0
phase_010,100,18,2581.0,0.9999892076628046,0.0
phase_010,100,19,2590.0,0.9999847609300004,0.0
phase_011,50,4,2645.0,0.9999631862757916,0.0
phase_011,50,5,2696.0,0.99999593616629,0.0
phase_010,100,20,2608.0,0.9998689424665392,0.0
phase_010,100,21,2621.0,0.9999808859747424,0.0
phase_010,100,22,2595.0,0.9999758335544048,0.0
phase_010,100,23,2593.0,0.9999918726313742,0.0
phase_010,100,25,2431.0,0.9999536195230644,0.0
phase_010,100,24,2628.0,0.9999901602313896,0.0
phase_010,100,26,2589.0,0.9999884433234798,0.0
phase_010,100,27,2554.0,0.999933510871935,0.0
phase_010,100,28,2600.0,0.9999547566042676,0.0
phase_010,100,29,2577.0,0.9999385753610806,0.0
phase_011,50,6,2725.0,0.9999880846914102,0.0
phase_011,50,7,2695.0,0.9999849073082456,0.0
phase_011,50,8,2587.0,0.9999968528793508,0.0
phase_011,50,9,2683.0,0.9999739004359398,0.0
phase_011,50,10,2710.0,0.9999895843975406,0.0
phase_011,50,12,2564.0,0.999936738228422,0.0
phase_011,50,11,2570.0,0.9999352166208622,0.0
phase_011,50,13,2659.0,0.9999722235745236,0.0
phase_011,50,15,2590.0,0.999978276738016,0.0
phase_011,50,14,2673.0,0.9999760244908462,0.0
phase_011,50,17,2570.0,0.9999556886364,0.0
phase_011,50,16,2644.0,0.9999783805824576,0.0
phase_011,50,19,2629.0,0.9999933828299324,0.0
phase_011,50,18,2712.0,0.999979526329823,0.0
phase_011,50,20,2597.0,0.9999617828369084,0.0
phase_011,50,21,2580.0,0.9999821990946752,0.0
phase_011,50,22,2644.0,0.9999249738631684,0.0
phase_011,50,23,2673.0,0.9999382663869268,0.0
phase_011,50,24,2533.0,0.999983464171611,0.0
phase_011,50,25,2571.0,0.9999515271796652,0.0
phase_011,50,26,2665.0,0.999989727489442,0.0
phase_011,50,27,2681.0,0.9999063757343548,0.0
phase_011,50,28,2600.0,0.9999512467121064,0.0
phase_011,50,29,2690.0,0.9999883482867338,0.0
phase_011,100,0,2251.0,0.9999900020612013,0.0
phase_011,100,2,2252.0,0.9999522636394924,0.0
phase_011,100,1,2364.0,0.9999812760631052,0.0
phase_011,100,3,2352.0,0.9999521082691404,0.0
phase_011,100,5,2156.0,0.999979291711682,0.0
phase_011,100,4,2385.0,0.9999805965964088,0.0
phase_011,100,6,2320.0,0.9999905243913708,0.0
phase_011,100,7,2308.0,0.9998982624275392,0.0
phase_011,100,8,2292.0,0.9999909757735176,0.0
phase_011,100,9,2285.0,0.9999694325411784,0.0
phase_011,100,10,2255.0,0.9999346445939424,0.0
phase_011,100,11,2301.0,0.999970106983405,0.0
phase_011,100,12,2350.0,0.999997217404655,0.0
phase_011,100,13,2291.0,0.9999326858683276,0.0
phase_011,100,14,2355.0,0.9999940208593776,0.0
phase_011,100,15,2390.0,0.9999935243531028,0.0
phase_011,100,16,2294.0,0.9998447629415024,0.0
phase_011,100,17,2254.0,0.999943946233168,0.0
phase_012,50,0,2409.0,0.9999257920160244,0.0
phase_012,50,1,2230.0,0.9997836249872094,0.0
phase_012,50,2,2340.0,0.9999568832167924,0.0
phase_011,100,19,2273.0,0.9999613921412686,0.0
phase_011,100,18,2342.0,0.9999907969398788,0.0
phase_012,50,3,2331.0,0.9999694593384734,0.0
phase_011,100,20,2087.0,0.99996560446394,0.0
phase_011,100,23,2184.0,0.9999394621002304,0.0
phase_011,100,22,2383.0,0.9999719256485792,0.0
phase_012,50,4,2445.0,0.9999785765188168,0.0
phase_011,100,24,2175.0,0.9999851548589702,0.0
phase_012,50,5,2232.0,0.999995148855471,0.0
phase_011,100,21,2308.0,0.999990624779012,0.0
phase_011,100,25,2330.0,0.999965183508368,0.0
phase_011,100,26,2307.0,0.999990311478724,0.0
phase_011,100,27,2330.0,0.9999898547708398,0.0
phase_011,100,28,2248.0,0.9999483964062912,0.0
phase_011,100,29,2258.0,0.999932559805284,0.0
phase_012,50,6,2207.0,0.9999722869006606,0.0
phase_012,50,7,2445.0,0.9999895320637692,0.0
phase_012,50,11,2276.0,0.9999440671264408,0.0
phase_012,50,9,2271.0,0.9999117336911932,0.0
phase_012,50,10,2260.0,0.9999311812908596,0.0
phase_012,50,8,2374.0,0.9999788394327768,0.0
phase_012,50,12,2343.0,0.9999407356746236,0.0
phase_012,50,13,2350.0,0.9999858475940212,0.0
phase_012,50,14,2214.0,0.999992775304978,0.0
phase_012,50,16,2162.0,0.9999754881826868,0.0
phase_012,50,15,2269.0,0.9999746515584718,0.0
phase_012,50,18,2172.0,0.9999693854886684,0.0
phase_012,50,17,2371.0,0.999911626252608,0.0
phase_012,50,19,2234.0,0.9999787245361852,0.0
phase_012,50,20,2216.0,0.9999918642604912,0.0
phase_012,50,21,2220.0,0.9999378459476136,0.0
phase_012,50,22,2351.0,0.9999473853401282,0.0
phase_012,50,23,2189.0,0.9999863531100434,0.0
phase_012,50,24,2226.0,0.9998772008011174,0.0
phase_012,50,25,2250.0,0.999855294884156,0.0
phase_012,50,27,2275.0,0.9999061874511044,0.0
phase_012,50,26,2350.0,0.9999427886804086,0.0
phase_012,50,29,2198.0,0.9999161272429726,0.0
phase_012,50,28,2393.0,0.9999406178967424,0.0
phase_012,100,0,1732.0,0.9998593913638576,0.0
phase_012,100,1,1595.0,0.9999053016649746,0.0
phase_012,100,2,1609.0,0.999971182978978,0.0
phase_012,100,3,1747.0,0.9998918733722468,0.0
phase_012,100,5,1634.0,0.9999849418115008,0.0
phase_012,100,4,1836.0,0.9998715746002792,0.0
phase_012,100,7,1832.0,0.9998937996899256,0.0
phase_012,100,6,1971.0,0.9999721819829634,0.0
phase_012,100,8,1766.0,0.999956305674666,0.0
phase_012,100,9,1796.0,0.9999145596978796,0.0
phase_012,100,10,1677.0,0.9999483312837616,0.0
phase_012,100,11,1731.0,0.9999466785703156,0.0
phase_012,100,12,1624.0,0.9998859172871174,0.0
phase_012,100,13,1728.0,0.9999623585517308,0.0
phase_012,100,14,1692.0,0.9999176048702672,0.0
phase_012,100,17,1734.0,0.9999368374119024,0.0
phase_012,100,15,1830.0,0.9999423807519568,0.0
phase_012,100,16,1692.0,0.9999973813234556,0.0
phase_013,50,0,1804.0,0.9998776265606472,0.0
phase_013,50,1,1437.0,0.9998857127057614,0.0
phase_012,100,19,1591.0,0.9999369805300604,0.0
phase_012,100,18,1791.0,0.9999597665597042,0.0
phase_013,50,2,1326.0,0.9995072923989828,0.0
phase_012,100,21,1734.0,0.999939266772386,0.0
phase_012,100,20,1755.0,0.9999705463445944,0.0
phase_013,50,3,1520.0,0.9999894357861356,0.0
phase_013,50,4,1708.0,0.9999361113619444,0.0
phase_013,50,5,1599.0,0.9998671229982496,0.0
phase_012,100,22,1753.0,0.999989400125752,0.0
phase_012,100,24,1473.0,0.9999171360959728,0.0
phase_012,100,23,1757.0,0.9999735275388156,0.0
phase_012,100,26,1761.0,0.999927896673661,0.0
phase_012,100,25,1960.0,0.999913526349515,0.0
phase_012,100,27,1718.0,0.999883927145748,0.0
phase_012,100,28,1760.0,0.9999800464564106,0.0
phase_012,100,29,1716.0,0.9998366191897762,0.0
phase_013,50,6,1580.0,0.9999898058665818,0.0
phase_013,50,7,1797.0,0.9999437845260806,0.0
phase_013,50,8,1575.0,0.99982118422517,0.0
phase_013,50,9,1756.0,0.9999947473001692,0.0
phase_013,50,10,1385.0,0.9996674607297148,0.0
phase_013,50,12,1273.0,0.9999908674035584,0.0
phase_013,50,13,1584.0,0.9998560830155676,0.0
phase_013,50,14,1403.0,0.9999175829179712,0.0
phase_013,50,11,1743.0,0.999820496766484,0.0
phase_013,50,16,1710.0,0.9999116578449904,0.0
phase_013,50,18,1572.0,0.9999445882291133,0.0
phase_013,50,15,1933.0,0.9999160747782864,0.0
phase_013,50,17,1906.0,0.999894426774384,0.0
phase_013,50,19,1647.0,0.9999225659084476,0.0
phase_013,50,20,1459.0,0.9997675900164704,0.0
phase_013,50,21,1917.0,0.9999511006354898,0.0
phase_013,50,22,1472.0,0.9999261817392444,0.0
phase_013,50,23,1722.0,0.9998310388868592,0.0
phase_013,50,24,1656.0,0.9999868755575884,0.0
phase_013,50,25,1435.0,0.9999027330661828,0.0
phase_013,50,26,1544.0,0.9997850077158305,0.0
phase_013,50,28,1617.0,0.9999492023589178,0.0
phase_013,50,27,1816.0,0.999910979478807,0.0
phase_013,50,29,1588.0,0.9999959129542604,0.0
phase_013,100,1,788.0,0.9992453687430214,0.0
phase_013,100,3,645.0,0.9991157756911248,0.0
phase_013,100,4,613.0,0.9989668776852338,0.0
phase_013,100,5,682.0,0.9998925174176776,0.0
phase_013,100,2,875.0,0.9997423210640294,0.0
phase_013,100,0,1066.0,0.9998635946345004,0.0
phase_013,100,7,536.0,0.999696795757364,0.0
phase_013,100,6,625.0,0.9997201746786544,0.0
phase_013,100,8,580.0,0.9999696566375536,0.0
phase_013,100,9,674.0,0.999946837558987,0.0
phase_013,100,10,806.0,0.9999516371571382,0.0
phase_013,100,11,670.0,0.9998362188461812,0.0
phase_013,100,12,684.0,0.9998871741367724,0.0
phase_013,100,13,932.0,0.9999113407817382,0.0
phase_013,100,14,806.0,0.9999573919995922,0.0
phase_013,100,16,608.0,0.9998740470470892,0.0
phase_013,100,15,797.0,0.9997510510934038,0.0
phase_013,100,17,886.0,0.9998963379120988,0.0
phase_014,50,0,461.0,0.9997603552809567,0.0
phase_014,50,1,377.0,0.9993575869274514,0.0
phase_014,50,2,648.0,0.9999554656192472,0.0
phase_014,50,3,551.0,0.999765402567306,0.0
phase_013,100,18,780.0,0.9996556310341695,0.0
phase_014,50,4,694.0,0.9996857209962892,0.0
phase_013,100,20,731.0,0.9998946438132164,0.0
phase_013,100,19,866.0,0.9999669592189036,0.0
phase_013,100,21,872.0,0.9998950037657406,0.0
phase_013,100,24,750.0,0.9994231005141864,0.0
phase_014,50,5,568.0,0.999845661031708,0.0
phase_013,100,23,917.0,0.9997553706296882,0.0
phase_013,100,22,857.0,0.999825628299627,0.0
phase_013,100,25,772.0,0.9999891652111031,0.0
phase_013,100,26,796.0,0.9996806859265228,0.0
phase_013,100,29,722.0,0.9998656482802066,0.0
phase_013,100,27,876.0,0.999894873585786,0.0
phase_013,100,28,845.0,0.999767179673606,0.0
phase_014,50,6,421.0,0.9991884118423012,0.0
phase_014,50,7,568.0,0.999582060728196,0.0
phase_014,50,8,414.0,0.999390583299756,0.0
phase_014,50,13,477.0,0.999482329394881,0.0
phase_014,50,10,485.0,0.9992745492063312,0.0
phase_014,50,9,714.0,0.999868017365062,0.0
phase_014,50,12,541.0,0.9999666787567358,0.0
phase_014,50,11,803.0,0.9998204124360686,0.0
phase_014,50,15,510.0,0.9997272595104548,0.0
phase_014,50,14,734.0,0.9996599524851676,0.0
phase_014,50,17,546.0,0.999388845066718,0.0
phase_014,50,16,637.0,0.9995615188728418,0.0
phase_014,50,19,580.0,0.9997825445519044,0.0
phase_014,50,20,517.0,0.9999033888273914,0.0
phase_014,50,18,944.0,0.9997704399083258,0.0
phase_014,50,21,552.0,0.999044005393418,0.0
phase_014,50,22,737.0,0.9996846412919684,0.0
phase_014,50,23,614.0,0.9997272219163752,0.0
phase_014,50,24,737.0,0.9994284359359012,0.0
phase_014,50,25,370.0,0.9995594828542628,0.0
phase_014,50,27,406.0,0.999646984818558,0.0
phase_014,50,26,667.0,0.999725080989621,0.0
phase_014,50,28,497.0,0.9992423774111252,0.0
phase_014,50,29,819.0,0.9999694192358386,0.0
phase_014,100,5,30.0,0.9929419445761672,0.0
phase_014,100,0,52.0,0.9948330391544068,0.0
phase_014,100,1,52.0,0.9981100778587628,0.0
phase_014,100,2,94.0,0.9978982146670664,0.0
phase_014,100,3,69.0,0.9986851864026964,0.0
phase_014,100,4,64.0,0.9932633409302812,0.0
phase_014,100,8,73.0,0.996018269922044,0.0
phase_014,100,7,87.0,0.9945547112389176,0.0
phase_014,100,6,124.0,0.9986292651990956,0.0
phase_014,100,9,74.0,0.9931843766040428,0.0
phase_014,100,11,63.0,0.9940513050424156,0.0
phase_014,100,10,114.0,0.9984913233269648,0.0
phase_014,100,12,112.0,0.9998326630777216,0.0
phase_014,100,13,81.0,0.995527724033372,0.0
phase_014,100,14,72.0,0.9986820112321676,0.0
phase_014,100,15,81.0,0.9997718229529878,0.0
phase_014,100,16,92.0,0.999146570044272,0.0
phase_014,100,17,90.0,0.999102795006797,0.0
phase_014,100,18,114.0,0.9992436237101469,0.0
phase_014,100,19,71.0,0.9979220402793908,0.0
phase_014,100,20,75.0,0.9986929697556052,0.0
phase_014,100,21,86.0,0.997224417860462,0.0
phase_014,100,22,124.0,0.9998676098170018,0.0
phase_014,100,23,117.0,0.9991271743266932,0.0
phase_014,100,24,67.0,0.997450349493674,0.0
phase_014,100,25,109.0,0.9987278992868924,0.0
phase_014,100,26,80.0,0.9981216250108684,0.0
phase_015,50,0,2514.0,0.9999677209394426,0.0
phase_015,50,1,2516.0,0.9998863415477762,0.0
phase_015,50,3,2397.0,0.999896632180186,0.0
phase_015,50,2,2362.0,0.9999221210272692,0.0016666666666666
phase_015,50,4,2492.0,0.999924659572135,0.0
phase_014,100,27,81.0,0.9983967564612184,0.0
phase_015,50,5,2308.0,0.9999932237527658,0.0
phase_014,100,28,71.0,0.9992517539364476,0.0
phase_014,100,29,72.0,0.9924773099147012,0.0
phase_015,50,6,2442.0,0.9999354552759044,0.0
phase_015,50,7,2447.0,0.9999710513506214,0.0
phase_015,50,8,2354.0,0.9999040160092766,0.0
phase_015,50,9,2468.0,0.9998290584083496,0.0
phase_015,50,11,2147.0,0.9998107941382416,0.0
phase_015,50,10,2450.0,0.9999818904303612,0.0
phase_015,50,12,2442.0,0.9999868637186486,0.0
phase_015,50,13,2395.0,0.999986730721328,0.0
phase_015,50,15,2247.0,0.9998586668385744,0.0
phase_015,50,14,2510.0,0.9998632556826192,0.0
phase_015,50,17,2305.0,0.99998622796784,0.0
phase_015,50,16,2344.0,0.999967446354403,0.0
phase_015,50,18,2425.0,0.9998187363867196,0.0
phase_015,50,19,2461.0,0.99983982473037,0.0
phase_015,50,21,2478.0,0.9999281386316116,0.0
phase_015,50,20,2526.0,0.9998876230909794,0.0
phase_015,50,23,2354.0,0.999980247459833,0.0
phase_015,50,22,2459.0,0.9999809912069796,0.0
phase_015,50,26,2345.0,0.9999377057347392,0.0
phase_015,50,25,2362.0,0.999941004585799,0.0
phase_015,50,27,2246.0,0.9999150079667182,0.0
phase_015,50,24,2396.0,0.999871816664838,0.0
phase_015,50,29,2371.0,0.9999462323977764,0.0
phase_015,50,28,2532.0,0.9998293058703628,0.0
phase_015,100,0,1758.0,0.9999267007167532,0.0
phase_015,100,1,1839.0,0.9999266096713408,0.0
phase_015,100,2,1803.0,0.9999567860191212,0.0
phase_015,100,3,1790.0,0.9999833672690934,0.0
phase_015,100,4,1882.0,0.9999807964509116,0.0
phase_015,100,5,1911.0,0.9999074967824572,0.0
phase_015,100,6,1879.0,0.999976449419944,0.0
phase_015,100,7,1852.0,0.9999239976541856,0.0
phase_015,100,9,1834.0,0.99991847420719,0.0
phase_015,100,8,1896.0,0.9999622133510606,0.0
phase_015,100,10,1744.0,0.9999264145148508,0.0
phase_015,100,11,1851.0,0.999957113255989,0.0
phase_015,100,12,1921.0,0.9999468648343164,0.0
phase_015,100,15,1892.0,0.9999733644683436,0.0
phase_015,100,13,1934.0,0.999904914094324,0.0
phase_015,100,14,2013.0,0.9999564194760542,0.0
phase_015,100,16,1856.0,0.999924743156843,0.0
phase_015,100,17,1839.0,0.9999925221781032,0.0
phase_015,100,18,1681.0,0.9999531652190012,0.0
phase_015,100,20,1632.0,0.9999319748482244,0.0
phase_016,50,0,2495.0,0.999928800856138,0.0
phase_016,50,1,2510.0,0.9999217187030298,0.0
phase_016,50,3,2387.0,0.999957614048602,0.0
phase_015,100,19,1841.0,0.9999774003858508,0.0
phase_016,50,2,2476.0,0.9999118623419994,0.0
phase_016,50,4,2250.0,0.99994856147377,0.0
phase_015,100,21,1972.0,0.9999388233180306,0.0
phase_015,100,22,1853.0,0.9999695227639376,0.0
phase_015,100,23,1733.0,0.9998277945612988,0.0
phase_016,50,5,2407.0,0.9998958542094551,0.0
phase_015,100,24,1873.0,0.9999162890225912,0.0
phase_015,100,26,1715.0,0.9999421635703803,0.0
phase_015,100,25,1948.0,0.9998636213538984,0.0
phase_015,100,27,1855.0,0.9998753369323152,0.0
phase_015,100,28,1663.0,0.9999313740244332,0.0
phase_015,100,29,1893.0,0.9999936503568978,0.0
phase_016,50,6,2389.0,0.9999621909607924,0.0
phase_016,50,7,2377.0,0.9999604019634828,0.0
phase_016,50,8,2295.0,0.999938924856238,0.0
phase_016,50,10,2490.0,0.9999845068764508,0.0
phase_016,50,9,2451.0,0.9999788755460703,0.0
phase_016,50,12,2465.0,0.9999937304704438,0.0
phase_016,50,11,2473.0,0.9999657126680817,0.0
phase_016,50,13,2548.0,0.9999828373098184,0.0
phase_016,50,15,2491.0,0.9999232979727,0.0
phase_016,50,14,2477.0,0.999951767158743,0.0
phase_016,50,17,2405.0,0.9999863723651194,0.0
phase_016,50,16,2510.0,0.9999803453181504,0.0
phase_016,50,18,2397.0,0.9999695634055188,0.0
phase_016,50,19,2468.0,0.9998718749095532,0.0
phase_016,50,21,2493.0,0.9999801910617132,0.0
phase_016,50,20,2447.0,0.9999874234345236,0.0
phase_016,50,22,2539.0,0.9999940330489584,0.0
phase_016,50,23,2565.0,0.999853186999244,0.0
phase_016,50,24,2551.0,0.9999446595107652,0.0
phase_016,50,25,2514.0,0.9999367998281622,0.0
phase_016,50,26,2430.0,0.9999742175397026,0.0
phase_016,50,27,2499.0,0.9999487710652896,0.0
phase_016,50,28,2420.0,0.999986672347757,0.0
phase_016,50,29,2482.0,0.9999629618050287,0.0
phase_016,100,0,1936.0,0.9999779449473866,0.0
phase_016,100,1,2054.0,0.9999928494914592,0.0
phase_016,100,4,1935.0,0.9999682488195536,0.0
phase_016,100,2,2094.0,0.999934965992472,0.0
phase_016,100,5,1950.0,0.9999836984977624,0.0
phase_016,100,3,2076.0,0.9999189204072214,0.0
phase_016,100,6,2106.0,0.9999812575622288,0.0
phase_016,100,9,1901.0,0.99997619069972,0.0
phase_016,100,7,2057.0,0.9999546779316127,0.0
phase_016,100,8,1980.0,0.9999955756542892,0.0
phase_016,100,10,2041.0,0.9999765712137024,0.0
phase_016,100,11,2009.0,0.999875837200776,0.0
phase_016,100,12,1921.0,0.999959608319962,0.0
phase_016,100,13,1923.0,0.9999711772509632,0.0
phase_016,100,14,2100.0,0.9999032174429728,0.0
phase_016,100,15,2010.0,0.9997815541883504,0.0
phase_016,100,16,1999.0,0.9999871481380256,0.0
phase_016,100,17,2183.0,0.9999971132771006,0.0
phase_016,100,18,1902.0,0.9999356970757932,0.0
phase_016,100,19,2058.0,0.999797162578104,0.0
phase_017,50,1,2983.0,0.9999896129066098,0.0
phase_017,50,0,2981.0,0.999991887288703,0.0
phase_016,100,21,1900.0,0.9999459288544996,0.0
phase_016,100,20,2027.0,0.9999734694668752,0.0
phase_016,100,22,2101.0,0.9999421640654752,0.0
phase_016,100,23,2133.0,0.9999416442113828,0.0
phase_017,50,2,2978.0,0.9999937323223276,0.0
phase_016,100,24,1871.0,0.9998658333880172,0.0
phase_016,100,28,1665.0,0.9999768459608296,0.0
phase_017,50,3,2982.0,0.9999827189852696,0.0
phase_016,100,25,2011.0,0.9997988460387912,0.0
phase_017,50,4,2977.0,0.9999921498489368,0.0
phase_016,100,26,2000.0,0.9999786281178464,0.0
phase_016,100,27,2125.0,0.999952229707937,0.0
phase_017,50,5,2975.0,0.9999861701386932,0.0
phase_016,100,29,1984.0,0.9999971440668494,0.0
phase_017,50,6,2982.0,0.9999991900447532,0.0
phase_017,50,7,2981.0,0.9999697597680882,0.0
phase_017,50,8,2985.0,0.9999977423155052,0.0
phase_017,50,9,2978.0,0.9999833250526085,0.0
phase_017,50,10,2985.0,0.999951969478262,0.0
phase_017,50,12,2982.0,0.9999904746351024,0.0
phase_017,50,11,2979.0,0.9999989021339426,0.0
phase_017,50,13,2977.0,0.999967334189036,0.0
phase_017,50,14,2974.0,0.9999518533584542,0.0
phase_017,50,15,2986.0,0.9999795650237944,0.0
phase_017,50,16,2975.0,0.9999861704002122,0.0
