point_id,T,seed,closure_rate,lineage_recurrence_rate,cycle_or_return_rate
phase_006,100,1,0.2482954545454545,0.2473373440285205,0.2473373440285205
phase_006,100,0,0.2552631578947368,0.2485294117647059,0.2485294117647059
phase_006,100,2,0.2506906077348066,0.2531009641425631,0.2531009641425631
phase_006,100,3,0.2346854304635761,0.2526051811453058,0.2526051811453058
phase_006,100,4,0.2475282485875706,0.2509070012185665,0.2509070012185665
phase_006,100,5,0.2437943262411347,0.2542501042970379,0.2542501042970379
phase_006,100,6,0.2582908163265306,0.2505252100840336,0.2505252100840336
phase_006,100,8,0.2538819875776397,0.2465290464011691,0.2465290464011691
phase_006,100,7,0.2513586956521739,0.2515718243819267,0.2515718243819267
phase_006,100,9,0.245,0.2526078431372549,0.2526078431372549
phase_006,100,10,0.2624223602484472,0.2464909876994275,0.2464909876994275
phase_006,100,12,0.2600931677018633,0.2488277919863597,0.2488277919863597
phase_006,100,11,0.2635135135135135,0.2484234234234233,0.2484234234234233
phase_006,100,14,0.2632042253521127,0.2476525821596244,0.2476525821596244
phase_006,100,13,0.2437845303867403,0.2490724190228578,0.2490724190228578
phase_006,100,15,0.2681962025316455,0.2491545668900471,0.2491545668900471
phase_006,100,16,0.2630537974683544,0.2488753412757508,0.2488753412757508
phase_006,100,17,0.2443524096385542,0.2499335577604536,0.2499335577604536
phase_006,100,19,0.2576687116564417,0.2483008540839648,0.2483008540839648
phase_006,100,18,0.251929012345679,0.2468076736867586,0.2468076736867586
phase_006,100,20,0.2555272108843537,0.2512421635320795,0.2512421635320795
phase_006,100,21,0.2471590909090909,0.2498677027629234,0.2498677027629234
phase_006,100,22,0.2531536697247706,0.2492129879474725,0.2492129879474725
phase_007,50,0,0.2503101145038168,0.2505459116265414,0.2505459116265414
phase_007,50,1,0.2485531309297912,0.2490402860896219,0.2490402860896219
phase_007,50,2,0.2494001919385796,0.2503986416654363,0.2503986416654363
phase_007,50,3,0.2468143780905287,0.2496351713140416,0.2496351713140416
phase_007,50,4,0.246083301490256,0.251035206196173,0.251035206196173
phase_007,50,5,0.2476199543031226,0.2488612396742633,0.2488612396742633
phase_006,100,23,0.2542098445595855,0.2494412272681093,0.2494412272681093
phase_006,100,24,0.2515243902439024,0.2445998724693129,0.2445998724693129
phase_006,100,26,0.2605721393034826,0.2558347966052092,0.2558347966052092
phase_006,100,25,0.2438322368421052,0.250298310113519,0.250298310113519
phase_006,100,27,0.257313829787234,0.250697486441385,0.250697486441385
phase_006,100,28,0.2595274390243902,0.2506052725968435,0.2506052725968435
phase_006,100,29,0.2624289772727273,0.2515040106951871,0.2515040106951871
phase_007,50,7,0.2497602608362102,0.2495850668319023,0.2495850668319023
phase_007,50,6,0.2496923513820522,0.2502229997378615,0.2502229997378615
phase_007,50,8,0.2453275529865125,0.2503520082999851,0.2503520082999851
phase_007,50,9,0.2464118198874296,0.2498205007937653,0.2498205007937653
phase_007,50,10,0.2463640684410646,0.2509076118748172,0.2509076118748172
phase_007,50,11,0.2486924686192468,0.2494020101237674,0.2494020101237674
phase_007,50,12,0.2492058144012321,0.2505970276354373,0.2505970276354373
phase_007,50,14,0.2524826455842653,0.2494446957785754,0.2494446957785754
phase_007,50,13,0.2490304578130912,0.2494833959079135,0.2494833959079135
phase_007,50,15,0.2448231845688351,0.2498527144187128,0.2498527144187128
phase_007,50,16,0.2490925167535368,0.2501494572999599,0.2501494572999599
phase_007,50,17,0.2493044896392939,0.2492353075742369,0.2492353075742369
phase_007,50,18,0.2483998493975903,0.2501864428869323,0.2501864428869323
phase_007,50,20,0.2517766744548286,0.2501853432782171,0.2501853432782171
phase_007,50,19,0.2501914975105324,0.2491143240137878,0.2491143240137878
phase_007,50,21,0.2488097460791635,0.2501023295226058,0.2501023295226058
phase_007,50,22,0.2463165399239544,0.2504825972506581,0.2504825972506581
phase_007,50,23,0.2519274163219255,0.2500904041426794,0.2500904041426794
phase_007,50,25,0.2490178229206592,0.2504698971017484,0.2504698971017484
phase_007,50,24,0.250048828125,0.2502694936899038,0.2502694936899038
phase_007,50,27,0.2470839813374805,0.2503355290704629,0.2503355290704629
phase_007,50,26,0.2465131830340084,0.2499228417741983,0.2499228417741983
phase_007,50,28,0.2467068385650224,0.2501769647579625,0.2501769647579625
phase_007,50,29,0.2525519848771266,0.2494937836265813,0.2494937836265813
phase_007,100,0,0.247027705061082,0.2492744370872258,0.2492744370872258
phase_007,100,3,0.252264295067656,0.2501262399329003,0.2501262399329003
phase_007,100,1,0.2488375865051903,0.2504070832485243,0.2504070832485243
phase_007,100,2,0.2509812472743131,0.250444126625792,0.250444126625792
phase_007,100,4,0.2474966622162883,0.2496182273532466,0.2496182273532466
phase_007,100,5,0.2477512066695919,0.2508571440862436,0.2508571440862436
phase_007,100,6,0.2509436056838366,0.2499608191411556,0.2499608191411556
phase_007,100,7,0.24975,0.2504526143790849,0.2504526143790849
phase_007,100,8,0.2478399910233393,0.2503910787833984,0.2503910787833984
phase_007,100,9,0.2502707972270364,0.2496861938016107,0.2496861938016107
phase_007,100,10,0.2482112345151644,0.2502816376443785,0.2502816376443785
phase_007,100,11,0.2538868859846778,0.2500999611200947,0.2500999611200947
phase_007,100,13,0.2502495563442768,0.2494030220783965,0.2494030220783965
phase_007,100,12,0.2449434536755111,0.250834761916946,0.250834761916946
phase_007,100,14,0.2492260061919504,0.2497170694903348,0.2497170694903348
phase_007,100,15,0.2508497807017544,0.2499860251117991,0.2499860251117991
phase_007,100,16,0.2517601698703621,0.249321241683978,0.249321241683978
phase_007,100,17,0.2493798533218291,0.2492905056759545,0.2492905056759545
phase_008,50,0,0.2593222645617855,0.2501073028767639,0.2501073028767639
phase_008,50,2,0.2498673036093418,0.2523464294463498,0.2523464294463498
phase_008,50,1,0.2531609914872308,0.2524531990293132,0.2524531990293132
phase_008,50,3,0.2609960272417707,0.2512496725748712,0.2512496725748712
phase_008,50,4,0.2558227848101266,0.2518975170399221,0.2518975170399221
phase_007,100,18,0.250927542557835,0.2502005931137187,0.2502005931137187
phase_007,100,19,0.249372544740288,0.2492147448241627,0.2492147448241627
phase_008,50,5,0.2542243214475785,0.2532571539689687,0.2532571539689687
phase_007,100,20,0.2511881078691423,0.2502800965655935,0.2502800965655935
phase_007,100,22,0.2477258133561644,0.2511142727639001,0.2511142727639001
phase_007,100,21,0.2473048727899957,0.2507493510556444,0.2507493510556444
phase_007,100,23,0.2516607617360496,0.2502518279233748,0.2502518279233748
phase_007,100,24,0.2505607895917451,0.2504458827048092,0.2504458827048092
phase_007,100,25,0.2487222222222222,0.2501394335511982,0.2501394335511982
phase_007,100,26,0.2520169965576592,0.2503696508723971,0.2503696508723971
phase_007,100,27,0.2493823000898472,0.2502917833800186,0.2502917833800186
phase_007,100,29,0.2470961788970907,0.2499787148902114,0.2499787148902114
phase_007,100,28,0.2473071951744937,0.2500132000236544,0.2500132000236544
phase_008,50,6,0.2512663885578069,0.2518895548730173,0.2518895548730173
phase_008,50,7,0.2604223806911684,0.2512091754926367,0.2512091754926367
phase_008,50,8,0.2597284434490481,0.2520740912223275,0.2520740912223275
phase_008,50,9,0.2604496308016877,0.2512513692794547,0.2512513692794547
phase_008,50,10,0.258136725412166,0.2502118227139546,0.2502118227139546
phase_008,50,11,0.2562315815324165,0.2529953623243162,0.2529953623243162
phase_008,50,12,0.2632211538461538,0.2505909663361586,0.2505909663361586
phase_008,50,14,0.2576799485861182,0.2505784061696658,0.2505784061696658
phase_008,50,13,0.2621449925261584,0.2514995592349853,0.2514995592349853
phase_008,50,15,0.2546375921375921,0.2526979776979777,0.2526979776979777
phase_008,50,16,0.2582015041493776,0.2514113868496649,0.2514113868496649
phase_008,50,17,0.2589143690349947,0.251153489273187,0.251153489273187
phase_008,50,18,0.2626506979695431,0.2513636030847325,0.2513636030847325
phase_008,50,19,0.2512960082944531,0.251754595844798,0.251754595844798
phase_008,50,20,0.2533843623481781,0.2494695966988477,0.2494695966988477
phase_008,50,21,0.2516008174386921,0.2508305386711381,0.2508305386711381
phase_008,50,23,0.2643307322929171,0.2518093775971927,0.2518093775971927
phase_008,50,22,0.2590818077803203,0.2537102842809364,0.2537102842809364
phase_008,50,25,0.2567616959064328,0.2505693319838057,0.2505693319838057
phase_008,50,24,0.2577258320126783,0.2497599963428014,0.2497599963428014
phase_008,50,26,0.2617857142857143,0.2510088522588523,0.2510088522588523
phase_008,50,27,0.2578502415458937,0.2514153079710145,0.2514153079710145
phase_008,50,28,0.254697906755471,0.2514409353729049,0.2514409353729049
phase_008,50,29,0.256568255687974,0.2502239769980832,0.2502239769980832
phase_008,100,0,0.2515316205533597,0.2500930016275285,0.2500930016275285
phase_008,100,1,0.2453227796052631,0.2505039022187822,0.2505039022187822
phase_008,100,3,0.2486645299145299,0.2501539718451483,0.2501539718451483
phase_008,100,4,0.2497384937238493,0.2514541799983592,0.2514541799983592
phase_008,100,2,0.2504384255650818,0.250405949597298,0.250405949597298
phase_008,100,5,0.2489379779099405,0.2502061572292468,0.2502061572292468
phase_008,100,6,0.2516461342395922,0.2491451763373149,0.2491451763373149
phase_008,100,7,0.2557084309133489,0.2509858451577352,0.2509858451577352
phase_008,100,8,0.2563344594594595,0.2503394939056703,0.2503394939056703
phase_008,100,9,0.2554558680892337,0.2499928681462886,0.2499928681462886
phase_008,100,11,0.2522155812036273,0.2495766855794254,0.2495766855794254
phase_008,100,10,0.250764192139738,0.2499304306875588,0.2499304306875588
phase_008,100,13,0.2508152173913043,0.2498374893435635,0.2498374893435635
phase_008,100,12,0.251280487804878,0.250331181252989,0.250331181252989
phase_008,100,14,0.256233303650935,0.2501647809613604,0.2501647809613604
phase_008,100,15,0.2537182852143482,0.2507408694011288,0.2507408694011288
phase_008,100,16,0.2503507295173962,0.2497276688453159,0.2497276688453159
phase_008,100,17,0.2473162675474814,0.2502934699891517,0.2502934699891517
phase_009,50,1,0.2530645921735031,0.2511684891016574,0.2511684891016574
phase_009,50,0,0.2539204250907206,0.2494305040475336,0.2494305040475336
phase_009,50,2,0.2532725572697522,0.2512597996907253,0.2512597996907253
phase_008,100,20,0.2571491745283019,0.2501705281169071,0.2501705281169071
phase_008,100,18,0.2475305738476011,0.2499757899396823,0.2499757899396823
phase_009,50,4,0.2505603902953586,0.2514554933463162,0.2514554933463162
phase_009,50,3,0.2552083333333333,0.2503553053306342,0.2503553053306342
phase_008,100,22,0.2467206790123456,0.248294147906076,0.248294147906076
phase_008,100,21,0.2532080659945004,0.2507615786919717,0.2507615786919717
phase_008,100,19,0.2525231286795626,0.2500577186299246,0.2500577186299246
phase_009,50,5,0.256269769543606,0.2507223487086795,0.2507223487086795
phase_008,100,23,0.2532711581291759,0.2517836477575439,0.2517836477575439
phase_008,100,24,0.257513357079252,0.2512735058404484,0.2512735058404484
phase_008,100,25,0.2496134020618556,0.2502312007277137,0.2502312007277137
phase_008,100,26,0.2448352510460251,0.2512498461727787,0.2512498461727787
phase_008,100,27,0.2526452282157676,0.2491182572614107,0.2491182572614107
phase_008,100,29,0.2484434865900383,0.2500704304710389,0.2500704304710389
phase_008,100,28,0.2479764107308048,0.2502879505178574,0.2502879505178574
phase_009,50,6,0.2519465740297077,0.2495634606170063,0.2495634606170063
phase_009,50,7,0.2503507951356408,0.2501843923148881,0.2501843923148881
phase_009,50,8,0.2571142991533396,0.2499819089659165,0.2499819089659165
phase_009,50,10,0.2552028451001054,0.2511765927697171,0.2511765927697171
phase_009,50,9,0.2511904761904762,0.2500130821559393,0.2500130821559393
phase_009,50,13,0.2541588566073102,0.2519341161415904,0.2519341161415904
phase_009,50,11,0.257008830022075,0.2505317116658176,0.2505317116658176
phase_009,50,12,0.2498566513761468,0.2496526552575864,0.2496526552575864
phase_009,50,14,0.2508109360518999,0.2507518981250445,0.2507518981250445
phase_009,50,15,0.2575509461426492,0.2496885847049602,0.2496885847049602
phase_009,50,16,0.2523584905660377,0.2489366634413804,0.2489366634413804
phase_009,50,17,0.2531834112149532,0.2499045201294033,0.2499045201294033
phase_009,50,18,0.257024843222383,0.2504336895617648,0.2504336895617648
phase_009,50,19,0.2502904275092937,0.2509472404918501,0.2509472404918501
phase_009,50,20,0.2527802995914662,0.2514774433464856,0.2514774433464856
phase_009,50,21,0.2549873154981549,0.249532092676696,0.249532092676696
phase_009,50,22,0.2576340615690168,0.2508199812848521,0.2508199812848521
phase_009,50,23,0.2537020905923345,0.2506688651070184,0.2506688651070184
phase_009,50,24,0.2502843494085532,0.2508836704696577,0.2508836704696577
phase_009,50,25,0.2548781929990539,0.2508209919219852,0.2508209919219852
phase_009,50,26,0.2520346171480972,0.2499008041477092,0.2499008041477092
phase_009,50,27,0.2509765625,0.2501727764423077,0.2501727764423077
phase_009,50,28,0.2520956607495069,0.2493326600667577,0.2493326600667577
phase_009,50,29,0.249195032198712,0.2504201755006723,0.2504201755006723
phase_009,100,0,0.2422607095046854,0.2497760650444916,0.2497760650444916
phase_009,100,1,0.2526077291381668,0.2500025146857648,0.2500025146857648
phase_009,100,2,0.2463455149501661,0.2495146895967689,0.2495146895967689
phase_009,100,3,0.2523834745762712,0.2501832300716897,0.2501832300716897
phase_009,100,4,0.2554137323943662,0.2492923225628279,0.2492923225628279
phase_009,100,5,0.2534881812212738,0.2498133199438672,0.2498133199438672
phase_009,100,6,0.2526720106880427,0.2496676359254456,0.2496676359254456
phase_009,100,7,0.2502918287937743,0.2497997253376059,0.2497997253376059
phase_009,100,8,0.2482661822985468,0.2496349431450255,0.2496349431450255
phase_009,100,9,0.2573807721423164,0.2506985572427305,0.2506985572427305
phase_009,100,11,0.2488807306590258,0.2503441204562054,0.2503441204562054
phase_009,100,10,0.2523148148148148,0.2494459174305641,0.2494459174305641
phase_009,100,12,0.2500412813738441,0.250032377548113,0.250032377548113
phase_009,100,13,0.2491132017273288,0.2509351828331579,0.2509351828331579
phase_009,100,15,0.2464046822742475,0.2496130893829103,0.2496130893829103
phase_009,100,16,0.2544076163610719,0.2503517450703835,0.2503517450703835
phase_009,100,14,0.2506203473945409,0.2496959081399309,0.2496959081399309
phase_009,100,17,0.2537339971550498,0.2503791523721864,0.2503791523721864
phase_010,50,0,0.2471479500891265,0.2502819484437131,0.2502819484437131
phase_009,100,18,0.2509252405625463,0.2500625898027604,0.2500625898027604
phase_009,100,19,0.2477810650887573,0.2496889945984969,0.2496889945984969
phase_010,50,1,0.2543449197860962,0.2491353009735362,0.2491353009735362
phase_009,100,20,0.2457949716713881,0.2503636546686663,0.2503636546686663
phase_009,100,21,0.2496071927374301,0.2509165502793296,0.2509165502793296
phase_009,100,22,0.2490268931351734,0.2499618389464774,0.2499618389464774
phase_010,50,3,0.2498660235798499,0.250115082309616,0.250115082309616
phase_010,50,2,0.2471917685118619,0.2501322028977493,0.2501322028977493
phase_010,50,4,0.2508264832022873,0.2508986501347116,0.2508986501347116
phase_010,50,5,0.2522486772486772,0.2502645502645502,0.2502645502645502
phase_009,100,24,0.2494002741603838,0.2504938918679192,0.2504938918679192
phase_009,100,23,0.2505652454780361,0.2483248467345594,0.2483248467345594
phase_009,100,25,0.2505630630630631,0.2500450818465524,0.2500450818465524
phase_009,100,26,0.2547835633626097,0.2502383324722612,0.2502383324722612
phase_009,100,28,0.2525308853809197,0.2504584023039552,0.2504584023039552
phase_009,100,27,0.251159793814433,0.2499343036183546,0.2499343036183546
phase_009,100,29,0.2482741617357002,0.2500709027858349,0.2500709027858349
phase_010,50,6,0.2485412107950401,0.2495537718117039,0.2495537718117039
phase_010,50,7,0.2488050144300144,0.250911414973915,0.250911414973915
phase_010,50,8,0.2514519299499642,0.2493084002309341,0.2493084002309341
phase_010,50,9,0.2502699784017279,0.2497862670986321,0.2497862670986321
phase_010,50,10,0.2484958692528735,0.2504075486295314,0.2504075486295314
phase_010,50,12,0.2507589285714285,0.2509915865384615,0.2509915865384615
phase_010,50,11,0.2490469858156028,0.2499445921985816,0.2499445921985816
phase_010,50,13,0.2551418439716312,0.249895151391162,0.249895151391162
phase_010,50,14,0.2468121408045977,0.2484984596043324,0.2484984596043324
phase_010,50,15,0.2498454609678558,0.2506580645599544,0.2506580645599544
phase_010,50,16,0.2521012160228898,0.2503146665566194,0.2503146665566194
phase_010,50,17,0.2550256818986893,0.2495750906019237,0.2495750906019237
phase_010,50,18,0.2488940050559769,0.2496987596188571,0.2496987596188571
phase_010,50,19,0.247702533904354,0.2503791934332619,0.2503791934332619
phase_010,50,20,0.251249107780157,0.2502230549607423,0.2502230549607423
phase_010,50,22,0.2498668323863636,0.2505454750327797,0.2505454750327797
phase_010,50,21,0.248669741042923,0.2503931085764183,0.2503931085764183
phase_010,50,23,0.2479269583627381,0.2494673199066283,0.2494673199066283
phase_010,50,24,0.2501564175902753,0.2498556145320535,0.2498556145320535
phase_010,50,25,0.2471663039535727,0.2493103219776234,0.2493103219776234
phase_010,50,26,0.2460811537083482,0.24954351900339,0.24954351900339
phase_010,50,27,0.2468193950177936,0.250331918970709,0.250331918970709
phase_010,50,28,0.2498653500897666,0.2502796575058693,0.2502796575058693
phase_010,50,29,0.2526183970856102,0.2491242819111671,0.2491242819111671
phase_010,100,0,0.2504651390520955,0.2497052679277743,0.2497052679277743
phase_010,100,1,0.2473265895953757,0.2506403717556386,0.2506403717556386
phase_010,100,2,0.2479110641567422,0.2499270261312362,0.2499270261312362
phase_010,100,5,0.2498331426392067,0.250005608650783,0.250005608650783
phase_010,100,3,0.25,0.2494527714932126,0.2494527714932126
phase_010,100,7,0.2498793436293436,0.2501088273147096,0.2501088273147096
phase_010,100,4,0.2482830980541777,0.2500051432247832,0.2500051432247832
phase_010,100,6,0.2540642722117202,0.2486934282219504,0.2486934282219504
phase_010,100,8,0.2447936752795989,0.2494924116966493,0.2494924116966493
phase_010,100,10,0.2511662223914699,0.2499164650627958,0.2499164650627958
phase_010,100,9,0.2504099151234568,0.2506080171266037,0.2506080171266037
phase_010,100,11,0.2478780864197531,0.2502732767489711,0.2502732767489711
phase_010,100,12,0.2488234729158663,0.2499392669092223,0.2499392669092223
phase_010,100,13,0.2514777131782946,0.2500498746010032,0.2500498746010032
phase_010,100,14,0.2491644385026738,0.2497781198040713,0.2497781198040713
phase_010,100,15,0.2499523990860624,0.2506463457431716,0.2506463457431716
phase_010,100,16,0.2499279677295428,0.249693509751192,0.249693509751192
phase_010,100,17,0.2490022805017104,0.2499017185741647,0.2499017185741647
phase_011,50,0,0.2509278644842025,0.249795943017774,0.249795943017774
phase_011,50,1,0.2470181297709923,0.2504532442748091,0.2504532442748091
phase_011,50,2,0.2477533460803059,0.2499797764377114,0.2499797764377114
phase_011,50,3,0.2460664335664335,0.249832832765525,0.249832832765525
phase_010,100,18,0.2518888027896164,0.2504225828262339,0.2504225828262339
phase_010,100,19,0.2515685328185328,0.250118290559467,0.250118290559467
phase_011,50,4,0.248133270321361,0.250291733313945,0.250291733313945
phase_011,50,5,0.2451084940652819,0.249596089648482,0.249596089648482
phase_010,100,20,0.2515577070552147,0.2499511307590521,0.2499511307590521
phase_010,100,21,0.2495230827928271,0.2493762671035602,0.2493762671035602
phase_010,100,22,0.2519267822736031,0.2496401450753712,0.2496401450753712
phase_010,100,23,0.2486020053991515,0.2505222393623859,0.2505222393623859
phase_010,100,25,0.2515168654874537,0.2506261039998064,0.2506261039998064
phase_010,100,24,0.2544235159817352,0.2498269951055003,0.2498269951055003
phase_010,100,26,0.2480204712244109,0.2496260574527223,0.2496260574527223
phase_010,100,27,0.2512480422866092,0.249660758978611,0.249660758978611
phase_010,100,28,0.2519471153846154,0.2501244343891403,0.2501244343891403
phase_010,100,29,0.2506063251843228,0.2502339701887739,0.2502339701887739
phase_011,50,6,0.2486926605504587,0.2498209244883556,0.2498209244883556
phase_011,50,7,0.246799628942486,0.2481696874554017,0.2481696874554017
phase_011,50,8,0.2485262852725164,0.2499739823377241,0.2499739823377241
phase_011,50,9,0.2478335818114051,0.2506854052581783,0.2506854052581783
phase_011,50,10,0.2477167896678966,0.249523665909736,0.249523665909736
phase_011,50,12,0.2484155616224649,0.2503328258130325,0.2503328258130325
phase_011,50,11,0.2530398832684825,0.2493274842861418,0.2493274842861418
phase_011,50,13,0.2547950357277171,0.2501591112911158,0.2501591112911158
phase_011,50,15,0.2524613899613899,0.2504185847935848,0.2504185847935848
phase_011,50,14,0.2460250654695099,0.2491195789806901,0.2491195789806901
phase_011,50,17,0.2469114785992218,0.2497119126010177,0.2497119126010177
phase_011,50,16,0.2436176248108925,0.2512491999301757,0.2512491999301757
phase_011,50,19,0.2481932293647774,0.2489585466834421,0.2489585466834421
phase_011,50,18,0.2502535029498525,0.2490072611754027,0.2490072611754027
phase_011,50,20,0.2519012321909896,0.2495158985219632,0.2495158985219632
phase_011,50,21,0.2478682170542635,0.2494586687537268,0.2494586687537268
phase_011,50,22,0.2498108925869894,0.2504736777027813,0.2504736777027813
phase_011,50,23,0.2507482229704452,0.2487283806728251,0.2487283806728251
phase_011,50,24,0.250493485984998,0.2498035546175104,0.2498035546175104
phase_011,50,25,0.2505834305717619,0.248917287496634,0.248917287496634
phase_011,50,26,0.249484052532833,0.249155722326454,0.249155722326454
phase_011,50,27,0.2479019022752704,0.2504097566923937,0.2504097566923937
phase_011,50,28,0.2470192307692307,0.2499889053254438,0.2499889053254438
phase_011,50,29,0.2490938661710037,0.250562982556477,0.250562982556477
phase_011,100,0,0.2500832963127499,0.2495769853921133,0.2495769853921133
phase_011,100,2,0.248778863232682,0.2495113276216347,0.2495113276216347
phase_011,100,1,0.2537542301184433,0.2502120243190338,0.2502120243190338
phase_011,100,3,0.2483258928571428,0.2497103007869814,0.2497103007869814
phase_011,100,5,0.2466952690166975,0.2499067808941757,0.2499067808941757
phase_011,100,4,0.2479559748427673,0.2495411476959756,0.2495411476959756
phase_011,100,6,0.2510775862068966,0.2498272692697768,0.2498272692697768
phase_011,100,7,0.2514623050259965,0.2493484937302477,0.2493484937302477
phase_011,100,8,0.2509271378708551,0.2495781362283133,0.2495781362283133
phase_011,100,9,0.2477571115973741,0.2506478740292616,0.2506478740292616
phase_011,100,10,0.2504434589800443,0.2500407590974305,0.2500407590974305
phase_011,100,11,0.2485604085180356,0.2496703266269567,0.2496703266269567
phase_011,100,12,0.2523936170212766,0.2496646850229453,0.2496646850229453
phase_011,100,13,0.2473810563072894,0.2499133437748735,0.2499133437748735
phase_011,100,14,0.2525477707006369,0.2500588027142917,0.2500588027142917
phase_011,100,15,0.25206589958159,0.2514141849208303,0.2514141849208303
phase_011,100,16,0.2491554054054054,0.2499273467015402,0.2499273467015402
phase_011,100,17,0.2502772848269742,0.250148428936792,0.250148428936792
phase_012,50,0,0.2489103362391033,0.2510038477504231,0.2510038477504231
phase_012,50,1,0.2457118834080717,0.2495106071058986,0.2495106071058986
phase_012,50,2,0.2470352564102564,0.2501119740302432,0.2501119740302432
phase_011,100,19,0.2474978002639683,0.2498183061169914,0.2498183061169914
phase_011,100,18,0.2526953458582408,0.2503777984293632,0.2503777984293632
phase_012,50,3,0.2499463749463749,0.2498133435633436,0.2498133435633436
phase_011,100,20,0.2515872065165309,0.2501374052256264,0.2501374052256264
phase_011,100,23,0.2511160714285714,0.2495825253178194,0.2495825253178194
phase_011,100,22,0.2513900545530843,0.2498200077345247,0.2498200077345247
phase_012,50,4,0.2485940695296523,0.2501779534371559,0.2501779534371559
phase_011,100,24,0.2479022988505747,0.2497932161370295,0.2497932161370295
phase_012,50,5,0.2524921594982078,0.249635976702509,0.249635976702509
phase_011,100,21,0.2492417677642981,0.2504874350086655,0.2504874350086655
phase_011,100,25,0.2494098712446352,0.250042602878061,0.250042602878061
phase_011,100,26,0.2502167316861725,0.2497365222638687,0.2497365222638687
phase_011,100,27,0.2517435622317596,0.250184612471598,0.250184612471598
phase_011,100,28,0.2516403469750889,0.2497274265578117,0.2497274265578117
phase_011,100,29,0.2507196634189548,0.2505003994511888,0.2505003994511888
phase_012,50,6,0.2507079746261894,0.2497124533825938,0.2497124533825938
phase_012,50,7,0.2457310838445807,0.2496401604530438,0.2496401604530438
phase_012,50,11,0.2486544376098418,0.249457127889685,0.249457127889685
phase_012,50,9,0.2510457948040511,0.2499936490194086,0.2499936490194086
phase_012,50,10,0.2494192477876106,0.2495947498298162,0.2495947498298162
phase_012,50,8,0.2490259056444818,0.2502571933121639,0.2502571933121639
phase_012,50,12,0.2492530943235168,0.2495680669096162,0.2495680669096162
phase_012,50,13,0.2493351063829787,0.2488768412438625,0.2488768412438625
phase_012,50,14,0.2487861336946703,0.2494126103120005,0.2494126103120005
phase_012,50,16,0.247831868640148,0.2504792126236391,0.2504792126236391
phase_012,50,15,0.250881445570736,0.25165271044513,0.25165271044513
phase_012,50,18,0.2496834714548803,0.2498118536619917,0.2498118536619917
phase_012,50,17,0.2472321805145508,0.2483585715212665,0.2483585715212665
phase_012,50,19,0.2452999104744852,0.2504583878520763,0.2504583878520763
phase_012,50,20,0.2519178700361011,0.2492612729103027,0.2492612729103027
phase_012,50,21,0.2506193693693693,0.2501862439362439,0.2501862439362439
phase_012,50,22,0.2476871544023819,0.2504110362202663,0.2504110362202663
phase_012,50,23,0.2465166742804933,0.2491873704185261,0.2491873704185261
phase_012,50,24,0.2491857592093441,0.2487969970281291,0.2487969970281291
phase_012,50,25,0.2488611111111111,0.2505074786324786,0.2505074786324786
phase_012,50,27,0.2532677943760984,0.2492807472624037,0.2492807472624037
phase_012,50,26,0.246781914893617,0.2490885842880524,0.2490885842880524
phase_012,50,29,0.2494028662420382,0.2495964425701687,0.2495964425701687
phase_012,50,28,0.2430787714166318,0.2498131569642225,0.2498131569642225
phase_012,100,0,0.245020207852194,0.2500658028800435,0.2500658028800435
phase_012,100,1,0.2514890282131661,0.2490795377712213,0.2490795377712213
phase_012,100,2,0.2512818520820385,0.2498217745768288,0.2498217745768288
phase_012,100,3,0.2532913566113337,0.2501739676981268,0.2501739676981268
phase_012,100,5,0.2528304773561811,0.2498035015719874,0.2498035015719874
phase_012,100,4,0.2494553376906318,0.249694962407621,0.249694962407621
phase_012,100,7,0.2487036026200873,0.2500334467848275,0.2500334467848275
phase_012,100,6,0.2488584474885844,0.2506590662647606,0.2506590662647606
phase_012,100,8,0.251627972819932,0.2500666178136033,0.2500666178136033
phase_012,100,9,0.2465548440979955,0.2493033265644788,0.2493033265644788
phase_012,100,10,0.2568947525342874,0.2505458802483426,0.2505458802483426
phase_012,100,11,0.2462088388214904,0.2508686750263363,0.2508686750263363
phase_012,100,12,0.2526554802955665,0.2499396310248237,0.2499396310248237
phase_012,100,13,0.2468171296296296,0.2499567390613652,0.2499567390613652
phase_012,100,14,0.2504432624113475,0.2505280037546933,0.2505280037546933
phase_012,100,17,0.2508650519031142,0.2499547685279417,0.2499547685279417
phase_012,100,15,0.2480532786885246,0.2507660987892425,0.2507660987892425
phase_012,100,16,0.247229609929078,0.2494336091410559,0.2494336091410559
phase_013,50,0,0.2521133592017738,0.2488913525498891,0.2488913525498891
phase_013,50,1,0.2526096033402922,0.2499665435469193,0.2499665435469193
phase_012,100,19,0.252906976744186,0.2502849977200182,0.2502849977200182
phase_012,100,18,0.248359854829704,0.2497044043748152,0.2497044043748152
phase_013,50,2,0.2550433634992458,0.2494343891402715,0.2494343891402715
phase_012,100,21,0.2519463667820069,0.2493830144514553,0.2493830144514553
phase_012,100,20,0.245014245014245,0.2501417518574381,0.2501417518574381
phase_013,50,3,0.2586348684210526,0.2507432945344129,0.2507432945344129
phase_013,50,4,0.2565866510538642,0.2513848856061971,0.2513848856061971
phase_013,50,5,0.2524233896185116,0.2496933179390965,0.2496933179390965
phase_012,100,22,0.2483956075299486,0.2515547576703242,0.2515547576703242
phase_012,100,24,0.2504243041412084,0.2500391025385035,0.2500391025385035
phase_012,100,23,0.2505691519635742,0.2512499023513788,0.2512499023513788
