point_id,T,seed,p_viable,survival_depth,collapse_rate
phase_008,50,10,0.5863333333333334,0.5863333333333334,0.0003333333333332
phase_008,50,11,0.6786666666666666,0.6786666666666666,0.0006666666666667
phase_008,50,12,0.6413333333333333,0.6413333333333333,0.0003333333333332
phase_008,50,14,0.6483333333333333,0.6483333333333333,0.0
phase_008,50,13,0.669,0.669,0.0013333333333332
phase_008,50,15,0.6783333333333333,0.6783333333333333,0.001
phase_008,50,16,0.6426666666666667,0.6426666666666667,0.0003333333333332
phase_008,50,17,0.6286666666666667,0.6286666666666667,0.0006666666666667
phase_008,50,18,0.5253333333333333,0.5253333333333333,0.0023333333333332
phase_008,50,19,0.643,0.643,0.0003333333333332
phase_008,50,20,0.6586666666666666,0.6586666666666666,0.001
phase_008,50,21,0.6116666666666667,0.6116666666666667,0.001
phase_008,50,23,0.5553333333333333,0.5553333333333333,0.0006666666666667
phase_008,50,22,0.5826666666666667,0.5826666666666667,0.0016666666666667
phase_008,50,25,0.57,0.57,0.0016666666666667
phase_008,50,24,0.631,0.631,0.001
phase_008,50,26,0.525,0.525,0.002
phase_008,50,27,0.552,0.552,0.0006666666666667
phase_008,50,28,0.7006666666666667,0.7006666666666667,0.0006666666666667
phase_008,50,29,0.6153333333333333,0.6153333333333333,0.001
phase_008,100,0,0.4216666666666667,0.4216666666666667,0.0013333333333332
phase_008,100,1,0.4053333333333333,0.4053333333333333,0.0013333333333332
phase_008,100,3,0.39,0.39,0.0013333333333332
phase_008,100,4,0.3983333333333333,0.3983333333333333,0.0003333333333332
phase_008,100,2,0.4276666666666666,0.4276666666666666,0.002
phase_008,100,5,0.3923333333333333,0.3923333333333333,0.0013333333333332
phase_008,100,6,0.3923333333333333,0.3923333333333333,0.0016666666666667
phase_008,100,7,0.2846666666666667,0.2846666666666667,0.003
phase_008,100,8,0.3946666666666666,0.3946666666666666,0.002
phase_008,100,9,0.3436666666666667,0.3436666666666667,0.0016666666666667
phase_008,100,11,0.4043333333333333,0.4043333333333333,0.001
phase_008,100,10,0.3816666666666666,0.3816666666666666,0.001
phase_008,100,13,0.3066666666666666,0.3066666666666666,0.002
phase_008,100,12,0.3416666666666667,0.3416666666666667,0.0013333333333332
phase_008,100,14,0.3743333333333333,0.3743333333333333,0.0013333333333332
phase_008,100,15,0.381,0.381,0.002
phase_008,100,16,0.297,0.297,0.004
phase_008,100,17,0.4036666666666667,0.4036666666666667,0.0013333333333332
phase_009,50,1,0.707,0.707,0.0
phase_009,50,0,0.643,0.643,0.001
phase_009,50,2,0.713,0.713,0.0
phase_008,100,20,0.2826666666666667,0.2826666666666667,0.003
phase_008,100,18,0.3543333333333333,0.3543333333333333,0.002
phase_009,50,4,0.632,0.632,0.0003333333333332
phase_009,50,3,0.76,0.76,0.0
phase_008,100,22,0.324,0.324,0.003
phase_008,100,21,0.3636666666666667,0.3636666666666667,0.002
phase_008,100,19,0.3963333333333333,0.3963333333333333,0.003
phase_009,50,5,0.7376666666666667,0.7376666666666667,0.0003333333333332
phase_008,100,23,0.2993333333333333,0.2993333333333333,0.003
phase_008,100,24,0.3743333333333333,0.3743333333333333,0.003
phase_008,100,25,0.3233333333333333,0.3233333333333333,0.003
phase_008,100,26,0.3186666666666666,0.3186666666666666,0.0013333333333332
phase_008,100,27,0.4016666666666666,0.4016666666666666,0.0013333333333332
phase_008,100,29,0.348,0.348,0.0026666666666667
phase_008,100,28,0.3603333333333333,0.3603333333333333,0.0023333333333332
phase_009,50,6,0.6956666666666667,0.6956666666666667,0.0
phase_009,50,7,0.7126666666666667,0.7126666666666667,0.0
phase_009,50,8,0.7086666666666667,0.7086666666666667,0.0006666666666667
phase_009,50,10,0.6326666666666667,0.6326666666666667,0.0006666666666667
phase_009,50,9,0.735,0.735,0.0003333333333332
phase_009,50,13,0.7113333333333334,0.7113333333333334,0.001
phase_009,50,11,0.755,0.755,0.0003333333333332
phase_009,50,12,0.7266666666666667,0.7266666666666667,0.0
phase_009,50,14,0.7193333333333334,0.7193333333333334,0.0
phase_009,50,15,0.687,0.687,0.0006666666666667
phase_009,50,16,0.795,0.795,0.0003333333333332
phase_009,50,17,0.7133333333333334,0.7133333333333334,0.0
phase_009,50,18,0.691,0.691,0.0003333333333332
phase_009,50,19,0.7173333333333334,0.7173333333333334,0.0003333333333332
phase_009,50,20,0.7343333333333333,0.7343333333333333,0.0003333333333332
phase_009,50,21,0.7226666666666667,0.7226666666666667,0.0
phase_009,50,22,0.6713333333333333,0.6713333333333333,0.0
phase_009,50,23,0.6696666666666666,0.6696666666666666,0.0
phase_009,50,24,0.7326666666666667,0.7326666666666667,0.0006666666666667
phase_009,50,25,0.7046666666666667,0.7046666666666667,0.0006666666666667
phase_009,50,26,0.727,0.727,0.0
phase_009,50,27,0.7466666666666667,0.7466666666666667,0.0
phase_009,50,28,0.676,0.676,0.0
phase_009,50,29,0.7246666666666667,0.7246666666666667,0.0
phase_009,100,0,0.498,0.498,0.0
phase_009,100,1,0.4873333333333333,0.4873333333333333,0.0013333333333332
phase_009,100,2,0.5016666666666667,0.5016666666666667,0.0
phase_009,100,3,0.5506666666666666,0.5506666666666666,0.0
phase_009,100,4,0.4733333333333333,0.4733333333333333,0.001
phase_009,100,5,0.5076666666666667,0.5076666666666667,0.0003333333333332
phase_009,100,6,0.499,0.499,0.001
phase_009,100,7,0.4283333333333333,0.4283333333333333,0.001
phase_009,100,8,0.5046666666666667,0.5046666666666667,0.0003333333333332
phase_009,100,9,0.4403333333333333,0.4403333333333333,0.0
phase_009,100,11,0.4653333333333333,0.4653333333333333,0.0013333333333332
phase_009,100,10,0.477,0.477,0.0006666666666667
phase_009,100,12,0.5046666666666667,0.5046666666666667,0.001
phase_009,100,13,0.5403333333333333,0.5403333333333333,0.0003333333333332
phase_009,100,15,0.4983333333333333,0.4983333333333333,0.0003333333333332
phase_009,100,16,0.4726666666666667,0.4726666666666667,0.0006666666666667
phase_009,100,14,0.5373333333333333,0.5373333333333333,0.0006666666666667
phase_009,100,17,0.4686666666666667,0.4686666666666667,0.0003333333333332
phase_010,50,0,0.935,0.935,0.0
phase_009,100,18,0.4503333333333333,0.4503333333333333,0.0006666666666667
phase_009,100,19,0.507,0.507,0.0013333333333332
phase_010,50,1,0.935,0.935,0.0
phase_009,100,20,0.4706666666666667,0.4706666666666667,0.001
phase_009,100,21,0.4773333333333333,0.4773333333333333,0.0006666666666667
phase_009,100,22,0.471,0.471,0.0006666666666667
phase_010,50,3,0.933,0.933,0.0
phase_010,50,2,0.9273333333333332,0.9273333333333332,0.0
phase_010,50,4,0.9326666666666666,0.9326666666666666,0.0
phase_010,50,5,0.945,0.945,0.0
phase_009,100,24,0.4863333333333333,0.4863333333333333,0.0006666666666667
phase_009,100,23,0.516,0.516,0.0006666666666667
phase_009,100,25,0.444,0.444,0.0006666666666667
phase_009,100,26,0.5313333333333333,0.5313333333333333,0.0006666666666667
phase_009,100,28,0.4856666666666667,0.4856666666666667,0.0006666666666667
phase_009,100,27,0.485,0.485,0.0
phase_009,100,29,0.507,0.507,0.0003333333333332
phase_010,50,6,0.914,0.914,0.0
phase_010,50,7,0.924,0.924,0.0
phase_010,50,8,0.9326666666666666,0.9326666666666666,0.0
phase_010,50,9,0.926,0.926,0.0
phase_010,50,10,0.928,0.928,0.0
phase_010,50,12,0.9333333333333332,0.9333333333333332,0.0
phase_010,50,11,0.94,0.94,0.0
phase_010,50,13,0.94,0.94,0.0
phase_010,50,14,0.928,0.928,0.0
phase_010,50,15,0.9436666666666668,0.9436666666666668,0.0
phase_010,50,16,0.932,0.932,0.0
phase_010,50,17,0.941,0.941,0.0
phase_010,50,18,0.923,0.923,0.0
phase_010,50,19,0.934,0.934,0.0
phase_010,50,20,0.934,0.934,0.0
phase_010,50,22,0.9386666666666666,0.9386666666666666,0.0
phase_010,50,21,0.9396666666666668,0.9396666666666668,0.0
phase_010,50,23,0.9446666666666668,0.9446666666666668,0.0
phase_010,50,24,0.9323333333333332,0.9323333333333332,0.0
phase_010,50,25,0.919,0.919,0.0
phase_010,50,26,0.9303333333333332,0.9303333333333332,0.0
phase_010,50,27,0.9366666666666666,0.9366666666666666,0.0
phase_010,50,28,0.9283333333333332,0.9283333333333332,0.0
phase_010,50,29,0.915,0.915,0.0
phase_010,100,0,0.851,0.851,0.0
phase_010,100,1,0.865,0.865,0.0
phase_010,100,2,0.8676666666666667,0.8676666666666667,0.0
phase_010,100,5,0.874,0.874,0.0
phase_010,100,3,0.8666666666666667,0.8666666666666667,0.0
phase_010,100,7,0.8633333333333333,0.8633333333333333,0.0
phase_010,100,4,0.8736666666666667,0.8736666666666667,0.0
phase_010,100,6,0.8816666666666667,0.8816666666666667,0.0
phase_010,100,8,0.8643333333333333,0.8643333333333333,0.0
phase_010,100,10,0.8753333333333333,0.8753333333333333,0.0
phase_010,100,9,0.864,0.864,0.0003333333333332
phase_010,100,11,0.864,0.864,0.0
phase_010,100,12,0.8676666666666667,0.8676666666666667,0.0
phase_010,100,13,0.86,0.86,0.0
phase_010,100,14,0.8726666666666667,0.8726666666666667,0.0
phase_010,100,15,0.8753333333333333,0.8753333333333333,0.0
phase_010,100,16,0.8676666666666667,0.8676666666666667,0.0
phase_010,100,17,0.877,0.877,0.0
phase_011,50,0,0.8756666666666667,0.8756666666666667,0.0
phase_011,50,1,0.8733333333333333,0.8733333333333333,0.0
phase_011,50,2,0.8716666666666667,0.8716666666666667,0.0
phase_011,50,3,0.858,0.858,0.0
phase_010,100,18,0.8603333333333333,0.8603333333333333,0.0
phase_010,100,19,0.8633333333333333,0.8633333333333333,0.0
phase_011,50,4,0.8816666666666667,0.8816666666666667,0.0
phase_011,50,5,0.8986666666666666,0.8986666666666666,0.0
phase_010,100,20,0.8693333333333333,0.8693333333333333,0.0003333333333332
phase_010,100,21,0.8736666666666667,0.8736666666666667,0.0
phase_010,100,22,0.865,0.865,0.0
phase_010,100,23,0.8643333333333333,0.8643333333333333,0.0
phase_010,100,25,0.8103333333333333,0.8103333333333333,0.0
phase_010,100,24,0.876,0.876,0.0
phase_010,100,26,0.863,0.863,0.0
phase_010,100,27,0.8513333333333334,0.8513333333333334,0.0
phase_010,100,28,0.8666666666666667,0.8666666666666667,0.0
phase_010,100,29,0.859,0.859,0.0
phase_011,50,6,0.9083333333333332,0.9083333333333332,0.0
phase_011,50,7,0.8983333333333333,0.8983333333333333,0.0
phase_011,50,8,0.8623333333333333,0.8623333333333333,0.0
phase_011,50,9,0.8943333333333333,0.8943333333333333,0.0
phase_011,50,10,0.9033333333333332,0.9033333333333332,0.0
phase_011,50,12,0.8546666666666667,0.8546666666666667,0.0003333333333332
phase_011,50,11,0.8566666666666667,0.8566666666666667,0.0
phase_011,50,13,0.8863333333333333,0.8863333333333333,0.0
phase_011,50,15,0.8633333333333333,0.8633333333333333,0.0
phase_011,50,14,0.891,0.891,0.0
phase_011,50,17,0.8566666666666667,0.8566666666666667,0.0
phase_011,50,16,0.8813333333333333,0.8813333333333333,0.0
phase_011,50,19,0.8763333333333333,0.8763333333333333,0.0
phase_011,50,18,0.904,0.904,0.0
phase_011,50,20,0.8656666666666667,0.8656666666666667,0.0
phase_011,50,21,0.86,0.86,0.0
phase_011,50,22,0.8813333333333333,0.8813333333333333,0.0
phase_011,50,23,0.891,0.891,0.0
phase_011,50,24,0.8443333333333334,0.8443333333333334,0.0003333333333332
phase_011,50,25,0.857,0.857,0.0
phase_011,50,26,0.8883333333333333,0.8883333333333333,0.0
phase_011,50,27,0.8936666666666667,0.8936666666666667,0.0
phase_011,50,28,0.8666666666666667,0.8666666666666667,0.0
phase_011,50,29,0.8966666666666666,0.8966666666666666,0.0
phase_011,100,0,0.7503333333333333,0.7503333333333333,0.0
phase_011,100,2,0.7506666666666667,0.7506666666666667,0.0
phase_011,100,1,0.788,0.788,0.0
phase_011,100,3,0.784,0.784,0.0
phase_011,100,5,0.7186666666666667,0.7186666666666667,0.0
phase_011,100,4,0.795,0.795,0.0
phase_011,100,6,0.7733333333333333,0.7733333333333333,0.0
phase_011,100,7,0.7693333333333333,0.7693333333333333,0.0
phase_011,100,8,0.764,0.764,0.0
phase_011,100,9,0.7616666666666667,0.7616666666666667,0.0
phase_011,100,10,0.7516666666666667,0.7516666666666667,0.0
phase_011,100,11,0.767,0.767,0.0
phase_011,100,12,0.7833333333333333,0.7833333333333333,0.0
phase_011,100,13,0.7636666666666667,0.7636666666666667,0.0
phase_011,100,14,0.785,0.785,0.0
phase_011,100,15,0.7966666666666666,0.7966666666666666,0.0
phase_011,100,16,0.7646666666666667,0.7646666666666667,0.0
phase_011,100,17,0.7513333333333333,0.7513333333333333,0.0003333333333332
phase_012,50,0,0.803,0.803,0.0
phase_012,50,1,0.7433333333333333,0.7433333333333333,0.0003333333333332
phase_012,50,2,0.78,0.78,0.0
phase_011,100,19,0.7576666666666667,0.7576666666666667,0.0
phase_011,100,18,0.7806666666666666,0.7806666666666666,0.0
phase_012,50,3,0.777,0.777,0.0
phase_011,100,20,0.6956666666666667,0.6956666666666667,0.0
phase_011,100,23,0.728,0.728,0.0
phase_011,100,22,0.7943333333333333,0.7943333333333333,0.0006666666666667
phase_012,50,4,0.815,0.815,0.0
phase_011,100,24,0.725,0.725,0.0
phase_012,50,5,0.744,0.744,0.0
phase_011,100,21,0.7693333333333333,0.7693333333333333,0.0
phase_011,100,25,0.7766666666666666,0.7766666666666666,0.0
phase_011,100,26,0.769,0.769,0.0
phase_011,100,27,0.7766666666666666,0.7766666666666666,0.0
phase_011,100,28,0.7493333333333333,0.7493333333333333,0.0
phase_011,100,29,0.7526666666666667,0.7526666666666667,0.0
phase_012,50,6,0.7356666666666667,0.7356666666666667,0.0
phase_012,50,7,0.815,0.815,0.0003333333333332
phase_012,50,11,0.7586666666666667,0.7586666666666667,0.0
phase_012,50,9,0.757,0.757,0.0
phase_012,50,10,0.7533333333333333,0.7533333333333333,0.0006666666666667
phase_012,50,8,0.7913333333333333,0.7913333333333333,0.0
phase_012,50,12,0.781,0.781,0.0003333333333332
phase_012,50,13,0.7833333333333333,0.7833333333333333,0.0003333333333332
phase_012,50,14,0.738,0.738,0.0
phase_012,50,16,0.7206666666666667,0.7206666666666667,0.0
phase_012,50,15,0.7563333333333333,0.7563333333333333,0.0
phase_012,50,18,0.724,0.724,0.0
phase_012,50,17,0.7903333333333333,0.7903333333333333,0.0
phase_012,50,19,0.7446666666666667,0.7446666666666667,0.0003333333333332
phase_012,50,20,0.7386666666666667,0.7386666666666667,0.0003333333333332
phase_012,50,21,0.74,0.74,0.0
phase_012,50,22,0.7836666666666666,0.7836666666666666,0.0
phase_012,50,23,0.7296666666666667,0.7296666666666667,0.0
phase_012,50,24,0.742,0.742,0.0006666666666667
phase_012,50,25,0.75,0.75,0.0
phase_012,50,27,0.7586666666666667,0.7586666666666667,0.0
phase_012,50,26,0.7833333333333333,0.7833333333333333,0.0
phase_012,50,29,0.7326666666666667,0.7326666666666667,0.0
phase_012,50,28,0.7976666666666666,0.7976666666666666,0.0
phase_012,100,0,0.5773333333333334,0.5773333333333334,0.0
phase_012,100,1,0.5316666666666666,0.5316666666666666,0.0006666666666667
phase_012,100,2,0.5363333333333333,0.5363333333333333,0.0003333333333332
phase_012,100,3,0.5823333333333334,0.5823333333333334,0.0003333333333332
phase_012,100,5,0.5446666666666666,0.5446666666666666,0.0006666666666667
phase_012,100,4,0.612,0.612,0.0006666666666667
phase_012,100,7,0.6106666666666667,0.6106666666666667,0.0
phase_012,100,6,0.657,0.657,0.0003333333333332
phase_012,100,8,0.5886666666666667,0.5886666666666667,0.0006666666666667
phase_012,100,9,0.5986666666666667,0.5986666666666667,0.0
phase_012,100,10,0.559,0.559,0.0
phase_012,100,11,0.577,0.577,0.0
phase_012,100,12,0.5413333333333333,0.5413333333333333,0.0003333333333332
phase_012,100,13,0.576,0.576,0.0
phase_012,100,14,0.564,0.564,0.0003333333333332
phase_012,100,17,0.578,0.578,0.0
phase_012,100,15,0.61,0.61,0.0
phase_012,100,16,0.564,0.564,0.0006666666666667
phase_013,50,0,0.6013333333333334,0.6013333333333334,0.0016666666666667
phase_013,50,1,0.479,0.479,0.0036666666666667
phase_012,100,19,0.5303333333333333,0.5303333333333333,0.0003333333333332
phase_012,100,18,0.597,0.597,0.0003333333333332
phase_013,50,2,0.442,0.442,0.0013333333333332
phase_012,100,21,0.578,0.578,0.0003333333333332
phase_012,100,20,0.585,0.585,0.0
phase_013,50,3,0.5066666666666667,0.5066666666666667,0.0013333333333332
phase_013,50,4,0.5693333333333334,0.5693333333333334,0.0013333333333332
phase_013,50,5,0.533,0.533,0.0013333333333332
phase_012,100,22,0.5843333333333334,0.5843333333333334,0.0003333333333332
phase_012,100,24,0.491,0.491,0.0003333333333332
phase_012,100,23,0.5856666666666667,0.5856666666666667,0.0
phase_012,100,26,0.587,0.587,0.0003333333333332
phase_012,100,25,0.6533333333333333,0.6533333333333333,0.0003333333333332
phase_012,100,27,0.5726666666666667,0.5726666666666667,0.0003333333333332
phase_012,100,28,0.5866666666666667,0.5866666666666667,0.0
phase_012,100,29,0.572,0.572,0.0
phase_013,50,6,0.5266666666666666,0.5266666666666666,0.001
phase_013,50,7,0.599,0.599,0.0006666666666667
phase_013,50,8,0.525,0.525,0.0026666666666667
phase_013,50,9,0.5853333333333334,0.5853333333333334,0.0023333333333332
phase_013,50,10,0.4616666666666666,0.4616666666666666,0.002
phase_013,50,12,0.4243333333333333,0.4243333333333333,0.0023333333333332
phase_013,50,13,0.528,0.528,0.001
phase_013,50,14,0.4676666666666667,0.4676666666666667,0.0033333333333332
phase_013,50,11,0.581,0.581,0.0006666666666667
phase_013,50,16,0.57,0.57,0.001
phase_013,50,18,0.524,0.524,0.0023333333333332
phase_013,50,15,0.6446666666666667,0.6446666666666667,0.0006666666666667
phase_013,50,17,0.6353333333333333,0.6353333333333333,0.0013333333333332
phase_013,50,19,0.549,0.549,0.002
phase_013,50,20,0.4863333333333333,0.4863333333333333,0.0016666666666667
phase_013,50,21,0.639,0.639,0.0
phase_013,50,22,0.4906666666666666,0.4906666666666666,0.0006666666666667
phase_013,50,23,0.574,0.574,0.0003333333333332
phase_013,50,24,0.552,0.552,0.0013333333333332
phase_013,50,25,0.4783333333333333,0.4783333333333333,0.0023333333333332
phase_013,50,26,0.5146666666666667,0.5146666666666667,0.001
phase_013,50,28,0.539,0.539,0.0
phase_013,50,27,0.6053333333333333,0.6053333333333333,0.0003333333333332
phase_013,50,29,0.5296666666666666,0.5296666666666666,0.0013333333333332
phase_013,100,1,0.2626666666666666,0.2626666666666666,0.0046666666666667
phase_013,100,3,0.215,0.215,0.003
phase_013,100,4,0.2043333333333333,0.2043333333333333,0.003
phase_013,100,5,0.2273333333333333,0.2273333333333333,0.0036666666666667
phase_013,100,2,0.2916666666666667,0.2916666666666667,0.002
phase_013,100,0,0.3553333333333333,0.3553333333333333,0.002
phase_013,100,7,0.1786666666666666,0.1786666666666666,0.0046666666666667
phase_013,100,6,0.2083333333333333,0.2083333333333333,0.0046666666666667
phase_013,100,8,0.1933333333333333,0.1933333333333333,0.0043333333333333
phase_013,100,9,0.2246666666666666,0.2246666666666666,0.0036666666666667
phase_013,100,10,0.2686666666666666,0.2686666666666666,0.003
phase_013,100,11,0.2233333333333333,0.2233333333333333,0.003
phase_013,100,12,0.228,0.228,0.0036666666666667
phase_013,100,13,0.3106666666666666,0.3106666666666666,0.0026666666666667
phase_013,100,14,0.2686666666666666,0.2686666666666666,0.0026666666666667
phase_013,100,16,0.2026666666666666,0.2026666666666666,0.0046666666666667
phase_013,100,15,0.2656666666666666,0.2656666666666666,0.0033333333333332
phase_013,100,17,0.2953333333333333,0.2953333333333333,0.004
phase_014,50,0,0.1536666666666666,0.1536666666666666,0.027
phase_014,50,1,0.1256666666666666,0.1256666666666666,0.033
phase_014,50,2,0.216,0.216,0.0206666666666667
phase_014,50,3,0.1836666666666666,0.1836666666666666,0.0236666666666666
phase_013,100,18,0.26,0.26,0.0023333333333332
phase_014,50,4,0.2313333333333333,0.2313333333333333,0.0183333333333333
phase_013,100,20,0.2436666666666666,0.2436666666666666,0.0023333333333332
phase_013,100,19,0.2886666666666667,0.2886666666666667,0.0023333333333332
phase_013,100,21,0.2906666666666667,0.2906666666666667,0.001
phase_013,100,24,0.25,0.25,0.0036666666666667
phase_014,50,5,0.1893333333333333,0.1893333333333333,0.0216666666666666
phase_013,100,23,0.3056666666666666,0.3056666666666666,0.004
phase_013,100,22,0.2856666666666667,0.2856666666666667,0.002
phase_013,100,25,0.2573333333333333,0.2573333333333333,0.0023333333333332
phase_013,100,26,0.2653333333333333,0.2653333333333333,0.004
phase_013,100,29,0.2406666666666666,0.2406666666666666,0.0033333333333332
phase_013,100,27,0.292,0.292,0.006
phase_013,100,28,0.2816666666666667,0.2816666666666667,0.0026666666666667
phase_014,50,6,0.1403333333333333,0.1403333333333333,0.0306666666666666
phase_014,50,7,0.1893333333333333,0.1893333333333333,0.0226666666666666
phase_014,50,8,0.1383333333333333,0.1383333333333333,0.0293333333333333
phase_014,50,13,0.159,0.159,0.0316666666666666
phase_014,50,10,0.1616666666666666,0.1616666666666666,0.035
phase_014,50,9,0.238,0.238,0.0206666666666667
phase_014,50,12,0.1803333333333333,0.1803333333333333,0.028
phase_014,50,11,0.2676666666666666,0.2676666666666666,0.0113333333333333
phase_014,50,15,0.17,0.17,0.0253333333333333
phase_014,50,14,0.2446666666666666,0.2446666666666666,0.0206666666666667
phase_014,50,17,0.182,0.182,0.021
phase_014,50,16,0.2123333333333333,0.2123333333333333,0.02
phase_014,50,19,0.1933333333333333,0.1933333333333333,0.025
phase_014,50,20,0.1723333333333333,0.1723333333333333,0.0296666666666666
phase_014,50,18,0.3146666666666666,0.3146666666666666,0.0153333333333333
phase_014,50,21,0.184,0.184,0.021
phase_014,50,22,0.2456666666666666,0.2456666666666666,0.0263333333333333
phase_014,50,23,0.2046666666666666,0.2046666666666666,0.02
phase_014,50,24,0.246,0.246,0.0136666666666667
phase_014,50,25,0.1233333333333333,0.1233333333333333,0.0346666666666666
phase_014,50,27,0.1353333333333333,0.1353333333333333,0.0306666666666666
phase_014,50,26,0.2223333333333333,0.2223333333333333,0.0186666666666667
phase_014,50,28,0.1656666666666666,0.1656666666666666,0.0323333333333333
phase_014,50,29,0.273,0.273,0.0193333333333333
phase_014,100,5,0.01,0.01,0.0863333333333333
phase_014,100,0,0.0173333333333333,0.0173333333333333,0.0616666666666666
phase_014,100,1,0.0173333333333333,0.0173333333333333,0.0659999999999999
phase_014,100,2,0.0313333333333333,0.0313333333333333,0.052
phase_014,100,3,0.023,0.023,0.0649999999999999
phase_014,100,4,0.0213333333333333,0.0213333333333333,0.0709999999999999
phase_014,100,8,0.0243333333333333,0.0243333333333333,0.0613333333333333
phase_014,100,7,0.029,0.029,0.0626666666666666
phase_014,100,6,0.0413333333333333,0.0413333333333333,0.046
phase_014,100,9,0.0246666666666666,0.0246666666666666,0.0576666666666666
phase_014,100,11,0.021,0.021,0.0659999999999999
phase_014,100,10,0.038,0.038,0.0526666666666666
phase_014,100,12,0.0373333333333333,0.0373333333333333,0.0533333333333333
phase_014,100,13,0.027,0.027,0.0566666666666666
phase_014,100,14,0.024,0.024,0.0616666666666666
phase_014,100,15,0.027,0.027,0.0506666666666666
phase_014,100,16,0.0306666666666666,0.0306666666666666,0.0583333333333333
phase_014,100,17,0.03,0.03,0.0546666666666666
phase_014,100,18,0.038,0.038,0.0593333333333333
phase_014,100,19,0.0236666666666666,0.0236666666666666,0.0623333333333333
phase_014,100,20,0.025,0.025,0.0563333333333333
phase_014,100,21,0.0286666666666666,0.0286666666666666,0.056
phase_014,100,22,0.0413333333333333,0.0413333333333333,0.0466666666666666
phase_014,100,23,0.039,0.039,0.054
phase_014,100,24,0.0223333333333333,0.0223333333333333,0.0583333333333333
phase_014,100,25,0.0363333333333333,0.0363333333333333,0.051
phase_014,100,26,0.0266666666666666,0.0266666666666666,0.0603333333333333
phase_015,50,0,0.838,0.838,0.0
phase_015,50,1,0.8386666666666667,0.8386666666666667,0.0
phase_015,50,3,0.799,0.799,0.0
phase_015,50,2,0.7873333333333333,0.7873333333333333,0.0
phase_015,50,4,0.8306666666666667,0.8306666666666667,0.0
phase_014,100,27,0.027,0.027,0.053
phase_015,50,5,0.7693333333333333,0.7693333333333333,0.0
phase_014,100,28,0.0236666666666666,0.0236666666666666,0.0656666666666666
phase_014,100,29,0.024,0.024,0.0629999999999999
phase_015,50,6,0.814,0.814,0.0
phase_015,50,7,0.8156666666666667,0.8156666666666667,0.0
phase_015,50,8,0.7846666666666666,0.7846666666666666,0.0003333333333332
phase_015,50,9,0.8226666666666667,0.8226666666666667,0.0
phase_015,50,11,0.7156666666666667,0.7156666666666667,0.0
phase_015,50,10,0.8166666666666667,0.8166666666666667,0.0003333333333332
phase_015,50,12,0.814,0.814,0.0
phase_015,50,13,0.7983333333333333,0.7983333333333333,0.0003333333333332
phase_015,50,15,0.749,0.749,0.0
phase_015,50,14,0.8366666666666667,0.8366666666666667,0.0
phase_015,50,17,0.7683333333333333,0.7683333333333333,0.0
phase_015,50,16,0.7813333333333333,0.7813333333333333,0.0
phase_015,50,18,0.8083333333333333,0.8083333333333333,0.0
phase_015,50,19,0.8203333333333334,0.8203333333333334,0.0
phase_015,50,21,0.826,0.826,0.0
phase_015,50,20,0.842,0.842,0.0
phase_015,50,23,0.7846666666666666,0.7846666666666666,0.0
phase_015,50,22,0.8196666666666667,0.8196666666666667,0.0
phase_015,50,26,0.7816666666666666,0.7816666666666666,0.0
phase_015,50,25,0.7873333333333333,0.7873333333333333,0.0
phase_015,50,27,0.7486666666666667,0.7486666666666667,0.0
phase_015,50,24,0.7986666666666666,0.7986666666666666,0.0
phase_015,50,29,0.7903333333333333,0.7903333333333333,0.0
phase_015,50,28,0.844,0.844,0.0003333333333332
phase_015,100,0,0.586,0.586,0.0006666666666667
phase_015,100,1,0.613,0.613,0.0003333333333332
phase_015,100,2,0.601,0.601,0.0
phase_015,100,3,0.5966666666666667,0.5966666666666667,0.0
phase_015,100,4,0.6273333333333333,0.6273333333333333,0.0003333333333332
phase_015,100,5,0.637,0.637,0.0
phase_015,100,6,0.6263333333333333,0.6263333333333333,0.0
phase_015,100,7,0.6173333333333333,0.6173333333333333,0.0003333333333332
phase_015,100,9,0.6113333333333333,0.6113333333333333,0.0003333333333332
phase_015,100,8,0.632,0.632,0.0003333333333332
phase_015,100,10,0.5813333333333334,0.5813333333333334,0.0006666666666667
phase_015,100,11,0.617,0.617,0.0
phase_015,100,12,0.6403333333333333,0.6403333333333333,0.0
phase_015,100,15,0.6306666666666667,0.6306666666666667,0.0
phase_015,100,13,0.6446666666666667,0.6446666666666667,0.0
phase_015,100,14,0.671,0.671,0.0
phase_015,100,16,0.6186666666666667,0.6186666666666667,0.0
phase_015,100,17,0.613,0.613,0.0
phase_015,100,18,0.5603333333333333,0.5603333333333333,0.0
phase_015,100,20,0.544,0.544,0.0
phase_016,50,0,0.8316666666666667,0.8316666666666667,0.0
phase_016,50,1,0.8366666666666667,0.8366666666666667,0.0
phase_016,50,3,0.7956666666666666,0.7956666666666666,0.0
phase_015,100,19,0.6136666666666667,0.6136666666666667,0.0006666666666667
phase_016,50,2,0.8253333333333334,0.8253333333333334,0.0
phase_016,50,4,0.75,0.75,0.0
phase_015,100,21,0.6573333333333333,0.6573333333333333,0.0003333333333332
phase_015,100,22,0.6176666666666667,0.6176666666666667,0.0
phase_015,100,23,0.5776666666666667,0.5776666666666667,0.0
phase_016,50,5,0.8023333333333333,0.8023333333333333,0.0
phase_015,100,24,0.6243333333333333,0.6243333333333333,0.0
phase_015,100,26,0.5716666666666667,0.5716666666666667,0.0003333333333332
