point_id,T,seed,transition_determinism,state_concentration,relation_rigidity,branching_collapse,lock_in_index
phase_004,50,16,0.2173140350877193,0.0003508771929824,0.0675,2.110839736568781e-05,2.5895509453572814e-07
phase_004,50,17,0.2154670522257273,0.0003505082369435,0.09625,2.4201739115992105e-05,3.65282112240579e-07
phase_004,50,18,0.214518961901433,0.000349528137015,0.105,1.0971143508675674e-05,3.9446978968852724e-07
phase_004,50,19,0.2174714511595221,0.0003513703443429,0.08375,3.167218445609965e-05,3.223996829394094e-07
phase_004,50,20,0.2144897959183673,0.0003518648838845,0.11125,2.674792675183557e-05,4.218285176446724e-07
phase_004,50,21,0.2162036875218455,0.000349528137015,0.0975,4.3037083157337896e-05,3.7165248261020537e-07
phase_004,50,22,0.214902081863091,0.0003528581510232,0.105,2.785428576235205e-05,4.002194332323101e-07
phase_004,50,23,0.2189630632203981,0.0003492839678658,0.0775,2.425587201826396e-05,2.982162102749717e-07
phase_004,50,24,0.2144350208768267,0.0003479471120389,0.10625,1.7655729553034405e-05,3.976938257284074e-07
phase_004,50,25,0.2175754946199236,0.0003471017007983,0.13625,2.236664338028937e-05,5.161747624417507e-07
phase_004,50,26,0.2167064533053515,0.0003497726477789,0.0825,1.7123957777309684e-05,3.139646701787501e-07
phase_004,50,28,0.2140437587168758,0.0003486750348675,0.0825,3.421724272301141e-05,3.104095160224805e-07
phase_004,50,29,0.2165196078431372,0.0003501400560224,0.1,3.968716350444268e-05,3.820697087864408e-07
phase_004,50,27,0.2191204188481675,0.000349040139616,0.13625,2.9903054017288436e-05,5.233194496070677e-07
phase_004,100,0,0.2176944188191882,0.0003690036900369,0.066875,1.6869436074928856e-05,2.699587066453136e-07
phase_004,100,2,0.2163413621262458,0.0003691399040236,0.075625,5.054208253085779e-05,3.060077956881838e-07
phase_004,100,1,0.2153450091575091,0.0003663003663003,0.059375,1.854155983715966e-05,2.356404133001037e-07
phase_004,100,3,0.2168331339712918,0.0003680529996319,0.07625,2.791869819851467e-05,3.0648878251466057e-07
phase_004,100,4,0.2147554844606947,0.0003656307129798,0.065,2.5179744010062063e-05,2.571710466620604e-07
phase_004,100,5,0.217498602310846,0.0003727171077152,0.089375,5.026684983255869e-06,3.626687201023885e-07
phase_004,100,6,0.2155640412219359,0.0003680529996319,0.065,1.889794867626637e-05,2.593510681482344e-07
phase_004,100,7,0.217849486991572,0.0003664345914254,0.068125,1.1321474237768747e-05,2.728164867789405e-07
phase_004,100,8,0.2149717059256532,0.0003680529996319,0.06,2.2515682451040853e-05,2.39144406493758e-07
phase_004,100,9,0.2149775878003696,0.0003696857670979,0.06375,2.876825507769354e-05,2.556102000722761e-07
phase_004,100,10,0.2160938649742457,0.0003679175864606,0.08125,1.5355684356177512e-05,3.24208828417853e-07
phase_004,100,11,0.2149368214152003,0.0003743916136278,0.0725,1.3041682890735372e-05,2.927551911256237e-07
phase_004,100,12,0.2173254011670313,0.0003646973012399,0.085625,8.088884479762193e-05,3.457343451465843e-07
phase_004,100,13,0.2172069247546346,0.000363504180298,0.079375,7.724374087914043e-06,3.139650200513437e-07
phase_004,100,14,0.216938004032258,0.000366568914956,0.08,2.352306899722212e-05,3.19961533638564e-07
phase_004,100,16,0.2174788961038961,0.0003710575139146,0.09125,3.870787372806106e-05,3.713044931810514e-07
phase_004,100,17,0.2172320765230312,0.00037147102526,0.085,2.9578641464578222e-05,3.4534240524850044e-07
phase_004,100,15,0.2175770391367959,0.0003657644476956,0.079375,9.224812188346476e-06,3.165749749073491e-07
phase_005,50,0,0.2845676163723916,0.0004012841091492,0.09,7.087379723036413e-05,5.219593343566883e-07
phase_005,50,1,0.2805418694241687,0.0004055150040551,0.09,4.525955898149192e-05,5.170866235582888e-07
phase_005,50,3,0.2818245967741936,0.0004244482173174,0.06,0.0001339986215231,3.748887511891561e-07
phase_005,50,2,0.2816491817037347,0.000419639110365,0.1125,0.0001332519256813,6.805736227075584e-07
phase_004,100,18,0.2162587606049428,0.00036886757654,0.085625,1.2630017142356564e-05,3.425264369950338e-07
phase_005,50,4,0.2846877482128673,0.000397140587768,0.10625,7.965893231043353e-06,6.015375117503207e-07
phase_005,50,5,0.2860279111644657,0.0004001600640256,0.09125,0.0001237518314772,5.363740786506998e-07
phase_004,100,19,0.2158314977973568,0.000367107195301,0.07875,8.358321125490065e-05,3.186036755700994e-07
phase_004,100,20,0.2174844093910491,0.0003668378576669,0.085625,2.979737989006193e-05,3.4394189041534125e-07
phase_004,100,21,0.2164012247569184,0.00037397157816,0.084375,3.837971996745182e-05,3.445206003552857e-07
phase_004,100,22,0.2150649981495188,0.0003700962250185,0.08375,1.9553514680525907e-05,3.348593472796796e-07
phase_004,100,23,0.216607931542142,0.0003680529996319,0.06375,3.9437318121393616e-05,2.572617658058235e-07
phase_004,100,24,0.2176140781192151,0.0003702332469455,0.066875,8.16150140592331e-06,2.700566943042001e-07
phase_004,100,26,0.2154386974944731,0.0003684598378776,0.05625,6.642650344224066e-06,2.23784974444096e-07
phase_004,100,25,0.2172518786656891,0.000366568914956,0.07125,2.19469326157018e-06,2.838843911219533e-07
phase_004,100,27,0.2157887285348922,0.000365363536719,0.066875,2.112466797843382e-05,2.652912043413716e-07
phase_004,100,29,0.215952986316568,0.0003698224852071,0.08625,8.64104015958489e-05,3.51315768403712e-07
phase_004,100,28,0.2178008582907231,0.0003652300949598,0.07,4.083109837571541e-06,2.787407994319392e-07
phase_005,50,6,0.2798782024359512,0.0004199916001679,0.11875,4.567755463447121e-05,7.033015450845133e-07
phase_005,50,7,0.2788001621402513,0.0004053506282934,0.08,8.192531920192536e-06,4.529731365175088e-07
phase_005,50,8,0.2788156831042845,0.0004042037186742,0.075,7.458719288644389e-06,4.234593450099489e-07
phase_005,50,9,0.2894074642126789,0.0004089979550102,0.075,4.630516764136949e-05,4.49357485457905e-07
phase_005,50,11,0.2832129104175112,0.0004053506282934,0.075,4.55737368834086e-05,4.357338811216128e-07
phase_005,50,10,0.2813258026159334,0.0003963535473642,0.065,9.046475082485904e-06,3.633982819521241e-07
phase_005,50,12,0.2764464145768025,0.0003918495297805,0.09375,1.2003009421945876e-05,5.090755318368301e-07
phase_005,50,14,0.2768664452495974,0.000402576489533,0.08375,1.501768916134516e-05,4.6841229214841166e-07
phase_005,50,13,0.276658615136876,0.000402576489533,0.09,0.0001393164222337,5.167096846042492e-07
phase_005,50,15,0.2835607751623377,0.0004058441558441,0.07,3.531351378205372e-06,4.031915851470603e-07
phase_005,50,16,0.285043,0.0004,0.0875,5.983534945053215e-05,5.056475090053712e-07
phase_005,50,17,0.2816977835463258,0.0003993610223642,0.09125,1.5527886417676662e-05,5.150240849109945e-07
phase_005,50,18,0.2813161033797217,0.0003976143141153,0.09125,2.479726110116154e-05,5.131135548856654e-07
phase_005,50,19,0.2793245182451824,0.000410004100041,0.11375,9.07409425277006e-05,6.61748408190299e-07
phase_005,50,20,0.2780411954765751,0.0004038772213247,0.11875,1.571346478346225e-05,6.685131618237633e-07
phase_005,50,21,0.2802317676143387,0.0004120313143798,0.07375,5.090206684932319e-05,4.316518414694202e-07
phase_005,50,22,0.2781076388888888,0.0004084967320261,0.0875,4.130302600413582e-05,5.017187937826247e-07
phase_005,50,23,0.2797627624536846,0.0004116920543433,0.11375,2.569562370968725e-05,6.580236270594171e-07
phase_005,50,24,0.2782308227344992,0.0003974562798092,0.105,0.0001762983645203,6.000649675530096e-07
phase_005,50,25,0.2825525724785627,0.0004083299305839,0.0975,0.0001156117764653,5.757901983185362e-07
phase_005,50,26,0.2790355977152183,0.0004079967360261,0.11625,0.0001434605057453,6.780599753932595e-07
phase_005,50,27,0.2807441555824264,0.0004030632809351,0.075,6.555280656472817e-05,4.317590289234872e-07
phase_005,50,29,0.2813747954173486,0.0004091653027823,0.1175,2.386737176940379e-05,6.791295417044554e-07
phase_005,50,28,0.2792113580750407,0.0004078303425774,0.09125,1.6965733132923155e-05,5.214677188442723e-07
phase_005,100,0,0.2820638351983723,0.0005086469989827,0.099375,7.93115815640455e-05,7.242500559580446e-07
phase_005,100,1,0.2781853553921568,0.0004901960784313,0.059375,7.589309970246205e-06,4.058696121135881e-07
phase_005,100,2,0.2795814336372847,0.0005065856129685,0.07625,3.331713399079561e-05,5.446905105511551e-07
phase_005,100,3,0.2779578797917653,0.0004732607666824,0.06875,0.0001126695963755,4.670125953193283e-07
phase_005,100,4,0.2827342977250247,0.0004945598417408,0.083125,5.888721141400488e-05,5.893985456398407e-07
phase_005,100,5,0.2801440368129098,0.0005042864346949,0.093125,8.82678089155764e-05,6.702714935553965e-07
phase_005,100,6,0.281001746506986,0.0004990019960079,0.0775,3.635527897016821e-05,5.484519284430822e-07
phase_005,100,7,0.2805790906788247,0.0005065856129685,0.086875,8.526490839488865e-06,6.186209626051519e-07
phase_005,100,8,0.2828721838197644,0.0005120327700972,0.074375,2.821621428616972e-05,5.427099414920657e-07
phase_005,100,10,0.2803810594702648,0.0004997501249375,0.084375,3.209965804973347e-05,5.95631049861468e-07
phase_005,100,11,0.2819697155468367,0.0004904364884747,0.095,1.129376170916352e-05,6.584309208553513e-07
phase_005,100,9,0.2796150447690858,0.0004712535344015,0.07375,7.69995725419248e-05,4.960465205040124e-07
phase_005,100,12,0.2786584979736575,0.0005065856129685,0.081875,0.0001021421801816,5.923105433580754e-07
phase_005,100,14,0.2823402986947791,0.0005020080321285,0.076875,1.937172512811447e-05,5.475476615295995e-07
phase_005,100,13,0.2825901679841897,0.000494071146245,0.084375,1.887070666106716e-05,5.916551123263992e-07
phase_005,100,15,0.281447745391131,0.0004982561036372,0.078125,1.5261767811969307e-05,5.499255832463714e-07
phase_005,100,16,0.2765222262596899,0.000484496124031,0.068125,2.732433295560277e-05,4.600095051245219e-07
phase_005,100,17,0.2836244097586569,0.0005246589716684,0.07375,7.751315119020052e-05,5.602568902098118e-07
phase_006,50,0,0.3615718562874251,0.0011976047904191,0.09125,0.000198306613363,2.0615253708013563e-06
phase_006,50,1,0.3584807692307692,0.0012820512820512,0.08625,0.0002200481633451,2.083117118168586e-06
phase_006,50,3,0.3671748251748252,0.0013986013986013,0.05375,8.159260539342128e-05,1.4220155150744489e-06
phase_006,50,2,0.3686613233287859,0.0013642564802182,0.09125,0.0001105727710055,2.3503154048712536e-06
phase_006,50,4,0.3638397887323943,0.0014084507042253,0.10875,7.530583199466534e-05,2.825039590472748e-06
phase_006,50,5,0.3613745603751465,0.0011723329425556,0.10375,0.0002056024076591,2.284794855364538e-06
phase_005,100,18,0.2814278331712062,0.0004863813229571,0.069375,7.1263826992851165e-06,4.75782275658575e-07
phase_005,100,19,0.2814371200607903,0.0005065856129685,0.078125,4.316259052428162e-05,5.630756359721272e-07
phase_005,100,20,0.2798192174343734,0.0004952947003467,0.06375,2.14232954843796e-05,4.447342275133085e-07
phase_005,100,22,0.2807700173525037,0.0004957858205255,0.05875,2.364341636518219e-05,4.121964741676273e-07
phase_005,100,21,0.2804850928641251,0.0004887585532746,0.085625,5.00619787001666e-05,5.937773424091954e-07
phase_005,100,23,0.2802303909664886,0.0004856726566294,0.078125,4.45857817248374e-05,5.37709691965587e-07
phase_005,100,25,0.281632239141288,0.000499251123315,0.07625,7.680965759093716e-06,5.371373536253928e-07
phase_005,100,24,0.2831712287104623,0.0004866180048661,0.07125,0.0001490497663023,5.114375220164819e-07
phase_006,50,6,0.3630288461538461,0.0012406947890818,0.085,0.0001530073396642,1.983149719758361e-06
phase_005,100,26,0.2804148009950248,0.0004975124378109,0.09625,3.107936944868328e-05,6.757270373072441e-07
phase_006,50,7,0.3667263560500696,0.0013908205841446,0.1,0.0003271233250831,2.717102260413157e-06
phase_006,50,9,0.3625020938023451,0.0016750418760469,0.095,0.0002604125207867,3.042353483414904e-06
phase_006,50,8,0.3674479913916786,0.0014347202295552,0.08875,0.0002079498368791,2.4490117814519785e-06
phase_006,50,10,0.3654085917312662,0.0012919896640826,0.09625,0.000297538526869,2.4124702607180217e-06
phase_006,50,11,0.3645754716981132,0.0014513788098693,0.06625,0.0005932010461725,2.0666513805808027e-06
phase_005,100,29,0.2839699792960662,0.0005175983436853,0.075625,6.3960559724352e-05,5.651782417359936e-07
phase_005,100,27,0.278302973738414,0.0005149330587023,0.086875,0.0001142285534622,6.388613224977383e-07
phase_006,50,12,0.3560329634464751,0.0013054830287206,0.07875,0.0001649615779226,1.9068035940118955e-06
phase_005,100,28,0.2789986237434179,0.0004786979415988,0.07,1.9303885058885584e-05,4.700243850963586e-07
phase_006,50,13,0.3715212912087912,0.0013736263736263,0.10875,3.974909656756509e-06,2.776955747961428e-06
phase_006,50,14,0.3696883202099738,0.0013123359580052,0.08125,7.523066626646813e-05,2.0074418628521605e-06
phase_006,50,15,0.364664676966292,0.0014044943820224,0.08125,0.0001943015125953,2.180203860253106e-06
phase_006,50,16,0.3646579445145019,0.0012610340479192,0.09375,8.792224642828472e-05,2.1959592188794e-06
phase_006,50,17,0.3593021472392638,0.0012269938650306,0.0775,0.0009727408138466,2.1371824339564787e-06
phase_006,50,19,0.3568306107954545,0.0014204545454545,0.09875,0.000343498715821,2.676735791727901e-06
phase_006,50,18,0.3709200260078023,0.0013003901170351,0.08375,0.0002231340589513,2.1274284783577845e-06
phase_006,50,21,0.3721016666666666,0.0013333333333333,0.09,0.0002800456714854,2.371550614803352e-06
phase_006,50,20,0.3744408369408369,0.0014430014430014,0.095,5.041801402827506e-05,2.593755467299593e-06
phase_006,50,22,0.3570127892813641,0.0012180267965895,0.06375,0.0001156464307957,1.436377004461846e-06
phase_006,50,23,0.3597257096069869,0.0010917030567685,0.07875,0.0002766545695084,1.6549560512117309e-06
phase_006,50,25,0.366805981595092,0.0015337423312883,0.0875,0.0002832687407445,2.6206761318750745e-06
phase_006,50,24,0.360891709511568,0.0012853470437017,0.11125,0.000439935277505,2.784356206338497e-06
phase_006,50,27,0.3686107336956521,0.0013586956521739,0.085,0.0004303560531808,2.344061791738977e-06
phase_006,50,26,0.366373730964467,0.0012690355329949,0.085,0.0002308584129242,2.0833360592215458e-06
phase_006,50,29,0.3703654970760233,0.0014619883040935,0.115,0.0002951996844197,3.273294424040828e-06
phase_006,50,28,0.361900406504065,0.0011614401858304,0.0725,0.0002325943461958,1.621445948915275e-06
phase_006,100,1,0.4089261363636363,0.009090909090909,0.085,0.0006960160737345,1.838686584931573e-05
phase_006,100,0,0.3896480263157895,0.0052631578947368,0.0825,0.0011348729564595,1.0786837453453965e-05
phase_006,100,2,0.3826588397790055,0.005524861878453,0.094375,6.457952041527548e-05,1.011261505283302e-05
phase_006,100,3,0.3937127483443708,0.0066225165562913,0.08125,0.0010338784803638,1.328814025236529e-05
phase_006,100,4,0.3893043785310734,0.0056497175141242,0.074375,0.0004240423021734,9.111904986332964e-06
phase_006,100,5,0.3964627659574468,0.0070921985815602,0.07625,0.0008953273522311,1.3237434423515607e-05
phase_006,100,6,0.3830389030612244,0.0051020408163265,0.080625,0.0009180120951619,9.672244509659864e-06
phase_006,100,8,0.3918012422360248,0.0062111801242236,0.080625,0.0002450030506701,1.040646743706917e-05
phase_006,100,7,0.3941123188405797,0.0072463768115942,0.083125,0.0018368627751048,1.7115649078765794e-05
phase_006,100,9,0.406945,0.008,0.075625,0.0013317598553306,1.664571036462018e-05
phase_006,100,10,0.3913975155279503,0.0062111801242236,0.09375,0.001490511131053,1.5018995078249554e-05
phase_006,100,12,0.3957531055900621,0.0062111801242236,0.090625,0.0023182961256352,1.6836827025481606e-05
phase_006,100,11,0.3871891891891891,0.0054054054054054,0.09,0.0008573181694069,1.1212409071573944e-05
phase_006,100,14,0.401769366197183,0.0070422535211267,0.06,0.0001406644718693,8.886075875358825e-06
phase_006,100,13,0.3887879834254144,0.005524861878453,0.07125,0.0003127473240511,8.324030897196631e-06
phase_006,100,15,0.3978322784810126,0.0063291139240506,0.09625,0.000837911065721,1.4227315877405935e-05
phase_006,100,16,0.3956764240506329,0.0063291139240506,0.075625,0.0024674607163741,1.564852855178352e-05
phase_006,100,17,0.3859638554216867,0.0060240963855421,0.060625,0.000375226015006,7.920341061164108e-06
phase_006,100,19,0.391023773006135,0.0061349693251533,0.075625,0.0008710489030652,1.116048754741635e-05
phase_006,100,18,0.396454475308642,0.0061728395061728,0.061875,0.0023965616781724,1.3436164417597413e-05
phase_006,100,20,0.3912457482993197,0.0068027210884353,0.0825,0.0004239178799536,1.210710734622194e-05
phase_006,100,21,0.3914346590909091,0.0056818181818181,0.08875,0.0018317116152523,1.3943106314687809e-05
phase_006,100,22,0.3816800458715596,0.0045871559633027,0.065625,0.0005945201012945,6.785798669952896e-06
phase_007,50,0,0.259050572519084,0.0003816793893129,0.1075,1.9049875688015305e-05,5.333327131654482e-07
phase_007,50,1,0.258277514231499,0.0003795066413662,0.09375,3.594060473433025e-05,4.629823521863042e-07
phase_007,50,2,0.2566564299424184,0.000383877159309,0.0825,0.0001062368038211,4.1688066499412963e-07
phase_007,50,3,0.2544418029669075,0.00038037276531,0.08,8.527891211940197e-05,3.9538445493432763e-07
phase_007,50,4,0.2545285632403515,0.0003821169277799,0.0775,4.379026640177752e-05,3.811402583674127e-07
phase_007,50,5,0.2561909748667174,0.0003808073115003,0.11125,7.408056497526516e-05,5.499013975079232e-07
phase_006,100,23,0.3918069948186529,0.005181347150259,0.08375,0.0037378770944997,1.6089213379277475e-05
phase_006,100,24,0.4014278455284553,0.008130081300813,0.07375,0.0027975522255927,2.1164882463896024e-05
phase_006,100,26,0.3864334577114428,0.0049751243781094,0.071875,0.0007052978896031,8.265153934559357e-06
phase_006,100,25,0.3901274671052631,0.006578947368421,0.098125,0.0009038099023866,1.4912262851631415e-05
phase_006,100,27,0.3859375,0.0053191489361702,0.075,0.0013380235779698,1.0444995210759269e-05
phase_006,100,28,0.3956859756097561,0.0060975609756097,0.1,0.0023096211461435,1.7636064478960398e-05
phase_006,100,29,0.3887642045454545,0.0056818181818181,0.071875,0.0009075573878232,9.94288173887314e-06
phase_007,50,7,0.2552047372458765,0.0003835826620636,0.09625,2.122878664956307e-05,4.731839221000121e-07
phase_007,50,6,0.2589085573646346,0.0003786444528587,0.07,1.2104987835437342e-06,3.4323868204087853e-07
phase_007,50,8,0.2568949903660886,0.0003853564547206,0.1025,7.638353521910446e-06,5.081113989906082e-07
phase_007,50,9,0.2582166979362101,0.0003752345215759,0.1025,7.481942724485435e-05,5.038199633649989e-07
phase_007,50,10,0.2551539923954372,0.0003802281368821,0.08875,1.4085803287877674e-05,4.3187828524705373e-07
phase_007,50,11,0.2594960060859643,0.00038037276531,0.105,2.4768234849759097e-06,5.184468458552468e-07
phase_007,50,12,0.2562581825182903,0.000385059684251,0.08125,1.8990087858439253e-05,4.027397889414789e-07
phase_007,50,14,0.2589659660624759,0.0003856536829926,0.07125,2.888756726626696e-05,3.586761090867235e-07
phase_007,50,13,0.2608531971244797,0.0003783579265985,0.09125,2.4080371640256004e-05,4.526765621682729e-07
phase_007,50,15,0.2565492624810892,0.0003782148260211,0.11375,4.350735865554789e-05,5.560838544390228e-07
phase_007,50,16,0.2546663253909158,0.0003723008190618,0.07625,4.400657469350033e-05,3.65644958385369e-07
phase_007,50,17,0.261276381427475,0.0003837298541826,0.06625,3.679921446453349e-05,3.357992245100454e-07
phase_007,50,18,0.2566876882530121,0.0003765060240963,0.0775,3.185732160881916e-05,3.775761198110401e-07
phase_007,50,20,0.2571758177570093,0.0003894080996884,0.10125,2.4868083104312436e-05,5.094813267146654e-07
phase_007,50,19,0.2581261968594408,0.0003829950210647,0.09375,5.212397008347303e-06,4.639264664859882e-07
phase_007,50,21,0.2579172890216579,0.0003734129947722,0.06875,4.677458010160507e-05,3.355693255813599e-07
phase_007,50,22,0.2572571292775665,0.0003802281368821,0.07875,7.757405318775668e-06,3.859108723777069e-07
phase_007,50,23,0.2570331891688605,0.0003760812335464,0.10375,7.26958112723386e-05,5.084787156916174e-07
phase_007,50,25,0.2561766960521272,0.000383288616328,0.07125,9.149061883639842e-05,3.5878391879608133e-07
phase_007,50,24,0.25739404296875,0.000390625,0.0925,2.4145397642727492e-05,4.674462227534448e-07
phase_007,50,27,0.2567155909797822,0.0003888024883359,0.0825,7.509065001987114e-05,4.192180223127952e-07
phase_007,50,26,0.2582475162399694,0.0003821169277799,0.095,4.633604028692062e-06,4.691907981931618e-07
phase_007,50,28,0.2554783258594918,0.0003736920777279,0.07125,0.0001289889383796,3.524272847182606e-07
phase_007,50,29,0.2603251417769376,0.0003780718336483,0.07375,4.818676400408784e-05,3.6767228222064025e-07
phase_007,100,0,0.2542915575916231,0.00043630017452,0.083125,3.601837042799261e-05,4.651214894233114e-07
phase_007,100,3,0.2579220318638149,0.0004364906154517,0.071875,5.9615151168923575e-06,4.0525748935072925e-07
phase_007,100,1,0.2570023248269896,0.000432525951557,0.074375,0.0001721587805239,4.325141013340786e-07
phase_007,100,2,0.2574155037069341,0.0004361098996947,0.09375,4.151196438928473e-05,5.30885737832266e-07
phase_007,100,4,0.2594053182020472,0.0004450378282153,0.0525,7.773499908858561e-05,3.120177269489917e-07
phase_007,100,5,0.2558515247915753,0.0004387889425186,0.0625,2.42663568335022e-05,3.535518206979645e-07
phase_007,100,6,0.2595576154529307,0.0004440497335701,0.076875,0.0001224426288091,4.571294410127376e-07
phase_007,100,7,0.2555111111111111,0.0004444444444444,0.096875,3.884038676360557e-05,5.544693754766218e-07
phase_007,100,8,0.2615058348294434,0.0004488330341113,0.06875,5.976412738362136e-05,4.1048248440328506e-07
phase_007,100,9,0.2582029896013865,0.0004332755632582,0.105625,4.625987753859029e-05,5.960047562874265e-07
phase_007,100,10,0.2557069628363947,0.0004271678769756,0.080625,1.4812037423928004e-05,4.419505489266586e-07
phase_007,100,11,0.2584311626858945,0.0004506534474988,0.066875,2.409406492509536e-05,3.92228867707698e-07
phase_007,100,13,0.2557655834072759,0.0004436557231588,0.063125,0.0001293566301798,3.728239115416018e-07
phase_007,100,12,0.2573143214441061,0.0004349717268377,0.095,3.5663758637172194e-05,5.356328067478794e-07
phase_007,100,14,0.259156899601946,0.0004422821760283,0.080625,9.19752619030767e-05,4.726060483127924e-07
phase_007,100,15,0.2571428179824561,0.000438596491228,0.06375,3.607892395063317e-06,3.598993315511067e-07
phase_007,100,16,0.2584711667411712,0.0004470272686633,0.084375,8.892884123978817e-06,4.884773307217411e-07
phase_007,100,17,0.2551342752372735,0.0004314063848144,0.07625,2.2301508844746465e-05,4.2208339242360107e-07
phase_008,50,0,0.2378756124115405,0.0005443658138268,0.065,6.428532455304836e-05,4.2917128540263364e-07
phase_008,50,2,0.2303755307855626,0.0005307855626326,0.0875,0.0001346881323188,5.514446906371086e-07
phase_008,50,1,0.2411004006009013,0.00050075112669,0.0625,2.7568570494684863e-05,3.8061369317380043e-07
phase_008,50,3,0.2301092508513053,0.0005675368898978,0.17625,9.352061506007205e-05,1.1630861133925958e-06
phase_008,50,4,0.2418246835443038,0.000506329113924,0.08125,6.089744322912427e-05,5.04880649031025e-07
phase_007,100,18,0.2563618507202095,0.0004364906154517,0.085,2.4221480293462605e-05,4.782834260480601e-07
phase_007,100,19,0.2550010912265386,0.0004364906154517,0.0825,1.1496537156263642e-05,4.604151596812071e-07
phase_008,50,5,0.2336848057477381,0.0005321979776476,0.1575,0.0001159687396754,9.938094612385876e-07
phase_007,100,20,0.2585869805481874,0.0004420866489832,0.070625,3.997807039712864e-05,4.082551209429368e-07
phase_007,100,22,0.2584768300513698,0.0004280821917808,0.0725,1.9745847961383237e-05,4.032886785633349e-07
phase_007,100,21,0.2561737278999569,0.0004312203536006,0.096875,4.7167217715360366e-05,5.402865444209699e-07
phase_007,100,23,0.2608865699734278,0.0004428697962798,0.074375,1.1201486509904155e-05,4.30954052029609e-07
phase_007,100,24,0.2610719493046209,0.0004486316733961,0.09875,5.179131861365871e-05,5.843714716012071e-07
phase_007,100,25,0.25895,0.0004444444444444,0.074375,9.594309868243832e-06,4.290910040179475e-07
phase_007,100,26,0.2583761833046471,0.0004302925989672,0.081875,4.785459151279703e-05,4.6045266226853654e-07
phase_007,100,27,0.257715914195867,0.0004492362982929,0.069375,1.5339978538086996e-05,4.0337171336909356e-07
phase_007,100,29,0.2594303625705601,0.0004342162396873,0.085625,3.884130236153638e-05,4.86653431571679e-07
phase_007,100,28,0.255641156828953,0.0004308487720809,0.0625,4.209673984201245e-05,3.488325180363713e-07
phase_008,50,6,0.2391641835518474,0.000595947556615,0.14875,0.0002119829207081,1.0902755287991412e-06
phase_008,50,7,0.2401028524410313,0.0005485463521667,0.08375,9.813822804294324e-05,5.644508848510355e-07
phase_008,50,8,0.2500559910414333,0.0005599104143337,0.1225,4.141930910628311e-05,8.633539146223977e-07
phase_008,50,9,0.2430116033755274,0.0005274261603375,0.09,0.0002198756071342,6.049496513832941e-07
phase_008,50,10,0.2366770892552586,0.000568504832291,0.1575,0.0001366429499272,1.0779831344748074e-06
phase_008,50,11,0.2366564341846758,0.0004911591355599,0.1225,2.3494673589752324e-05,7.146762402039407e-07
phase_008,50,12,0.258739604989605,0.0005197505197505,0.15,5.8060787483826815e-05,1.0164083485660024e-06
phase_008,50,14,0.2426973007712082,0.0005141388174807,0.08625,8.180277293767801e-06,5.391349309997907e-07
phase_008,50,13,0.2492127553562531,0.0004982561036372,0.12125,4.016175261956079e-05,7.577783509604093e-07
phase_008,50,15,0.2373845208845209,0.0004914004914004,0.0775,6.807724569857232e-05,4.59963392029883e-07
phase_008,50,16,0.2472750259336099,0.0005186721991701,0.095,4.5655436049063525e-05,6.15065260538221e-07
phase_008,50,17,0.2515025185577942,0.0005302226935312,0.115,0.0001565329959021,7.876500129449092e-07
phase_008,50,18,0.247852157360406,0.0006345177664974,0.13875,3.873334663029304e-05,1.0971284804644189e-06
phase_008,50,19,0.2508799896319336,0.0005184033177812,0.15,2.1286023983768665e-05,9.781960392513506e-07
phase_008,50,20,0.2430193572874493,0.0005060728744939,0.13875,6.706762340658035e-05,8.614602843708219e-07
phase_008,50,21,0.2531995912806539,0.0005449591280653,0.1475,1.87282580247361e-05,1.020211974371708e-06
phase_008,50,23,0.2442677070828331,0.0006002400960384,0.12375,0.0002908952123069,9.498575894877704e-07
phase_008,50,22,0.2453868707093821,0.0005720823798627,0.17125,8.653956339021995e-05,1.214165190561766e-06
phase_008,50,25,0.2484444444444444,0.0011695906432748,0.11125,0.0001792910144271,1.6684398581233417e-06
phase_008,50,24,0.2478876122556788,0.0005282620179609,0.06625,1.2563618688732348e-05,4.354157850158356e-07
phase_008,50,26,0.2545420634920635,0.0006349206349206,0.14,3.87306039696389e-05,1.1375574681264576e-06
phase_008,50,27,0.2473588466183574,0.0006038647342995,0.11125,6.560359627183487e-05,8.406770617285211e-07
phase_008,50,28,0.2401813748810656,0.000475737392959,0.09875,8.82074850735437e-05,5.742537266960165e-07
phase_008,50,29,0.2454394637053087,0.0005417118093174,0.07375,1.1299826072508344e-05,4.917830149862003e-07
phase_008,100,0,0.2501729249011857,0.000790513833992,0.0875,9.699948727748264e-05,8.844056852875975e-07
phase_008,100,1,0.2412212171052631,0.0008223684210526,0.074375,0.000238979380629,7.851055083623247e-07
phase_008,100,3,0.2404583333333333,0.0008547008547008,0.091875,0.0001167058881904,9.680926257388585e-07
phase_008,100,4,0.2314769874476987,0.000836820083682,0.089375,5.488498119432528e-05,8.762488684183177e-07
phase_008,100,2,0.2371205183164458,0.0007794232268121,0.08,0.0002351351815487,7.827259932884233e-07
phase_008,100,5,0.2473884876805437,0.0008496176720475,0.056875,2.353583604564058e-05,6.026622826908875e-07
phase_008,100,6,0.2429502973661852,0.0008496176720475,0.111875,0.000119964312822,1.179395574652114e-06
phase_008,100,7,0.2519020784543325,0.0011709601873536,0.105625,0.0002883954680144,1.6428633134034911e-06
