kappa,variant_id,split,alpha,T,singleton_fraction,small_fiber_fraction,macro_path_entropy,macro_node_entropy
center_of_mass,potential_shape_test_005,test,0.525,1500,0.4621186618917708,0.7713715805938418,7.781637202929752,2.0933859253971754
identity_diagnostic,potential_shape_test_005,test,0.525,1500,1.0,1.0,11.549254984729567,7.6667886618611165
joint_basin,potential_shape_test_005,test,0.525,1500,0.4676860018920923,0.7386652768260289,6.7397792382646635,1.736622791833137
predictive_kmeans_k13,potential_shape_test_005,test,0.525,1500,0.6062438859074026,0.8902837590865735,9.072438230674928,3.0117977687622584
predictive_kmeans_k21,potential_shape_test_005,test,0.525,1500,0.7340237696676692,0.9566200854326558,10.283621632895033,3.6461734409708897
predictive_kmeans_k5,potential_shape_test_005,test,0.525,1500,0.3858197827114342,0.6853210868795456,4.9893036361791765,1.6805454360252605
predictive_kmeans_k8,potential_shape_test_005,test,0.525,1500,0.472679811547389,0.7746938305796393,7.2558253375480355,2.3034309014754775
predictive_kmeans_no_COM_k13,potential_shape_test_005,test,0.525,1500,0.6049898230474199,0.8873023157897707,9.165871928716594,3.1022930095663868
predictive_kmeans_no_COM_k8,potential_shape_test_005,test,0.525,1500,0.47789959535014986,0.7736060120599513,7.279393427727439,2.3234836536777626
random_matched_predictive_kmeans_k13,potential_shape_test_005,test,0.525,1500,0.9999732943802571,1.0,11.549201591313889,3.700022118612519
random_matched_predictive_kmeans_k21,potential_shape_test_005,test,0.525,1500,0.9999966611018364,1.0,11.549248309162142,4.391635780841242
random_matched_predictive_kmeans_k5,potential_shape_test_005,test,0.525,1500,0.9812248958507979,1.0,11.511847406594425,2.321783897417367
random_matched_predictive_kmeans_k8,potential_shape_test_005,test,0.525,1500,0.9992651642563329,1.0,11.547786856061828,2.999745376876214
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_005,test,0.525,1500,0.9999732943802571,1.0,11.549201591313889,3.700022118612519
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_005,test,0.525,1500,0.9992651642563329,1.0,11.547786856061828,2.999745376876214
all_one_diagnostic,potential_shape_test_005,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_005,test,0.525,2400,0.3440964623611682,0.5022171374377257,1.1665492816425642,0.47339553352414526
center_of_mass,potential_shape_test_005,test,0.525,2400,0.498304860907025,0.8082041605256992,8.430663169930598,2.0596622079239215
identity_diagnostic,potential_shape_test_005,test,0.525,2400,1.0,1.0,11.54912499688916,7.433033075613605
joint_basin,potential_shape_test_005,test,0.525,2400,0.536902121685469,0.8202503705157307,6.860764302350193,1.6802104983139279
predictive_kmeans_k13,potential_shape_test_005,test,0.525,2400,0.623926258032267,0.8880911323924932,9.15233445226706,2.735101684479588
predictive_kmeans_k21,potential_shape_test_005,test,0.525,2400,0.7523089451835128,0.9589322327385413,10.343938239302165,3.347157199951809
predictive_kmeans_k5,potential_shape_test_005,test,0.525,2400,0.3940823887244244,0.6791213976123985,5.380423609580945,1.6705641182970326
predictive_kmeans_k8,potential_shape_test_005,test,0.525,2400,0.5217050690855572,0.8069448682854116,7.167012409915697,2.1219835673872107
predictive_kmeans_no_COM_k13,potential_shape_test_005,test,0.525,2400,0.6190526231840392,0.9006126837884192,9.55181230179777,2.91412654619375
predictive_kmeans_no_COM_k8,potential_shape_test_005,test,0.525,2400,0.5184788407618044,0.8205075119545338,7.308441547773077,2.124266773587647
random_matched_predictive_kmeans_k13,potential_shape_test_005,test,0.525,2400,0.9999732977265893,1.0,11.549071610161679,3.700022700103253
random_matched_predictive_kmeans_k21,potential_shape_test_005,test,0.525,2400,0.9999966633299967,1.0,11.549118325775085,4.391635248249163
random_matched_predictive_kmeans_k5,potential_shape_test_005,test,0.525,2400,0.9812297169332233,1.0,11.511726383999246,2.3217852250689925
random_matched_predictive_kmeans_k8,potential_shape_test_005,test,0.525,2400,0.9992650515409943,1.0,11.547656638908856,2.999745637112262
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_005,test,0.525,2400,0.9999732977265893,1.0,11.549071610161679,3.700022700103253
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_005,test,0.525,2400,0.9992650515409943,1.0,11.547656638908856,2.999745637112262
all_one_diagnostic,potential_shape_test_006,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_006,test,0.525,1500,0.47861686288988076,0.6618050157784812,1.5387287418108582,0.5312210537345081
center_of_mass,potential_shape_test_006,test,0.525,1500,0.4658295692253316,0.7698662949527072,7.777180170187403,2.106191454670331
identity_diagnostic,potential_shape_test_006,test,0.525,1500,1.0,1.0,11.54912495506663,7.643258609275219
joint_basin,potential_shape_test_006,test,0.525,1500,0.4626137615561116,0.7379172482207551,6.350854377186966,1.6350303625068228
predictive_kmeans_k13,potential_shape_test_006,test,0.525,1500,0.6078780586712854,0.8874665590301122,9.045451093922805,2.992309085874871
predictive_kmeans_k21,potential_shape_test_006,test,0.525,1500,0.7439775868062142,0.9585328851519149,10.33176556427029,3.652159554046697
predictive_kmeans_k5,potential_shape_test_006,test,0.525,1500,0.3933472968255664,0.693433922246725,4.829262083288435,1.6322584136266984
predictive_kmeans_k8,potential_shape_test_006,test,0.525,1500,0.4724869867052358,0.776709614833625,7.042585768950347,2.228222007210099
predictive_kmeans_no_COM_k13,potential_shape_test_006,test,0.525,1500,0.6063226414872469,0.8863277582808958,9.15118141365971,3.0879128111250846
predictive_kmeans_no_COM_k8,potential_shape_test_006,test,0.525,1500,0.47912021566517565,0.7826044058815937,7.0470539613240275,2.2494259077938157
random_matched_predictive_kmeans_k13,potential_shape_test_006,test,0.525,1500,0.999973292143155,1.0,11.549071557179738,3.7000235349601054
random_matched_predictive_kmeans_k21,potential_shape_test_006,test,0.525,1500,0.9999966622162885,1.0,11.549118281726624,4.391635585252039
random_matched_predictive_kmeans_k5,potential_shape_test_006,test,0.525,1500,0.9812606488528101,1.0,11.511786194341541,2.321784762431772
random_matched_predictive_kmeans_k8,potential_shape_test_006,test,0.525,1500,0.9992617181587269,1.0,11.547649945812045,2.9997468294349194
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_006,test,0.525,1500,0.999973292143155,1.0,11.549071557179738,3.7000235349601054
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_006,test,0.525,1500,0.9992617181587269,1.0,11.547649945812045,2.9997468294349194
all_one_diagnostic,potential_shape_test_006,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_006,test,0.525,2400,0.3926278887521148,0.5572818336204559,1.182213515170953,0.47512598109496423
center_of_mass,potential_shape_test_006,test,0.525,2400,0.4963638806978822,0.8068418814796829,8.428348238326759,2.083329947377176
identity_diagnostic,potential_shape_test_006,test,0.525,2400,1.0,1.0,11.548961266623174,7.426900265834668
joint_basin,potential_shape_test_006,test,0.525,2400,0.5414083665541962,0.8300563965541611,6.217221782672052,1.5496149924301958
predictive_kmeans_k13,potential_shape_test_006,test,0.525,2400,0.6255658304425669,0.8897906363393944,9.01889566122616,2.6998940355623957
predictive_kmeans_k21,potential_shape_test_006,test,0.525,2400,0.764964570334694,0.9612861252460498,10.322411644819253,3.345064240359397
predictive_kmeans_k5,potential_shape_test_006,test,0.525,2400,0.4026098670188442,0.682705689957541,4.982834141345987,1.577899144695253
predictive_kmeans_k8,potential_shape_test_006,test,0.525,2400,0.5235700378825886,0.8117709765633201,6.726956782586889,2.0057166765390178
predictive_kmeans_no_COM_k13,potential_shape_test_006,test,0.525,2400,0.62742003221964,0.9036100645763276,9.405642762346975,2.8825006377613445
predictive_kmeans_no_COM_k8,potential_shape_test_006,test,0.525,2400,0.5215800114067933,0.8246438993852658,6.87877802761068,2.010510565188053
random_matched_predictive_kmeans_k13,potential_shape_test_006,test,0.525,2400,0.9999732943728078,1.0,11.548907873192611,3.700022452306011
random_matched_predictive_kmeans_k21,potential_shape_test_006,test,0.525,2400,0.9999966588706982,1.0,11.548954586596453,4.391634066118064
random_matched_predictive_kmeans_k5,potential_shape_test_006,test,0.525,2400,0.9812416363680698,1.0,11.511585662363618,2.321784909342701
random_matched_predictive_kmeans_k8,potential_shape_test_006,test,0.525,2400,0.9992616456581637,1.0,11.5474861126338,2.9997466092601432
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_006,test,0.525,2400,0.9999732943728078,1.0,11.548907873192611,3.700022452306011
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_006,test,0.525,2400,0.9992616456581637,1.0,11.5474861126338,2.9997466092601432
all_one_diagnostic,potential_shape_test_007,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_007,test,0.525,1500,0.4267442092221504,0.6094506269873917,1.536929673180397,0.5287481617021844
center_of_mass,potential_shape_test_007,test,0.525,1500,0.45980716567776875,0.7653416163699034,7.732496773375573,2.097883182416361
identity_diagnostic,potential_shape_test_007,test,0.525,1500,1.0,1.0,11.549177939880567,7.552990753935458
joint_basin,potential_shape_test_007,test,0.525,1500,0.4582109152392495,0.7427092144148078,5.961165933832071,1.5214849994433053
predictive_kmeans_k13,potential_shape_test_007,test,0.525,1500,0.6029914773459848,0.8786136240784252,8.934359219365383,2.9380547757052318
predictive_kmeans_k21,potential_shape_test_007,test,0.525,1500,0.7445369105781586,0.9574892387097007,10.303376264548195,3.6116257947285937
predictive_kmeans_k5,potential_shape_test_007,test,0.525,1500,0.39677732649898884,0.7029239620574893,4.620948152488543,1.5774743242036855
predictive_kmeans_k8,potential_shape_test_007,test,0.525,1500,0.4708917727309769,0.7741011704128741,6.777718542451982,2.1359070599574657
predictive_kmeans_no_COM_k13,potential_shape_test_007,test,0.525,1500,0.6053210259419192,0.878588749688148,9.012393707826025,3.0306898173113312
predictive_kmeans_no_COM_k8,potential_shape_test_007,test,0.525,1500,0.48121402609474784,0.7798314859715613,6.793423373698545,2.162745648832076
random_matched_predictive_kmeans_k13,potential_shape_test_007,test,0.525,1500,0.9999732876816314,1.0,11.549124533076586,3.700022550155774
random_matched_predictive_kmeans_k21,potential_shape_test_007,test,0.525,1500,0.9999966622162885,1.0,11.54917126654056,4.391635183811323
random_matched_predictive_kmeans_k5,potential_shape_test_007,test,0.525,1500,0.9812272671114275,1.0,11.511774717753788,2.3217842349223585
random_matched_predictive_kmeans_k8,potential_shape_test_007,test,0.525,1500,0.9992651018397334,1.0,11.547709677590179,2.9997451214088096
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_007,test,0.525,1500,0.9999732876816314,1.0,11.549124533076586,3.700022550155774
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_007,test,0.525,1500,0.9992651018397334,1.0,11.547709677590179,2.9997451214088096
all_one_diagnostic,potential_shape_test_007,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,potential_shape_test_007,test,0.525,2400,0.36167453869659755,0.5041465715656892,1.1802600738777225,0.47512345490030866
center_of_mass,potential_shape_test_007,test,0.525,2400,0.4938561838129635,0.8051559180415161,8.35224501505669,2.077336515049019
identity_diagnostic,potential_shape_test_007,test,0.525,2400,1.0,1.0,11.549303132363757,7.339681556715155
joint_basin,potential_shape_test_007,test,0.525,2400,0.5490150605237395,0.823268176673497,5.600571667746168,1.4149714004975535
predictive_kmeans_k13,potential_shape_test_007,test,0.525,2400,0.6246614026800539,0.8827202353167825,8.78231100234697,2.6227692337385506
predictive_kmeans_k21,potential_shape_test_007,test,0.525,2400,0.7637289791285695,0.9578605910882865,10.231463169438502,3.2977100986038033
predictive_kmeans_k5,potential_shape_test_007,test,0.525,2400,0.3922939025434931,0.6826698915083758,4.574460926363914,1.4874249875620655
predictive_kmeans_k8,potential_shape_test_007,test,0.525,2400,0.5230302787707001,0.810489088964884,6.259162524693372,1.8853781736859077
predictive_kmeans_no_COM_k13,potential_shape_test_007,test,0.525,2400,0.6288654349332702,0.8938704652600429,9.154362112127451,2.807650160229195
predictive_kmeans_no_COM_k8,potential_shape_test_007,test,0.525,2400,0.521091991481504,0.8190845544085242,6.422610846528417,1.892787344622262
random_matched_predictive_kmeans_k13,potential_shape_test_007,test,0.525,2400,0.9999732999510303,1.0,11.549249750082192,3.700023242569953
random_matched_predictive_kmeans_k21,potential_shape_test_007,test,0.525,2400,0.9999966611018364,1.0,11.549296456796334,4.391635083825734
random_matched_predictive_kmeans_k5,potential_shape_test_007,test,0.525,2400,0.9812255035967895,1.0,11.511896747677374,2.321784080796421
random_matched_predictive_kmeans_k8,potential_shape_test_007,test,0.525,2400,0.9992618287479299,1.0,11.547828343811341,2.9997456593199257
random_matched_predictive_kmeans_no_COM_k13,potential_shape_test_007,test,0.525,2400,0.9999732999510303,1.0,11.549249750082192,3.700023242569953
random_matched_predictive_kmeans_no_COM_k8,potential_shape_test_007,test,0.525,2400,0.9992618287479299,1.0,11.547828343811341,2.9997456593199257
all_one_diagnostic,time_discretization_test_000,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,time_discretization_test_000,test,0.525,1500,0.33364930288150096,0.5245423199521497,1.6844461622730784,0.5629489263732913
center_of_mass,time_discretization_test_000,test,0.525,1500,0.44318310870341643,0.758606109184104,7.404255712468287,2.074283421656339
identity_diagnostic,time_discretization_test_000,test,0.525,1500,1.0,1.0,11.549134561780827,7.65075977768221
joint_basin,time_discretization_test_000,test,0.525,1500,0.4673887312425509,0.7299868402267529,6.07315256681402,1.5811124732166715
predictive_kmeans_k13,time_discretization_test_000,test,0.525,1500,0.6080987153843508,0.8727630272011373,8.89662519889627,3.0656625972067997
predictive_kmeans_k21,time_discretization_test_000,test,0.525,1500,0.7216410031214611,0.9474462218911722,10.249665632774029,3.7245173241210203
predictive_kmeans_k5,time_discretization_test_000,test,0.525,1500,0.39969162629724164,0.7168232431887002,4.4443175415566545,1.5834858195240427
predictive_kmeans_k8,time_discretization_test_000,test,0.525,1500,0.46249560674025963,0.7547346651039833,6.889955959695808,2.256581114296571
predictive_kmeans_no_COM_k13,time_discretization_test_000,test,0.525,1500,0.5970173035661609,0.8686917176524329,8.930607779506191,3.1033914318786127
predictive_kmeans_no_COM_k8,time_discretization_test_000,test,0.525,1500,0.4633703527803859,0.7723060068918945,6.84481896848927,2.283392312908498
random_matched_predictive_kmeans_k13,time_discretization_test_000,test,0.525,1500,0.9999733032914121,1.0,11.549081186175567,3.700022511676467
random_matched_predictive_kmeans_k21,time_discretization_test_000,test,0.525,1500,0.9999966633299967,1.0,11.54912789066675,4.391636955550871
random_matched_predictive_kmeans_k5,time_discretization_test_000,test,0.525,1500,0.9812020859486147,1.0,11.511683054984013,2.3217849254465706
random_matched_predictive_kmeans_k8,time_discretization_test_000,test,0.525,1500,0.9992617271021546,1.0,11.547659570367928,2.9997456618373635
random_matched_predictive_kmeans_no_COM_k13,time_discretization_test_000,test,0.525,1500,0.9999733032914121,1.0,11.549081186175567,3.700022511676467
random_matched_predictive_kmeans_no_COM_k8,time_discretization_test_000,test,0.525,1500,0.9992617271021546,1.0,11.547659570367928,2.9997456618373635
all_one_diagnostic,time_discretization_test_000,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,time_discretization_test_000,test,0.525,2400,0.3098143384393384,0.4324678654678655,1.2671783540769261,0.4846750104912217
center_of_mass,time_discretization_test_000,test,0.525,2400,0.47262435931856944,0.783496695497003,8.035821763188203,2.0179110560504783
identity_diagnostic,time_discretization_test_000,test,0.525,2400,1.0,1.0,11.549168299390978,7.41207469592926
joint_basin,time_discretization_test_000,test,0.525,2400,0.49198084234674333,0.7918979956899522,6.67134440625784,1.6183158134286924
predictive_kmeans_k13,time_discretization_test_000,test,0.525,2400,0.628936642066112,0.9020527865526795,9.10853329432507,2.8345155349285416
predictive_kmeans_k21,time_discretization_test_000,test,0.525,2400,0.762996920170719,0.9657019863807083,10.406804214410444,3.473634073065788
predictive_kmeans_k5,time_discretization_test_000,test,0.525,2400,0.3909894832858569,0.6853911389288982,5.028624354469611,1.6226672625338272
predictive_kmeans_k8,time_discretization_test_000,test,0.525,2400,0.5119633409090308,0.8151780319057464,7.13886707056957,2.1430646095257675
predictive_kmeans_no_COM_k13,time_discretization_test_000,test,0.525,2400,0.6082422038970486,0.8958152807225132,9.394860365015195,2.970198351534071
predictive_kmeans_no_COM_k8,time_discretization_test_000,test,0.525,2400,0.48702131071739435,0.8028233651290807,7.286883277931111,2.162739038932303
random_matched_predictive_kmeans_k13,time_discretization_test_000,test,0.525,2400,0.9999732843434778,1.0,11.549114885915142,3.700021038567247
random_matched_predictive_kmeans_k21,time_discretization_test_000,test,0.525,2400,0.9999966611018364,1.0,11.549161623823554,4.391634629961816
random_matched_predictive_kmeans_k5,time_discretization_test_000,test,0.525,2400,0.9812064299929417,1.0,11.511724966741,2.3217848891718877
random_matched_predictive_kmeans_k8,time_discretization_test_000,test,0.525,2400,0.9992651229851025,1.0,11.547700092831974,2.9997468597972894
random_matched_predictive_kmeans_no_COM_k13,time_discretization_test_000,test,0.525,2400,0.9999732843434778,1.0,11.549114885915142,3.700021038567247
random_matched_predictive_kmeans_no_COM_k8,time_discretization_test_000,test,0.525,2400,0.9992651229851025,1.0,11.547700092831974,2.9997468597972894
all_one_diagnostic,time_discretization_test_001,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,time_discretization_test_001,test,0.525,1500,0.3296024620804032,0.4541540118378354,1.320744007679037,0.49342096478991804
center_of_mass,time_discretization_test_001,test,0.525,1500,0.4681708225583362,0.7770543281050919,7.946537965376925,2.023721651013694
identity_diagnostic,time_discretization_test_001,test,0.525,1500,1.0,1.0,11.549317544005884,7.444021026372642
joint_basin,time_discretization_test_001,test,0.525,1500,0.4864131286150578,0.7772305706860181,6.667581444921747,1.6259807550462966
predictive_kmeans_k13,time_discretization_test_001,test,0.525,1500,0.623467736168336,0.9000553030736321,9.113116189201582,2.8753817699490596
predictive_kmeans_k21,time_discretization_test_001,test,0.525,1500,0.7565223139208692,0.9642588604959004,10.399440754459665,3.5136823457589834
predictive_kmeans_k5,time_discretization_test_001,test,0.525,1500,0.39153532329467905,0.692112799965694,4.9960389180716716,1.627223105799991
predictive_kmeans_k8,time_discretization_test_001,test,0.525,1500,0.5056336512797759,0.8104611322977604,7.1638817134354476,2.168872775175302
predictive_kmeans_no_COM_k13,time_discretization_test_001,test,0.525,1500,0.6098905688128013,0.8940106826362237,9.334092659942375,2.9962627168423612
predictive_kmeans_no_COM_k8,time_discretization_test_001,test,0.525,1500,0.48792071276017496,0.791727292934043,7.288953611371003,2.191647946660639
random_matched_predictive_kmeans_k13,time_discretization_test_001,test,0.525,1500,0.9999732966136231,1.0,11.549264155053955,3.7000232124714603
random_matched_predictive_kmeans_k21,time_discretization_test_001,test,0.525,1500,0.9999966622162885,1.0,11.549310870665877,4.39163619388759
random_matched_predictive_kmeans_k5,time_discretization_test_001,test,0.525,1500,0.9812116747146611,1.0,11.511884319144576,2.321784130165574
random_matched_predictive_kmeans_k8,time_discretization_test_001,test,0.525,1500,0.9992618398968246,1.0,11.547842777569894,2.9997451586324244
random_matched_predictive_kmeans_no_COM_k13,time_discretization_test_001,test,0.525,1500,0.9999732966136231,1.0,11.549264155053955,3.7000232124714603
random_matched_predictive_kmeans_no_COM_k8,time_discretization_test_001,test,0.525,1500,0.9992618398968246,1.0,11.547842777569894,2.9997451586324244
all_one_diagnostic,time_discretization_test_001,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,time_discretization_test_001,test,0.525,2400,0.3941098378745438,0.5234739819004525,1.1333304002108293,0.4684771449125577
center_of_mass,time_discretization_test_001,test,0.525,2400,0.5063022430528898,0.8154415391233815,8.578273449673258,1.998952504929693
identity_diagnostic,time_discretization_test_001,test,0.525,2400,1.0,1.0,11.549096035342405,7.222904816414856
joint_basin,time_discretization_test_001,test,0.525,2400,0.5856581543548607,0.8523068145308891,6.310117748303131,1.5041062676706929
predictive_kmeans_k13,time_discretization_test_001,test,0.525,2400,0.6408406248959255,0.8920579367973328,8.971417295728417,2.5633819767394987
predictive_kmeans_k21,time_discretization_test_001,test,0.525,2400,0.7704012748709155,0.9610273217088081,10.403260942277235,3.209777392803915
predictive_kmeans_k5,time_discretization_test_001,test,0.525,2400,0.3901608157064724,0.6702366090369061,5.123769933304605,1.5439749873548732
predictive_kmeans_k8,time_discretization_test_001,test,0.525,2400,0.5429427270132466,0.8312379700488951,6.750425071770807,1.9390306163844544
predictive_kmeans_no_COM_k13,time_discretization_test_001,test,0.525,2400,0.6530579154995599,0.9065550322282857,9.423475879850548,2.7658489624768783
predictive_kmeans_no_COM_k8,time_discretization_test_001,test,0.525,2400,0.5502681560313895,0.8378330550071224,6.832579417975382,1.9355147119751988
random_matched_predictive_kmeans_k13,time_discretization_test_001,test,0.525,2400,0.9999732910361476,1.0,11.54904263524297,3.7000232712808385
random_matched_predictive_kmeans_k21,time_discretization_test_001,test,0.525,2400,0.9999966633299967,1.0,11.549089364228328,4.3916360799619625
random_matched_predictive_kmeans_k5,time_discretization_test_001,test,0.525,2400,0.9812224386304114,1.0,11.511683321713855,2.3217840564626404
random_matched_predictive_kmeans_k8,time_discretization_test_001,test,0.525,2400,0.9992616712512983,1.0,11.547620932519997,2.999745733557248
random_matched_predictive_kmeans_no_COM_k13,time_discretization_test_001,test,0.525,2400,0.9999732910361476,1.0,11.54904263524297,3.7000232712808385
random_matched_predictive_kmeans_no_COM_k8,time_discretization_test_001,test,0.525,2400,0.9992616712512983,1.0,11.547620932519997,2.999745733557248
all_one_diagnostic,time_discretization_test_002,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,time_discretization_test_002,test,0.525,1500,0.32292055167055167,0.43300299700299694,1.3207242149074492,0.4918921981861943
center_of_mass,time_discretization_test_002,test,0.525,1500,0.46827999729574643,0.7796652284924858,7.949224549647015,2.025248272233462
identity_diagnostic,time_discretization_test_002,test,0.525,1500,1.0,1.0,11.549202053040613,7.4457929246990595
joint_basin,time_discretization_test_002,test,0.525,1500,0.4880591150501278,0.7778668254639703,6.6594156250948595,1.6260826631237362
predictive_kmeans_k13,time_discretization_test_002,test,0.525,1500,0.6264478450842488,0.9007375751815642,9.116145285574454,2.8743545784970483
predictive_kmeans_k21,time_discretization_test_002,test,0.525,1500,0.7581085162441545,0.9649897776381855,10.406899148395961,3.513906808889711
predictive_kmeans_k5,time_discretization_test_002,test,0.525,1500,0.39232749621125296,0.6910824964564618,4.995829079786653,1.6262249952027616
predictive_kmeans_k8,time_discretization_test_002,test,0.525,1500,0.5034818466953043,0.8115956383744893,7.161419542889015,2.1678289973952363
predictive_kmeans_no_COM_k13,time_discretization_test_002,test,0.525,1500,0.6070187426967685,0.8938368419109857,9.342193644847956,2.997053880595472
predictive_kmeans_no_COM_k8,time_discretization_test_002,test,0.525,1500,0.4849541040980212,0.7906949797816882,7.281971092448825,2.190576821816491
random_matched_predictive_kmeans_k13,time_discretization_test_002,test,0.525,1500,0.9999732977191469,1.0,11.54914866629826,3.700021700919452
random_matched_predictive_kmeans_k21,time_discretization_test_002,test,0.525,1500,0.9999966622162885,1.0,11.549195379700606,4.391635560322286
random_matched_predictive_kmeans_k5,time_discretization_test_002,test,0.525,1500,0.9812310708398949,1.0,11.511805940975245,2.321784842346921
random_matched_predictive_kmeans_k8,time_discretization_test_002,test,0.525,1500,0.9992617897957566,1.0,11.547727186561165,2.9997450778496044
random_matched_predictive_kmeans_no_COM_k13,time_discretization_test_002,test,0.525,1500,0.9999732977191469,1.0,11.54914866629826,3.700021700919452
random_matched_predictive_kmeans_no_COM_k8,time_discretization_test_002,test,0.525,1500,0.9992617897957566,1.0,11.547727186561165,2.9997450778496044
all_one_diagnostic,time_discretization_test_002,test,0.525,2400,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,time_discretization_test_002,test,0.525,2400,0.3915247113997114,0.5278345959595959,1.133357804350239,0.46872259699513785
center_of_mass,time_discretization_test_002,test,0.525,2400,0.5080930608586246,0.8138433177064135,8.568484722487195,1.9976826227142848
identity_diagnostic,time_discretization_test_002,test,0.525,2400,1.0,1.0,11.549206830717715,7.224337437615153
joint_basin,time_discretization_test_002,test,0.525,2400,0.5897452930318404,0.8525252616053368,6.309113695464154,1.504360864536889
predictive_kmeans_k13,time_discretization_test_002,test,0.525,2400,0.642571791449256,0.890960933372613,8.964302521262635,2.56277426770287
predictive_kmeans_k21,time_discretization_test_002,test,0.525,2400,0.769775716383895,0.9611650149171753,10.396784581286358,3.210610927705399
predictive_kmeans_k5,time_discretization_test_002,test,0.525,2400,0.3936405036888492,0.6754551933548011,5.123064098443421,1.544186282158187
predictive_kmeans_k8,time_discretization_test_002,test,0.525,2400,0.5442012390407384,0.8321784836676946,6.7511229175582335,1.9401809076222916
predictive_kmeans_no_COM_k13,time_discretization_test_002,test,0.525,2400,0.6523019456643014,0.9068428662969596,9.421559274447878,2.766053040717312
predictive_kmeans_no_COM_k8,time_discretization_test_002,test,0.525,2400,0.5530675881940456,0.8398153558264115,6.836486458927345,1.9370926720299684
random_matched_predictive_kmeans_k13,time_discretization_test_002,test,0.525,2400,0.9999732943817436,1.0,11.549153437305009,3.700022381744101
random_matched_predictive_kmeans_k21,time_discretization_test_002,test,0.525,2400,0.9999966633299967,1.0,11.54920015960364,4.39163651710899
random_matched_predictive_kmeans_k5,time_discretization_test_002,test,0.525,2400,0.9812276845807105,1.0,11.511813467085307,2.321786056035947
random_matched_predictive_kmeans_k8,time_discretization_test_002,test,0.525,2400,0.9992650693990164,1.0,11.547738512807259,2.9997456022317226
random_matched_predictive_kmeans_no_COM_k13,time_discretization_test_002,test,0.525,2400,0.9999732943817436,1.0,11.549153437305009,3.700022381744101
random_matched_predictive_kmeans_no_COM_k8,time_discretization_test_002,test,0.525,2400,0.9992650693990164,1.0,11.547738512807259,2.9997456022317226
all_one_diagnostic,time_discretization_test_003,test,0.525,1500,0.0,0.0,0.0,0.0
boundary_v2_regime_sequence,time_discretization_test_003,test,0.525,1500,0.3531980641907112,0.5325078752946399,1.6853406749630728,0.5633074613508933
center_of_mass,time_discretization_test_003,test,0.525,1500,0.4448417849196828,0.7591802653053457,7.398742776958827,2.076337001571075
identity_diagnostic,time_discretization_test_003,test,0.525,1500,1.0,1.0,11.549153892542774,7.652350974600887
joint_basin,time_discretization_test_003,test,0.525,1500,0.46595373442710697,0.7315472200030417,6.07087265447895,1.5821344225356366
predictive_kmeans_k13,time_discretization_test_003,test,0.525,1500,0.6075505142266922,0.8731901740642539,8.896361995008174,3.06587529088868
predictive_kmeans_k21,time_discretization_test_003,test,0.525,1500,0.722381255841849,0.9480135860792567,10.246932136150456,3.7258631438974397
predictive_kmeans_k5,time_discretization_test_003,test,0.525,1500,0.40718348739465554,0.7143729293081255,4.448644662229003,1.583893586230807
predictive_kmeans_k8,time_discretization_test_003,test,0.525,1500,0.46163677471977205,0.7591511013512318,6.890170092199409,2.257476110524256
predictive_kmeans_no_COM_k13,time_discretization_test_003,test,0.525,1500,0.598468499327575,0.8694235788856248,8.93624571915255,3.104960201377186
predictive_kmeans_no_COM_k8,time_discretization_test_003,test,0.525,1500,0.4685891266848031,0.7757129578610409,6.840153285469349,2.2834902760922735
random_matched_predictive_kmeans_k13,time_discretization_test_003,test,0.525,1500,0.9999732865731277,1.0,11.549100483523262,3.700022734781868
random_matched_predictive_kmeans_k21,time_discretization_test_003,test,0.525,1500,0.999996664442962,1.0,11.549147223653144,4.391635840679819
random_matched_predictive_kmeans_k5,time_discretization_test_003,test,0.525,1500,0.9812270893193894,1.0,11.511750381061978,2.3217845705373
random_matched_predictive_kmeans_k8,time_discretization_test_003,test,0.525,1500,0.999261780881593,1.0,11.547679008163682,2.999745799432722
