variant_id,perturbation_family_learned,perturbation_strength_learned,split_learned,condition_learned,alpha,T,kappa_learned,seed_learned,p_viable_learned,certified_path_mass_survival_to_final_segment_learned,multi_step_transport_depth_learned,transport_survival_mean_learned,viable_propagation_index_learned,component_A_preservation_learned,component_B_preservation_learned,lower_rank_erasure_score_learned,singleton_fraction_learned,small_fiber_fraction_learned,certified_node_fraction_learned,viable_fiber_fraction_learned,macro_path_entropy_learned,macro_node_entropy_learned,breadth_index_learned,certified_transport_density_learned,Delta_viable_propagation_vs_product_learned,Delta_viable_propagation_vs_shuffled_learned,Delta_depth_vs_product_learned,Delta_depth_vs_shuffled_learned,Delta_breadth_vs_product_learned,Delta_breadth_vs_shuffled_learned,Delta_R_learned,Delta_H_weighted_learned,is_learned_learned,is_random_matched_learned,propagation_positive_learned,component_preserving_learned,nonfragmented_learned,low_erasure_learned,learned_candidate_learned,perturbation_family_COM,perturbation_strength_COM,split_COM,condition_COM,kappa_COM,seed_COM,p_viable_COM,certified_path_mass_survival_to_final_segment_COM,multi_step_transport_depth_COM,transport_survival_mean_COM,viable_propagation_index_COM,component_A_preservation_COM,component_B_preservation_COM,lower_rank_erasure_score_COM,singleton_fraction_COM,small_fiber_fraction_COM,certified_node_fraction_COM,viable_fiber_fraction_COM,macro_path_entropy_COM,macro_node_entropy_COM,breadth_index_COM,certified_transport_density_COM,Delta_viable_propagation_vs_product_COM,Delta_viable_propagation_vs_shuffled_COM,Delta_depth_vs_product_COM,Delta_depth_vs_shuffled_COM,Delta_breadth_vs_product_COM,Delta_breadth_vs_shuffled_COM,Delta_R_COM,Delta_H_weighted_COM,is_learned_COM,is_random_matched_COM,propagation_positive_COM,component_preserving_COM,nonfragmented_COM,low_erasure_COM,learned_candidate_COM,viable_propagation_ratio,depth_ratio
potential_shape_test_003,potential_shape,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.9989,0.9403581166200593,0.9484509728375542,0.9830587721308874,0.1460200936727893,0.8747723981373814,0.6162716388528998,0.2544779815048594,0.7437062644958131,0.9585319896016061,0.7470245305202724,1.0,10.320078872109745,3.6331804149029496,0.8935783840271224,0.6668793015463973,-0.03580189967971731,-0.03724952125318781,-0.015386093539799583,-0.015370508504939928,0.08717779472114173,0.08710246586375814,1.0060226650714412,1.0054127898042378,True,False,False,False,False,False,False,potential_shape,moderate,test,coupled,center_of_mass,49.5,0.9989,0.6954573791859012,0.6992265562507886,0.8926297547511599,0.2734225259556628,1.0,0.8195509324144133,0.09022453379279327,0.462643127679326,0.7682863432410966,0.778387461097236,1.0,7.760389440426691,2.09760263184677,0.671944159778431,0.5576879698279892,0.04916555826496524,0.04952028838540526,0.06636303043080183,0.06658993588012185,0.025215822107582775,0.02550227592363674,0.2945795286241264,0.29465366767126877,False,False,True,True,False,True,False,-0.7522072764052417,-0.23082329637034937
potential_shape_test_003,potential_shape,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.9990000000000001,0.9463465808064622,0.9538970019588956,0.9849677968236483,0.13826529687188513,0.9143015581193071,0.6221722920900558,0.23176307489531847,0.7615755772375868,0.9600726888655431,0.7317367233851819,1.0,10.29504953066533,3.315203907120868,0.8914000182864057,0.6794365785543216,-0.032898916140761264,-0.03361036849696378,-0.004812804722246655,-0.005617928829933283,0.055295372029620427,0.0554901572574622,0.6410584276797398,0.6418976478878502,True,False,False,False,False,False,False,potential_shape,moderate,test,coupled,center_of_mass,49.5,0.9990000000000001,0.7571398848543379,0.7600407434000787,0.9408802684807239,0.2734934234737619,1.0,0.7617860513510643,0.11910697432446785,0.4960293373275765,0.8089631041789559,0.741722557238223,1.0,8.40835188473347,2.074243589895079,0.7280397368630475,0.6046861994132218,0.04380674556123265,0.04301179030164334,0.11941387168821915,0.119437183848766,0.04958157651165329,0.049812006863734326,0.5754438726629711,0.5760694746854931,False,False,True,True,False,True,False,-0.7814222161238341,-0.04703668195196923
potential_shape_test_004,potential_shape,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.99886,0.9408928735314701,0.9489249190765793,0.9832193117192589,0.1565289205062049,0.8780833324127048,0.6372469746923994,0.24233484644744785,0.734489680994346,0.9564038505543395,0.7216253404097185,1.0,10.285091320413656,3.619376356395417,0.8905533909795276,0.6503836056989529,-0.01068502185436307,-0.010207453644753062,-0.013943466035056806,-0.014707609460188342,0.06331248032020353,0.0627187908406105,0.7244023068038334,0.724022653661379,True,False,False,False,False,False,False,potential_shape,moderate,test,coupled,center_of_mass,49.5,0.99886,0.6893790083185525,0.6937571756975163,0.88742894221988,0.2792787713223667,1.0,0.8464060378036455,0.07679698109817717,0.4606840035516288,0.7695165369317428,0.7765364752893384,1.0,7.743708378831208,2.073470991949399,0.6705031350958142,0.55762674159849,0.06852369648447082,0.06693472910849074,0.07218642313252821,0.07192970039165669,0.02477156446625317,0.024104946290894325,0.2784345634855532,0.2784655275278949,False,False,True,True,False,True,False,-0.1524986173949905,-0.20447199668711974
potential_shape_test_004,potential_shape,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.99889,0.9516229322228485,0.9575227065559271,0.9866245924785736,0.1518027867842584,0.9156841250504513,0.6473163813247774,0.2184997468123856,0.7502284762478676,0.9573734695422987,0.7282307709834689,1.0,10.30162571502475,3.3044043444653384,0.8919817587956106,0.6777584280204481,-0.0007898147738627515,-0.0007721654390153154,0.0017512069810282638,0.0012562527457905537,0.02848383964908574,0.027837159333722994,0.32161635172846026,0.32222409181649425,True,False,False,False,False,False,False,potential_shape,moderate,test,coupled,center_of_mass,49.5,0.99889,0.7465312684727082,0.7497283998024011,0.9368145716656645,0.27927936842394313,1.0,0.7941764145424293,0.1029117927287853,0.4971955176741086,0.8058575675167816,0.7535964529645485,1.0,8.396730948127365,2.042820501784599,0.7270435937239728,0.6049748289989357,0.06592073181711011,0.06439723082683765,0.12695449073923804,0.12590947015041587,0.050283215307246776,0.04981952143475876,0.5754671937694651,0.5755844806806358,False,False,True,True,False,True,False,-0.011990662162036852,0.009977428578563551
potential_shape_test_005,potential_shape,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.9989666666666666,0.9445595993149962,0.9521833268232334,0.9849061271903717,0.15972749805164435,0.8810879789396805,0.6455127656321525,0.23669962771408343,0.7340237696676692,0.9566200854326558,0.7419302346591761,1.0,10.283621632895033,3.6461734409708897,0.8904142805466506,0.671066039797863,-0.002321023042686804,-0.0027349675208878654,-0.009732225542181894,-0.010186876709234793,0.05531441452808461,0.05522816385135587,0.6380289121264386,0.6388486064677572,True,False,False,False,False,False,False,potential_shape,moderate,test,coupled,center_of_mass,49.5,0.9989666666666666,0.6651372539266243,0.6708837127515378,0.868605468330887,0.26513042314409085,1.0,0.8530832080369432,0.07345839598152837,0.4621186618917708,0.7713715805938418,0.7847758987689103,1.0,7.781637202929752,2.0933859253971754,0.6737782756800023,0.5573138463494356,0.08346892755699056,0.08470517006360798,0.10291761167804336,0.10543553297904706,0.024362025567657097,0.024635410592913964,0.2846641350223038,0.2855195179531922,False,False,True,True,False,True,False,-0.03228808252004082,-0.09661711210071092
potential_shape_test_005,potential_shape,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.9988766666666666,0.9495729109787616,0.9558519454589057,0.9861070634616155,0.15270170638948327,0.9177333053919018,0.6583752870095344,0.21194570379928185,0.7523089451835128,0.9589322327385413,0.7138712978111328,1.0,10.343938239302165,3.347157199951809,0.8956468619114122,0.6724297886261101,0.008036159176319835,0.007951345610469701,-0.00047290746626793556,-0.0008629238626165492,0.018658196832682106,0.018435698220641394,0.21286987451276929,0.21225927818035828,True,False,True,False,False,False,False,potential_shape,moderate,test,coupled,center_of_mass,49.5,0.9988766666666666,0.7192319840273923,0.7230877293267328,0.9253708727963569,0.26973877365959426,1.0,0.8077918344540856,0.09610408277295715,0.498304860907025,0.8082041605256992,0.7659539885779584,1.0,8.430663169930598,2.0596622079239215,0.7299828105566992,0.6070263020477895,0.09896312349675626,0.09900854839821799,0.192732537152568,0.19339664644568322,0.051234963640821585,0.05087753377983595,0.5875554221426951,0.5866078209344012,False,False,True,True,False,True,False,0.08030968779068388,-0.004461938086702591
potential_shape_test_006,potential_shape,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.9988766666666666,0.941754609948704,0.9499943387917547,0.9837684413856879,0.14749435031424163,0.8759953401424788,0.6218197834653245,0.2510924381960983,0.7439775868062142,0.9585328851519149,0.7481803335475804,1.0,10.33176556427029,3.652159554046697,0.8945929426668379,0.6702035101232123,-0.0313813088037275,-0.03040162955631931,-0.015598287216563644,-0.015911229479326217,0.08126131907929157,0.08063444815254828,0.9312414157688558,0.9300699809231627,True,False,False,False,False,False,False,potential_shape,moderate,test,coupled,center_of_mass,49.5,0.9988766666666666,0.681274775662969,0.6857143714458485,0.8812565209643042,0.2649495183501898,1.0,0.826078427845024,0.08696078607748792,0.4658295692253316,0.7698662949527072,0.7778747364212508,1.0,7.777180170187403,2.106191454670331,0.6733999450943685,0.5517106669219692,0.0636400738221207,0.06274605103310799,0.08950494635917494,0.08986831736870238,0.025415593776100254,0.02558753349862697,0.29550087393275426,0.2950691722270866,False,False,True,True,False,True,False,-0.4845186120203465,-0.1770504883723068
potential_shape_test_006,potential_shape,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.9987633333333333,0.9460328576424609,0.9538009578580808,0.9848683393298364,0.13773198688329263,0.916414332659454,0.628913282190888,0.2273361925748289,0.764964570334694,0.9612861252460498,0.7219643655056661,1.0,10.322411644819253,3.345064240359397,0.8937957074481108,0.6763874339500489,-0.02629843164179363,-0.02680955980314287,-0.00787553189481649,-0.007421736380217037,0.044365009076916206,0.04417809973083975,0.5100554568265228,0.5081817897944347,True,False,False,False,False,False,False,potential_shape,moderate,test,coupled,center_of_mass,49.5,0.9987633333333333,0.7398143574804094,0.742989619750232,0.9340645084732258,0.26807389186803193,1.0,0.770253173706923,0.11487341314653843,0.4963638806978822,0.8068418814796829,0.7490512290684437,1.0,8.428348238326759,2.083329947377176,0.7297927349116223,0.6049385685804779,0.0698895394479867,0.06977872167417506,0.1644031720049396,0.16547099667323995,0.051576071877872276,0.051946829424004526,0.5998084518394347,0.5980750736810396,False,False,True,True,False,True,False,-0.3842082394161288,-0.0448521887788767
potential_shape_test_007,potential_shape,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.9989133333333333,0.9430713649316718,0.9508190819633261,0.9841772712937705,0.13752800720969705,0.8767069414707135,0.5800082473058289,0.2716424056117288,0.7445369105781586,0.9574892387097007,0.7397030053178173,1.0,10.303376264548195,3.6116257947285937,0.8921307283772691,0.6697701485358908,-0.016169246238437684,-0.015714543847983764,-0.016152390817757323,-0.015640584727367735,0.05106110711036149,0.051463849220572566,0.5944656840087426,0.5946287738471643,True,False,False,False,False,False,False,potential_shape,moderate,test,coupled,center_of_mass,49.5,0.9989133333333333,0.6832428248137125,0.6864084774918107,0.8888700487004964,0.2535441661673156,1.0,0.7728609081585902,0.1135695459207048,0.45980716567776875,0.7653416163699034,0.7921218702195284,1.0,7.732496773375573,2.097883182416361,0.6695278537001355,0.5732149648772693,0.09561946195942556,0.09412949000120302,0.14416439715856966,0.14355466565032193,0.024390060730850927,0.024501306583633697,0.283048379246015,0.28336158737341144,False,False,True,True,False,True,False,-0.1669460213561438,-0.10895211699678156
potential_shape_test_007,potential_shape,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.9990000000000001,0.9496658499935435,0.9568076597138987,0.986716041948538,0.1272698211558116,0.9209908686339441,0.5748864297570022,0.25206135080452685,0.7637289791285695,0.9578605910882865,0.7445491773943043,1.0,10.231463169438502,3.2977100986038033,0.885894420329602,0.6933409603658905,-0.007205551891813655,-0.005510535259115268,-0.0044060333419040365,-0.004581255999730582,-0.00048108569654981004,-0.0008334765301222236,-0.009327180055343831,-0.0069283351270730265,True,False,False,False,False,False,False,potential_shape,moderate,test,coupled,center_of_mass,49.5,0.9990000000000001,0.7447441151122473,0.7469175145057025,0.9392035790944405,0.2493313121269135,1.0,0.704237193048445,0.14788140347577747,0.4938561838129635,0.8051559180415161,0.7509396712561056,1.0,8.35224501505669,2.077336515049019,0.7231817276747304,0.6235241940283445,0.10703686294455791,0.10800373071811392,0.252604501104436,0.2520508666634153,0.051624188377697666,0.050927048588523594,0.58839931346568,0.589622478149253,False,False,True,True,False,True,False,-0.05102171214342195,-0.01817591845795285
time_discretization_test_000,time_discretization,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.9988833333333333,0.9491696137591573,0.9550512684148841,0.9861015715035093,0.1571798470798086,0.8514732233611834,0.6032827781982985,0.2726219992202591,0.7216410031214611,0.9474462218911722,0.7706447312349605,1.0,10.249665632774029,3.7245173241210203,0.887483459943648,0.6951725795958416,-0.010265556199353543,-0.010605863114403064,-0.009117695872767784,-0.009560169942412489,0.0784214476627555,0.07862191609791791,0.9081320138200297,0.9080520864331589,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.9988833333333333,0.663960555401593,0.669888173186217,0.8544968600022894,0.26382844372867803,1.0,0.8351484341682379,0.082425782915881,0.44318310870341643,0.758606109184104,0.7916045120888345,1.0,7.404255712468287,2.074283421656339,0.6411091722338738,0.5702856334269094,0.07367940319830132,0.0714709961408529,0.07359040563147634,0.0730181915087017,0.01947109039532524,0.01982956225958843,0.2291031177898395,0.22956480123444223,False,False,True,True,False,True,False,-0.14839394561538427,-0.13092860484326274
time_discretization_test_000,time_discretization,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.9989066666666666,0.9524377008315387,0.9585288762010097,0.9877743217269662,0.13638867474387958,0.8984775058986776,0.6116786434845555,0.24492192530838344,0.762996920170719,0.9657019863807083,0.7274182851931639,1.0,10.406804214410444,3.473634073065788,0.9010868474525617,0.6871905293030238,-0.015116931844690568,-0.015748447682331107,-0.0003612978993055016,-0.0008137068756439714,0.04560397777665037,0.04648926112114016,0.5369415764810821,0.5365848171523471,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.9989066666666666,0.7083448666897012,0.712268223509639,0.9148987773851399,0.2707494186973698,1.0,0.7921684227171218,0.10391578864143906,0.47262435931856944,0.783496695497003,0.7841057518723707,1.0,8.035821763188203,2.0179110560504783,0.6957922456434085,0.5990051715935528,0.08329030954278163,0.08305364566866816,0.1390898799938689,0.13852806260567307,0.04604957808981747,0.04573709154796646,0.528247318447634,0.5278449447831743,False,False,True,True,False,True,False,-0.18961777722747433,-0.005873949727862923
time_discretization_test_001,time_discretization,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.99901,0.9491361532303232,0.9555934534188749,0.9866211306758916,0.13963363982954122,0.8934398478876757,0.6123926615929021,0.24708374525971102,0.7565223139208692,0.9642588604959004,0.7209166302215576,1.0,10.399440754459665,3.5136823457589834,0.9004376607006549,0.6731285170534718,-0.014626571572454894,-0.014013219710865027,-0.003868747606382783,-0.004142348276987895,0.050755857149821226,0.05128509975931139,0.5925290959000851,0.593707736193684,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.99901,0.7011473136284184,0.7052086745924481,0.9082418033057057,0.2714331416100594,1.0,0.8014400343131272,0.09927998284343642,0.4681708225583362,0.7770543281050919,0.7969347465552317,1.0,7.946537965376925,2.023721651013694,0.6880525364880584,0.597411155837286,0.08292224972807286,0.08336885159697058,0.12656545017966514,0.1265775892186548,0.04150152683146713,0.04083246032450705,0.4717560425529266,0.47263446481690785,False,False,True,True,False,True,False,-0.1680869946321083,-0.03272576371977072
time_discretization_test_001,time_discretization,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.9988566666666666,0.9487310422342249,0.9548914335844566,0.9867330402809833,0.13024377015359204,0.9291203355613002,0.6059624971375506,0.2324585836505746,0.7704012748709155,0.9610273217088081,0.7264336540834282,1.0,10.403260942277235,3.209777392803915,0.9007857441710719,0.6705817711813953,-0.011988067252073409,-0.011256416728995189,-0.001669962549047721,-0.0006911831306222194,0.02244541903218311,0.022220507577868198,0.2564572730698842,0.25481114976511243,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.9988566666666666,0.7755432254948984,0.778413692109185,0.9509655417038574,0.2675755200241306,1.0,0.7348807418394417,0.13255962908027905,0.5063022430528898,0.8154415391233815,0.7859778636559094,1.0,8.578273449673258,1.998952504929693,0.7427657837280178,0.6440830058343416,0.09009327584392837,0.09021085451203553,0.2225009177243067,0.22100893410864486,0.07771486655634463,0.07730461904534258,0.8926703868517478,0.8906250199677359,False,False,True,True,False,True,False,-0.12477896135540327,-0.0031273990502232074
time_discretization_test_002,time_discretization,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.99893,0.9497994053182139,0.9562556805707143,0.9866862630783453,0.13871512685253048,0.8925199937301822,0.6119243678645827,0.24777781920261752,0.7581085162441545,0.9649897776381855,0.7215128585048562,1.0,10.406899148395961,3.513906808889711,0.9010925081151673,0.6735169155790246,-0.014909536175864824,-0.015389491104859349,-0.003585254404781524,-0.0035750632286866146,0.05124951417228574,0.050944548850296756,0.5885161231318907,0.5890646168431726,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.99893,0.7019481258425968,0.7059856045415884,0.9081452779318643,0.2715289836296563,1.0,0.8011309379176798,0.0994345310411601,0.46827999729574643,0.7796652284924858,0.8026066987808875,1.0,7.949224549647015,2.025248272233462,0.6882921050889574,0.5954682846178553,0.08189459811729533,0.082579396294751,0.12749608075393082,0.12940369185063472,0.040981319689561646,0.040755656793944994,0.47080745578773,0.4712011018613005,False,False,True,True,False,True,False,-0.18635993716797797,-0.027627212002677336
time_discretization_test_002,time_discretization,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.9989333333333333,0.9483919034377536,0.9545463928903023,0.9866853495864539,0.13078791667793113,0.9296408568797857,0.6071000893276238,0.2316295268962952,0.769775716383895,0.9611650149171753,0.7280883820958389,1.0,10.396784581286358,3.210610927705399,0.9002163475199941,0.6692902483679117,-0.010783578507243263,-0.010674660484328108,-0.001659792813752503,-0.0017346895901393378,0.021499465045854538,0.02179962437226135,0.25185307399193135,0.25226075948015847,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.9989333333333333,0.7740993138789876,0.776981285342812,0.95073421323494,0.2666969146036177,1.0,0.7366438896927043,0.13167805515364778,0.5080930608586246,0.8138433177064135,0.7843151798440238,1.0,8.568484722487195,1.9976826227142848,0.741911046570488,0.6414041939172409,0.09067260595132923,0.08917552042514967,0.22105144372330865,0.22031896183564692,0.07593020314629861,0.07553796284560921,0.8724690063969298,0.8720514405045128,False,False,True,True,False,True,False,-0.11970393257517332,-0.007873537419050558
time_discretization_test_003,time_discretization,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.9988966666666667,0.9486899713611602,0.9548406570664278,0.9858538415498928,0.15671328775475973,0.8511885063904472,0.6035468275794333,0.27263233301505974,0.722381255841849,0.9480135860792567,0.7694347819124472,1.0,10.246932136150456,3.7258631438974397,0.8872452857923663,0.6926993286482458,-0.011971150052090512,-0.012986758073440269,-0.01024840526095716,-0.010647879303299024,0.07833114149599663,0.07853183212944292,0.9069916792063282,0.9061154975930279,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.9988966666666667,0.6641096455361643,0.6699532149385504,0.8544302401806001,0.2633184702120626,1.0,0.8358993240903942,0.08205033795480288,0.4448417849196828,0.7591802653053457,0.7914275100590167,1.0,7.398742776958827,2.076337001571075,0.640630683513552,0.5688780767361112,0.0705265186471015,0.07297024762627338,0.07390255433191983,0.07376041547432732,0.019477135783051658,0.01887180367051955,0.21796610350832957,0.21782135792977098,False,False,True,True,False,True,False,-0.17797333154128298,-0.14435763728859513
time_discretization_test_003,time_discretization,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.9989933333333333,0.9520918946928713,0.9581605234465473,0.9875897938242272,0.13659319291933428,0.8992766633688173,0.6134638781198336,0.24362972925567447,0.7632026133093277,0.9659642658390831,0.7283853431824368,1.0,10.404360890725677,3.4735144813697247,0.9008655924393207,0.6857375325590632,-0.014811859471553196,-0.015751754946699253,-0.0012960479926310553,-0.0012997660759233032,0.04555657972283966,0.046443619918396295,0.5364318892616158,0.5362208121264747,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.9989933333333333,0.7092113997136857,0.7130353725621071,0.9151669854815655,0.2726063759647194,1.0,0.7955214168676632,0.10223929156616833,0.4720721719334977,0.7829840048447347,0.7870096870988555,1.0,8.023425871579185,2.0187305785434044,0.6947114194064996,0.6039626605776743,0.08534202814890007,0.08352909460345206,0.13926667741775867,0.13612176843146595,0.04371139667896229,0.04593003064676415,0.5304904509793245,0.5302061884393581,False,False,True,True,False,True,False,-0.18857806398452534,-0.009548554143106833
time_discretization_test_004,time_discretization,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.9988566666666666,0.9501458770046497,0.9560368087780886,0.9864354925273262,0.15706013914503647,0.8504719159195292,0.6029039358971121,0.2733120740916793,0.7220687747349203,0.9477108612226738,0.7716804972026918,1.0,10.251380988185474,3.7254013520148517,0.8876349280299555,0.6974757376353549,-0.011726456799729473,-0.011779079142287402,-0.008765317696989627,-0.00912555563769335,0.07874293076596717,0.07884969485408144,0.9105024553955516,0.9083405421642805,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.9988566666666666,0.6645165511620664,0.6702605681756927,0.8543675706619978,0.26338898685584633,1.0,0.8355220101361214,0.0822389949319393,0.444772359160279,0.7587457063785854,0.7886868016579115,1.0,7.397460566798051,2.073943675431819,0.6405229156905469,0.5680541182584811,0.0713738642917908,0.07177340162184839,0.07293416083916138,0.07434158226499876,0.018724702994292408,0.02022636603513095,0.23348848349576024,0.23236185167963352,False,False,True,True,False,True,False,-0.1641148235435139,-0.12275170045701074
time_discretization_test_004,time_discretization,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.99894,0.9524832233326626,0.9584705133835025,0.9877859861936525,0.1366563317054334,0.8989831648848626,0.6129525874043001,0.2440321238554186,0.7630396052380348,0.9656043525765964,0.7329314300366976,1.0,10.404389635242662,3.4743122519218765,0.9008740542501528,0.6881353787943303,-0.01524589838536855,-0.015750567213582145,-0.0017145427130726976,-0.0007272562518997328,0.04646383340644089,0.045985185062592526,0.5310930682745258,0.5305301096221555,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.99894,0.7090722072589162,0.7130217659034784,0.9153354482048868,0.27141380334200615,1.0,0.7944587676485061,0.1027706161757469,0.47368392660485326,0.7836943683699918,0.7931040465537786,1.0,8.027503140077798,2.016929958616709,0.6950690319941146,0.6020915694843446,0.08461776083307324,0.08401426514103627,0.13884184094480745,0.13829481794299436,0.04504117365373972,0.0442142625607409,0.5106400395516353,0.5100987611097105,False,False,True,True,False,True,False,-0.18747491496999208,-0.0052587382717370545
time_discretization_test_005,time_discretization,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.9989333333333333,0.9493590152854238,0.955397194304552,0.9861935146776059,0.15636157014055782,0.85097753819699,0.603097046983946,0.27296270740953205,0.7230935120834598,0.9481137247380793,0.7725795382462686,1.0,10.256475710281379,3.7249178757982793,0.8880675192159933,0.697386151442909,-0.010244817001132278,-0.01251809128887263,-0.009005628334154414,-0.0100990211276889,0.07811882725070529,0.07922391239275339,0.9151296888639848,0.9153990633320532,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.9989333333333333,0.665784177221805,0.6716298678762428,0.85516798228454,0.26508374966619497,1.0,0.8360951075463585,0.08195244622682075,0.44314763702424714,0.7584948038751713,0.787068579730247,1.0,7.398379822855239,2.0734692431535624,0.6405962759959125,0.5670355618986289,0.07365247499713432,0.07156000272448496,0.07406990874271258,0.07385386879557665,0.019111460736037755,0.019233601616687412,0.22225330246859354,0.22297304914867944,False,False,True,True,False,True,False,-0.17493139760026089,-0.1367432917514778
time_discretization_test_005,time_discretization,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.99894,0.9526734245609915,0.9586787827570714,0.987713731644673,0.13654689490470048,0.8998471797817906,0.6118147253715727,0.24416904742331827,0.7628130628502886,0.9654667647367006,0.7312261825156103,1.0,10.400611068135799,3.472319276524738,0.9005469002738837,0.6877207943983017,-0.013841488337005825,-0.01469306399697426,3.74027484939532e-05,-0.00042640294734563877,0.04520537475693753,0.045127935651326,0.5212988874905111,0.5216025177254267,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.99894,0.7100389646512665,0.7138940837444704,0.915613669461856,0.2702883932945392,1.0,0.7920560416445354,0.10397197917773231,0.475083672040981,0.7835941180372026,0.7834923670185487,1.0,8.033950545058381,2.0174370233453534,0.6956273697490668,0.6014434005063726,0.0827017027007389,0.08304820281235115,0.13980926474069844,0.13973474981017953,0.04563495199604939,0.0455252617543328,0.5258620424661196,0.5259553297046642,False,False,True,True,False,True,False,-0.1769221187142784,-0.003051516876974977
time_discretization_test_006,time_discretization,moderate,test,coupled,0.525,1500,predictive_kmeans_k21,49.5,0.9989466666666666,0.9495602811370375,0.9560561422171086,0.9866815580384081,0.13919828746952764,0.8930352597670205,0.6119494967453439,0.24750762174381774,0.7572281181641428,0.9649778472135461,0.7193536696248812,1.0,10.402565635479162,3.514970368639085,0.9007153522252155,0.6736944936119693,-0.014191735191562888,-0.01376938926054802,-0.003437417907547813,-0.004321937321239977,0.05039812425809498,0.05053000605252356,0.5836565031912606,0.5836308528891685,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.9989466666666666,0.701324625146729,0.7055738942474667,0.9081712952132902,0.27168272591927506,1.0,0.8013143555276828,0.09934282223615858,0.4677205447531286,0.7797817455294669,0.8012222587614234,1.0,7.944381382049653,2.0242488802574656,0.6878713088627468,0.5949590943367449,0.0832331183374159,0.08223816842578874,0.12851913949366,0.12692170201450648,0.04105369319882235,0.04140855259117249,0.4782926079418335,0.4782367717212468,False,False,True,True,False,True,False,-0.16743307303801933,-0.03405199625156305
time_discretization_test_006,time_discretization,moderate,test,coupled,0.525,2400,predictive_kmeans_k21,49.5,0.9989333333333333,0.9483846756027217,0.9546528142739605,0.9866228425480854,0.13032080971368296,0.9296110542873782,0.604854103021726,0.23276742134544778,0.7697348109413956,0.9607709616522268,0.7255054260040292,1.0,10.398189019096115,3.2089815903312995,0.9003379397756274,0.6673874608653388,-0.01177871911306888,-0.011579612492476216,-0.002521012478063356,-0.002023241359969119,0.022405777907779867,0.022367122141773832,0.25837751107069096,0.2585413002242305,True,False,False,False,False,False,False,time_discretization,moderate,test,coupled,center_of_mass,49.5,0.9989333333333333,0.7755041050475756,0.7784663780388289,0.95102889974769,0.265881332979551,1.0,0.7339419257537141,0.13302903712314296,0.5088237210385242,0.8130406555699533,0.7904911400713222,1.0,8.569384728970329,1.9958835333358147,0.7419890035743149,0.6449174540592719,0.08750398398298509,0.08937277196978285,0.2199893078009323,0.22198253344222307,0.07660256084599437,0.07619302506333003,0.880010772437454,0.8794053004849713,False,False,True,True,False,True,False,-0.1295653277531921,-0.009114416925490771
