channel_id,requirement_set_id,requirement_set_name,threshold_id,threshold_value,threshold_fraction,decoder_policy_id,required_count,recovered_count,not_recovered_count,blocked_count,all_required_recovered,prob_non_erasing,non_erasure_status,selected_decoder_ids,selected_target_distinction_ids,min_success_probability,mean_success_probability,min_normalized_recovery_advantage,notes
output_marginal_matched_uniform,req_joint_and_parity,joint and parity distinctions,threshold_0_80,0.8,4/5,bayes_best_target_policy,2,0,2,0,0,0,measurement_only_bayes_best,dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,E_trivial;E_trivial,0.25,0.375,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
output_marginal_matched_uniform,req_joint_and_parity,joint and parity distinctions,threshold_0_90,0.9,9/10,fixed_declared_target_policy,2,0,2,0,0,0,not_non_erasing_below_threshold,dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,E_joint;E_parity,0.25,0.375,0.0,fixed-declared target-policy status: not_non_erasing_below_threshold
output_marginal_matched_uniform,req_joint_and_parity,joint and parity distinctions,threshold_0_90,0.9,9/10,bayes_best_target_policy,2,0,2,0,0,0,measurement_only_bayes_best,dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,E_trivial;E_trivial,0.25,0.375,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
output_marginal_matched_uniform,req_joint_and_parity,joint and parity distinctions,threshold_0_95,0.95,19/20,fixed_declared_target_policy,2,0,2,0,0,0,not_non_erasing_below_threshold,dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,E_joint;E_parity,0.25,0.375,0.0,fixed-declared target-policy status: not_non_erasing_below_threshold
output_marginal_matched_uniform,req_joint_and_parity,joint and parity distinctions,threshold_0_95,0.95,19/20,bayes_best_target_policy,2,0,2,0,0,0,measurement_only_bayes_best,dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,E_trivial;E_trivial,0.25,0.375,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
output_marginal_matched_uniform,req_joint_and_parity,joint and parity distinctions,threshold_0_99,0.99,99/100,fixed_declared_target_policy,2,0,2,0,0,0,not_non_erasing_below_threshold,dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,E_joint;E_parity,0.25,0.375,0.0,fixed-declared target-policy status: not_non_erasing_below_threshold
output_marginal_matched_uniform,req_joint_and_parity,joint and parity distinctions,threshold_0_99,0.99,99/100,bayes_best_target_policy,2,0,2,0,0,0,measurement_only_bayes_best,dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,E_trivial;E_trivial,0.25,0.375,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
output_marginal_matched_uniform,req_joint_and_parity,joint and parity distinctions,threshold_1_00,1.0,1,fixed_declared_target_policy,2,0,2,0,0,0,not_non_erasing_below_threshold,dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,E_joint;E_parity,0.25,0.375,0.0,fixed-declared target-policy status: not_non_erasing_below_threshold
output_marginal_matched_uniform,req_joint_and_parity,joint and parity distinctions,threshold_1_00,1.0,1,bayes_best_target_policy,2,0,2,0,0,0,measurement_only_bayes_best,dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,E_trivial;E_trivial,0.25,0.375,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
output_marginal_matched_uniform,req_all_nontrivial,all declared nontrivial distinctions,threshold_0_80,0.8,4/5,fixed_declared_target_policy,4,0,4,0,0,0,not_non_erasing_below_threshold,dec::output_marginal_matched_uniform::D_A::E_A::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_B::E_B::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,E_A;E_B;E_joint;E_parity,0.25,0.4375,0.0,fixed-declared target-policy status: not_non_erasing_below_threshold
output_marginal_matched_uniform,req_all_nontrivial,all declared nontrivial distinctions,threshold_0_80,0.8,4/5,bayes_best_target_policy,4,0,4,0,0,0,measurement_only_bayes_best,dec::output_marginal_matched_uniform::D_A::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_B::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,E_trivial;E_trivial;E_trivial;E_trivial,0.25,0.4375,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
output_marginal_matched_uniform,req_all_nontrivial,all declared nontrivial distinctions,threshold_0_90,0.9,9/10,fixed_declared_target_policy,4,0,4,0,0,0,not_non_erasing_below_threshold,dec::output_marginal_matched_uniform::D_A::E_A::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_B::E_B::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,E_A;E_B;E_joint;E_parity,0.25,0.4375,0.0,fixed-declared target-policy status: not_non_erasing_below_threshold
output_marginal_matched_uniform,req_all_nontrivial,all declared nontrivial distinctions,threshold_0_90,0.9,9/10,bayes_best_target_policy,4,0,4,0,0,0,measurement_only_bayes_best,dec::output_marginal_matched_uniform::D_A::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_B::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,E_trivial;E_trivial;E_trivial;E_trivial,0.25,0.4375,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
output_marginal_matched_uniform,req_all_nontrivial,all declared nontrivial distinctions,threshold_0_95,0.95,19/20,fixed_declared_target_policy,4,0,4,0,0,0,not_non_erasing_below_threshold,dec::output_marginal_matched_uniform::D_A::E_A::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_B::E_B::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,E_A;E_B;E_joint;E_parity,0.25,0.4375,0.0,fixed-declared target-policy status: not_non_erasing_below_threshold
output_marginal_matched_uniform,req_all_nontrivial,all declared nontrivial distinctions,threshold_0_95,0.95,19/20,bayes_best_target_policy,4,0,4,0,0,0,measurement_only_bayes_best,dec::output_marginal_matched_uniform::D_A::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_B::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,E_trivial;E_trivial;E_trivial;E_trivial,0.25,0.4375,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
output_marginal_matched_uniform,req_all_nontrivial,all declared nontrivial distinctions,threshold_0_99,0.99,99/100,fixed_declared_target_policy,4,0,4,0,0,0,not_non_erasing_below_threshold,dec::output_marginal_matched_uniform::D_A::E_A::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_B::E_B::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,E_A;E_B;E_joint;E_parity,0.25,0.4375,0.0,fixed-declared target-policy status: not_non_erasing_below_threshold
output_marginal_matched_uniform,req_all_nontrivial,all declared nontrivial distinctions,threshold_0_99,0.99,99/100,bayes_best_target_policy,4,0,4,0,0,0,measurement_only_bayes_best,dec::output_marginal_matched_uniform::D_A::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_B::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,E_trivial;E_trivial;E_trivial;E_trivial,0.25,0.4375,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
output_marginal_matched_uniform,req_all_nontrivial,all declared nontrivial distinctions,threshold_1_00,1.0,1,fixed_declared_target_policy,4,0,4,0,0,0,not_non_erasing_below_threshold,dec::output_marginal_matched_uniform::D_A::E_A::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_B::E_B::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,E_A;E_B;E_joint;E_parity,0.25,0.4375,0.0,fixed-declared target-policy status: not_non_erasing_below_threshold
output_marginal_matched_uniform,req_all_nontrivial,all declared nontrivial distinctions,threshold_1_00,1.0,1,bayes_best_target_policy,4,0,4,0,0,0,measurement_only_bayes_best,dec::output_marginal_matched_uniform::D_A::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_B::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder;dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,E_trivial;E_trivial;E_trivial;E_trivial,0.25,0.4375,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_A,A distinction,threshold_0_80,0.8,4/5,fixed_declared_target_policy,1,1,0,0,1,1,prob_non_erasing,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,E_A_marg,1.0,1.0,1.0,fixed-declared target-policy status: prob_non_erasing
projection_A_channel,req_A,A distinction,threshold_0_80,0.8,4/5,bayes_best_target_policy,1,1,0,0,1,0,measurement_only_bayes_best,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,E_A_marg,1.0,1.0,1.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_A,A distinction,threshold_0_90,0.9,9/10,fixed_declared_target_policy,1,1,0,0,1,1,prob_non_erasing,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,E_A_marg,1.0,1.0,1.0,fixed-declared target-policy status: prob_non_erasing
projection_A_channel,req_A,A distinction,threshold_0_90,0.9,9/10,bayes_best_target_policy,1,1,0,0,1,0,measurement_only_bayes_best,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,E_A_marg,1.0,1.0,1.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_A,A distinction,threshold_0_95,0.95,19/20,fixed_declared_target_policy,1,1,0,0,1,1,prob_non_erasing,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,E_A_marg,1.0,1.0,1.0,fixed-declared target-policy status: prob_non_erasing
projection_A_channel,req_A,A distinction,threshold_0_95,0.95,19/20,bayes_best_target_policy,1,1,0,0,1,0,measurement_only_bayes_best,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,E_A_marg,1.0,1.0,1.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_A,A distinction,threshold_0_99,0.99,99/100,fixed_declared_target_policy,1,1,0,0,1,1,prob_non_erasing,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,E_A_marg,1.0,1.0,1.0,fixed-declared target-policy status: prob_non_erasing
projection_A_channel,req_A,A distinction,threshold_0_99,0.99,99/100,bayes_best_target_policy,1,1,0,0,1,0,measurement_only_bayes_best,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,E_A_marg,1.0,1.0,1.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_A,A distinction,threshold_1_00,1.0,1,fixed_declared_target_policy,1,1,0,0,1,1,prob_non_erasing,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,E_A_marg,1.0,1.0,1.0,fixed-declared target-policy status: prob_non_erasing
projection_A_channel,req_A,A distinction,threshold_1_00,1.0,1,bayes_best_target_policy,1,1,0,0,1,0,measurement_only_bayes_best,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,E_A_marg,1.0,1.0,1.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_B,B distinction,threshold_0_80,0.8,4/5,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_B,B distinction,threshold_0_80,0.8,4/5,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_B,B distinction,threshold_0_90,0.9,9/10,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_B,B distinction,threshold_0_90,0.9,9/10,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_B,B distinction,threshold_0_95,0.95,19/20,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_B,B distinction,threshold_0_95,0.95,19/20,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_B,B distinction,threshold_0_99,0.99,99/100,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_B,B distinction,threshold_0_99,0.99,99/100,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_B,B distinction,threshold_1_00,1.0,1,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_B,B distinction,threshold_1_00,1.0,1,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_marginals,A and B marginal distinctions,threshold_0_80,0.8,4/5,fixed_declared_target_policy,2,1,0,1,0,0,blocked_missing_fixed_target,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;,E_A_marg;,1.0,1.0,1.0,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_marginals,A and B marginal distinctions,threshold_0_80,0.8,4/5,bayes_best_target_policy,2,1,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,E_A_marg;E_trivial_A,0.5,0.75,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_marginals,A and B marginal distinctions,threshold_0_90,0.9,9/10,fixed_declared_target_policy,2,1,0,1,0,0,blocked_missing_fixed_target,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;,E_A_marg;,1.0,1.0,1.0,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_marginals,A and B marginal distinctions,threshold_0_90,0.9,9/10,bayes_best_target_policy,2,1,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,E_A_marg;E_trivial_A,0.5,0.75,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_marginals,A and B marginal distinctions,threshold_0_95,0.95,19/20,fixed_declared_target_policy,2,1,0,1,0,0,blocked_missing_fixed_target,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;,E_A_marg;,1.0,1.0,1.0,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_marginals,A and B marginal distinctions,threshold_0_95,0.95,19/20,bayes_best_target_policy,2,1,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,E_A_marg;E_trivial_A,0.5,0.75,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_marginals,A and B marginal distinctions,threshold_0_99,0.99,99/100,fixed_declared_target_policy,2,1,0,1,0,0,blocked_missing_fixed_target,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;,E_A_marg;,1.0,1.0,1.0,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_marginals,A and B marginal distinctions,threshold_0_99,0.99,99/100,bayes_best_target_policy,2,1,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,E_A_marg;E_trivial_A,0.5,0.75,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_marginals,A and B marginal distinctions,threshold_1_00,1.0,1,fixed_declared_target_policy,2,1,0,1,0,0,blocked_missing_fixed_target,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;,E_A_marg;,1.0,1.0,1.0,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_marginals,A and B marginal distinctions,threshold_1_00,1.0,1,bayes_best_target_policy,2,1,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,E_A_marg;E_trivial_A,0.5,0.75,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_joint,joint pair distinction,threshold_0_80,0.8,4/5,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_joint,joint pair distinction,threshold_0_80,0.8,4/5,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,E_A_marg,0.5,0.5,0.3333333333333333,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_joint,joint pair distinction,threshold_0_90,0.9,9/10,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_joint,joint pair distinction,threshold_0_90,0.9,9/10,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,E_A_marg,0.5,0.5,0.3333333333333333,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_joint,joint pair distinction,threshold_0_95,0.95,19/20,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_joint,joint pair distinction,threshold_0_95,0.95,19/20,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,E_A_marg,0.5,0.5,0.3333333333333333,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_joint,joint pair distinction,threshold_0_99,0.99,99/100,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_joint,joint pair distinction,threshold_0_99,0.99,99/100,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,E_A_marg,0.5,0.5,0.3333333333333333,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_joint,joint pair distinction,threshold_1_00,1.0,1,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_joint,joint pair distinction,threshold_1_00,1.0,1,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,E_A_marg,0.5,0.5,0.3333333333333333,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_parity,parity distinction,threshold_0_80,0.8,4/5,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_parity,parity distinction,threshold_0_80,0.8,4/5,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_parity,parity distinction,threshold_0_90,0.9,9/10,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_parity,parity distinction,threshold_0_90,0.9,9/10,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_parity,parity distinction,threshold_0_95,0.95,19/20,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_parity,parity distinction,threshold_0_95,0.95,19/20,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_parity,parity distinction,threshold_0_99,0.99,99/100,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_parity,parity distinction,threshold_0_99,0.99,99/100,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_parity,parity distinction,threshold_1_00,1.0,1,fixed_declared_target_policy,1,0,0,1,0,0,blocked_missing_fixed_target,,,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_parity,parity distinction,threshold_1_00,1.0,1,bayes_best_target_policy,1,0,1,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_joint_and_parity,joint and parity distinctions,threshold_0_80,0.8,4/5,fixed_declared_target_policy,2,0,0,2,0,0,blocked_missing_fixed_target,;,;,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_joint_and_parity,joint and parity distinctions,threshold_0_80,0.8,4/5,bayes_best_target_policy,2,0,2,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder;dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,E_A_marg;E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_joint_and_parity,joint and parity distinctions,threshold_0_90,0.9,9/10,fixed_declared_target_policy,2,0,0,2,0,0,blocked_missing_fixed_target,;,;,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_joint_and_parity,joint and parity distinctions,threshold_0_90,0.9,9/10,bayes_best_target_policy,2,0,2,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder;dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,E_A_marg;E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_joint_and_parity,joint and parity distinctions,threshold_0_95,0.95,19/20,fixed_declared_target_policy,2,0,0,2,0,0,blocked_missing_fixed_target,;,;,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_joint_and_parity,joint and parity distinctions,threshold_0_95,0.95,19/20,bayes_best_target_policy,2,0,2,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder;dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,E_A_marg;E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_joint_and_parity,joint and parity distinctions,threshold_0_99,0.99,99/100,fixed_declared_target_policy,2,0,0,2,0,0,blocked_missing_fixed_target,;,;,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_joint_and_parity,joint and parity distinctions,threshold_0_99,0.99,99/100,bayes_best_target_policy,2,0,2,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder;dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,E_A_marg;E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_joint_and_parity,joint and parity distinctions,threshold_1_00,1.0,1,fixed_declared_target_policy,2,0,0,2,0,0,blocked_missing_fixed_target,;,;,,,,fixed-declared target-policy status: blocked_missing_fixed_target
projection_A_channel,req_joint_and_parity,joint and parity distinctions,threshold_1_00,1.0,1,bayes_best_target_policy,2,0,2,0,0,0,measurement_only_bayes_best,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder;dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,E_A_marg;E_trivial_A,0.5,0.5,0.0,Bayes-best requirement-set result is diagnostic unless formalized as its own policy object
projection_A_channel,req_all_nontrivial,all declared nontrivial distinctions,threshold_0_80,0.8,4/5,fixed_declared_target_policy,4,1,0,3,0,0,blocked_missing_fixed_target,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder;;;,E_A_marg;;;,1.0,1.0,1.0,fixed-declared target-policy status: blocked_missing_fixed_target
