channel_id,distinction_id,target_distinction_id,decoder_id,decoder_policy_id,threshold_id,threshold_value,threshold_fraction,success_probability,success_fraction,chance_success_probability,excess_success_over_chance,normalized_recovery_advantage,support_exact_recovered,probabilistic_recovered,allowed_for_prob_non_erasure,recovery_status,recovery_provenance_class,registry_digest,cascade_evidence_status,theorem_transfer_class,notes
output_marginal_matched_uniform,D_B,E_B,dec::output_marginal_matched_uniform::D_B::E_B::bayes_optimal_decoder,fixed_declared_target_policy,threshold_1_00,1.0,1,0.5,1/2,0.5,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_B,E_trivial,dec::output_marginal_matched_uniform::D_B::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_80,0.8,4/5,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_B,E_trivial,dec::output_marginal_matched_uniform::D_B::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_90,0.9,9/10,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_B,E_trivial,dec::output_marginal_matched_uniform::D_B::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_95,0.95,19/20,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_B,E_trivial,dec::output_marginal_matched_uniform::D_B::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_99,0.99,99/100,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_B,E_trivial,dec::output_marginal_matched_uniform::D_B::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_1_00,1.0,1,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_joint,E_joint,dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_80,0.8,4/5,0.25,1/4,0.25,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_joint,E_joint,dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_90,0.9,9/10,0.25,1/4,0.25,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_joint,E_joint,dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_95,0.95,19/20,0.25,1/4,0.25,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_joint,E_joint,dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_99,0.99,99/100,0.25,1/4,0.25,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_joint,E_joint,dec::output_marginal_matched_uniform::D_joint::E_joint::bayes_optimal_decoder,fixed_declared_target_policy,threshold_1_00,1.0,1,0.25,1/4,0.25,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_joint,E_trivial,dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_80,0.8,4/5,0.25,1/4,0.25,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_joint,E_trivial,dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_90,0.9,9/10,0.25,1/4,0.25,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_joint,E_trivial,dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_95,0.95,19/20,0.25,1/4,0.25,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_joint,E_trivial,dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_99,0.99,99/100,0.25,1/4,0.25,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_joint,E_trivial,dec::output_marginal_matched_uniform::D_joint::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_1_00,1.0,1,0.25,1/4,0.25,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_parity,E_parity,dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_80,0.8,4/5,0.5,1/2,0.5,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_parity,E_parity,dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_90,0.9,9/10,0.5,1/2,0.5,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_parity,E_parity,dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_95,0.95,19/20,0.5,1/2,0.5,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_parity,E_parity,dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_99,0.99,99/100,0.5,1/2,0.5,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_parity,E_parity,dec::output_marginal_matched_uniform::D_parity::E_parity::bayes_optimal_decoder,fixed_declared_target_policy,threshold_1_00,1.0,1,0.5,1/2,0.5,0.0,0.0,0,0,1,not_recovered_below_threshold,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,not_recovered,fixed-declared target policy does not recover this distinction at threshold
output_marginal_matched_uniform,D_parity,E_trivial,dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_80,0.8,4/5,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_parity,E_trivial,dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_90,0.9,9/10,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_parity,E_trivial,dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_95,0.95,19/20,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_parity,E_trivial,dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_99,0.99,99/100,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
output_marginal_matched_uniform,D_parity,E_trivial,dec::output_marginal_matched_uniform::D_parity::E_trivial::bayes_optimal_decoder,bayes_best_target_policy,threshold_1_00,1.0,1,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_A,E_A_marg,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_80,0.8,4/5,1.0,1,0.5,0.5,1.0,1,1,1,recovered_fixed_declared,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,fixed_declared_policy_unregistered_measurement,fixed-declared target policy recovers this distinction at threshold
projection_A_channel,D_A,E_A_marg,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_90,0.9,9/10,1.0,1,0.5,0.5,1.0,1,1,1,recovered_fixed_declared,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,fixed_declared_policy_unregistered_measurement,fixed-declared target policy recovers this distinction at threshold
projection_A_channel,D_A,E_A_marg,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_95,0.95,19/20,1.0,1,0.5,0.5,1.0,1,1,1,recovered_fixed_declared,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,fixed_declared_policy_unregistered_measurement,fixed-declared target policy recovers this distinction at threshold
projection_A_channel,D_A,E_A_marg,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_99,0.99,99/100,1.0,1,0.5,0.5,1.0,1,1,1,recovered_fixed_declared,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,fixed_declared_policy_unregistered_measurement,fixed-declared target policy recovers this distinction at threshold
projection_A_channel,D_A,E_A_marg,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,fixed_declared_target_policy,threshold_1_00,1.0,1,1.0,1,0.5,0.5,1.0,1,1,1,recovered_fixed_declared,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,fixed_declared_policy_unregistered_measurement,fixed-declared target policy recovers this distinction at threshold
projection_A_channel,D_A,E_A_marg,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_80,0.8,4/5,1.0,1,0.5,0.5,1.0,1,1,1,recovered_bayes_best_diagnostic,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_A,E_A_marg,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_90,0.9,9/10,1.0,1,0.5,0.5,1.0,1,1,1,recovered_bayes_best_diagnostic,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_A,E_A_marg,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_95,0.95,19/20,1.0,1,0.5,0.5,1.0,1,1,1,recovered_bayes_best_diagnostic,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_A,E_A_marg,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_99,0.99,99/100,1.0,1,0.5,0.5,1.0,1,1,1,recovered_bayes_best_diagnostic,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_A,E_A_marg,dec::projection_A_channel::D_A::E_A_marg::bayes_optimal_decoder,bayes_best_target_policy,threshold_1_00,1.0,1,1.0,1,0.5,0.5,1.0,1,1,1,recovered_bayes_best_diagnostic,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_B,,,fixed_declared_target_policy,threshold_0_80,0.8,4/5,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_B,,,fixed_declared_target_policy,threshold_0_90,0.9,9/10,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_B,,,fixed_declared_target_policy,threshold_0_95,0.95,19/20,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_B,,,fixed_declared_target_policy,threshold_0_99,0.99,99/100,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_B,,,fixed_declared_target_policy,threshold_1_00,1.0,1,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_B,E_trivial_A,dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_80,0.8,4/5,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_B,E_trivial_A,dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_90,0.9,9/10,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_B,E_trivial_A,dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_95,0.95,19/20,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_B,E_trivial_A,dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_99,0.99,99/100,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_B,E_trivial_A,dec::projection_A_channel::D_B::E_trivial_A::bayes_optimal_decoder,bayes_best_target_policy,threshold_1_00,1.0,1,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_joint,,,fixed_declared_target_policy,threshold_0_80,0.8,4/5,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_joint,,,fixed_declared_target_policy,threshold_0_90,0.9,9/10,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_joint,,,fixed_declared_target_policy,threshold_0_95,0.95,19/20,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_joint,,,fixed_declared_target_policy,threshold_0_99,0.99,99/100,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_joint,,,fixed_declared_target_policy,threshold_1_00,1.0,1,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_joint,E_A_marg,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_80,0.8,4/5,0.5,1/2,0.25,0.25,0.3333333333333333,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_joint,E_A_marg,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_90,0.9,9/10,0.5,1/2,0.25,0.25,0.3333333333333333,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_joint,E_A_marg,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_95,0.95,19/20,0.5,1/2,0.25,0.25,0.3333333333333333,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_joint,E_A_marg,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_99,0.99,99/100,0.5,1/2,0.25,0.25,0.3333333333333333,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_joint,E_A_marg,dec::projection_A_channel::D_joint::E_A_marg::bayes_optimal_decoder,bayes_best_target_policy,threshold_1_00,1.0,1,0.5,1/2,0.25,0.25,0.3333333333333333,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_parity,,,fixed_declared_target_policy,threshold_0_80,0.8,4/5,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_parity,,,fixed_declared_target_policy,threshold_0_90,0.9,9/10,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_parity,,,fixed_declared_target_policy,threshold_0_95,0.95,19/20,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_parity,,,fixed_declared_target_policy,threshold_0_99,0.99,99/100,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_parity,,,fixed_declared_target_policy,threshold_1_00,1.0,1,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_A_channel,D_parity,E_trivial_A,dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_80,0.8,4/5,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_parity,E_trivial_A,dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_90,0.9,9/10,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_parity,E_trivial_A,dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_95,0.95,19/20,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_parity,E_trivial_A,dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_99,0.99,99/100,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_A_channel,D_parity,E_trivial_A,dec::projection_A_channel::D_parity::E_trivial_A::bayes_optimal_decoder,bayes_best_target_policy,threshold_1_00,1.0,1,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_B_channel,D_A,,,fixed_declared_target_policy,threshold_0_80,0.8,4/5,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_B_channel,D_A,,,fixed_declared_target_policy,threshold_0_90,0.9,9/10,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_B_channel,D_A,,,fixed_declared_target_policy,threshold_0_95,0.95,19/20,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_B_channel,D_A,,,fixed_declared_target_policy,threshold_0_99,0.99,99/100,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_B_channel,D_A,,,fixed_declared_target_policy,threshold_1_00,1.0,1,,,,,,0,0,0,blocked_missing_fixed_target,measurement,unregistered_legacy_source,path_rows_retained,blocked_missing_fixed_target,fixed-declared target policy does not recover this distinction at threshold
projection_B_channel,D_A,E_trivial_B,dec::projection_B_channel::D_A::E_trivial_B::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_80,0.8,4/5,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_B_channel,D_A,E_trivial_B,dec::projection_B_channel::D_A::E_trivial_B::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_90,0.9,9/10,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_B_channel,D_A,E_trivial_B,dec::projection_B_channel::D_A::E_trivial_B::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_95,0.95,19/20,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_B_channel,D_A,E_trivial_B,dec::projection_B_channel::D_A::E_trivial_B::bayes_optimal_decoder,bayes_best_target_policy,threshold_0_99,0.99,99/100,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_B_channel,D_A,E_trivial_B,dec::projection_B_channel::D_A::E_trivial_B::bayes_optimal_decoder,bayes_best_target_policy,threshold_1_00,1.0,1,0.5,1/2,0.5,0.0,0.0,0,0,0,not_recovered_below_threshold,optimized_policy_search,unregistered_legacy_source,path_rows_retained,optimized_policy_search_measurement,Bayes-best target policy diagnostic; fixed policy remains default formal target
projection_B_channel,D_B,E_B_marg,dec::projection_B_channel::D_B::E_B_marg::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_80,0.8,4/5,1.0,1,0.5,0.5,1.0,1,1,1,recovered_fixed_declared,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,fixed_declared_policy_unregistered_measurement,fixed-declared target policy recovers this distinction at threshold
projection_B_channel,D_B,E_B_marg,dec::projection_B_channel::D_B::E_B_marg::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_90,0.9,9/10,1.0,1,0.5,0.5,1.0,1,1,1,recovered_fixed_declared,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,fixed_declared_policy_unregistered_measurement,fixed-declared target policy recovers this distinction at threshold
projection_B_channel,D_B,E_B_marg,dec::projection_B_channel::D_B::E_B_marg::bayes_optimal_decoder,fixed_declared_target_policy,threshold_0_95,0.95,19/20,1.0,1,0.5,0.5,1.0,1,1,1,recovered_fixed_declared,fixed_declared_policy_no_registry,unregistered_legacy_source,path_rows_retained,fixed_declared_policy_unregistered_measurement,fixed-declared target policy recovers this distinction at threshold
