rule,ic_family,T,ring_size,motif_type,confirmed,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index
5,single_seed,512,512,global_periodic_artifact,False,0.49805448952241715,0.001953125,0.028617757030536182,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,-0.0,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49805448952241715,0.5019455104775828,2.011787815206148,0.0,1.0,1.0,0.35,0.028617757030536182,0.00390625,0.99609375,1.0,0.0039062392510774858
161,g0_candidate_window_seed,1024,512,localized_oscillator,True,0.7703813655201982,0.7273788452148438,0.5848053832839064,0.0,0.0,0.4609375,0.4609375,0.4609375,392.09375,1028.0,2.0,2.288218239003128,1.0,0.7702713012695312,1.00390625,0.28395843505859375,-0.0083160400390625,0.0,0.5390625,0.7703813655201982,0.2296186344798018,2.3030042545404874,0.4609375,0.4609375,0.44921875,0.4568359375,0.5848053832839064,0.133087158203125,0.866912841796875,0.09849494737897176,0.07117345225370472
5,short_random_block,256,512,global_periodic_artifact,False,0.4952424936257448,0.01871490478515625,0.14740000971722425,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,2.1262499342359806,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.4952424936257448,0.5047575063742552,2.089972198956825,0.0,1.0,1.0,0.35,0.14740000971722425,0.0153045654296875,0.9846954345703125,0.4726809661512283,0.015304156460386185
5,bernoulli_025,512,512,global_periodic_artifact,False,0.42930577744749787,0.2987823486328125,0.9320244844338956,0.0,0.0,0.0,0.0,1.0,515.984375,516.0,1.0,1.140253741321709,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.42930577744749787,0.5706942225525021,7.481336445374085,0.0,1.0,1.0,0.35,0.9320244844338956,0.419219970703125,0.580780029296875,0.7040408102948514,0.4131900451415662
5,bernoulli_050,1024,256,global_periodic_artifact,False,0.43791398211223326,0.6274261474609375,0.875268072889063,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,2.119477979461597,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.43791398211223326,0.5620860178877667,5.162212601557824,0.0,1.0,1.0,0.35,0.875268072889063,0.4677734375,0.5322265625,0.3765234745121078,0.46248460008929454
5,single_seed,1024,256,global_periodic_artifact,False,0.49756478658536585,0.00390625,0.05138029349070837,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,-0.0,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.49756478658536585,0.5024352134146342,2.0237154109243387,0.0,1.0,1.0,0.35,0.05138029349070837,0.0078125,0.9921875,1.0,0.007812414008455879
5,two_cell_seed,512,512,global_periodic_artifact,False,0.49708363791423,0.00390625,0.051366155296520416,0.0,0.0,0.0,0.0,1.0,516.0,516.0,2.0,-0.0,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49708363791423,0.50291636208577,2.0237154109243387,0.0,1.0,1.0,0.35,0.051366155296520416,0.00390625,0.99609375,0.5,0.0039062070042279397
5,bernoulli_025,1024,256,global_periodic_artifact,False,0.42997787847751523,0.299591064453125,0.9293031979209169,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,1.153508803120371,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.42997787847751523,0.5700221215224848,7.28629709151438,0.0,1.0,1.0,0.35,0.9293031979209169,0.41693115234375,0.58306884765625,0.7009886751698137,0.4109888471476224
5,short_random_block,512,256,global_periodic_artifact,False,0.49307875605354534,0.0373992919921875,0.2518020519872544,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,2.095377772974203,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49307875605354534,0.5069212439464547,2.1886658297358568,0.0,1.0,1.0,0.35,0.2518020519872544,0.031982421875,0.968017578125,0.48374653560143827,0.03197871032272509
5,periodic_perturbation,256,256,static_object,False,0.49610669325297907,0.499420166015625,0.999881271726134,0.0,0.0,0.0,0.57421875,1.0,260.0,260.0,1.0,0.05805609660068911,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.49610669325297907,0.5038933067470209,196.16278473344613,0.57421875,1.0,1.0,0.7232421874999999,0.999881271726134,0.9921875,0.0078125,0.9933987403100776,0.9921438159622978
5,two_cell_seed,1024,256,global_periodic_artifact,False,0.4956173780487805,0.0078125,0.09099025569573178,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,-0.0,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.4956173780487805,0.5043826219512195,2.047999995805696,0.0,1.0,1.0,0.35,0.09099025569573178,0.0078125,0.9921875,0.5,0.007812156031199196
5,g0_motif_seed,256,256,global_periodic_artifact,False,0.4903939688715953,0.03125,0.2366558352114441,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,-0.0,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.4903939688715953,0.5096060311284047,2.169491520717035,0.0,1.0,1.0,0.35,0.2366558352114441,0.0625,0.9375,1.0,0.06248899266242957
5,g0_motif_seed,256,512,global_periodic_artifact,False,0.4942242217898833,0.015625,0.13813588182642392,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,-0.0,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.4942242217898833,0.5057757782101167,2.0813008086763167,0.0,1.0,1.0,0.35,0.13813588182642392,0.03125,0.96875,1.0,0.031248624124796783
5,short_random_block,512,512,global_periodic_artifact,False,0.4961018255579541,0.0186309814453125,0.1475826578463079,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,2.001853692780656,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.4961018255579541,0.5038981744420459,2.089963691684094,0.0,1.0,1.0,0.35,0.1475826578463079,0.0164337158203125,0.9835662841796875,0.5010384707292128,0.016433260779784194
5,periodic_perturbation,256,512,global_periodic_artifact,False,0.4980541778445708,0.4999237060546875,0.9999679209911523,0.0,0.0,0.0,0.51953125,1.0,260.0,260.0,1.0,0.03576877773566066,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.4980541778445708,0.5019458221554292,369.32374595970055,0.51953125,1.0,1.0,0.6876953125,0.9999679209911523,0.99609375,0.00390625,0.9962609435797666,0.9960827860781246
5,g0_candidate_window_seed,256,256,global_periodic_artifact,False,0.4865813496511734,0.109619140625,0.5263977485869713,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,2.1825243134305676,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.4865813496511734,0.5134186503488266,2.6343431115522926,0.0,1.0,1.0,0.35,0.5263977485869713,0.075286865234375,0.924713134765625,0.39423175769279906,0.07525385644316442
5,g0_motif_seed,512,256,global_periodic_artifact,False,0.4912889863547758,0.03125,0.2367260759734299,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,-0.0,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.4912889863547758,0.5087110136452242,2.169491520717035,0.0,1.0,1.0,0.35,0.2367260759734299,0.0625,0.9375,1.0,0.06248899266242957
5,single_seed,1024,512,global_periodic_artifact,False,0.49853849085365853,0.001953125,0.028625781051799064,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,-0.0,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.49853849085365853,0.5014615091463415,2.011787815206148,0.0,1.0,1.0,0.35,0.028625781051799064,0.00390625,0.99609375,1.0,0.0039062392510774858
5,periodic_perturbation,512,256,global_periodic_artifact,False,0.49610100759167886,0.49981689453125,0.9998721995385046,0.0,0.0,0.0,0.5234375,1.0,516.0,516.0,1.0,0.0637559207087591,1.0,1.0,1.0078125,0.0,0.0,1.0,1.0,0.49610100759167886,0.5038989924083211,185.4171735155433,0.5234375,1.0,1.0,0.690234375,0.9998721995385046,0.9921875,0.0078125,0.9926114341085271,0.9921438159622978
5,short_random_block,1024,256,global_periodic_artifact,False,0.49353639183974846,0.03692626953125,0.2502625564206538,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,2.016963600329416,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.49353639183974846,0.5064636081602516,2.1865629003745077,0.0,1.0,1.0,0.35,0.2502625564206538,0.032562255859375,0.967437744140625,0.4951331028931061,0.032558512024174605
5,g0_candidate_window_seed,256,512,global_periodic_artifact,False,0.4920670327509424,0.05352020263671875,0.32272532964284245,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,2.17579429804449,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.4920670327509424,0.5079329672490576,2.2700003700459033,0.0,1.0,1.0,0.35,0.32272532964284245,0.038238525390625,0.961761474609375,0.4074005614860681,0.03823401261932681
5,g0_motif_seed,512,512,global_periodic_artifact,False,0.49515716374269003,0.015625,0.13817880737519905,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,-0.0,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49515716374269003,0.50484283625731,2.0813008086763167,0.0,1.0,1.0,0.35,0.13817880737519905,0.03125,0.96875,1.0,0.031248624124796783
5,two_cell_seed,1024,512,global_periodic_artifact,False,0.49756478658536585,0.00390625,0.05138029349070837,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,2.0,-0.0,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.49756478658536585,0.5024352134146342,2.0237154109243387,0.0,1.0,1.0,0.35,0.05138029349070837,0.00390625,0.99609375,0.5,0.0039062070042279397
5,bernoulli_025,1024,512,global_periodic_artifact,False,0.42994320753144055,0.29756927490234375,0.931220843635986,0.0,0.0,0.0,0.0,1.0,1027.953125,1028.0,1.0,1.1295322871682019,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.42994320753144055,0.5700567924685594,7.404160247321344,0.0,1.0,1.0,0.35,0.931220843635986,0.41912841796875,0.58087158203125,0.706263324062061,0.41317710544659664
50,bernoulli_050,256,256,global_periodic_artifact,False,0.4993603776864968,0.4996795654296875,0.9993483657510773,0.0,0.0,0.0,0.0,1.0,259.96875,260.0,1.0,0.7460478472525988,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.4993603776864968,0.5006396223135032,80.12908957131458,0.0,1.0,1.0,0.35,0.9993483657510773,0.8343505859375,0.1656494140625,0.8302626297872203,0.8343505859375
5,g0_candidate_window_seed,512,256,global_periodic_artifact,False,0.48705260516607274,0.10772705078125,0.5221590391159676,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,2.1393600933315184,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.48705260516607274,0.5129473948339273,2.6238437252987308,0.0,1.0,1.0,0.35,0.5221590391159676,0.0787353515625,0.9212646484375,0.412155621120825,0.07869935112649505
5,bernoulli_050,1024,512,global_periodic_artifact,False,0.43746543326028964,0.624359130859375,0.8809693971744487,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,2.1158337558765776,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.43746543326028964,0.5625345667397104,5.291335089792986,0.0,1.0,1.0,0.35,0.8809693971744487,0.4700469970703125,0.5299530029296875,0.378414062783704,0.46469135108617116
5,g0_motif_seed,1024,256,global_periodic_artifact,False,0.4917378048780488,0.03125,0.2367612991457818,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,-0.0,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.4917378048780488,0.5082621951219513,2.169491520717035,0.0,1.0,1.0,0.35,0.2367612991457818,0.0625,0.9375,1.0,0.06248899266242957
5,short_random_block,1024,512,global_periodic_artifact,False,0.4965746921446265,0.0195770263671875,0.15247209298860265,0.00390625,0.00390625,0.0,0.0,1.0,1023.984375,1028.0,1.0,2.090675627828617,0.99609375,1.0,1.00390625,0.0,-6.103515625e-05,2.0,0.99609375,0.4965746921446265,0.5034253078553734,2.0858595842461267,0.0,1.0,1.0,0.35,0.15247209298860265,0.0163726806640625,0.9836273193359375,0.46745606092288766,0.016372211649791715
50,bernoulli_050,256,512,global_periodic_artifact,False,0.49935102648308305,0.5005340576171875,0.9995979955399985,0.0,0.0,0.0,0.0,1.0,259.59375,260.0,1.0,0.7483315943152536,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.49935102648308305,0.500648973516917,119.59441257180569,0.0,1.0,1.0,0.35,0.9995979955399985,0.8350372314453125,0.1649627685546875,0.8292246914869196,0.8350372314453125
5,g0_candidate_window_seed,512,512,global_periodic_artifact,False,0.49296212893480446,0.05335235595703125,0.3222031685000515,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,2.0744214706252633,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49296212893480446,0.5070378710651955,2.2690688767748166,0.0,1.0,1.0,0.35,0.3222031685000515,0.0399627685546875,0.9600372314453125,0.4276634062873409,0.03995811759427104
5,periodic_perturbation,512,512,global_periodic_artifact,False,0.4980508607265777,0.500091552734375,0.9999659917455084,0.0,0.0,0.0,0.4765625,1.0,516.0,516.0,1.0,0.03845928832094893,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.4980508607265777,0.5019491392734223,353.84038191506494,0.4765625,1.0,1.0,0.6597656249999999,0.9999659917455084,0.99609375,0.00390625,0.9959265564202334,0.9960827860781246
50,bernoulli_025,256,256,global_periodic_artifact,False,0.49763595640427405,0.50592041015625,0.9983883262567258,0.0,0.0,0.0,0.0,1.0,259.75,260.0,1.0,0.6068250479228737,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.49763595640427405,0.502364043595726,85.81892119217963,0.0,1.0,1.0,0.35,0.9983883262567258,0.8826904296875,0.1173095703125,0.8709411156382706,0.8826904296875
50,bernoulli_050,512,256,global_periodic_artifact,False,0.49966858980948464,0.4981231689453125,0.9994730070668645,0.0,0.0,0.0,0.0,1.0,515.921875,516.0,1.0,0.7301317127664603,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49966858980948464,0.5003314101905154,82.70107178731567,0.0,1.0,1.0,0.35,0.9994730070668645,0.832733154296875,0.167266845703125,0.8337530131572115,0.832733154296875
5,g0_candidate_window_seed,1024,256,global_periodic_artifact,False,0.4874638701648247,0.1069183349609375,0.5195382130971385,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,2.1253485177878484,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.4874638701648247,0.5125361298351754,2.6176789000627267,0.0,1.0,1.0,0.35,0.5195382130971385,0.077423095703125,0.922576904296875,0.41197531153751205,0.07738782514316789
5,periodic_perturbation,1024,256,static_object,False,0.4960972334698933,0.499664306640625,0.9998755544561742,0.0,0.0,0.0,0.54296875,1.0,1028.0,1028.0,1.0,0.06157910030122071,1.0,1.0,1.00390625,0.0,0.0,1.0,1.0,0.4960972334698933,0.5039027665301067,189.33763112946616,0.54296875,1.0,1.0,0.7029296875,0.9998755544561742,0.9921875,0.0078125,0.9929142441860465,0.9921438159622978
50,bernoulli_025,256,512,global_periodic_artifact,False,0.4976316518820677,0.505615234375,0.9985592180437504,0.0,0.0,0.0,0.0,1.0,259.265625,260.0,1.0,0.6128102539211701,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.4976316518820677,0.5023683481179323,108.4676267796433,0.0,1.0,1.0,0.35,0.9985592180437504,0.8803558349609375,0.1196441650390625,0.8689223893656333,0.8803558349609375
50,single_seed,256,256,global_periodic_artifact,False,0.3764591439688716,0.5,0.8631458232973176,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,-0.0,1.0,1.0,1.015625,0.0,-0.0625,2.0,1.0,0.3764591439688716,0.6235408560311284,999999999.9999999,0.0,1.0,1.0,0.35,0.8631458232973176,1.0,0.0,1.0,1.0
50,bernoulli_025,512,256,global_periodic_artifact,False,0.49880996317426596,0.50567626953125,0.998995734274811,0.0,0.0,0.0,0.0,1.0,515.75,516.0,1.0,0.604822304983153,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49880996317426596,0.501190036825734,85.70612519972661,0.0,1.0,1.0,0.35,0.998995734274811,0.882049560546875,0.117950439453125,0.8715500420019062,0.882049560546875
5,g0_motif_seed,1024,512,global_periodic_artifact,False,0.495625,0.015625,0.13820033296746287,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,-0.0,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.495625,0.504375,2.0813008086763167,0.0,1.0,1.0,0.35,0.13820033296746287,0.03125,0.96875,1.0,0.031248624124796783
50,single_seed,256,512,global_periodic_artifact,False,0.2519455252918288,0.5,0.7243688694890035,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,-0.0,1.0,0.751953125,1.015625,0.248046875,-0.0625,2.0,1.0,0.2519455252918288,0.7480544747081712,27.755630353802278,0.0,1.0,0.0,0.0,0.7243688694890035,1.0,0.0,1.0,0.9897259353046501
50,two_cell_seed,256,256,global_periodic_artifact,False,0.377431906614786,0.5,0.8650496520656097,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,0.08390651937242216,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.377431906614786,0.622568093385214,999999999.9999999,0.0,1.0,1.0,0.35,0.8650496520656097,0.9921875,0.0078125,0.9751517822616347,0.9921875
5,g0_candidate_window_seed,1024,512,global_periodic_artifact,False,0.49356852461652057,0.054290771484375,0.32508488253273626,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,2.1146769546808883,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.49356852461652057,0.5064314753834794,2.272911819841231,0.0,1.0,1.0,0.35,0.32508488253273626,0.038604736328125,0.961395263671875,0.41076588134978553,0.03860043181806295
50,single_seed,512,256,global_periodic_artifact,False,0.43810916179337234,0.5,0.9314395255115216,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,-0.0,1.0,1.0,1.0078125,0.0,-0.03125,2.0,1.0,0.43810916179337234,0.5618908382066277,999999999.9999999,0.0,1.0,1.0,0.35,0.9314395255115216,1.0,0.0,1.0,1.0
50,bernoulli_050,512,512,global_periodic_artifact,False,0.49967303657159934,0.5000686645507812,0.9997395188889547,0.0,0.0,0.0,0.0,1.0,515.640625,516.0,1.0,0.7409126011661887,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49967303657159934,0.5003269634284007,133.15483595317798,0.0,1.0,1.0,0.35,0.9997395188889547,0.8321685791015625,0.1678314208984375,0.8296801319411496,0.8321685791015625
50,two_cell_seed,256,512,global_periodic_artifact,False,0.2529182879377432,0.5,0.7262916465946352,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,0.06550376709105625,1.0,0.75390625,1.015625,0.24609375,0.0,2.0,1.0,0.2529182879377432,0.7470817120622568,27.76458592469919,0.0,1.0,0.0,0.0,0.7262916465946352,0.99609375,0.00390625,0.9763921989174131,0.9861828724534878
50,short_random_block,256,256,global_periodic_artifact,False,0.3886049619444613,0.500213623046875,0.8851861944646027,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,0.1099795760168567,1.0,1.0,1.015625,0.0,-0.005859375,2.0,1.0,0.3886049619444613,0.6113950380555386,325.86015741350224,0.0,1.0,1.0,0.35,0.8851861944646027,0.988677978515625,0.011322021484375,0.9750954000619911,0.988677978515625
50,bernoulli_025,512,512,global_periodic_artifact,False,0.49881237245674953,0.5047607421875,0.9991556746544242,0.0,0.0,0.0,0.0,1.0,515.078125,516.0,1.0,0.5983597518787228,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.49881237245674953,0.5011876275432505,109.66620034614436,0.0,1.0,1.0,0.35,0.9991556746544242,0.8823394775390625,0.1176605224609375,0.8733161788330936,0.8823394775390625
50,bernoulli_050,1024,256,global_periodic_artifact,False,0.49984105552115093,0.500244140625,0.999515161991944,0.0,0.0,0.0,0.0,1.0,1027.90625,1028.0,1.0,0.7310341919291842,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.49984105552115093,0.500158944478849,81.59426640626975,0.0,1.0,1.0,0.35,0.999515161991944,0.83349609375,0.16650390625,0.8322411050492946,0.83349609375
50,two_cell_seed,512,256,global_periodic_artifact,False,0.43859649122807015,0.5,0.9323932954792625,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,0.0740812861279537,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.43859649122807015,0.5614035087719298,999999999.9999999,0.0,1.0,1.0,0.35,0.9323932954792625,0.9921875,0.0078125,0.9836036112171026,0.9921875
50,single_seed,512,512,global_periodic_artifact,False,0.3757309941520468,0.5,0.8619157884184677,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,-0.0,1.0,1.0,1.0078125,0.0,-0.03125,2.0,1.0,0.3757309941520468,0.6242690058479532,999999999.9999999,0.0,1.0,1.0,0.35,0.8619157884184677,1.0,0.0,1.0,1.0
50,short_random_block,256,512,global_periodic_artifact,False,0.265066213644896,0.5003890991210938,0.7491468696569197,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,0.08981322412367897,1.0,0.7653427124023438,1.015625,0.23465728759765625,-0.003173828125,2.0,1.0,0.265066213644896,0.734933786355104,28.786609333237696,0.0,1.0,0.0,0.0,0.7491468696569197,0.993865966796875,0.006134033203125,0.9749952567401626,0.9873776157535568
50,bernoulli_025,1024,256,global_periodic_artifact,False,0.4994123207650534,0.505279541015625,0.999302083769599,0.0,0.0,0.0,0.0,1.0,1027.6875,1028.0,1.0,0.5978765217761145,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.4994123207650534,0.5005876792349466,85.33332605155618,0.0,1.0,1.0,0.35,0.999302083769599,0.882904052734375,0.117095947265625,0.8736054813840932,0.882904052734375
5,periodic_perturbation,1024,512,static_object,False,0.49804855718845276,0.4997711181640625,0.9999695775090651,0.0,0.0,0.0,0.55859375,1.0,1028.0,1028.0,1.0,0.0332850408313435,1.0,1.0,1.00390625,0.0,0.0,1.0,1.0,0.49804855718845276,0.5019514428115472,385.3191192190406,0.55859375,1.0,1.0,0.7130859375,0.9999695775090651,0.99609375,0.00390625,0.9965649319066148,0.9960827860781246
50,periodic_perturbation,256,256,global_periodic_artifact,False,0.49999928752735895,0.49981689453125,0.9999559719934971,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,0.0637559207087591,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.49999928752735895,0.5000007124726411,255.99993446401675,0.0,1.0,1.0,0.35,0.9999559719934971,0.9921875,0.0078125,0.9926114341085273,0.9921875
50,short_random_block,512,256,global_periodic_artifact,False,0.4440519693534509,0.5003814697265625,0.9422188002983958,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,0.09882869089279832,1.0,1.0,1.0078125,0.0,-0.0029296875,2.0,1.0,0.4440519693534509,0.5559480306465491,313.22885053226344,0.0,1.0,1.0,0.35,0.9422188002983958,0.989288330078125,0.010711669921875,0.9817946856184845,0.989288330078125
50,single_seed,1024,256,global_periodic_artifact,False,0.4690243902439024,0.5,0.9656863186218639,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,-0.0,1.0,1.0,1.00390625,0.0,-0.015625,2.0,1.0,0.4690243902439024,0.5309756097560976,999999999.9999999,0.0,1.0,1.0,0.35,0.9656863186218639,1.0,0.0,1.0,1.0
50,two_cell_seed,512,512,global_periodic_artifact,False,0.3762183235867446,0.5,0.8628790510230433,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,0.047103266396510454,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.3762183235867446,0.6237816764132553,999999999.9999999,0.0,1.0,1.0,0.35,0.8628790510230433,0.99609375,0.00390625,0.9861666118576113,0.99609375
50,periodic_perturbation,256,512,global_periodic_artifact,False,0.4999994656455192,0.4998626708984375,0.9999889930823525,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,0.03477978291554138,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.4999994656455192,0.5000005343544808,511.99973785613423,0.0,1.0,1.0,0.35,0.9999889930823525,0.99609375,0.00390625,0.996382538910506,0.99609375
50,g0_motif_seed,256,256,global_periodic_artifact,False,0.4020549610894942,0.5,0.9074166320279593,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,0.2450347262111067,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.4020549610894942,0.5979450389105059,999999999.9999999,0.0,1.0,1.0,0.35,0.9074166320279593,0.96875,0.03125,0.9464201942114718,0.96875
50,periodic_perturbation,512,256,global_periodic_artifact,False,0.4999992861385234,0.4996337890625,0.9999559719934972,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,0.06114146948499803,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.4999992861385234,0.5000007138614766,255.99993446401675,0.0,1.0,1.0,0.35,0.9999559719934972,0.9921875,0.0078125,0.9929748062015504,0.9921875
50,two_cell_seed,1024,256,global_periodic_artifact,False,0.4692682926829268,0.5,0.9661636688593772,0.0,0.0,0.0,0.0,1.0,1028.0,1028.0,1.0,0.06999692475632509,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.4692682926829268,0.5307317073170732,999999999.9999999,0.0,1.0,1.0,0.35,0.9661636688593772,0.9921875,0.0078125,0.9878788554358221,0.9921875
50,g0_motif_seed,256,512,global_periodic_artifact,False,0.2783621108949416,0.5,0.7729088517217565,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,0.18885384901667532,1.0,0.779296875,1.015625,0.220703125,0.0,2.0,1.0,0.2783621108949416,0.7216378891050583,31.96976843285666,0.0,1.0,0.0,0.0,0.7729088517217565,0.984375,0.015625,0.9521627523858648,0.980713547479338
50,short_random_block,512,512,global_periodic_artifact,False,0.37889689544023364,0.49628448486328125,0.8667252872088307,0.0078125,0.0078125,0.0,0.0078125,1.0,511.96875,516.0,1.0,0.06249204844494849,0.9921875,1.0,1.0078125,0.0,-0.00390625,2.0,0.9921875,0.37889689544023364,0.6211031045597664,22.526646271166697,0.0078125,1.0,1.0,0.35507812499999997,0.8667252872088307,0.9867401123046875,0.0132598876953125,0.9779422505127227,0.9790312051776254
50,bernoulli_050,1024,512,global_periodic_artifact,False,0.499836567204173,0.499359130859375,0.999743025194723,0.0,0.0,0.0,0.0,1.0,1027.65625,1028.0,1.0,0.7238636401706771,1.0,1.0,1.00390625,0.0,0.0,2.0,1.0,0.499836567204173,0.500163432795827,118.1429097235847,0.0,1.0,1.0,0.35,0.999743025194723,0.834503173828125,0.165496826171875,0.83448352029359,0.834503173828125
50,g0_candidate_window_seed,256,256,global_periodic_artifact,False,0.41344508308380956,0.5008544921875,0.9239384150769975,0.0,0.0,0.0,0.0,1.0,260.0,260.0,1.0,0.23277706968863238,1.0,1.0,1.015625,0.0,0.0,2.0,1.0,0.41344508308380956,0.5865549169161904,193.95118365566205,0.0,1.0,1.0,0.35,0.9239384150769975,0.971221923828125,0.028778076171875,0.9525568710365767,0.971221923828125
50,g0_motif_seed,512,256,global_periodic_artifact,False,0.45093201754385964,0.5,0.9536180788132272,0.0,0.0,0.0,0.0,1.0,516.0,516.0,1.0,0.22356227850515353,1.0,1.0,1.0078125,0.0,0.0,2.0,1.0,0.45093201754385964,0.5490679824561404,999999999.9999999,0.0,1.0,1.0,0.35,0.9536180788132272,0.96875,0.03125,0.9574985474708968,0.96875
