channel_id,source_state,target_state,natural_weight,row_weight_total,probability_fraction,registry_digest,manifest_bundle_digest
collapse_to_000_channel,000,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,001,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,001,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,001,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,001,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,001,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,001,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,001,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,001,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,010,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,010,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,010,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,010,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,010,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,010,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,010,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,010,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,011,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,011,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,011,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,011,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,011,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,011,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,011,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,011,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,100,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,100,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,100,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,100,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,100,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,100,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,100,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,100,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,101,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,101,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,101,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,101,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,101,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,101,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,101,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,101,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,110,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,110,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,110,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,110,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,110,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,110,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,110,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,110,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,111,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,111,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,111,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,111,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,111,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,111,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,111,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
collapse_to_000_channel,111,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,000,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,000,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,000,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,000,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,000,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,000,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,000,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,000,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,001,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,001,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,001,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,001,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,001,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,001,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,001,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,001,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,010,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,010,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,010,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,010,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,010,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,010,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,010,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,010,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,011,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,011,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,011,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,011,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,011,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,011,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,011,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,011,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,100,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,100,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,100,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,100,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,100,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,100,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,100,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,100,111,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,101,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,101,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,101,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,101,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,101,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,101,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,101,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,101,111,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,110,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,110,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,110,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,110,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,110,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,110,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,110,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,110,111,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,111,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,111,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,111,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,111,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,111,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,111,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,111,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
copy_a_to_all_channel,111,111,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,000,000,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,000,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,000,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,000,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,000,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,000,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,000,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,000,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,001,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,001,001,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,001,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,001,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,001,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,001,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,001,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,001,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,010,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,010,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,010,010,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,010,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,010,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,010,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,010,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,010,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,011,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,011,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,011,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,011,011,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,011,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,011,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,011,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,011,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,100,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,100,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,100,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,100,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,100,100,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,100,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,100,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,100,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,101,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,101,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,101,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,101,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,101,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,101,101,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,101,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,101,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,110,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,110,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,110,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,110,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,110,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,110,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,110,110,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,110,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,111,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,111,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,111,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,111,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,111,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,111,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,111,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
identity_channel,111,111,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,000,000,729,1000,729/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,000,001,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,000,010,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,000,011,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,000,100,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,000,101,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,000,110,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,000,111,1,1000,1/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,001,000,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,001,001,729,1000,729/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,001,010,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,001,011,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,001,100,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,001,101,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,001,110,1,1000,1/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,001,111,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,010,000,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,010,001,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,010,010,729,1000,729/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,010,011,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,010,100,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,010,101,1,1000,1/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,010,110,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,010,111,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,011,000,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,011,001,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,011,010,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,011,011,729,1000,729/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,011,100,1,1000,1/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,011,101,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,011,110,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,011,111,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,100,000,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,100,001,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,100,010,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,100,011,1,1000,1/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,100,100,729,1000,729/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,100,101,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,100,110,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,100,111,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,101,000,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,101,001,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,101,010,1,1000,1/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,101,011,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,101,100,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,101,101,729,1000,729/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,101,110,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,101,111,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,110,000,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,110,001,1,1000,1/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,110,010,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,110,011,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,110,100,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,110,101,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,110,110,729,1000,729/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,110,111,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,111,000,1,1000,1/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,111,001,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,111,010,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,111,011,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,111,100,9,1000,9/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,111,101,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,111,110,81,1000,81/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
independent_bit_noise_729_81_9_1_channel,111,111,729,1000,729/1000,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,000,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,000,001,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,000,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,000,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,000,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,000,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,000,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,000,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,001,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,001,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,001,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,001,011,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,001,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,001,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,001,110,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,001,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,010,000,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,010,001,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,010,010,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,010,011,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,010,100,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,010,101,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,010,110,1,1,1,04d7e4966300f0b823be24bf,963969f9025c172447f53735
joint_cycle_channel,010,111,0,1,0,04d7e4966300f0b823be24bf,963969f9025c172447f53735
