world,T,n_sites,seed,p_viable,viable_future_entropy,viability_weighted_richness,noncollapse_diversity,state_diversity,distinction_entropy,distinction_survival,nontrivial_future_classes
W10_noise_rich_control,100,16,11,0.005,3.321928094887362,0.0166096404744368,0.98875,0.98875,1.9987324797679895,1.0022916666666666,10.0
W10_noise_rich_control,100,16,14,0.003,2.584962500721156,0.0077548875021634,0.989125,0.989125,1.9994099560723624,1.0020833333333334,6.0
W10_noise_rich_control,100,16,13,0.0045,3.169925001442312,0.0142646625064904,0.992,0.992,1.9986897455306416,1.0045,9.0
W10_noise_rich_control,100,16,15,0.004,3.0,0.012,0.9905,0.9905,1.9990141492637368,1.0019166666666666,8.0
W11_collapse_attractor_control,50,16,0,0.0,0.0,0.0,0.5,0.5,0.0,0.50025,0.0
W11_collapse_attractor_control,50,16,2,0.0005,-0.0,-0.0,0.50025,0.50025,0.0003877537059894,0.50025,1.0
W11_collapse_attractor_control,50,16,3,0.0005,-0.0,-0.0,0.50025,0.50025,0.0003877537059894,0.50025,1.0
W10_noise_rich_control,100,16,16,0.003,2.584962500721156,0.0077548875021634,0.9915,0.9915,1.9990481633035229,1.003625,6.0
W11_collapse_attractor_control,50,16,1,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W10_noise_rich_control,100,16,17,0.003,2.584962500721156,0.0077548875021634,0.98775,0.98775,1.9994175863041328,1.00075,6.0
W10_noise_rich_control,100,16,18,0.0025,2.321928094887362,0.0058048202372184,0.987625,0.987625,1.9984129648124276,0.9990416666666668,5.0
W10_noise_rich_control,100,16,19,0.0045,3.169925001442312,0.0142646625064904,0.989875,0.989875,1.9989473485815417,1.0034166666666668,9.0
W11_collapse_attractor_control,50,16,4,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,50,16,5,0.0005,-0.0,-0.0,0.50025,0.50025,0.0003877537059894,0.50025,1.0
W11_collapse_attractor_control,50,16,7,0.0005,-0.0,-0.0,0.50025,0.50025,0.0003877537059894,0.50025,1.0
W11_collapse_attractor_control,50,16,8,0.002,1.5,0.003,0.501,0.501,0.0014884922705702,0.501,3.0
W11_collapse_attractor_control,50,16,6,0.002,1.5,0.003,0.501,0.501,0.0014884922705702,0.501,3.0
W11_collapse_attractor_control,50,16,9,0.002,2.0,0.004,0.501,0.501,0.0015510148239579,0.501,4.0
W11_collapse_attractor_control,50,16,10,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,50,16,11,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,50,16,12,0.001,1.0,0.001,0.5005,0.5005,0.0007755074119789,0.5005,2.0
W11_collapse_attractor_control,50,16,15,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,50,16,13,0.001,1.0,0.001,0.5005,0.5005,0.0007755074119789,0.5005,2.0
W11_collapse_attractor_control,50,16,16,0.0005,-0.0,-0.0,0.50025,0.50025,0.0003877537059894,0.50025,1.0
W11_collapse_attractor_control,50,16,14,0.001,1.0,0.001,0.5005,0.5005,0.0007755074119789,0.5005,2.0
W11_collapse_attractor_control,50,16,17,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,50,16,18,0.0005,-0.0,-0.0,0.50025,0.50025,0.0003877537059894,0.50025,1.0
W11_collapse_attractor_control,50,16,19,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,1,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,4,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,2,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,3,0.0,0.0,0.0,0.5,0.5,0.0,0.50025,0.0
W11_collapse_attractor_control,100,16,5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,6,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,7,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,8,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,10,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,9,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,12,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,11,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,14,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,13,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,15,0.0,0.0,0.0,0.5,0.5,0.0,0.50025,0.0
W11_collapse_attractor_control,100,16,18,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,16,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,17,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0
W11_collapse_attractor_control,100,16,19,0.0,0.0,0.0,0.5,0.5,0.0,0.50025,0.0
