alpha,T,seed,condition,kappa,condition_family,threshold,component_threshold,p_viable,node_count,node_entropy,node_singleton_fraction,macro_path_entropy,fiber_entropy,singleton_fraction,small_fiber_fraction,certified_node_fraction,certified_edge_count,certified_edge_fraction,transport_survival_mean,certified_path_count,certified_path_mass_survival_to_final_segment,multi_step_transport_depth,mean_certified_path_length,max_certified_path_length,component_A_preservation,component_B_preservation,component_balance,lower_rank_erasure_score,edge_component_balance_mean,nonfragmentation,viable_propagation_index,delta_vs_product,delta_vs_shuffled,delta_vs_time_shuffled,component_necessity_A,component_necessity_B,component_necessity_min,ordered_edge_predictivity,edge_order_delta_vs_time_shuffled,edge_order_delta_vs_endpoint_fakeout,local_edge_survival_min,edge_transition_consistency,within_fiber_A_diversity,within_fiber_B_diversity,within_fiber_component_balance,within_fiber_effective_radius,rigid_collapse_diversity_delta,early_edge_survival,middle_edge_survival,late_edge_survival,late_to_early_transport_ratio,final_segment_certified_mass,delayed_trap_late_delta,base_signal_positive,R1_component_necessity_pass,R2_edge_order_pass,R3_nondegeneracy_pass,R4_late_retention_pass,refined_positive
0.5,900,4,shuffled,component_A_only,base,main,0.6,0.999,92,2.9268158147560035,0.1739130434782608,2.9268158147560035,2.9268158147560035,0.0666666666666666,0.0666666666666666,0.8260869565217391,31,0.1490384615384615,0.0265265265265265,10,0.01001001001001,0.0176366843033509,0.1361361361361361,6,0.8347657017992965,0.3469754007388935,0.3469754007388935,0.6530245992611065,0.1207609906878997,0.9333333333333332,8.599047741376981e-05,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,shuffled,component_B_only,base,main,0.6,0.999,34,1.503425695978725,0.1470588235294117,1.503425695978725,1.503425695978725,0.0,0.1666666666666666,0.8529411764705882,65,0.8666666666666667,0.9971638304971638,991,0.991991991991992,0.9920873254206588,5.953953953953954,6,1.0,0.6754794020949515,0.6754794020949515,0.3245205979050485,0.1102873434450519,1.0,0.6681697250878892,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,shuffled,time_shuffled_COM,base,main,0.6,0.999,53,2.0379122381099792,0.1698113207547169,2.0379122381099792,2.0379122381099792,0.1111111111111111,0.1111111111111111,0.8301886792452831,88,0.6285714285714286,0.7677677677677678,580,0.5805805805805806,0.6078459411792745,3.822822822822823,6,1.0,0.4983203256857278,0.4983203256857278,0.5016796743142722,0.2330536408554991,0.8888888888888888,0.1974460547385805,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,shuffled,random_balanced_k_COM_cardinality,base,main,0.6,0.999,49,2.806644039977307,0.0,2.806644039977307,2.806644039977307,0.0,0.0,1.0,294,1.0,1.0,999,1.0,1.0,6.0,6,0.8705077747094104,0.3618318090035053,0.3618318090035053,0.6381681909964947,0.2145720784825966,1.0,0.3618318090035053,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,shuffled,hash_high_cardinality,base,main,0.6,0.999,3752,9.59196356785351,0.9461620469083156,9.59196356785351,9.59196356785351,0.3356374807987711,0.6459293394777266,0.0538379530916844,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2547137966443314,0.1058733264602204,0.1058733264602204,0.8941266735397796,0.0470727180698498,0.6643625192012288,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,time_shuffled,component_A_only,base,main,0.6,0.998,76,2.931457555812896,0.1447368421052631,2.931457555812896,2.931457555812896,0.0588235294117647,0.1176470588235294,0.8552631578947368,58,0.2532751091703056,0.086005344021376,30,0.0300601202404809,0.0448038935012882,0.3637274549098196,6,0.8986126873843064,0.5116482174373164,0.5116482174373164,0.4883517825626836,0.3144422199846607,0.9411764705882352,0.0012449694011633,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,time_shuffled,component_B_only,base,main,0.6,0.998,36,1.943117631042204,0.1666666666666666,1.943117631042204,1.943117631042204,0.0,0.0,0.8333333333333334,85,0.8333333333333334,0.9951569806279223,985,0.9869739478957916,0.9897413875369788,5.945891783567134,6,1.0,0.771891011106905,0.771891011106905,0.228108988893095,0.2652837895110145,1.0,0.7581467305282334,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,time_shuffled,time_shuffled_COM,base,main,0.6,0.998,52,2.1047487825419795,0.2115384615384615,2.1047487825419795,2.1047487825419795,0.1111111111111111,0.1111111111111111,0.7884615384615384,76,0.5846153846153846,0.7620240480961924,600,0.6012024048096193,0.6397557018799505,4.061122244488978,6,1.0,0.7126147525850417,0.7126147525850417,0.2873852474149583,0.260621286466836,0.8888888888888888,0.2901961675339586,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,time_shuffled,random_balanced_k_COM_cardinality,base,main,0.6,0.998,49,2.806656700361028,0.0,2.806656700361028,2.806656700361028,0.0,0.0,1.0,294,1.0,1.0,998,1.0,1.0,6.0,6,0.9385704179079708,0.5343991777590353,0.5343991777590353,0.4656008222409646,0.3048656581797701,1.0,0.5343991777590353,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,time_shuffled,hash_high_cardinality,base,main,0.6,0.998,3282,9.877712225305023,0.91102985984156,9.877712225305023,9.877712225305023,0.3468992248062015,0.7021963824289406,0.0889701401584399,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2666857357347957,0.1518443743564825,0.1518443743564825,0.8481556256435174,0.4192794189946757,0.6531007751937985,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,independent_alpha0,component_A_only,base,main,0.6,1.0,93,2.9209078521496186,0.2688172043010752,2.9209078521496186,2.9209078521496186,0.1666666666666666,0.1666666666666666,0.7311827956989247,14,0.0669856459330143,0.0151666666666666,0,0.0,0.0068571428571428,0.085,4,0.8353017637882928,0.3509118376089661,0.3509118376089661,0.6490881623910338,0.1420305713173262,0.8333333333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,independent_alpha0,component_B_only,base,main,0.6,1.0,35,1.502933806811573,0.1714285714285714,1.502933806811573,1.502933806811573,0.0,0.1666666666666666,0.8285714285714286,65,0.8666666666666667,0.9976666666666668,992,0.992,0.9928095238095238,5.959,6,1.0,0.6819868827481806,0.6819868827481806,0.3180131172518193,0.131434595260315,1.0,0.674952415381594,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,independent_alpha0,time_shuffled_COM,base,main,0.6,1.0,55,2.071815729898304,0.2545454545454545,2.071815729898304,2.071815729898304,0.0,0.2,0.7454545454545455,76,0.5671641791044776,0.7375,555,0.555,0.5831428571428571,3.654,6,1.0,0.4947260159737239,0.4947260159737239,0.5052739840262761,0.19878054600393,1.0,0.2024975424132449,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,independent_alpha0,random_balanced_k_COM_cardinality,base,main,0.6,1.0,49,2.806648104312265,0.0,2.806648104312265,2.806648104312265,0.0,0.0,1.0,294,1.0,1.0,1000,1.0,1.0,6.0,6,0.8693072270139484,0.3651975964886556,0.3651975964886556,0.6348024035113444,0.2201883833747818,1.0,0.3651975964886556,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,independent_alpha0,hash_high_cardinality,base,main,0.6,1.0,3787,9.585688566722345,0.9469236862952204,9.585688566722345,9.585688566722345,0.3275996872556685,0.6309616888193902,0.0530763137047795,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2545293917886913,0.1069282748703732,0.1069282748703732,0.8930717251296267,0.0457652730354708,0.6724003127443314,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,endpoint_fakeout,center_of_mass,false_positive_control,main,0.6,0.998,53,2.1770173447525325,0.2075471698113207,2.1770173447525325,2.1770173447525325,0.0,0.1111111111111111,0.7924528301886793,73,0.5793650793650794,0.7899131596526386,604,0.6052104208416834,0.6157553201641378,3.754509018036072,6,1.0,0.7299095402710641,0.7299095402710641,0.2700904597289358,0.2684909692978904,1.0,0.3489432378101575,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,endpoint_fakeout,component_A_only,false_positive_control,main,0.6,0.998,88,3.075756332986522,0.2045454545454545,3.075756332986522,3.075756332986522,0.0,0.0588235294117647,0.7954545454545454,66,0.2348754448398576,0.1177354709418837,56,0.0561122244488977,0.0627445366924324,0.4038076152304609,6,0.8979933970458185,0.5166292635826353,0.5166292635826353,0.4833707364173647,0.245316474899368,1.0,0.0034130591386919,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,endpoint_fakeout,component_B_only,false_positive_control,main,0.6,0.998,39,2.02699788820916,0.1282051282051282,2.02699788820916,2.02699788820916,0.125,0.125,0.8717948717948718,99,0.8918918918918919,0.9971609886439544,987,0.9889779559118236,0.9919839679358718,5.956913827655311,6,1.0,0.7839306288939195,0.7839306288939195,0.2160693711060805,0.2748777995422518,0.875,0.6764529218221162,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,endpoint_fakeout,time_shuffled_COM,false_positive_control,main,0.6,0.998,53,2.1770173447525325,0.2075471698113207,2.1770173447525325,2.1770173447525325,0.0,0.1111111111111111,0.7924528301886793,85,0.5821917808219178,0.7857381429525718,599,0.6002004008016032,0.6183319018990361,3.877755511022044,6,1.0,0.7299095402710641,0.7299095402710641,0.2700904597289358,0.268134475653998,1.0,0.3442255934377504,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,endpoint_fakeout,random_balanced_k_COM_cardinality,false_positive_control,main,0.6,0.998,56,2.9992581154094826,0.0,2.9992581154094826,2.9992581154094826,0.0,0.0,1.0,384,1.0,1.0,998,1.0,1.0,6.0,6,0.9208973591679904,0.5298062614572628,0.5298062614572628,0.4701937385427371,0.3084634439141144,1.0,0.5298062614572628,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,endpoint_fakeout,hash_high_cardinality,false_positive_control,main,0.6,0.998,3891,10.132374415133103,0.9547674119763556,10.132374415133103,10.132374415133103,0.33703920421299,0.6974839087185488,0.0452325880236443,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2725924610344626,0.1568265901126966,0.1568265901126966,0.8431734098873034,0.2108797850906648,0.66296079578701,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,endpoint_fakeout,joint_basin,false_positive_control,main,0.6,0.998,37,1.500393867494369,0.2972972972972973,1.500393867494369,1.500393867494369,0.0,0.1666666666666666,0.7027027027027027,82,0.803921568627451,0.9943219772879092,988,0.9899799599198396,0.990552533638706,5.94689378757515,6,1.0,1.0,1.0,0.0,0.3140893769258409,1.0,0.9843588312229,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,endpoint_fakeout,boundary_v2_regime_sequence,false_positive_control,main,0.6,0.998,22,0.7109766171030314,0.4090909090909091,0.7109766171030314,0.7109766171030314,0.0,0.0,0.5909090909090909,19,0.5277777777777778,0.9956579826319304,988,0.9899799599198396,0.9907433915449948,5.94689378757515,6,1.0,1.0,1.0,0.0,0.3703923748785429,1.0,0.985681449739827,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,endpoint_fakeout,basin_transition_profile,false_positive_control,main,0.6,0.998,106,2.8260586437497235,0.3773584905660377,2.8260586437497235,2.8260586437497235,0.074074074074074,0.2592592592592592,0.6226415094339622,163,0.6820083682008368,0.9787909151636608,943,0.9448897795591182,0.9585838343353374,5.793587174348698,6,0.9773360096586732,0.5622762757541624,0.5622762757541624,0.4377237242458376,0.2966918360003435,0.925925925925926,0.4815008801126125,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,rigid_collapse,center_of_mass,false_positive_control,main,0.6,0.998,9,0.3250765499829584,0.1111111111111111,0.3250765499829584,0.3250765499829584,0.0,0.0,0.8888888888888888,7,0.7777777777777778,0.9993319973279892,996,0.997995991983968,0.9989502815154117,5.995991983967936,6,1.0,1.0,1.0,0.0,0.0035679187180926,1.0,0.9973293279946668,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,rigid_collapse,component_A_only,false_positive_control,main,0.6,0.998,10,1.8208961897868876,0.1,1.8208961897868876,1.8208961897868876,0.0,0.0,0.9,0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.474008663101024,0.474008663101024,0.5259913368989759,0.002926903687425,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,rigid_collapse,component_B_only,false_positive_control,main,0.6,0.998,7,1.1488348542809166,0.0,1.1488348542809166,1.1488348542809166,0.0,0.0,1.0,6,1.0,1.0,998,1.0,1.0,6.0,6,1.0,0.7513008204359181,0.7513008204359181,0.2486991795640819,0.0053518780771389,1.0,0.7513008204359181,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,rigid_collapse,time_shuffled_COM,false_positive_control,main,0.6,0.998,9,0.3250765499829584,0.1111111111111111,0.3250765499829584,0.3250765499829584,0.0,0.0,0.8888888888888888,7,0.7777777777777778,0.9993319973279892,996,0.997995991983968,0.998282278843401,5.991983967935872,6,1.0,1.0,1.0,0.0,0.0035679187180926,1.0,0.9973293279946668,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,rigid_collapse,random_balanced_k_COM_cardinality,false_positive_control,main,0.6,0.998,14,0.9999997635129372,0.0,0.9999997635129372,0.9999997635129372,0.0,0.0,1.0,24,1.0,1.0,998,1.0,1.0,6.0,6,1.0,0.8631207726835273,0.8631207726835273,0.1368792273164727,0.006692596156406,1.0,0.8631207726835273,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,rigid_collapse,hash_high_cardinality,false_positive_control,main,0.6,0.998,33,3.831880262753219,0.2121212121212121,3.831880262753219,3.831880262753219,0.15625,0.21875,0.7878787878787878,0,0.0,0.0,0,0.0,0.0,0.0,0,0.4888758552575394,0.2252472701081938,0.2252472701081938,0.7747527298918062,0.0214192720790249,0.84375,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,rigid_collapse,joint_basin,false_positive_control,main,0.6,0.998,8,0.6208696131022913,0.0,0.6208696131022913,0.6208696131022913,0.0,0.0,1.0,8,1.0,1.0,998,1.0,1.0,6.0,6,1.0,1.0,1.0,0.0,0.0040139085578541,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,rigid_collapse,boundary_v2_regime_sequence,false_positive_control,main,0.6,0.998,7,0.5916727785823275,0.0,0.5916727785823275,0.5916727785823275,0.0,0.0,1.0,6,1.0,1.0,998,1.0,1.0,6.0,6,1.0,1.0,1.0,0.0,0.0053518780771389,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,rigid_collapse,basin_transition_profile,false_positive_control,main,0.6,0.998,9,1.234355549547347,0.0,1.234355549547347,1.234355549547347,0.0,0.0,1.0,8,1.0,1.0,998,1.0,1.0,6.0,6,1.0,0.6992479345867142,0.6992479345867142,0.3007520654132858,0.0040139085578541,1.0,0.6992479345867142,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,delayed_trap,center_of_mass,false_positive_control,main,0.6,0.998,38,1.9146980258003907,0.1578947368421052,1.9146980258003907,1.9146980258003907,0.1111111111111111,0.1111111111111111,0.8421052631578947,48,0.64,0.865564462257849,646,0.6472945891783567,0.650348315678977,3.934869739478958,6,1.0,0.5961130960145117,0.5961130960145117,0.4038869039854883,0.2164429812026164,0.8888888888888888,0.296877671041856,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,delayed_trap,component_A_only,false_positive_control,main,0.6,0.998,56,2.3971360194773874,0.1785714285714285,2.3971360194773874,2.3971360194773874,0.0,0.0625,0.8214285714285714,20,0.1680672268907563,0.032565130260521,0,0.0,0.0135509113465025,0.1452905811623246,3,0.931183524428756,0.476141762010477,0.476141762010477,0.523858237989523,0.2364395517324092,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,delayed_trap,component_B_only,false_positive_control,main,0.6,0.998,24,1.5232485462011172,0.1666666666666666,1.5232485462011172,1.5232485462011172,0.0,0.1428571428571428,0.8333333333333334,43,0.8431372549019608,0.9973279893119572,990,0.9919839679358716,0.9922702547953048,5.955911823647295,6,1.0,0.7493042228330126,0.7493042228330126,0.2506957771669874,0.1864065498676526,1.0,0.7413116765547065,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,delayed_trap,time_shuffled_COM,false_positive_control,main,0.6,0.998,38,1.9146980258003907,0.1578947368421052,1.9146980258003907,1.9146980258003907,0.1111111111111111,0.1111111111111111,0.8421052631578947,54,0.7105263157894737,0.8577154308617234,613,0.6142284569138277,0.6421891401851322,4.143286573146293,6,1.0,0.5961130960145117,0.5961130960145117,0.4038869039854883,0.1394042568458614,0.8888888888888888,0.2791574979355305,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,delayed_trap,random_balanced_k_COM_cardinality,false_positive_control,main,0.6,0.998,49,2.806656700361028,0.0,2.806656700361028,2.806656700361028,0.0,0.0,1.0,294,1.0,1.0,998,1.0,1.0,6.0,6,0.7953140713165748,0.4066676797151308,0.4066676797151308,0.5933323202848692,0.1606394731319446,1.0,0.4066676797151308,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,delayed_trap,hash_high_cardinality,false_positive_control,main,0.6,0.998,2189,7.259404814403462,0.9428962996802192,7.259404814403462,7.259404814403462,0.4051470588235294,0.7926470588235294,0.0571037003197807,0,0.0,0.0,0,0.0,0.0,0.0,0,0.3074871321025098,0.1572272930458605,0.1572272930458605,0.8427727069541394,0.2346816511517432,0.5948529411764706,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,delayed_trap,joint_basin,false_positive_control,main,0.6,0.998,23,1.1623618795846875,0.3478260869565217,1.1623618795846875,1.1623618795846875,0.0,0.0,0.6521739130434783,26,0.6046511627906976,0.9944889779559118,985,0.9869739478957916,0.98759423609123,5.930861723446894,6,1.0,0.9819459740890322,0.9819459740890322,0.0180540259109678,0.2709157029176927,1.0,0.9638140595761804,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,delayed_trap,boundary_v2_regime_sequence,false_positive_control,main,0.6,0.998,16,0.6272240725541033,0.3125,0.6272240725541033,0.6272240725541033,0.0,0.0,0.6875,13,0.5909090909090909,0.9978289913159653,993,0.99498997995992,0.9951331233896364,5.971943887775551,6,1.0,1.0,1.0,0.0,0.2435146763790662,1.0,0.9928298480728992,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,delayed_trap,basin_transition_profile,false_positive_control,main,0.6,0.998,47,2.217280923110506,0.4893617021276595,2.217280923110506,2.217280923110506,0.1052631578947368,0.2631578947368421,0.5106382978723404,33,0.4583333333333333,0.988309953239813,973,0.9749498997995992,0.9774310525813532,5.8797595190380765,6,1.0,0.5147640771163844,0.5147640771163844,0.4852359228836156,0.2653177223305143,0.8947368421052632,0.4437915415643627,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,noise_fakeout,center_of_mass,false_positive_control,main,0.6,0.998,112,3.3331361751441606,0.1964285714285714,3.3331361751441606,3.3331361751441606,0.12,0.2,0.8035714285714286,442,0.5403422982885085,0.646125584502338,67,0.0671342685370741,0.1600343544231319,1.4589178356713426,6,1.0,1.0,1.0,0.0,0.8652160225306079,0.88,0.0381719082788154,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,noise_fakeout,component_A_only,false_positive_control,main,0.6,0.998,150,3.8128019194124168,0.2133333333333333,3.8128019194124168,3.8128019194124168,0.032258064516129,0.1612903225806451,0.7866666666666666,679,0.5155656795747912,0.5896793587174348,41,0.0410821643286573,0.1298310907529344,1.2464929859719438,6,0.8854511843238155,0.8836081817742942,0.8836081817742942,0.1163918182257057,0.7137933624719051,0.967741935483871,0.0207151713867398,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,noise_fakeout,component_B_only,false_positive_control,main,0.6,0.998,148,3.8086073824396296,0.1756756756756756,3.8086073824396296,3.8086073824396296,0.03125,0.21875,0.8243243243243243,715,0.5359820089955023,0.6112224448897795,62,0.0621242484969939,0.1530203263670197,1.3957915831663326,6,0.8864263590680984,0.8845813267629319,0.8845813267629319,0.1154186732370681,0.717891691483094,0.96875,0.032539428780011,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,noise_fakeout,time_shuffled_COM,false_positive_control,main,0.6,0.998,112,3.3331361751441606,0.1964285714285714,3.3331361751441606,3.3331361751441606,0.12,0.2,0.8035714285714286,431,0.5224242424242425,0.6427855711422845,86,0.0861723446893787,0.1911919076247733,1.68436873747495,6,1.0,1.0,1.0,0.0,0.8395858039700774,0.88,0.0487434990220922,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,noise_fakeout,random_balanced_k_COM_cardinality,false_positive_control,main,0.6,0.998,112,3.998712152308343,0.0,3.998712152308343,3.998712152308343,0.0,0.0,1.0,1503,1.0,1.0,998,1.0,1.0,6.0,6,0.8442843211874962,0.842527004483857,0.842527004483857,0.157472995516143,0.920909105878413,1.0,0.842527004483857,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,noise_fakeout,hash_high_cardinality,false_positive_control,main,0.6,0.998,6378,11.885519743797644,0.9998432110379428,11.885519743797644,11.885519743797644,0.6489795918367347,0.9789115646258504,0.000156788962057,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2840473153811892,0.2834560914541108,0.2834560914541108,0.7165439085458891,0.7737140948563794,0.3510204081632653,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,noise_fakeout,joint_basin,false_positive_control,main,0.6,0.998,63,3.0104019048964235,0.0,3.0104019048964235,3.0104019048964235,0.0,0.0,1.0,478,1.0,1.0,998,1.0,1.0,6.0,6,1.0,1.0,1.0,0.0,0.6401743211745862,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,noise_fakeout,boundary_v2_regime_sequence,false_positive_control,main,0.6,0.998,32,1.1063969651430827,0.03125,1.1063969651430827,1.1063969651430827,0.0,0.0,0.96875,102,0.9622641509433962,0.998997995991984,995,0.996993987975952,0.9974234182651016,5.987975951903808,6,1.0,1.0,1.0,0.0,0.7921474084722427,1.0,0.9959949960040322,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,noise_fakeout,basin_transition_profile,false_positive_control,main,0.6,0.998,487,6.015684128970032,0.1827515400410677,6.015684128970032,6.015684128970032,0.0,0.0,0.8172484599589322,1951,0.8690423162583519,0.9422177688710754,811,0.812625250501002,0.891640423704552,5.541082164328658,6,0.5612079861170948,0.5600398723152985,0.5600398723152985,0.4399601276847015,0.8179121743244817,1.0,0.4288057012886768,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,component_swap_fakeout,center_of_mass,false_positive_control,main,0.6,0.998,56,2.630631902972495,0.1964285714285714,2.630631902972495,2.630631902972495,0.0,0.1538461538461538,0.8035714285714286,37,0.1629955947136563,0.0345691382765531,0,0.0,0.0013837198205935,0.0180360721442885,3,1.0,1.0,1.0,0.0,0.4534760435597363,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,component_swap_fakeout,component_A_only,false_positive_control,main,0.6,0.998,76,2.931457555812896,0.1447368421052631,2.931457555812896,2.931457555812896,0.0588235294117647,0.1176470588235294,0.8552631578947368,44,0.247191011235955,0.0890113560454241,40,0.0400801603206412,0.0429907433915449,0.2695390781563126,6,0.8986126873843064,0.979448689891097,0.8986126873843064,0.1013873126156935,0.2293480449976198,0.9411764705882352,0.0030172998746179,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,component_swap_fakeout,component_B_only,false_positive_control,main,0.6,0.998,69,3.170912955061917,0.1884057971014492,3.170912955061917,3.170912955061917,0.0555555555555555,0.0555555555555555,0.8115942028985508,99,0.2605263157894736,0.0896793587174348,0,0.0,0.0025765817348983,0.0531062124248497,2,0.8307528429554821,0.9054844151205133,0.8307528429554821,0.1692471570445178,0.4295824602426462,0.9444444444444444,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,component_swap_fakeout,time_shuffled_COM,false_positive_control,main,0.6,0.998,56,2.630631902972495,0.1964285714285714,2.630631902972495,2.630631902972495,0.0,0.1538461538461538,0.8035714285714286,52,0.2363636363636363,0.1391115564462257,0,0.0,0.0059165950949518,0.0761523046092184,4,1.0,1.0,1.0,0.0,0.4218172159065196,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,component_swap_fakeout,random_balanced_k_COM_cardinality,false_positive_control,main,0.6,0.998,56,2.9992581154094826,0.0,2.9992581154094826,2.9992581154094826,0.0,0.0,1.0,384,1.0,1.0,998,1.0,1.0,6.0,6,0.8782988495214619,0.957307491396184,0.8782988495214619,0.1217011504785381,0.5166118840693732,1.0,0.8782988495214619,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,component_swap_fakeout,hash_high_cardinality,false_positive_control,main,0.6,0.998,4655,10.83529261717781,0.9841031149301828,10.83529261717781,10.83529261717781,0.5076807793180966,0.8433870363431997,0.0158968850698174,0,0.0,0.0,0,0.0,0.0,0.0,0,0.2431171030864304,0.2649870533224364,0.2431171030864304,0.7568828969135696,0.3376840696117804,0.4923192206819033,0.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
0.5,900,4,component_swap_fakeout,joint_basin,false_positive_control,main,0.6,0.998,44,2.262324533360976,0.4090909090909091,2.262324533360976,2.262324533360976,0.0,0.1111111111111111,0.5909090909090909,85,0.6967213114754098,0.9916499665998664,977,0.9789579158316634,0.9812959251837008,5.897795591182365,6,1.0,1.0,1.0,0.0,0.3415932550531396,1.0,0.9707835845371438,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,component_swap_fakeout,boundary_v2_regime_sequence,false_positive_control,main,0.6,0.998,19,1.0606586635839772,0.2631578947368421,1.0606586635839772,1.0606586635839772,0.0,0.2,0.7368421052631579,23,0.696969696969697,0.99749498997996,990,0.9919839679358716,0.9934154022330376,5.961923847695391,6,1.0,1.0,1.0,0.0,0.3259008537947422,1.0,0.9894990381564732,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,4,component_swap_fakeout,basin_transition_profile,false_positive_control,main,0.6,0.998,126,3.7263955589169417,0.4047619047619047,3.7263955589169417,3.7263955589169417,0.2727272727272727,0.4545454545454545,0.5952380952380952,180,0.6691449814126395,0.98062792251169,953,0.9549098196392786,0.962687279320546,5.809619238476954,6,0.7069150095669625,0.7705065705227497,0.7069150095669625,0.2930849904330375,0.374801796767868,0.7272727272727273,0.4814277494293713,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,0,coupled,component_A_only,base,main,0.6,1.0,82,2.923303312124366,0.2560975609756097,2.923303312124366,2.923303312124366,0.1578947368421052,0.2105263157894736,0.7439024390243902,36,0.1914893617021276,0.0856666666666666,39,0.039,0.0456666666666666,0.292,6,0.902615879604899,0.5102055035495474,0.5102055035495474,0.4897944964504526,0.1605440817766128,0.8421052631578947,0.001435449757776,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
0.5,900,0,coupled,component_B_only,base,main,0.6,1.0,34,1.935686243852864,0.0588235294117647,1.935686243852864,1.935686243852864,0.0,0.0,0.9411764705882352,77,0.927710843373494,0.9981666666666666,993,0.993,0.9951428571428572,5.973,6,1.0,0.7705202447591724,0.7705202447591724,0.2294797552408276,0.1170248217071217,1.0,0.763723870940274,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
