alpha,T,condition,threshold,kappa,metric,mean,std,se,ci_low,ci_high
0.5,2400,independent_alpha0,main,center_of_mass,component_B_preservation,0.7221004842364367,0.008645735346719856,0.0008645735346719856,0.7204578355740185,0.7238291151055728
0.5,2400,independent_alpha0,main,center_of_mass,singleton_fraction,0.47094222835066707,0.015362349965195038,0.0015362349965195037,0.4683203039534793,0.47365389485320186
0.5,2400,independent_alpha0,main,joint_basin,viable_propagation_index,0.5678227930579111,0.08049325373269464,0.008049325373269463,0.5540703454816898,0.5845428544842389
0.5,2400,independent_alpha0,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,independent_alpha0,main,joint_basin,singleton_fraction,0.42714557384001933,0.08115262387525468,0.008115262387525468,0.4119266116394724,0.44284655523556926
0.5,2400,independent_alpha0,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7993928149084181,0.03281662114282317,0.0032816621142823165,0.7929065595874958,0.806191989658521
0.5,2400,independent_alpha0,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,independent_alpha0,strict,boundary_v2_regime_sequence,singleton_fraction,0.19547360463983982,0.033070844938809914,0.0033070844938809913,0.1883915070637124,0.2019246089683598
0.5,2400,independent_alpha0,strict,center_of_mass,viable_propagation_index,0.17919590377217964,0.00692392409710604,0.000692392409710604,0.17792168454237156,0.18049952288354654
0.5,2400,independent_alpha0,strict,center_of_mass,component_B_preservation,0.7221004842364367,0.008645735346719856,0.0008645735346719856,0.7204831483860693,0.7238191132355002
0.5,2400,independent_alpha0,strict,center_of_mass,singleton_fraction,0.47094222835066707,0.015362349965195038,0.0015362349965195037,0.4680568211511507,0.4739268617304009
0.5,2400,independent_alpha0,strict,joint_basin,viable_propagation_index,0.5640413029915925,0.07983570099460634,0.007983570099460633,0.5476153304154291,0.578886343958191
0.5,2400,independent_alpha0,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,independent_alpha0,strict,joint_basin,singleton_fraction,0.42714557384001933,0.08115262387525468,0.008115262387525468,0.4115598102822946,0.4428789884910822
0.5,2400,product,loose,boundary_v2_regime_sequence,viable_propagation_index,0.7956497599175294,0.029249829737394234,0.0029249829737394233,0.7898841793622713,0.8007094563242831
0.5,2400,product,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,product,loose,boundary_v2_regime_sequence,singleton_fraction,0.20260691375025552,0.029360555488798887,0.0029360555488798885,0.19709533123361012,0.20846526182933117
0.5,2400,product,loose,center_of_mass,viable_propagation_index,0.18477352163105867,0.007053109419400168,0.0007053109419400169,0.18343012784264573,0.1861172170679918
0.5,2400,product,loose,center_of_mass,component_B_preservation,0.7198245786443419,0.006524399769619762,0.0006524399769619763,0.7185626335380942,0.7212753388611359
0.5,2400,product,loose,center_of_mass,singleton_fraction,0.47001421035742275,0.01728502701063967,0.0017285027010639671,0.46677712562472057,0.4729652787350921
0.5,2400,product,loose,joint_basin,viable_propagation_index,0.5879239269439585,0.07828932272681242,0.007828932272681242,0.5735490515623013,0.6039336612005811
0.5,2400,product,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,product,loose,joint_basin,singleton_fraction,0.4095629315204848,0.07858248872103288,0.007858248872103287,0.3950944812236823,0.4244165651452719
0.5,2400,product,main,boundary_v2_regime_sequence,viable_propagation_index,0.7941735214755505,0.029277505556313747,0.002927750555631375,0.7894809878952929,0.7997454164004546
0.5,2400,product,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,product,main,boundary_v2_regime_sequence,singleton_fraction,0.20260691375025552,0.029360555488798887,0.0029360555488798885,0.19728050086831733,0.20868977841563616
0.5,2400,product,main,center_of_mass,viable_propagation_index,0.1827441613916803,0.006985956330333168,0.0006985956330333167,0.1814480804061803,0.18410700377784975
0.5,2400,product,main,center_of_mass,component_B_preservation,0.7198245786443419,0.006524399769619762,0.0006524399769619763,0.7184610220934274,0.7210271269787798
0.5,2400,product,main,center_of_mass,singleton_fraction,0.47001421035742275,0.01728502701063967,0.0017285027010639671,0.46624787713354326,0.47350333679752155
0.5,2400,product,main,joint_basin,viable_propagation_index,0.5854034543625132,0.07799739300446572,0.007799739300446572,0.5719202406083865,0.5991644511414491
0.5,2400,product,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,product,main,joint_basin,singleton_fraction,0.4095629315204848,0.07858248872103288,0.007858248872103287,0.39483679986409487,0.4266937879283861
0.5,2400,product,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7923276380530466,0.029263367417137556,0.0029263367417137554,0.7874147910199593,0.7983837961175845
0.5,2400,product,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,product,strict,boundary_v2_regime_sequence,singleton_fraction,0.20260691375025552,0.029360555488798887,0.0029360555488798885,0.1968164539137133,0.2091255360831012
0.5,2400,product,strict,center_of_mass,viable_propagation_index,0.1788761380746087,0.006908470688021155,0.0006908470688021154,0.17757744430927047,0.18007080345036683
0.5,2400,product,strict,center_of_mass,component_B_preservation,0.7198245786443419,0.006524399769619762,0.0006524399769619763,0.7185391949985009,0.7211038079607778
0.5,2400,product,strict,center_of_mass,singleton_fraction,0.47001421035742275,0.01728502701063967,0.0017285027010639671,0.46680829373279953,0.4730787569642043
0.5,2400,product,strict,joint_basin,viable_propagation_index,0.5811073491539611,0.07729471128316699,0.007729471128316699,0.5637339045620011,0.5946812111581861
0.5,2400,product,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,product,strict,joint_basin,singleton_fraction,0.4095629315204848,0.07858248872103288,0.007858248872103287,0.3933067251561944,0.4241696552003598
0.5,2400,shuffled,loose,boundary_v2_regime_sequence,viable_propagation_index,0.8008365048379353,0.03481189361465629,0.0034811893614656287,0.7942748254372176,0.807056844324592
0.5,2400,shuffled,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,shuffled,loose,boundary_v2_regime_sequence,singleton_fraction,0.19757932679856885,0.034777907476280706,0.0034777907476280707,0.1910274336361431,0.20502742218208164
0.5,2400,shuffled,loose,center_of_mass,viable_propagation_index,0.1846373622357088,0.006824231425692055,0.0006824231425692055,0.1834076966485767,0.18573985583793687
0.5,2400,shuffled,loose,center_of_mass,component_B_preservation,0.7216253870510283,0.008290654481270534,0.0008290654481270534,0.7198164787655076,0.722987378541869
0.5,2400,shuffled,loose,center_of_mass,singleton_fraction,0.4716323342487774,0.01603054059424322,0.001603054059424322,0.46907332560141995,0.475012386893385
0.5,2400,shuffled,loose,joint_basin,viable_propagation_index,0.5992976381304809,0.07859298525736312,0.007859298525736313,0.5833989434297475,0.6138727261694841
0.5,2400,shuffled,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,shuffled,loose,joint_basin,singleton_fraction,0.39813004849113925,0.0789773541744982,0.007897735417449819,0.383287045937539,0.4114646435694325
0.5,2400,shuffled,main,boundary_v2_regime_sequence,viable_propagation_index,0.7990545824594639,0.03472491596886177,0.003472491596886177,0.7920150808258921,0.806778211683239
0.5,2400,shuffled,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,shuffled,main,boundary_v2_regime_sequence,singleton_fraction,0.19757932679856885,0.034777907476280706,0.0034777907476280707,0.19061162802109224,0.2034018624567365
0.5,2400,shuffled,main,center_of_mass,viable_propagation_index,0.18256123016671913,0.0067380023274474996,0.0006738002327447499,0.18126395839937687,0.18379558001760535
0.5,2400,shuffled,main,center_of_mass,component_B_preservation,0.7216253870510283,0.008290654481270534,0.0008290654481270534,0.7199280120102021,0.7231851448288789
0.5,2400,shuffled,main,center_of_mass,singleton_fraction,0.4716323342487774,0.01603054059424322,0.001603054059424322,0.4691515783038653,0.47439999647498365
0.5,2400,shuffled,main,joint_basin,viable_propagation_index,0.5965891736954143,0.0780201764508975,0.0078020176450897495,0.5815116846223626,0.6103436295888993
0.5,2400,shuffled,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,shuffled,main,joint_basin,singleton_fraction,0.39813004849113925,0.0789773541744982,0.007897735417449819,0.3827001991806976,0.4151302083922015
0.5,2400,shuffled,strict,boundary_v2_regime_sequence,viable_propagation_index,0.79768619864698,0.03442678310032636,0.003442678310032636,0.7907826458198526,0.804595593579681
0.5,2400,shuffled,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,shuffled,strict,boundary_v2_regime_sequence,singleton_fraction,0.19757932679856885,0.034777907476280706,0.0034777907476280707,0.1897864394963585,0.20531146820598264
0.5,2400,shuffled,strict,center_of_mass,viable_propagation_index,0.1789132357481143,0.006598573929545652,0.0006598573929545652,0.17785211305823478,0.18028162380299648
0.5,2400,shuffled,strict,center_of_mass,component_B_preservation,0.7216253870510283,0.008290654481270534,0.0008290654481270534,0.7200542571083389,0.7233211214096361
0.5,2400,shuffled,strict,center_of_mass,singleton_fraction,0.4716323342487774,0.01603054059424322,0.001603054059424322,0.4686229215488649,0.4744582170356487
0.5,2400,shuffled,strict,joint_basin,viable_propagation_index,0.5924216275520132,0.07742369842746136,0.007742369842746136,0.5775735024778745,0.6093643384676133
0.5,2400,shuffled,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.5,2400,shuffled,strict,joint_basin,singleton_fraction,0.39813004849113925,0.0789773541744982,0.007897735417449819,0.38403636410586744,0.4141518860063525
0.525,900,coupled,loose,boundary_v2_regime_sequence,viable_propagation_index,0.6204068963295236,0.10276919964153364,0.010276919964153364,0.5999210973323632,0.6385272405437578
0.525,900,coupled,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,coupled,loose,boundary_v2_regime_sequence,singleton_fraction,0.3763956328329393,0.10315789589085646,0.010315789589085645,0.35434297285209626,0.3975144532991088
0.525,900,coupled,loose,center_of_mass,viable_propagation_index,0.2497095345227875,0.01034264989985732,0.0010342649899857319,0.24777094267311978,0.25190739239287857
0.525,900,coupled,loose,center_of_mass,component_B_preservation,0.838033682057352,0.009079260535066724,0.0009079260535066724,0.8362087913769806,0.8395652532362654
0.525,900,coupled,loose,center_of_mass,singleton_fraction,0.43097223854410366,0.01919356196555605,0.001919356196555605,0.4276433339318081,0.43449387873110523
0.525,900,coupled,loose,joint_basin,viable_propagation_index,0.5176673377848254,0.024183282728432898,0.0024183282728432896,0.5130677123755596,0.5223278019802705
0.525,900,coupled,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,coupled,loose,joint_basin,singleton_fraction,0.47838697438903016,0.024415391791350452,0.0024415391791350453,0.47413132368091876,0.48290918948874323
0.525,900,coupled,main,boundary_v2_regime_sequence,viable_propagation_index,0.6186273416040882,0.10253919361817314,0.010253919361817314,0.598229242751111,0.6352134240541201
0.525,900,coupled,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,coupled,main,boundary_v2_regime_sequence,singleton_fraction,0.3763956328329393,0.10315789589085646,0.010315789589085645,0.35833519376113226,0.39756251774004286
0.525,900,coupled,main,center_of_mass,viable_propagation_index,0.24854819184748994,0.01030766117113299,0.0010307661171132991,0.24633029570654302,0.25058848452616916
0.525,900,coupled,main,center_of_mass,component_B_preservation,0.838033682057352,0.009079260535066724,0.0009079260535066724,0.8364242814439129,0.8397839762485846
0.525,900,coupled,main,center_of_mass,singleton_fraction,0.43097223854410366,0.01919356196555605,0.001919356196555605,0.42716611542589455,0.43469242734952834
0.525,900,coupled,main,joint_basin,viable_propagation_index,0.5129740413594387,0.024001066817121386,0.0024001066817121385,0.5084738883833427,0.5171587502012616
0.525,900,coupled,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,coupled,main,joint_basin,singleton_fraction,0.47838697438903016,0.024415391791350452,0.0024415391791350453,0.4732367274419526,0.48357274066989
0.525,900,coupled,strict,boundary_v2_regime_sequence,viable_propagation_index,0.6180105199372128,0.1025017590260759,0.01025017590260759,0.5982034048708317,0.6387113985984124
0.525,900,coupled,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,coupled,strict,boundary_v2_regime_sequence,singleton_fraction,0.3763956328329393,0.10315789589085646,0.010315789589085645,0.3559322654340843,0.39558160082091964
0.525,900,coupled,strict,center_of_mass,viable_propagation_index,0.24762124457780335,0.010410979432054391,0.001041097943205439,0.24530453982500222,0.24950597415771453
0.525,900,coupled,strict,center_of_mass,component_B_preservation,0.838033682057352,0.009079260535066724,0.0009079260535066724,0.8364113160227045,0.8398947279774943
0.525,900,coupled,strict,center_of_mass,singleton_fraction,0.43097223854410366,0.01919356196555605,0.001919356196555605,0.42731350099940263,0.43449738312919695
0.525,900,coupled,strict,joint_basin,viable_propagation_index,0.5062756605920867,0.02433477696901142,0.0024334776969011417,0.5016891085245054,0.5107813596453665
0.525,900,coupled,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,coupled,strict,joint_basin,singleton_fraction,0.47838697438903016,0.024415391791350452,0.0024415391791350453,0.4742234061505307,0.4826153199329236
0.525,900,independent_alpha0,loose,boundary_v2_regime_sequence,viable_propagation_index,0.7441437819331351,0.03512596910060783,0.0035125969100607826,0.7368953221855836,0.7503300952445645
0.525,900,independent_alpha0,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,independent_alpha0,loose,boundary_v2_regime_sequence,singleton_fraction,0.2522179003926454,0.03510460379847744,0.0035104603798477444,0.24547974778578374,0.2595498645757899
0.525,900,independent_alpha0,loose,center_of_mass,viable_propagation_index,0.19072605057471034,0.007476421177378922,0.0007476421177378922,0.18927645071899446,0.19226381732001205
0.525,900,independent_alpha0,loose,center_of_mass,component_B_preservation,0.7153877207383155,0.00917674082755838,0.000917674082755838,0.7136435659244894,0.7177072216372469
0.525,900,independent_alpha0,loose,center_of_mass,singleton_fraction,0.4219413350122967,0.019552109606382737,0.0019552109606382735,0.41834912948279696,0.42575817190589643
0.525,900,independent_alpha0,loose,joint_basin,viable_propagation_index,0.5280244272185265,0.05384102734208466,0.005384102734208466,0.517422257931284,0.5397167352402458
0.525,900,independent_alpha0,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,independent_alpha0,loose,joint_basin,singleton_fraction,0.4697184778695271,0.05409555529486623,0.005409555529486623,0.45948880292074323,0.4799656477214888
0.525,900,independent_alpha0,main,boundary_v2_regime_sequence,viable_propagation_index,0.7418909606606874,0.0349266276162551,0.0034926627616255097,0.7357955376812498,0.7497106058448593
0.525,900,independent_alpha0,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,independent_alpha0,main,boundary_v2_regime_sequence,singleton_fraction,0.2522179003926454,0.03510460379847744,0.0035104603798477444,0.24509146603561136,0.2586846014468773
0.525,900,independent_alpha0,main,center_of_mass,viable_propagation_index,0.18925960879633102,0.007471586074525414,0.0007471586074525414,0.18788059409568575,0.19077203197852757
0.525,900,independent_alpha0,main,center_of_mass,component_B_preservation,0.7153877207383155,0.00917674082755838,0.000917674082755838,0.7134616256066243,0.7172567984127223
0.525,900,independent_alpha0,main,center_of_mass,singleton_fraction,0.4219413350122967,0.019552109606382737,0.0019552109606382735,0.4180638838177076,0.42574178400353135
0.525,900,independent_alpha0,main,joint_basin,viable_propagation_index,0.5267559718434516,0.05364044292703763,0.005364044292703763,0.5177905666153114,0.5361644027461703
0.525,900,independent_alpha0,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,independent_alpha0,main,joint_basin,singleton_fraction,0.4697184778695271,0.05409555529486623,0.005409555529486623,0.45943480829858896,0.47956118131280134
0.525,900,independent_alpha0,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7359152824492452,0.03502082063334735,0.0035020820633347347,0.7289875677286005,0.7418382399492405
0.525,900,independent_alpha0,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,independent_alpha0,strict,boundary_v2_regime_sequence,singleton_fraction,0.2522179003926454,0.03510460379847744,0.0035104603798477444,0.24491383837839814,0.2580989605547869
0.525,900,independent_alpha0,strict,center_of_mass,viable_propagation_index,0.18616502393139342,0.007347628856906807,0.0007347628856906807,0.18495257880038599,0.1875527986258737
0.525,900,independent_alpha0,strict,center_of_mass,component_B_preservation,0.7153877207383155,0.00917674082755838,0.000917674082755838,0.7137050462522009,0.717061601383499
0.525,900,independent_alpha0,strict,center_of_mass,singleton_fraction,0.4219413350122967,0.019552109606382737,0.0019552109606382735,0.4178991353880991,0.4257536012568221
0.525,900,independent_alpha0,strict,joint_basin,viable_propagation_index,0.5256542204888501,0.05349758776316956,0.0053497587763169565,0.5160013278555631,0.5365044003112377
0.525,900,independent_alpha0,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,independent_alpha0,strict,joint_basin,singleton_fraction,0.4697184778695271,0.05409555529486623,0.005409555529486623,0.45847997488391656,0.4808076501244765
0.525,900,product,loose,boundary_v2_regime_sequence,viable_propagation_index,0.7357437302568216,0.03810043966005069,0.003810043966005069,0.7278652310550293,0.7428751608087811
0.525,900,product,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,product,loose,boundary_v2_regime_sequence,singleton_fraction,0.26081773252714613,0.03809503155815045,0.003809503155815045,0.2544896893470303,0.2686270938643543
0.525,900,product,loose,center_of_mass,viable_propagation_index,0.189867583642181,0.008845397404679167,0.0008845397404679166,0.18804172571849617,0.19132604861570102
0.525,900,product,loose,center_of_mass,component_B_preservation,0.7160390779581902,0.010706394956434287,0.0010706394956434286,0.7141976199272636,0.717846593615506
0.525,900,product,loose,center_of_mass,singleton_fraction,0.42328712505667826,0.02090287008515615,0.002090287008515615,0.41923768094709757,0.4273823313521526
0.525,900,product,loose,joint_basin,viable_propagation_index,0.5342252180271467,0.061506064901289036,0.006150606490128904,0.5218838719060094,0.5451039772137604
0.525,900,product,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,product,loose,joint_basin,singleton_fraction,0.46353214185623465,0.06163752642871639,0.0061637526428716385,0.4529086389523994,0.4773883060955374
0.525,900,product,main,boundary_v2_regime_sequence,viable_propagation_index,0.7332765731438576,0.03803330732125677,0.0038033307321256767,0.7260706318098121,0.7400453328493521
0.525,900,product,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,product,main,boundary_v2_regime_sequence,singleton_fraction,0.26081773252714613,0.03809503155815045,0.003809503155815045,0.25415408707107334,0.2675430143732205
0.525,900,product,main,center_of_mass,viable_propagation_index,0.1884213288124514,0.008789888468540842,0.0008789888468540843,0.1869087519222527,0.19033474722748187
0.525,900,product,main,center_of_mass,component_B_preservation,0.7160390779581902,0.010706394956434287,0.0010706394956434286,0.7140997600145805,0.7178989865953084
0.525,900,product,main,center_of_mass,singleton_fraction,0.42328712505667826,0.02090287008515615,0.002090287008515615,0.41895240197224115,0.42775300193716653
0.525,900,product,main,joint_basin,viable_propagation_index,0.5328385193877823,0.06126699430919539,0.006126699430919539,0.5220104561866572,0.5453228238571504
0.525,900,product,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,product,main,joint_basin,singleton_fraction,0.46353214185623465,0.06163752642871639,0.0061637526428716385,0.4507864848878544,0.4742563004493218
0.525,900,product,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7268360713836138,0.037539324092808385,0.0037539324092808386,0.7200207382744365,0.7346735164533277
0.525,900,product,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,product,strict,boundary_v2_regime_sequence,singleton_fraction,0.26081773252714613,0.03809503155815045,0.003809503155815045,0.2528983112850718,0.26769498814900905
0.525,900,product,strict,center_of_mass,viable_propagation_index,0.18527088577083248,0.008768364914767197,0.0008768364914767197,0.1836585683348922,0.186867112505126
0.525,900,product,strict,center_of_mass,component_B_preservation,0.7160390779581902,0.010706394956434287,0.0010706394956434286,0.7140699443728931,0.7182648384226613
0.525,900,product,strict,center_of_mass,singleton_fraction,0.42328712505667826,0.02090287008515615,0.002090287008515615,0.4191028963731842,0.4274088365822435
0.525,900,product,strict,joint_basin,viable_propagation_index,0.5315794576456535,0.06105864635867594,0.006105864635867594,0.5191906822954124,0.54195993503788
0.525,900,product,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,product,strict,joint_basin,singleton_fraction,0.46353214185623465,0.06163752642871639,0.0061637526428716385,0.45246641146191563,0.47703039072221576
0.525,900,shuffled,loose,boundary_v2_regime_sequence,viable_propagation_index,0.7361483345518239,0.03884689990738297,0.003884689990738297,0.7289364144410816,0.7432689319484045
0.525,900,shuffled,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,shuffled,loose,boundary_v2_regime_sequence,singleton_fraction,0.2603538016908021,0.038958171248165085,0.0038958171248165085,0.2533913048154154,0.2677092511558142
0.525,900,shuffled,loose,center_of_mass,viable_propagation_index,0.1927957977527557,0.00971998173672842,0.000971998173672842,0.19092289235493962,0.19487407754103225
0.525,900,shuffled,loose,center_of_mass,component_B_preservation,0.716397706006191,0.009652328195066798,0.0009652328195066798,0.7146995670239281,0.7181891539578836
0.525,900,shuffled,loose,center_of_mass,singleton_fraction,0.41945084662129245,0.022361473653683513,0.0022361473653683514,0.41493156678258447,0.42389324835117265
0.525,900,shuffled,loose,joint_basin,viable_propagation_index,0.5351678879865797,0.06305203130466012,0.006305203130466013,0.5234064169685075,0.5471846538814594
0.525,900,shuffled,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,shuffled,loose,joint_basin,singleton_fraction,0.4625680652328806,0.06324443944643848,0.006324443944643848,0.4490788382836022,0.47506309163140004
0.525,900,shuffled,main,boundary_v2_regime_sequence,viable_propagation_index,0.7336372324215588,0.03867151833048381,0.003867151833048381,0.7264639077874969,0.74139640732867
0.525,900,shuffled,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,shuffled,main,boundary_v2_regime_sequence,singleton_fraction,0.2603538016908021,0.038958171248165085,0.0038958171248165085,0.25223908767919273,0.26736788819639906
0.525,900,shuffled,main,center_of_mass,viable_propagation_index,0.1912531535703227,0.009698066874069494,0.0009698066874069494,0.18933219711655683,0.1929025525437184
0.525,900,shuffled,main,center_of_mass,component_B_preservation,0.716397706006191,0.009652328195066798,0.0009652328195066798,0.7146399927024563,0.718179228592846
0.525,900,shuffled,main,center_of_mass,singleton_fraction,0.41945084662129245,0.022361473653683513,0.0022361473653683514,0.41544758509736585,0.42337751658129996
0.525,900,shuffled,main,joint_basin,viable_propagation_index,0.5339067456185143,0.06278339735933518,0.006278339735933518,0.5234417998308435,0.5459881578284399
0.525,900,shuffled,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,shuffled,main,joint_basin,singleton_fraction,0.4625680652328806,0.06324443944643848,0.006324443944643848,0.44901738629973553,0.4733570751562673
0.525,900,shuffled,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7278944816390682,0.03874627882605846,0.003874627882605846,0.7206369420806683,0.7357383014735908
0.525,900,shuffled,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,shuffled,strict,boundary_v2_regime_sequence,singleton_fraction,0.2603538016908021,0.038958171248165085,0.0038958171248165085,0.2521818468746839,0.2680755100467477
0.525,900,shuffled,strict,center_of_mass,viable_propagation_index,0.18803285056717126,0.009721527655216299,0.0009721527655216298,0.1860856342335643,0.18995425278400296
0.525,900,shuffled,strict,center_of_mass,component_B_preservation,0.716397706006191,0.009652328195066798,0.0009652328195066798,0.7145625284801337,0.717936376900418
0.525,900,shuffled,strict,center_of_mass,singleton_fraction,0.41945084662129245,0.022361473653683513,0.0022361473653683514,0.415470562718983,0.42345342844609896
0.525,900,shuffled,strict,joint_basin,viable_propagation_index,0.5325856142539276,0.06267795874373275,0.006267795874373275,0.5190360670010803,0.5438821734947716
0.525,900,shuffled,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,900,shuffled,strict,joint_basin,singleton_fraction,0.4625680652328806,0.06324443944643848,0.006324443944643848,0.45012726235248046,0.47497825789970766
0.525,1500,coupled,loose,boundary_v2_regime_sequence,viable_propagation_index,0.6415248259205558,0.11593475147596397,0.011593475147596396,0.6194048018008977,0.6620426371586374
0.525,1500,coupled,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,coupled,loose,boundary_v2_regime_sequence,singleton_fraction,0.35616239316239323,0.11613051596241754,0.011613051596241753,0.33171652201964696,0.3762952589077589
0.525,1500,coupled,loose,center_of_mass,viable_propagation_index,0.27005853289207704,0.009703450709239702,0.0009703450709239702,0.26809035832938666,0.271950922474478
0.525,1500,coupled,loose,center_of_mass,component_B_preservation,0.8220628350750036,0.00862878306376951,0.000862878306376951,0.8204397933024863,0.8237214590383164
0.525,1500,coupled,loose,center_of_mass,singleton_fraction,0.45807347102900364,0.017471086142784576,0.0017471086142784576,0.4548266449930795,0.4614833092833568
0.525,1500,coupled,loose,joint_basin,viable_propagation_index,0.5097924619442723,0.01792843192518366,0.001792843192518366,0.5062107858710039,0.5130496644607675
0.525,1500,coupled,loose,joint_basin,component_B_preservation,0.9692957533672792,0.007381774840693674,0.0007381774840693674,0.9679240282777071,0.9706933276718211
0.525,1500,coupled,loose,joint_basin,singleton_fraction,0.47001454215385785,0.018294431065169776,0.0018294431065169776,0.4668667282632032,0.47353642316741534
0.525,1500,coupled,main,boundary_v2_regime_sequence,viable_propagation_index,0.6400316116625144,0.11561823488449692,0.011561823488449693,0.6159182810474101,0.6633309295095655
0.525,1500,coupled,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,coupled,main,boundary_v2_regime_sequence,singleton_fraction,0.35616239316239323,0.11613051596241754,0.011613051596241753,0.33485374972249976,0.37567693244255745
0.525,1500,coupled,main,center_of_mass,viable_propagation_index,0.2689160907418228,0.009773567017021423,0.0009773567017021423,0.2670997843242406,0.2709298938144679
0.525,1500,coupled,main,center_of_mass,component_B_preservation,0.8220628350750036,0.00862878306376951,0.000862878306376951,0.8203733817535385,0.8236038061158433
0.525,1500,coupled,main,center_of_mass,singleton_fraction,0.45807347102900364,0.017471086142784576,0.0017471086142784576,0.4548059238637299,0.46185374163567516
0.525,1500,coupled,main,joint_basin,viable_propagation_index,0.5063881678498062,0.017660286341561863,0.0017660286341561863,0.5031315994038014,0.5096435574379363
0.525,1500,coupled,main,joint_basin,component_B_preservation,0.9692957533672792,0.007381774840693674,0.0007381774840693674,0.9680474724262647,0.9707159705015683
0.525,1500,coupled,main,joint_basin,singleton_fraction,0.47001454215385785,0.018294431065169776,0.0018294431065169776,0.46677348300389676,0.4739164732922757
0.525,1500,coupled,strict,boundary_v2_regime_sequence,viable_propagation_index,0.6384932038380371,0.1154247651842662,0.01154247651842662,0.616825683334154,0.6623779886402261
0.525,1500,coupled,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
