variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction
reference_000,reference,reference,0.525,900,joint_basin,1.0,1.0,0.0,0.4534508422767397
reference_000,reference,reference,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4361071998662859
reference_000,reference,reference,0.525,1500,center_of_mass,1.0,0.8199710342039502,0.09001448289802484,0.3837625528583062
reference_000,reference,reference,0.525,1500,joint_basin,1.0,0.9704360577312265,0.01478197113438667,0.42905147630414675
reference_000,reference,reference,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3449071581690583
reference_000,reference,reference,0.525,2400,center_of_mass,1.0,0.7579437114660863,0.12102814426695682,0.42007269722155216
reference_000,reference,reference,0.525,2400,joint_basin,1.0,0.9638676869140111,0.01806615654299441,0.46977490437379965
sink_threshold_000,sink_threshold,mild,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.40931164506253026
sink_threshold_000,sink_threshold,mild,0.45,900,center_of_mass,1.0,0.7992106840095867,0.1003946579952066,0.35340709574753915
sink_threshold_000,sink_threshold,mild,0.45,900,joint_basin,1.0,1.0,0.0,0.45019749977890944
sink_threshold_000,sink_threshold,mild,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3810089646513206
sink_threshold_000,sink_threshold,mild,0.45,1500,center_of_mass,1.0,0.7737466146105264,0.11312669269473671,0.38459922178285033
sink_threshold_000,sink_threshold,mild,0.45,1500,joint_basin,1.0,0.9990882146790536,0.0004558926604732113,0.44858292947596257
sink_threshold_000,sink_threshold,mild,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.33272426511397096
sink_threshold_000,sink_threshold,mild,0.45,2400,center_of_mass,1.0,0.7165554474524458,0.14172227627377706,0.4223881391544996
sink_threshold_000,sink_threshold,mild,0.45,2400,joint_basin,1.0,0.9245935920078278,0.03770320399608606,0.4601853791057603
sink_threshold_000,sink_threshold,mild,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3896671537596141
sink_threshold_000,sink_threshold,mild,0.5,900,center_of_mass,1.0,0.8245818907593309,0.08770905462033449,0.3535907649555134
sink_threshold_000,sink_threshold,mild,0.5,900,joint_basin,1.0,1.0,0.0,0.4519378721580697
sink_threshold_000,sink_threshold,mild,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.42392014039891024
sink_threshold_000,sink_threshold,mild,0.5,1500,center_of_mass,1.0,0.8058889949364978,0.09705550253175108,0.3828436942739766
