variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,ci_width,ci_excludes_zero
initial_location_001,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,Delta_viable_propagation_vs_shuffled,-0.21829704086585466,0.11523401307604708,0.012883554327907045,-0.2432877656997072,-0.19364317373463855,0.04964459196506865,True
initial_location_001,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,Delta_viable_propagation_vs_product,-0.2158287970657895,0.12360844339480351,0.013819844101185775,-0.2432359082809574,-0.185841999069742,0.0573939092112154,True
initial_location_001,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,Delta_depth_vs_shuffled,-0.0005653269003363798,0.00204810648590132,0.00022898526638167832,-0.0010040772813297546,-0.00010292189268835962,0.0009011553886413949,True
initial_location_001,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,Delta_depth_vs_product,-0.000580021199602053,0.0018742160975932804,0.00020954372993714775,-0.0009582432256256253,-0.0001353414959832414,0.0008229017296423839,True
initial_location_001,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,Delta_robust_reachability_vs_shuffled,-0.24333289769878022,0.0028987967484350096,0.0003240953291228019,-0.24396356105253145,-0.24275070410209107,0.0012128569504403774,True
initial_location_001,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,Delta_robust_reachability_vs_product,-0.24311483194015743,0.002860962402122449,0.0003198653206108442,-0.24374947437523248,-0.2425089252280137,0.0012405491472187724,True
initial_location_001,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
initial_location_001,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,lower_rank_erasure_score,0.0,0.0,0.0,0.0,0.0,0.0,False
initial_location_001,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,singleton_fraction,0.3225136046551488,0.11471831830038634,0.0128258978992061,0.2969706591662014,0.34672541995382067,0.04975476078761926,True
initial_location_001,initial_location,moderate,0.45,2400,center_of_mass,Delta_viable_propagation_vs_shuffled,0.07659044813873021,0.008304440105436035,0.0009284646295415246,0.07470791043141337,0.07846865009284638,0.0037607396614330185,True
initial_location_001,initial_location,moderate,0.45,2400,center_of_mass,Delta_viable_propagation_vs_product,0.07517901009907839,0.008728703603889488,0.0009758987306872146,0.07310167022714788,0.07712661488186574,0.004024944654717866,True
initial_location_001,initial_location,moderate,0.45,2400,center_of_mass,Delta_depth_vs_shuffled,0.16971646487520556,0.006427788481015341,0.0007186485994270208,0.16825897742206894,0.17092945347603286,0.0026704760539639216,True
initial_location_001,initial_location,moderate,0.45,2400,center_of_mass,Delta_depth_vs_product,0.16854143059514864,0.007320708945143886,0.0008184801422416254,0.16696566670280172,0.1701130785227779,0.003147411819976187,True
initial_location_001,initial_location,moderate,0.45,2400,center_of_mass,Delta_robust_reachability_vs_shuffled,0.14280831099172736,0.004018891156963919,0.00044932569105720504,0.1418538414301622,0.14365100661109856,0.0017971651809363665,True
initial_location_001,initial_location,moderate,0.45,2400,center_of_mass,Delta_robust_reachability_vs_product,0.14211350552779406,0.004492960311152791,0.0005023282337973124,0.1410762965047758,0.1430111601290942,0.0019348636243184114,True
initial_location_001,initial_location,moderate,0.45,2400,center_of_mass,component_B_preservation,0.7167260406802367,0.005389144720669783,0.0006025246968000875,0.7155711944778428,0.7178895339061786,0.002318339428335814,True
initial_location_001,initial_location,moderate,0.45,2400,center_of_mass,lower_rank_erasure_score,0.14163697965988165,0.002694572360334896,0.0003012623484000443,0.14107509977556806,0.14218840143966976,0.0011133016641017013,True
initial_location_001,initial_location,moderate,0.45,2400,center_of_mass,singleton_fraction,0.42248639853937975,0.01265006695891591,0.0014143204820030006,0.41988580510025875,0.424980841055236,0.005095035954977234,True
initial_location_001,initial_location,moderate,0.45,2400,joint_basin,Delta_viable_propagation_vs_shuffled,-0.13153570349056704,0.06221435603416976,0.006955776463438891,-0.1462096621945975,-0.1171826893378548,0.02902697285674269,True
initial_location_001,initial_location,moderate,0.45,2400,joint_basin,Delta_viable_propagation_vs_product,-0.15804451388780172,0.07158649386922909,0.008003613328123408,-0.17303978409879764,-0.1428721987468139,0.030167585351983744,True
initial_location_001,initial_location,moderate,0.45,2400,joint_basin,Delta_depth_vs_shuffled,-0.0014378138081654016,0.001729595300065625,0.00019337463322554417,-0.0018329333305888906,-0.0010295591052029908,0.0008033742253858998,True
initial_location_001,initial_location,moderate,0.45,2400,joint_basin,Delta_depth_vs_product,-0.0016473286167022747,0.0016801786471071507,0.00018784968346376095,-0.002015109597629928,-0.001273466918599579,0.0007416426790303489,True
initial_location_001,initial_location,moderate,0.45,2400,joint_basin,Delta_robust_reachability_vs_shuffled,0.4304921706959794,0.0036788521400299362,0.00041130817321387563,0.4296535847635542,0.43129516856061567,0.0016415837970614744,True
initial_location_001,initial_location,moderate,0.45,2400,joint_basin,Delta_robust_reachability_vs_product,0.4306264925492753,0.003611300406632036,0.00040375565982009326,0.43001634029268615,0.43141419966268385,0.0013978593699977004,True
initial_location_001,initial_location,moderate,0.45,2400,joint_basin,component_B_preservation,0.9243086823355391,0.007234913002996903,0.0008088878642999107,0.9227211693656969,0.9258546829739425,0.0031335136082455417,True
initial_location_001,initial_location,moderate,0.45,2400,joint_basin,lower_rank_erasure_score,0.037845658832230386,0.0036174565014984537,0.0004044439321499556,0.03699664297071213,0.03860474244041593,0.0016080994697037984,True
initial_location_001,initial_location,moderate,0.45,2400,joint_basin,singleton_fraction,0.4578677112133905,0.015317400960374466,0.0017125374893008933,0.4545760936750794,0.4611254144761502,0.00654932080107079,True
initial_location_001,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,Delta_viable_propagation_vs_shuffled,-0.2519973554889962,0.08446862028216429,0.00944387884582684,-0.2695177526680157,-0.23414768563829788,0.03537006702971782,True
initial_location_001,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,Delta_viable_propagation_vs_product,-0.24980006029585294,0.07568538686363382,0.008461883496522741,-0.2683704673791936,-0.233426086946931,0.03494438043226261,True
initial_location_001,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,Delta_depth_vs_shuffled,-0.0012170419349959132,0.001364561216249882,0.00015256258194972633,-0.0015325233975854306,-0.0009142595983483989,0.0006182637992370317,True
initial_location_001,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,Delta_depth_vs_product,-0.0011270310319273376,0.0012161199780440207,0.00013596634698509908,-0.0013902795393268368,-0.0008763514777280515,0.0005139280615987853,True
initial_location_001,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,Delta_robust_reachability_vs_shuffled,-0.10152251777956112,0.002768850408030847,0.00030956688659425016,-0.10206725611145373,-0.10089876368533843,0.001168492426115303,True
initial_location_001,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,Delta_robust_reachability_vs_product,-0.10135989051124465,0.0026339305783754435,0.00029448239106314144,-0.10193188911089421,-0.10079787155610521,0.0011340175547889936,True
initial_location_001,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
initial_location_001,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,lower_rank_erasure_score,0.0,0.0,0.0,0.0,0.0,0.0,False
