space,rule_id,stratum,q,radius,table_digest,depends_center,relation_degree,relation_complete,self_only,left_right_asymmetry,output_entropy,temporal_irreversibility_proxy,directional_consequence,DAR_complete_structural,DAR_asymmetric_structural,table_json
q3_radius1,q3g3_s2_00028,S2_quiescent_preserving,3,1,f93f269bce01,True,2,True,False,0.5925925925925926,1.5175287893989997,0.04254593486689695,0.0,True,True,"[0,1,0,2,0,1,0,0,0,0,2,0,2,1,0,2,1,0,2,1,1,0,0,1,2,2,0]"
q3_radius1,q3g3_s2_00032,S2_quiescent_preserving,3,1,fe2fe821bf8d,True,2,True,False,0.37037037037037035,1.5677116575334584,0.010884070241313881,0.0,False,False,"[0,0,1,2,0,1,0,0,2,2,2,2,2,0,2,0,1,2,1,1,2,1,1,1,2,0,2]"
q3_radius1,q3g3_s2_00042,S2_quiescent_preserving,3,1,338edbaf6ca0,True,2,True,False,0.37037037037037035,1.5677116575334586,0.01088407024131377,0.0,False,False,"[0,2,0,1,0,0,0,2,2,1,2,2,1,2,1,2,1,0,1,2,0,0,0,0,1,0,1]"
q3_radius1,q3g3_s2_00075,S2_quiescent_preserving,3,1,cef8c4c371ce,True,2,True,False,0.37037037037037035,1.5098693043797229,0.047378531862593554,0.0,True,True,"[0,2,0,2,1,2,0,2,0,2,1,0,0,0,1,0,0,2,1,0,0,1,0,2,0,2,1]"
q3_radius1,q3g3_s2_00078,S2_quiescent_preserving,3,1,f4ffe12dcfb0,True,2,True,False,0.37037037037037035,1.5098693043797229,0.047378531862593554,0.0,True,True,"[0,2,2,1,2,2,2,1,0,1,1,2,0,0,2,0,1,0,2,2,2,2,1,2,2,0,0]"
q3_radius1,q3g3_s2_00096,S2_quiescent_preserving,3,1,4f10d29b72b3,True,2,True,False,0.6666666666666666,1.584962500721156,0.0,0.0,False,False,"[0,2,1,1,2,2,0,0,1,1,1,1,1,2,2,1,0,1,0,0,2,0,0,2,2,0,2]"
q3_radius1,q3g3_s2_00161,S2_quiescent_preserving,3,1,a4028edab891,True,2,True,False,0.6666666666666666,1.561015010593309,0.015109184045017487,0.0,False,False,"[0,2,0,2,0,1,0,2,0,1,0,1,1,2,1,0,1,0,1,0,1,2,0,0,2,1,2]"
q3_radius1,q3g3_s2_00165,S2_quiescent_preserving,3,1,3252b481f98b,True,2,True,False,0.4444444444444444,1.584962500721156,0.0,0.0,False,False,"[0,0,0,2,0,2,2,0,0,2,2,2,0,0,1,1,0,1,2,1,1,1,1,1,2,1,2]"
q3_radius1,q3g3_s2_00167,S2_quiescent_preserving,3,1,435665db530c,True,2,True,False,0.5185185185185185,1.4784345996621122,0.06721162236366718,0.0,True,True,"[0,0,1,0,2,1,1,1,0,2,0,0,2,2,0,0,2,1,0,0,2,0,1,0,1,0,0]"
q3_radius1,q3g3_s2_00173,S2_quiescent_preserving,3,1,7df4437c04f1,True,2,True,False,0.5925925925925926,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,2,2,0,2,1,1,0,1,0,2,2,0,2,1,1,1,2,0,1,1,2,2,2,0,2,2]"
q3_radius1,q3g3_s2_00177,S2_quiescent_preserving,3,1,3955fe9a7bb2,True,2,True,False,0.37037037037037035,1.5098693043797229,0.047378531862593554,0.0,True,True,"[0,1,0,0,0,2,1,2,2,1,2,1,2,2,1,2,2,0,1,2,2,2,0,2,0,0,2]"
q3_radius1,q3g3_s2_00186,S2_quiescent_preserving,3,1,7b636402ebcf,True,2,True,False,0.37037037037037035,1.486565953154142,0.06208130950873836,0.0,True,True,"[0,1,0,2,0,2,0,2,0,0,2,1,0,0,1,2,2,0,1,1,2,2,2,2,2,2,2]"
q3_radius1,q3g3_s2_00198,S2_quiescent_preserving,3,1,c0231abf5b70,True,2,True,False,0.37037037037037035,1.5677116575334584,0.010884070241313881,0.0,False,False,"[0,1,2,2,1,0,2,1,2,1,2,0,1,1,0,2,1,2,2,2,2,2,0,0,0,1,0]"
q3_radius1,q3g3_s2_00220,S2_quiescent_preserving,3,1,ef09cace6777,True,2,True,False,0.4444444444444444,1.5677116575334584,0.010884070241313881,0.0,False,False,"[0,1,2,2,0,1,2,2,1,0,2,2,1,1,0,0,2,2,0,1,2,1,0,0,2,2,1]"
q3_radius1,q3g3_s3_00030,S3_sparse_active_preserving,3,1,f96a7589df46,True,2,True,False,0.4444444444444444,1.3800943362833298,0.12925742050339462,0.0,True,True,"[0,2,1,0,0,0,1,0,0,0,2,0,1,0,1,1,0,2,1,0,2,2,0,0,0,0,0]"
q3_radius1,q3g3_s3_00036,S3_sparse_active_preserving,3,1,8e84ee4c2664,True,2,True,False,0.2222222222222222,1.4784345996621122,0.06721162236366718,0.0,True,True,"[0,2,1,2,2,1,0,1,1,2,0,1,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0]"
q3_radius1,q3g3_s3_00043,S3_sparse_active_preserving,3,1,36c9eca12a0f,True,2,True,False,0.14814814814814814,1.3876892931631746,0.12446553623080825,0.0,True,True,"[0,2,2,1,0,2,2,2,0,1,2,0,0,0,0,2,0,2,2,0,1,2,0,2,0,0,0]"
q3_radius1,q3g3_s3_00056,S3_sparse_active_preserving,3,1,0d52463fd479,True,2,True,False,0.14814814814814814,1.2799749139041574,0.19242574299280246,0.0,True,True,"[0,2,2,2,2,0,1,2,2,2,0,0,2,0,0,0,0,0,2,0,2,0,0,1,0,0,0]"
q3_radius1,q3g3_s3_00060,S3_sparse_active_preserving,3,1,0dc75645fc7d,True,2,True,False,0.37037037037037035,1.4558764720277595,0.08144421627304277,0.0,True,True,"[0,1,1,1,0,1,0,0,1,1,1,1,1,2,0,0,2,1,2,2,0,0,0,0,1,0,0]"
q3_radius1,q3g3_s3_00073,S3_sparse_active_preserving,3,1,e0ce271f22ee,True,2,True,False,0.5185185185185185,1.5098693043797229,0.047378531862593554,0.0,True,True,"[0,0,0,0,0,2,1,0,1,1,2,0,2,0,0,2,0,2,2,0,1,1,0,2,2,0,1]"
q3_radius1,q3g3_s3_00075,S3_sparse_active_preserving,3,1,f86a76c37bd9,True,2,True,False,0.4444444444444444,1.3195212983796363,0.16747475238104648,0.0,True,True,"[0,0,1,0,1,0,1,0,0,1,2,0,0,0,1,2,0,0,2,0,1,1,0,0,0,0,1]"
q3_radius1,q3g3_s3_00084,S3_sparse_active_preserving,3,1,0ab7802c8c3b,True,2,True,False,0.2962962962962963,1.173030669557363,0.2599000487244113,0.0,True,True,"[0,0,0,0,2,0,1,1,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0]"
q3_radius1,q3g3_s3_00085,S3_sparse_active_preserving,3,1,453ec4984e00,True,2,True,False,0.2962962962962963,1.486565953154142,0.06208130950873836,0.0,True,True,"[0,2,1,0,1,1,1,0,0,0,2,1,0,0,0,0,1,0,1,1,1,2,0,0,2,0,2]"
q3_radius1,q3g3_s3_00090,S3_sparse_active_preserving,3,1,d4eaada7fb4b,True,2,True,False,0.4444444444444444,1.321326418825343,0.1663358481830699,0.0,True,True,"[0,2,1,0,1,2,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,1]"
q3_radius1,q3g3_s3_00096,S3_sparse_active_preserving,3,1,c92cbed76ecd,True,2,True,False,0.5185185185185185,1.5175287893989997,0.04254593486689695,0.0,True,True,"[0,0,2,2,0,2,0,2,2,0,2,2,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0]"
q3_radius1,q3g3_s3_00181,S3_sparse_active_preserving,3,1,427b71207d19,True,2,True,False,0.5185185185185185,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,1,2,1,1,0,0,2,2,2,0,1,2,1,1,2,0,0,0,2,0,1,0,1,0,0,0]"
q3_radius1,q3g3_s3_00193,S3_sparse_active_preserving,3,1,1b8bccd7a1bd,True,2,True,False,0.5185185185185185,1.2183368243391808,0.23131504765264854,0.0,True,True,"[0,0,1,2,0,0,0,0,2,2,0,0,2,0,0,2,0,0,2,2,1,0,0,0,0,2,0]"
q3_radius1,q3g3_s3_00213,S3_sparse_active_preserving,3,1,67750899f62d,True,2,True,False,0.5925925925925926,1.540709585192697,0.02792048108918921,0.0,True,True,"[0,2,2,1,0,0,0,0,1,2,2,2,2,0,2,1,1,0,0,0,0,2,1,2,0,2,1]"
q3_radius1,q3g3_s3_00214,S3_sparse_active_preserving,3,1,0710a03c7301,True,2,True,False,0.37037037037037035,1.446554269396512,0.08732587128191893,0.0,True,True,"[0,1,2,1,2,1,0,2,0,0,2,2,2,0,0,2,0,0,0,2,0,0,0,0,2,2,1]"
q3_radius1,q3g3_s3_00223,S3_sparse_active_preserving,3,1,165bd6d44338,True,2,True,False,0.4444444444444444,1.4277655050602363,0.09918026173451766,0.0,True,True,"[0,2,0,1,0,1,1,0,1,1,2,2,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1]"
q3_radius1,q3g3_s3_00226,S3_sparse_active_preserving,3,1,76ab17f18138,True,2,True,False,0.2962962962962963,1.446554269396512,0.08732587128191893,0.0,True,True,"[0,2,2,2,1,1,2,2,0,2,1,2,0,0,1,2,0,0,2,2,2,2,0,0,2,0,0]"
q3_radius1,q3g3_s3_00229,S3_sparse_active_preserving,3,1,fc91b14950b0,True,2,True,False,0.5185185185185185,1.4618278953766808,0.07768928620610849,0.0,True,True,"[0,0,0,1,0,0,1,2,2,1,1,0,2,0,0,2,0,0,1,0,2,2,2,0,0,2,0]"
q3_radius1,q3g3_s3_00244,S3_sparse_active_preserving,3,1,7921e004b3e8,True,2,True,False,0.5185185185185185,1.321326418825343,0.1663358481830699,0.0,True,True,"[0,1,0,0,0,1,2,0,0,2,0,0,2,0,2,1,0,0,1,0,0,2,0,0,0,1,0]"
q3_radius1,q3g3_s3_00249,S3_sparse_active_preserving,3,1,5c524c421f4e,True,2,True,False,0.5925925925925926,1.5175287893989997,0.04254593486689695,0.0,True,True,"[0,1,0,1,2,0,0,0,0,2,0,0,2,0,1,1,0,0,1,1,1,2,0,0,2,2,2]"
q3_radius1,q3g3_s4_00004,S4_neighbor_dependent,3,1,e97ba4291e42,True,2,True,False,0.5185185185185185,1.4265732850165125,0.09993246883290718,0.0,True,True,"[0,1,2,1,1,1,1,0,1,0,0,1,0,2,2,2,1,1,1,1,1,0,1,0,1,2,1]"
q3_radius1,q3g3_s4_00017,S4_neighbor_dependent,3,1,e04062a4ec84,True,2,True,False,0.5185185185185185,1.446554269396512,0.08732587128191893,0.0,True,True,"[2,0,0,0,0,0,0,0,2,1,0,1,1,0,0,2,2,0,2,0,2,0,2,2,2,2,1]"
q3_radius1,q3g3_s4_00024,S4_neighbor_dependent,3,1,f5b806f9051a,True,2,True,False,0.2962962962962963,1.3992075416402177,0.11719833055761264,0.0,True,True,"[0,0,0,0,0,2,2,1,0,1,0,0,0,2,0,1,1,0,1,0,1,1,1,2,0,0,0]"
q3_radius1,q3g3_s4_00040,S4_neighbor_dependent,3,1,bb9da0c68c52,True,2,True,False,0.37037037037037035,1.5677116575334586,0.01088407024131377,0.0,False,False,"[2,2,2,0,1,0,1,2,2,0,1,0,0,2,1,1,0,0,2,0,0,1,1,2,1,0,0]"
q3_radius1,q3g3_s4_00043,S4_neighbor_dependent,3,1,4a1c4a972bd6,True,2,True,False,0.5185185185185185,1.478434599662112,0.06721162236366729,0.0,True,True,"[0,1,2,1,1,1,2,1,1,0,2,0,2,0,2,2,2,2,1,2,0,2,2,2,0,2,2]"
q3_radius1,q3g3_s4_00050,S4_neighbor_dependent,3,1,bbab3cf7766b,True,2,True,False,0.5185185185185185,1.5012404120907163,0.052822756748091004,0.0,True,True,"[1,0,1,2,2,2,2,0,0,1,0,0,0,0,2,2,0,1,2,2,0,1,2,2,0,2,2]"
q3_radius1,q3g3_s4_00054,S4_neighbor_dependent,3,1,8cc421744ffd,True,2,True,False,0.4444444444444444,1.5098693043797227,0.047378531862593665,0.0,True,True,"[2,1,0,0,1,0,2,1,1,1,1,1,1,2,2,0,2,2,1,1,1,1,0,0,0,0,1]"
q3_radius1,q3g3_s4_00058,S4_neighbor_dependent,3,1,f440b2613cfd,True,2,True,False,0.4444444444444444,1.5663672668986361,0.011732286293246186,0.0,False,False,"[1,2,2,1,2,1,0,2,2,0,2,2,0,1,0,0,2,1,0,1,2,1,1,1,2,1,0]"
q3_radius1,q3g3_s4_00068,S4_neighbor_dependent,3,1,927d5cb531ee,True,2,True,False,0.2222222222222222,1.561015010593309,0.015109184045017487,0.0,False,False,"[1,1,0,2,0,0,1,2,0,0,1,0,0,0,2,2,1,1,0,2,1,1,2,2,0,1,0]"
q3_radius1,q3g3_s4_00069,S4_neighbor_dependent,3,1,cb9ada125ade,True,2,True,False,0.2222222222222222,1.4265732850165125,0.09993246883290718,0.0,True,True,"[0,1,1,1,0,1,0,0,1,1,1,1,2,2,1,0,1,2,0,1,2,1,1,2,1,1,0]"
q3_radius1,q3g3_s4_00081,S4_neighbor_dependent,3,1,1da183c46a2b,True,2,True,False,0.37037037037037035,1.3800943362833298,0.12925742050339462,0.0,True,True,"[2,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,2,0,1,1,2,0,1,0]"
q3_radius1,q3g3_s4_00100,S4_neighbor_dependent,3,1,158531628b3c,True,2,True,False,0.4444444444444444,1.5677116575334584,0.010884070241313881,0.0,False,False,"[0,0,0,2,2,1,0,1,0,2,1,2,2,2,2,2,0,1,2,2,0,1,1,1,2,0,1]"
q3_radius1,q3g3_s4_00104,S4_neighbor_dependent,3,1,8c6bcee8f1de,True,2,True,False,0.4444444444444444,1.4558764720277595,0.08144421627304277,0.0,True,True,"[1,2,1,0,1,1,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,2,2,0,1,1,0]"
q3_radius1,q3g3_s4_00127,S4_neighbor_dependent,3,1,2e2aaef6b9ec,True,2,True,False,0.5925925925925926,1.5610150105933092,0.015109184045017376,0.0,False,False,"[0,0,0,1,2,2,0,1,2,1,0,0,0,0,1,1,2,2,2,1,1,0,2,2,0,0,2]"
q3_radius1,q3g3_s4_00147,S4_neighbor_dependent,3,1,532a87ba53df,True,2,True,False,0.5185185185185185,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,2,0,0,1,0,2,0,2,1,2,2,1,1,0,0,1,1,2,0,2,1,2,0,1,2,2]"
q3_radius1,q3g3_s4_00148,S4_neighbor_dependent,3,1,37ae6d33b1ab,True,2,True,False,0.5185185185185185,1.540709585192697,0.02792048108918921,0.0,True,True,"[1,2,2,1,1,1,0,1,1,1,1,1,0,2,2,2,2,2,0,2,1,0,0,0,1,2,2]"
q3_radius1,q3g3_s4_00153,S4_neighbor_dependent,3,1,d1324a40e412,True,2,True,False,0.37037037037037035,1.5677116575334584,0.010884070241313881,0.0,False,False,"[0,2,2,0,1,0,1,0,2,2,1,2,1,2,0,0,2,2,1,1,2,1,1,0,2,0,2]"
q3_radius1,q3g3_s4_00158,S4_neighbor_dependent,3,1,a3257c661d6c,True,2,True,False,0.37037037037037035,1.5012404120907163,0.052822756748091004,0.0,True,True,"[2,1,0,2,2,1,0,0,0,1,1,2,2,2,1,0,2,2,2,0,2,0,0,0,2,2,0]"
q3_radius1,q3g3_s4_00162,S4_neighbor_dependent,3,1,1a7ab53165c3,True,2,True,False,0.5185185185185185,1.5610150105933092,0.015109184045017376,0.0,False,False,"[1,1,0,1,1,2,0,1,2,2,2,1,0,1,2,1,2,2,1,0,1,2,0,2,0,0,1]"
q3_radius1,q3g3_s4_00182,S4_neighbor_dependent,3,1,6d18c47a9a23,True,2,True,False,0.4444444444444444,1.4618278953766808,0.07768928620610849,0.0,True,True,"[2,0,1,0,2,2,0,0,0,0,2,0,1,1,0,0,1,0,0,1,2,0,2,0,0,2,2]"
q3_radius1,q3g3_s4_00210,S4_neighbor_dependent,3,1,e9db37f75c39,True,2,True,False,0.2222222222222222,1.4265732850165125,0.09993246883290718,0.0,True,True,"[1,0,0,2,0,0,0,1,2,2,0,0,0,0,1,2,2,0,0,0,2,1,1,0,2,0,0]"
q3_radius1,q3g3_s4_00223,S4_neighbor_dependent,3,1,f6fe6c702095,True,2,True,False,0.5185185185185185,1.4784345996621122,0.06721162236366718,0.0,True,True,"[2,0,0,1,0,0,0,1,2,2,0,0,2,2,1,0,0,0,0,2,0,2,0,1,1,0,1]"
q3_radius1,q3g3_s4_00224,S4_neighbor_dependent,3,1,3ae46d9f7599,True,2,True,False,0.5185185185185185,1.540709585192697,0.02792048108918921,0.0,True,True,"[2,1,0,0,0,2,0,2,2,0,2,2,2,0,0,0,1,1,2,1,2,1,0,1,2,2,0]"
q3_radius1,q3g3_s4_00232,S4_neighbor_dependent,3,1,2722bf69bcf8,True,2,True,False,0.5925925925925926,1.5304930567574826,0.0343663928571748,0.0,True,True,"[2,2,0,0,1,0,2,2,2,0,1,2,2,0,0,0,1,2,2,2,0,2,1,2,1,1,0]"
q3_radius1,q3g3_s4_00239,S4_neighbor_dependent,3,1,aaa8aff104d0,True,2,True,False,0.37037037037037035,1.5610150105933092,0.015109184045017376,0.0,False,False,"[2,0,0,2,0,0,1,2,1,2,1,1,0,1,0,2,1,1,2,2,0,0,0,2,2,0,0]"
q3_radius1,q3g3_s5_00015,S5_asymmetric_neighbor_dependent,3,1,fe8ae04cdb2c,True,2,True,False,0.37037037037037035,1.446554269396512,0.08732587128191893,0.0,True,True,"[0,1,0,2,1,1,0,1,0,1,0,0,0,1,2,1,1,2,1,1,1,1,0,2,0,1,0]"
q3_radius1,q3g3_s5_00020,S5_asymmetric_neighbor_dependent,3,1,8c3dc163743f,True,2,True,False,0.4444444444444444,1.584962500721156,0.0,0.0,False,False,"[0,2,2,0,0,0,1,2,1,0,2,0,2,1,1,2,2,1,0,1,2,2,1,1,1,0,0]"
q3_radius1,q3g3_s5_00060,S5_asymmetric_neighbor_dependent,3,1,713cd4c02b84,True,2,True,False,0.4444444444444444,1.446554269396512,0.08732587128191893,0.0,True,True,"[0,2,2,2,2,0,0,0,2,2,2,0,2,2,1,2,0,0,0,0,1,2,2,0,1,2,1]"
