space,parent_rule_id,control_rule_id,control_type,q,radius,table_digest
q3_radius1,q3g3_s6_00356,q3g3_s6_00356_right_neighbor_removed,right_neighbor_removed,3,1,daa6a5bd3784
q3_radius1,q3g3_s6_00356,q3g3_s6_00356_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,e3e2e24cb643
q3_radius1,q3g3_s6_00356,q3g3_s6_00356_symbol_phase_only,symbol_phase_only,3,1,88d725d26087
q3_radius1,q3g3_s6_00356,q3g3_s6_00356_output_histogram_random,output_distribution_matched_random,3,1,f117b47452e0
q3_radius1,q3g3_s6_00356,q3g3_s6_00103,stratum_null_q3g3_s6_00103,3,1,5ffe1028347b
q3_radius1,q3g3_s6_00356,q3g3_s6_00355,stratum_null_q3g3_s6_00355,3,1,7fc9c1354ad5
q3_radius1,q3g3_s6_00356,q3g3_s6_00165,stratum_null_q3g3_s6_00165,3,1,20c4a746d4b4
q3_radius1,q3g3_s6_00356,q3g3_s6_00246,stratum_null_q3g3_s6_00246,3,1,4b6ac6002042
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_left_neighbor_removed,left_neighbor_removed,3,1,dd01b604b8ae
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_right_neighbor_removed,right_neighbor_removed,3,1,e77751f2f7bd
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,46ab7fddd279
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_symbol_phase_only,symbol_phase_only,3,1,88d725d26087
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_output_histogram_random,output_distribution_matched_random,3,1,efb5242f36fe
q3_radius1,q3g3_s6_00364,q3g3_s6_00313,stratum_null_q3g3_s6_00313,3,1,528ee0a3e46c
q3_radius1,q3g3_s6_00364,q3g3_s6_00366,stratum_null_q3g3_s6_00366,3,1,0880c4e92aa0
q3_radius1,q3g3_s6_00364,q3g3_s6_00271,stratum_null_q3g3_s6_00271,3,1,99495bc7924b
q3_radius1,q3g3_s6_00364,q3g3_s6_00277,stratum_null_q3g3_s6_00277,3,1,60917b59628b
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_left_neighbor_removed,left_neighbor_removed,3,1,31b694564ad9
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_right_neighbor_removed,right_neighbor_removed,3,1,3abf6fa086bf
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,fe359ed65f5f
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_symbol_phase_only,symbol_phase_only,3,1,5f0ac8838b69
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_output_histogram_random,output_distribution_matched_random,3,1,35faf2fe27cc
q3_radius1,q3g3_s7_00001,q3g3_s7_00010,stratum_null_q3g3_s7_00010,3,1,31c3f88f7482
q3_radius1,q3g3_s7_00001,q3g3_s7_00061,stratum_null_q3g3_s7_00061,3,1,096e6d2b3875
q3_radius1,q3g3_s7_00001,q3g3_s7_00046,stratum_null_q3g3_s7_00046,3,1,e58764a6c59f
q3_radius1,q3g3_s7_00001,q3g3_s7_00099,stratum_null_q3g3_s7_00099,3,1,e2ed70a78ec8
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_center_only_projection,center_only_projection,3,1,88d725d26087
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_left_neighbor_removed,left_neighbor_removed,3,1,d65332c434b2
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_right_neighbor_removed,right_neighbor_removed,3,1,5fd6e1e51e7b
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,7e8846c69402
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_symbol_phase_only,symbol_phase_only,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_output_histogram_random,output_distribution_matched_random,3,1,bd2bebb1c40f
q3_radius1,q3g3_s7_00003,q3g3_s7_00086,stratum_null_q3g3_s7_00086,3,1,5e561cc19126
q3_radius1,q3g3_s7_00003,q3g3_s7_00092,stratum_null_q3g3_s7_00092,3,1,57f0ee184676
q3_radius1,q3g3_s7_00003,q3g3_s7_00112,stratum_null_q3g3_s7_00112,3,1,dfd85b2dbf99
q3_radius1,q3g3_s7_00003,q3g3_s7_00048,stratum_null_q3g3_s7_00048,3,1,625c7f9a77e4
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_left_neighbor_removed,left_neighbor_removed,3,1,abf775192303
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_right_neighbor_removed,right_neighbor_removed,3,1,f0e3ee4cf869
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,76238b4f4140
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_symbol_phase_only,symbol_phase_only,3,1,7817dd55de54
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_output_histogram_random,output_distribution_matched_random,3,1,8703111dc68d
q3_radius1,q3g3_s7_00004,q3g3_s7_00039,stratum_null_q3g3_s7_00039,3,1,ecfd20fed565
q3_radius1,q3g3_s7_00004,q3g3_s7_00035,stratum_null_q3g3_s7_00035,3,1,6a96603648be
q3_radius1,q3g3_s7_00004,q3g3_s7_00037,stratum_null_q3g3_s7_00037,3,1,8147da94bf91
q3_radius1,q3g3_s7_00004,q3g3_s7_00000,stratum_null_q3g3_s7_00000,3,1,b87f4f4bbbb4
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_left_neighbor_removed,left_neighbor_removed,3,1,5e7c61dd01e7
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_right_neighbor_removed,right_neighbor_removed,3,1,d6f3722f2075
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,b6c005860da1
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_symbol_phase_only,symbol_phase_only,3,1,9bca750a1901
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_output_histogram_random,output_distribution_matched_random,3,1,4f8a0cf6c78f
q3_radius1,q3g3_s7_00005,q3g3_s7_00076,stratum_null_q3g3_s7_00076,3,1,7e98fee889c3
q3_radius1,q3g3_s7_00005,q3g3_s7_00012,stratum_null_q3g3_s7_00012,3,1,baaa8abfdcb1
q3_radius1,q3g3_s7_00005,q3g3_s7_00058,stratum_null_q3g3_s7_00058,3,1,1937e6db0be5
q3_radius1,q3g3_s7_00005,q3g3_s7_00082,stratum_null_q3g3_s7_00082,3,1,a7f486addb34
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_center_only_projection,center_only_projection,3,1,88d725d26087
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_left_neighbor_removed,left_neighbor_removed,3,1,abd757dd52fd
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_right_neighbor_removed,right_neighbor_removed,3,1,5f5c574545a1
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,4067c700e8e8
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_symbol_phase_only,symbol_phase_only,3,1,9fbacd310b43
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_output_histogram_random,output_distribution_matched_random,3,1,06322b8fe265
q3_radius1,q3g3_s7_00006,q3g3_s7_00045,stratum_null_q3g3_s7_00045,3,1,1c4d8a7ed5e7
q3_radius1,q3g3_s7_00006,q3g3_s7_00121,stratum_null_q3g3_s7_00121,3,1,d7be067fad50
q3_radius1,q3g3_s7_00006,q3g3_s7_00094,stratum_null_q3g3_s7_00094,3,1,138e29a96f98
q3_radius1,q3g3_s7_00006,q3g3_s7_00103,stratum_null_q3g3_s7_00103,3,1,a125c7bdb8f7
q3_radius1,q3g3_s7_00008,q3g3_s7_00008_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00008,q3g3_s7_00008_left_neighbor_removed,left_neighbor_removed,3,1,b21f49c9580a
q3_radius1,q3g3_s7_00008,q3g3_s7_00008_right_neighbor_removed,right_neighbor_removed,3,1,ec98c4128fe0
q3_radius1,q3g3_s7_00008,q3g3_s7_00008_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,2b904f660525
q3_radius1,q3g3_s7_00008,q3g3_s7_00008_symbol_phase_only,symbol_phase_only,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00008,q3g3_s7_00008_output_histogram_random,output_distribution_matched_random,3,1,e55629627cdf
q3_radius1,q3g3_s7_00008,q3g3_s7_00015,stratum_null_q3g3_s7_00015,3,1,e03d5e723bc9
q3_radius1,q3g3_s7_00008,q3g3_s7_00089,stratum_null_q3g3_s7_00089,3,1,3010b1de7fc1
q3_radius1,q3g3_s7_00008,q3g3_s7_00017,stratum_null_q3g3_s7_00017,3,1,4b18e0691608
q3_radius1,q3g3_s7_00008,q3g3_s7_00064,stratum_null_q3g3_s7_00064,3,1,b3354fb52b09
q3_radius1,q3g3_s7_00010,q3g3_s7_00010_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00010,q3g3_s7_00010_left_neighbor_removed,left_neighbor_removed,3,1,48185fbf32fc
q3_radius1,q3g3_s7_00010,q3g3_s7_00010_right_neighbor_removed,right_neighbor_removed,3,1,eaa32ec3a7a5
q3_radius1,q3g3_s7_00010,q3g3_s7_00010_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,31c3f88f7482
q3_radius1,q3g3_s7_00010,q3g3_s7_00010_symbol_phase_only,symbol_phase_only,3,1,9bca750a1901
q3_radius1,q3g3_s7_00010,q3g3_s7_00010_output_histogram_random,output_distribution_matched_random,3,1,9b008b203047
q3_radius1,q3g3_s7_00010,q3g3_s7_00001,stratum_null_q3g3_s7_00001,3,1,fe359ed65f5f
q3_radius1,q3g3_s7_00010,q3g3_s7_00061,stratum_null_q3g3_s7_00061,3,1,096e6d2b3875
q3_radius1,q3g3_s7_00010,q3g3_s7_00046,stratum_null_q3g3_s7_00046,3,1,e58764a6c59f
q3_radius1,q3g3_s7_00010,q3g3_s7_00099,stratum_null_q3g3_s7_00099,3,1,e2ed70a78ec8
q3_radius1,q3g3_s7_00011,q3g3_s7_00011_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00011,q3g3_s7_00011_left_neighbor_removed,left_neighbor_removed,3,1,6951389d0134
q3_radius1,q3g3_s7_00011,q3g3_s7_00011_right_neighbor_removed,right_neighbor_removed,3,1,4ce028badad6
q3_radius1,q3g3_s7_00011,q3g3_s7_00011_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,4f9c35c98f81
q3_radius1,q3g3_s7_00011,q3g3_s7_00011_symbol_phase_only,symbol_phase_only,3,1,9bca750a1901
q3_radius1,q3g3_s7_00011,q3g3_s7_00011_output_histogram_random,output_distribution_matched_random,3,1,2e0b4446cbea
q3_radius1,q3g3_s7_00011,q3g3_s7_00027,stratum_null_q3g3_s7_00027,3,1,fb98f8f8453f
q3_radius1,q3g3_s7_00011,q3g3_s7_00068,stratum_null_q3g3_s7_00068,3,1,c67e79df17ac
q3_radius1,q3g3_s7_00011,q3g3_s7_00034,stratum_null_q3g3_s7_00034,3,1,a0bdf544c7ef
q3_radius1,q3g3_s7_00011,q3g3_s7_00123,stratum_null_q3g3_s7_00123,3,1,845f3012d26c
q3_radius1,q3g3_s7_00013,q3g3_s7_00013_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00013,q3g3_s7_00013_left_neighbor_removed,left_neighbor_removed,3,1,c6c6e98a2f3e
q3_radius1,q3g3_s7_00013,q3g3_s7_00013_right_neighbor_removed,right_neighbor_removed,3,1,5fc8cb6f0747
q3_radius1,q3g3_s7_00013,q3g3_s7_00013_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,50f125f2293b
q3_radius1,q3g3_s7_00013,q3g3_s7_00013_symbol_phase_only,symbol_phase_only,3,1,6aa205821203
q3_radius1,q3g3_s7_00013,q3g3_s7_00013_output_histogram_random,output_distribution_matched_random,3,1,df4f53bbe23d
q3_radius1,q3g3_s7_00013,q3g3_s7_00073,stratum_null_q3g3_s7_00073,3,1,97fe01b1e298
q3_radius1,q3g3_s7_00013,q3g3_s7_00095,stratum_null_q3g3_s7_00095,3,1,5c1fb616f6b4
q3_radius1,q3g3_s7_00013,q3g3_s7_00084,stratum_null_q3g3_s7_00084,3,1,24aecd45174a
q3_radius1,q3g3_s7_00013,q3g3_s7_00067,stratum_null_q3g3_s7_00067,3,1,7d241e00b2b0
q3_radius1,q3g3_s7_00014,q3g3_s7_00014_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00014,q3g3_s7_00014_left_neighbor_removed,left_neighbor_removed,3,1,19ac9d420bbf
q3_radius1,q3g3_s7_00014,q3g3_s7_00014_right_neighbor_removed,right_neighbor_removed,3,1,bc30905d64ef
q3_radius1,q3g3_s7_00014,q3g3_s7_00014_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,a36f489345f1
q3_radius1,q3g3_s7_00014,q3g3_s7_00014_symbol_phase_only,symbol_phase_only,3,1,beb57e34cd3c
q3_radius1,q3g3_s7_00014,q3g3_s7_00014_output_histogram_random,output_distribution_matched_random,3,1,abe49b3536fa
q3_radius1,q3g3_s7_00014,q3g3_s7_00015,stratum_null_q3g3_s7_00015,3,1,e03d5e723bc9
q3_radius1,q3g3_s7_00014,q3g3_s7_00089,stratum_null_q3g3_s7_00089,3,1,3010b1de7fc1
q3_radius1,q3g3_s7_00014,q3g3_s7_00017,stratum_null_q3g3_s7_00017,3,1,4b18e0691608
q3_radius1,q3g3_s7_00014,q3g3_s7_00008,stratum_null_q3g3_s7_00008,3,1,2b904f660525
q3_radius1,q3g3_s7_00015,q3g3_s7_00015_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s7_00015,q3g3_s7_00015_left_neighbor_removed,left_neighbor_removed,3,1,ffbd54db69a6
q3_radius1,q3g3_s7_00015,q3g3_s7_00015_right_neighbor_removed,right_neighbor_removed,3,1,ec3c19d4eb69
q3_radius1,q3g3_s7_00015,q3g3_s7_00015_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,e03d5e723bc9
q3_radius1,q3g3_s7_00015,q3g3_s7_00015_symbol_phase_only,symbol_phase_only,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00015,q3g3_s7_00015_output_histogram_random,output_distribution_matched_random,3,1,9c1b742cf2c7
q3_radius1,q3g3_s7_00015,q3g3_s7_00089,stratum_null_q3g3_s7_00089,3,1,3010b1de7fc1
q3_radius1,q3g3_s7_00015,q3g3_s7_00017,stratum_null_q3g3_s7_00017,3,1,4b18e0691608
q3_radius1,q3g3_s7_00015,q3g3_s7_00008,stratum_null_q3g3_s7_00008,3,1,2b904f660525
q3_radius1,q3g3_s7_00015,q3g3_s7_00064,stratum_null_q3g3_s7_00064,3,1,b3354fb52b09
q3_radius1,q3g3_s7_00016,q3g3_s7_00016_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s7_00016,q3g3_s7_00016_left_neighbor_removed,left_neighbor_removed,3,1,3dacbbd1525d
q3_radius1,q3g3_s7_00016,q3g3_s7_00016_right_neighbor_removed,right_neighbor_removed,3,1,927d863605fb
q3_radius1,q3g3_s7_00016,q3g3_s7_00016_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,611daa0f10ae
q3_radius1,q3g3_s7_00016,q3g3_s7_00016_symbol_phase_only,symbol_phase_only,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00016,q3g3_s7_00016_output_histogram_random,output_distribution_matched_random,3,1,a6f20faef47f
q3_radius1,q3g3_s7_00016,q3g3_s7_00025,stratum_null_q3g3_s7_00025,3,1,c14807e78011
q3_radius1,q3g3_s7_00016,q3g3_s7_00038,stratum_null_q3g3_s7_00038,3,1,a4597f037fa7
q3_radius1,q3g3_s7_00016,q3g3_s7_00101,stratum_null_q3g3_s7_00101,3,1,1e644b63e784
q3_radius1,q3g3_s7_00016,q3g3_s7_00049,stratum_null_q3g3_s7_00049,3,1,4117d30e4011
q3_radius1,q3g3_s7_00017,q3g3_s7_00017_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00017,q3g3_s7_00017_left_neighbor_removed,left_neighbor_removed,3,1,c137b5e01213
q3_radius1,q3g3_s7_00017,q3g3_s7_00017_right_neighbor_removed,right_neighbor_removed,3,1,34aa6e47e125
q3_radius1,q3g3_s7_00017,q3g3_s7_00017_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,4b18e0691608
q3_radius1,q3g3_s7_00017,q3g3_s7_00017_symbol_phase_only,symbol_phase_only,3,1,0ebe967c16f0
q3_radius1,q3g3_s7_00017,q3g3_s7_00017_output_histogram_random,output_distribution_matched_random,3,1,080b8eaf0097
q3_radius1,q3g3_s7_00017,q3g3_s7_00015,stratum_null_q3g3_s7_00015,3,1,e03d5e723bc9
q3_radius1,q3g3_s7_00017,q3g3_s7_00089,stratum_null_q3g3_s7_00089,3,1,3010b1de7fc1
q3_radius1,q3g3_s7_00017,q3g3_s7_00008,stratum_null_q3g3_s7_00008,3,1,2b904f660525
q3_radius1,q3g3_s7_00017,q3g3_s7_00064,stratum_null_q3g3_s7_00064,3,1,b3354fb52b09
q3_radius1,q3g3_s7_00018,q3g3_s7_00018_center_only_projection,center_only_projection,3,1,36573a217d23
q3_radius1,q3g3_s7_00018,q3g3_s7_00018_left_neighbor_removed,left_neighbor_removed,3,1,10ca13e0aa14
q3_radius1,q3g3_s7_00018,q3g3_s7_00018_right_neighbor_removed,right_neighbor_removed,3,1,7f1bc9e6d04f
q3_radius1,q3g3_s7_00018,q3g3_s7_00018_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,03cb7333a021
q3_radius1,q3g3_s7_00018,q3g3_s7_00018_symbol_phase_only,symbol_phase_only,3,1,88d725d26087
q3_radius1,q3g3_s7_00018,q3g3_s7_00018_output_histogram_random,output_distribution_matched_random,3,1,0620c426f279
q3_radius1,q3g3_s7_00018,q3g3_s7_00030,stratum_null_q3g3_s7_00030,3,1,bd116eb5eee0
q3_radius1,q3g3_s7_00018,q3g3_s7_00019,stratum_null_q3g3_s7_00019,3,1,b2dc1db17263
q3_radius1,q3g3_s7_00018,q3g3_s7_00116,stratum_null_q3g3_s7_00116,3,1,6762d22f9aec
q3_radius1,q3g3_s7_00018,q3g3_s7_00063,stratum_null_q3g3_s7_00063,3,1,a894ee1a3128
q3_radius1,q3g3_s7_00019,q3g3_s7_00019_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00019,q3g3_s7_00019_left_neighbor_removed,left_neighbor_removed,3,1,b708aec2ded8
q3_radius1,q3g3_s7_00019,q3g3_s7_00019_right_neighbor_removed,right_neighbor_removed,3,1,dca84078abdf
q3_radius1,q3g3_s7_00019,q3g3_s7_00019_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,b2dc1db17263
q3_radius1,q3g3_s7_00019,q3g3_s7_00019_symbol_phase_only,symbol_phase_only,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00019,q3g3_s7_00019_output_histogram_random,output_distribution_matched_random,3,1,046bf01108b2
q3_radius1,q3g3_s7_00019,q3g3_s7_00030,stratum_null_q3g3_s7_00030,3,1,bd116eb5eee0
q3_radius1,q3g3_s7_00019,q3g3_s7_00018,stratum_null_q3g3_s7_00018,3,1,03cb7333a021
q3_radius1,q3g3_s7_00019,q3g3_s7_00116,stratum_null_q3g3_s7_00116,3,1,6762d22f9aec
q3_radius1,q3g3_s7_00019,q3g3_s7_00063,stratum_null_q3g3_s7_00063,3,1,a894ee1a3128
q3_radius1,q3g3_s7_00024,q3g3_s7_00024_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00024,q3g3_s7_00024_left_neighbor_removed,left_neighbor_removed,3,1,46ab4c8738d1
q3_radius1,q3g3_s7_00024,q3g3_s7_00024_right_neighbor_removed,right_neighbor_removed,3,1,f5682bc54342
q3_radius1,q3g3_s7_00024,q3g3_s7_00024_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,5211e4087ad3
q3_radius1,q3g3_s7_00024,q3g3_s7_00024_symbol_phase_only,symbol_phase_only,3,1,38b4aa418393
q3_radius1,q3g3_s7_00024,q3g3_s7_00024_output_histogram_random,output_distribution_matched_random,3,1,fa2f9d5b55e0
q3_radius1,q3g3_s7_00024,q3g3_s7_00030,stratum_null_q3g3_s7_00030,3,1,bd116eb5eee0
q3_radius1,q3g3_s7_00024,q3g3_s7_00019,stratum_null_q3g3_s7_00019,3,1,b2dc1db17263
q3_radius1,q3g3_s7_00024,q3g3_s7_00018,stratum_null_q3g3_s7_00018,3,1,03cb7333a021
q3_radius1,q3g3_s7_00024,q3g3_s7_00116,stratum_null_q3g3_s7_00116,3,1,6762d22f9aec
q3_radius1,q3g3_s7_00025,q3g3_s7_00025_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s7_00025,q3g3_s7_00025_left_neighbor_removed,left_neighbor_removed,3,1,d7d74020b8b0
q3_radius1,q3g3_s7_00025,q3g3_s7_00025_right_neighbor_removed,right_neighbor_removed,3,1,34312f074433
q3_radius1,q3g3_s7_00025,q3g3_s7_00025_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,c14807e78011
q3_radius1,q3g3_s7_00025,q3g3_s7_00025_symbol_phase_only,symbol_phase_only,3,1,7bb2e419cbad
q3_radius1,q3g3_s7_00025,q3g3_s7_00025_output_histogram_random,output_distribution_matched_random,3,1,18e34d2e68f0
q3_radius1,q3g3_s7_00025,q3g3_s7_00016,stratum_null_q3g3_s7_00016,3,1,611daa0f10ae
q3_radius1,q3g3_s7_00025,q3g3_s7_00038,stratum_null_q3g3_s7_00038,3,1,a4597f037fa7
q3_radius1,q3g3_s7_00025,q3g3_s7_00101,stratum_null_q3g3_s7_00101,3,1,1e644b63e784
q3_radius1,q3g3_s7_00025,q3g3_s7_00049,stratum_null_q3g3_s7_00049,3,1,4117d30e4011
q3_radius1,q3g3_s7_00026,q3g3_s7_00026_center_only_projection,center_only_projection,3,1,6cfe45459e29
q3_radius1,q3g3_s7_00026,q3g3_s7_00026_left_neighbor_removed,left_neighbor_removed,3,1,fc3d8221a03a
q3_radius1,q3g3_s7_00026,q3g3_s7_00026_right_neighbor_removed,right_neighbor_removed,3,1,bf68dd7d9574
q3_radius1,q3g3_s7_00026,q3g3_s7_00026_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,847baca460dd
q3_radius1,q3g3_s7_00026,q3g3_s7_00026_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00026,q3g3_s7_00026_output_histogram_random,output_distribution_matched_random,3,1,f3f812671ace
q3_radius1,q3g3_s7_00026,q3g3_s7_00032,stratum_null_q3g3_s7_00032,3,1,a0d3a8705a7b
q3_radius1,q3g3_s7_00026,q3g3_s7_00122,stratum_null_q3g3_s7_00122,3,1,f117837ec949
q3_radius1,q3g3_s7_00026,q3g3_s7_00066,stratum_null_q3g3_s7_00066,3,1,efe9d043bd64
q3_radius1,q3g3_s7_00026,q3g3_s7_00119,stratum_null_q3g3_s7_00119,3,1,0c0e71db751e
q3_radius1,q3g3_s7_00027,q3g3_s7_00027_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00027,q3g3_s7_00027_left_neighbor_removed,left_neighbor_removed,3,1,839b4a54862b
q3_radius1,q3g3_s7_00027,q3g3_s7_00027_right_neighbor_removed,right_neighbor_removed,3,1,edc8fd25567a
q3_radius1,q3g3_s7_00027,q3g3_s7_00027_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,fb98f8f8453f
q3_radius1,q3g3_s7_00027,q3g3_s7_00027_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00027,q3g3_s7_00027_output_histogram_random,output_distribution_matched_random,3,1,8c7bf80e97f6
q3_radius1,q3g3_s7_00027,q3g3_s7_00068,stratum_null_q3g3_s7_00068,3,1,c67e79df17ac
q3_radius1,q3g3_s7_00027,q3g3_s7_00034,stratum_null_q3g3_s7_00034,3,1,a0bdf544c7ef
q3_radius1,q3g3_s7_00027,q3g3_s7_00011,stratum_null_q3g3_s7_00011,3,1,4f9c35c98f81
q3_radius1,q3g3_s7_00027,q3g3_s7_00123,stratum_null_q3g3_s7_00123,3,1,845f3012d26c
q3_radius1,q3g3_s7_00028,q3g3_s7_00028_center_only_projection,center_only_projection,3,1,36573a217d23
q3_radius1,q3g3_s7_00028,q3g3_s7_00028_left_neighbor_removed,left_neighbor_removed,3,1,2881df68e004
q3_radius1,q3g3_s7_00028,q3g3_s7_00028_right_neighbor_removed,right_neighbor_removed,3,1,074f45c41106
q3_radius1,q3g3_s7_00028,q3g3_s7_00028_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,13574101b836
q3_radius1,q3g3_s7_00028,q3g3_s7_00028_symbol_phase_only,symbol_phase_only,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00028,q3g3_s7_00028_output_histogram_random,output_distribution_matched_random,3,1,63596973ca9d
q3_radius1,q3g3_s7_00028,q3g3_s7_00106,stratum_null_q3g3_s7_00106,3,1,fdf7f9b5e63a
q3_radius1,q3g3_s7_00028,q3g3_s7_00052,stratum_null_q3g3_s7_00052,3,1,ba4a1e2f7699
q3_radius1,q3g3_s7_00028,q3g3_s7_00070,stratum_null_q3g3_s7_00070,3,1,446cc86a9997
q3_radius1,q3g3_s7_00028,q3g3_s7_00078,stratum_null_q3g3_s7_00078,3,1,1c64838927d6
q3_radius1,q3g3_s7_00030,q3g3_s7_00030_center_only_projection,center_only_projection,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00030,q3g3_s7_00030_left_neighbor_removed,left_neighbor_removed,3,1,114683ff6a49
q3_radius1,q3g3_s7_00030,q3g3_s7_00030_right_neighbor_removed,right_neighbor_removed,3,1,2458f1ae8484
q3_radius1,q3g3_s7_00030,q3g3_s7_00030_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,bd116eb5eee0
q3_radius1,q3g3_s7_00030,q3g3_s7_00030_symbol_phase_only,symbol_phase_only,3,1,7bb2e419cbad
q3_radius1,q3g3_s7_00030,q3g3_s7_00030_output_histogram_random,output_distribution_matched_random,3,1,ce4d4c13c431
q3_radius1,q3g3_s7_00030,q3g3_s7_00019,stratum_null_q3g3_s7_00019,3,1,b2dc1db17263
q3_radius1,q3g3_s7_00030,q3g3_s7_00018,stratum_null_q3g3_s7_00018,3,1,03cb7333a021
q3_radius1,q3g3_s7_00030,q3g3_s7_00116,stratum_null_q3g3_s7_00116,3,1,6762d22f9aec
q3_radius1,q3g3_s7_00030,q3g3_s7_00063,stratum_null_q3g3_s7_00063,3,1,a894ee1a3128
q3_radius1,q3g3_s7_00032,q3g3_s7_00032_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s7_00032,q3g3_s7_00032_left_neighbor_removed,left_neighbor_removed,3,1,917b6d81ccd6
