I_cost_constrained,I_max,I_mean,I_unconstrained,N_eff_mean,adaptive_idx,bounded_cost_score,coarse_name,compression_gate,compression_ratio,cost_sustainment_ratio,estimator_warning,fake_short_horizon_lure_detected,fake_viability_rate,family,hidden_nonviability_rate,horizon_coherence_score,irreversibility_sensitivity,label_entropy,macro_viability_purity,mixed_viability_label_fraction,nondegeneracy_score,omega_profile_score,pair_id,raw_I_nonzero,recoverability_preservation_score,recoverability_purity,room_purity,scale_consistency_score,sector_purity,singleton_fraction,total_cases,truncated_cases,truncation_fraction,variant,viability_preservation_score,world_seed
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,1,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,201
,2.218598684718779,2.0398785140448403,,7.689674954624639,,,random_k,0.4585537918871252,0.02292768959435626,,0,0,1.0,C,0.0,0.8583457321441713,,2.552629091844232,0.8378247111939833,1.0,0.4585537918871252,0.8107934766555475,1,1,0.8615009655012338,0.8392351952639014,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,201
,3.3939250627582944,2.5254466818806147,,12.496475966500359,,,checkerboard,0.0,0.003527336860670194,,0,0,1.0,C,0.0,1.0,,0.6930709707288083,0.8379355400696864,1.0,0.0,0.9369504280150134,1,1,0.8617324726017114,0.8395470383275261,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,201
,2.4406753795440936,1.2838746794841098,,3.6106025850594214,,,region,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,2.0443916719885755,0.9434523809523809,0.5,0.2821869488536155,0.7893133048948424,1,1,0.9478138222849084,0.9449404761904762,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,201
,4.592666487034191,3.6908760908501677,,40.0799452537056,,,viability_signature,0.9876543209876543,0.04938271604938271,,0,0,0.7857142857142857,C,0.21428571428571427,1.0,,3.0358156512372667,0.94757326007326,0.17857142857142858,0.9523809523809523,0.9718348495606811,1,1,0.9741250683644049,0.9734377725449155,0.9682539682539681,0.9583333333333333,0.9206349206349206,0.03571428571428571,5,1,0.2,ladder,1.0,201
,5.394751916496615,4.5224655646003376,,92.0623039418363,,,hash_k34_s1206,1.0,0.059964726631393295,,0,0,1.0,C,0.0,1.0,,3.5234439856557835,0.8385309799874543,1.0,1.0,0.9473222861542646,1,1,0.8619209042504137,0.8398007345353001,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,201
,4.042374765277214,3.093741409600562,,22.05945723747819,,,trap_mixing_adversarial,0.0,0.007054673721340388,,0,0,1.0,C,0.0,1.0,,1.3302345409503664,0.8669973544973545,1.0,0.0,0.9473694874533826,1,1,0.880195599022005,0.8638888888888889,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,201
,1.1949526501883314,0.9849505451585985,,2.6776794569336198,,,behavioral_quotient_k5,0.0,0.008818342151675485,,0,0,0.8,C,0.2,1.0,,1.553200583811344,0.9294331395348838,0.4,0.0,0.9735406313479394,1,1,0.9409190371991247,0.9372093023255814,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,201
,1.301829984345794,1.0179798291251436,,2.76759809169237,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,1.950040153672464,0.9543721762048193,0.25,0.2821869488536155,0.7982840540360736,1,1,0.9609261939218523,0.9593373493975903,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,201
,1.679265655563754,1.4759003036981033,,4.374972804596824,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,0,0,0.7692307692307693,C,0.23076923076923078,1.0,,2.3556011865604205,0.9404823947506874,0.23076923076923078,0.4585537918871252,0.8647432680247185,1,1,1.0,1.0,0.9594356261022927,0.9695767195767195,0.9594356261022927,0.0,5,1,0.2,ladder,1.0,201
,1.7193740915542164,1.5102220101272061,,4.52773588595986,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,0,0,0.7619047619047619,C,0.14285714285714285,1.0,,2.8089936932916246,0.9146895015316068,0.23809523809523808,0.7407407407407407,0.930556513562474,1,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,201
,0.0,0.0,,1.0,6,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,1,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,201
,5.394751916496615,4.5224655646003376,,92.0623039418363,,,identity,0.0,1.0,,0,0,0.8377425044091711,C,0.16225749559082892,1.0,,6.340359303727763,1.0,0.0,0.0,0.9834563022854758,2,1,1.0,1.0,0.9488536155202821,0.919973544973545,0.8377425044091712,1.0,5,1,0.2,ladder,1.0,202
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,2,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,202
,2.3110840748599464,2.1278165048670763,,8.396513035695186,,,random_k,0.4585537918871252,0.02292768959435626,,0,0,1.0,C,0.0,0.8561584405878948,,2.556747218120758,0.8376900905878261,1.0,0.4585537918871252,0.8105595045872059,2,1,0.8623461054453103,0.840372799638718,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,202
,3.3939250627582944,2.5254466818806147,,12.496475966500359,,,checkerboard,0.0,0.003527336860670194,,0,0,1.0,C,0.0,1.0,,0.6930709707288083,0.8379355400696864,1.0,0.0,0.9369504280150134,2,1,0.8617324726017114,0.8395470383275261,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,202
,2.4406753795440936,1.2838746794841098,,3.6106025850594214,,,region,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,2.0443916719885755,0.9434523809523809,0.5,0.2821869488536155,0.7893133048948424,2,1,0.9478138222849084,0.9449404761904762,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,202
,4.592666487034191,3.6908760908501677,,40.0799452537056,,,viability_signature,0.9876543209876543,0.04938271604938271,,0,0,0.7857142857142857,C,0.21428571428571427,1.0,,3.0358156512372667,0.94757326007326,0.17857142857142858,0.9523809523809523,0.9718348495606811,2,1,0.9741250683644049,0.9734377725449155,0.9682539682539681,0.9583333333333333,0.9206349206349206,0.03571428571428571,5,1,0.2,ladder,1.0,202
,5.394751916496615,4.5224655646003376,,92.0623039418363,,,hash_k34_s1206,1.0,0.059964726631393295,,0,0,1.0,C,0.0,1.0,,3.5234439856557835,0.8385309799874543,1.0,1.0,0.9473222861542646,2,1,0.8619209042504137,0.8398007345353001,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,202
,4.042374765277214,3.093741409600562,,22.05945723747819,,,trap_mixing_adversarial,0.0,0.007054673721340388,,0,0,1.0,C,0.0,1.0,,1.3302345409503664,0.8669973544973545,1.0,0.0,0.9473694874533826,2,1,0.880195599022005,0.8638888888888889,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,202
,0.9794530400294688,0.7786402201264497,,2.1785079592755894,,,behavioral_quotient_k5,0.0,0.008818342151675485,,0,0,0.8,C,0.2,1.0,,1.5538422755680124,0.934090909090909,0.2,0.0,0.9661009576863537,2,1,0.94017094017094,0.9363636363636363,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,202
,1.0759862558908448,0.7302210283843964,,2.0755393100795874,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,1.9386797005171608,0.9568452380952381,0.125,0.20605884398854218,0.7522745536871508,2,1,0.9591989107997716,0.95746336996337,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,202
,1.5929189638490422,1.4492567469181998,,4.259947119401496,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,0,0,0.8461538461538461,C,0.07692307692307693,1.0,,2.350857058557325,0.9419817470664928,0.15384615384615385,0.4585537918871252,0.863293017935856,2,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,202
,1.8522568787407487,1.5802349800478204,,4.856096763031327,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,0,0,0.8571428571428571,C,0.14285714285714285,1.0,,2.787163443466828,0.954722468697624,0.14285714285714285,0.7407407407407407,0.937223842326373,2,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,202
,0.0,0.0,,1.0,6,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,2,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,202
,5.394751916496615,4.5224655646003376,,92.0623039418363,,,identity,0.0,1.0,,0,0,0.8377425044091711,C,0.16225749559082892,1.0,,6.340359303727763,1.0,0.0,0.0,0.9834563022854758,3,1,1.0,1.0,0.9488536155202821,0.919973544973545,0.8377425044091712,1.0,5,1,0.2,ladder,1.0,203
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,3,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,203
,2.062916113084898,1.763637627607507,,5.83361937986567,,,random_k,0.4585537918871252,0.02292768959435626,,0,0,1.0,C,0.0,1.0,,2.5596642333217923,0.837354067611172,1.0,0.4585537918871252,0.8316009802024318,3,1,0.8613715668115943,0.8390608205219205,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,203
,3.3939250627582944,2.5254466818806147,,12.496475966500359,,,checkerboard,0.0,0.003527336860670194,,0,0,1.0,C,0.0,1.0,,0.6930709707288083,0.8379355400696864,1.0,0.0,0.9369504280150134,3,1,0.8617324726017114,0.8395470383275261,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,203
,2.4406753795440936,1.2838746794841098,,3.6106025850594214,,,region,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,2.0443916719885755,0.9434523809523809,0.5,0.2821869488536155,0.7893133048948424,3,1,0.9478138222849084,0.9449404761904762,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,203
,4.592666487034191,3.6908760908501677,,40.0799452537056,,,viability_signature,0.9876543209876543,0.04938271604938271,,0,0,0.7857142857142857,C,0.21428571428571427,1.0,,3.0358156512372667,0.94757326007326,0.17857142857142858,0.9523809523809523,0.9718348495606811,3,1,0.9741250683644049,0.9734377725449155,0.9682539682539681,0.9583333333333333,0.9206349206349206,0.03571428571428571,5,1,0.2,ladder,1.0,203
,5.394751916496615,4.5224655646003376,,92.0623039418363,,,hash_k34_s1206,1.0,0.059964726631393295,,0,0,1.0,C,0.0,1.0,,3.5234439856557835,0.8385309799874543,1.0,1.0,0.9473222861542646,3,1,0.8619209042504137,0.8398007345353001,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,203
,4.042374765277214,3.093741409600562,,22.05945723747819,,,trap_mixing_adversarial,0.0,0.007054673721340388,,0,0,1.0,C,0.0,1.0,,1.3302345409503664,0.8669973544973545,1.0,0.0,0.9473694874533826,3,1,0.880195599022005,0.8638888888888889,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,203
,1.0896557734533279,0.9458557733375577,,2.5750160660464045,,,behavioral_quotient_k5,0.0,0.008818342151675485,,0,0,0.8,C,0.2,1.0,,1.5676127279700403,0.938875,0.4,0.0,0.977132442420717,3,1,0.94876660341556,0.9460000000000001,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,203
,1.1611862090633371,0.8644396962989938,,2.3736757340125956,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,1.935042254332017,0.9521607990506329,0.25,0.24393360036655906,0.7785394666030442,3,1,0.9587422713586319,0.9569668200997314,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,203
,1.6580106930944263,1.4143491371015537,,4.113808069389636,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,0,0,0.8461538461538461,C,0.07692307692307693,1.0,,2.3574972507601695,0.9238782051282051,0.23076923076923078,0.4585537918871252,0.8605054016898125,3,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,203
,1.9597933626093003,1.8405020343478824,,6.299700133124237,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,0,0,0.7619047619047619,C,0.14285714285714285,1.0,,2.8143418843380084,0.9340659340659341,0.14285714285714285,0.7407407407407407,0.9338133101339511,3,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,203
,0.0,0.0,,1.0,5,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,3,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,203
,5.394751916496615,4.5224655646003376,,92.0623039418363,,,identity,0.0,1.0,,0,0,0.8377425044091711,C,0.16225749559082892,1.0,,6.340359303727763,1.0,0.0,0.0,0.9834563022854758,5,1,1.0,1.0,0.9488536155202821,0.919973544973545,0.8377425044091712,1.0,5,1,0.2,ladder,1.0,205
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,5,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,205
,1.9101772726888453,1.7879776503695541,,5.977351939273574,,,random_k,0.4585537918871252,0.02292768959435626,,0,0,1.0,C,0.0,0.9913655413708439,,2.553584873679172,0.837537198836752,1.0,0.4585537918871252,0.8304276736908354,5,1,0.8613559681014494,0.8390397965150904,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,205
,3.3939250627582944,2.5254466818806147,,12.496475966500359,,,checkerboard,0.0,0.003527336860670194,,0,0,1.0,C,0.0,1.0,,0.6930709707288083,0.8379355400696864,1.0,0.0,0.9369504280150134,5,1,0.8617324726017114,0.8395470383275261,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,205
,2.4406753795440936,1.2838746794841098,,3.6106025850594214,,,region,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,2.0443916719885755,0.9434523809523809,0.5,0.2821869488536155,0.7893133048948424,5,1,0.9478138222849084,0.9449404761904762,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,205
,4.592666487034191,3.6908760908501677,,40.0799452537056,,,viability_signature,0.9876543209876543,0.04938271604938271,,0,0,0.7857142857142857,C,0.21428571428571427,1.0,,3.0358156512372667,0.94757326007326,0.17857142857142858,0.9523809523809523,0.9718348495606811,5,1,0.9741250683644049,0.9734377725449155,0.9682539682539681,0.9583333333333333,0.9206349206349206,0.03571428571428571,5,1,0.2,ladder,1.0,205
,5.394751916496615,4.5224655646003376,,92.0623039418363,,,hash_k34_s1206,1.0,0.059964726631393295,,0,0,1.0,C,0.0,1.0,,3.5234439856557835,0.8385309799874543,1.0,1.0,0.9473222861542646,5,1,0.8619209042504137,0.8398007345353001,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,205
,4.042374765277214,3.093741409600562,,22.05945723747819,,,trap_mixing_adversarial,0.0,0.007054673721340388,,0,0,1.0,C,0.0,1.0,,1.3302345409503664,0.8669973544973545,1.0,0.0,0.9473694874533826,5,1,0.880195599022005,0.8638888888888889,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,205
,0.9967162177277207,0.7529976791633181,,2.1233556247288954,,,behavioral_quotient_k5,0.0,0.008818342151675485,,0,0,0.8,C,0.2,1.0,,1.5538422755680124,0.934090909090909,0.2,0.0,0.9661009576863537,5,1,0.94017094017094,0.9363636363636363,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,205
,1.1393060310632797,0.869358867380986,,2.385381017583669,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,1.9661732846441446,0.9588235294117647,0.125,0.2453217262450754,0.7749020722989638,5,1,0.9618104667609619,0.9602941176470589,0.998236331569665,0.9570105820105821,0.8871252204585538,0.0,5,1,0.2,ladder,1.0,205
,1.5974264987519962,1.424871585785495,,4.157323948987615,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,0,0,0.7692307692307693,C,0.15384615384615385,1.0,,2.3711758313895683,0.9416445623342174,0.15384615384615385,0.4585537918871252,0.8632415072686582,5,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,205
,1.913255409291805,1.6242584138477352,,5.07465434803991,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,0,0,0.8095238095238095,C,0.19047619047619047,1.0,,2.839067003945956,0.9181869717584002,0.23809523809523808,0.7407407407407407,0.9311485943677286,5,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,205
,0.0,0.0,,1.0,7,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,5,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,205
,5.394751916496615,4.48094361794143,,88.3179717909334,,,identity,0.0,1.0,,0,0,0.8377425044091711,C,0.16225749559082892,1.0,,6.340359303727763,1.0,0.0,0.0,0.9834563022854758,6,1,1.0,1.0,0.9488536155202821,0.919973544973545,0.8377425044091712,1.0,5,1,0.2,ladder,1.0,206
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,6,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,206
,2.057789476960979,1.9167789349577062,,6.799023065057718,,,random_k,0.4585537918871252,0.02292768959435626,,0,0,1.0,C,0.0,1.0,,2.5596017054498135,0.8383433917324494,1.0,0.4585537918871252,0.8317887382315209,6,1,0.86152122592476,0.8392624930086936,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,206
,3.3204619863978553,2.5107540666085266,,12.31421229666163,,,checkerboard,0.0,0.003527336860670194,,0,0,1.0,C,0.0,1.0,,0.6930709707288083,0.8379355400696864,1.0,0.0,0.9369504280150134,6,1,0.8617324726017114,0.8395470383275261,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,206
,2.422542864151428,1.2802481764055769,,3.5975324374589603,,,region,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,2.0443916719885755,0.9434523809523809,0.5,0.2821869488536155,0.7893133048948424,6,1,0.9478138222849084,0.9449404761904762,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,206
,4.592666487034191,3.6564483155825256,,38.72356446296061,,,viability_signature,0.9876543209876543,0.04938271604938271,,0,0,0.7857142857142857,C,0.21428571428571427,1.0,,3.035815651237267,0.94757326007326,0.17857142857142858,0.9523809523809523,0.9718348495606811,6,1,0.9741250683644049,0.9734377725449155,0.9682539682539681,0.9583333333333333,0.9206349206349206,0.03571428571428571,5,1,0.2,ladder,1.0,206
,5.394751916496615,4.48094361794143,,88.3179717909334,,,hash_k34_s1206,1.0,0.059964726631393295,,0,0,1.0,C,0.0,1.0,,3.5234439856557835,0.8392220097533337,1.0,1.0,0.9476026750865051,6,1,0.8627417263083287,0.8409045609988061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,206
,4.28885146461788,3.493992980113795,,32.9171230594361,,,trap_mixing_adversarial,0.0,0.007054673721340388,,0,0,1.0,C,0.0,1.0,,1.3442284057785248,0.861258259284575,1.0,0.0,0.944617010851831,6,1,0.8732637069224332,0.854870536731439,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,206
,0.9755668691568422,0.7380366565376704,,2.091824510181801,,,behavioral_quotient_k5,0.0,0.008818342151675485,,0,0,0.8,C,0.2,1.0,,1.5578565260848423,0.9348314606741572,0.2,0.0,0.9663840576932629,6,1,0.9408033826638478,0.9370786516853933,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,206
,1.0488440181077534,0.8242991428099338,,2.280282053087974,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,1.9533471945462964,0.953525641025641,0.125,0.23260646005218588,0.7668479343918132,6,1,0.9567198177676537,0.9547619047619047,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,206
,1.444198527985726,1.302675071185037,,3.6791254378729623,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,0,0,0.8461538461538461,C,0.07692307692307693,1.0,,2.35853792513744,0.9199751861042184,0.23076923076923078,0.4585537918871252,0.8598984500792359,6,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,206
,1.8866723545323747,1.7361986822246702,,5.675727121092599,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,0,0,0.8571428571428571,C,0.09523809523809523,1.0,,2.7837265598700904,0.9380487237630094,0.19047619047619047,0.7407407407407407,0.9344757529420105,6,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,206
,0.0,0.0,,1.0,5,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,6,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,206
,5.394751916496615,4.5224655646003376,,92.0623039418363,,,identity,0.0,1.0,,0,0,0.8377425044091711,C,0.16225749559082892,1.0,,6.340359303727763,1.0,0.0,0.0,0.9834563022854758,7,1,1.0,1.0,0.9488536155202821,0.919973544973545,0.8377425044091712,1.0,5,1,0.2,ladder,1.0,207
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,7,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,207
,2.123213252839217,2.0274927801931826,,7.5950200823112155,,,random_k,0.4585537918871252,0.02292768959435626,,0,0,1.0,C,0.0,1.0,,2.556732393574321,0.8390039406591706,1.0,0.4585537918871252,0.8323331665590408,7,1,0.8642291563784471,0.8428994872257021,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,207
,3.3939250627582944,2.5254466818806147,,12.496475966500359,,,checkerboard,0.0,0.003527336860670194,,0,0,1.0,C,0.0,1.0,,0.6930709707288083,0.8379355400696864,1.0,0.0,0.9369504280150134,7,1,0.8617324726017114,0.8395470383275261,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,207
,2.4406753795440936,1.2838746794841098,,3.6106025850594214,,,region,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,2.0443916719885755,0.9434523809523809,0.5,0.2821869488536155,0.7893133048948424,7,1,0.9478138222849084,0.9449404761904762,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,207
,4.592666487034191,3.6908760908501677,,40.0799452537056,,,viability_signature,0.9876543209876543,0.04938271604938271,,0,0,0.7857142857142857,C,0.21428571428571427,1.0,,3.0358156512372667,0.94757326007326,0.17857142857142858,0.9523809523809523,0.9718348495606811,7,1,0.9741250683644049,0.9734377725449155,0.9682539682539681,0.9583333333333333,0.9206349206349206,0.03571428571428571,5,1,0.2,ladder,1.0,207
,5.394751916496615,4.5224655646003376,,92.0623039418363,,,hash_k34_s1206,1.0,0.059964726631393295,,0,0,1.0,C,0.0,1.0,,3.5234439856557835,0.8385309799874543,1.0,1.0,0.9473222861542646,7,1,0.8619209042504137,0.8398007345353001,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,207
,4.042374765277214,3.093741409600562,,22.05945723747819,,,trap_mixing_adversarial,0.0,0.007054673721340388,,0,0,1.0,C,0.0,1.0,,1.3302345409503664,0.8669973544973545,1.0,0.0,0.9473694874533826,7,1,0.880195599022005,0.8638888888888889,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,207
,0.9960726586419233,0.7076622022193491,,2.0292417522522994,,,behavioral_quotient_k5,0.0,0.008818342151675485,,0,0,0.8,C,0.2,1.0,,1.5518379874429336,0.9325581395348838,0.2,0.0,0.9655151612383669,7,1,0.9388646288209607,0.9348837209302326,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,207
,1.112193170254541,0.7428662873188079,,2.101951685799486,,,behavioral_quotient_k8,0.2821869488536155,0.014109347442680775,,0,0,0.875,C,0.125,1.0,,1.945627200877233,0.9557926829268293,0.125,0.20962717102470768,0.7542457551535636,7,1,0.9588471435923828,0.9570809000343524,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,207
,1.3756720418299946,1.192786086482555,,3.2962520693771555,,,behavioral_quotient_k13,0.4585537918871252,0.02292768959435626,,0,0,0.8461538461538461,C,0.07692307692307693,1.0,,2.399958992804439,0.920803334596438,0.23076923076923078,0.4585537918871252,0.8600274130956741,7,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,207
,1.729128465093372,1.6205947873697126,,5.056096724860386,,,behavioral_quotient_k21,0.7407407407407407,0.037037037037037035,,0,0,0.8095238095238095,C,0.19047619047619047,1.0,,2.7275313496003952,0.943215480172002,0.19047619047619047,0.7407407407407407,0.9353316368834466,7,1,1.0,1.0,1.0,0.9583333333333333,0.8888888888888888,0.0,5,1,0.2,ladder,1.0,207
,0.0,0.0,,1.0,6,,best_of_10_hashes_per_world,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,7,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,207
,5.394751916496615,4.5224655646003376,,92.0623039418363,,,identity,0.0,1.0,,0,0,0.8377425044091711,C,0.16225749559082892,1.0,,6.340359303727763,1.0,0.0,0.0,0.9834563022854758,8,1,1.0,1.0,0.9488536155202821,0.919973544973545,0.8377425044091712,1.0,5,1,0.2,ladder,1.0,208
,0.0,0.0,,1.0,,,all_one,0.0,0.001763668430335097,,0,0,1.0,C,0.0,1.0,,0.0,0.8377425044091711,1.0,0.0,0.9369006563613204,8,0,0.8617021276595744,0.8395061728395061,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,208
,2.3389990032781984,2.1589574666252944,,8.662102418645718,,,random_k,0.4585537918871252,0.02292768959435626,,0,0,1.0,C,0.0,0.9005614701818793,,2.5572895806446554,0.8383859804563195,1.0,0.4585537918871252,0.8173435288548108,8,1,0.8611525911281771,0.8387656144773111,1.0,1.0,1.0,0.0,5,1,0.2,ladder,1.0,208
