condition,alpha,T,metric,mean,ci_low,ci_high,ci_width
shuffled,0.45,900,seed_effective_rank,1.932788472672112,1.92816541847041,1.937429935386793,0.00926451691638297
shuffled,0.45,900,seed_distance,1.4865088014985162,1.4784913997750246,1.495017411205114,0.01652601143008936
shuffled,0.45,900,seed_component_rank_balance,0.44497496002874265,0.4436842345138473,0.4464374736710249,0.002753239157177567
shuffled,0.45,900,seed_component_distance_balance,0.3702007560262516,0.3671072688572833,0.3729667459568158,0.005859477099532495
shuffled,0.45,1500,p_viable_T,0.9989303703703702,0.9988901388888889,0.9989628425925926,7.270370370371371e-05
shuffled,0.45,1500,seed_effective_rank,2.4616488758548365,2.45372131390292,2.470773474671238,0.01705216076831828
shuffled,0.45,1500,seed_distance,1.3427670770260483,1.3355565204593356,1.3502851277942831,0.014728607334947519
shuffled,0.45,1500,seed_component_rank_balance,0.3844140988740387,0.3831428126997633,0.3855014127781138,0.0023586000783504812
shuffled,0.45,1500,seed_component_distance_balance,0.4081638609652845,0.4052975486120191,0.4113732198274021,0.006075671215382994
shuffled,0.45,2400,p_viable_T,0.99885,0.9988227685185186,0.9988824166666667,5.964814814807262e-05
shuffled,0.45,2400,seed_effective_rank,3.2174261675710683,3.2084709233922624,3.2270446617951594,0.018573738402897
shuffled,0.45,2400,seed_distance,1.2210884560622302,1.2151512182515973,1.2264883027804072,0.011337084528809882
shuffled,0.45,2400,seed_component_rank_balance,0.36581623406549807,0.36473178636374354,0.36679711629382455,0.002065329930081017
shuffled,0.45,2400,seed_component_distance_balance,0.45010970120332067,0.4474138212955482,0.4533069602897199,0.005893138994171709
shuffled,0.5,900,p_viable_T,0.9988514814814816,0.9988083055555554,0.9988953796296296,8.707407407415602e-05
shuffled,0.5,900,seed_effective_rank,1.93330143914658,1.928421228950295,1.938059347255538,0.00963811830524297
shuffled,0.5,900,seed_distance,1.4956824887119966,1.4874083073014899,1.5043088450901272,0.016900537788637315
shuffled,0.5,900,seed_component_rank_balance,0.44613376287698686,0.4449268669781012,0.44720718033264284,0.002280313354541652
shuffled,0.5,900,seed_component_distance_balance,0.36869158227796833,0.3659086553171679,0.3717487963418262,0.005840141024658352
shuffled,0.5,1500,p_viable_T,0.9988400000000001,0.9988018148148149,0.9988765277777778,7.471296296290841e-05
shuffled,0.5,1500,seed_effective_rank,2.4631700557778435,2.455476921577457,2.4719334038678342,0.016456482290377217
shuffled,0.5,1500,seed_distance,1.3442276973047367,1.3371005902874433,1.351442256081712,0.014341665794268765
shuffled,0.5,1500,seed_component_rank_balance,0.38447114169721525,0.3833885868797087,0.3855688978107815,0.002180310931072793
shuffled,0.5,1500,seed_component_distance_balance,0.40825245363011126,0.40565524576044165,0.41125420338759694,0.005598957627155288
shuffled,0.5,2400,p_viable_T,0.9988933333333332,0.9988514259259259,0.9989329814814815,8.155555555555694e-05
shuffled,0.5,2400,seed_effective_rank,3.2230153272982838,3.2122814928488954,3.2361562927862573,0.023874799937361857
shuffled,0.5,2400,seed_distance,1.2205606826089426,1.214338634417757,1.2267234146276502,0.012384780209893309
shuffled,0.5,2400,seed_component_rank_balance,0.36680406991599085,0.3656991621662823,0.3677898775694187,0.002090715403136434
shuffled,0.5,2400,seed_component_distance_balance,0.45168310813871365,0.4491207627595284,0.4546837306814302,0.005562967921901807
shuffled,0.525,900,p_viable_T,0.9988237037037035,0.9987842499999999,0.9988565092592592,7.225925925924415e-05
shuffled,0.525,900,seed_effective_rank,1.9333095282515476,1.9286358725609642,1.938815081116909,0.010179208555944674
shuffled,0.525,900,seed_distance,1.4919665423034536,1.4834060455563833,1.5005378346680909,0.01713178911170754
shuffled,0.525,900,seed_component_rank_balance,0.4447260402338816,0.44360175333202895,0.44591656463464524,0.002314811302616293
