world,T,seed,relation_lineage_survival_depth,relation_lineage_branching_entropy,relation_lineage_extinction_rate,relation_lineage_merge_rate,relation_lineage_shuffle_delta
W12_stable_relation_weak_asymmetry,50,13,0.4839153121536756,3.777025058081827,0.5160846878463243,0.0,0.1697109346139638
W12_stable_relation_weak_asymmetry,50,14,0.4856957633308985,3.7742204203306096,0.5143042366691015,0.0,0.1662796749452155
W12_stable_relation_weak_asymmetry,50,15,0.4858477272727273,3.7741486543434735,0.5141522727272727,0.0,0.1751513636363637
W12_stable_relation_weak_asymmetry,50,16,0.485911855482934,3.774298788152533,0.514088144517066,0.0,0.1811505991285403
W12_stable_relation_weak_asymmetry,50,17,0.4850437062937063,3.775897689301283,0.5149562937062937,0.0,0.1699112072138389
W12_stable_relation_weak_asymmetry,50,18,0.4858230040102078,3.774164590139212,0.5141769959897922,0.0,0.1652957528253736
W12_stable_relation_weak_asymmetry,50,19,0.4851542416452442,3.775393313743865,0.5148457583547559,0.0,0.1594004774146161
W12_stable_relation_weak_asymmetry,50,21,0.4853960258780037,3.774560900231052,0.5146039741219963,0.0,0.1712851201478742
W12_stable_relation_weak_asymmetry,50,20,0.4850274926686216,3.775641060740551,0.5149725073313783,0.0,0.1806424120234604
W12_stable_relation_weak_asymmetry,50,23,0.4843915806927044,3.775957658385201,0.5156084193072956,0.0,0.1704297162859247
W12_stable_relation_weak_asymmetry,50,22,0.4856266126059712,3.774231682232604,0.5143733873940288,0.0,0.1694157758938444
W12_stable_relation_weak_asymmetry,50,24,0.4841002393225331,3.7765487169568015,0.5158997606774669,0.0,0.1740970176730486
W12_stable_relation_weak_asymmetry,50,25,0.4845002723311547,3.777082595709719,0.5154997276688453,0.0,0.1725381263616557
W12_stable_relation_weak_asymmetry,50,26,0.4842814563462949,3.776769581396073,0.5157185436537051,0.0,0.1639939471753484
W12_stable_relation_weak_asymmetry,50,27,0.4854634056638469,3.7754205057224266,0.5145365943361531,0.0,0.179591761677087
W12_stable_relation_weak_asymmetry,50,28,0.4844461792799412,3.776377435569412,0.5155538207200587,0.0,0.1695334313005143
W12_stable_relation_weak_asymmetry,50,29,0.4844763636363636,3.776263297322175,0.5155236363636364,0.0,0.1809336363636364
W12_stable_relation_weak_asymmetry,100,0,0.4896370555782591,3.7674119702113895,0.5103629444217409,0.0,0.1727807008581937
W12_stable_relation_weak_asymmetry,100,1,0.4898007246376811,3.767132425708069,0.5101992753623188,0.0,0.1694668737060041
W12_stable_relation_weak_asymmetry,100,3,0.4901326300696436,3.766968253610232,0.5098673699303564,0.0,0.1776387750921754
W12_stable_relation_weak_asymmetry,100,2,0.4893770161290323,3.76811302220662,0.5106229838709677,0.0,0.1704362399193549
W12_stable_relation_weak_asymmetry,100,4,0.4910700020483409,3.7646713250401,0.508929997951659,0.0,0.1725414789020893
W12_stable_relation_weak_asymmetry,100,5,0.4912135395117915,3.765284809692075,0.5087864604882085,0.0,0.178631568059578
W12_stable_relation_weak_asymmetry,100,6,0.4903002450980391,3.766600226944933,0.5096997549019608,0.0,0.1727009293300653
W12_stable_relation_weak_asymmetry,100,7,0.489957090314671,3.7668894882946073,0.510042909685329,0.0,0.1704589803841438
W12_stable_relation_weak_asymmetry,100,8,0.4905925525339925,3.7661150918115966,0.5094074474660075,0.0,0.1786863926658425
W12_stable_relation_weak_asymmetry,100,9,0.4893033667621776,3.7677155648579386,0.5106966332378224,0.0,0.1786463876381498
W12_stable_relation_weak_asymmetry,100,10,0.4897123781478473,3.766894079936213,0.5102876218521527,0.0,0.1735801685621446
W12_stable_relation_weak_asymmetry,100,11,0.4889664256198347,3.769225300613981,0.5110335743801653,0.0,0.1690539772727272
W12_stable_relation_weak_asymmetry,100,12,0.4904339922163047,3.766623402218656,0.5095660077836953,0.0,0.1743611736993034
W12_stable_relation_weak_asymmetry,100,13,0.4907682396928052,3.76574415768088,0.5092317603071947,0.0,0.1729678658043655
W12_stable_relation_weak_asymmetry,100,14,0.4908309426229508,3.766436549130152,0.5091690573770491,0.0,0.1671022028688524
W12_stable_relation_weak_asymmetry,100,15,0.4903459456699346,3.766582123190042,0.5096540543300654,0.0,0.177906454248366
W12_stable_relation_weak_asymmetry,100,16,0.4896455605564647,3.7678915478120154,0.5103544394435353,0.0,0.1748493760229131
W12_stable_relation_weak_asymmetry,100,17,0.4901544686482085,3.766728731270845,0.5098455313517916,0.0,0.1715093139250814
W13_stable_relation_strong_asymmetry,50,0,0.4258976952850106,3.809815758388367,0.5741023047149894,0.0,0.1253399894440535
W13_stable_relation_strong_asymmetry,50,1,0.4265002634351948,3.808448950632768,0.5734997365648051,0.0,0.1254065683175271
W12_stable_relation_weak_asymmetry,100,18,0.4904361362700701,3.766509487624635,0.5095638637299299,0.0,0.1758859098394402
W13_stable_relation_strong_asymmetry,50,2,0.4258463359046283,3.8093730794972886,0.5741536640953717,0.0,0.1180601332398317
W13_stable_relation_strong_asymmetry,50,3,0.4250369068541301,3.809626877111589,0.5749630931458698,0.0,0.1317091388400704
W12_stable_relation_weak_asymmetry,100,19,0.4902181069958847,3.767156829525439,0.5097818930041154,0.0,0.1693094135802468
W13_stable_relation_strong_asymmetry,50,4,0.4254909617409618,3.809937738050886,0.5745090382590382,0.0,0.1204984204984205
W13_stable_relation_strong_asymmetry,50,5,0.4256508590462833,3.808760190852362,0.5743491409537167,0.0,0.1307670056100981
W12_stable_relation_weak_asymmetry,100,20,0.4903641304347827,3.766490650133986,0.5096358695652172,0.0,0.1831094720496895
W12_stable_relation_weak_asymmetry,100,21,0.489254466098254,3.7685692134954767,0.5107455339017459,0.0,0.1756488530247664
W12_stable_relation_weak_asymmetry,100,23,0.4913433848080132,3.764959326514916,0.5086566151919867,0.0,0.1685919240400667
W12_stable_relation_weak_asymmetry,100,22,0.4897376012145749,3.767673800247475,0.5102623987854251,0.0,0.1775030364372469
W12_stable_relation_weak_asymmetry,100,24,0.4906819568755085,3.766620518121665,0.5093180431244915,0.0,0.1732907851912123
W12_stable_relation_weak_asymmetry,100,25,0.4899244449013158,3.76683912173086,0.5100755550986842,0.0,0.1787661903782895
W12_stable_relation_weak_asymmetry,100,26,0.4919920602605863,3.7638888731609432,0.5080079397394137,0.0,0.1738128562703583
W12_stable_relation_weak_asymmetry,100,27,0.4904157263028313,3.7659410974012713,0.5095842736971686,0.0,0.1800253898235535
W12_stable_relation_weak_asymmetry,100,28,0.490797670361248,3.765575125332411,0.509202329638752,0.0,0.1786976600985222
W12_stable_relation_weak_asymmetry,100,29,0.4905185034566898,3.766290440485,0.5094814965433102,0.0,0.1802811102074015
W13_stable_relation_strong_asymmetry,50,6,0.4249792768959435,3.810255608090993,0.5750207231040565,0.0,0.1217261904761904
W13_stable_relation_strong_asymmetry,50,7,0.4255398128531073,3.808974032264004,0.5744601871468926,0.0,0.124978813559322
W13_stable_relation_strong_asymmetry,50,8,0.4255640730237504,3.8092209523479705,0.5744359269762496,0.0,0.1336214994682736
W13_stable_relation_strong_asymmetry,50,10,0.4251353727144866,3.8099699690728097,0.5748646272855134,0.0,0.1291776547116737
W13_stable_relation_strong_asymmetry,50,9,0.425549388111888,3.808926629821471,0.574450611888112,0.0,0.1365887237762237
W13_stable_relation_strong_asymmetry,50,11,0.4254667832167832,3.809681875866996,0.5745332167832168,0.0,0.1259554195804196
W13_stable_relation_strong_asymmetry,50,13,0.4252095782073814,3.8089647715819455,0.5747904217926185,0.0,0.1267750439367311
W13_stable_relation_strong_asymmetry,50,12,0.4259883004926108,3.8093918070056607,0.5740116995073892,0.0,0.1346380190007037
W13_stable_relation_strong_asymmetry,50,14,0.4253488982161595,3.8098198036175,0.5746511017838405,0.0,0.1236970968870235
W13_stable_relation_strong_asymmetry,50,15,0.4252852260778128,3.810436861480509,0.5747147739221872,0.0,0.1301774447949525
W13_stable_relation_strong_asymmetry,50,16,0.4255933461404122,3.809400088070027,0.5744066538595878,0.0,0.1353785365001747
W13_stable_relation_strong_asymmetry,50,17,0.426657037815126,3.8084028327577504,0.573342962184874,0.0,0.1281630777310924
W13_stable_relation_strong_asymmetry,50,18,0.4255213083128727,3.809239584010167,0.5744786916871273,0.0,0.1235356015433181
W13_stable_relation_strong_asymmetry,50,19,0.4261232840549103,3.8089845179050745,0.5738767159450897,0.0,0.1202107532558958
W13_stable_relation_strong_asymmetry,50,22,0.4250636188136187,3.810395730369162,0.5749363811863812,0.0,0.125398824148824
W13_stable_relation_strong_asymmetry,50,20,0.4254605494892567,3.810218572399085,0.5745394505107433,0.0,0.1341784078901021
W13_stable_relation_strong_asymmetry,50,21,0.426014530812325,3.80923222046868,0.573985469187675,0.0,0.1283613445378151
W13_stable_relation_strong_asymmetry,50,23,0.4260021929824561,3.8093873820978503,0.5739978070175439,0.0,0.1269421052631578
W13_stable_relation_strong_asymmetry,50,24,0.4259292074022346,3.8095810685775926,0.5740707925977654,0.0,0.1309842004189944
W13_stable_relation_strong_asymmetry,50,25,0.4259839304531085,3.809432469867788,0.5740160695468914,0.0,0.129206181945908
W13_stable_relation_strong_asymmetry,50,26,0.4251299720865317,3.8089978959108737,0.5748700279134682,0.0,0.1226578855547801
W13_stable_relation_strong_asymmetry,50,27,0.4258710129688047,3.808544704812373,0.5741289870311952,0.0,0.1350267262530669
W13_stable_relation_strong_asymmetry,50,29,0.4254767135325131,3.8093534500242696,0.5745232864674868,0.0,0.1360808435852372
W13_stable_relation_strong_asymmetry,50,28,0.425565350877193,3.8084200183155743,0.574434649122807,0.0,0.1270162280701754
W13_stable_relation_strong_asymmetry,100,0,0.4272977872815173,3.80605220656786,0.5727022127184827,0.0,0.1268675622908144
W13_stable_relation_strong_asymmetry,100,2,0.4269382911392405,3.807531789756502,0.5730617088607595,0.0,0.1247677773641102
W13_stable_relation_strong_asymmetry,100,1,0.4271457791000372,3.806299764376815,0.5728542208999627,0.0,0.1249428226106359
W13_stable_relation_strong_asymmetry,100,3,0.4277758925251023,3.805971473335694,0.5722241074748977,0.0,0.1323658888062476
W13_stable_relation_strong_asymmetry,100,5,0.4274048363368886,3.806480563627874,0.5725951636631115,0.0,0.1315577877896286
W13_stable_relation_strong_asymmetry,100,4,0.4269807087342709,3.806171800726473,0.573019291265729,0.0,0.1261590951147297
W13_stable_relation_strong_asymmetry,100,6,0.4265444330473705,3.806945652519709,0.5734555669526296,0.0,0.1260327303245059
W13_stable_relation_strong_asymmetry,100,7,0.4272295718025429,3.806208859044432,0.572770428197457,0.0,0.1260976065818997
W13_stable_relation_strong_asymmetry,100,8,0.4275562938353637,3.805985615985666,0.5724437061646362,0.0,0.132215762273902
W13_stable_relation_strong_asymmetry,100,9,0.4269573842419716,3.8071123685811887,0.5730426157580284,0.0,0.1326862397311426
W13_stable_relation_strong_asymmetry,100,10,0.427093017850502,3.8066581194706206,0.572906982149498,0.0,0.1289877742655262
W13_stable_relation_strong_asymmetry,100,11,0.4265888414407723,3.806756876372388,0.5734111585592276,0.0,0.1251777757148162
W13_stable_relation_strong_asymmetry,100,13,0.4273925925925926,3.806113702886075,0.5726074074074073,0.0,0.1265180555555556
W13_stable_relation_strong_asymmetry,100,12,0.4275792486752461,3.80615952494876,0.5724207513247539,0.0,0.1300697861468585
W13_stable_relation_strong_asymmetry,100,14,0.4267411545623836,3.806801866598957,0.5732588454376164,0.0,0.1224378491620111
W13_stable_relation_strong_asymmetry,100,15,0.4271021465581049,3.807090603860159,0.572897853441895,0.0,0.131130875277572
W13_stable_relation_strong_asymmetry,100,16,0.4271577929255711,3.806709571213625,0.5728422070744289,0.0,0.1299145633750921
W13_stable_relation_strong_asymmetry,100,17,0.4277256493506493,3.805386024159838,0.5722743506493506,0.0,0.1265834879406307
W14_random_stepwise_relation_weak_asymmetry,50,0,0.3985490726429674,3.913897022379239,0.6014509273570325,0.0,0.0738258307573414
W14_random_stepwise_relation_weak_asymmetry,50,1,0.4012976144671027,3.90906490073354,0.5987023855328972,0.0,0.0828472489419007
W14_random_stepwise_relation_weak_asymmetry,50,2,0.3924724690880989,3.920261170611555,0.607527530911901,0.0,0.0613074768160742
W14_random_stepwise_relation_weak_asymmetry,50,3,0.4008983603318846,3.910805885895373,0.5991016396681154,0.0,0.0731543856183327
W14_random_stepwise_relation_weak_asymmetry,50,4,0.3973555992141453,3.9143807710966367,0.6026444007858547,0.0,0.0695206286836934
W14_random_stepwise_relation_weak_asymmetry,50,5,0.4046804584304584,3.90832010728806,0.5953195415695416,0.0,0.0719594988344988
W13_stable_relation_strong_asymmetry,100,18,0.4269930037313432,3.807425100926314,0.5730069962686568,0.0,0.1285806902985073
W13_stable_relation_strong_asymmetry,100,19,0.4272881001116487,3.805872944737052,0.5727118998883513,0.0,0.1252535355414961
W13_stable_relation_strong_asymmetry,100,21,0.4272350368324124,3.806551541085089,0.5727649631675875,0.0,0.1307889042357273
W13_stable_relation_strong_asymmetry,100,20,0.4276767257290514,3.805283926451531,0.5723232742709485,0.0,0.1350523717238834
W13_stable_relation_strong_asymmetry,100,23,0.4277060003732736,3.8057394150684,0.5722939996267264,0.0,0.1233300671892497
W13_stable_relation_strong_asymmetry,100,22,0.4271680488259411,3.806878870120578,0.5728319511740589,0.0,0.1301220648527767
W13_stable_relation_strong_asymmetry,100,24,0.4273573594266813,3.8063163476605055,0.5726426405733187,0.0,0.1273026920249907
W13_stable_relation_strong_asymmetry,100,25,0.4276247663551402,3.806419586867562,0.5723752336448598,0.0,0.1315518691588786
W13_stable_relation_strong_asymmetry,100,26,0.4273861724008975,3.806168416480692,0.5726138275991024,0.0,0.126460359012715
W13_stable_relation_strong_asymmetry,100,27,0.4270039903489235,3.807055562896685,0.5729960096510764,0.0,0.132583750927988
W13_stable_relation_strong_asymmetry,100,28,0.4269661071958456,3.807043134666097,0.5730338928041544,0.0,0.1297232010385755
W14_random_stepwise_relation_weak_asymmetry,50,6,0.3942057291666667,3.9184970622768023,0.6057942708333333,0.0,0.0723234953703704
W14_random_stepwise_relation_weak_asymmetry,50,7,0.4008933450429351,3.9111101707061793,0.5991066549570648,0.0,0.0616793520686963
W14_random_stepwise_relation_weak_asymmetry,50,8,0.3946773875295974,3.9172328001457264,0.6053226124704025,0.0,0.0713595106550907
W13_stable_relation_strong_asymmetry,100,29,0.4272020402511078,3.8065270711284778,0.5727979597488921,0.0,0.1333793389955687
W14_random_stepwise_relation_weak_asymmetry,50,9,0.4039999027615713,3.907940562676727,0.5960000972384287,0.0,0.0734422403733954
W14_random_stepwise_relation_weak_asymmetry,50,10,0.3986900618716163,3.91187522841845,0.6013099381283837,0.0,0.0681172660479504
W14_random_stepwise_relation_weak_asymmetry,50,11,0.3979093481654956,3.912871450806409,0.6020906518345044,0.0,0.067141881342701
W14_random_stepwise_relation_weak_asymmetry,50,12,0.4069531554343592,3.905396944428601,0.5930468445656407,0.0,0.086926373198286
W14_random_stepwise_relation_weak_asymmetry,50,13,0.4053608746130031,3.905261937644444,0.5946391253869969,0.0,0.0753473297213622
W14_random_stepwise_relation_weak_asymmetry,50,14,0.4010119737350329,3.9111170766591288,0.5989880262649672,0.0,0.0730755117806103
W14_random_stepwise_relation_weak_asymmetry,50,15,0.4057231245166279,3.904664045500743,0.594276875483372,0.0,0.0762848027842227
W14_random_stepwise_relation_weak_asymmetry,50,16,0.4027230069659442,3.910076285559023,0.5972769930340558,0.0,0.0730601780185758
W14_random_stepwise_relation_weak_asymmetry,50,17,0.4037974254742548,3.9069834151096097,0.5962025745257452,0.0,0.0716100464576074
W14_random_stepwise_relation_weak_asymmetry,50,18,0.4031929773082942,3.9086693462736735,0.5968070226917058,0.0,0.0721478873239436
W14_random_stepwise_relation_weak_asymmetry,50,19,0.4033989361702128,3.9080181566039234,0.5966010638297872,0.0,0.0778858800773694
W14_random_stepwise_relation_weak_asymmetry,50,20,0.4079702403662724,3.902760808761272,0.5920297596337276,0.0,0.083388496756963
W14_random_stepwise_relation_weak_asymmetry,50,22,0.40449410514109,3.907550377317059,0.59550589485891,0.0,0.0805667761886354
W14_random_stepwise_relation_weak_asymmetry,50,21,0.3966375780031202,3.9150420839030975,0.6033624219968798,0.0,0.0593145475819033
W14_random_stepwise_relation_weak_asymmetry,50,23,0.4037246390948107,3.908350262460949,0.5962753609051893,0.0,0.0775341396800623
W14_random_stepwise_relation_weak_asymmetry,50,25,0.4027798870716511,3.908750050476908,0.597220112928349,0.0,0.0782174844236759
W14_random_stepwise_relation_weak_asymmetry,50,24,0.3992965967550453,3.913029463240955,0.6007034032449546,0.0,0.074274337158686
W14_random_stepwise_relation_weak_asymmetry,50,26,0.3984562326319967,3.913230853043988,0.6015437673680033,0.0,0.0755890234219928
W14_random_stepwise_relation_weak_asymmetry,50,28,0.3995669367283951,3.9122714022890777,0.6004330632716048,0.0,0.0723611111111112
W14_random_stepwise_relation_weak_asymmetry,50,27,0.3896439719079203,3.9234087584290616,0.6103560280920797,0.0,0.0667157627779944
W14_random_stepwise_relation_weak_asymmetry,50,29,0.3965826885880077,3.9142518829477866,0.6034173114119923,0.0,0.0634980657640231
W14_random_stepwise_relation_weak_asymmetry,100,0,0.4036105299860529,3.907957542313791,0.596389470013947,0.0,0.0798680846118084
W14_random_stepwise_relation_weak_asymmetry,100,2,0.4044963965028355,3.906662628168827,0.5955036034971645,0.0,0.0787045132325141
W14_random_stepwise_relation_weak_asymmetry,100,1,0.4002091989843028,3.911168082029515,0.5997908010156972,0.0,0.0746543167128346
W14_random_stepwise_relation_weak_asymmetry,100,3,0.4012861642557162,3.9100060066366193,0.5987138357442838,0.0,0.0732346593560428
W14_random_stepwise_relation_weak_asymmetry,100,5,0.4017748490478402,3.91022643365437,0.5982251509521598,0.0,0.0729186019507662
W14_random_stepwise_relation_weak_asymmetry,100,4,0.4024466008268259,3.909363679543733,0.5975533991731741,0.0,0.0733563964170877
W14_random_stepwise_relation_weak_asymmetry,100,7,0.3945800870760769,3.917210555842612,0.605419912923923,0.0,0.0669560609532538
W14_random_stepwise_relation_weak_asymmetry,100,6,0.3969836574507965,3.915532518900948,0.6030163425492034,0.0,0.0690364339268977
W14_random_stepwise_relation_weak_asymmetry,100,9,0.3980286433926897,3.913666469952973,0.6019713566073103,0.0,0.0608762886597938
W14_random_stepwise_relation_weak_asymmetry,100,8,0.404432484220018,3.907453132852227,0.595567515779982,0.0,0.0697478020739404
W14_random_stepwise_relation_weak_asymmetry,100,10,0.3992688291881745,3.91297248548314,0.6007311708118255,0.0,0.0662142186766775
W14_random_stepwise_relation_weak_asymmetry,100,12,0.4063496668198529,3.904405981246888,0.593650333180147,0.0,0.0811132812499999
W14_random_stepwise_relation_weak_asymmetry,100,13,0.3988156968559362,3.913565234882367,0.6011843031440638,0.0,0.0704205771938057
W14_random_stepwise_relation_weak_asymmetry,100,11,0.4018479902416356,3.9103958279706577,0.5981520097583644,0.0,0.0704754298327137
W14_random_stepwise_relation_weak_asymmetry,100,14,0.400807564224548,3.910927999215277,0.5991924357754519,0.0,0.0713177925784967
W14_random_stepwise_relation_weak_asymmetry,100,15,0.4001819029850747,3.911727162658215,0.5998180970149253,0.0,0.0699314948694031
W14_random_stepwise_relation_weak_asymmetry,100,16,0.4067289558417662,3.904459108778775,0.5932710441582337,0.0,0.0758420538178472
W14_random_stepwise_relation_weak_asymmetry,100,17,0.4056569995387455,3.905104996796189,0.5943430004612544,0.0,0.0708489967712178
W15_random_stepwise_relation_strong_asymmetry,50,0,0.3960919698640206,3.891517808956448,0.6039080301359794,0.0,0.093260749724366
W15_random_stepwise_relation_strong_asymmetry,50,1,0.4000809679767104,3.885904425920282,0.5999190320232897,0.0,0.0951328238719069
W14_random_stepwise_relation_weak_asymmetry,100,18,0.4028593677895708,3.907964463385377,0.5971406322104291,0.0,0.0775504730041532
W14_random_stepwise_relation_weak_asymmetry,100,19,0.3973282804358124,3.914042476156412,0.6026717195641875,0.0,0.0701054002842254
W14_random_stepwise_relation_weak_asymmetry,100,20,0.3999513403263403,3.9113854378440136,0.6000486596736596,0.0,0.0681780303030302
W15_random_stepwise_relation_strong_asymmetry,50,3,0.393752712477396,3.892143865346189,0.6062472875226039,0.0,0.0941835443037975
W15_random_stepwise_relation_strong_asymmetry,50,2,0.3921030653450807,3.894734399643647,0.6078969346549192,0.0,0.0865065161527166
W15_random_stepwise_relation_strong_asymmetry,50,5,0.3951754948680352,3.892299592562986,0.6048245051319647,0.0,0.0884920271260998
W15_random_stepwise_relation_strong_asymmetry,50,4,0.3926406649616368,3.8939514962432655,0.6073593350383631,0.0,0.0794419071976617
W14_random_stepwise_relation_weak_asymmetry,100,21,0.4000804708826206,3.91090062038834,0.5999195291173793,0.0,0.0689786169244769
W14_random_stepwise_relation_weak_asymmetry,100,22,0.4007021324863883,3.910780358488905,0.5992978675136116,0.0,0.0716560798548093
W14_random_stepwise_relation_weak_asymmetry,100,23,0.4026146971766849,3.908803796599925,0.5973853028233151,0.0,0.0778765368852459
W14_random_stepwise_relation_weak_asymmetry,100,24,0.4061246510004653,3.905565928339741,0.5938753489995346,0.0,0.0802448813401582
W14_random_stepwise_relation_weak_asymmetry,100,25,0.3987473603941812,3.913088233286116,0.6012526396058189,0.0,0.0680924448615672
W14_random_stepwise_relation_weak_asymmetry,100,27,0.395660524491682,3.9167991165353984,0.604339475508318,0.0,0.0715284195933456
W14_random_stepwise_relation_weak_asymmetry,100,26,0.401792490800368,3.9103851982427336,0.598207509199632,0.0,0.0709671113155474
W14_random_stepwise_relation_weak_asymmetry,100,28,0.3984866133518775,3.913104933620832,0.6015133866481224,0.0,0.0671841678256837
W14_random_stepwise_relation_weak_asymmetry,100,29,0.4038401553803339,3.9072552511392153,0.5961598446196661,0.0,0.0708189355287569
W15_random_stepwise_relation_strong_asymmetry,50,6,0.3926922018348624,3.894571379010953,0.6073077981651376,0.0,0.0841683486238532
W15_random_stepwise_relation_strong_asymmetry,50,7,0.3967845364602418,3.8902612861163406,0.6032154635397582,0.0,0.0868395016489557
W15_random_stepwise_relation_strong_asymmetry,50,8,0.399413134819145,3.8855639726313815,0.600586865180855,0.0,0.0844866642309097
W15_random_stepwise_relation_strong_asymmetry,50,9,0.3936528187177597,3.893874870263988,0.6063471812822403,0.0,0.08341838614591
W15_random_stepwise_relation_strong_asymmetry,50,10,0.3918245227606461,3.895888559181087,0.6081754772393538,0.0,0.081100862701909
W15_random_stepwise_relation_strong_asymmetry,50,13,0.397274861878453,3.8883416257517696,0.6027251381215469,0.0,0.083280847145488
W15_random_stepwise_relation_strong_asymmetry,50,11,0.3990791651342406,3.88743893749474,0.6009208348657594,0.0,0.0916715704303053
W15_random_stepwise_relation_strong_asymmetry,50,14,0.3980039507533995,3.888222235718912,0.6019960492466004,0.0,0.0840274715178243
W15_random_stepwise_relation_strong_asymmetry,50,12,0.3966091109478324,3.8899361016358687,0.6033908890521675,0.0,0.083574118295371
W15_random_stepwise_relation_strong_asymmetry,50,15,0.4016746649764578,3.884564259071447,0.5983253350235422,0.0,0.0919825244476639
W15_random_stepwise_relation_strong_asymmetry,50,17,0.3962784403669724,3.8888977944182814,0.6037215596330275,0.0,0.0925990825688073
W15_random_stepwise_relation_strong_asymmetry,50,16,0.3913267181183388,3.895813064213733,0.6086732818816611,0.0,0.0802995222344726
W15_random_stepwise_relation_strong_asymmetry,50,18,0.3927464918759231,3.8936145428772178,0.6072535081240769,0.0,0.0885912112259969
W15_random_stepwise_relation_strong_asymmetry,50,19,0.3984200554528649,3.88771821215138,0.601579944547135,0.0,0.0892273567467651
W15_random_stepwise_relation_strong_asymmetry,50,21,0.3977953798392988,3.888056041039593,0.6022046201607012,0.0,0.0840120525931338
W15_random_stepwise_relation_strong_asymmetry,50,22,0.3957567368032484,3.890670197526212,0.6042432631967516,0.0,0.0847406792174234
W15_random_stepwise_relation_strong_asymmetry,50,20,0.3977613928702683,3.88864573160713,0.6022386071297317,0.0,0.0897914369717016
W15_random_stepwise_relation_strong_asymmetry,50,23,0.3973077634011091,3.889461967466449,0.6026922365988909,0.0,0.0893294824399261
W15_random_stepwise_relation_strong_asymmetry,50,25,0.394529304029304,3.893034892767632,0.605470695970696,0.0,0.0815444139194138
W15_random_stepwise_relation_strong_asymmetry,50,24,0.3908752268602541,3.8971276092870273,0.6091247731397459,0.0,0.0769582577132487
W15_random_stepwise_relation_strong_asymmetry,50,26,0.3982876275510205,3.889103658975704,0.6017123724489795,0.0,0.0901621720116618
W15_random_stepwise_relation_strong_asymmetry,50,27,0.394514898255814,3.892238315303557,0.605485101744186,0.0,0.088266715116279
W15_random_stepwise_relation_strong_asymmetry,50,28,0.3926466581910642,3.893573309528109,0.6073533418089357,0.0,0.081358517980385
W15_random_stepwise_relation_strong_asymmetry,50,29,0.3976379278951201,3.889945685270212,0.6023620721048799,0.0,0.0831359249817916
W15_random_stepwise_relation_strong_asymmetry,100,0,0.3919463121434393,3.894743437350972,0.6080536878565608,0.0,0.0817736348818256
W15_random_stepwise_relation_strong_asymmetry,100,1,0.4002267984896662,3.8859030739633726,0.5997732015103339,0.0,0.0889482313195549
W15_random_stepwise_relation_strong_asymmetry,100,3,0.3989888743455497,3.8861426506310046,0.6010111256544504,0.0,0.0882246778091018
W15_random_stepwise_relation_strong_asymmetry,100,4,0.3895889364303178,3.8980393855314377,0.6104110635696822,0.0,0.0762986450692746
W15_random_stepwise_relation_strong_asymmetry,100,2,0.3932352346278317,3.892712421944103,0.6067647653721683,0.0,0.0870838389967637
W15_random_stepwise_relation_strong_asymmetry,100,5,0.3925848268223922,3.894246075916661,0.6074151731776077,0.0,0.0806265102698349
W15_random_stepwise_relation_strong_asymmetry,100,6,0.3967291252485089,3.889861020198099,0.603270874751491,0.0,0.0911115805168986
W15_random_stepwise_relation_strong_asymmetry,100,7,0.3943810435132956,3.891935374394021,0.6056189564867044,0.0,0.0879331184528605
W15_random_stepwise_relation_strong_asymmetry,100,9,0.3962246553122465,3.890560275425778,0.6037753446877534,0.0,0.0846248986212489
W15_random_stepwise_relation_strong_asymmetry,100,8,0.3964876237623762,3.889740345582824,0.6035123762376238,0.0,0.0878111386138614
W15_random_stepwise_relation_strong_asymmetry,100,10,0.3948486467236466,3.891594596481892,0.6051513532763533,0.0,0.0936825905575905
W15_random_stepwise_relation_strong_asymmetry,100,11,0.4006755854560394,3.884674829891105,0.5993244145439606,0.0,0.0920395953163516
W15_random_stepwise_relation_strong_asymmetry,100,12,0.3954667499999999,3.890998794093013,0.60453325,0.0,0.0876742499999999
W15_random_stepwise_relation_strong_asymmetry,100,14,0.3971916299559471,3.8891820653676343,0.6028083700440529,0.0,0.0867250700841009
W15_random_stepwise_relation_strong_asymmetry,100,13,0.3886644975786926,3.898593554443474,0.6113355024213074,0.0,0.0783439265536724
W15_random_stepwise_relation_strong_asymmetry,100,16,0.4000938256658595,3.8856119609672337,0.5999061743341405,0.0,0.0890176049233251
W15_random_stepwise_relation_strong_asymmetry,100,15,0.3941288343558282,3.89239680686888,0.6058711656441718,0.0,0.0829872188139059
W15_random_stepwise_relation_strong_asymmetry,100,17,0.3948792585170341,3.892248964832318,0.6051207414829658,0.0,0.078744238476954
W16_fixed_but_permuted_relation,50,0,0.4245050158394932,3.806334690607717,0.5754949841605068,0.0,0.1239471136923618
W16_fixed_but_permuted_relation,50,1,0.4242149737302977,3.806985412911245,0.5757850262697023,0.0,0.1255840630472854
W15_random_stepwise_relation_strong_asymmetry,100,18,0.3913871951219512,3.8956757009838334,0.6086128048780488,0.0,0.0850077469012395
W16_fixed_but_permuted_relation,50,3,0.4250268296973962,3.806211853470812,0.5749731703026038,0.0,0.1290341308937369
W15_random_stepwise_relation_strong_asymmetry,100,19,0.3990256485849056,3.88762354774386,0.6009743514150945,0.0,0.0889588246855345
W16_fixed_but_permuted_relation,50,2,0.4243255711775044,3.807139047637011,0.5756744288224955,0.0,0.1293857644991213
