world,T,seed,closure_rate,lineage_recurrence_rate,recoverable_alternative_count,branching_after_closure,lock_in_index,closure_without_lock_in
W11_collapse_attractor_control,50,21,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,50,22,0.0,0.0,0.0,0.0,1.0,0.0
W10_noise_rich_control,100,18,0.2509243697478991,0.0,2975.0,0.9999658606377628,0.0003361344537815,0.250831461903442
W11_collapse_attractor_control,50,24,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,50,23,1.0,0.0,1.0,0.3372900666170139,1.0,0.0
W11_collapse_attractor_control,50,25,0.0,0.0,0.0,0.0,1.0,0.0
W10_noise_rich_control,100,19,0.2511352169525732,0.0,2973.0,0.9999872690825232,0.0003363605785401,0.2510475488593905
W10_noise_rich_control,100,20,0.2495775599864819,0.0,2959.0,0.9999986465940464,0.0003379520108144,0.2494928770826281
W10_noise_rich_control,100,21,0.2528878583473862,0.0,2965.0,0.9999870936993724,0.0003372681281618,0.2527993045868331
W10_noise_rich_control,100,22,0.2479250503018108,0.0,2982.0,0.99997855558881,0.0003353454057679,0.247836594951394
W10_noise_rich_control,100,23,0.2504631188952509,0.0,2969.0,0.999969831481349,0.0003368137420006,0.2503712059186676
W11_collapse_attractor_control,50,27,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,50,26,0.0,0.0,0.0,0.0,1.0,0.0
W10_noise_rich_control,100,24,0.2481136820925553,0.0,2982.0,0.999963360585604,0.0003353454057679,0.2480213906176798
W10_noise_rich_control,100,25,0.2536740006718173,0.0,2977.0,0.9999989505759644,0.0003359086328518,0.2535885232628908
W10_noise_rich_control,100,27,0.2452667452036351,0.0,2971.0,0.9999454661944462,0.0003365870077415,0.2451708207767387
W10_noise_rich_control,100,28,0.2514089838492597,0.0,2972.0,0.9999670825363198,0.0003364737550471,0.251316118362888
W10_noise_rich_control,100,26,0.2490332885003362,0.0,2974.0,0.99992329203084,0.0003362474781439,0.2489304552705711
W11_collapse_attractor_control,50,28,0.0,0.0,0.0,0.0,1.0,0.0
W10_noise_rich_control,100,29,0.2530534029649596,0.0,2968.0,0.9999760896804484,0.0003369272237196,0.252962093835325
W11_collapse_attractor_control,50,29,1.0,0.0,1.0,0.3372900666170139,1.0,0.0
W11_collapse_attractor_control,100,0,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,1,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,3,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,2,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,4,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,5,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,6,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,8,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,9,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,7,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,10,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,11,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,12,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,14,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,13,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,15,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,16,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,17,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,18,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,19,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,20,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,21,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,22,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,23,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,24,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,26,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,25,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,27,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,29,0.0,0.0,0.0,0.0,1.0,0.0
W11_collapse_attractor_control,100,28,0.0,0.0,0.0,0.0,1.0,0.0
W12_stable_relation_weak_asymmetry,50,0,0.2625639619883041,0.0,2736.0,0.999974493308518,0.0003654970760233,0.2624613009377399
W12_stable_relation_weak_asymmetry,50,3,0.26578073089701,0.0,2709.0,0.9999809259378304,0.0003691399040236,0.2656775529766921
W12_stable_relation_weak_asymmetry,50,4,0.2660488665923448,0.0,2691.0,0.9999806015680802,0.0003716090672612,0.2659448414082073
W12_stable_relation_weak_asymmetry,50,2,0.2639529520295203,0.0,2710.0,0.9999621668328544,0.0003690036900369,0.2638455699250084
W12_stable_relation_weak_asymmetry,50,1,0.2674860853432282,0.0,2695.0,0.9999161929062657,0.0003710575139146,0.2673644237080492
W12_stable_relation_weak_asymmetry,50,5,0.2605776306107432,0.0,2718.0,0.999994151704596,0.0003679175864606,0.2604802361435263
W12_stable_relation_weak_asymmetry,50,6,0.2653037812041116,0.0,2724.0,0.9999428964885052,0.000367107195301,0.2651912420611637
W12_stable_relation_weak_asymmetry,50,7,0.2659899635036496,0.0,2740.0,0.9999606866468296,0.0003649635036496,0.2658824337336665
W12_stable_relation_weak_asymmetry,50,8,0.270095053525286,0.0,2709.0,0.9999263957662804,0.0003691399040236,0.269975477862257
W12_stable_relation_weak_asymmetry,50,9,0.265527950310559,0.0,2737.0,0.9999799607730524,0.000365363536719,0.2654256170487687
W12_stable_relation_weak_asymmetry,50,10,0.2672254974207811,0.0,2714.0,0.9999727285451,0.0003684598378776,0.2671197506144219
W12_stable_relation_weak_asymmetry,50,11,0.2626006220270764,0.0,2733.0,0.9999697192901158,0.000365898280278,0.2624965880873512
W12_stable_relation_weak_asymmetry,50,12,0.2688152011922504,0.0,2684.0,0.9999091724604258,0.0003725782414307,0.2686906397708004
W12_stable_relation_weak_asymmetry,50,13,0.2617750277059475,0.0,2707.0,0.9999824157070444,0.000369412633912,0.2616737232751485
W12_stable_relation_weak_asymmetry,50,14,0.2669147187728268,0.0,2738.0,0.9999397680108904,0.0003652300949598,0.2668011625520418
W12_stable_relation_weak_asymmetry,50,15,0.2662954545454545,0.0,2750.0,0.9999611530818744,0.0003636363636363,0.2661882788387209
W12_stable_relation_weak_asymmetry,50,16,0.2670433914306463,0.0,2754.0,0.9999488460727616,0.0003631082062454,0.2669327704257531
W12_stable_relation_weak_asymmetry,50,17,0.2657572690467427,0.0,2717.0,0.9999242518381476,0.0003680529996319,0.2656393330712037
W12_stable_relation_weak_asymmetry,50,18,0.2657674079475027,0.0,2743.0,0.9999728008977888,0.0003645643456069,0.2656632926267501
W12_stable_relation_weak_asymmetry,50,19,0.2690506793977231,0.0,2723.0,0.9999083290196132,0.0003672420124862,0.2689272176029144
W12_stable_relation_weak_asymmetry,50,21,0.2646950092421442,0.0,2705.0,0.9999498803653798,0.0003696857670979,0.2645838937518621
W12_stable_relation_weak_asymmetry,50,20,0.2659686583577713,0.0,2728.0,0.9999641768901634,0.000366568914956,0.2658616381834076
W12_stable_relation_weak_asymmetry,50,23,0.2654753131908622,0.0,2714.0,0.999947703976542,0.0003684598378776,0.2653636180122368
W12_stable_relation_weak_asymmetry,50,22,0.2662182086251382,0.0,2713.0,0.9999015727677816,0.0003685956505713,0.2660938882882516
W12_stable_relation_weak_asymmetry,50,24,0.2658321060382916,0.0,2716.0,0.999916789438851,0.0003681885125184,0.265712117816219
W12_stable_relation_weak_asymmetry,50,25,0.265227850399419,0.0,2754.0,0.9999759297826836,0.0003631082062454,0.2651251622165329
W12_stable_relation_weak_asymmetry,50,26,0.2641003301540719,0.0,2726.0,0.9999905902550984,0.0003668378576669,0.2640009639496488
W12_stable_relation_weak_asymmetry,50,27,0.2667570798087532,0.0,2719.0,0.9999982874587732,0.0003677822728944,0.2666585146191486
W12_stable_relation_weak_asymmetry,50,28,0.2638455180014695,0.0,2722.0,0.9999897668911004,0.0003673769287288,0.2637458882773918
W12_stable_relation_weak_asymmetry,50,29,0.2679772727272727,0.0,2750.0,0.9999858177277634,0.0003636363636363,0.2678760273016556
W12_stable_relation_weak_asymmetry,100,0,0.248263179403351,0.0,2447.0,0.9999880666967846,0.0004086636697997,0.2481587618722897
W12_stable_relation_weak_asymmetry,100,1,0.2493271221532091,0.0,2415.0,0.9999817740224054,0.0004140786749482,0.2492193387599661
W12_stable_relation_weak_asymmetry,100,3,0.2492574764440803,0.0,2441.0,0.9999589990216576,0.0004096681687832,0.2491451479764834
W12_stable_relation_weak_asymmetry,100,2,0.2478578629032258,0.0,2480.0,0.9999337970835412,0.0004032258064516,0.2477415179196772
W12_stable_relation_weak_asymmetry,100,4,0.2509473576403113,0.0,2441.0,0.9999760037654916,0.0004096681687832,0.2508385331711389
W12_stable_relation_weak_asymmetry,100,5,0.2504395945386843,0.0,2417.0,0.9999477228964768,0.0004137360364087,0.2503228918136084
W12_stable_relation_weak_asymmetry,100,6,0.2484681372549019,0.0,2448.0,0.9999282748792776,0.0004084967320261,0.248348824705667
W12_stable_relation_weak_asymmetry,100,7,0.2504852881078872,0.0,2447.0,0.9999512910978136,0.0004086636697997,0.2503707279934702
W12_stable_relation_weak_asymmetry,100,8,0.2466264936135146,0.0,2427.0,0.999912095702344,0.0004120313143798,0.2465032051791303
W12_stable_relation_weak_asymmetry,100,9,0.2538886614817847,0.0,2443.0,0.9999816472872648,0.0004093327875562,0.2537800788898853
W12_stable_relation_weak_asymmetry,100,10,0.2523101137286759,0.0,2462.0,0.9999684125864458,0.0004061738424045,0.2521996653735329
W12_stable_relation_weak_asymmetry,100,11,0.253202479338843,0.0,2420.0,0.9999795654229108,0.0004132231404958,0.2530926782676179
W12_stable_relation_weak_asymmetry,100,12,0.2501024170421958,0.0,2441.0,0.9999760245245966,0.0004096681687832,0.2499939641751529
W12_stable_relation_weak_asymmetry,100,13,0.2519957558609539,0.0,2474.0,0.9999270065108544,0.0004042037186742,0.2518755116248178
W12_stable_relation_weak_asymmetry,100,14,0.2489497950819672,0.0,2440.0,0.9999790774743298,0.0004098360655737,0.2488425599536433
W12_stable_relation_weak_asymmetry,100,15,0.2516084558823529,0.0,2448.0,0.999988304811182,0.0004084967320261,0.251502733244021
W12_stable_relation_weak_asymmetry,100,16,0.2518412438625204,0.0,2444.0,0.9999667546347096,0.0004091653027823,0.2517298300353335
W12_stable_relation_weak_asymmetry,100,17,0.2512469462540717,0.0,2456.0,0.9999988175665164,0.0004071661237785,0.2511443500470143
W13_stable_relation_strong_asymmetry,50,0,0.2515174173117523,0.0,2842.0,0.9999760707330811,0.0003518648838845,0.251422900655245
W13_stable_relation_strong_asymmetry,50,1,0.2494731296101159,0.0,2847.0,0.9999295702388982,0.0003512469265893,0.2493679387786794
W12_stable_relation_weak_asymmetry,100,18,0.2518526142445451,0.0,2429.0,0.9999542046155364,0.0004116920543433,0.2517373995854249
W13_stable_relation_strong_asymmetry,50,2,0.2500876577840112,0.0,2852.0,0.999996881520084,0.0003506311360448,0.2499991896445684
W13_stable_relation_strong_asymmetry,50,3,0.2475615114235501,0.0,2845.0,0.9999137042157203,0.0003514938488576,0.2474531390694291
W12_stable_relation_weak_asymmetry,100,19,0.2488683127572016,0.0,2430.0,0.9999426002691542,0.0004115226337448,0.248751618718102
W13_stable_relation_strong_asymmetry,50,4,0.2484643734643734,0.0,2849.0,0.999926219102965,0.0003510003510003,0.2483588368922328
W13_stable_relation_strong_asymmetry,50,5,0.2513806100981767,0.0,2852.0,0.9999847816354768,0.0003506311360448,0.2512886439688948
W12_stable_relation_weak_asymmetry,100,20,0.2505952380952381,0.0,2415.0,0.9999805119400972,0.0004140786749482,0.2504865903582887
W12_stable_relation_weak_asymmetry,100,21,0.2515986601705237,0.0,2463.0,0.9999732855995408,0.0004060089321965,0.2514897902887139
W12_stable_relation_weak_asymmetry,100,23,0.2460872287145242,0.0,2395.0,0.999970796391134,0.0008347245409015,0.2458746330292002
W12_stable_relation_weak_asymmetry,100,22,0.2511386639676113,0.0,2470.0,0.9999158900386872,0.0004048582995951,0.2510158736837727
W12_stable_relation_weak_asymmetry,100,24,0.2503051261187958,0.0,2458.0,0.999976699405904,0.000406834825061,0.2501974633912213
W12_stable_relation_weak_asymmetry,100,25,0.2493832236842105,0.0,2432.0,0.999981974593432,0.0004111842105263,0.2492761878546325
W12_stable_relation_weak_asymmetry,100,26,0.251628664495114,0.0,2456.0,0.9999651040531414,0.0004071661237785,0.2515174325819083
W12_stable_relation_weak_asymmetry,100,27,0.2482816988100123,0.0,2437.0,0.9999344306467254,0.0004103405826836,0.2481635457628414
W12_stable_relation_weak_asymmetry,100,28,0.2516933497536945,0.0,2436.0,0.9998581733741,0.0004105090311986,0.2515543451958373
W12_stable_relation_weak_asymmetry,100,29,0.2508641724278161,0.0,2458.0,0.9999749306985024,0.0008133387555917,0.2506538509994966
W13_stable_relation_strong_asymmetry,50,6,0.2481040564373897,0.0,2835.0,0.9999898912523668,0.000352733686067,0.2480140346424047
W13_stable_relation_strong_asymmetry,50,7,0.2471310028248587,0.0,2832.0,0.9999713083235642,0.0003531073446327,0.2470366509536484
W13_stable_relation_strong_asymmetry,50,8,0.2484048209854661,0.0,2821.0,0.9999855100154456,0.0003544842254519,0.2483131672888054
W13_stable_relation_strong_asymmetry,50,10,0.2494505977496484,0.0,2844.0,0.9999313061872364,0.000351617440225,0.2493457568815648
W13_stable_relation_strong_asymmetry,50,9,0.2470935314685314,0.0,2860.0,0.999991658122478,0.0003496503496503,0.2470050746255888
W13_stable_relation_strong_asymmetry,50,11,0.245541958041958,0.0,2860.0,0.999924909506419,0.0003496503496503,0.2454376727904572
W13_stable_relation_strong_asymmetry,50,13,0.2506810193321617,0.0,2845.0,0.999995877434017,0.0003514938488576,0.2505918734100491
W13_stable_relation_strong_asymmetry,50,12,0.2492522871217452,0.0,2842.0,0.999993474567948,0.0003518648838845,0.2491629580881166
W13_stable_relation_strong_asymmetry,50,14,0.250240468695348,0.0,2859.0,0.9999384650457936,0.0003497726477789,0.2501375482742359
W13_stable_relation_strong_asymmetry,50,15,0.2486855941114616,0.0,2853.0,0.9999955047230208,0.0003505082369435,0.2485973102435269
W13_stable_relation_strong_asymmetry,50,16,0.2537111421585749,0.0,2863.0,0.9999895017418492,0.0003492839678658,0.2536198623294105
W13_stable_relation_strong_asymmetry,50,17,0.2448354341736694,0.0,2856.0,0.9999212376419312,0.0003501400560224,0.2447304304169338
W13_stable_relation_strong_asymmetry,50,18,0.2487504384426517,0.0,2851.0,0.9999880549254392,0.0003507541213609,0.248660217900854
W13_stable_relation_strong_asymmetry,50,19,0.246414114748328,0.0,2841.0,0.9999726715018504,0.0003519887363604,0.2463206479981146
W13_stable_relation_strong_asymmetry,50,22,0.2522595647595647,0.0,2849.0,0.99990754300941,0.0003510003510003,0.2521477065900231
W13_stable_relation_strong_asymmetry,50,20,0.2503962662909475,0.0,2839.0,0.9998934637331702,0.0003522367030644,0.2502814006485769
W13_stable_relation_strong_asymmetry,50,21,0.2501969537815126,0.0,2856.0,0.9999893194324918,0.0003501400560224,0.2501066784963039
W13_stable_relation_strong_asymmetry,50,23,0.249078947368421,0.0,2850.0,0.9999495211522084,0.0003508771929824,0.2489789824399206
W13_stable_relation_strong_asymmetry,50,24,0.2482978351955307,0.0,2864.0,0.9999352105679048,0.0003491620111731,0.2481950575652868
W13_stable_relation_strong_asymmetry,50,25,0.2509439761152089,0.0,2847.0,0.9999666467160776,0.0003512469265893,0.2508474659490369
W13_stable_relation_strong_asymmetry,50,26,0.2512430216329379,0.0,2866.0,0.99996792428324,0.0003489183531053,0.2511473023434639
W13_stable_relation_strong_asymmetry,50,27,0.2492989835261128,0.0,2853.0,0.9999812647620532,0.0003505082369435,0.2492069331402593
W13_stable_relation_strong_asymmetry,50,29,0.2485720562390158,0.0,2845.0,0.9999742337605928,0.0003514938488576,0.2484782821743751
W13_stable_relation_strong_asymmetry,50,28,0.2530263157894737,0.0,2850.0,0.9999739467789758,0.0003508771929824,0.2529309447885438
W13_stable_relation_strong_asymmetry,100,0,0.2524637411677203,0.0,2689.0,0.9999500119726769,0.0003718854592785,0.252357238102249
W13_stable_relation_strong_asymmetry,100,2,0.249744043186895,0.0,2686.0,0.9999401529393426,0.0003723008190618,0.2496361223927337
W13_stable_relation_strong_asymmetry,100,1,0.2465368166604686,0.0,2689.0,0.9999921350966734,0.0003718854592785,0.2464431949360278
W13_stable_relation_strong_asymmetry,100,3,0.2511156563778356,0.0,2689.0,0.9999905587975694,0.0003718854592785,0.2510199001645647
W13_stable_relation_strong_asymmetry,100,5,0.2501149319602795,0.0,2719.0,0.9999868967545448,0.0003677822728944,0.2500196680101121
W13_stable_relation_strong_asymmetry,100,4,0.2489591043671354,0.0,2702.0,0.9999486828382684,0.0003700962250185,0.2488541943961048
W13_stable_relation_strong_asymmetry,100,6,0.248834390152928,0.0,2681.0,0.9999860937709436,0.000372995151063,0.2487381170746497
W13_stable_relation_strong_asymmetry,100,7,0.2461434181002244,0.0,2674.0,0.9999924165881848,0.00037397157816,0.2460495015488566
W13_stable_relation_strong_asymmetry,100,8,0.2491002214839424,0.0,2709.0,0.9999887394623492,0.0003691399040236,0.249005464685107
W13_stable_relation_strong_asymmetry,100,9,0.2485296863330844,0.0,2678.0,0.9999639566468485,0.0003734129947722,0.2484279276203428
W13_stable_relation_strong_asymmetry,100,10,0.2481173298624023,0.0,2689.0,0.9999900131796988,0.0003718854592785,0.2480225816535407
W13_stable_relation_strong_asymmetry,100,11,0.2516942072038619,0.0,2693.0,0.9999897544614992,0.0003713330857779,0.2515981670321105
W13_stable_relation_strong_asymmetry,100,13,0.2513657407407407,0.0,2700.0,0.9999896555463684,0.0003703703703703,0.2512700430400468
W13_stable_relation_strong_asymmetry,100,12,0.2514430355791067,0.0,2642.0,0.9999969917512136,0.0003785011355034,0.2513471079877185
W13_stable_relation_strong_asymmetry,100,14,0.2494646182495344,0.0,2685.0,0.9999800523206112,0.0003724394785847,0.2493667333903129
W13_stable_relation_strong_asymmetry,100,15,0.2506476683937824,0.0,2702.0,0.9999713501038956,0.0003700962250185,0.2505477262659138
W13_stable_relation_strong_asymmetry,100,16,0.253638540899042,0.0,2714.0,0.9999890697220888,0.0003684598378776,0.2535423139651377
W13_stable_relation_strong_asymmetry,100,17,0.2516697588126159,0.0,2695.0,0.9999810993545016,0.0003710575139146,0.2515716199017064
W14_random_stepwise_relation_weak_asymmetry,50,0,0.2545643353941267,0.0,2588.0,0.9999321174192508,0.0003863987635239,0.2544486982427976
W14_random_stepwise_relation_weak_asymmetry,50,1,0.2533185840707964,0.0,2599.0,0.9999689212698344,0.0003847633705271,0.2532132465678247
W14_random_stepwise_relation_weak_asymmetry,50,2,0.2529704404945904,0.0,2588.0,0.9999968222814531,0.0003863987635239,0.2528718894709286
W14_random_stepwise_relation_weak_asymmetry,50,3,0.2546671276175424,0.0,2531.0,0.999964601401,0.0003951007506914,0.254557497146493
W14_random_stepwise_relation_weak_asymmetry,50,4,0.2535363457760314,0.0,2545.0,0.9997382396424244,0.0003929273084479,0.2533703847344843
W14_random_stepwise_relation_weak_asymmetry,50,5,0.2550262237762238,0.0,2574.0,0.9999715505333948,0.0003885003885003,0.2549198934478824
W13_stable_relation_strong_asymmetry,100,18,0.2523787313432836,0.0,2680.0,0.99992945297745,0.0003731343283582,0.2522667622503162
W13_stable_relation_strong_asymmetry,100,19,0.2497673985857834,0.0,2687.0,0.9999894797469018,0.0003721622627465,0.2496718179472161
W13_stable_relation_strong_asymmetry,100,21,0.2490791896869245,0.0,2715.0,0.9999798830735548,0.0003683241252302,0.2489824389500965
W13_stable_relation_strong_asymmetry,100,20,0.2499307862679955,0.0,2709.0,0.9999712993330352,0.0003691399040236,0.2498313563091861
W13_stable_relation_strong_asymmetry,100,23,0.2514231056364315,0.0,2679.0,0.9999669574220126,0.0003732736095558,0.2513209514597221
W13_stable_relation_strong_asymmetry,100,22,0.248509131569139,0.0,2683.0,0.9999224720388882,0.0003727171077152,0.2483972487390107
W13_stable_relation_strong_asymmetry,100,24,0.2525955531054759,0.0,2721.0,0.9999544563963536,0.0003675119441381,0.2524912213388185
W13_stable_relation_strong_asymmetry,100,25,0.250303738317757,0.0,2675.0,0.9999313850879996,0.0003738317757009,0.2501929986782186
W13_stable_relation_strong_asymmetry,100,26,0.2514958863126402,0.0,2674.0,0.9999684965594732,0.00037397157816,0.2513939139764094
W13_stable_relation_strong_asymmetry,100,27,0.2507191907943578,0.0,2694.0,0.9999607481160682,0.0003711952487008,0.2506162874744072
W13_stable_relation_strong_asymmetry,100,28,0.2518314169139466,0.0,2696.0,0.9999929029252131,0.0003709198813056,0.2517362210312089
W14_random_stepwise_relation_weak_asymmetry,50,6,0.2515190972222222,0.0,2592.0,0.999953642202488,0.0003858024691358,0.2514104051605068
W14_random_stepwise_relation_weak_asymmetry,50,7,0.253415300546448,0.0,2562.0,0.9999861345046902,0.0003903200624512,0.2533128751133303
W14_random_stepwise_relation_weak_asymmetry,50,8,0.2559194948697711,0.0,2534.0,0.9998660704958152,0.000394632991318,0.2557842389490282
W13_stable_relation_strong_asymmetry,100,29,0.2471381093057607,0.0,2708.0,0.9999759511084284,0.0003692762186115,0.2470409058764429
W14_random_stepwise_relation_weak_asymmetry,50,9,0.257341501361338,0.0,2571.0,0.9999580380583056,0.0003889537145079,0.2572306130795465
W14_random_stepwise_relation_weak_asymmetry,50,10,0.2565980278422274,0.0,2586.0,0.999963397928638,0.0003866976024748,0.2564894136126059
W14_random_stepwise_relation_weak_asymmetry,50,11,0.2550985558157689,0.0,2562.0,0.9999948797383168,0.0003903200624512,0.2549976800699958
W14_random_stepwise_relation_weak_asymmetry,50,12,0.2535790806388781,0.0,2567.0,0.9998615192280952,0.0003895597974289,0.2534451942764807
W14_random_stepwise_relation_weak_asymmetry,50,13,0.2573529411764705,0.0,2584.0,0.9999791753164876,0.0003869969040247,0.2572479891654726
W14_random_stepwise_relation_weak_asymmetry,50,14,0.2571456160679799,0.0,2589.0,0.9999318453184156,0.0003862495171881,0.2570287747896272
W14_random_stepwise_relation_weak_asymmetry,50,15,0.2543745166279969,0.0,2586.0,0.9999311706055468,0.0003866976024748,0.2542586489388156
W14_random_stepwise_relation_weak_asymmetry,50,16,0.2553937693498452,0.0,2584.0,0.9999427820565988,0.0003869969040247,0.2552803253007868
W14_random_stepwise_relation_weak_asymmetry,50,17,0.254694154084398,0.0,2583.0,0.9998983190665718,0.0003871467286101,0.2545696625626696
W14_random_stepwise_relation_weak_asymmetry,50,18,0.2557707355242566,0.0,2556.0,0.999982673364781,0.0003912363067292,0.2556662388139075
W14_random_stepwise_relation_weak_asymmetry,50,19,0.2581721470019342,0.0,2585.0,0.9999703156143602,0.0003868471953578,0.2580646131140477
W14_random_stepwise_relation_weak_asymmetry,50,20,0.2600391072109881,0.0,2621.0,0.9999528413911378,0.0003815337657382,0.259927635107409
W14_random_stepwise_relation_weak_asymmetry,50,22,0.2545660997294163,0.0,2587.0,0.999949238971582,0.0003865481252415,0.2544547806387823
W14_random_stepwise_relation_weak_asymmetry,50,21,0.2515113104524181,0.0,2564.0,0.999905070782042,0.000390015600624,0.251389350657523
W14_random_stepwise_relation_weak_asymmetry,50,23,0.2515362856028092,0.0,2563.0,0.9999066259693384,0.000390167772142,0.251414666457652
W14_random_stepwise_relation_weak_asymmetry,50,25,0.2535533489096573,0.0,2568.0,0.9997514218872032,0.0003894080996884,0.2533916099124644
W14_random_stepwise_relation_weak_asymmetry,50,24,0.2486891571032845,0.0,2527.0,0.9999365961642942,0.000395726157499,0.2485749826920228
W14_random_stepwise_relation_weak_asymmetry,50,26,0.2529773719730052,0.0,2519.0,0.9999658239980884,0.000396982929734,0.252868301951792
W14_random_stepwise_relation_weak_asymmetry,50,28,0.2547743055555556,0.0,2592.0,0.9999393505426886,0.0003858024691358,0.2546605670374212
W14_random_stepwise_relation_weak_asymmetry,50,27,0.2530969566913773,0.0,2563.0,0.9999942021320648,0.000390167772142,0.2529967395654605
W14_random_stepwise_relation_weak_asymmetry,50,29,0.2579303675048356,0.0,2584.0,0.9997823614600692,0.0007736943907156,0.2576747160695044
W14_random_stepwise_relation_weak_asymmetry,100,0,0.2514237563923756,0.0,2151.0,0.9999326160410894,0.00046490004649,0.2512899354245734
W14_random_stepwise_relation_weak_asymmetry,100,2,0.2505021266540643,0.0,2116.0,0.9999587420127962,0.0004725897920604,0.2503734115768986
W14_random_stepwise_relation_weak_asymmetry,100,1,0.2523949676823638,0.0,2166.0,0.999897542385814,0.0004616805170821,0.2522525939959134
W14_random_stepwise_relation_weak_asymmetry,100,3,0.2490375641623891,0.0,2143.0,0.9999925660159634,0.0004666355576294,0.2489195039023907
W14_random_stepwise_relation_weak_asymmetry,100,5,0.2476196005573618,0.0,2153.0,0.9999890641496944,0.0004644681839294,0.2475018824580489
W14_random_stepwise_relation_weak_asymmetry,100,4,0.2522967386311437,0.0,2177.0,0.999979293280264,0.0004593477262287,0.2521756248598032
W14_random_stepwise_relation_weak_asymmetry,100,7,0.2493698441796517,0.0,2182.0,0.999971065142145,0.0004582951420714,0.2492483470173102
W14_random_stepwise_relation_weak_asymmetry,100,6,0.2467490627928772,0.0,2134.0,0.9999461711227344,0.000468603561387,0.246620159302365
W14_random_stepwise_relation_weak_asymmetry,100,9,0.249238519212746,0.0,2134.0,0.9998820687845608,0.000468603561387,0.2490923459271682
W14_random_stepwise_relation_weak_asymmetry,100,8,0.2531841749323715,0.0,2218.0,0.9999450555705705,0.0004508566275924,0.2530561203809631
W14_random_stepwise_relation_weak_asymmetry,100,10,0.2489734866259972,0.0,2131.0,0.9999987309247982,0.000469263256687,0.2488563366990278
W14_random_stepwise_relation_weak_asymmetry,100,12,0.2476160386029411,0.0,2176.0,0.9999349629688732,0.0004595588235294,0.2474861476563764
W14_random_stepwise_relation_weak_asymmetry,100,13,0.248592210229939,0.0,2131.0,0.9999260671511814,0.000469263256687,0.2484571845341336
W14_random_stepwise_relation_weak_asymmetry,100,11,0.2506970260223048,0.0,2152.0,0.9999170312989312,0.0004646840148698,0.2505597407805565
W14_random_stepwise_relation_weak_asymmetry,100,14,0.2480375832540437,0.0,2102.0,0.9999020200740594,0.000475737392959,0.2478952913584979
W14_random_stepwise_relation_weak_asymmetry,100,15,0.2462395055970149,0.0,2144.0,0.9999438061572228,0.0004664179104477,0.2461108243911734
W14_random_stepwise_relation_weak_asymmetry,100,16,0.2510924563017479,0.0,2174.0,0.999997674910629,0.0004599816007359,0.2509763748479071
W14_random_stepwise_relation_weak_asymmetry,100,17,0.2530269833948339,0.0,2168.0,0.9999459564057136,0.0004612546125461,0.2528966053514308
W15_random_stepwise_relation_strong_asymmetry,50,0,0.2490352811466372,0.0,2721.0,0.9999699551477887,0.0003675119441381,0.2489362782278948
W15_random_stepwise_relation_strong_asymmetry,50,1,0.2480440320232896,0.0,2748.0,0.99996961331471,0.0003639010189228,0.2479462340541673
W14_random_stepwise_relation_weak_asymmetry,100,18,0.2540378403322565,0.0,2167.0,0.9999810733063094,0.0004614674665436,0.2539158042560624
