space,rule_id,stratum,target_role,raw_persistence_score,adjusted_persistence,center_only_score,left_removed_score,right_removed_score,symmetrized_rule_score,symbol_phase_only_score,output_distribution_matched_score,stratum_null_persistence_q90,relation_load_bearing_adjusted,asymmetry_load_bearing_adjusted,local_phase_fakeout_rejected,future_distinct_descendant_count_raw,future_distinct_descendant_count_symbol_phase,composition_adjusted_delta,composition_emission_only_flag,interaction_outcome_diversity,matched_control_interaction_diversity,dominant_interaction_outcome,reclassification,recurrence_up_to_shift,motif_material_turnover,pattern_background_contrast,localized_component_lifetime_max,frozen_order_index,chaos_index,future_distinct_descendant_count,post_perturbation_survival_rate,active_fraction_mean,translation_velocity_estimate,period_estimate,collapse_rate,explosion_rate,classification,stage1_score,relation_asymmetry_priority,low_artifact_priority,active_fraction_mean_stage1,output_entropy,depends_center,relation_degree,left_right_asymmetry,temporal_irreversibility_proxy,directional_consequence,activity_density,table_json,table_digest,q,radius,DAR_complete_structural,DAR_asymmetric_structural,dominant_active_neighborhood,dominant_active_neighborhood_count,mechanism_label,symbol_turnover_by_phase_proxy,phase_sequence_length,depends_center_numeric,control_adjusted_positive,adjusted_persistence_positive,relation_positive,asymmetry_positive,composition_positive,non_emission_composition_positive,post_perturbation_survival_above_baseline,pra_positive,all_core_invariants,motif_family,mechanism_label_g4
q3_radius1,q3g3_s5_00351,S5_asymmetric_neighbor_dependent,candidate,0.0,-0.1600002339447282,0.0,0.0,0.0,0.0,0.0,0.0,0.1600002339447282,0.0,0.0,False,64.0,59.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout,1.0,0.0,0.875,454.0,0.35,0.2840949752326173,64.0,1.0,0.7998707593455572,-0.0001627604166666,0.0,0.0,0.0,transported_identity,0.1677805238786749,0.5654825064059044,0.117183369001292,0.7446910101152115,1.4784345996621122,True,2,0.3703703703703703,0.0672116223636671,0.0,0.7998707593455572,"[0,1,1,1,2,0,1,1,2,2,1,1,1,1,0,2,1,1,2,1,2,0,0,1,0,1,0]",61eb725dbd2d,3,1,True,True,"(1, 1, 1)",393,travelling,0.612548828125,17,1,False,False,False,False,False,False,False,False,False,regular_life_like_discovery,emitter
q3_radius1,q3g3_s6_00058,S6_relation_rich_nonchaotic_bias,candidate,0.1854828361325642,0.0499024115705287,0.0,0.0,0.1185760862910226,0.0,0.0,0.1355804245620354,0.0243965184953645,0.0669067498415416,0.1854828361325642,False,64.0,64.0,-0.3333333333333333,True,-0.0,0.9182958340544896,emission,self_persistence_fakeout,0.5029347737630209,0.539947509765625,1.0,305.5,0.0,0.3145819760657015,64.0,1.0,0.3550685513244193,0.0018412272135416,0.0,0.0,0.0,emitter_or_generator,0.207566941724944,0.73032812829147,0.1622187078416739,0.2795241537724951,1.5175287893989995,True,2,0.5185185185185185,0.0425459348668969,0.0,0.3550685513244193,"[0,0,1,1,1,1,2,2,2,2,1,2,1,0,1,1,1,1,0,1,0,2,1,2,0,0,1]",13aeaf36c1bd,3,1,True,True,"(0, 1, 1)",258,travelling,0.1656494140625,17,1,False,True,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s6_00123,S6_relation_rich_nonchaotic_bias,candidate,0.0981523472207826,0.0046277856515922,0.0,0.0,0.0,0.0,0.0,0.0700908295893823,0.0935245615691904,0.0981523472207826,0.0981523472207826,False,60.0,64.0,0.0,False,-0.0,-0.0,pass_through,self_persistence_fakeout,0.6450703938802083,0.4097188313802083,0.7278645833333333,464.5,0.0391927083333333,0.2057603767699362,60.0,1.0,0.7042207773665935,-0.0071868896484375,0.0,0.0,0.0,transported_identity,0.1902624240411719,0.6553483494751478,0.1591340928866642,0.5824861340949508,1.4784345996621122,True,2,0.4444444444444444,0.0672116223636671,0.0,0.7042207773665935,"[0,2,0,1,1,1,1,1,1,0,1,0,1,1,1,2,2,1,0,1,1,1,2,2,2,0,2]",1263b4734874,3,1,True,True,"(1, 2, 1)",191,travelling,0.1910400390625,17,1,False,True,True,True,False,False,False,False,False,local_phase_or_self_fakeout,travelling_identity
q3_radius1,q3g3_s6_00140,S6_relation_rich_nonchaotic_bias,candidate,0.0247382349108738,-0.112179504439674,0.0,0.0,0.0,0.0,0.0,0.1160401159545494,0.1369177393505478,0.0247382349108738,0.0247382349108738,False,60.0,64.0,0.0,True,-0.0,-0.0,emission,output_distribution_fakeout,0.9316151936848958,0.0683848063151041,0.99609375,516.0,0.2860026041666667,0.2466690643032475,60.0,1.0,0.7289492462733258,-0.0001220703125,0.0,0.0,0.0,emitter_or_generator,0.2410335753949656,0.8302267596937707,0.1874460185446765,0.6373326342393453,1.5175287893989995,True,2,0.4444444444444444,0.0425459348668969,0.0,0.7289492462733258,"[0,0,0,1,1,1,2,1,2,2,0,0,0,1,1,1,1,2,1,1,1,2,1,1,0,2,2]",a06c139ee869,3,1,True,True,"(0, 1, 0)",428,travelling,0.3525390625,17,1,False,False,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s6_00149,S6_relation_rich_nonchaotic_bias,candidate,0.1095930567327987,0.0302288361048783,0.0,0.0,0.0,0.0,0.0,0.0793642206279204,0.0331354531308239,0.1095930567327987,0.1095930567327987,False,63.0,63.0,1.0,False,1.4591479170272448,-0.0,emission,self_persistence_fakeout,0.8216654459635416,0.2928110758463542,0.9973958333333331,514.5,0.2995442708333333,0.1813846119219773,63.0,1.0,0.6380507461121517,0.000244140625,0.125,0.0,0.0,transported_identity,0.1763286800485518,0.6073543423894565,0.133996867914874,0.5424518510989178,1.5304930567574824,True,2,0.4444444444444444,0.0343663928571749,0.0,0.6380507461121517,"[0,0,0,1,1,1,1,0,2,0,2,0,2,1,0,1,2,1,1,0,0,2,1,1,1,1,2]",9b637d745f11,3,1,True,True,"(1, 1, 1)",367,travelling,0.1981201171875,17,1,False,True,True,True,True,True,False,False,False,composition_without_validation,emitter
q3_radius1,q3g3_s6_00302,S6_relation_rich_nonchaotic_bias,candidate,0.1354580066594349,-0.0182369644783871,0.0,0.0,0.0,0.0,0.0,0.0918612559224187,0.153694971137822,0.1354580066594349,0.1354580066594349,False,64.0,64.0,1.0,False,1.584962500721156,-0.0,new_motif,generic_persistence,0.9231821695963542,0.2877960205078125,0.8671875,403.0,0.1790364583333333,0.382893005005134,64.0,1.0,0.7786289683559484,-0.0071614583333333,7.875,0.0,0.0,transported_identity,0.1817543981191545,0.6395062156044327,0.1102416903316989,0.660307442631703,1.540709585192697,True,2,0.5185185185185185,0.0279204810891892,0.0,0.7786289683559484,"[0,0,0,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,1,1,1,1,2,2,0,0,2]",4814525c5fbe,3,1,True,True,"(1, 1, 1)",295,travelling,0.3372802734375,17,1,False,False,True,True,True,True,False,False,False,composition_without_validation,interaction_product
q3_radius1,q3g3_s6_00313,S6_relation_rich_nonchaotic_bias,candidate,0.0100388070680793,-0.1283268437140822,0.0,0.0,0.0,0.0,0.0,0.0815308626040141,0.1383656507821616,0.0100388070680793,0.0100388070680793,False,63.0,64.0,-0.5,True,-0.0,1.0,emission,output_distribution_fakeout,0.9786529541015624,0.0229085286458333,1.0,516.0,0.2652343749999999,0.4264558681663592,63.0,1.0,0.6522422726081516,-5.0862630208333336e-05,0.0,0.0,0.0,emitter_or_generator,0.2098674252876369,0.7384224223083521,0.1233204014556975,0.5305979687879985,1.5304930567574826,True,2,0.5185185185185185,0.0343663928571748,0.0,0.6522422726081516,"[0,0,1,1,1,1,2,2,2,2,2,0,0,0,1,1,2,2,1,1,1,2,2,2,0,2,2]",528ee0a3e46c,3,1,True,True,"(2, 2, 2)",244,travelling,0.3939208984375,17,1,False,False,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s6_00356,S6_relation_rich_nonchaotic_bias,candidate,0.040097995632436,-0.1181905910930053,0.0,0.0,0.0,0.0,0.0,0.0263531449935114,0.1582885867254414,0.040097995632436,0.040097995632436,False,64.0,64.0,1.0,False,1.4591479170272448,-0.0,emission,generic_persistence,0.574462890625,0.4268341064453125,0.2122395833333333,402.5,0.2364583333333333,0.0093158497285179,64.0,1.0,0.8671534527734629,-0.0187174479166666,0.4375,0.0,0.0,mixed,0.1907970520390439,0.6571898459122626,0.1704937265229193,0.7386747427023803,1.5448491887169091,True,2,0.4444444444444444,0.0253086820577744,0.0,0.8671534527734629,"[0,0,0,1,1,1,2,2,2,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,0,2,2]",82160c5bd214,3,1,True,True,"(1, 1, 1)",523,travelling,0.3560791015625,17,1,False,False,True,True,True,True,False,False,False,composition_without_validation,emitter
q3_radius1,q3g3_s6_00364,S6_relation_rich_nonchaotic_bias,candidate,0.1599239204960796,0.077923311252996,0.0,0.0,0.0760193855958008,0.0,0.0,0.0820006092430836,0.0758453232523947,0.0839045349002788,0.1599239204960796,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout,0.56390380859375,0.4789835611979166,1.0,349.5,0.125,0.2909102598801447,64.0,1.0,0.3435079315562307,0.0019531249999999,0.125,0.0,0.0,emitter_or_generator,0.1730550114848256,0.5832594831525605,0.1173975075058199,0.3025008917782557,1.5304930567574826,True,2,0.3703703703703703,0.0343663928571748,0.0,0.3435079315562307,"[0,0,0,1,1,1,2,2,2,2,1,2,1,0,1,1,1,1,0,1,1,2,1,2,2,0,2]",f979dd1e9612,3,1,True,True,"(0, 1, 1)",205,travelling,0.1495361328125,17,1,False,True,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s7_00001,S7_symmetric_control,leaked_control,0.0753989929001432,-0.030851557787559,0.0,0.1143027659347658,0.1174852638632951,0.0743459617733593,0.0,0.0032051420690065,0.1062505506877022,-0.0420862709631519,0.0010530311267838,True,64.0,60.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout,0.5685221354166667,0.5044047037760417,0.8736979166666667,436.0,0.174609375,0.5657419309010268,64.0,1.0,0.5556043360897905,-0.0119374593098958,1.875,0.0,0.03125,emitter_or_generator,0.0920788425683897,0.2762365277051694,0.0334228694852471,0.5092352188050979,1.3516441151533924,True,2,0.0,0.1472075115099593,0.0,0.5556043360897905,"[0,0,2,0,2,2,0,2,2,0,1,2,2,0,2,2,0,0,2,2,1,2,2,2,2,0,1]",fe359ed65f5f,3,1,True,False,"(0, 2, 0)",235,emitter-like,0.6571044921875,17,1,False,False,False,True,False,False,False,False,False,chaotic_discovery,emitter
q3_radius1,q3g3_s7_00003,S7_symmetric_control,leaked_control,0.000219938571585,-0.1283919991797157,0.0,0.0,0.0,0.0002169911090262,0.0,0.0394736590154902,0.1286119377513007,0.000219938571585,2.947462558795084e-06,True,64.0,60.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout,0.998779296875,0.001220703125,1.0,516.0,0.56640625,0.6674905343282791,64.0,1.0,0.5445089953684668,-0.0078938802083333,3.125,0.0,0.0,emitter_or_generator,0.0003657785025924,0.0010973355077773,5.459572514630929e-05,0.5141720011076575,1.579013207279971,True,2,0.0,0.0037535862447711,0.0,0.5445089953684668,"[0,2,1,1,1,1,2,0,0,2,0,0,1,1,2,0,1,2,1,0,1,1,2,0,0,2,2]",7e8846c69402,3,1,False,False,"(0, 1, 0)",821,emitter-like,0.25341796875,17,1,False,False,True,True,False,False,False,False,False,fragile_or_inconclusive,emitter
q3_radius1,q3g3_s7_00004,S7_symmetric_control,leaked_control,0.124822369214741,0.0391963640397253,0.0,0.0,0.0,0.1158725234696061,0.0,0.0,0.0856260051750157,0.124822369214741,0.0089498457451349,False,63.0,64.0,0.0,False,1.0,1.0,collapse,symmetric_fakeout,0.7641805013020834,0.267547607421875,0.7135416666666667,282.0,0.28828125,0.1030428059174371,63.0,0.96875,0.1980758776054357,-0.01123046875,0.25,0.03125,0.0,transported_identity,0.0984462895629447,0.2953388686888342,0.0635677372485974,0.1980191835633512,1.2183368243391808,True,2,0.0,0.2313150476526485,0.0,0.1980758776054357,"[0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1]",76238b4f4140,3,1,True,False,"(0, 1, 0)",301,travelling,0.320556640625,17,1,False,True,True,True,False,False,False,False,False,local_phase_or_self_fakeout,travelling_identity
q3_radius1,q3g3_s7_00005,S7_symmetric_control,leaked_control,0.0060288472922371,-0.1703209249135815,0.0,0.1445044625595122,0.1440918258838286,0.0057923705297834,0.0,0.0670719822638241,0.1763497722058186,-0.138475615267275,0.0002364767624536,False,62.0,63.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout,0.9270121256510416,0.0811106363932291,0.875,451.5,0.2635416666666667,0.7920879473770566,62.0,1.0,0.4161533110323008,-0.012359619140625,3.375,0.0,0.0,transported_identity,0.0192102389174317,0.0576307167522951,0.0035622720598402,0.3919080147947319,1.5061046842206038,True,2,0.0,0.0497537427318766,0.0,0.4161533110323008,"[0,0,2,0,2,2,0,0,1,0,2,2,2,0,0,0,1,2,2,2,1,2,0,1,1,2,0]",b6c005860da1,3,1,True,False,"(0, 1, 0)",288,travelling,0.3385009765625,17,1,False,False,False,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s7_00006,S7_symmetric_control,leaked_control,0.0001916108796121,-0.0909817478484592,0.0,0.0,0.0,0.0002099155984684,0.0,0.0911733587280713,0.0837937793607375,0.0001916108796121,-1.8304718856323557e-05,True,64.0,1.0,0.0,False,1.0,1.0,emission,symmetric_fakeout,0.9982706705729169,0.0017293294270833,0.5390625,403.0,0.621484375,0.0787674609581474,64.0,1.0,0.7670809601405133,-4.069010416666666e-05,1.625,0.0,0.0,localized_persistence,0.0384497253236971,0.1153491759710914,0.0182372352226837,0.6692209206666464,1.5610150105933087,True,2,0.0,0.0151091840450175,0.0,0.7670809601405133,"[0,0,1,1,2,2,2,0,2,0,1,1,2,1,0,0,2,2,1,1,1,2,0,1,2,2,2]",4067c700e8e8,3,1,False,False,"(2, 2, 2)",809,domain-wall-like,0.2542724609375,17,1,False,False,True,False,False,False,False,False,False,fragile_or_inconclusive,emitter
q3_radius1,q3g3_s7_00008,S7_symmetric_control,leaked_control,0.114155671633019,0.0153143723558903,0.0,0.0,0.0,0.1158303392088001,0.0,0.0988412992771286,0.0855070195091824,0.114155671633019,-0.0016746675757811,False,61.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout,0.7299550374348959,0.3008371988932292,0.7109375,238.0,0.2872395833333333,0.2513197609274615,61.0,0.9375,0.2179480658637152,-0.0110524495442708,0.25,0.0625,0.0,transported_identity,0.0826020850078752,0.2478062550236256,0.044956759350425,0.2116553458722185,1.5448491887169091,True,2,0.0,0.0253086820577744,0.0,0.2179480658637152,"[0,2,1,0,2,0,0,1,0,2,0,0,2,2,2,1,2,1,1,0,0,0,2,0,0,1,1]",2b904f660525,3,1,True,False,"(0, 1, 0)",351,travelling,0.3226318359375,17,1,False,True,True,False,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s7_00010,S7_symmetric_control,leaked_control,0.0,-0.1205928148595266,0.0,0.0,0.0,0.0,0.0,0.0,0.1205928148595266,0.0,0.0,False,39.0,64.0,0.0,False,1.0,1.0,emission,symmetric_fakeout,1.0,0.0,0.8697916666666667,452.0,0.4346354166666666,0.1136976417135933,39.0,0.828125,0.112386335406387,-0.0040690104166666,1.875,0.171875,0.0,emitter_or_generator,0.0,0.0,0.0,0.1127717133162086,1.3516441151533924,True,2,0.0,0.1472075115099593,0.0,0.112386335406387,"[0,2,0,0,0,0,0,2,0,2,1,2,0,1,2,2,2,0,0,2,1,0,2,0,0,0,0]",31c3f88f7482,3,1,True,False,"(0, 2, 0)",215,emitter-like,0.0,3,1,False,False,False,False,False,False,False,False,False,fragile_or_inconclusive,emitter
q3_radius1,q3g3_s7_00011,S7_symmetric_control,leaked_control,0.0706986076134511,-0.0614622013724532,0.0,0.0840613585504435,0.0992303371225208,0.0702123436038373,0.0,0.1321608089859043,0.1159910386419545,-0.0285317295090696,0.0004862640096138,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout,0.6793467203776041,0.3212636311848958,1.0,516.0,0.0601562499999999,0.5941755380442058,64.0,1.0,0.5773486657294459,-0.0040130615234375,2.0,0.0,0.0,emitter_or_generator,0.0930469427439782,0.2791408282319348,0.0358843617662066,0.5391295614873388,1.540709585192697,True,2,0.0,0.0279204810891892,0.0,0.5773486657294459,"[0,2,2,2,1,2,1,0,0,2,0,2,1,0,0,0,0,1,2,2,2,2,0,0,0,1,1]",4f9c35c98f81,3,1,True,False,"(0, 2, 0)",228,emitter-like,0.6170654296875,17,1,False,False,False,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s7_00013,S7_symmetric_control,leaked_control,0.0008358023576412,-0.0689874066267118,0.0,0.0215092715321033,0.0211843938260883,0.0009155685917438,0.0,0.0532928773063964,0.0698232089843531,-0.0206734691744621,-7.976623410261153e-05,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout,0.9968210856119792,0.0031789143880208,1.0,516.0,0.325390625,0.6444852408502771,64.0,1.0,0.6892569023266173,0.0,4.0,0.0,0.0,emitter_or_generator,0.0135513996625237,0.0406541989875713,0.004098285986244,0.645761452760214,1.5175287893989995,True,2,0.0,0.0425459348668969,0.0,0.6892569023266173,"[0,2,1,1,1,2,0,1,1,2,0,2,1,0,1,1,2,0,1,2,0,2,1,1,1,0,1]",50f125f2293b,3,1,True,False,"(0, 1, 1)",100,emitter-like,0.4298095703125,17,1,False,False,False,False,False,False,False,False,False,symmetric_control_fakeout,emitter
q3_radius1,q3g3_s7_00014,S7_symmetric_control,leaked_control,0.0017712067308809,-0.1047279019495335,0.0,0.0902885928227309,0.0912691550389186,0.0016602905023332,0.0,0.0238924158206961,0.1064991086804144,-0.0894979483080376,0.0001109162285477,False,58.0,63.0,0.0,True,-0.0,1.0,emission,symmetric_fakeout,0.9890238444010416,0.0109761555989583,1.0,516.0,0.3615885416666666,0.8454705216235203,58.0,1.0,0.5636098761307566,-0.0119222005208333,4.75,0.0,0.0,emitter_or_generator,0.0020290101666889,0.0060870305000667,0.0002158925266546,0.5271122557643786,1.5448491887169091,True,2,0.0,0.0253086820577744,0.0,0.5636098761307566,"[0,1,1,1,2,2,2,1,1,1,1,0,2,0,1,1,0,2,1,0,0,2,1,2,1,2,0]",a36f489345f1,3,1,True,False,"(0, 2, 0)",596,emitter-like,0.3118896484375,17,1,False,False,False,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s7_00015,S7_symmetric_control,leaked_control,0.0782112097404881,-0.0282878989399263,0.0,0.0229774020784313,0.0129949820329954,0.0781274399135941,0.0,0.0792360660143371,0.1064991086804144,0.0552338076620567,8.376982689399515e-05,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout,0.4663492838541666,0.5771484375,1.0,515.5,0.125,0.5710737610232733,64.0,1.0,0.5223212387749249,-0.0018564860026041,0.125,0.0,0.0,emitter_or_generator,0.1022788506211487,0.3068365518634462,0.0388589562618999,0.4890486424071315,1.5448491887169091,True,2,0.0,0.0253086820577744,0.0,0.5223212387749249,"[0,1,0,1,2,2,2,1,1,1,0,1,2,0,0,1,2,1,0,1,0,2,0,1,1,1,2]",e03d5e723bc9,3,1,True,False,"(0, 2, 0)",185,emitter-like,0.6290283203125,17,1,False,False,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s7_00016,S7_symmetric_control,leaked_control,0.096252444544003,-0.0044616018851821,0.0,0.1359780441217826,0.1412391149939766,0.0957260176164132,0.0,0.1007140464291851,0.1001523337070771,-0.0449866704499735,0.0005264269275898,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout,0.5514678955078125,0.4819691975911458,1.0,516.0,0.2504557291666667,0.3754907145658948,64.0,1.0,0.4227912808641975,-0.0037434895833333,0.25,0.0,0.0,emitter_or_generator,0.1336553484568638,0.4009660453705915,0.0690873633678146,0.3753050867221699,1.5304930567574826,True,2,0.0,0.0343663928571748,0.0,0.4227912808641975,"[0,2,0,1,1,0,2,2,1,2,1,1,1,0,2,2,1,1,0,1,2,0,2,1,1,1,2]",611daa0f10ae,3,1,True,False,"(1, 1, 1)",93,travelling,0.1910400390625,17,1,False,False,False,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s7_00017,S7_symmetric_control,leaked_control,0.0886337951243372,-0.0147385379409225,0.0,4.003418365649503e-05,7.817135734244695e-05,0.090417159161883,0.0,0.095551491136856,0.1033723330652597,0.0885556237669947,-0.0017833640375458,True,64.0,1.0,-0.5,False,-0.0,1.0,chaotic_explosion,symmetric_fakeout,0.6126607259114584,0.4179484049479167,0.7408854166666666,375.0,0.2591145833333333,0.3851375107481826,64.0,1.0,0.7938636051051566,-0.0096842447916666,0.25,0.0,0.0,emitter_or_generator,0.0865525110757332,0.2596575332271996,0.0390985489438777,0.7445916498681451,1.5448491887169091,True,2,0.0,0.0253086820577744,0.0,0.7938636051051566,"[0,1,1,2,1,1,1,0,0,1,1,2,1,1,2,0,1,2,1,2,0,1,2,0,0,2,0]",4b18e0691608,3,1,True,False,"(1, 1, 1)",500,travelling,0.639892578125,17,1,False,False,True,False,False,False,False,False,False,fragile_or_inconclusive,travelling_identity
q3_radius1,q3g3_s7_00018,S7_symmetric_control,leaked_control,0.0281065892089525,-0.0638244229031072,0.0,0.0,0.0,0.0288267448321814,0.0,0.0133602402542245,0.0919310121120597,0.0281065892089525,-0.0007201556232289,False,64.0,64.0,0.0,False,-0.0,-0.0,pass_through,symmetric_fakeout,0.6288197835286459,0.4133504231770833,0.9973958333333334,516.0,0.2544921875,0.6442694286363548,64.0,1.0,0.4566748447430606,-0.0020345052083333,0.25,0.0,0.0,emitter_or_generator,0.0890813289184421,0.2672439867553264,0.0327046330382447,0.3779122319202943,1.566367266898636,True,2,0.0,0.0117322862932461,0.0,0.4566748447430606,"[0,0,1,1,1,2,2,1,0,0,2,2,1,2,1,1,1,2,1,2,0,2,1,0,0,2,2]",03cb7333a021,3,1,False,False,"(1, 1, 1)",96,travelling,0.204345703125,17,1,False,False,True,False,False,False,False,False,False,local_phase_or_self_fakeout,travelling_identity
q3_radius1,q3g3_s7_00019,S7_symmetric_control,leaked_control,0.0643132207972074,-0.0167558018383758,0.0,0.0702148426188193,0.0712619294990587,0.0619008958529985,0.0,0.0725768341282458,0.0810690226355832,-0.0069487087018512,0.0024123249442088,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout,0.8525746663411459,0.1548411051432291,0.99609375,516.0,0.1280598958333333,0.4228218236278326,64.0,1.0,0.5756064768810408,0.002227783203125,12.625,0.0,0.0,localized_persistence,0.11745982954878,0.3523794886463401,0.0668916535440911,0.4884597243965831,1.566367266898636,True,2,0.0,0.0117322862932461,0.0,0.5756064768810408,"[0,0,1,1,2,2,2,1,0,0,2,0,2,2,0,1,1,1,1,0,0,2,0,1,0,1,1]",b2dc1db17263,3,1,False,False,"(2, 2, 2)",164,emitter-like,0.2525634765625,17,1,False,False,False,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s7_00024,S7_symmetric_control,leaked_control,0.0,-0.0919310121120597,0.0,0.0,0.0,0.0,0.0520154794535806,0.0229082167518517,0.0919310121120597,0.0,0.0,False,51.0,64.0,0.0,False,-0.0,-0.0,pass_through,symmetric_fakeout,1.0,0.0,0.9895833333333331,516.0,0.4820312499999999,0.0482573650046883,51.0,0.8125,0.0709609241745857,-0.0003255208333333,2.25,0.1875,0.0,emitter_or_generator,0.0,0.0,0.0,0.072275807421495,1.566367266898636,True,2,0.0,0.0117322862932461,0.0,0.0709609241745857,"[0,2,0,2,0,2,2,2,0,2,1,1,0,2,1,2,2,0,0,1,1,2,1,0,0,0,1]",5211e4087ad3,3,1,False,False,"(0, 2, 0)",164,travelling,0.0,3,1,False,False,False,False,False,False,False,False,False,regular_life_like_discovery,localized_oscillator
q3_radius1,q3g3_s7_00025,S7_symmetric_control,leaked_control,0.0918258400362895,-0.0096544750231016,0.0,0.0264587251077223,0.0120062934413025,0.091296955608834,0.0,0.0898167430457109,0.1014803150593912,0.0653671149285672,0.0005288844274554,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout,0.5486857096354167,0.4935557047526041,0.9986979166666669,479.5,0.0892578124999999,0.5620520810891605,64.0,1.0,0.640624415030179,-0.0122222900390625,0.5,0.0,0.015625,emitter_or_generator,0.1073894469781116,0.322168340934335,0.0431044365032774,0.597016004272936,1.5304930567574826,True,2,0.0,0.0343663928571748,0.0,0.640624415030179,"[0,1,2,0,1,2,0,2,2,1,2,1,1,0,0,2,2,1,2,1,2,2,0,1,2,1,2]",c14807e78011,3,1,True,False,"(1, 1, 1)",210,emitter-like,0.67431640625,17,1,False,False,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
q3_radius1,q3g3_s7_00026,S7_symmetric_control,leaked_control,0.1131718166613117,0.0281775775808899,0.0,0.101878330427245,0.0761509627581864,0.1140629097832866,0.0,0.0477302813056131,0.0849942390804217,0.0112934862340666,-0.0008910931219749,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout,0.4410146077473958,0.6162668863932291,0.9986979166666669,516.0,0.0013020833333333,0.5820532830930314,64.0,1.0,0.4578134736277361,-0.0044148763020833,0.0,0.0,0.0,emitter_or_generator,0.1178570945910937,0.3535712837732812,0.0523882158258166,0.4208176015416008,1.3800943362833298,True,2,0.0,0.1292574205033946,0.0,0.4578134736277361,"[0,2,1,0,0,0,1,0,1,2,1,0,0,2,0,0,2,0,1,0,0,0,0,2,1,0,0]",847baca460dd,3,1,True,False,"(0, 1, 0)",348,emitter-like,0.5662841796875,17,1,False,True,True,False,False,False,False,False,False,chaotic_discovery,emitter
q3_radius1,q3g3_s7_00027,S7_symmetric_control,leaked_control,0.1233742702309748,0.002792424982096,0.0,0.0,0.0,0.1240006103607166,0.0,0.1205818452488787,0.0986210984972828,0.1233742702309748,-0.0006263401297418,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout,0.6937357584635416,0.3302815755208333,1.0,463.0,0.0,0.4149681541766509,64.0,1.0,0.2649871449411651,-0.0044403076171875,0.0,0.0,0.0,transported_identity,0.1495204243916657,0.4485612731749971,0.0993612664884668,0.2392351024345665,1.540709585192697,True,2,0.0,0.0279204810891892,0.0,0.2649871449411651,"[0,1,2,0,2,0,0,2,0,1,2,0,2,0,2,2,2,1,2,0,1,0,2,1,0,1,0]",fb98f8f8453f,3,1,True,False,"(0, 1, 0)",589,travelling,0.341064453125,17,1,False,True,True,False,False,False,False,False,False,fragile_or_inconclusive,emitter
q3_radius1,q3g3_s7_00028,S7_symmetric_control,leaked_control,0.0713362846667522,0.0619765017475947,0.0,0.0012976229248864,0.0012861658394831,0.0711736439327349,0.0,0.0024998941136581,0.0093597829191574,0.0700386617418658,0.0001626407340172,False,63.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout,0.5452931722005208,0.4903004964192708,0.875,452.0,0.1692057291666666,0.5505413885742019,63.0,0.96875,0.5421291894150524,-0.009735107421875,0.375,0.03125,0.0,emitter_or_generator,0.0912265710193813,0.273679713058144,0.0354951598093534,0.514561604896872,1.5677116575334584,True,2,0.0,0.0108840702413138,0.0,0.5421291894150524,"[0,0,2,0,2,2,0,2,1,0,1,1,2,2,0,2,0,1,2,1,2,2,0,1,1,1,2]",13574101b836,3,1,False,False,"(2, 1, 1)",157,travelling,0.6597900390625,17,1,False,True,True,True,False,False,False,False,False,local_phase_or_self_fakeout,emitter
