Delta_H_cond_ci_high,Delta_H_cond_ci_low,Delta_H_cond_mean,Delta_H_cond_se,Delta_H_recovery_ci_high,Delta_H_recovery_ci_low,Delta_H_recovery_mean,Delta_H_recovery_se,Delta_H_weighted_ci_high,Delta_H_weighted_ci_low,Delta_H_weighted_mean,Delta_H_weighted_se,Delta_p_viable_ci_high,Delta_p_viable_ci_low,Delta_p_viable_mean,Delta_p_viable_se,candidate_C,horizon_T,pair_id,start_state
5.257495372027789,5.257495372027789,5.257495372027789,0.0,5.238414537352508,5.238414537352508,5.238414537352508,0.0,0.06460410313147746,0.06460410313147746,0.06460410313147746,0.0,0.012288,0.012288,0.012288,0.0,hash_k34_s1206,6,38,start
2.7614404564347526,2.4334085938785464,2.5974245251566495,0.08368159759086899,2.7422707076605812,2.410903023086636,2.5765868653736086,0.08453257259539415,0.004437996329128136,0.0028013748675232457,0.0036196855983256907,0.0004175054748992067,0.001596592215622448,0.0011462649272346948,0.0013714285714285714,0.00011487941030299825,hash_k34_s1206,8,38,start
0.591214473229121,-0.07928319630681957,0.2559656384611507,0.17104532386120933,0.5893442807814431,-0.07927236408230892,0.25503595834956705,0.17056547062850816,8.0424909043729e-05,-1.3537320084811591e-05,3.344379447945871e-05,2.396995641034199e-05,0.00010057189542109728,4.228524743604558e-05,7.142857142857143e-05,1.4869042853329515e-05,hash_k34_s1206,10,38,start
1.5607104090414063,1.5607104090414063,1.5607104090414063,0.0,1.5607104090414063,1.5607104090414063,1.5607104090414063,0.0,0.3745704981699375,0.3745704981699375,0.3745704981699375,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,trap_mixing_adversarial,2,38,start
2.510529247162029,2.510529247162029,2.510529247162029,0.0,2.514128252021963,2.514128252021963,2.514128252021963,0.0,0.4016846795459247,0.4016846795459247,0.4016846795459247,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,trap_mixing_adversarial,3,38,start
3.3132967654269385,3.3132967654269385,3.3132967654269385,0.0,3.3101067527145314,3.3101067527145314,3.3101067527145314,0.0,0.2703650160588382,0.2703650160588382,0.2703650160588382,0.0,0.08125337954939342,0.08125337954939342,0.08125337954939342,0.0,trap_mixing_adversarial,4,38,start
3.9636249492696867,3.9636249492696867,3.9636249492696867,0.0,3.954936156921336,3.954936156921336,3.954936156921336,0.0,0.13444615827922776,0.13444615827922776,0.13444615827922776,0.0,0.03386606547651151,0.03386606547651151,0.03386606547651151,0.0,trap_mixing_adversarial,5,38,start
4.500273211356753,4.500273211356753,4.500273211356753,0.0,4.488018210145542,4.488018210145542,4.488018210145542,0.0,0.055299357221151785,0.055299357221151785,0.055299357221151785,0.0,0.012342857142857143,0.012118857142857145,0.012230857142857144,5.714285714285714e-05,trap_mixing_adversarial,6,38,start
1.9763918327890064,1.688478725166217,1.8324352789776117,0.07344722133234423,1.952386408650018,1.6483724451651862,1.800379426907602,0.0775545825216407,0.003098526103561502,0.001914367772650418,0.00250644693810596,0.00030208120686507243,0.0015645115284818505,0.0011212027572324351,0.0013428571428571428,0.00011308897225750396,trap_mixing_adversarial,8,38,start
0.9480573731247268,0.2738472323084318,0.6109523027165793,0.17199238286129975,0.9385012344015595,0.271904155391981,0.6052026948967703,0.17005027525754554,0.00012689689906488465,2.6682484011805766e-05,7.678969153834521e-05,2.556490179925482e-05,0.00013245512260358952,5.32591631106962e-05,9.285714285714286e-05,2.0203050891044213e-05,trap_mixing_adversarial,10,38,start
1.7917594692280547,1.7917594692280547,1.7917594692280547,0.0,1.7917594692280547,1.7917594692280547,1.7917594692280547,0.0,0.43002227261473314,0.43002227261473314,0.43002227261473314,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,best_of_10_hashes_per_world,2,38,start
2.995732273553991,2.995732273553991,2.995732273553991,0.0,2.9869229364872325,2.9869229364872325,2.9869229364872325,0.0,0.47931716376863853,0.47931716376863853,0.47931716376863853,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,best_of_10_hashes_per_world,3,38,start
3.931825632724322,3.931825632724322,3.931825632724322,0.0,3.9181505266886263,3.9181505266886263,3.9181505266886263,0.0,0.3208369716303047,0.3208369716303047,0.3208369716303047,0.0,0.08125337954939342,0.08125337954939342,0.08125337954939342,0.0,best_of_10_hashes_per_world,4,38,start
4.663439094112072,4.663439094112072,4.663439094112072,0.0,4.646661095892557,4.646661095892557,4.646661095892557,0.0,0.15818385407228147,0.15818385407228147,0.15818385407228147,0.0,0.03386606547651151,0.03386606547651151,0.03386606547651151,0.0,best_of_10_hashes_per_world,5,38,start
5.257495372027789,5.257495372027789,5.257495372027789,0.0,5.238414537352508,5.238414537352508,5.238414537352508,0.0,0.06460410313147746,0.06460410313147746,0.06460410313147746,0.0,0.012288,0.012288,0.012288,0.0,best_of_10_hashes_per_world,6,38,start
2.781482205024329,2.5268536430148916,2.6541679240196103,0.06495626581873398,2.7619891920528854,2.5022925441166644,2.632140868084775,0.06624914488168893,0.004487196762826067,0.0033120793696832422,0.0038996380662546545,0.000299774845189496,0.0016220023933143104,0.001292283320971404,0.0014571428571428572,8.411200825074138e-05,best_of_10_hashes_per_world,8,38,start
0.8883580405591007,-0.11462941167275503,0.3868643144431729,0.2558641459775142,0.8874122499933503,-0.11450983261922265,0.38645120868706384,0.2555923680134115,0.00019542745458284595,-3.3384219894634054e-05,8.102161734410594e-05,5.837032512180612e-05,0.00014571306989780665,1.1429787245050509e-05,7.857142857142858e-05,3.425593945223371e-05,best_of_10_hashes_per_world,10,38,start
1.242453324894,1.242453324894,1.242453324894,0.0,1.242453324894,1.242453324894,1.242453324894,0.0,0.29818879797456,0.29818879797456,0.29818879797456,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,viability_signature,2,38,start
2.026221474036724,2.026221474036724,2.026221474036724,0.0,2.034680821429549,2.034680821429549,2.034680821429549,0.0,0.32419543584587585,0.32419543584587585,0.32419543584587585,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,viability_signature,3,38,start
2.648082066313278,2.648082066313278,2.648082066313278,0.0,2.650873729155691,2.650873729155691,2.650873729155691,0.0,0.2160834966111635,0.2160834966111635,0.2160834966111635,0.0,0.08125337954939342,0.08125337954939342,0.08125337954939342,0.0,viability_signature,4,38,start
3.1387044920483165,3.1387044920483165,3.1387044920483165,0.0,3.1319811640963144,3.1319811640963144,3.1319811640963144,0.0,0.10646485637027889,0.10646485637027889,0.10646485637027889,0.0,0.03386606547651151,0.03386606547651151,0.03386606547651151,0.0,viability_signature,5,38,start
3.5396075414503483,3.5396075414503483,3.5396075414503483,0.0,3.523503814545558,3.523503814545558,3.523503814545558,0.0,0.043494697469341884,0.043494697469341884,0.043494697469341884,0.0,0.012288,0.012288,0.012288,0.0,viability_signature,6,38,start
2.4630280045757016,2.205776768253075,2.3344023864143884,0.06562531538842513,2.421991999171999,2.1409685797754965,2.281480289473748,0.07168964780523038,0.0034154759644608183,0.0023059670106655296,0.002860721487563174,0.0002830379984171655,0.0013978939929661705,0.0010306774356052583,0.0012142857142857144,9.36776932043143e-05,viability_signature,8,38,start
0.7456628944041235,0.24454736353865553,0.49510512897138953,0.12783559460853777,0.7259622663398086,0.23632144570423136,0.48114185602202,0.12490837261111665,7.456628944041236e-05,2.4454736353865544e-05,4.951051289713895e-05,1.278355946085378e-05,0.00010771475256395444,4.942810457890272e-05,7.857142857142858e-05,1.4869042853329518e-05,viability_signature,10,38,start
1.242453324894,1.242453324894,1.242453324894,0.0,1.242453324894,1.242453324894,1.242453324894,0.0,0.29818879797456,0.29818879797456,0.29818879797456,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,behavioral_quotient_k5,2,38,start
1.514856040456535,1.514856040456535,1.514856040456535,0.0,1.5890454835973757,1.5890454835973757,1.5890454835973757,0.0,0.2423769664730456,0.2423769664730456,0.2423769664730456,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,behavioral_quotient_k5,3,38,start
1.8905738816096287,1.8905738816096287,1.8905738816096287,0.0,1.9766733002381915,1.9766733002381915,1.9766733002381915,0.0,0.15427082873934572,0.15427082873934572,0.15427082873934572,0.0,0.08125337954939342,0.08125337954939342,0.08125337954939342,0.0,behavioral_quotient_k5,4,38,start
2.2590669631677214,2.2590669631677214,2.2590669631677214,0.0,2.3434352571601083,2.3434352571601083,2.3434352571601083,0.0,0.07662755139064911,0.07662755139064911,0.07662755139064911,0.0,0.03386606547651151,0.03386606547651151,0.03386606547651151,0.0,behavioral_quotient_k5,5,38,start
2.59042945644241,2.59042945644241,2.59042945644241,0.0,2.6714812739188796,2.6714812739188796,2.6714812739188796,0.0,0.03183119716076433,0.03183119716076433,0.03183119716076433,0.0,0.012315428571428573,0.012203428571428572,0.012259428571428572,2.857142857142857e-05,behavioral_quotient_k5,6,38,start
2.1914615060233182,1.9017696018294523,2.0466155539263853,0.07390099596782289,2.180761507637789,1.899777838466547,2.040269673052168,0.07167950744164346,0.0031871009559655402,0.002125678448213224,0.002656389702089382,0.000270771047895999,0.0014693225643947418,0.00110210600703383,0.0012857142857142859,9.36776932043143e-05,behavioral_quotient_k5,8,38,start
0.6705563833483048,0.12161182300591838,0.39608410317711157,0.14003687763836387,0.6531696843421053,0.1176897496006038,0.38542971697135453,0.13660202416875036,6.705563833483048e-05,1.2161182300591843e-05,3.960841031771116e-05,1.4003687763836387e-05,9.951827498364446e-05,2.905315358778412e-05,6.428571428571429e-05,1.7975796274454166e-05,behavioral_quotient_k5,10,38,start
1.329661348854758,1.329661348854758,1.329661348854758,0.0,1.329661348854758,1.329661348854758,1.329661348854758,0.0,0.3191187237251419,0.3191187237251419,0.3191187237251419,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,predictive_quotient_k5,2,38,start
1.7524236752648437,1.7524236752648437,1.7524236752648437,0.0,1.793752979869925,1.793752979869925,1.793752979869925,0.0,0.280387788042375,0.280387788042375,0.280387788042375,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,predictive_quotient_k5,3,38,start
2.1701049686131957,2.1701049686131957,2.1701049686131957,0.0,2.2175961437243306,2.2175961437243306,2.2175961437243306,0.0,0.17708056543883677,0.17708056543883677,0.17708056543883677,0.0,0.08125337954939342,0.08125337954939342,0.08125337954939342,0.0,predictive_quotient_k5,4,38,start
2.5466295140017863,2.5466295140017863,2.5466295140017863,0.0,2.590625428756196,2.590625428756196,2.590625428756196,0.0,0.08638167311494059,0.08638167311494059,0.08638167311494059,0.0,0.03386606547651151,0.03386606547651151,0.03386606547651151,0.0,predictive_quotient_k5,5,38,start
2.8759710700219068,2.8759710700219068,2.8759710700219068,0.0,2.915136203462521,2.915136203462521,2.915136203462521,0.0,0.03533993250842919,0.03533993250842919,0.03533993250842919,0.0,0.012315428571428573,0.012203428571428572,0.012259428571428572,2.857142857142857e-05,predictive_quotient_k5,6,38,start
2.4157252334711035,2.066699036685718,2.2412121350784107,0.08903729509831275,2.4006742661156126,2.027939789456089,2.2143070277858508,0.09508532567845006,0.003519777353702411,0.002315130571441333,0.002917453962571872,0.000307307852617622,0.0014693225643947418,0.00110210600703383,0.0012857142857142859,9.36776932043143e-05,predictive_quotient_k5,8,38,start
0.6705563833483048,0.12161182300591838,0.39608410317711157,0.14003687763836387,0.6531696843421053,0.1176897496006038,0.38542971697135453,0.13660202416875036,6.705563833483048e-05,1.2161182300591843e-05,3.960841031771116e-05,1.4003687763836387e-05,9.951827498364446e-05,2.905315358778412e-05,6.428571428571429e-05,1.7975796274454166e-05,predictive_quotient_k5,10,38,start
1.242453324894,1.242453324894,1.242453324894,0.0,1.242453324894,1.242453324894,1.242453324894,0.0,0.29818879797456,0.29818879797456,0.29818879797456,0.0,0.2246153846153846,0.2246153846153846,0.2246153846153846,0.0,predictive_quotient_k8,2,38,start
1.8202881914839817,1.8202881914839817,1.8202881914839817,0.0,1.885359162210334,1.885359162210334,1.885359162210334,0.0,0.29124611063743705,0.29124611063743705,0.29124611063743705,0.0,0.15773242630385487,0.15773242630385487,0.15773242630385487,0.0,predictive_quotient_k8,3,38,start
2.4757372921444283,2.4757372921444283,2.4757372921444283,0.0,2.5399883829116328,2.5399883829116328,2.5399883829116328,0.0,0.20202016303898537,0.20202016303898537,0.20202016303898537,0.0,0.08125337954939342,0.08125337954939342,0.08125337954939342,0.0,predictive_quotient_k8,4,38,start
3.067476083792113,3.067476083792113,3.067476083792113,0.0,3.1198966723281805,3.1198966723281805,3.1198966723281805,0.0,0.10404878876222846,0.10404878876222846,0.10404878876222846,0.0,0.03386606547651151,0.03386606547651151,0.03386606547651151,0.0,predictive_quotient_k8,5,38,start
3.581115299851696,3.581115299851696,3.581115299851696,0.0,3.6221207880475808,3.6221207880475808,3.6221207880475808,0.0,0.04400474480457764,0.04400474480457764,0.04400474480457764,0.0,0.012315428571428573,0.012203428571428572,0.012259428571428572,2.857142857142857e-05,predictive_quotient_k8,6,38,start
2.5434331754949797,2.2912075713994557,2.4173203734472177,0.06434326635089903,2.533729075927745,2.255396860474434,2.3945629682010896,0.07100311618706907,0.003734414459366381,0.0025414274098485784,0.0031379209346074797,0.0003043334309994394,0.0014693225643947418,0.00110210600703383,0.0012857142857142859,9.36776932043143e-05,predictive_quotient_k8,8,38,start
0.6705563833483048,0.12161182300591838,0.39608410317711157,0.14003687763836387,0.6531696843421053,0.1176897496006038,0.38542971697135453,0.13660202416875036,6.705563833483048e-05,1.2161182300591843e-05,3.960841031771116e-05,1.4003687763836387e-05,9.951827498364446e-05,2.905315358778412e-05,6.428571428571429e-05,1.7975796274454166e-05,predictive_quotient_k8,10,38,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,2,36,start
0.0,0.0,0.0,0.0,-0.00120591685289817,-0.00120591685289817,-0.00120591685289817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,3,36,start
-0.05264373348541618,-0.05264373348541618,-0.05264373348541618,0.0,-0.05427655585179059,-0.05427655585179059,-0.05427655585179059,0.0,-0.014839906289951466,-0.014839906289951466,-0.014839906289951466,0.0,-0.0031999999999999945,-0.0031999999999999945,-0.0031999999999999945,0.0,identity,4,36,start
-0.19105523676271297,-0.19105523676271297,-0.19105523676271297,0.0,-0.19378511676438404,-0.19378511676438404,-0.19378511676438404,0.0,-0.025784207486490435,-0.025784207486490435,-0.025784207486490435,0.0,-0.004674642294358648,-0.004674642294358648,-0.004674642294358648,0.0,identity,5,36,start
-0.42235332613665655,-0.42235332613665655,-0.42235332613665655,0.0,-0.4271849113911639,-0.4271849113911639,-0.4271849113911639,0.0,-0.02537408553040675,-0.02537408553040675,-0.02537408553040675,0.0,-0.004056446217095172,-0.004056446217095172,-0.004056446217095172,0.0,identity,6,36,start
-0.28667700141210994,-0.9437814611335181,-0.615229231272814,0.16762868870444086,-0.2962104662397446,-0.9515012259142106,-0.6238558460769776,0.16716601012103727,-0.0042811143288134235,-0.010309873368020186,-0.007295493848416805,0.0015379487344915211,-0.0015686533849660106,-0.0031742037578911327,-0.0023714285714285716,0.00040957917676661277,identity,8,36,start
-1.985183300661298,-2.993805914716309,-2.4894946076888034,0.2573016872589313,-1.9870218388524692,-2.989313360788675,-2.488167599820572,0.25568661273882803,-0.001770928003414246,-0.003316780784670132,-0.002543854394042189,0.0003943501992999708,-0.0006171052981580016,-0.0010257518446991415,-0.0008214285714285715,0.00010424656799518873,identity,10,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_one,2,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_one,3,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031999999999999945,-0.0031999999999999945,-0.0031999999999999945,0.0,all_one,4,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004674642294358648,-0.004674642294358648,-0.004674642294358648,0.0,all_one,5,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004056446217095172,-0.004056446217095172,-0.004056446217095172,0.0,all_one,6,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013100096695517827,-0.0028042760447339315,-0.002057142857142857,0.00038119040183218087,all_one,8,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004342988469619855,-0.0011657011530380144,-0.0008,0.00018658222093776252,all_one,10,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_k,2,36,start
0.0,0.0,0.0,0.0,-0.002556203568274462,-0.002556203568274462,-0.002556203568274462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,random_k,3,36,start
-0.060329357109089266,-0.060329357109089266,-0.060329357109089266,0.0,-0.06541642125364744,-0.06541642125364744,-0.06541642125364744,0.0,-0.014839906289951521,-0.014839906289951521,-0.014839906289951521,0.0,-0.0031999999999999945,-0.0031999999999999945,-0.0031999999999999945,0.0,random_k,4,36,start
-0.19264138591731061,-0.19264138591731061,-0.19264138591731061,0.0,-0.1987630347800966,-0.1987630347800966,-0.1987630347800966,0.0,-0.024977509122679556,-0.024977509122679556,-0.024977509122679556,0.0,-0.004674642294358648,-0.004674642294358648,-0.004674642294358648,0.0,random_k,5,36,start
-0.4166058767638834,-0.4166058767638834,-0.4166058767638834,0.0,-0.42307880252290975,-0.42307880252290975,-0.42307880252290975,0.0,-0.024479439205413116,-0.024479439205413116,-0.024479439205413116,0.0,-0.004056446217095172,-0.004056446217095172,-0.004056446217095172,0.0,random_k,6,36,start
0.3140098780920808,-0.22699770692197996,0.043506085585050425,0.13801213903419918,0.3168492171159812,-0.230993227396398,0.042927994859791596,0.13975572564091307,-0.0037102811122058927,-0.00968543927864377,-0.006697860195424832,0.0015242750424586424,-0.0015605191579271859,-0.0031394808420728143,-0.00235,0.00040279634799633376,random_k,8,36,start
-1.985183300661298,-2.993805914716309,-2.4894946076888034,0.2573016872589313,-1.9870218388524692,-2.989313360788675,-2.488167599820572,0.25568661273882803,-0.001770928003414246,-0.003316780784670132,-0.002543854394042189,0.0003943501992999708,-0.0006171052981580016,-0.0010257518446991415,-0.0008214285714285715,0.00010424656799518873,random_k,10,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hash_k34_s1206,2,36,start
0.0,0.0,0.0,0.0,-0.00120591685289817,-0.00120591685289817,-0.00120591685289817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hash_k34_s1206,3,36,start
-0.05264373348541618,-0.05264373348541618,-0.05264373348541618,0.0,-0.05427655585179059,-0.05427655585179059,-0.05427655585179059,0.0,-0.014839906289951466,-0.014839906289951466,-0.014839906289951466,0.0,-0.0031999999999999945,-0.0031999999999999945,-0.0031999999999999945,0.0,hash_k34_s1206,4,36,start
-0.19105523676271297,-0.19105523676271297,-0.19105523676271297,0.0,-0.19378511676438404,-0.19378511676438404,-0.19378511676438404,0.0,-0.025784207486490435,-0.025784207486490435,-0.025784207486490435,0.0,-0.004674642294358648,-0.004674642294358648,-0.004674642294358648,0.0,hash_k34_s1206,5,36,start
-0.42235332613665655,-0.42235332613665655,-0.42235332613665655,0.0,-0.4271849113911639,-0.4271849113911639,-0.4271849113911639,0.0,-0.02537408553040675,-0.02537408553040675,-0.02537408553040675,0.0,-0.004056446217095172,-0.004056446217095172,-0.004056446217095172,0.0,hash_k34_s1206,6,36,start
-0.5162228486526128,-1.0233703027122243,-0.7697965756824185,0.12937435052541107,-0.5188725484704276,-1.0289273838254593,-0.7738999661479435,0.13011602942730405,-0.005183663383554126,-0.009806306945091372,-0.007494985164322749,0.0011792458065146036,-0.0018287523204010424,-0.0030855333938846724,-0.0024571428571428574,0.00032060741670500773,hash_k34_s1206,8,36,start
-1.22533885551925,-2.175771397873753,-1.7005551266965016,0.2424572812128835,-1.2336778414168927,-2.1756399580908563,-1.7046588997538745,0.24029645833519478,-0.0017620650536746218,-0.0028794462159508487,-0.0023207556348127352,0.0002850462148663844,-0.0007563467690904665,-0.0011007960880523907,-0.0009285714285714286,8.786972422498064e-05,hash_k34_s1206,10,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trap_mixing_adversarial,2,36,start
0.0,0.0,0.0,0.0,-0.004741306383239774,-0.004741306383239774,-0.004741306383239774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trap_mixing_adversarial,3,36,start
-0.07293321830063526,-0.07293321830063526,-0.07293321830063526,0.0,-0.08568479700148668,-0.08568479700148668,-0.08568479700148668,0.0,-0.014839906289951604,-0.014839906289951604,-0.014839906289951604,0.0,-0.0031999999999999945,-0.0031999999999999945,-0.0031999999999999945,0.0,trap_mixing_adversarial,4,36,start
-0.23078781670985293,-0.23078781670985293,-0.23078781670985293,0.0,-0.2492009426553743,-0.2492009426553743,-0.2492009426553743,0.0,-0.02450030419567334,-0.02450030419567334,-0.02450030419567334,0.0,-0.004674642294358648,-0.004674642294358648,-0.004674642294358648,0.0,trap_mixing_adversarial,5,36,start
-0.4731614286530368,-0.4731614286530368,-0.4731614286530368,0.0,-0.4923679129697316,-0.4923679129697316,-0.4923679129697316,0.0,-0.02352836077620684,-0.02352836077620684,-0.02352836077620684,0.0,-0.004056446217095172,-0.004056446217095172,-0.004056446217095172,0.0,trap_mixing_adversarial,6,36,start
0.2736770469688606,-0.16644170569759226,0.05361767063563416,0.11227519200674818,0.27259754391677404,-0.17304128756943538,0.049778128173669334,0.11368337537913506,-0.003564278608894025,-0.008583750200106148,-0.006074014404500087,0.0012804774467377867,-0.001545183140342305,-0.0028691025739434085,-0.0022071428571428567,0.0003377345493880366,trap_mixing_adversarial,8,36,start
-1.148417555801708,-1.8957137753181414,-1.5220656655599247,0.1906367906929677,-1.1601350618944326,-1.8934406099124037,-1.5267878359034182,0.18706774184131914,-0.0010648315312396872,-0.0018907862215320234,-0.0014778088763858553,0.00021070272711539185,-0.0005450160270185933,-0.0008264125444099781,-0.0006857142857142857,7.178482586514923e-05,trap_mixing_adversarial,10,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,best_of_10_hashes_per_world,2,36,start
0.0,0.0,0.0,0.0,-0.00120591685289817,-0.00120591685289817,-0.00120591685289817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,best_of_10_hashes_per_world,3,36,start
-0.05264373348541618,-0.05264373348541618,-0.05264373348541618,0.0,-0.05427655585179059,-0.05427655585179059,-0.05427655585179059,0.0,-0.014839906289951466,-0.014839906289951466,-0.014839906289951466,0.0,-0.0031999999999999945,-0.0031999999999999945,-0.0031999999999999945,0.0,best_of_10_hashes_per_world,4,36,start
-0.19105523676271297,-0.19105523676271297,-0.19105523676271297,0.0,-0.19378511676438404,-0.19378511676438404,-0.19378511676438404,0.0,-0.025784207486490435,-0.025784207486490435,-0.025784207486490435,0.0,-0.004674642294358648,-0.004674642294358648,-0.004674642294358648,0.0,best_of_10_hashes_per_world,5,36,start
-0.42235332613665655,-0.42235332613665655,-0.42235332613665655,0.0,-0.4271849113911639,-0.4271849113911639,-0.4271849113911639,0.0,-0.02537408553040675,-0.02537408553040675,-0.02537408553040675,0.0,-0.004056446217095172,-0.004056446217095172,-0.004056446217095172,0.0,best_of_10_hashes_per_world,6,36,start
0.4079185307292784,-0.07688989494192247,0.165514317893678,0.12367561879367371,0.40309643830894726,-0.08883248249727879,0.15713197790583422,0.12549207163424134,-0.0038314673764628243,-0.008513264735596847,-0.006172366056029836,0.0011943360610035772,-0.0016141488722615652,-0.0029429939848812916,-0.0022785714285714284,0.0003389911001580935,best_of_10_hashes_per_world,8,36,start
-1.22919581531354,-2.0897195602360967,-1.6594576877748184,0.21952136350065216,-1.24473482104712,-2.0866958192940146,-1.6657153201705674,0.21478596894053434,-0.0013625245265637192,-0.002409262358861761,-0.0018858934427127402,0.0002670249572188883,-0.0006366338153493693,-0.0009776518989363448,-0.0008071428571428571,8.699440907831005e-05,best_of_10_hashes_per_world,10,36,start
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viability_signature,2,36,start
0.0,0.0,0.0,0.0,0.027479042424439992,0.027479042424439992,0.027479042424439992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viability_signature,3,36,start
-0.029451049125546636,-0.029451049125546636,-0.029451049125546636,0.0,0.018533689592609814,0.018533689592609814,0.018533689592609814,0.0,-0.010110244222090059,-0.010110244222090059,-0.010110244222090059,0.0,-0.0031999999999999945,-0.0031999999999999945,-0.0031999999999999945,0.0,viability_signature,4,36,start
0.015354736269089564,0.015354736269089564,0.015354736269089564,0.0,0.08071817584541963,0.08071817584541963,0.08071817584541963,0.0,-0.013771597466543037,-0.013771597466543037,-0.013771597466543037,0.0,-0.004674642294358648,-0.004674642294358648,-0.004674642294358648,0.0,viability_signature,5,36,start
0.07024613891284615,0.07024613891284615,0.07024613891284615,0.0,0.14863591922313324,0.14863591922313324,0.14863591922313324,0.0,-0.012983602779322083,-0.012983602779322083,-0.012983602779322083,0.0,-0.004056446217095172,-0.004056446217095172,-0.004056446217095172,0.0,viability_signature,6,36,start
0.09928166529038579,-0.2897241802290606,-0.0952212574693374,0.09923618508149143,0.1011920636507978,-0.30391570764635933,-0.10136182199778077,0.10334381920845845,-0.003336291599093401,-0.005477532009533267,-0.004406911804313334,0.0005462347985815985,-0.0015865333616900622,-0.0022134666383099378,-0.0019,0.00015993195832139683,viability_signature,8,36,start
-2.523053937069839,-2.7417964818472025,-2.6324252094585208,0.055801669586062114,-2.512814685520161,-2.733212165508684,-2.6230134255144226,0.05622384693584773,-0.0019351461295355403,-0.0029267193565983203,-0.0024309327430669303,0.0002529523538425459,-0.0007604979817883961,-0.0010680734467830321,-0.0009142857142857142,7.846312882516229e-05,viability_signature,10,36,start
-0.8317766166719345,-0.8317766166719345,-0.8317766166719345,0.0,-0.8317766166719345,-0.8317766166719345,-0.8317766166719345,0.0,-0.1663553233343869,-0.1663553233343869,-0.1663553233343869,0.0,0.0,0.0,0.0,0.0,behavioral_quotient_k5,2,36,start
-0.8893130311622908,-0.8893130311622908,-0.8893130311622908,0.0,-0.9293004491711967,-0.9293004491711967,-0.9293004491711967,0.0,-0.10671756373947489,-0.10671756373947489,-0.10671756373947489,0.0,0.0,0.0,0.0,0.0,behavioral_quotient_k5,3,36,start
-1.125817783543335,-1.125817783543335,-1.125817783543335,0.0,-1.1860600529617722,-1.1860600529617722,-1.1860600529617722,0.0,-0.0754899651570419,-0.0754899651570419,-0.0754899651570419,0.0,-0.0031999999999999945,-0.0031999999999999945,-0.0031999999999999945,0.0,behavioral_quotient_k5,4,36,start
-1.4645363703449488,-1.4645363703449488,-1.4645363703449488,0.0,-1.5368050868566576,-1.5368050868566576,-1.5368050868566576,0.0,-0.051965068630957,-0.051965068630957,-0.051965068630957,0.0,-0.004674642294358648,-0.004674642294358648,-0.004674642294358648,0.0,behavioral_quotient_k5,5,36,start
