H_cond_ci_high,H_cond_ci_low,H_cond_mean,H_cond_rel_ci_width,H_cond_std,H_recovery_ci_high,H_recovery_ci_low,H_recovery_mean,H_recovery_rel_ci_width,H_recovery_std,H_weighted_ci_high,H_weighted_ci_low,H_weighted_mean,H_weighted_rel_ci_width,H_weighted_std,N_eff_cond_mean,N_eff_recovery_mean,Pi_ci_high,Pi_ci_low,Pi_mean,Pi_rel_ci_width,Pi_std,adaptive_idx,candidate_C,condition,estimator_mode,family,horizon_T,mc_repeats,mc_samples,num_viable_macro_classes_mean,p_viable_ci_high,p_viable_ci_low,p_viable_mean,p_viable_rel_ci_width,p_viable_std,pair_id,start_state,wide_ci,world_id,world_seed
7.143215045657302,7.129965380321433,7.1365902129893675,0.0018565820567576399,0.008942683528964802,7.143195704632333,7.129933604469388,7.1365646545508605,0.001858331116567212,0.008951076248362626,2.6481940044192616,2.568102123229962,2.6081480638246117,0.030708333740781652,0.054056938689341714,1257.1777467785425,1257.1456965077614,0.9999879434382358,0.9998986225100822,0.999943282974159,8.932599445834933e-05,6.028595988976856e-05,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,10,7,5000,1484.4285714285713,0.370871119830373,0.3600431658839126,0.3654571428571428,0.02962851912486236,0.007308181977039426,68,start,0,B_10068_hidden_fake,10068
2.1060738165323953,2.1060738165323953,2.1060738165323953,,0.0,2.113720905159346,2.113720905159346,2.113720905159346,,0.0,2.1060738165323953,2.1060738165323953,2.1060738165323953,,0.0,8.215920665915862,8.278989378071978,0.9726027397260274,0.9726027397260274,0.9726027397260274,,0.0,,trap_mixing_adversarial,hidden_fake,exact,B,2,0,0,11,1.0,1.0,1.0,,0.0,68,alt,0,B_10068_hidden_fake,10068
3.129602426346219,3.129602426346219,3.129602426346219,,0.0,3.1285406953154644,3.1285406953154644,3.1285406953154644,,0.0,2.233376310378772,2.233376310378772,2.233376310378772,,0.0,22.864887258363677,22.840623780969494,0.9935622317596566,0.9935622317596566,0.9935622317596566,,0.0,,trap_mixing_adversarial,hidden_fake,exact,B,3,0,0,36,0.7136294027565084,0.7136294027565084,0.7136294027565084,,0.0,68,alt,0,B_10068_hidden_fake,10068
4.3049375737413484,4.3049375737413484,4.3049375737413484,,0.0,4.305457487166133,4.305457487166133,4.305457487166133,,0.0,1.8948815406267536,1.8948815406267536,1.8948815406267536,,0.0,74.06459173316885,74.10310892064591,0.9971031985515993,0.9971031985515993,0.9971031985515993,,0.0,,trap_mixing_adversarial,hidden_fake,exact,B,4,0,0,122,0.4401646965068402,0.4401646965068402,0.4401646965068402,,0.0,68,alt,0,B_10068_hidden_fake,10068
5.518447743654913,5.493182544576427,5.50581514411567,0.00458882080439776,0.01705240652709518,5.519537706307969,5.494116024968734,5.506826865638351,0.00461639378892812,0.017158022125700785,2.6664848680947273,2.602107060400347,2.634295964247537,0.024438335163592416,0.04345093599767118,246.14966065706608,246.3992024001386,0.9986691949691092,0.9977475864440203,0.9982083907065648,0.0009232626510348106,0.0006220272866179121,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,5,7,5000,372.42857142857144,0.4842124427914063,0.4727018429228793,0.4784571428571428,0.024057744858380775,0.007768924666656927,68,alt,0,B_10068_hidden_fake,10068
6.3489357501936,6.32827460080649,6.338605175500045,0.0032595734889702224,0.013944965071185764,6.34929854827058,6.328611625571018,6.338955086920799,0.0032634594212926286,0.013962360422004428,2.3881354684922274,2.318744788696409,2.3534401285943183,0.029484786527059166,0.0468343066442471,566.0534754155187,566.2517003883256,0.9991729660084029,0.998697436814301,0.998935201411352,0.00047603607664443233,0.0003209520379450374,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,6,7,5000,774.5714285714286,0.3766767626686049,0.36589466590282377,0.37128571428571433,0.02903989125066097,0.007277231289308819,68,alt,0,B_10068_hidden_fake,10068
6.9551265524990695,6.90890542091944,6.932015986709255,0.00666777625271633,0.031196331498901896,6.955124248107523,6.908789792678998,6.93195702039326,0.0066841810028845745,0.031272817907521046,1.7511800031045954,1.648326474885922,1.6997532389952588,0.060510858787638545,0.06941960641126876,1024.9826134051457,1024.9242606368866,0.99893183233067,0.9983539416656615,0.9986428869981657,0.0005786759937233939,0.00039003953688727385,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,8,7,5000,1082.2857142857142,0.2518367617714019,0.23850609537145523,0.24517142857142857,0.054372838130536505,0.008997354108424374,68,alt,0,B_10068_hidden_fake,10068
6.672362925133426,6.653355003950554,6.66285896454199,0.0028528175793646024,0.012829140915866967,6.67231578953738,6.6532610441309545,6.662788416834167,0.0028598755077200912,0.01286074429618655,1.0751423594512493,1.0513013167493597,1.0632218381003045,0.022423394486034264,0.01609119132287537,782.8408185655132,782.7858635474173,0.9995435384135786,0.9989524324819911,0.9992479854477848,0.0005915507863872476,0.0003989590034376866,,trap_mixing_adversarial,hidden_fake,monte_carlo,B,10,7,5000,787.4285714285714,0.16116587225706525,0.15797698488579187,0.15957142857142856,0.019984074842357764,0.002152296669230561,68,alt,0,B_10068_hidden_fake,10068
2.466002578385815,2.466002578385815,2.466002578385815,,0.0,2.466002578385815,2.466002578385815,2.466002578385815,,0.0,2.466002578385815,2.466002578385815,2.466002578385815,,0.0,11.775281879015115,11.775281879015115,1.0,1.0,1.0,,0.0,6,best_of_10_hashes_per_world,hidden_fake,exact,B,2,0,0,14,1.0,1.0,1.0,,0.0,68,start,0,B_10068_hidden_fake,10068
3.597105253578392,3.597105253578392,3.597105253578392,,0.0,3.597105253578392,3.597105253578392,3.597105253578392,,0.0,2.493992975814352,2.493992975814352,2.493992975814352,,0.0,36.49244502612629,36.49244502612629,1.0,1.0,1.0,,0.0,6,best_of_10_hashes_per_world,hidden_fake,exact,B,3,0,0,52,0.6933333333333334,0.6933333333333334,0.6933333333333334,,0.0,68,start,0,B_10068_hidden_fake,10068
4.7902982328308505,4.7902982328308505,4.7902982328308505,,0.0,4.7902982328308505,4.7902982328308505,4.7902982328308505,,0.0,2.094966075458456,2.094966075458456,2.094966075458456,,0.0,120.33725183145054,120.33725183145054,1.0,1.0,1.0,,0.0,6,best_of_10_hashes_per_world,hidden_fake,exact,B,4,0,0,185,0.43733520829671296,0.43733520829671296,0.43733520829671296,,0.0,68,start,0,B_10068_hidden_fake,10068
5.5172464513598785,5.490088268965519,5.503667360162699,0.004934561014885961,0.018330050172451113,5.5172464513598785,5.490088268965519,5.503667360162699,0.004934561014885961,0.018330050172451113,3.8664777246001027,3.7912549132702718,3.8288663189351873,0.01964623600406884,0.050770625433128644,245.62642099048367,245.62642099048367,1.0,1.0,1.0,0.0,0.0,6,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,5,7,5000,622.0,0.7036026034901701,0.6878259679384013,0.6957142857142857,0.022676888883445885,0.010648228111040907,68,start,0,B_10068_hidden_fake,10068
6.31441678635968,6.2809075920592905,6.297662189209485,0.005320894213380444,0.02261658029412591,6.31441678635968,6.2809075920592905,6.297662189209485,0.005320894213380444,0.02261658029412591,3.834224203477282,3.7752043261891917,3.804714264833237,0.01551230215462112,0.03983467288618295,543.4191556871594,543.4191556871594,1.0,1.0,1.0,0.0,0.0,6,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,6,7,5000,1170.0,0.608154844514057,0.6001308697716574,0.6041428571428572,0.013281585054811309,0.005415673901697183,68,start,0,B_10068_hidden_fake,10068
7.1892727361399915,7.160047147040362,7.174659941590177,0.004073445896747589,0.019725418540046252,7.189220458955136,7.1600114405324256,7.174615949743781,0.004071161247837021,0.019714234384386888,3.406128121774285,3.3331232922696556,3.3696257070219704,0.021665560466402715,0.04927362841222463,1306.132838528091,1306.0751345844117,0.9999812762905684,0.9998829500269566,0.9999321131587625,9.833293912446325e-05,6.636399001609264e-05,6,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,8,7,5000,1744.0,0.47469444583922893,0.46461983987505673,0.46965714285714283,0.021450979969949328,0.00679971988218562,68,start,0,B_10068_hidden_fake,10068
7.3198430091897,7.302499920440125,7.311171464814913,0.002372135414008401,0.011705484642117018,7.319811507267647,7.302456340860156,7.311133924063902,0.002373799548434998,0.01171363629498988,2.643370032361359,2.593941903244442,2.6186559678029004,0.018875381006382468,0.033360851381263316,1497.0179600056053,1496.9618840464555,0.9998964300031993,0.9997990284950707,0.999847729249135,9.741634178804679e-05,6.573983873227515e-05,6,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,10,7,5000,1631.4285714285713,0.3614948292394191,0.35484802790343806,0.3581714285714286,0.018557597858913286,0.004486169221698419,68,start,0,B_10068_hidden_fake,10068
3.1271423438230324,3.1271423438230324,3.1271423438230324,,0.0,3.120383213731704,3.120383213731704,3.120383213731704,,0.0,3.1271423438230324,3.1271423438230324,3.1271423438230324,,0.0,22.808706881340235,22.65505970988219,0.9726027397260274,0.9726027397260274,0.9726027397260274,,0.0,6,best_of_10_hashes_per_world,hidden_fake,exact,B,2,0,0,25,1.0,1.0,1.0,,0.0,68,alt,0,B_10068_hidden_fake,10068
4.332753353979826,4.332753353979826,4.332753353979826,,0.0,4.326167304323235,4.326167304323235,4.326167304323235,,0.0,3.091980188291882,3.091980188291882,3.091980188291882,,0.0,76.15367620246657,75.65377231237369,0.9935622317596566,0.9935622317596566,0.9935622317596566,,0.0,6,best_of_10_hashes_per_world,hidden_fake,exact,B,3,0,0,101,0.7136294027565084,0.7136294027565084,0.7136294027565084,,0.0,68,alt,0,B_10068_hidden_fake,10068
5.758689617682694,5.758689617682694,5.758689617682694,,0.0,5.7575524989205205,5.7575524989205205,5.7575524989205205,,0.0,2.5347718678443947,2.5347718678443947,2.5347718678443947,,0.0,316.93275361993625,316.5725682650214,0.9971031985515993,0.9971031985515993,0.9971031985515993,,0.0,6,best_of_10_hashes_per_world,hidden_fake,exact,B,4,0,0,399,0.4401646965068402,0.4401646965068402,0.4401646965068402,,0.0,68,alt,0,B_10068_hidden_fake,10068
6.946573335627514,6.930029663101809,6.938301499364662,0.0023843980442792485,0.011165929406812717,6.946439792068737,6.929630207357838,6.938034999713287,0.0024228163610580393,0.011345403262069351,3.397283070318953,3.3143008457095995,3.3557919580142763,0.02472805991777177,0.05600773713144258,1031.0724552641245,1030.7994868721785,0.9987570151744101,0.9977094053386111,0.9982332102565106,0.001049464018062264,0.0007070701776911399,6,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,5,7,5000,1223.4285714285713,0.48935622629222264,0.47795805942206315,0.4836571428571429,0.023566625735797615,0.007693039525626864,68,alt,0,B_10068_hidden_fake,10068
7.323413988920871,7.297255976684761,7.310334982802816,0.0035782234737046868,0.01765499876748171,7.323059969436961,7.296991785719924,7.310025877578442,0.003566086379665753,0.017594370215924124,2.80477472345215,2.701596428954266,2.753185576203208,0.037475967980397484,0.0696388030462205,1495.8788939278552,1495.4151975830662,0.9991356555015697,0.9987639322958851,0.9989497938987274,0.0003721140020799243,0.00025088958132472085,6,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,6,7,5000,1588.7142857142858,0.38306898982325166,0.3701310101767483,0.3766,0.03435469900824041,0.008732315462312004,68,alt,0,B_10068_hidden_fake,10068
7.117542784488551,7.084654827994509,7.10109880624153,0.00463138978789239,0.02219728418682349,7.117425716752901,7.084543502196135,7.100984609474518,0.0046306556576524265,0.022193408743435956,1.7728958613256403,1.7064452530163896,1.739670557171015,0.038197236847711015,0.04484994491205089,1213.555129866106,1213.4164718825336,0.9992945008761532,0.9987599572104146,0.9990272290432839,0.0005350641606141099,0.00036078306235957653,6,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,8,7,5000,1216.7142857142858,0.24909557923146353,0.24084727791139365,0.2449714285714286,0.03367046258484319,0.005567080110109874,68,alt,0,B_10068_hidden_fake,10068
6.693095872476299,6.66626403675296,6.679679954614629,0.0040169343300351336,0.01810978687328919,6.693027861518658,6.666141118977498,6.679584490248078,0.004025211834720236,0.018146845491971875,1.0808534838215216,1.04757449180589,1.0642139878137058,0.031270959033341664,0.022461208356190046,796.1756838502686,796.100137866104,0.9993790770965875,0.9988174742221653,0.9990982756593764,0.0005621097424590727,0.00037904631155615795,6,best_of_10_hashes_per_world,hidden_fake,monte_carlo,B,10,7,5000,796.2857142857143,0.16148989352207951,0.1571386779064919,0.1593142857142857,0.027312149667425754,0.0029367944948126587,68,alt,0,B_10068_hidden_fake,10068
1.8996150418724567,1.8996150418724567,1.8996150418724567,,0.0,1.8996150418724567,1.8996150418724567,1.8996150418724567,,0.0,1.8996150418724567,1.8996150418724567,1.8996150418724567,,0.0,6.683321148210829,6.683321148210829,1.0,1.0,1.0,,0.0,,viability_signature,hidden_fake,exact,B,2,0,0,7,1.0,1.0,1.0,,0.0,68,start,0,B_10068_hidden_fake,10068
2.6272121256167256,2.6272121256167256,2.6272121256167256,,0.0,2.6272121256167256,2.6272121256167256,2.6272121256167256,,0.0,1.8215337404275964,1.8215337404275964,1.8215337404275964,,0.0,13.835145439511821,13.835145439511821,1.0,1.0,1.0,,0.0,,viability_signature,hidden_fake,exact,B,3,0,0,17,0.6933333333333334,0.6933333333333334,0.6933333333333334,,0.0,68,start,0,B_10068_hidden_fake,10068
3.5972943695559145,3.5972943695559145,3.5972943695559145,,0.0,3.5972943695559145,3.5972943695559145,3.5972943695559145,,0.0,1.5732234824143285,1.5732234824143285,1.5732234824143285,,0.0,36.4993469831542,36.4993469831542,1.0,1.0,1.0,,0.0,,viability_signature,hidden_fake,exact,B,4,0,0,56,0.43733520829671296,0.43733520829671296,0.43733520829671296,,0.0,68,start,0,B_10068_hidden_fake,10068
4.0909745760260305,4.063972960141171,4.077473768083601,0.0066221433712743425,0.018224377711283733,4.0909745760260305,4.063972960141171,4.077473768083601,0.0066221433712743425,0.018224377711283733,2.8475337782462633,2.8013745384751596,2.8244541583607115,0.01634271161189393,0.031154558454627994,59.00467146673077,59.00467146673077,1.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,monte_carlo,B,5,7,5000,161.71428571428572,0.6967674446377422,0.6886039839336863,0.6926857142857142,0.01178523035150791,0.005509818076678673,68,start,0,B_10068_hidden_fake,10068
4.782312123323626,4.740067469169345,4.7611897962464855,0.008872709545749464,0.028512461508713702,4.782312123323626,4.740067469169345,4.7611897962464855,0.008872709545749464,0.028512461508713702,2.8792560786364643,2.810667108894254,2.844961593765359,0.0241089264236539,0.04629320321939355,116.92569095638613,116.92569095638613,1.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,monte_carlo,B,6,7,5000,342.14285714285717,0.6031326422948764,0.5918959291336949,0.5975142857142857,0.01880576486593752,0.00758406851486032,68,start,0,B_10068_hidden_fake,10068
6.051993606506405,5.990310117703429,6.021151862104917,0.010244466543219127,0.04163244167640529,6.051912182438384,5.990218801417402,6.021065491927893,0.010246256431472261,0.041639118295987376,2.8419470926821337,2.7727522360658337,2.8073496643739837,0.024647751398552624,0.0467021384213014,412.36020217879076,412.3246867753158,0.9999727810930046,0.9999317343432905,0.9999522577181476,4.1048709473114986e-05,2.7703952007924335e-05,,viability_signature,hidden_fake,monte_carlo,B,8,7,5000,818.8571428571429,0.47017594253687456,0.4622812003202682,0.4662285714285714,0.01693320122448967,0.005328450145434504,68,start,0,B_10068_hidden_fake,10068
6.756041870054695,6.724938929400846,6.74049039972777,0.004614343884401191,0.020992511737980394,6.7558977230315485,6.724879813112436,6.740388768071992,0.0046017983511632225,0.020935121386473774,2.4328135654015957,2.3465226255121148,2.389668095456855,0.03611001044602549,0.05824091003714021,846.1357940104999,846.0489240784389,0.9999395482578739,0.9997814644918679,0.9998605063748709,0.00015810582076010378,0.00010669651305313518,,viability_signature,hidden_fake,monte_carlo,B,10,7,5000,1137.7142857142858,0.3604861897099418,0.34854238171862956,0.35451428571428567,0.0336906253784597,0.008061312666356629,68,start,0,B_10068_hidden_fake,10068
2.194102977178533,2.194102977178533,2.194102977178533,,0.0,2.180586320718627,2.180586320718627,2.180586320718627,,0.0,2.194102977178533,2.194102977178533,2.194102977178533,,0.0,8.971949402733237,8.851494552217044,0.9726027397260274,0.9726027397260274,0.9726027397260274,,0.0,,viability_signature,hidden_fake,exact,B,2,0,0,11,1.0,1.0,1.0,,0.0,68,alt,0,B_10068_hidden_fake,10068
2.980149427011654,2.980149427011654,2.980149427011654,,0.0,2.9692904394733692,2.9692904394733692,2.9692904394733692,,0.0,2.1267222557234775,2.1267222557234775,2.1267222557234775,,0.0,19.6907587561796,19.47809380499538,0.9935622317596566,0.9935622317596566,0.9935622317596566,,0.0,,viability_signature,hidden_fake,exact,B,3,0,0,30,0.7136294027565084,0.7136294027565084,0.7136294027565084,,0.0,68,alt,0,B_10068_hidden_fake,10068
3.8338605309683484,3.8338605309683484,3.8338605309683484,,0.0,3.8289623022601464,3.8289623022601464,3.8289623022601464,,0.0,1.6875300570632363,1.6875300570632363,1.6875300570632363,,0.0,46.24070778279629,46.01476403427357,0.9971031985515993,0.9971031985515993,0.9971031985515993,,0.0,,viability_signature,hidden_fake,exact,B,4,0,0,81,0.4401646965068402,0.4401646965068402,0.4401646965068402,,0.0,68,alt,0,B_10068_hidden_fake,10068
5.115849913854527,5.086411660241083,5.101130787047805,0.005770927043899766,0.019868953595209873,5.113396563689425,5.084044961554791,5.098720762622108,0.0057566600528127865,0.019810469344274304,2.4905612171947222,2.4365614973648926,2.4635613572798074,0.02191937280971746,0.03644638508594218,164.2352050291611,163.83970639826225,0.9987603943899056,0.9979770983321833,0.9983687463610444,0.0007845759000142509,0.0005286751458343389,,viability_signature,hidden_fake,monte_carlo,B,5,7,5000,237.0,0.4879830645459971,0.47790264973971724,0.4829428571428572,0.020872893463870022,0.00680364048208927,68,alt,0,B_10068_hidden_fake,10068
5.932397375672221,5.895828974136124,5.914113174904172,0.006183243447432026,0.024681351098894317,5.930909286120326,5.894697150422915,5.912803218271621,0.006124360030367568,0.02444089425966209,2.229367920746563,2.168256307869892,2.1988121143082275,0.02779301263577816,0.041246461706561884,370.3230905687805,369.8363992370494,0.9992477666805804,0.9987341970805399,0.9989909818805601,0.0005140883244748409,0.0003466268986300472,,viability_signature,hidden_fake,monte_carlo,B,6,7,5000,509.42857142857144,0.3772572471692847,0.3663427528307152,0.37179999999999996,0.029355821244135296,0.0073665912514993435,68,alt,0,B_10068_hidden_fake,10068
6.771294654649156,6.748263350826874,6.759779002738015,0.00340710899172203,0.015544668949829055,6.770814899907452,6.747792008081258,6.759303453994355,0.0034061041914887156,0.015538991386136064,1.6753993488357208,1.6068880645510144,1.6411437066933676,0.04174606038781656,0.04624077046402574,862.5409438980802,862.1307925474908,0.9990012804205184,0.9983543178027063,0.9986777991116124,0.0006478191648873811,0.00043665872303217117,,viability_signature,hidden_fake,monte_carlo,B,8,7,5000,951.1428571428571,0.247532197136832,0.23801066000602517,0.24277142857142858,0.039220171775713686,0.006426433506934279,68,alt,0,B_10068_hidden_fake,10068
6.645530732585167,6.591943692279722,6.618737212432444,0.008096263469229183,0.03616785258780648,6.645477965154118,6.591893382572669,6.618685673863394,0.00809595518231807,0.03616619378003014,1.0691722472475331,1.0079160920488723,1.0385441696482027,0.05898271540960145,0.04134401860398809,749.4186430930025,749.3799844178475,0.9997574907756225,0.9993778587471528,0.9995676747613876,0.0003797962239628385,0.00025622753496060927,,viability_signature,hidden_fake,monte_carlo,B,10,7,5000,759.1428571428571,0.16090056671139571,0.15287086186003288,0.1568857142857143,0.051181873938754216,0.005419541361723199,68,alt,0,B_10068_hidden_fake,10068
1.513449163272088,1.513449163272088,1.513449163272088,,0.0,1.513449163272088,1.513449163272088,1.513449163272088,,0.0,1.513449163272088,1.513449163272088,1.513449163272088,,0.0,4.54237118553833,4.54237118553833,1.0,1.0,1.0,,0.0,,behavioral_quotient_k5,hidden_fake,exact,B,2,0,0,5,1.0,1.0,1.0,,0.0,68,start,0,B_10068_hidden_fake,10068
2.1698243164455198,2.1698243164455198,2.1698243164455198,,0.0,2.1698243164455198,2.1698243164455198,2.1698243164455198,,0.0,1.5044115260688937,1.5044115260688937,1.5044115260688937,,0.0,8.75674548942245,8.75674548942245,1.0,1.0,1.0,,0.0,,behavioral_quotient_k5,hidden_fake,exact,B,3,0,0,11,0.6933333333333334,0.6933333333333334,0.6933333333333334,,0.0,68,start,0,B_10068_hidden_fake,10068
2.7605675795136597,2.7605675795136597,2.7605675795136597,,0.0,2.7605675795136597,2.7605675795136597,2.7605675795136597,,0.0,1.2072933974037592,1.2072933974037592,1.2072933974037592,,0.0,15.80881316085051,15.80881316085051,1.0,1.0,1.0,,0.0,,behavioral_quotient_k5,hidden_fake,exact,B,4,0,0,21,0.43733520829671296,0.43733520829671296,0.43733520829671296,,0.0,68,start,0,B_10068_hidden_fake,10068
3.2257662604328297,3.2066579936831583,3.216212127057994,0.0059412333499129335,0.012896867807427282,3.2257662604328297,3.2066579936831583,3.216212127057994,0.0059412333499129335,0.012896867807427282,2.2524498369338457,2.211867997454919,2.2321589171943823,0.018180533279384258,0.027390167093567227,24.93527391188527,24.93527391188527,1.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,5,7,5000,52.57142857142857,0.6996205390012004,0.6884366038559425,0.6940285714285714,0.016114516902722177,0.0075484467024049245,68,start,0,B_10068_hidden_fake,10068
3.830289523090164,3.7862708007163772,3.8082801619032707,0.011558688043525556,0.029709845008121284,3.830289523090164,3.7862708007163772,3.8082801619032707,0.011558688043525556,0.029709845008121284,2.3049283030369487,2.268829018218444,2.2868786606276963,0.015785395806088134,0.02436472707577874,45.08999132959247,45.08999132959247,1.0,1.0,1.0,0.0,0.0,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,6,7,5000,105.71428571428571,0.60698561597222,0.5941000983134943,0.6005428571428572,0.021456449786164872,0.008696906948806005,68,start,0,B_10068_hidden_fake,10068
4.975138026488654,4.922138375395074,4.948638200941864,0.010709946644208768,0.03577140213438895,4.975052831341632,4.922071617775057,4.948562224558344,0.010706385241281587,0.035758957973356396,2.3575271029368414,2.291098007368931,2.3243125551528863,0.028580104435885913,0.04483542517643697,141.0600598013315,141.04929123247436,0.9999924165121189,0.9998999988749949,0.9999462076935569,9.24226087492681e-05,6.237604198630258e-05,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,8,7,5000,323.7142857142857,0.4758410458500304,0.4635303827213981,0.46968571428571426,0.026210427002988593,0.008308916610370766,68,start,0,B_10068_hidden_fake,10068
5.88749177676743,5.855633604796608,5.871562690782019,0.005425842088144032,0.021502244964265452,5.887337498629552,5.855469780964377,5.871403639796965,0.005427614863534979,0.02150868770236548,2.1344499337226104,2.070584674966936,2.102517304344773,0.030375616230933912,0.04310499798069026,354.8733033131248,354.8169090603049,0.9999610312233368,0.9997938003301942,0.9998774157767655,0.00016725139552503895,0.00011287024356703883,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,10,7,5000,622.2857142857143,0.3634754051859422,0.3526960233854863,0.35808571428571423,0.030102797655466095,0.0072753988599545925,68,start,0,B_10068_hidden_fake,10068
1.5980716305949259,1.5980716305949259,1.5980716305949259,,0.0,1.5948434354463106,1.5948434354463106,1.5948434354463106,,0.0,1.5980716305949259,1.5980716305949259,1.5980716305949259,,0.0,4.94349035148324,4.927557530877095,0.9726027397260274,0.9726027397260274,0.9726027397260274,,0.0,,behavioral_quotient_k5,hidden_fake,exact,B,2,0,0,6,1.0,1.0,1.0,,0.0,68,alt,0,B_10068_hidden_fake,10068
2.445044034843723,2.445044034843723,2.445044034843723,,0.0,2.4341082184820904,2.4341082184820904,2.4341082184820904,,0.0,1.7448553142988894,1.7448553142988894,1.7448553142988894,,0.0,11.531057355967894,11.405642835230962,0.9935622317596566,0.9935622317596566,0.9935622317596566,,0.0,,behavioral_quotient_k5,hidden_fake,exact,B,3,0,0,19,0.7136294027565084,0.7136294027565084,0.7136294027565084,,0.0,68,alt,0,B_10068_hidden_fake,10068
3.025134862412489,3.025134862412489,3.025134862412489,,0.0,3.01932323281272,3.01932323281272,3.01932323281272,,0.0,1.331557568606055,1.331557568606055,1.331557568606055,,0.0,20.596782255643152,20.47742854194512,0.9971031985515993,0.9971031985515993,0.9971031985515993,,0.0,,behavioral_quotient_k5,hidden_fake,exact,B,4,0,0,37,0.4401646965068402,0.4401646965068402,0.4401646965068402,,0.0,68,alt,0,B_10068_hidden_fake,10068
3.9508568793720853,3.9125935530030196,3.9317252161875524,0.009731943171290142,0.025825317833328365,3.946510766465191,3.9079098060537127,3.927210286259452,0.00982910452911966,0.026053199392097326,1.9378332371988296,1.8706013286488015,1.9042172829238155,0.035306847150760774,0.04537727300806414,51.009452509144715,50.77992625201082,0.9984193710561272,0.9975963572118413,0.9980078641339842,0.0008246566724202356,0.000555482132026512,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,5,7,5000,103.57142857142857,0.49229207488171806,0.47633649654685345,0.48431428571428575,0.03294467829156163,0.01076900313731166,68,alt,0,B_10068_hidden_fake,10068
4.522425154914984,4.486160369906695,4.50429276241084,0.008051160730697844,0.024476429204376194,4.520089895320569,4.483075378585229,4.501582636952899,0.008222556314193292,0.024982450556363778,1.687943666754551,1.6427582474643068,1.665350957109429,0.027132670802719715,0.030497291410246725,90.42752732199354,90.18375992786336,0.9991090916955183,0.9984163803143458,0.998762736004932,0.0006935695097550473,0.00046753623595066147,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,6,7,5000,184.57142857142858,0.3739326632855011,0.3654959081430703,0.3697142857142857,0.022819662286327532,0.005694274484494217,68,alt,0,B_10068_hidden_fake,10068
5.71656475204235,5.694739171567045,5.705651961804698,0.003825256188321989,0.014730882182980149,5.715376381217775,5.693358298843512,5.704367340030643,0.003859864041319748,0.014860808752253388,1.394590060497164,1.354266610334378,1.374428335415771,0.029338343166934212,0.02721577069766292,300.58946431707824,300.20407312858697,0.9990723046567075,0.9985824795756418,0.9988273921161747,0.0004904001281221184,0.00033060085469946573,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,8,7,5000,480.42857142857144,0.24424462522032786,0.2375268033511007,0.2408857142857143,0.02788800443873208,0.004534103576021972,68,alt,0,B_10068_hidden_fake,10068
6.151223430202632,6.100471230553247,6.1258473303779395,0.008284927278175093,0.034254514990248,6.150854910060407,6.100226015142131,6.125540462601269,0.008265212715087674,0.03417129211933162,0.9836057436025379,0.9486706514757716,0.9661381975391548,0.03615951860277272,0.02357897086646797,457.7610353897313,457.6194523425675,0.9996570730569766,0.9992624442046668,0.9994597586308217,0.0003948421623801999,0.0002663494396383824,,behavioral_quotient_k5,hidden_fake,monte_carlo,B,10,7,5000,566.4285714285714,0.16046342376101963,0.15496514766755182,0.15771428571428572,0.03486225783901693,0.0037109875466550053,68,alt,0,B_10068_hidden_fake,10068
1.2869604182574332,1.2869604182574332,1.2869604182574332,,0.0,1.2869604182574332,1.2869604182574332,1.2869604182574332,,0.0,1.2869604182574332,1.2869604182574332,1.2869604182574332,,0.0,3.621761168834372,3.621761168834372,1.0,1.0,1.0,,0.0,,predictive_quotient_k5,hidden_fake,exact,B,2,0,0,4,1.0,1.0,1.0,,0.0,68,start,0,B_10068_hidden_fake,10068
1.9206684780104328,1.9206684780104328,1.9206684780104328,,0.0,1.9206684780104328,1.9206684780104328,1.9206684780104328,,0.0,1.3316634780872334,1.3316634780872334,1.3316634780872334,,0.0,6.825519654393665,6.825519654393665,1.0,1.0,1.0,,0.0,,predictive_quotient_k5,hidden_fake,exact,B,3,0,0,9,0.6933333333333334,0.6933333333333334,0.6933333333333334,,0.0,68,start,0,B_10068_hidden_fake,10068
