H_cond_rel_ci_width,H_recovery_rel_ci_width,H_weighted_rel_ci_width,candidate_C,horizon_T,mc_repeats,mc_samples,p_viable_rel_ci_width,start_state,wide_ci,world_id
0.0,0.0,0.0,best_of_10_hashes_per_world,6,7,5000,1.385929291125633,start,0,A_8_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,8,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,10,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,viability_signature,6,7,5000,1.8479057215008439,start,0,A_8_irreversible
0.0,0.0,0.0,viability_signature,8,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,viability_signature,10,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,6,7,5000,2.5303491195221786,start,0,A_8_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,8,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,10,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,predictive_quotient_k5,6,7,5000,2.5303491195221786,start,0,A_8_irreversible
0.0,0.0,0.0,predictive_quotient_k5,8,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,predictive_quotient_k5,10,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,predictive_quotient_k8,6,7,5000,2.5303491195221786,start,0,A_8_irreversible
0.0,0.0,0.0,predictive_quotient_k8,8,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,predictive_quotient_k8,10,7,5000,0.0,start,0,A_8_irreversible
0.0,0.0,0.0,identity,6,7,5000,3.919999999999999,start,0,A_5_irreversible
0.0,0.0,0.0,identity,8,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,identity,10,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,all_one,6,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,all_one,8,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,all_one,10,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,random_k,6,7,5000,3.919999999999999,start,0,A_5_irreversible
0.0,0.0,0.0,random_k,8,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,random_k,10,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,hash_k34_s1206,6,7,5000,3.919999999999999,start,0,A_5_irreversible
0.0,0.0,0.0,hash_k34_s1206,8,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,hash_k34_s1206,10,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,6,7,5000,2.7200435726357464,start,0,A_5_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,8,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,trap_mixing_adversarial,10,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,6,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,8,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,best_of_10_hashes_per_world,10,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,viability_signature,6,7,5000,2.5303491195221786,start,0,A_5_irreversible
0.0,0.0,0.0,viability_signature,8,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,viability_signature,10,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,6,7,5000,3.919999999999999,start,0,A_5_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,8,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,behavioral_quotient_k5,10,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,predictive_quotient_k5,6,7,5000,3.919999999999999,start,0,A_5_irreversible
0.0,0.0,0.0,predictive_quotient_k5,8,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,predictive_quotient_k5,10,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,predictive_quotient_k8,6,7,5000,3.919999999999999,start,0,A_5_irreversible
0.0,0.0,0.0,predictive_quotient_k8,8,7,5000,0.0,start,0,A_5_irreversible
0.0,0.0,0.0,predictive_quotient_k8,10,7,5000,0.0,start,0,A_5_irreversible
0.1416596706925258,0.1429965473552352,0.5580824944963696,identity,8,7,5000,0.4056251415088355,start,0,A_6_reversible
0.0526862280910045,0.05271468184265133,0.21676567741566605,identity,10,7,20000,0.1593920705210822,start,0,A_6_reversible
0.0,0.0,0.0,all_one,8,7,5000,0.3950094619285608,start,0,A_6_reversible
0.0,0.0,0.0,all_one,10,7,5000,0.816013071790724,start,0,A_6_reversible
0.1416596706925258,0.1429965473552352,0.5580824944963696,random_k,8,7,5000,0.4056251415088355,start,0,A_6_reversible
0.0526862280910045,0.05271468184265133,0.21676567741566605,random_k,10,7,20000,0.1593920705210822,start,0,A_6_reversible
0.09205007777607478,0.09028120600204126,0.3191110872355496,hash_k34_s1206,8,7,5000,0.230272650165258,start,0,A_6_reversible
0.1844224904100528,0.1839117502553692,0.5695350636626862,hash_k34_s1206,10,7,10000,0.4017186351088793,start,0,A_6_reversible
0.16884065095169223,0.16831813662418724,0.5683849910254033,trap_mixing_adversarial,8,7,5000,0.4227942427881406,start,0,A_6_reversible
0.1633059508727555,0.16268272655396898,0.5987534882702644,trap_mixing_adversarial,10,7,20000,0.43508563132367617,start,0,A_6_reversible
0.14341083585562936,0.14347541127689195,0.6291795759590691,best_of_10_hashes_per_world,8,7,5000,0.47059169820904034,start,0,A_6_reversible
0.1525489248655041,0.1530088244705519,0.5240394501718768,best_of_10_hashes_per_world,10,7,20000,0.39851780614496457,start,0,A_6_reversible
0.11622604041171478,0.11351315443575315,0.4322288960400489,viability_signature,8,7,10000,0.3420994914132689,start,0,A_6_reversible
0.1958696369524725,0.19764431892586698,0.6158984306611297,viability_signature,10,7,10000,0.4809847754000812,start,0,A_6_reversible
0.1395684988250249,0.13820445140654852,0.40753050303961125,behavioral_quotient_k5,8,7,5000,0.3001733173097965,start,0,A_6_reversible
0.1818180646611828,0.18524094254660847,0.5159682083361475,behavioral_quotient_k5,10,7,10000,0.3546359635833154,start,0,A_6_reversible
0.1225856061680844,0.1209352738153632,0.39259909074109367,predictive_quotient_k5,8,7,5000,0.3001733173097965,start,0,A_6_reversible
