I_cost_constrained,I_unconstrained,candidate,candidate_category,cost_sustainment_ratio,family,pair_id,unsustainable_branch_penalty,variant,world_seed
1.7838539603556165,1.7007453055863266,predictive_quotient_k5,THEORY_INFORMED,1.0488660203831275,C,26,0.0,budget,226
1.9338099989206319,1.9183026302184623,predictive_quotient_k8,THEORY_INFORMED,1.0080839010789469,C,26,0.0,budget,226
2.0837660374856473,2.07729218099783,predictive_quotient_k13,THEORY_INFORMED,1.0031164881604222,C,26,0.0,budget,226
2.338371704803573,2.389800898593917,predictive_quotient_k21,THEORY_INFORMED,0.9784797161049678,C,26,0.051429193790344385,budget,226
3.1142086309647263,3.076224269378904,identity,DIAGNOSTIC_ONLY,1.0123477218367736,C,32,0.0,budget,232
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,32,0.0,budget,232
3.1142086309647263,3.0061892700661197,random_k,ADVERSARIAL,1.0359323220178451,C,32,0.0,budget,232
3.1142086309647263,3.076224269378904,hash_k34_s1206,ADVERSARIAL,1.0123477218367736,C,32,0.0,budget,232
1.642984670446668,1.5932416741474733,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0312212497992883,C,32,0.0,budget,232
2.034573935762867,2.0792396158300224,checkerboard,ADVERSARIAL,0.9785182622882429,C,32,0.04466568006715521,budget,232
2.0784714646107854,2.132365038967572,trap_mixing_adversarial,ADVERSARIAL,0.9747259154169587,C,32,0.053893574356786544,budget,232
2.3859992999617,2.481133325469947,viability_signature,THEORY_INFORMED,0.9616570280477661,C,32,0.0951340255082469,budget,232
1.8422825502734508,1.9517348796772584,behavioral_quotient_k5,THEORY_INFORMED,0.9439204932270786,C,32,0.10945232940380767,budget,232
1.8422825502734508,1.9517348796772584,behavioral_quotient_k8,THEORY_INFORMED,0.9439204932270786,C,32,0.10945232940380767,budget,232
2.0771379456803425,2.1241362036007763,behavioral_quotient_k13,THEORY_INFORMED,0.9778741787646368,C,32,0.04699825792043377,budget,232
2.2728670762154577,2.296599008639017,behavioral_quotient_k21,THEORY_INFORMED,0.9896664884316818,C,32,0.02373193242355942,budget,232
1.9385558174021131,2.0191121637112923,predictive_quotient_k5,THEORY_INFORMED,0.9601030850306453,C,32,0.08055634630917918,budget,232
2.0771379456803425,2.121995208448467,predictive_quotient_k8,THEORY_INFORMED,0.9788608086438976,C,32,0.04485726276812452,budget,232
2.0771379456803425,2.1241362036007763,predictive_quotient_k13,THEORY_INFORMED,0.9778741787646368,C,32,0.04699825792043377,budget,232
2.2364821251194105,2.346236399511566,predictive_quotient_k21,THEORY_INFORMED,0.9532211355961386,C,32,0.10975427439215535,budget,232
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,33,0.0,budget,233
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,33,0.0,budget,233
0.0,0.0,random_k,ADVERSARIAL,0.0,C,33,0.0,budget,233
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,33,0.0,budget,233
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,33,0.0,budget,233
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,33,0.0,budget,233
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,33,0.0,budget,233
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,33,0.0,budget,233
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,33,0.0,budget,233
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,33,0.0,budget,233
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,33,0.0,budget,233
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,33,0.0,budget,233
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,33,0.0,budget,233
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,33,0.0,budget,233
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,33,0.0,budget,233
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,33,0.0,budget,233
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,28,0.0,budget,228
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,28,0.0,budget,228
0.0,0.0,random_k,ADVERSARIAL,0.0,C,28,0.0,budget,228
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,28,0.0,budget,228
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,28,0.0,budget,228
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,28,0.0,budget,228
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,28,0.0,budget,228
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,28,0.0,budget,228
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,28,0.0,budget,228
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,28,0.0,budget,228
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,28,0.0,budget,228
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,28,0.0,budget,228
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,28,0.0,budget,228
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,28,0.0,budget,228
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,28,0.0,budget,228
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,28,0.0,budget,228
2.2052524220374234,2.2310031284347502,identity,DIAGNOSTIC_ONLY,0.9884577900993832,C,37,0.025750706397326795,budget,237
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,37,0.0,budget,237
2.191793253482862,2.1607031042802562,random_k,ADVERSARIAL,1.014388903843854,C,37,0.0,budget,237
2.2052524220374234,2.2310031284347502,hash_k34_s1206,ADVERSARIAL,0.9884577900993832,C,37,0.025750706397326795,budget,237
1.5474942524705626,1.5235345629104666,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.015726383991135,C,37,0.0,budget,237
2.006538267866613,1.8975766734613575,checkerboard,ADVERSARIAL,1.0574214449034616,C,37,0.0,budget,237
2.191793253482862,2.180815070365972,trap_mixing_adversarial,ADVERSARIAL,1.0050339816823843,C,37,0.0,budget,237
1.2747939856259771,1.0368053826660595,viability_signature,THEORY_INFORMED,1.229540284935587,C,37,0.0,budget,237
1.6302238739320933,1.547058237507059,behavioral_quotient_k5,THEORY_INFORMED,1.053757275846996,C,37,0.0,budget,237
1.6302238739320933,1.5509210138580474,behavioral_quotient_k8,THEORY_INFORMED,1.0511327523229397,C,37,0.0,budget,237
1.6302238739320933,1.557556802835497,behavioral_quotient_k13,THEORY_INFORMED,1.0466545239084106,C,37,0.0,budget,237
1.7029902562783927,1.6242606339941972,behavioral_quotient_k21,THEORY_INFORMED,1.0484710523892908,C,37,0.0,budget,237
1.6302238739320933,1.5479349562272082,predictive_quotient_k5,THEORY_INFORMED,1.0531604492642561,C,37,0.0,budget,237
1.6302238739320933,1.5506938801186887,predictive_quotient_k8,THEORY_INFORMED,1.0512867141819877,C,37,0.0,budget,237
1.6895310877238308,1.6142454188937834,predictive_quotient_k13,THEORY_INFORMED,1.046638304156774,C,37,0.0,budget,237
2.147435338894571,2.1514019416657373,predictive_quotient_k21,THEORY_INFORMED,0.9981562707115086,C,37,0.00396660277116645,budget,237
2.0082863858087294,1.9794579163824095,identity,DIAGNOSTIC_ONLY,1.0145638203205682,C,34,0.0,budget,234
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,34,0.0,budget,234
1.8430201189052793,1.8903734405180792,random_k,ADVERSARIAL,0.9749502819930531,C,34,0.047353321612799926,budget,234
2.0082863858087294,1.9794579163824095,hash_k34_s1206,ADVERSARIAL,1.0145638203205682,C,34,0.0,budget,234
0.7020761175741356,0.9221980629348423,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.7613073002342021,C,34,0.22012194536070673,budget,234
1.8421097371026287,1.835702876757041,checkerboard,ADVERSARIAL,1.0034901401674035,C,34,0.0,budget,234
1.8421097371026287,1.8435905681734375,trap_mixing_adversarial,ADVERSARIAL,0.9991967679286426,C,34,0.0014808310708087635,budget,234
1.863539449942232,1.8616181213440481,viability_signature,THEORY_INFORMED,1.0010320745034416,C,34,0.0,budget,234
1.7115649311161063,1.7285201342483973,behavioral_quotient_k5,THEORY_INFORMED,0.990190913720734,C,34,0.01695520313229104,budget,234
1.7115649311161063,1.7306118340800523,behavioral_quotient_k8,THEORY_INFORMED,0.9889941218539796,C,34,0.019046902963945955,budget,234
1.8997261839088566,1.8968376877830384,behavioral_quotient_k13,THEORY_INFORMED,1.0015227956215875,C,34,0.0,budget,234
1.8997261839088566,1.900790732048676,behavioral_quotient_k21,THEORY_INFORMED,0.9994399445862869,C,34,0.0010645481398194878,budget,234
1.7115649311161063,1.7285201342483973,predictive_quotient_k5,THEORY_INFORMED,0.990190913720734,C,34,0.01695520313229104,budget,234
1.7115649311161063,1.7415772440324475,predictive_quotient_k8,THEORY_INFORMED,0.9827671652123504,C,34,0.03001231291634121,budget,234
1.8997261839088566,1.8968376877830384,predictive_quotient_k13,THEORY_INFORMED,1.0015227956215875,C,34,0.0,budget,234
1.8997261839088566,1.900790732048676,predictive_quotient_k21,THEORY_INFORMED,0.9994399445862869,C,34,0.0010645481398194878,budget,234
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,41,0.0,budget,241
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,41,0.0,budget,241
0.0,0.0,random_k,ADVERSARIAL,0.0,C,41,0.0,budget,241
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,41,0.0,budget,241
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,41,0.0,budget,241
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,41,0.0,budget,241
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,41,0.0,budget,241
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,41,0.0,budget,241
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,41,0.0,budget,241
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,41,0.0,budget,241
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,41,0.0,budget,241
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,41,0.0,budget,241
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,41,0.0,budget,241
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,41,0.0,budget,241
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,41,0.0,budget,241
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,41,0.0,budget,241
3.8502789055996236,3.8260231725489637,identity,DIAGNOSTIC_ONLY,1.0063396722802649,C,39,0.0,budget,239
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,39,0.0,budget,239
3.714367693725125,3.6433056580462546,random_k,ADVERSARIAL,1.019504824011109,C,39,0.0,budget,239
3.8502789055996236,3.8260231725489637,hash_k34_s1206,ADVERSARIAL,1.0063396722802649,C,39,0.0,budget,239
1.6713678113011692,1.7581984385341207,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.950613863981505,C,39,0.08683062723295154,budget,239
1.8621978186712078,1.858881707091475,checkerboard,ADVERSARIAL,1.0017839282441063,C,39,0.0,budget,239
1.5293098083102492,1.6407218363595895,trap_mixing_adversarial,ADVERSARIAL,0.9320957242231019,C,39,0.11141202804934025,budget,239
3.170722846227131,3.1284060508463827,viability_signature,THEORY_INFORMED,1.0135266313557025,C,39,0.0,budget,239
2.2235869605769203,2.181571920488102,behavioral_quotient_k5,THEORY_INFORMED,1.0192590671406414,C,39,0.0,budget,239
2.3070223844819857,2.2962606100279723,behavioral_quotient_k8,THEORY_INFORMED,1.0046866520320106,C,39,0.0,budget,239
2.8681211199037473,2.854207936721262,behavioral_quotient_k13,THEORY_INFORMED,1.0048746214329667,C,39,0.0,budget,239
3.1385862599460395,3.1196690828834788,behavioral_quotient_k21,THEORY_INFORMED,1.0060638409267035,C,39,0.0,budget,239
2.2235869605769203,2.1845072597435458,predictive_quotient_k5,THEORY_INFORMED,1.017889480869916,C,39,0.0,budget,239
2.6287863621482543,2.6028970059511485,predictive_quotient_k8,THEORY_INFORMED,1.0099463621257059,C,39,0.0,budget,239
3.0958388264277406,3.063462483889856,predictive_quotient_k13,THEORY_INFORMED,1.0105685454638813,C,39,0.0,budget,239
3.167125786027645,3.1391620085673857,predictive_quotient_k21,THEORY_INFORMED,1.0089080389556004,C,39,0.0,budget,239
3.9256199818254207,3.9299633733860952,identity,DIAGNOSTIC_ONLY,0.9988948010075391,C,36,0.004343391560674537,budget,236
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,36,0.0,budget,236
3.7076491703285837,3.715349532932753,random_k,ADVERSARIAL,0.9979274190662512,C,36,0.007700362604169175,budget,236
3.9256199818254207,3.9299633733860952,hash_k34_s1206,ADVERSARIAL,0.9988948010075391,C,36,0.004343391560674537,budget,236
1.573614008114095,1.6941908906243193,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.9288292227413695,C,36,0.12057688251022425,budget,236
2.2768753684025205,2.2500098110107056,checkerboard,ADVERSARIAL,1.0119401956650789,C,36,0.0,budget,236
2.863642792144436,2.8977660295875873,trap_mixing_adversarial,ADVERSARIAL,0.9882242951657461,C,36,0.03412323744315149,budget,236
3.2283144311332634,3.177822824811819,viability_signature,THEORY_INFORMED,1.0158887417911457,C,36,0.0,budget,236
2.65909440881544,2.6223242390717956,behavioral_quotient_k5,THEORY_INFORMED,1.0140219768386305,C,36,0.0,budget,236
2.849023848307187,2.830578083728131,behavioral_quotient_k8,THEORY_INFORMED,1.006516606867372,C,36,0.0,budget,236
2.977170029448182,3.0538443615975397,behavioral_quotient_k13,THEORY_INFORMED,0.974892521336861,C,36,0.07667433214935748,budget,236
3.411851280969008,3.4215329298522215,behavioral_quotient_k21,THEORY_INFORMED,0.9971703768218207,C,36,0.009681648883213434,budget,236
2.6727020622990825,2.658890026496181,predictive_quotient_k5,THEORY_INFORMED,1.0051946623084307,C,36,0.0,budget,236
2.7261200764142233,2.698029521427781,predictive_quotient_k8,THEORY_INFORMED,1.0104115076441331,C,36,0.0,budget,236
3.0107849878148265,2.9921684880631636,predictive_quotient_k13,THEORY_INFORMED,1.0062217417989432,C,36,0.0,budget,236
3.295556496662029,3.2753353739352824,predictive_quotient_k21,THEORY_INFORMED,1.006173756399929,C,36,0.0,budget,236
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,38,0.0,budget,238
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,38,0.0,budget,238
0.0,0.0,random_k,ADVERSARIAL,0.0,C,38,0.0,budget,238
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,38,0.0,budget,238
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,38,0.0,budget,238
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,38,0.0,budget,238
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,38,0.0,budget,238
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,38,0.0,budget,238
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,38,0.0,budget,238
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,38,0.0,budget,238
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,38,0.0,budget,238
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,38,0.0,budget,238
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,38,0.0,budget,238
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,38,0.0,budget,238
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,38,0.0,budget,238
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,38,0.0,budget,238
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,43,0.0,budget,243
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,43,0.0,budget,243
0.0,0.0,random_k,ADVERSARIAL,0.0,C,43,0.0,budget,243
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,43,0.0,budget,243
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,43,0.0,budget,243
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,43,0.0,budget,243
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,43,0.0,budget,243
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,43,0.0,budget,243
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,43,0.0,budget,243
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,43,0.0,budget,243
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,43,0.0,budget,243
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,43,0.0,budget,243
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,43,0.0,budget,243
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,43,0.0,budget,243
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,43,0.0,budget,243
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,43,0.0,budget,243
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,45,0.0,budget,245
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,45,0.0,budget,245
0.0,0.0,random_k,ADVERSARIAL,0.0,C,45,0.0,budget,245
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,45,0.0,budget,245
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,45,0.0,budget,245
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,45,0.0,budget,245
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,45,0.0,budget,245
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,45,0.0,budget,245
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,45,0.0,budget,245
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,45,0.0,budget,245
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,45,0.0,budget,245
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,45,0.0,budget,245
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,45,0.0,budget,245
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,45,0.0,budget,245
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,45,0.0,budget,245
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,45,0.0,budget,245
3.178053830347946,2.1612335889775056,identity,DIAGNOSTIC_ONLY,1.4704814169816347,C,47,0.0,budget,247
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,47,0.0,budget,247
3.0625293002546217,2.0404946555835357,random_k,ADVERSARIAL,1.500875923332819,C,47,0.0,budget,247
3.178053830347946,2.1612335889775056,hash_k34_s1206,ADVERSARIAL,1.4704814169816347,C,47,0.0,budget,247
1.1082153551850982,0.7376752870131282,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.5023078239102994,C,47,0.0,budget,247
1.7441419765893982,1.1916892655780977,checkerboard,ADVERSARIAL,1.463587889031879,C,47,0.0,budget,247
2.6004311798813244,1.7465870623543716,trap_mixing_adversarial,ADVERSARIAL,1.4888643320052908,C,47,0.0,budget,247
1.9061547465398498,1.3726876218357298,viability_signature,THEORY_INFORMED,1.3886296606876232,C,47,0.0,budget,247
1.8047884695128085,1.2322120812778214,behavioral_quotient_k5,THEORY_INFORMED,1.4646735711609133,C,47,0.0,budget,247
2.441302637807621,1.6806706796592814,behavioral_quotient_k8,THEORY_INFORMED,1.4525764430557808,C,47,0.0,budget,247
2.6581934449279867,1.8394830952993302,behavioral_quotient_k13,THEORY_INFORMED,1.4450763106879392,C,47,0.0,budget,247
2.7159557099746485,1.8673112859185603,behavioral_quotient_k21,THEORY_INFORMED,1.4544739971614462,C,47,0.0,budget,247
1.9639170115865117,1.374323075748284,predictive_quotient_k5,THEORY_INFORMED,1.4290067934115191,C,47,0.0,budget,247
1.9639170115865117,1.3992238417296154,predictive_quotient_k8,THEORY_INFORMED,1.4035760062227534,C,47,0.0,budget,247
2.6581934449279867,1.8592636929909598,predictive_quotient_k13,THEORY_INFORMED,1.4297022283330907,C,47,0.0,budget,247
2.7159557099746494,1.8950909362974664,predictive_quotient_k21,THEORY_INFORMED,1.4331532371111158,C,47,0.0,budget,247
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,40,0.0,budget,240
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,40,0.0,budget,240
0.0,0.0,random_k,ADVERSARIAL,0.0,C,40,0.0,budget,240
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,40,0.0,budget,240
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,40,0.0,budget,240
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,40,0.0,budget,240
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,40,0.0,budget,240
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,40,0.0,budget,240
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,40,0.0,budget,240
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,40,0.0,budget,240
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,40,0.0,budget,240
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,40,0.0,budget,240
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,40,0.0,budget,240
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,40,0.0,budget,240
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,40,0.0,budget,240
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,40,0.0,budget,240
1.8310204811135165,1.2356384125611841,identity,DIAGNOSTIC_ONLY,1.481841663790823,C,42,0.0,budget,242
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,42,0.0,budget,242
1.8310204811135165,1.2098468895636045,random_k,ADVERSARIAL,1.513431572960419,C,42,0.0,budget,242
1.8310204811135165,1.2356384125611841,hash_k34_s1206,ADVERSARIAL,1.481841663790823,C,42,0.0,budget,242
0.9368883075390159,0.6158332325379391,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.5213344425697226,C,42,0.0,budget,242
0.936888307539016,0.6011183339354303,checkerboard,ADVERSARIAL,1.5585754994450938,C,42,0.0,budget,242
0.936888307539016,0.6620308040213587,trap_mixing_adversarial,ADVERSARIAL,1.415173284759707,C,42,0.0,budget,242
1.5229550675313184,1.005558688251248,viability_signature,THEORY_INFORMED,1.5145362327681409,C,42,0.0,budget,242
1.1490596969706204,0.693037151742093,behavioral_quotient_k5,THEORY_INFORMED,1.6580059150973652,C,42,0.0,budget,242
1.1490596969706204,0.693037151742093,behavioral_quotient_k8,THEORY_INFORMED,1.6580059150973652,C,42,0.0,budget,242
1.5229550675313184,0.9791886458402767,behavioral_quotient_k13,THEORY_INFORMED,1.555323454781705,C,42,0.0,budget,242
1.6769877743224173,1.1437887127484396,behavioral_quotient_k21,THEORY_INFORMED,1.46616919334056,C,42,0.0,budget,242
1.1490596969706204,0.6592040459382456,predictive_quotient_k5,THEORY_INFORMED,1.7431017058385359,C,42,0.0,budget,242
1.1490596969706204,0.693037151742093,predictive_quotient_k8,THEORY_INFORMED,1.6580059150973652,C,42,0.0,budget,242
1.1490596969706204,0.7019187447880672,predictive_quotient_k13,THEORY_INFORMED,1.6370266580037838,C,42,0.0,budget,242
1.5229550675313184,0.9856365265896716,predictive_quotient_k21,THEORY_INFORMED,1.5451487708159346,C,42,0.0,budget,242
2.682559363367396,2.6758492323203558,identity,DIAGNOSTIC_ONLY,1.0025076640963144,C,49,0.0,budget,249
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,49,0.0,budget,249
2.616971755486259,2.5864608208536177,random_k,ADVERSARIAL,1.0117964031724909,C,49,0.0,budget,249
2.682559363367396,2.6758492323203558,hash_k34_s1206,ADVERSARIAL,1.0025076640963144,C,49,0.0,budget,249
1.6017145448138321,1.473136878201281,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0872815476383608,C,49,0.0,budget,249
1.97877040342178,1.736988763036538,checkerboard,ADVERSARIAL,1.1391958575267744,C,49,0.0,budget,249
2.5980171182310245,2.4455075688347194,trap_mixing_adversarial,ADVERSARIAL,1.0623631475689832,C,49,0.0,budget,249
2.2660947116072334,2.0929154157825454,viability_signature,THEORY_INFORMED,1.082745482458944,C,49,0.0,budget,249
2.146053491640546,1.9852857046259107,behavioral_quotient_k5,THEORY_INFORMED,1.0809796729206433,C,49,0.0,budget,249
2.161627260091713,2.0110052168732557,behavioral_quotient_k8,THEORY_INFORMED,1.0748988823871113,C,49,0.0,budget,249
2.296744923690982,2.157932785458113,behavioral_quotient_k13,THEORY_INFORMED,1.0643264420320673,C,49,0.0,budget,249
2.5775370632825556,2.491642294489141,behavioral_quotient_k21,THEORY_INFORMED,1.034473154105383,C,49,0.0,budget,249
1.8286337456475807,1.7147062937464888,predictive_quotient_k5,THEORY_INFORMED,1.0664413796791812,C,49,0.0,budget,249
2.144477095081565,1.9919974914855405,predictive_quotient_k8,THEORY_INFORMED,1.0765460821350292,C,49,0.0,budget,249
2.174399928772964,2.0227487004622553,predictive_quotient_k13,THEORY_INFORMED,1.0749728467387234,C,49,0.0,budget,249
2.334789842635792,2.226314253600157,predictive_quotient_k21,THEORY_INFORMED,1.0487242934640606,C,49,0.0,budget,249
3.188734178311203,2.0873785494968145,identity,DIAGNOSTIC_ONLY,1.527626208039688,C,44,0.0,budget,244
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,44,0.0,budget,244
3.071817786409525,2.0316657758134813,random_k,ADVERSARIAL,1.5119700410268344,C,44,0.0,budget,244
3.188734178311203,2.0873785494968145,hash_k34_s1206,ADVERSARIAL,1.527626208039688,C,44,0.0,budget,244
1.364357090736545,0.8025059157452313,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.7001209137125943,C,44,0.0,budget,244
1.9452613815372324,1.2810443510441358,checkerboard,ADVERSARIAL,1.5184965141540305,C,44,0.0,budget,244
2.0040741407414213,1.3090922179833986,trap_mixing_adversarial,ADVERSARIAL,1.5308884379655188,C,44,0.0,budget,244
1.9564175070164889,1.2978287490854232,viability_signature,THEORY_INFORMED,1.5074542834678084,C,44,0.0,budget,244
1.858968247946572,1.2651721811197183,behavioral_quotient_k5,THEORY_INFORMED,1.4693401227818057,C,44,0.0,budget,244
1.9079798477259824,1.2847951899521906,behavioral_quotient_k8,THEORY_INFORMED,1.485045914436356,C,44,0.0,budget,244
2.3086189462486395,1.4799658558598536,behavioral_quotient_k13,THEORY_INFORMED,1.5599136541615293,C,44,0.0,budget,244
2.6973974937198943,1.7633308554492175,behavioral_quotient_k21,THEORY_INFORMED,1.5297171743942055,C,44,0.0,budget,244
1.858968247946572,1.2651721811197183,predictive_quotient_k5,THEORY_INFORMED,1.4693401227818057,C,44,0.0,budget,244
