adaptive_idx,bounded_cost_sustainment,candidate,candidate_category,compression_ratio,fake_viability_rate,fake_viability_rejection_score,family,heldout_l1_loss,heldout_nll,heldout_predictive_quality,hidden_nonviability_rate,horizon_coherence,irreversibility_sensitivity,label_entropy,macro_viability_purity,mc_fallback_used,mean_fiber_size,mixed_viability_label_fraction,norm_irrev_sensitivity,pair_id,quotient_gate_pass,raw_I_mean,recoverability_preservation,recoverability_purity,singleton_fraction,truncated,truncation_fraction,unsustainable_branch_penalty,variant,world_seed
,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.09523809523809523,0.9047619047619048,C,1.0,inf,0.0,0.047619047619047616,1.0,,2.8223119956863103,0.9409013605442178,0,27.0,0.19047619047619047,,8,1,0.0,0.9852555600111047,0.9792429792429793,0.0,0,0.0,0.0,budget,208
,0.0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,C,1.0,inf,0.0,0.0,1.0,,1.4102365188547406,0.915,0,113.4,0.2,,8,1,0.0,0.9515222016614671,0.9007004830917875,0.0,0,0.0,0.0,budget,208
,0.0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.125,0.875,C,1.0,inf,0.0,0.125,1.0,,1.886547305636148,0.9522819472616633,0,70.875,0.25,,8,1,0.0,0.9945470074239539,0.9942528735632183,0.0,0,0.0,0.0,budget,208
,0.0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.07692307692307693,0.9230769230769231,C,1.0,inf,0.0,0.15384615384615385,1.0,,2.3012382545909635,0.9553713527851458,0,43.61538461538461,0.23076923076923078,,8,1,0.0,0.9890694664173738,0.9866220735785952,0.0,0,0.0,0.0,budget,208
,0.0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.047619047619047616,0.9523809523809523,C,1.0,inf,0.0,0.09523809523809523,1.0,,2.7063082457563374,0.9487301587301586,0,27.0,0.14285714285714285,,8,1,0.0,1.0,1.0,0.0,0,0.0,0.0,budget,208
,,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,B,0.11946532999164591,4.1723393670399735,0.19333611525422392,0.0,0.2847583726564182,,6.340359303727763,1.0,0,1.0,0.0,,28,0,2.100491105148771,1.0,1.0,1.0,0,0.0,,lure,128
,,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,1.0,0.0,B,0.0,0.0,1.0,0.0,1.0,,0.0,0.7389770723104057,0,567.0,1.0,,28,0,0.0,0.8185776376797941,0.6684303350970018,0.0,0,0.0,,lure,128
,,random_k,ADVERSARIAL,0.02292768959435626,1.0,0.0,B,0.1330409356725147,4.076499141254912,0.19698614580141538,0.0,0.28932037303507524,,2.5587906622531835,0.7382154215628497,0,43.61538461538461,1.0,,28,1,2.058292363713668,0.8224497675300181,0.6708143133375987,0.0,0,0.0,,lure,128
,,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,1.0,0.0,B,0.11340852130325813,4.126821210194363,0.19505263768737685,0.0,0.2847583726564182,,3.5234439856557835,0.7417511483437544,0,16.676470588235293,1.0,,28,1,2.100491105148771,0.821669607382199,0.6698190473299742,0.0,0,0.0,,lure,128
0,,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,1.0,0.0,B,0.033416875522138664,1.9520907646614727,0.33874297225907746,0.0,0.4100800707567389,,0.693145625295973,0.7389451550291146,0,283.5,1.0,,28,1,0.9695631690879166,0.8185846111093229,0.6684355248096352,0.0,0,0.0,,lure,128
,,checkerboard,ADVERSARIAL,0.003527336860670194,1.0,0.0,B,0.051796157059314965,2.5738236008280375,0.2798123555310074,0.0,0.3741307640468145,,0.6930709707288083,0.7389808362369339,0,283.5,1.0,,28,1,1.1822355552016777,0.8185917695297801,0.6684668989547038,0.0,0,0.0,,lure,128
,,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,1.0,0.0,B,0.08333333333333334,3.664675220564873,0.21437719727867874,0.0,0.3213279658515063,,1.3049641772009088,0.7767297517297518,0,141.75,1.0,,28,1,1.8523473409221674,0.8354362140784822,0.706064306064306,0.0,0,0.0,,lure,128
,,viability_signature,THEORY_INFORMED,0.07760141093474426,0.045454545454545456,0.9545454545454546,B,0.08751044277360069,3.2877330649282435,0.23322347376975422,0.11363636363636363,0.3347303871977099,,3.157754578689845,0.9522280432983036,0,12.886363636363637,0.18181818181818182,,28,1,1.7258224669474722,1.0,1.0,0.13636363636363635,0,0.0,,lure,128
,,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,B,0.025689223057644053,0.8894842729104606,0.5292449449497949,0.2,0.6108324725153534,,1.3860718724655507,0.9258620689655173,0,113.4,0.4,,28,1,0.43125163733475647,0.9727666465318922,0.9678160919540229,0.0,0,0.0,,lure,128
,,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.25,0.75,B,0.03174603174603176,1.996669034237201,0.3337038520353479,0.125,0.4174068508713221,,1.8765624795278466,0.9033864221364222,0,70.875,0.375,,28,1,0.9523045291944932,0.9825546420693803,0.9785714285714285,0.0,0,0.0,,lure,128
,,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.23076923076923078,0.7692307692307692,B,0.06954887218045114,3.022926817418916,0.24857524021319222,0.15384615384615385,0.32435179089825056,,2.3666916134883627,0.9331635031635032,0,43.61538461538461,0.38461538461538464,,28,1,1.4215234561327361,0.9961791551687539,0.9959514170040487,0.0,0,0.0,,lure,128
,,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.14285714285714285,0.8571428571428572,B,0.09419381787802841,3.8903093824287116,0.20448604000251666,0.14285714285714285,0.29653756577398027,,2.8574261151053446,0.9192233501883113,0,27.0,0.3333333333333333,,28,1,1.9933795179386855,1.0,1.0,0.0,0,0.0,,lure,128
,,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,B,0.022556390977443594,1.0033517684619133,0.49916345982900284,0.2,0.5366494959953767,,1.3865703834404406,0.925125541125541,0,113.4,0.4,,28,1,0.550822947864036,0.9720980387416627,0.9668225108225108,0.0,0,0.0,,lure,128
,,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.25,0.75,B,0.027360066833751036,1.9941828866512192,0.33398093498504655,0.125,0.41742971353518593,,1.8751841913349652,0.9008972919643464,0,70.875,0.375,,28,1,0.9535924918487216,0.9821903712318175,0.9779929577464789,0.0,0,0.0,,lure,128
,,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.23076923076923078,0.7692307692307692,B,0.05367585630743527,2.398038060847422,0.2942874629693272,0.23076923076923078,0.3773148424872945,,2.3440163816770103,0.9197119330158423,0,43.61538461538461,0.46153846153846156,,28,1,1.1400499996482378,1.0,1.0,0.0,0,0.0,,lure,128
,,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.19047619047619047,0.8095238095238095,B,0.07477025898078526,2.6907316361535796,0.27094898751353913,0.19047619047619047,0.3630383412761819,,2.7971032615507614,0.9425608535364634,0,27.0,0.38095238095238093,,28,1,1.2239595154032004,1.0,1.0,0.0,0,0.0,,lure,128
,1.110064371583142,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,C,0.4119776119402979,6.512465241200702,0.13311209674764127,0.0,1.0,,6.340359303727763,1.0,0,1.0,0.0,,6,0,4.351660318527429,1.0,1.0,1.0,0,0.0,0.0,budget,206
,0.0,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,1.0,0.0,C,0.0,0.0,1.0,0.0,1.0,,0.0,0.8589065255731922,0,567.0,1.0,,6,0,0.0,0.883136326301881,0.8430335097001763,0.0,0,0.0,0.0,budget,206
,1.1118039996398477,random_k,ADVERSARIAL,0.02292768959435626,1.0,0.0,C,0.42783582089552213,6.183866305416274,0.13920080879651817,0.0,1.0,,2.560503095502985,0.8601457988188203,0,43.61538461538461,1.0,,6,1,4.2145356193432075,0.8859501023336062,0.8432876017793061,0.0,0,0.0,0.0,budget,206
,1.110064371583142,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,1.0,0.0,C,0.4454104477611933,6.404402907481298,0.13505477923001932,0.0,1.0,,3.5234439856557835,0.8609862856391266,0,16.676470588235293,1.0,,6,1,4.351660318527429,0.8865415287469504,0.8433325239280438,0.0,0,0.0,0.0,budget,206
0,1.0263554381968656,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,1.0,0.0,C,0.08138059701492537,1.8548920360296037,0.3502759429707662,0.0,1.0,,0.6926976421393123,0.8587795765877957,0,283.5,1.0,,6,1,1.8359775609104343,0.8830958493492505,0.8429452054794521,0.0,0,0.0,0.0,budget,206
,1.104198731599757,checkerboard,ADVERSARIAL,0.003527336860670194,1.0,0.0,C,0.10988805970149249,2.6729748629316186,0.27225887388781117,0.0,1.0,,0.6930709707288083,0.8590592334494773,0,283.5,1.0,,6,1,2.3529193707156884,0.8833799856289479,0.8432055749128919,0.0,0,0.0,0.0,budget,206
,1.0908345401289745,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,1.0,0.0,C,0.21365671641791043,3.6351286290091593,0.21574374306280422,0.0,1.0,,1.3207345904911372,0.877905328798186,0,141.75,1.0,,6,1,3.0814649377357073,0.8939144266826601,0.8558437263794407,0.0,0,0.0,0.0,budget,206
,1.1106306550641283,viability_signature,THEORY_INFORMED,0.0582010582010582,0.030303030303030304,0.9696969696969697,C,0.2719402985074627,4.430912714221765,0.1841311125073564,0.09090909090909091,1.0,,2.702864589679713,0.9503462656871748,0,17.181818181818183,0.15151515151515152,,6,1,3.6400300699557113,1.0,1.0,0.09090909090909091,0,0.0,0.0,budget,206
,1.0753050434479847,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,C,0.17597014925373133,3.3122163271203746,0.23189931212652848,0.0,1.0,,1.4444489283662274,0.9040650406504065,0,113.4,0.2,,6,1,3.016387125535906,0.9528878251558859,0.9105691056910569,0.0,0,0.0,0.0,budget,206
,1.106812822765586,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.125,0.875,C,0.24347014925373128,4.154918821652708,0.19398947579923131,0.125,1.0,,1.9193463097194963,0.9488397631779985,0,70.875,0.25,,6,1,3.5288903597360672,1.0,1.0,0.0,0,0.0,0.0,budget,206
,1.119381925486899,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.15384615384615385,0.8461538461538461,C,0.30705223880597027,4.969233587050398,0.16752569411413068,0.07692307692307693,1.0,,2.369885876096433,0.9319255907491202,0,43.61538461538461,0.23076923076923078,,6,1,3.848906711963422,0.9952364749914938,0.9948717948717949,0.0,0,0.0,0.0,budget,206
,1.0976946213302536,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.09523809523809523,0.9047619047619048,C,0.3401119402985075,5.000883640736284,0.16664212470503828,0.047619047619047616,1.0,,2.793878098532083,0.9601700329254509,0,27.0,0.14285714285714285,,6,1,3.9109703186678644,1.0,1.0,0.047619047619047616,0,0.0,0.0,budget,206
,1.0645229888103598,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,C,0.15973880597014925,3.3177634099728888,0.23160138827668628,0.0,1.0,,1.4453327098568702,0.9016666666666666,0,113.4,0.2,,6,1,3.064580009367547,0.9531878839228977,0.9133333333333333,0.0,0,0.0,0.0,budget,206
,1.082676401517688,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.125,0.875,C,0.26850746268656717,4.4401910716026665,0.18381707312081644,0.125,1.0,,1.925357818236114,0.9490478883861236,0,70.875,0.25,,6,1,3.6681027753778443,1.0,1.0,0.0,0,0.0,0.0,budget,206
,1.0993838974921701,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.23076923076923078,0.7692307692307692,C,0.35429104477611956,5.359520820416696,0.15724455163187542,0.07692307692307693,1.0,,2.3397287394639443,0.9113263929053403,0,43.61538461538461,0.3076923076923077,,6,1,4.093495328353795,0.9872142580395197,0.9835164835164836,0.0,0,0.0,0.0,budget,206
,1.1042896404397842,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.0,1.0,C,0.3581716417910447,5.766078885330049,0.1477960894260576,0.047619047619047616,1.0,,2.827117524063013,0.9384920634920635,0,27.0,0.14285714285714285,,6,1,4.248964302886847,0.9963756177924218,0.996031746031746,0.0,0,0.0,0.0,budget,206
,0.0,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,C,1.0,inf,0.0,0.0,1.0,,5.837730447165968,1.0,0,1.0,0.0,,11,0,0.0,1.0,1.0,1.0,0,0.0,0.0,budget,211
,0.0,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,1.0,0.0,C,1.0,inf,0.0,0.0,1.0,,0.0,0.7959183673469388,0,343.0,1.0,,11,0,0.0,0.8552869761186435,0.7842565597667639,0.0,0,0.0,0.0,budget,211
,0.0,random_k,ADVERSARIAL,0.037900874635568516,1.0,0.0,C,1.0,inf,0.0,0.0,1.0,,2.5416602181417267,0.7987375652484006,0,26.384615384615383,1.0,,11,1,0.0,0.8590434121562804,0.7897888970237142,0.0,0,0.0,0.0,budget,211
,0.0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,1.0,0.0,C,1.0,inf,0.0,0.0,1.0,,3.5259755701090882,0.7967914438502673,0,10.088235294117647,1.0,,11,1,0.0,0.8584102925772757,0.7850267379679144,0.0,0,0.0,0.0,budget,211
0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,1.0,0.0,C,1.0,inf,0.0,0.0,1.0,,0.6931429306240484,0.7960356317149463,0,171.5,1.0,,11,1,0.0,0.8561930687407068,0.7843567251461988,0.0,0,0.0,0.0,budget,211
,0.0,checkerboard,ADVERSARIAL,0.0058309037900874635,1.0,0.0,C,1.0,inf,0.0,0.0,1.0,,0.6929389195380611,0.7960714285714285,0,171.5,1.0,,11,1,0.0,0.8559463622473696,0.7847619047619048,0.0,0,0.0,0.0,budget,211
,0.0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,0.75,0.25,C,1.0,inf,0.0,0.0,1.0,,1.2743672274838602,0.8427989616899392,0,85.75,0.75,,11,1,0.0,0.8949864358342479,0.8350340136054422,0.0,0,0.0,0.0,budget,211
,0.0,viability_signature,THEORY_INFORMED,0.08454810495626822,0.0,1.0,C,1.0,inf,0.0,0.06896551724137931,1.0,,2.7402873838159003,0.9626436781609196,0,11.827586206896552,0.10344827586206896,,11,1,0.0,1.0,1.0,0.034482758620689655,0,0.0,0.0,budget,211
,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.2,0.8,C,1.0,inf,0.0,0.0,1.0,,1.565970027770447,0.9027777777777779,0,68.6,0.2,,11,1,0.0,0.9526959973536222,0.9083333333333334,0.0,0,0.0,0.0,budget,211
,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.125,0.875,C,1.0,inf,0.0,0.125,1.0,,1.931573416302335,0.9582299421009098,0,42.875,0.25,,11,1,0.0,1.0,1.0,0.0,0,0.0,0.0,budget,211
,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.15384615384615385,0.8461538461538461,C,1.0,inf,0.0,0.07692307692307693,1.0,,2.365532503578415,0.9681749622926094,0,26.384615384615383,0.23076923076923078,,11,1,0.0,0.9831932773109244,0.9743589743589743,0.0,0,0.0,0.0,budget,211
,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.09523809523809523,0.9047619047619048,C,1.0,inf,0.0,0.047619047619047616,1.0,,2.7774464926376914,0.9557226399331662,0,16.333333333333332,0.14285714285714285,,11,1,0.0,1.0,1.0,0.0,0,0.0,0.0,budget,211
,0.0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.2,0.8,C,1.0,inf,0.0,0.0,1.0,,1.565970027770447,0.9027777777777779,0,68.6,0.2,,11,1,0.0,0.9526959973536222,0.9083333333333334,0.0,0,0.0,0.0,budget,211
,0.0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.125,0.875,C,1.0,inf,0.0,0.125,1.0,,1.929810273461365,0.9592074592074592,0,42.875,0.25,,11,1,0.0,1.0,1.0,0.0,0,0.0,0.0,budget,211
,0.0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.07692307692307693,0.9230769230769231,C,1.0,inf,0.0,0.15384615384615385,1.0,,2.36506387234219,0.955173032096109,0,26.384615384615383,0.23076923076923078,,11,1,0.0,1.0,1.0,0.0,0,0.0,0.0,budget,211
,0.0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.09523809523809523,0.9047619047619048,C,1.0,inf,0.0,0.09523809523809523,1.0,,2.8153276688075395,0.9496873496873497,0,16.333333333333332,0.19047619047619047,,11,1,0.0,1.0,1.0,0.0,0,0.0,0.0,budget,211
,1.0253789612290491,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,C,0.30164835164835163,2.6957218976357096,0.27058313035938586,0.0,1.0,,6.340359303727763,1.0,0,1.0,0.0,,10,0,2.306748116585112,1.0,1.0,1.0,0,0.0,0.0,budget,210
,0.0,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,1.0,0.0,C,0.0,0.0,1.0,0.0,1.0,,0.0,0.8271604938271605,0,567.0,1.0,,10,0,0.0,0.8740365558247083,0.8253968253968254,0.0,0,0.0,0.0,budget,210
,0.9898656143144772,random_k,ADVERSARIAL,0.02292768959435626,1.0,0.0,C,0.24340659340659346,2.476053983744722,0.287682528716861,0.0,1.0,,2.554525759933848,0.8270438576339197,0,43.61538461538461,1.0,,10,1,2.2639419007191477,0.8759637613669732,0.8256862241334292,0.0,0,0.0,0.022943660391503418,budget,210
,1.0253789612290491,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,1.0,0.0,C,0.4060439560439561,2.643340877859958,0.27447335660433303,0.0,1.0,,3.5234439856557835,0.8297914263744713,0,16.676470588235293,1.0,,10,1,2.306748116585112,0.8766591278941288,0.826774368157996,0.0,0,0.0,0.0,budget,210
0,1.1227429476283541,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,1.0,0.0,C,0.14945054945054942,1.2022950213500614,0.4540717707235133,0.0,1.0,,0.6930211989529488,0.8268369175627239,0,283.5,1.0,,10,1,1.1097575640230697,0.8740919455884859,0.8251568100358423,0.0,0,0.0,0.0,budget,210
,1.015032269729633,checkerboard,ADVERSARIAL,0.003527336860670194,1.0,0.0,C,0.11208791208791208,2.095181675707075,0.3230828121814711,0.0,1.0,,0.6930709707288083,0.8274825783972125,0,283.5,1.0,,10,1,2.004442613735623,0.8751821078336832,0.8258275261324042,0.0,0,0.0,0.0,budget,210
,1.0053420947844642,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,1.0,0.0,C,0.28296703296703296,2.4497327764779393,0.2898775252444238,0.0,1.0,,1.343915501127914,0.842032967032967,0,141.75,1.0,,10,1,2.0674270732256463,0.8821378704403114,0.8379120879120879,0.0,0,0.0,0.0,budget,210
,1.0165846743572773,viability_signature,THEORY_INFORMED,0.06525573192239859,0.05405405405405406,0.9459459459459459,C,0.21703296703296704,2.315294196278055,0.30163235622427087,0.05405405405405406,1.0,,2.804852867458029,0.9500971559795088,0,15.324324324324325,0.16216216216216217,,10,1,2.1433058373307303,1.0,1.0,0.10810810810810811,0,0.0,0.0,budget,210
,0.9905957314268604,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,C,0.20494505494505497,2.6430261222913187,0.2744970709600731,0.4,1.0,,1.4353533424262657,0.8121502102363346,0,113.4,0.6,,10,1,1.956959590982494,0.8924949084931815,0.8164999275047122,0.0,0,0.0,0.01840377358038081,budget,210
,0.9905957314268604,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.125,0.875,C,0.2813186813186813,1.9068903625904796,0.34401022235625306,0.25,1.0,,1.876583080376978,0.8708825635517365,0,70.875,0.375,,10,1,1.956959590982494,0.9197470494853808,0.8588659147869674,0.0,0,0.0,0.01840377358038081,budget,210
,1.0175951491234627,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.15384615384615385,0.8461538461538461,C,0.25439560439560444,3.130878299582054,0.2420792692201017,0.07692307692307693,1.0,,2.3685049723486533,0.953937728937729,0,43.61538461538461,0.23076923076923078,,10,1,2.0412223343139457,1.0,1.0,0.0,0,0.0,0.0,budget,210
,1.0050912685196098,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.09523809523809523,0.9047619047619048,C,0.2741758241758242,3.152373896059134,0.24082609731967142,0.09523809523809523,1.0,,2.808789035648709,0.9457656164973238,0,27.0,0.19047619047619047,,10,1,2.066616247437649,1.0,1.0,0.0,0,0.0,0.0,budget,210
,0.9905957314268604,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,C,0.19450549450549454,2.2863715982921073,0.30428695297868613,0.4,1.0,,1.4374164860167047,0.8118296825269464,0,113.4,0.6,,10,1,1.956959590982494,0.8925671460160982,0.8153440851587366,0.0,0,0.0,0.01840377358038081,budget,210
,1.0155813354744798,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.25,0.75,C,0.28076923076923077,2.38562258021924,0.2953666500934206,0.125,1.0,,1.947548794877621,0.9005768497330282,0,70.875,0.375,,10,1,2.045269909090938,0.9444359913612012,0.9007675438596492,0.0,0,0.0,0.0,budget,210
,1.0492441977562272,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.23076923076923078,0.7692307692307692,C,0.2895604395604396,2.580296188743173,0.2793065007146909,0.07692307692307693,1.0,,2.3651649457778094,0.9345619658119658,0,43.61538461538461,0.3076923076923077,,10,1,2.105448292365093,1.0,1.0,0.0,0,0.0,0.0,budget,210
,0.987010823418587,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.047619047619047616,0.9523809523809523,C,0.35,2.046215262530641,0.3282762095969708,0.047619047619047616,1.0,,2.8705419242757904,0.9424603174603176,0,27.0,0.14285714285714285,,10,1,2.1367615547147203,0.9846955389124062,0.9801587301587301,0.0,0,0.0,0.027754773146563938,budget,210
,1.0060987404104638,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,C,0.9333333333333343,9.651942214740549,0.09387959302071347,0.0,1.0,,5.837730447165968,1.0,0,1.0,0.0,,17,0,3.826939395658923,1.0,1.0,1.0,0,0.0,0.0,budget,217
,0.0,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,1.0,0.0,C,0.0,0.0,1.0,0.0,1.0,,0.0,0.8542274052478134,0,343.0,1.0,,17,0,0.0,0.8892659808464161,0.8542274052478134,0.0,0,0.0,0.0,budget,217
,0.9911000846512039,random_k,ADVERSARIAL,0.037900874635568516,0.9230769230769231,0.07692307692307687,C,0.8857142857142863,9.289737539828971,0.09718420864762127,0.0,1.0,,2.5450386719556692,0.8427551252362024,0,26.384615384615383,0.9230769230769231,,17,1,3.634387404268763,0.8898982690970217,0.8449360645015408,0.0,0,0.0,0.03234574024272252,budget,217
,1.0060987404104638,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,0.8823529411764706,0.11764705882352944,C,0.9666666666666673,9.980897235868358,0.09106723963626284,0.0,1.0,,3.5259755701090882,0.8548128342245989,0,10.088235294117647,0.8823529411764706,,17,1,3.826939395658923,0.8949782020379572,0.8545454545454545,0.0,0,0.0,0.0,budget,217
0,1.0029141810136353,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,1.0,0.0,C,0.16190476190476188,1.7421755073568503,0.3646739595321847,0.0,1.0,,0.6916121702949175,0.8547506991337561,0,171.5,1.0,,17,1,1.8139094043868873,0.8893879252092961,0.8544267103198964,0.0,0,0.0,0.0,budget,217
,1.0011802571728357,checkerboard,ADVERSARIAL,0.0058309037900874635,1.0,0.0,C,0.2571428571428571,2.257638849631501,0.3069707988388947,0.0,1.0,,0.6929389195380611,0.854047619047619,0,171.5,1.0,,17,1,1.8600025373350255,0.8892681889939904,0.8539285714285714,0.0,0,0.0,0.0,budget,217
,0.9326707252557741,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,0.75,0.25,C,0.2333333333333334,1.7914870155350298,0.35823200840084696,0.0,1.0,,1.3101272231567536,0.8821567088373812,0,85.75,0.75,,17,1,1.6397103145816587,0.9160805957543827,0.8815102964262628,0.0,0,0.0,0.11040050627140952,budget,217
,1.0156071601599315,viability_signature,THEORY_INFORMED,0.05539358600583091,0.05263157894736842,0.9473684210526316,C,0.6047619047619046,6.454215082754721,0.1341522868468732,0.05263157894736842,1.0,,2.424932092470919,0.9864035087719298,0,18.05263157894737,0.10526315789473684,,17,1,3.1219973338193334,1.0,1.0,0.05263157894736842,0,0.0,0.0,budget,217
,0.9873331136784658,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.2,0.8,C,0.34285714285714286,2.6265782682039807,0.2757420152123831,0.0,1.0,,1.553210564949671,0.9811764705882353,0,68.6,0.2,,17,1,2.2574499525925398,0.9826605455861258,0.9809653092006034,0.0,0,0.0,0.028594861926042547,budget,217
,1.0163436939638368,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.25,0.75,C,0.49523809523809514,4.8106361285072,0.17209819680395444,0.0,1.0,,1.8793354988286701,0.9649621212121212,0,42.875,0.25,,17,1,2.5865131822639027,0.9751243781094527,0.9642857142857143,0.0,0,0.0,0.0,budget,217
,1.003003513126043,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.15384615384615385,0.8461538461538461,C,0.41428571428571426,3.91469932229775,0.20347124705331393,0.07692307692307693,1.0,,2.3823693345035823,0.9730769230769231,0,26.384615384615383,0.23076923076923078,,17,1,2.756418634473243,1.0,1.0,0.0,0,0.0,0.0,budget,217
,1.015730844353871,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.09523809523809523,0.9047619047619048,C,0.5904761904761904,6.078593566864244,0.14127100116061492,0.047619047619047616,1.0,,2.836275978437127,0.9817176870748299,0,16.333333333333332,0.14285714285714285,,17,1,3.096537812900732,1.0,1.0,0.047619047619047616,0,0.0,0.0,budget,217
,1.0105060612019925,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.2,0.8,C,0.3238095238095238,2.718562088985739,0.2689211517973487,0.0,1.0,,1.5531114328796123,0.9804878048780488,0,68.6,0.2,,17,1,2.2089311983220337,0.9822367831570057,0.9804268292682927,0.0,0,0.0,0.0,budget,217
,1.0049563822880125,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.125,0.875,C,0.5285714285714285,5.052981168745157,0.16520784917745082,0.0,1.0,,1.921351735210726,0.9824561403508771,0,42.875,0.125,,17,1,2.9550098107176317,0.983825803696402,0.9816003423192127,0.0,0,0.0,0.0,budget,217
,1.0117620684274151,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.07692307692307693,0.9230769230769231,C,0.5714285714285714,5.203170238365197,0.1612078923475657,0.07692307692307693,1.0,,2.343354382241978,0.9746153846153847,0,26.384615384615383,0.15384615384615385,,17,1,2.720728053540705,1.0,1.0,0.0,0,0.0,0.0,budget,217
,1.0000119385916368,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.09523809523809523,0.9047619047619048,C,0.7333333333333335,7.282924307692279,0.12073030766094393,0.047619047619047616,1.0,,2.8127611083156827,0.9773576097105509,0,16.333333333333332,0.14285714285714285,,17,1,3.5137902798687826,1.0,1.0,0.0,0,0.0,0.0,budget,217
,0.0,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,C,1.0,inf,0.0,0.0,1.0,,5.837730447165968,1.0,0,1.0,0.0,,19,0,0.0,1.0,1.0,1.0,0,0.0,0.0,budget,219
