rule,ic_family,T,ring_size,localized_component_lifetime_max,recurrence_up_to_shift,translation_velocity_estimate,motif_type
167,single_seed,256,256,132.0,0.5,-0.0625,global_periodic_artifact
181,g0_candidate_window_seed,1024,256,1028.0,1.0,0.0,domain_wall
167,single_seed,512,256,132.0,1.0,-0.03125,static_object
181,periodic_perturbation,1024,512,1028.0,1.0,0.0,domain_wall
167,bernoulli_025,256,512,260.0,0.56732177734375,-0.00128173828125,emitter
167,bernoulli_025,512,256,516.0,1.0,0.0,emitter
167,two_cell_seed,256,256,260.0,0.984375,-0.0625,domain_wall
167,single_seed,1024,256,132.0,1.0,-0.015625,static_object
167,single_seed,256,512,260.0,0.75,-0.0625,travelling_identity
167,single_seed,512,512,260.0,0.5,-0.03125,global_periodic_artifact
181,g0_motif_seed,1024,512,1028.0,1.0,0.0,domain_wall
167,bernoulli_050,512,512,516.0,0.55853271484375,-0.015777587890625,emitter
167,two_cell_seed,256,512,260.0,0.875,-0.0625,travelling_identity
167,short_random_block,256,256,260.0,0.9332733154296875,-0.05419921875,domain_wall
167,single_seed,1024,512,260.0,1.0,-0.015625,static_object
167,two_cell_seed,512,256,516.0,1.0,0.0,domain_wall
167,bernoulli_050,1024,256,1028.0,1.0,0.0,emitter
167,short_random_block,256,512,260.0,0.806243896484375,-0.055419921875,travelling_identity
167,bernoulli_025,512,512,516.0,0.5637969970703125,-0.0135498046875,emitter
181,g0_candidate_window_seed,1024,512,1028.0,1.0,0.0,domain_wall
167,short_random_block,512,256,516.0,1.0,-0.000244140625,domain_wall
167,bernoulli_025,1024,256,1028.0,1.0,0.0,emitter
167,periodic_perturbation,256,256,260.0,0.9609375,-0.0625,domain_wall
167,two_cell_seed,512,512,516.0,0.9921875,-0.03125,domain_wall
167,periodic_perturbation,256,512,260.0,0.745758056640625,-0.0625,travelling_identity
167,g0_motif_seed,256,256,260.0,0.8984375,-0.0625,travelling_identity
167,two_cell_seed,1024,256,1028.0,1.0,0.0,domain_wall
167,periodic_perturbation,512,256,516.0,1.0,0.0,domain_wall
167,short_random_block,512,512,516.0,0.9550857543945312,-0.027618408203125,domain_wall
167,g0_motif_seed,256,512,260.0,0.859375,-0.0625,travelling_identity
167,g0_candidate_window_seed,256,256,260.0,0.8330078125,-0.052001953125,travelling_identity
167,short_random_block,1024,256,1028.0,1.0,-0.00030517578125,domain_wall
167,g0_motif_seed,512,256,516.0,1.0,0.0,domain_wall
167,periodic_perturbation,512,512,516.0,0.98046875,-0.03125,domain_wall
167,g0_candidate_window_seed,256,512,260.0,0.8101730346679688,-0.053466796875,travelling_identity
167,bernoulli_050,1024,512,1028.0,1.0,0.0,emitter
167,g0_candidate_window_seed,512,256,516.0,1.0,0.0,domain_wall
167,periodic_perturbation,1024,256,1028.0,1.0,0.0,domain_wall
126,bernoulli_050,256,256,204.0,0.561767578125,-0.001800537109375,emitter
167,two_cell_seed,1024,512,1028.0,1.0,0.0,domain_wall
167,g0_motif_seed,512,512,516.0,0.94921875,-0.03125,domain_wall
167,g0_motif_seed,1024,256,1028.0,1.0,0.0,domain_wall
126,bernoulli_050,256,512,120.0,0.54522705078125,-0.00164794921875,emitter
167,bernoulli_025,1024,512,1028.0,1.0,0.0,emitter
126,bernoulli_050,512,256,208.0,0.5595703125,-0.0031280517578125,emitter
167,g0_candidate_window_seed,512,512,516.0,0.9161529541015625,-0.0255126953125,travelling_identity
126,bernoulli_025,256,256,200.0,0.563934326171875,-0.00518798828125,emitter
167,short_random_block,1024,512,1028.0,1.0,-0.00030517578125,domain_wall
126,single_seed,256,256,128.0,0.97265625,-0.0625,emitter
126,bernoulli_025,256,512,116.0,0.5443649291992188,-0.002197265625,emitter
126,bernoulli_025,512,256,220.0,0.5618896484375,-0.0023651123046875,emitter
167,g0_candidate_window_seed,1024,256,1028.0,1.0,0.0,domain_wall
126,two_cell_seed,256,256,128.0,1.0,-0.0625,static_object
167,periodic_perturbation,1024,512,1028.0,1.0,0.0,domain_wall
126,single_seed,256,512,256.0,0.986328125,-0.0625,emitter
126,bernoulli_050,512,512,100.0,0.5434188842773438,-0.002197265625,emitter
126,two_cell_seed,512,256,128.0,1.0,-0.03125,static_object
126,single_seed,512,256,252.0,0.984375,-0.01953125,emitter
126,bernoulli_050,1024,256,232.0,0.5626220703125,-0.002105712890625,emitter
167,g0_motif_seed,1024,512,1028.0,1.0,0.0,domain_wall
126,two_cell_seed,1024,256,128.0,1.0,-0.015625,static_object
126,short_random_block,256,256,260.0,0.51568603515625,-0.0526123046875,emitter
126,periodic_perturbation,256,256,4.0,1.0,-0.0625,static_object
126,bernoulli_025,512,512,96.0,0.5437850952148438,-0.0013275146484375,emitter
126,two_cell_seed,256,512,256.0,0.9921875,-0.0625,emitter
126,two_cell_seed,512,512,256.0,1.0,-0.03125,static_object
126,periodic_perturbation,256,512,4.0,1.0,-0.0625,static_object
126,periodic_perturbation,512,256,4.0,1.0,-0.03125,static_object
126,bernoulli_025,1024,256,228.0,0.560821533203125,-0.00254058837890625,emitter
126,single_seed,512,512,256.0,0.986328125,-0.03125,emitter
126,periodic_perturbation,512,512,4.0,1.0,-0.03125,static_object
126,short_random_block,512,256,516.0,0.8751983642578125,-0.0206146240234375,travelling_identity
126,periodic_perturbation,1024,256,4.0,1.0,-0.015625,static_object
126,g0_motif_seed,256,256,116.0,1.0,-0.0625,static_object
126,two_cell_seed,1024,512,256.0,1.0,-0.015625,static_object
126,short_random_block,256,512,260.0,0.7286224365234375,-0.0262451171875,emitter
126,periodic_perturbation,1024,512,4.0,1.0,-0.015625,static_object
126,single_seed,1024,256,252.0,0.984375,-0.0078125,emitter
167,g0_candidate_window_seed,1024,512,1028.0,1.0,0.0,domain_wall
126,g0_motif_seed,512,256,116.0,1.0,-0.03125,static_object
126,g0_motif_seed,1024,256,116.0,1.0,-0.015625,static_object
126,g0_candidate_window_seed,256,256,260.0,0.555419921875,-0.026885986328125,emitter
126,short_random_block,512,512,516.0,0.49676513671875,-0.025054931640625,emitter
126,g0_motif_seed,512,512,244.0,1.0,-0.03125,static_object
126,g0_motif_seed,256,512,244.0,0.90625,-0.0625,travelling_identity
126,short_random_block,1024,256,1028.0,0.904052734375,-0.01016998291015625,travelling_identity
129,bernoulli_050,256,256,220.0,0.5633697509765625,-0.0048828125,emitter
126,g0_candidate_window_seed,512,256,516.0,0.738128662109375,-0.0159149169921875,travelling_identity
126,g0_motif_seed,1024,512,244.0,1.0,-0.015625,static_object
126,g0_candidate_window_seed,256,512,260.0,0.650115966796875,-0.00140380859375,emitter
126,bernoulli_050,1024,512,144.0,0.5440902709960938,-0.00144195556640625,emitter
126,single_seed,1024,512,508.0,0.9921875,-0.009765625,emitter
129,bernoulli_050,256,512,100.0,0.54248046875,-0.00225830078125,emitter
129,bernoulli_025,256,256,192.0,0.562744140625,-0.007537841796875,emitter
126,g0_candidate_window_seed,1024,256,1028.0,0.7912445068359375,-0.00888824462890625,localized_oscillator
129,bernoulli_050,512,256,184.0,0.5590362548828125,-0.00115966796875,emitter
126,g0_candidate_window_seed,512,512,516.0,0.5326766967773438,-0.0146331787109375,emitter
126,short_random_block,1024,512,1028.0,0.886566162109375,-0.0096435546875,localized_oscillator
129,single_seed,256,256,64.0,0.97265625,-0.0625,unknown
126,bernoulli_025,1024,512,148.0,0.5440826416015625,-0.0004425048828125,emitter
129,bernoulli_025,256,512,92.0,0.5462722778320312,-0.001708984375,emitter
129,two_cell_seed,256,256,64.0,1.0,-0.0625,static_object
129,bernoulli_025,512,256,176.0,0.5614013671875,-0.00213623046875,emitter
129,two_cell_seed,512,256,64.0,1.0,-0.03125,static_object
129,single_seed,256,512,128.0,0.986328125,-0.0625,unknown
129,single_seed,512,256,188.0,0.984375,-0.01953125,domain_wall
129,bernoulli_050,512,512,120.0,0.5442733764648438,-0.0016021728515625,emitter
129,short_random_block,256,256,260.0,0.5404205322265625,-0.052154541015625,travelling_identity
129,two_cell_seed,1024,256,64.0,1.0,-0.015625,static_object
126,g0_candidate_window_seed,1024,512,508.0,0.7790756225585938,-0.00844573974609375,localized_oscillator
129,two_cell_seed,256,512,128.0,0.9921875,-0.0625,unknown
129,two_cell_seed,512,512,128.0,1.0,-0.03125,static_object
129,bernoulli_050,1024,256,224.0,0.563720703125,-0.002105712890625,emitter
129,periodic_perturbation,256,256,4.0,1.0,-0.0625,static_object
129,periodic_perturbation,256,512,4.0,1.0,-0.0625,static_object
129,periodic_perturbation,512,256,4.0,1.0,-0.03125,static_object
129,bernoulli_025,512,512,132.0,0.5453109741210938,-0.0013885498046875,emitter
129,short_random_block,512,256,516.0,0.8935089111328125,-0.0214996337890625,travelling_identity
129,single_seed,512,512,128.0,0.986328125,-0.03125,unknown
129,periodic_perturbation,512,512,4.0,1.0,-0.03125,static_object
129,short_random_block,256,512,260.0,0.719085693359375,-0.031982421875,travelling_identity
129,bernoulli_025,1024,256,248.0,0.5639190673828125,-0.0017242431640625,emitter
129,two_cell_seed,1024,512,128.0,1.0,-0.015625,static_object
129,periodic_perturbation,1024,256,4.0,1.0,-0.015625,static_object
129,g0_motif_seed,256,256,76.0,0.875,-0.0625,travelling_identity
129,single_seed,1024,256,188.0,0.984375,-0.0078125,domain_wall
129,periodic_perturbation,1024,512,4.0,1.0,-0.015625,static_object
129,short_random_block,512,512,516.0,0.5165252685546875,-0.0257568359375,travelling_identity
129,g0_candidate_window_seed,256,256,260.0,0.5614776611328125,-0.024169921875,travelling_identity
129,g0_motif_seed,256,512,124.0,0.9375,-0.0625,unknown
129,short_random_block,1024,256,1028.0,0.8762664794921875,-0.01013946533203125,travelling_identity
129,g0_motif_seed,512,256,188.0,0.9375,-0.0234375,domain_wall
129,g0_candidate_window_seed,512,256,516.0,0.7396240234375,-0.015594482421875,travelling_identity
129,g0_candidate_window_seed,256,512,260.0,0.642486572265625,-0.00201416015625,domain_wall
122,bernoulli_050,256,256,200.0,0.5631561279296875,-0.000762939453125,emitter
129,bernoulli_050,1024,512,104.0,0.5440826416015625,-0.0001983642578125,emitter
129,g0_motif_seed,512,512,140.0,0.9375,-0.03125,domain_wall
129,bernoulli_025,1024,512,128.0,0.5427322387695312,-0.00032806396484375,emitter
129,single_seed,1024,512,380.0,0.9921875,-0.009765625,domain_wall
129,short_random_block,1024,512,1028.0,0.8983535766601562,-0.0104522705078125,travelling_identity
122,bernoulli_025,256,256,208.0,0.5626220703125,-0.005645751953125,emitter
122,bernoulli_050,256,512,108.0,0.545166015625,-0.00189208984375,emitter
129,g0_candidate_window_seed,512,512,516.0,0.540802001953125,-0.01300048828125,travelling_identity
129,g0_motif_seed,1024,256,188.0,0.984375,-0.0078125,domain_wall
122,bernoulli_050,512,256,224.0,0.5611572265625,-0.0023040771484375,emitter
129,g0_candidate_window_seed,1024,256,1028.0,0.801300048828125,-0.00890350341796875,localized_oscillator
122,two_cell_seed,256,256,128.0,1.0,-0.0625,static_object
122,bernoulli_025,256,512,88.0,0.5435028076171875,-0.005584716796875,emitter
122,bernoulli_025,512,256,276.0,0.561676025390625,-0.0029296875,emitter
122,single_seed,256,256,260.0,1.0,-0.0625,global_periodic_artifact
122,two_cell_seed,512,256,128.0,1.0,-0.03125,static_object
122,bernoulli_050,512,512,120.0,0.5444793701171875,0.001800537109375,emitter
122,single_seed,256,512,260.0,0.751953125,-0.0625,global_periodic_artifact
122,two_cell_seed,1024,256,128.0,1.0,-0.015625,static_object
122,two_cell_seed,256,512,256.0,0.9921875,-0.0625,emitter
129,g0_candidate_window_seed,1024,512,1028.0,0.7982330322265625,-0.00777435302734375,localized_oscillator
122,bernoulli_050,1024,256,208.0,0.5650634765625,-0.00146484375,emitter
129,g0_motif_seed,1024,512,380.0,0.96875,-0.01171875,domain_wall
122,two_cell_seed,512,512,256.0,1.0,-0.03125,static_object
122,short_random_block,256,256,260.0,0.62945556640625,-0.0438232421875,emitter
122,single_seed,512,256,516.0,1.0,-0.03125,global_periodic_artifact
122,bernoulli_025,512,512,100.0,0.5454330444335938,-0.001708984375,emitter
122,two_cell_seed,1024,512,256.0,1.0,-0.015625,static_object
122,short_random_block,512,256,516.0,0.740386962890625,-0.01959228515625,emitter
122,periodic_perturbation,256,256,260.0,0.9484100341796875,-0.0625,emitter
122,short_random_block,256,512,260.0,0.7680511474609375,-0.02813720703125,emitter
122,bernoulli_025,1024,256,272.0,0.5620880126953125,-0.0023345947265625,emitter
122,g0_motif_seed,256,256,144.0,0.6015625,0.046875,emitter
122,single_seed,512,512,516.0,1.0,-0.03125,global_periodic_artifact
122,periodic_perturbation,512,256,380.0,0.9765625,-0.01171875,emitter
122,periodic_perturbation,256,512,260.0,0.7372283935546875,-0.0625,emitter
122,short_random_block,1024,256,1028.0,0.88873291015625,-0.00982666015625,emitter
122,g0_motif_seed,512,256,164.0,0.53125,-0.03125,global_periodic_artifact
122,short_random_block,512,512,516.0,0.622528076171875,-0.019744873046875,emitter
122,bernoulli_050,1024,512,112.0,0.5444183349609375,-0.00156402587890625,emitter
122,g0_motif_seed,256,512,260.0,0.623046875,0.0,emitter
122,g0_motif_seed,1024,256,164.0,1.0,-0.015625,static_object
122,single_seed,1024,256,1028.0,1.0,-0.015625,global_periodic_artifact
122,g0_candidate_window_seed,256,256,260.0,0.5633392333984375,-0.01446533203125,emitter
122,periodic_perturbation,512,512,516.0,0.9737014770507812,-0.03125,emitter
122,periodic_perturbation,1024,256,504.0,0.962432861328125,-0.0078125,emitter
122,g0_candidate_window_seed,256,512,260.0,0.6507492065429688,-0.001861572265625,emitter
122,bernoulli_025,1024,512,136.0,0.545257568359375,0.00020599365234375,emitter
122,g0_candidate_window_seed,512,256,404.0,0.67901611328125,-0.01361083984375,emitter
161,bernoulli_050,256,256,164.0,0.56353759765625,-0.00238037109375,emitter
122,g0_motif_seed,512,512,272.0,0.5859375,0.0234375,emitter
122,short_random_block,1024,512,1028.0,0.7567291259765625,-0.0095977783203125,emitter
161,bernoulli_050,256,512,116.0,0.5442962646484375,-0.001068115234375,emitter
161,bernoulli_050,512,256,208.0,0.5643768310546875,-0.0060882568359375,emitter
122,g0_candidate_window_seed,1024,256,1028.0,0.78515625,-0.00762939453125,localized_oscillator
161,bernoulli_025,256,256,172.0,0.5639495849609375,-0.00537109375,emitter
122,g0_motif_seed,1024,512,272.0,0.53125,-0.015625,global_periodic_artifact
122,g0_candidate_window_seed,512,512,512.0,0.5620956420898438,-0.0086212158203125,emitter
161,single_seed,256,256,64.0,0.97265625,-0.0625,unknown
161,bernoulli_025,256,512,88.0,0.5437164306640625,0.00311279296875,emitter
161,two_cell_seed,256,256,64.0,1.0,-0.0625,static_object
161,bernoulli_025,512,256,184.0,0.5642242431640625,-0.000244140625,emitter
122,periodic_perturbation,1024,512,764.0,0.9884033203125,-0.00567626953125,emitter
161,single_seed,256,512,128.0,0.986328125,-0.0625,unknown
161,bernoulli_050,512,512,104.0,0.5445556640625,-0.0030670166015625,emitter
161,two_cell_seed,512,256,64.0,1.0,-0.03125,static_object
161,single_seed,512,256,188.0,0.984375,-0.01953125,domain_wall
122,single_seed,1024,512,1028.0,1.0,-0.015625,global_periodic_artifact
161,bernoulli_050,1024,256,232.0,0.5609893798828125,-0.0019378662109375,emitter
161,two_cell_seed,256,512,128.0,0.9921875,-0.0625,unknown
161,two_cell_seed,1024,256,64.0,1.0,-0.015625,static_object
161,short_random_block,256,256,260.0,0.59954833984375,-0.04400634765625,travelling_identity
122,g0_candidate_window_seed,1024,512,572.0,0.6580276489257812,-0.00698089599609375,emitter
161,bernoulli_025,512,512,136.0,0.5434646606445312,-0.001739501953125,emitter
161,two_cell_seed,512,512,128.0,1.0,-0.03125,static_object
161,bernoulli_025,1024,256,220.0,0.559661865234375,-0.0012054443359375,emitter
161,single_seed,512,512,128.0,0.986328125,-0.03125,unknown
161,short_random_block,512,256,516.0,0.8325958251953125,-0.019256591796875,travelling_identity
161,short_random_block,256,512,260.0,0.75897216796875,-0.013427734375,travelling_identity
161,periodic_perturbation,256,256,260.0,0.9469451904296875,-0.0625,emitter
161,single_seed,1024,256,188.0,0.984375,-0.0078125,domain_wall
161,two_cell_seed,1024,512,128.0,1.0,-0.015625,static_object
161,g0_motif_seed,256,256,260.0,0.65234375,0.0,domain_wall
161,short_random_block,512,512,516.0,0.5817794799804688,-0.02081298828125,travelling_identity
161,g0_motif_seed,512,256,284.0,0.4375,-0.03125,global_periodic_artifact
161,short_random_block,1024,256,1028.0,0.8389892578125,-0.009613037109375,localized_oscillator
161,periodic_perturbation,512,256,516.0,0.9761962890625,-0.01226806640625,domain_wall
161,periodic_perturbation,256,512,260.0,0.7373428344726562,-0.0625,emitter
161,g0_candidate_window_seed,256,256,260.0,0.548004150390625,-0.023834228515625,travelling_identity
161,g0_motif_seed,256,512,260.0,0.732421875,0.0,domain_wall
161,g0_motif_seed,1024,256,284.0,1.0,-0.015625,static_object
161,bernoulli_050,1024,512,116.0,0.543304443359375,-0.0008697509765625,emitter
5,bernoulli_050,256,256,260.0,1.0,0.0,global_periodic_artifact
161,g0_motif_seed,512,512,412.0,0.6328125,-0.03125,global_periodic_artifact
161,single_seed,1024,512,380.0,0.9921875,-0.009765625,domain_wall
161,g0_candidate_window_seed,256,512,260.0,0.6347808837890625,-0.00238037109375,domain_wall
161,bernoulli_025,1024,512,108.0,0.5446853637695312,-0.00164794921875,emitter
161,g0_candidate_window_seed,512,256,516.0,0.6783599853515625,-0.0157623291015625,travelling_identity
161,short_random_block,1024,512,1028.0,0.829742431640625,-0.01010894775390625,travelling_identity
161,periodic_perturbation,512,512,516.0,0.9737014770507812,-0.03125,emitter
161,periodic_perturbation,1024,256,572.0,0.9634246826171875,-0.0078125,domain_wall
161,g0_motif_seed,1024,512,412.0,1.0,-0.015625,static_object
5,bernoulli_050,256,512,260.0,1.0,0.0,global_periodic_artifact
5,single_seed,256,256,260.0,1.0,0.0,global_periodic_artifact
5,bernoulli_025,256,256,260.0,1.0,0.0,global_periodic_artifact
5,bernoulli_050,512,256,516.0,1.0,0.0,global_periodic_artifact
161,g0_candidate_window_seed,512,512,516.0,0.5423736572265625,-0.0134429931640625,travelling_identity
161,g0_candidate_window_seed,1024,256,1028.0,0.742279052734375,-0.0070953369140625,domain_wall
5,single_seed,256,512,260.0,1.0,0.0,global_periodic_artifact
5,bernoulli_025,256,512,260.0,1.0,0.0,global_periodic_artifact
5,two_cell_seed,256,256,260.0,1.0,0.0,global_periodic_artifact
5,bernoulli_025,512,256,516.0,1.0,0.0,global_periodic_artifact
5,single_seed,512,256,516.0,1.0,0.0,global_periodic_artifact
5,two_cell_seed,256,512,260.0,1.0,0.0,global_periodic_artifact
5,short_random_block,256,256,260.0,1.0,0.0,global_periodic_artifact
5,bernoulli_050,512,512,516.0,1.0,0.0,global_periodic_artifact
5,two_cell_seed,512,256,516.0,1.0,0.0,global_periodic_artifact
161,periodic_perturbation,1024,512,1028.0,0.98797607421875,-0.006317138671875,domain_wall
5,single_seed,512,512,516.0,1.0,0.0,global_periodic_artifact
161,g0_candidate_window_seed,1024,512,1028.0,0.7702713012695312,-0.0083160400390625,localized_oscillator
5,short_random_block,256,512,260.0,1.0,0.0,global_periodic_artifact
5,bernoulli_025,512,512,516.0,1.0,0.0,global_periodic_artifact
5,bernoulli_050,1024,256,1028.0,1.0,0.0,global_periodic_artifact
5,single_seed,1024,256,1028.0,1.0,0.0,global_periodic_artifact
5,two_cell_seed,512,512,516.0,1.0,0.0,global_periodic_artifact
5,bernoulli_025,1024,256,1028.0,1.0,0.0,global_periodic_artifact
5,short_random_block,512,256,516.0,1.0,0.0,global_periodic_artifact
5,periodic_perturbation,256,256,260.0,1.0,0.0,static_object
5,two_cell_seed,1024,256,1028.0,1.0,0.0,global_periodic_artifact
5,g0_motif_seed,256,256,260.0,1.0,0.0,global_periodic_artifact
5,g0_motif_seed,256,512,260.0,1.0,0.0,global_periodic_artifact
5,short_random_block,512,512,516.0,1.0,0.0,global_periodic_artifact
5,periodic_perturbation,256,512,260.0,1.0,0.0,global_periodic_artifact
5,g0_candidate_window_seed,256,256,260.0,1.0,0.0,global_periodic_artifact
5,g0_motif_seed,512,256,516.0,1.0,0.0,global_periodic_artifact
5,single_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
5,periodic_perturbation,512,256,516.0,1.0,0.0,global_periodic_artifact
5,short_random_block,1024,256,1028.0,1.0,0.0,global_periodic_artifact
5,g0_candidate_window_seed,256,512,260.0,1.0,0.0,global_periodic_artifact
5,g0_motif_seed,512,512,516.0,1.0,0.0,global_periodic_artifact
5,two_cell_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
5,bernoulli_025,1024,512,1028.0,1.0,0.0,global_periodic_artifact
50,bernoulli_050,256,256,260.0,1.0,0.0,global_periodic_artifact
5,g0_candidate_window_seed,512,256,516.0,1.0,0.0,global_periodic_artifact
5,bernoulli_050,1024,512,1028.0,1.0,0.0,global_periodic_artifact
5,g0_motif_seed,1024,256,1028.0,1.0,0.0,global_periodic_artifact
5,short_random_block,1024,512,1028.0,1.0,-6.103515625e-05,global_periodic_artifact
50,bernoulli_050,256,512,260.0,1.0,0.0,global_periodic_artifact
5,g0_candidate_window_seed,512,512,516.0,1.0,0.0,global_periodic_artifact
5,periodic_perturbation,512,512,516.0,1.0,0.0,global_periodic_artifact
50,bernoulli_025,256,256,260.0,1.0,0.0,global_periodic_artifact
50,bernoulli_050,512,256,516.0,1.0,0.0,global_periodic_artifact
5,g0_candidate_window_seed,1024,256,1028.0,1.0,0.0,global_periodic_artifact
5,periodic_perturbation,1024,256,1028.0,1.0,0.0,static_object
50,bernoulli_025,256,512,260.0,1.0,0.0,global_periodic_artifact
50,single_seed,256,256,260.0,1.0,-0.0625,global_periodic_artifact
50,bernoulli_025,512,256,516.0,1.0,0.0,global_periodic_artifact
5,g0_motif_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
50,single_seed,256,512,260.0,0.751953125,-0.0625,global_periodic_artifact
50,two_cell_seed,256,256,260.0,1.0,0.0,global_periodic_artifact
5,g0_candidate_window_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
50,single_seed,512,256,516.0,1.0,-0.03125,global_periodic_artifact
50,bernoulli_050,512,512,516.0,1.0,0.0,global_periodic_artifact
50,two_cell_seed,256,512,260.0,0.75390625,0.0,global_periodic_artifact
50,short_random_block,256,256,260.0,1.0,-0.005859375,global_periodic_artifact
50,bernoulli_025,512,512,516.0,1.0,0.0,global_periodic_artifact
50,bernoulli_050,1024,256,1028.0,1.0,0.0,global_periodic_artifact
50,two_cell_seed,512,256,516.0,1.0,0.0,global_periodic_artifact
50,single_seed,512,512,516.0,1.0,-0.03125,global_periodic_artifact
50,short_random_block,256,512,260.0,0.7653427124023438,-0.003173828125,global_periodic_artifact
50,bernoulli_025,1024,256,1028.0,1.0,0.0,global_periodic_artifact
5,periodic_perturbation,1024,512,1028.0,1.0,0.0,static_object
50,periodic_perturbation,256,256,260.0,1.0,0.0,global_periodic_artifact
50,short_random_block,512,256,516.0,1.0,-0.0029296875,global_periodic_artifact
50,single_seed,1024,256,1028.0,1.0,-0.015625,global_periodic_artifact
50,two_cell_seed,512,512,516.0,1.0,0.0,global_periodic_artifact
50,periodic_perturbation,256,512,260.0,1.0,0.0,global_periodic_artifact
50,g0_motif_seed,256,256,260.0,1.0,0.0,global_periodic_artifact
50,periodic_perturbation,512,256,516.0,1.0,0.0,global_periodic_artifact
50,two_cell_seed,1024,256,1028.0,1.0,0.0,global_periodic_artifact
50,g0_motif_seed,256,512,260.0,0.779296875,0.0,global_periodic_artifact
50,short_random_block,512,512,516.0,1.0,-0.00390625,global_periodic_artifact
50,bernoulli_050,1024,512,1028.0,1.0,0.0,global_periodic_artifact
50,g0_candidate_window_seed,256,256,260.0,1.0,0.0,global_periodic_artifact
50,g0_motif_seed,512,256,516.0,1.0,0.0,global_periodic_artifact
50,short_random_block,1024,256,1028.0,1.0,-0.00140380859375,global_periodic_artifact
50,g0_candidate_window_seed,256,512,260.0,0.7924270629882812,0.0,global_periodic_artifact
50,bernoulli_025,1024,512,1028.0,1.0,0.0,global_periodic_artifact
30,bernoulli_050,256,256,260.0,0.5557098388671875,-0.005645751953125,emitter
50,periodic_perturbation,512,512,516.0,1.0,0.0,global_periodic_artifact
50,g0_candidate_window_seed,512,256,516.0,1.0,0.0,global_periodic_artifact
50,single_seed,1024,512,1028.0,1.0,-0.015625,global_periodic_artifact
50,periodic_perturbation,1024,256,1028.0,1.0,0.0,global_periodic_artifact
50,g0_motif_seed,512,512,516.0,1.0,0.0,global_periodic_artifact
30,bernoulli_050,256,512,224.0,0.540008544921875,-0.001708984375,emitter
30,bernoulli_025,256,256,260.0,0.55694580078125,0.00048828125,emitter
30,bernoulli_050,512,256,516.0,0.5557861328125,-0.0021514892578125,emitter
50,two_cell_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
50,g0_motif_seed,1024,256,1028.0,1.0,0.0,global_periodic_artifact
50,g0_candidate_window_seed,512,512,516.0,1.0,0.0,global_periodic_artifact
30,bernoulli_025,256,512,200.0,0.5395584106445312,-0.00494384765625,emitter
30,single_seed,256,256,192.0,0.546875,-0.0078125,emitter
30,bernoulli_025,512,256,516.0,0.5578460693359375,-0.0032806396484375,emitter
50,short_random_block,1024,512,1028.0,1.0,-0.0013427734375,global_periodic_artifact
50,g0_candidate_window_seed,1024,256,1028.0,1.0,0.0,global_periodic_artifact
30,bernoulli_050,512,512,212.0,0.5388870239257812,-0.001220703125,emitter
30,single_seed,256,512,204.0,0.548828125,0.0390625,emitter
30,two_cell_seed,256,256,192.0,0.546875,0.0234375,emitter
30,bernoulli_050,1024,256,704.0,0.5554351806640625,-0.0012664794921875,emitter
30,single_seed,512,256,192.0,0.5625,-0.0078125,emitter
30,bernoulli_025,512,512,284.0,0.5400390625,-0.0038909912109375,emitter
30,two_cell_seed,256,512,204.0,0.55078125,0.0390625,emitter
50,periodic_perturbation,1024,512,1028.0,1.0,0.0,global_periodic_artifact
30,short_random_block,256,256,260.0,0.555999755859375,-0.00323486328125,emitter
30,bernoulli_025,1024,256,792.0,0.556610107421875,-0.001708984375,emitter
30,two_cell_seed,512,256,192.0,0.54296875,-0.03125,emitter
30,single_seed,512,512,204.0,0.546875,-0.00390625,emitter
50,g0_motif_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
30,short_random_block,256,512,260.0,0.5354690551757812,0.0006103515625,emitter
30,short_random_block,512,256,516.0,0.5563507080078125,-0.0029754638671875,emitter
30,single_seed,1024,256,548.0,0.5859375,-0.001953125,emitter
30,periodic_perturbation,256,256,260.0,0.586181640625,-0.044921875,emitter
50,g0_candidate_window_seed,1024,512,1028.0,1.0,0.0,global_periodic_artifact
30,two_cell_seed,512,512,204.0,0.53515625,-0.01171875,emitter
30,bernoulli_050,1024,512,252.0,0.539794921875,-0.0013275146484375,emitter
30,g0_motif_seed,256,256,152.0,0.5390625,0.015625,emitter
30,two_cell_seed,1024,256,288.0,0.55078125,-0.0078125,emitter
30,periodic_perturbation,256,512,260.0,0.7930374145507812,-0.0447998046875,emitter
30,periodic_perturbation,512,256,444.0,0.53125,-0.00189208984375,emitter
30,g0_motif_seed,256,512,168.0,0.53515625,-0.046875,emitter
30,short_random_block,512,512,412.0,0.5396347045898438,-0.002532958984375,emitter
30,bernoulli_025,1024,512,384.0,0.5407562255859375,-0.00011444091796875,emitter
30,g0_candidate_window_seed,256,256,260.0,0.5535888671875,-0.010101318359375,emitter
30,g0_motif_seed,512,256,280.0,0.57421875,-0.03125,emitter
30,short_random_block,1024,256,932.0,0.5574951171875,-0.00052642822265625,emitter
30,single_seed,1024,512,204.0,0.55859375,0.00390625,emitter
30,g0_candidate_window_seed,256,512,260.0,0.5347137451171875,0.0048828125,emitter
