variant_id,perturbation_family,perturbation_strength,condition,alpha,T,kappa,seed,p_viable,certified_path_mass_survival_to_final_segment,multi_step_transport_depth,transport_survival_mean,certified_transport_density,viable_propagation_index,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction,certified_node_fraction,viable_fiber_fraction,macro_path_entropy,macro_node_entropy,breadth_index,Delta_viable_propagation_vs_product,Delta_viable_propagation_vs_shuffled,Delta_depth_vs_product,Delta_depth_vs_shuffled,Delta_robust_reachability_vs_product,Delta_robust_reachability_vs_shuffled,Delta_breadth_vs_product,Delta_breadth_vs_shuffled,Delta_R,Delta_H_weighted_product,ci_low,ci_high,ci_width,estimator_stable,category,propagation_retained
noise_002,noise,mild,coupled,0.45,1500,joint_basin,79.5,0.9989475000000001,0.9869725337843078,0.9880921385002253,0.9949742803223132,0.6803221002947617,0.5406941390979328,1.0,1.0,0.0,0.44940400505315603,0.6969295634920635,1.0,6.499082592211087,1.5020829237897535,0.489160633481086,-0.05509412900914734,-0.05405730012030985,-0.00768997624835388,-0.007750623831580983,0.39455668843675434,0.39407234473594,0.4004557506412643,0.39997424585233626,5.314150991965512,5.3150803209040856,-0.062209872677288024,-0.045675572606795216,0.016534300070492808,True,Entropy-only pseudo-risk,False
noise_002,noise,mild,coupled,0.45,2400,boundary_v2_regime_sequence,79.5,0.9989475000000001,0.9951368155651498,0.9955005632924475,0.9984884188805475,0.4165106193321571,0.619772162788151,1.0,1.0,0.0,0.3762448874811175,0.6103349673202614,1.0,1.2612454756841822,0.48223520861770597,0.09492903576887649,-0.29261267539865665,-0.2944694803663682,-0.0005926021249997859,-0.0008196901275555613,-0.25867668790989795,-0.25845454602714113,-0.259729629522761,-0.2594257200559149,-3.446716310611899,-3.446595219882346,-0.30955980898795704,-0.2788303352341065,0.030729473753850545,True,Propagation lost,False
noise_002,noise,mild,coupled,0.45,2400,center_of_mass,79.5,0.9989475000000001,0.7038089113229683,0.7133285109537779,0.921360367802863,0.5115879125466029,0.26819217928075867,1.0,0.7529727608867219,0.12351361955663898,0.45074108449460415,0.748286846753699,1.0,9.16432048700312,2.0197040367953334,0.6897627118600708,0.08073570501358357,0.08104242377398124,0.19495833991157552,0.1946579609904846,0.15763393238770274,0.15737141872168897,0.04551225929907332,0.04537675054648016,0.6030003369257564,0.605121650229755,0.0799784254685323,0.08212764965888268,0.0021492241903503795,True,Robust propagation retained,True
noise_002,noise,mild,coupled,0.45,2400,joint_basin,79.5,0.9989475000000001,0.9884884860115534,0.9898824271730684,0.9960002552725424,0.7455704965382166,0.5205535551263066,1.0,0.9630921063434604,0.018453946828269764,0.45100849997934167,0.7228799019607843,1.0,7.164965549885883,1.5345461842623607,0.5392790527971234,-0.07350991632789838,-0.0818527970911418,-0.0037261941882145155,-0.003759881941402421,0.4540661169080775,0.453705501009183,0.45965412977825715,0.4592934000197606,6.102275056147818,6.100758459732141,-0.09005719338671486,-0.07302016913535886,0.017037024251356003,True,Entropy-only pseudo-risk,False
noise_002,noise,mild,coupled,0.5,900,boundary_v2_regime_sequence,79.5,0.998918125,0.9910496853935264,0.9917957036723868,0.9961989063173767,0.33751102601875177,0.5499359200845835,1.0,1.0,0.0,0.44296842678928927,0.5565014097744361,1.0,1.9867242616684344,0.6441125667862375,0.14953347527053046,-0.30919343594580173,-0.312201392256361,-0.0026468375231594177,-0.002726293818958503,-0.11365555356455506,-0.11396677364347099,-0.11397822186073664,-0.11427032231560191,-1.5181891649212276,-1.5124363664011853,-0.3223579354328576,-0.3015495388905085,0.020808396542349117,True,Propagation lost,False
noise_002,noise,mild,coupled,0.5,900,center_of_mass,79.5,0.998918125,0.626176330428285,0.6381723278936483,0.7987581686519536,0.4685137930487403,0.2683177888073783,1.0,0.8286914190647143,0.08565429046764274,0.352666959474412,0.7169770151062921,1.0,7.666556699675015,2.1498406117629822,0.5770337009166507,0.05689490366359823,0.05675820020942757,0.05057095347870533,0.05116229911495307,0.034328519470693764,0.03467264629003175,0.00894254159554786,0.008956782276360209,0.11905187720207877,0.11923778827853848,0.05539714398115832,0.05801528209140257,0.0026181381102442502,True,Robust propagation retained,True
noise_002,noise,mild,coupled,0.5,900,joint_basin,79.5,0.998918125,0.9864503167772034,0.9882117430603768,0.9942595166864141,0.6246310652373627,0.5300360217668053,1.0,1.0,0.0,0.459586975544673,0.6819256376793141,1.0,5.401895572200085,1.4383078610066118,0.40658094775832715,-0.07549767498036608,-0.08159835130413984,-0.008014632860761095,-0.008060900829304662,0.3073204444402984,0.3073449239950111,0.3123076802031365,0.312336680768218,4.149760479620501,4.144969593537686,-0.0893040072951821,-0.07434249049475597,0.014961516800426136,True,Entropy-only pseudo-risk,False
noise_002,noise,mild,coupled,0.5,1500,boundary_v2_regime_sequence,79.5,0.998918125,0.9933190603080998,0.9937097471352516,0.9975536075094122,0.33925574769941774,0.5603939616317652,1.0,1.0,0.0,0.4344456015860113,0.5743109305125559,1.0,1.5690048309643276,0.5336916333116279,0.11809326130587952,-0.3368265631263475,-0.33315858535759557,0.00025075184631973,0.00021008613849782254,-0.19199354513627026,-0.19226669552591485,-0.19336349333009747,-0.1936257855729797,-2.5725135149992524,-2.5659732790845924,-0.34600197025281604,-0.32092875451441144,0.025073215738404597,True,Propagation lost,False
noise_002,noise,mild,coupled,0.5,1500,center_of_mass,79.5,0.998918125,0.6578800933432344,0.6675550671368699,0.8727962712906365,0.4599332876943569,0.2840137159814905,1.0,0.8141322536897795,0.09293387315511027,0.39246857020002135,0.7207980545149719,1.0,8.445805668480885,2.0752646393232546,0.635684921681798,0.0800495281201781,0.0807538744003165,0.11328907306274416,0.11411938273040889,0.08493662734616925,0.08542647482579574,0.02372509154157665,0.02369149462439435,0.3148233644356271,0.315471306681788,0.07939248268747714,0.08212356345395634,0.0027310807664791964,True,Robust propagation retained,True
noise_002,noise,mild,coupled,0.5,1500,joint_basin,79.5,0.998918125,0.9876948100748617,0.9891675942148185,0.9952712362927221,0.7126221070166887,0.5499634842177291,1.0,0.9951627337052947,0.0024186331473526005,0.43782412544599947,0.7216754122820299,1.0,6.905737488908547,1.621037986254326,0.519769629547616,-0.04265851684361943,-0.04986159698534498,-0.006983513949590736,-0.00702541374549992,0.4249377290929153,0.4250139038493206,0.4308604472423379,0.43094077136874553,5.725551849517771,5.71837030600239,-0.057090435319629165,-0.041551833302643636,0.01553860201698553,True,Entropy-only pseudo-risk,False
noise_002,noise,mild,coupled,0.5,2400,boundary_v2_regime_sequence,79.5,0.998918125,0.9947036762978531,0.9952048152807397,0.998314013636343,0.4062859862040896,0.6110050777075531,1.0,1.0,0.0,0.38468653230361777,0.6091452205882353,1.0,1.203822288198425,0.4761685932697115,0.09060730678579458,-0.30114343624873674,-0.3016450539419496,-0.0011259093560564981,-0.0011884682052567541,-0.2627967283968099,-0.2629644913193616,-0.2637948465950373,-0.26394103906425775,-3.506728786940699,-3.5006806124152106,-0.31589137224295755,-0.2876679937854068,0.02822337845755074,True,Propagation lost,False
noise_002,noise,mild,coupled,0.5,2400,center_of_mass,79.5,0.998918125,0.7146663958610999,0.7223784750318357,0.9261738696096453,0.5122108924975596,0.28184545746551826,1.0,0.7700805420522598,0.11495972897387008,0.44705782912964437,0.7449293220451161,1.0,9.189059312495157,2.0452957589611165,0.6916269126019603,0.09437382710570763,0.09414188960771824,0.20535653478532723,0.20572101367160256,0.16627475245336032,0.16655103962555334,0.04760293913402236,0.04768458646409546,0.6336020029620713,0.6324038383303936,0.09303437772728868,0.09533132515672475,0.0022969474294360775,True,Robust propagation retained,True
noise_002,noise,mild,coupled,0.5,2400,joint_basin,79.5,0.998918125,0.985060066849799,0.9872838418826545,0.9947045742058773,0.7425248918591082,0.5226728515884687,1.0,0.9719172740205956,0.014041362989702216,0.45116407458483054,0.7209290382819795,1.0,7.2808369365097985,1.6044530452755281,0.5480019862660448,-0.08722274965491816,-0.08157252109035407,-0.0070290074862610075,-0.007152882783398318,0.4606275532000228,0.4607372370790896,0.468183225961659,0.46830373582978846,6.221961141945789,6.213701101193284,-0.08978836967017038,-0.0731037741686352,0.016684595501535185,True,Entropy-only pseudo-risk,False
noise_002,noise,mild,coupled,0.525,900,boundary_v2_regime_sequence,79.5,0.9988893750000001,0.992546747298649,0.9930888412468531,0.9967574509123172,0.3517457120505228,0.5548801548601963,1.0,1.0,0.0,0.43913328469169166,0.5649433954203691,1.0,1.942151581239262,0.6319546780753567,0.14617910643193419,-0.30474806941032784,-0.3084201548069855,-0.0012969716742079473,-0.0011816187768106667,-0.11649695743732019,-0.11681309346462315,-0.1170278234460457,-0.11737650797705876,-1.5594585890044277,-1.5530570539348834,-0.31982356371593734,-0.2977994725157869,0.02202409120015042,True,Propagation lost,False
