variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction
initial_location_004,initial_location,mild,0.5,900,joint_basin,1.0,1.0,0.0,0.44091189244625417
initial_location_004,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4123509404859435
initial_location_004,initial_location,mild,0.5,1500,center_of_mass,1.0,0.8047894159113269,0.09760529204433649,0.36560680254109934
initial_location_004,initial_location,mild,0.5,1500,joint_basin,1.0,0.9814079047451871,0.009296047627406413,0.41952199690677067
initial_location_004,initial_location,mild,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.36713420485817927
initial_location_004,initial_location,mild,0.5,2400,center_of_mass,1.0,0.7434085361906522,0.12829573190467386,0.40562161234740346
initial_location_004,initial_location,mild,0.5,2400,joint_basin,1.0,0.9516316330306772,0.02418418348466137,0.43984813392009753
initial_location_004,initial_location,mild,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4087758410917347
initial_location_004,initial_location,mild,0.525,900,center_of_mass,1.0,0.8358865364042914,0.08205673179785426,0.33079123984615827
initial_location_004,initial_location,mild,0.525,900,joint_basin,1.0,1.0,0.0,0.44059372935370333
initial_location_004,initial_location,mild,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.42872055045651125
initial_location_004,initial_location,mild,0.525,1500,center_of_mass,1.0,0.8189883867665682,0.09050580661671587,0.36573968495150455
initial_location_004,initial_location,mild,0.525,1500,joint_basin,1.0,0.9763328501174728,0.01183357494126359,0.41508243217229807
initial_location_004,initial_location,mild,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3736707700509713
initial_location_004,initial_location,mild,0.525,2400,center_of_mass,1.0,0.7568867770165755,0.1215566114917122,0.4059172712756706
initial_location_004,initial_location,mild,0.525,2400,joint_basin,1.0,0.9674494039374248,0.016275298031287456,0.4467607370224833
initial_location_005,initial_location,moderate,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.40232774636565904
initial_location_005,initial_location,moderate,0.45,900,center_of_mass,1.0,0.8008959520722285,0.09955202396388567,0.33522810980015705
initial_location_005,initial_location,moderate,0.45,900,joint_basin,1.0,1.0,0.0,0.43616659974152105
initial_location_005,initial_location,moderate,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3643361513163871
initial_location_005,initial_location,moderate,0.45,1500,center_of_mass,1.0,0.7781624091889906,0.11091879540550462,0.3639001171339169
initial_location_005,initial_location,moderate,0.45,1500,joint_basin,1.0,0.9998753443195045,6.232784024766938e-05,0.4238604260077251
initial_location_005,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.32402697333303954
initial_location_005,initial_location,moderate,0.45,2400,center_of_mass,1.0,0.7193255446558161,0.14033722767209192,0.4081233863878454
initial_location_005,initial_location,moderate,0.45,2400,joint_basin,1.0,0.922487967443726,0.03875601627813695,0.431026137274103
initial_location_005,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4114269643160462
initial_location_005,initial_location,moderate,0.5,900,center_of_mass,1.0,0.8280445416029586,0.08597772919852062,0.3343243010811883
initial_location_005,initial_location,moderate,0.5,900,joint_basin,1.0,1.0,0.0,0.4416063262843234
initial_location_005,initial_location,moderate,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3989927640359857
initial_location_005,initial_location,moderate,0.5,1500,center_of_mass,1.0,0.8107246583223793,0.0946376708388103,0.36917477429018236
initial_location_005,initial_location,moderate,0.5,1500,joint_basin,1.0,0.9772030560959146,0.01139847195204258,0.41469243411584034
initial_location_005,initial_location,moderate,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.35727305068297716
initial_location_005,initial_location,moderate,0.5,2400,center_of_mass,1.0,0.7485749337626917,0.1257125331186541,0.4068874868849372
initial_location_005,initial_location,moderate,0.5,2400,joint_basin,1.0,0.9432576746768631,0.028371162661568455,0.4342281576050621
initial_location_005,initial_location,moderate,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.40667161534508783
initial_location_005,initial_location,moderate,0.525,900,center_of_mass,1.0,0.8411605318148375,0.07941973409258118,0.33246765480614465
initial_location_005,initial_location,moderate,0.525,900,joint_basin,1.0,1.0,0.0,0.44012877427301006
initial_location_005,initial_location,moderate,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.41145875924807307
initial_location_005,initial_location,moderate,0.525,1500,center_of_mass,1.0,0.8257875547746185,0.08710622261269071,0.3675468762666325
initial_location_005,initial_location,moderate,0.525,1500,joint_basin,1.0,0.9711156133738372,0.014442193313081313,0.4106956949009043
initial_location_005,initial_location,moderate,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.373313757831221
initial_location_005,initial_location,moderate,0.525,2400,center_of_mass,1.0,0.7624381988409408,0.11878090057952959,0.4070422017695206
initial_location_005,initial_location,moderate,0.525,2400,joint_basin,1.0,0.9582926384153849,0.020853680792307504,0.4401007362277354
initial_location_006,initial_location,mild,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4100282359594326
