variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,Delta_R,Delta_H_weighted_product,Delta_breadth_vs_product,Delta_breadth_vs_shuffled,macro_path_entropy,macro_node_entropy,breadth_index
sink_threshold_001,sink_threshold,moderate,0.525,900,boundary_v2_regime_sequence,-1.3624778329678637,-1.3599453755262834,-0.10260426074407311,-0.10256064966064266,1.9089824802760713,0.6267722580530448,0.1436932740880365
sink_threshold_001,sink_threshold,moderate,0.525,900,center_of_mass,0.12677377581769456,0.12873889232581615,0.009591469725841573,0.009534011003167642,7.1554675602689315,2.12672915511526,0.5386076346399018
sink_threshold_001,sink_threshold,moderate,0.525,900,joint_basin,4.0978419090771006,4.094534592959121,0.3087390654057024,0.3084520452831926,5.278422978498469,1.45879487788238,0.39731839152688725
sink_threshold_001,sink_threshold,moderate,0.525,1500,boundary_v2_regime_sequence,-2.356907786332611,-2.352151470828321,-0.17743365494889163,-0.17741425452587306,1.495571867038464,0.5201085685820025,0.11257495709492997
sink_threshold_001,sink_threshold,moderate,0.525,1500,center_of_mass,0.3679092329585094,0.37193081148109197,0.027922098346743973,0.027684241825753242,7.873857342604826,2.043868821542864,0.5926824032335831
sink_threshold_001,sink_threshold,moderate,0.525,1500,joint_basin,5.537266508380625,5.531931788426155,0.41713073549460405,0.41680074309998993,6.647855150893564,1.6268271048421017,0.5003985219533911
sink_threshold_001,sink_threshold,moderate,0.525,2400,boundary_v2_regime_sequence,-3.2129936810238684,-3.204189310885649,-0.24169217069578955,-0.24185432543809324,1.154107624461765,0.4702132495209182,0.08687220301007384
sink_threshold_001,sink_threshold,moderate,0.525,2400,center_of_mass,0.7576948931798277,0.7607180977797201,0.05723458295231498,0.057023889363433944,8.564700234849175,2.0035120620599036,0.6446836498742591
sink_threshold_001,sink_threshold,moderate,0.525,2400,joint_basin,5.73795850816003,5.731253985410387,0.43216304136446615,0.4319074240828541,6.73235561386713,1.5665708570539822,0.5067590684740441
sink_threshold_002,sink_threshold,mild,0.45,900,boundary_v2_regime_sequence,-1.2220510809732463,-1.2215748970006302,-0.0920959771480706,-0.09198676536672304,2.046005550507137,0.6657648628187441,0.15400047724606838
sink_threshold_002,sink_threshold,mild,0.45,900,center_of_mass,0.10974697944966572,0.11702269446409908,0.008773769610279536,0.008251045342903551,7.1454607301840625,2.115712983153883,0.5378305752523166
sink_threshold_002,sink_threshold,mild,0.45,900,joint_basin,3.307838737102856,3.302525534537049,0.24891484022421864,0.24897562378820184,4.489198388714863,1.2473345235333764,0.33789679749557683
sink_threshold_002,sink_threshold,mild,0.45,1500,boundary_v2_regime_sequence,-2.217833081281202,-2.2173532920788794,-0.16715508512012753,-0.1669389144673117,1.6321758246274516,0.547859038666953,0.12285198988752274
sink_threshold_002,sink_threshold,mild,0.45,1500,center_of_mass,0.33753565890824966,0.3396939468751832,0.02555409091305938,0.025395806171167767,7.847609997602248,2.0192097947420002,0.5906805502786802
sink_threshold_002,sink_threshold,mild,0.45,1500,joint_basin,4.934659368092039,4.92735006817336,0.37138389618756606,0.37142462052478964,6.044472972922065,1.44258663714922,0.45496050943914695
sink_threshold_002,sink_threshold,mild,0.45,2400,boundary_v2_regime_sequence,-3.1413842521094546,-3.1431843056043522,-0.23694158106464505,-0.23645424785049005,1.2241252038815957,0.4777104842579062,0.09213849113852537
sink_threshold_002,sink_threshold,mild,0.45,2400,center_of_mass,0.7264785921381804,0.7249617462526006,0.05459105907713324,0.05467068842876699,8.53312848570399,1.9643586358694942,0.6422787357089519
sink_threshold_002,sink_threshold,mild,0.45,2400,joint_basin,5.6021042495614575,5.594331950574241,0.4216573693710409,0.4216625831653217,6.596314451724493,1.4646159927157074,0.4964969757475569
sink_threshold_002,sink_threshold,mild,0.5,900,boundary_v2_regime_sequence,-1.3218879454259376,-1.3153361711769087,-0.09917900388050144,-0.09949864578429551,1.952746890168226,0.6395063243306693,0.1469817592297558
sink_threshold_002,sink_threshold,mild,0.5,900,center_of_mass,0.12043712908963933,0.1209686788855242,0.009048530345117545,0.009062731222068687,7.152559880843732,2.1242073333402915,0.5383676774760526
sink_threshold_002,sink_threshold,mild,0.5,900,joint_basin,3.861150211425536,3.856028536624467,0.2906454854245758,0.29062538266085924,5.0407550192352035,1.3920421801544431,0.3794137447151912
sink_threshold_002,sink_threshold,mild,0.5,1500,boundary_v2_regime_sequence,-2.3150876851871844,-2.3080586588011966,-0.17401358891421145,-0.17425623102449508,1.5419677078121925,0.529264867346573,0.11606272386952379
sink_threshold_002,sink_threshold,mild,0.5,1500,center_of_mass,0.358003125901341,0.3550060300625608,0.026684900562928826,0.026943973174241242,7.864698572642969,2.036612908268836,0.5919698129637354
sink_threshold_002,sink_threshold,mild,0.5,1500,joint_basin,5.383020301327631,5.373470016991597,0.4050268859750089,0.4051753953287555,6.491390406338238,1.5730955589583437,0.48860195022936403
sink_threshold_002,sink_threshold,mild,0.5,2400,boundary_v2_regime_sequence,-3.1991459653483507,-3.1941637491031587,-0.24081096909733238,-0.24079879183164596,1.171480346115247,0.4724505988692214,0.08817642717151777
sink_threshold_002,sink_threshold,mild,0.5,2400,center_of_mass,0.7498304471300887,0.7533211664921469,0.056705916024741176,0.05643641199014149,8.557874982476154,1.9918803890122898,0.6441446644518525
sink_threshold_002,sink_threshold,mild,0.5,2400,joint_basin,5.723480144905162,5.7142745416712755,0.4307169859869131,0.4308015817148614,6.716122399569511,1.5387858758808977,0.5055173524517679
sink_threshold_002,sink_threshold,mild,0.525,900,boundary_v2_regime_sequence,-1.3573143381010992,-1.3559012539649742,-0.1022154639763301,-0.10216581482581533,1.910443826666142,0.6276549765557927,0.1437984720361971
sink_threshold_002,sink_threshold,mild,0.525,900,center_of_mass,0.12857488462940392,0.12584185148886817,0.009475161079964822,0.009675147262544592,7.160496476798694,2.127881059935455,0.5389682026764648
sink_threshold_002,sink_threshold,mild,0.525,900,joint_basin,4.103357883044736,4.098622673443573,0.30895990257323264,0.3088579479762083,5.283769368987721,1.4596743843728592,0.39770757373117427
sink_threshold_002,sink_threshold,mild,0.525,1500,boundary_v2_regime_sequence,-2.3541270023798884,-2.350832325954114,-0.1772161177844829,-0.1771957965658499,1.4967711999059117,0.5210721028699703,0.11266147052687006
sink_threshold_002,sink_threshold,mild,0.525,1500,center_of_mass,0.3670701004253152,0.36686015745009026,0.02764282496825121,0.027626440290486776,7.875722395183968,2.0445626317266736,0.5928030285033091
sink_threshold_002,sink_threshold,mild,0.525,1500,joint_basin,5.540881128739246,5.534196365529343,0.4171762145278436,0.41705988233669916,6.6512221636839755,1.6274635337696381,0.5006353018239826
sink_threshold_002,sink_threshold,mild,0.525,2400,boundary_v2_regime_sequence,-3.2106094172458137,-3.207089616579425,-0.24176319350793535,-0.241663148696538,1.1564696995225248,0.4711667030317145,0.08704708833444057
sink_threshold_002,sink_threshold,mild,0.525,2400,center_of_mass,0.7589373366642462,0.7568483923584193,0.057040393131775335,0.05712204977889701,8.567924775112152,2.0043636900061803,0.6449048698614989
sink_threshold_002,sink_threshold,mild,0.525,2400,joint_basin,5.739735702686142,5.7321898071831265,0.43210150501859246,0.4320276404971719,6.733367865137781,1.567229839802343,0.5068183783450094
sink_threshold_003,sink_threshold,moderate,0.45,900,boundary_v2_regime_sequence,-1.2242959560183526,-1.2266900890984433,-0.09239442859749625,-0.09214369442243245,2.0521615143079015,0.6672025530737123,0.15445096551249432
sink_threshold_003,sink_threshold,moderate,0.45,900,center_of_mass,0.11470516688313648,0.10936894633190164,0.00820821079385603,0.008632931490624052,7.149899805403318,2.1189027400367397,0.5381198842488872
sink_threshold_003,sink_threshold,moderate,0.45,900,joint_basin,3.31606324941237,3.3095095870795967,0.24923230926950637,0.24957545656487035,4.494001715052693,1.2486484698548563,0.3382301528729031
sink_threshold_003,sink_threshold,moderate,0.45,1500,boundary_v2_regime_sequence,-2.218227279368475,-2.2211067412160497,-0.16728564386387437,-0.16694953731785742,1.6369969141290626,0.54908534838088,0.12320460675228759
sink_threshold_003,sink_threshold,moderate,0.45,1500,center_of_mass,0.3376783936480754,0.3334740857830676,0.02508349673967003,0.02541446188774843,7.851254763995702,2.02108409528475,0.5909056629088072
sink_threshold_003,sink_threshold,moderate,0.45,1500,joint_basin,4.935813335228522,4.927795905675223,0.37110470295327486,0.3714820205542738,6.042741815462575,1.4425380373801473,0.4547923233125818
