rule,depends_left,depends_center,depends_right,relation_degree,relation_complete,self_only,no_local_self_relation,left_right_asymmetry,temporal_irreversibility_proxy,directional_consequence,DAR_complete_structural,DAR_asymmetric_structural,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,distinction_survival,DAR_complete,DAR_asymmetric,classification,future_distinct_descendant_count,post_perturbation_survival_rate,return_to_same_pattern_rate,branching_without_explosion
86,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.44103386429961094,0.5088704427083334,0.9352248280873051,0.0,0.0,0.0,0.0,0.0,205.77083333333334,248.66666666666666,1.1666666666666667,1.7838770391476029,1.0,0.5576985677083334,0.9713541666666666,0.4881388346354167,-0.009318033854166666,0.0,1.0,0.44103386429961094,0.5589661357003891,35.34284963103489,0.0,0.0,0.0,0.0,0.9352248280873051,0.5229288736979166,0.4770711263020833,0.5580286450289214,0.5229086084928904,1.0,False,False,emitter_or_generator,16.0,1.0,0.0,1.0
87,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.5062639407146765,0.154327392578125,0.35782584277712237,0.4583333333333333,0.4583333333333333,0.06510416666666667,0.0,0.5234375,148.32291666666666,173.33333333333334,2.8333333333333335,1.5410055218507794,0.6432291666666666,0.8590494791666666,0.6770833333333334,0.15336100260416666,-0.046732584635416664,1.0,0.4765625,0.5062639407146765,0.4937360592853235,2.143815537391529,0.0,0.5234375,0.3567708333333333,0.12486979166666666,0.35782584277712237,0.02899169921875,0.97100830078125,0.2263570555209078,0.028925263581152934,0.5416666666666667,True,True,transported_identity,13.0,0.75,1.0,0.8125
88,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.10058930195413829,0.10005696614583333,0.3468954274226507,0.0,0.0,0.0,0.0,0.0,172.29166666666666,174.66666666666666,1.1666666666666667,0.9882923563896311,1.0,0.8647054036458334,0.6822916666666666,0.14839680989583334,-0.05169677734375,0.0,1.0,0.10058930195413829,0.8994106980458617,333333384.8792523,0.0,0.0,0.2526041666666667,0.08841145833333332,0.3468954274226507,0.13067626953125,0.86932373046875,0.7345212331623344,0.10074703369601262,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
89,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.5004825814688716,0.5132242838541666,0.881342000502256,0.0,0.0,0.0,0.0,0.0,184.3125,239.33333333333334,1.5,1.9841991231132725,1.0,0.5435282389322916,0.9348958333333334,0.5192769368489584,0.006022135416666667,0.0,1.0,0.5004825814688716,0.4995174185311284,31.495834984499705,0.0,0.0,0.0,0.0,0.881342000502256,0.4975179036458333,0.5024820963541666,0.4776594290975071,0.49750960769531694,1.0,False,False,emitter_or_generator,16.0,1.0,0.0,1.0
90,True,False,True,2,True,False,True,0.0,0.0,0.0,False,False,0.12697525123368594,0.0,0.32382074681931006,1.0,1.0,0.0,1.0,1.0,120.25,128.0,2.0,1.129603847387976,1.0,1.0,0.5,0.0,-0.0625,1.0,0.0,0.12697525123368594,0.873024748766314,0.0,1.0,1.0,1.0,1.0,0.32382074681931006,0.0,1.0,0.2730208779832813,0.0,0.0,False,False,collapse,16.0,1.0,1.0,1.0
91,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.5349841482753729,0.36962890625,0.37630157888296334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.0,174.40625,174.66666666666666,3.8333333333333335,1.2542626921775206,0.6666666666666666,1.0,0.6822916666666666,0.0,-0.020833333333333332,2.0,0.6666666666666666,0.5349841482753729,0.46501585172462706,8.80458774419512,0.0,1.0,1.0,0.35000000000000003,0.37630157888296334,0.07346598307291667,0.9265340169270834,0.13594198968764035,0.07118037951865896,0.8333333333333334,True,False,emitter_or_generator,16.0,1.0,0.875,1.0
92,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.4005489522535668,0.518707275390625,0.8723842428497401,0.0,0.0,0.0,1.0,0.6354166666666666,259.9583333333333,260.0,1.0,0.3676790813993107,1.0,0.8789469401041666,1.015625,0.12105305989583333,-0.02294921875,0.6666666666666666,1.0,0.4005489522535668,0.5994510477464332,166666722.40791643,1.0,0.6354166666666666,0.5,0.8249999999999998,0.8723842428497401,0.96258544921875,0.03741455078125,0.9054743821934111,0.9567872336644377,1.0,False,False,emitter_or_generator,16.0,1.0,0.9375,1.0
93,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.5187855682175138,0.5190327962239584,0.8671171000302822,0.0,0.0,0.0,1.0,1.0,259.9895833333333,260.0,1.0,0.31404677078826504,1.0,0.880950927734375,1.015625,0.119049072265625,-0.023274739583333332,1.5,1.0,0.5187855682175138,0.48121443178248624,166666714.9422621,1.0,1.0,0.5,0.8249999999999998,0.8671171000302822,0.9619344075520834,0.038065592447916664,0.9249906995408875,0.9593662569820219,1.0,True,True,emitter_or_generator,16.0,1.0,1.0,1.0
94,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.41905491454128163,0.4456787109375,0.8245612598976851,0.16927083333333334,0.16927083333333334,0.0,0.4609375,0.9375,233.77083333333334,238.0,1.1666666666666667,0.557359614764368,1.0,0.97021484375,0.9296875,0.029927571614583332,-0.021199544270833332,2.8333333333333335,0.8307291666666666,0.41905491454128163,0.5809450854587184,166666716.1451617,0.4609375,0.9375,0.65625,0.529296875,0.8245612598976851,0.7439778645833334,0.2560221354166667,0.719365806710444,0.7360834078613836,0.8307291666666666,True,False,emitter_or_generator,16.0,1.0,0.75,1.0
95,True,False,True,2,True,False,True,0.0,0.5,0.0,True,False,0.5147040499478154,0.17078653971354166,0.40627894267798276,0.3411458333333333,0.3411458333333333,0.0,0.07552083333333333,1.0,172.34375,174.66666666666666,1.1666666666666667,0.4676910612825824,0.6588541666666666,1.0,0.6822916666666666,0.0,-0.021321614583333332,2.0,0.6588541666666666,0.5147040499478154,0.4852959500521847,30.522716313891905,0.07552083333333333,1.0,1.0,0.3990885416666667,0.40627894267798276,0.2805379231770833,0.7194620768229166,0.5376999929254022,0.2795660907326477,0.6588541666666667,True,False,emitter_or_generator,11.0,0.625,1.0,0.6875
96,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.04992814317596871,0.038055419921875,0.11075397841417078,0.9244791666666666,0.9244791666666666,0.0,0.9244791666666666,0.9244791666666666,33.770833333333336,48.666666666666664,1.3333333333333333,0.8392225257700114,0.16666666666666666,0.9970499674479166,0.19010416666666666,0.0029500325520833335,-0.0625,1.0,0.07552083333333333,0.04992814317596871,0.9500718568240313,0.3010675716643742,0.9244791666666666,0.9244791666666666,0.9244791666666666,0.9244791666666666,0.11075397841417078,0.07493082682291667,0.9250691731770834,0.13148084252742676,0.033951536021561285,0.07552083333333337,False,False,collapse,1.0,0.0,1.0,0.0625
97,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.44179181644424853,0.19816080729166666,0.570778523696459,0.0,0.0,0.0,0.0,0.0,179.02083333333334,199.33333333333334,1.0,0.8465520080610865,1.0,0.814788818359375,0.7786458333333334,0.216217041015625,-0.0406494140625,0.0,1.0,0.44179181644424853,0.5582081835557514,9.345656399374723,0.0,0.0,0.171875,0.060156249999999994,0.570778523696459,0.2607625325520833,0.7392374674479166,0.7786437445154678,0.25178721619414574,1.0,True,True,transported_identity,16.0,1.0,0.3125,1.0
98,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.19062977356669505,0.19053141276041666,0.5000197283398325,0.0,0.0,0.0,0.0,0.0,194.69791666666666,196.0,1.0,0.047534889818852656,1.0,0.8642171223958334,0.765625,0.1572265625,-0.052408854166666664,0.0,1.0,0.19062977356669505,0.8093702264333049,333333410.75611174,0.0,0.0,0.34375,0.12031249999999999,0.5000197283398325,0.3798421223958333,0.6201578776041666,0.9943036770708463,0.3465373920995032,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
99,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.4956596562525332,0.4962158203125,0.8725819986405351,0.0,0.0,0.0,0.0,0.03125,259.9895833333333,260.0,1.0,0.5652630217029958,1.0,0.7185872395833334,1.015625,0.4185384114583333,-0.015177408854166666,0.0,1.0,0.4956596562525332,0.5043403437474668,83.84649538642948,0.0,0.03125,0.013020833333333334,0.004557291666666667,0.8725819986405351,0.8323974609375,0.1676025390625,0.8273325172097646,0.8320826157372601,1.0,False,False,chaotic,16.0,1.0,1.0,1.0
100,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.0586991959508755,0.057179768880208336,0.24908999353954467,0.0,0.0,0.0,1.0,1.0,259.90625,260.0,1.0,0.06907048595493816,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.0586991959508755,0.9413008040491246,500000067.080885,1.0,1.0,1.0,1.0,0.24908999353954467,0.11435953776041667,0.8856404622395834,0.995627992997401,0.06694091207808948,1.0,True,True,frozen_order,13.0,0.875,1.0,0.8125
101,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.49828005146269055,0.5007527669270834,0.8832275172127354,0.0,0.0,0.0,0.0,0.0,146.6875,218.0,1.0,1.9412783020530504,1.0,0.5507914225260416,0.8515625,0.502105712890625,0.00994873046875,0.0,1.0,0.49828005146269055,0.5017199485373095,31.27227190719837,0.0,0.0,0.0,0.0,0.8832275172127354,0.5079549153645834,0.4920450846354167,0.5185400573487713,0.5079449341599772,1.0,False,False,emitter_or_generator,16.0,1.0,0.0,1.0
102,False,True,True,1,True,False,False,0.5,0.0,1.0,False,False,0.25537018336829204,0.0,0.6443907567365608,1.0,1.0,0.0,0.3828125,0.0,144.94791666666666,173.33333333333334,1.6666666666666667,1.2946101786440865,1.0,0.83331298828125,0.6770833333333334,0.16668701171875,-0.0625,0.0,0.0,0.25537018336829204,0.7446298166317079,0.0,0.3828125,0.0,0.3385416666666667,0.36731770833333327,0.6443907567365608,0.0,1.0,0.5499240131475395,0.0,0.0,False,False,collapse,16.0,1.0,1.0,1.0
103,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.5184955918526063,0.204925537109375,0.4558903970701303,0.0026041666666666665,0.0026041666666666665,0.0,0.0,0.0026041666666666665,253.94791666666666,257.3333333333333,1.9166666666666667,1.3490699450009596,0.9973958333333334,0.8402506510416666,1.0052083333333333,0.20481363932291666,-0.039388020833333336,0.0,0.9973958333333334,0.5184955918526063,0.48150440814739376,16.66896666185316,0.0,0.0026041666666666665,0.0026041666666666665,0.0009114583333333332,0.4558903970701303,0.15431722005208334,0.8456827799479166,0.3877885874697336,0.15325864232273237,0.9973958333333334,True,True,transported_identity,16.0,1.0,0.875,1.0
104,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.042445043027014434,0.0206298828125,0.18124597839225629,0.4166666666666667,0.4166666666666667,0.0,1.0,1.0,171.28125,195.33333333333334,1.6666666666666667,0.28377382637153903,0.75,1.0,0.7630208333333334,0.0,-0.026041666666666668,1.0,0.5833333333333334,0.042445043027014434,0.9575549569729854,166666700.6134787,1.0,1.0,1.0,1.0,0.18124597839225629,0.0206298828125,0.9793701171875,0.3762229195046362,0.005874886582229518,0.5833333333333333,True,False,frozen_order,1.0,0.0,1.0,0.0625
105,True,True,True,2,True,False,False,0.0,0.0,0.0,False,False,0.4886237910130917,0.21685791015625,0.783185237537682,0.0,0.0,0.0,0.0,0.0,215.98958333333334,260.0,1.1666666666666667,1.0646450757805304,1.0,1.0,1.015625,0.0,0.0,0.0,1.0,0.4886237910130917,0.5113762089869082,12.613525117760725,0.0,0.0,1.0,0.35000000000000003,0.783185237537682,0.32000732421875,0.67999267578125,0.662998075480466,0.3198561121594078,1.0,False,False,emitter_or_generator,16.0,1.0,1.0,1.0
106,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.2550607327511957,0.26263427734375,0.5900893312022509,0.0,0.0,0.0,0.0,0.0,171.63541666666666,196.0,1.0,1.2468994472194141,1.0,0.7774251302083334,0.765625,0.24833170572916666,-0.0419921875,0.0,1.0,0.2550607327511957,0.7449392672488043,166666696.23115656,0.0,0.0,0.16666666666666666,0.05833333333333333,0.5900893312022509,0.3064371744791667,0.6935628255208334,0.6898918118669747,0.2930351478828208,1.0,False,False,transported_identity,16.0,0.9375,0.375,1.0
107,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.5549493732773995,0.33331298828125,0.5593063279706875,0.0,0.0,0.0,0.0,0.0,193.45833333333334,196.0,2.3333333333333335,1.4799837206915907,1.0,0.803375244140625,0.765625,0.23121134440104166,-0.042073567708333336,0.0,1.0,0.5549493732773995,0.4450506267226005,10.046324455589781,0.0,0.0,0.0,0.0,0.5593063279706875,0.2626546223958333,0.7373453776041666,0.4189373006280972,0.2535277920985684,1.0,True,True,transported_identity,16.0,1.0,0.1875,1.0
108,True,True,True,2,True,False,False,0.0,0.0,0.0,False,False,0.09647908686973085,0.09450276692708333,0.32712381255820805,0.08854166666666667,0.08854166666666667,0.0,0.4869791666666667,1.0,237.29166666666666,260.0,1.1666666666666667,0.46830524489021824,0.9114583333333334,1.0,1.015625,0.0,-0.005533854166666667,1.3333333333333333,0.9114583333333334,0.09647908686973085,0.9035209131302692,333333376.1543102,0.4869791666666667,1.0,1.0,0.6665364583333334,0.32712381255820805,0.14715576171875,0.85284423828125,0.7181441978697909,0.11505652154136424,0.9114583333333334,False,False,frozen_order,16.0,1.0,1.0,1.0
109,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.5538036776887768,0.5139973958333334,0.8242933957146704,0.09114583333333333,0.09114583333333333,0.0,0.0,0.4375,207.71875,260.0,1.0,1.3842915109993914,0.90625,0.767974853515625,1.015625,0.3178812662760417,-0.023478190104166668,1.3333333333333333,0.9088541666666666,0.5538036776887768,0.44619632231122325,54.5243521797897,0.0,0.4375,0.09114583333333333,0.031901041666666664,0.8242933957146704,0.4489542643229167,0.5510457356770834,0.4039551557048912,0.4415683506673207,0.9088541666666666,True,False,transported_identity,16.0,1.0,0.125,1.0
110,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.3648100975422544,0.532684326171875,0.7826533096255504,0.08072916666666667,0.08072916666666667,0.0,0.08072916666666667,0.08072916666666667,169.86458333333334,212.66666666666666,2.0,2.3147791947207788,0.9192708333333334,0.5905659993489584,0.8307291666666666,0.4755961100260417,0.01239013671875,0.0,0.9192708333333334,0.3648100975422544,0.6351899024577455,27.991151138660346,0.08072916666666667,0.08072916666666667,0.08072916666666667,0.08072916666666667,0.7826533096255504,0.3882242838541667,0.6117757161458334,0.3434056376041093,0.3683872634814478,0.9192708333333334,True,True,emitter_or_generator,16.0,1.0,0.0,1.0
111,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.5317558159933324,0.21695963541666666,0.4345855700883845,0.0859375,0.0859375,0.0,0.0,0.0859375,160.59375,174.0,2.4166666666666665,1.366798246005003,0.9140625,0.8290201822916666,0.6796875,0.2041015625,-0.051513671875,0.3333333333333333,0.9140625,0.5317558159933324,0.4682441840066674,14.43873463770297,0.0,0.0859375,0.0859375,0.030078124999999997,0.4345855700883845,0.12996419270833334,0.8700358072916666,0.2828250317599753,0.1272936503834766,0.9140625,True,True,transported_identity,16.0,1.0,0.875,1.0
112,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.19039885326736786,0.1903076171875,0.4984062079923047,0.0,0.0,0.0,0.0,0.0,194.79166666666666,196.0,1.1666666666666667,0.4867817630540932,1.0,0.8584798177083334,0.765625,0.15633138020833334,-0.052958170572916664,0.0,1.0,0.19039885326736786,0.8096011467326321,333333409.8189023,0.0,0.0,0.34375,0.12031249999999999,0.4984062079923047,0.31976318359375,0.68023681640625,0.7796384456305844,0.29513486814505263,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
113,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.49876908476714493,0.238433837890625,0.5493242679077511,0.0,0.0,0.0,0.0,0.015625,194.73958333333334,196.0,1.8333333333333333,0.33068255474697555,1.0,0.869384765625,0.765625,0.14687093098958334,-0.056111653645833336,0.0,1.0,0.49876908476714493,0.501230915232855,69.06634581260873,0.0,0.015625,0.3541666666666667,0.12395833333333334,0.5493242679077511,0.3193562825520833,0.6806437174479166,0.5765152572117777,0.3193469830844718,1.0,False,False,transported_identity,16.0,1.0,0.8125,1.0
114,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.47367647124017104,0.53436279296875,0.9269658887005394,0.0,0.0,0.0,0.0,0.17447916666666666,259.9583333333333,260.0,1.1666666666666667,0.38929372617797603,1.0,0.8447062174479166,1.015625,0.18113199869791666,-0.0521240234375,0.3333333333333333,1.0,0.47367647124017104,0.526323528759829,500000069.51880693,0.0,0.17447916666666666,0.3411458333333333,0.11940104166666665,0.9269658887005394,0.9312744140625,0.0687255859375,0.8785288213835828,0.9236392798601738,1.0,False,False,transported_identity,16.0,1.0,0.9375,1.0
115,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.5375171864233746,0.2555135091145833,0.513995535634163,0.0,0.0,0.0,0.0,0.0,257.6041666666667,259.3333333333333,1.8333333333333333,0.5118679653674776,1.0,0.83856201171875,1.0130208333333333,0.18556722005208334,-0.0418701171875,0.0,1.0,0.5375171864233746,0.4624828135766254,166666672.5751385,0.0,0.0,0.3359375,0.11757812499999999,0.513995535634163,0.3184407552083333,0.6815592447916666,0.553277401592111,0.3130524547388703,1.0,True,True,transported_identity,15.0,1.0,0.9375,0.9375
116,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.12350258041757861,0.12237548828125,0.3769122735588726,0.0,0.0,0.0,0.0,0.0,172.48958333333334,174.66666666666666,2.0,0.2513109079930081,1.0,0.85028076171875,0.6822916666666666,0.1650390625,-0.051920572916666664,0.0,1.0,0.12350258041757861,0.8764974195824213,500000035.2559491,0.0,0.0,0.3359375,0.11757812499999999,0.3769122735588726,0.12237548828125,0.87762451171875,0.5033041717321871,0.10506227170493675,1.0,False,False,transported_identity,16.0,1.0,1.0,1.0
117,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.4991239753060149,0.13779703776041666,0.3891625314409041,0.0,0.0,0.0,0.0,0.0,173.07291666666666,175.33333333333334,2.0,0.6486656451235056,1.0,0.844482421875,0.6848958333333334,0.1759033203125,-0.0523681640625,0.0,1.0,0.4991239753060149,0.5008760246939851,5.1442133349261345,0.0,0.0,0.3385416666666667,0.11848958333333333,0.3891625314409041,0.12331136067708333,0.8766886393229166,0.47681040961041016,0.12331136067708333,1.0,True,True,transported_identity,16.0,1.0,0.875,1.0
118,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.4873310094059055,0.5774739583333334,0.8233887004597444,0.0859375,0.0859375,0.0,0.0859375,0.6770833333333334,237.8125,260.0,2.0,1.1376399649829778,0.9140625,0.8185831705729166,1.015625,0.5640869140625,-0.005513509114583333,2.1666666666666665,0.9140625,0.4873310094059055,0.5126689905940945,150.33412392088954,0.0859375,0.6770833333333334,0.0859375,0.0859375,0.8233887004597444,0.5388387044270834,0.4611612955729167,0.43214601991774076,0.4886691483932246,0.9140625,True,True,localized_persistence,16.0,1.0,0.9375,1.0
119,False,True,True,1,True,False,False,0.25,0.5,1.0,True,True,0.5143914327856477,0.0870361328125,0.25354703310349685,0.2708333333333333,0.2708333333333333,0.0,0.0,0.2708333333333333,170.05208333333334,217.33333333333334,1.6666666666666667,1.0555844040493458,0.7291666666666666,0.890625,0.8489583333333334,0.1234130859375,-0.04290771484375,0.6666666666666666,0.7291666666666666,0.5143914327856477,0.48560856721435225,2.075359939571253,0.0,0.2708333333333333,0.4661458333333333,0.16315104166666666,0.25354703310349685,0.062235514322916664,0.9377644856770834,0.31038781392627274,0.06173983407233497,0.7291666666666667,True,True,transported_identity,15.0,0.875,1.0,0.9375
120,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.2533979799342372,0.2607320149739583,0.5845933780866922,0.0,0.0,0.0,0.0,0.0,171.07291666666666,195.33333333333334,1.1666666666666667,1.2215072866696557,1.0,0.78643798828125,0.7630208333333334,0.23785400390625,-0.0355224609375,0.0,1.0,0.2533979799342372,0.7466020200657627,166666696.3045157,0.0,0.0,0.16927083333333334,0.059244791666666664,0.5845933780866922,0.3121744791666667,0.6878255208333334,0.7014761433585157,0.2991914096490876,1.0,False,False,transported_identity,16.0,1.0,0.1875,1.0
121,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.5543354593516941,0.3327229817708333,0.5676447056034742,0.0,0.0,0.0,0.0,0.0,194.84375,207.33333333333334,2.5,1.4697345847558143,1.0,0.79815673828125,0.8098958333333334,0.232177734375,-0.040995279947916664,0.0,1.0,0.5543354593516941,0.4456645406483058,9.533165129105265,0.0,0.0,0.0,0.0,0.5676447056034742,0.27093505859375,0.72906494140625,0.4226442778709561,0.26203993568172684,1.0,True,True,transported_identity,16.0,1.0,0.1875,1.0
122,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.33052781398194314,0.3052775065104167,0.7477306515738767,0.19791666666666666,0.19791666666666666,0.0,0.19791666666666666,0.3619791666666667,139.90625,217.33333333333334,1.6666666666666667,1.3775634323964532,1.0,0.7763468424479166,0.8489583333333334,0.24989827473958334,-0.03802490234375,0.5,0.8020833333333334,0.33052781398194314,0.6694721860180568,166666675.95389688,0.19791666666666666,0.3619791666666667,0.3463541666666667,0.24986979166666667,0.7477306515738767,0.2815958658854167,0.7184041341145834,0.4386854104875773,0.27428250731583,0.8020833333333334,True,False,transported_identity,16.0,1.0,0.25,1.0
123,True,True,True,2,True,False,False,0.0,0.5,0.0,True,False,0.5342877854323728,0.250152587890625,0.39110801045462645,0.171875,0.171875,0.0,0.0,1.0,195.0625,217.33333333333334,2.5,1.1662545937678914,0.828125,1.0,0.8489583333333334,0.0,-0.0107421875,2.0,0.828125,0.5342877854323728,0.4657122145676273,3.2435878067667034,0.0,1.0,1.0,0.35000000000000003,0.39110801045462645,0.06980387369791667,0.9301961263020834,0.23820191838057558,0.06798631568654022,0.828125,True,False,emitter_or_generator,13.0,0.875,1.0,0.8125
124,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.3629615872750486,0.5288492838541666,0.7785364370818876,0.0859375,0.0859375,0.0,0.0859375,0.0859375,164.35416666666666,212.66666666666666,2.0,2.3133610482543445,0.9140625,0.5941365559895834,0.8307291666666666,0.4734293619791667,-0.027974446614583332,0.16666666666666666,0.9140625,0.3629615872750486,0.6370384127249513,27.993871648883395,0.0859375,0.0859375,0.0859375,0.0859375,0.7785364370818876,0.3859049479166667,0.6140950520833334,0.34247919548476635,0.3661260292047493,0.9140625,True,True,emitter_or_generator,16.0,1.0,0.0625,1.0
125,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.5321405116376864,0.21614583333333334,0.43783996412380205,0.0625,0.0625,0.0,0.0,0.0625,165.19791666666666,175.33333333333334,2.4166666666666665,1.363216478857572,0.9375,0.8292134602864584,0.6848958333333334,0.20360310872395834,-0.051472981770833336,0.0,0.9375,0.5321405116376864,0.46785948836231356,14.656756418970437,0.0,0.0625,0.0625,0.021874999999999995,0.43783996412380205,0.13163248697916666,0.8683675130208334,0.2898532070330364,0.12885792858886685,0.9375,True,True,transported_identity,15.0,1.0,0.875,0.9375
126,True,True,True,2,True,False,False,0.0,0.5,0.0,True,False,0.23656874284360815,0.19220987955729166,0.5425994123764891,0.4088541666666667,0.4088541666666667,0.0,0.4088541666666667,0.40625,93.47916666666667,139.33333333333334,1.8333333333333333,1.2940386809278832,0.8333333333333334,0.7672526041666666,0.5442708333333334,0.2598470052083333,-0.0400390625,0.3333333333333333,0.5911458333333334,0.23656874284360815,0.7634312571563919,9.019362758924595,0.4088541666666667,0.40625,0.34375,0.3860677083333333,0.5425994123764891,0.10198974609375,0.89801025390625,0.232830312704859,0.09440752668390202,0.5911458333333333,True,False,transported_identity,16.0,1.0,0.1875,1.0
127,True,True,True,2,True,False,False,0.0,0.75,0.0,True,False,0.5121725554905359,0.051666259765625,0.156162111700039,0.5598958333333334,0.5598958333333334,0.0,0.0,1.0,116.03125,132.0,2.1666666666666665,0.9851424947019517,0.4401041666666667,1.0,0.515625,0.0,-0.034993489583333336,2.0,0.4401041666666667,0.5121725554905359,0.48782744450946414,1.1049642447883192,0.0,1.0,1.0,0.35000000000000003,0.156162111700039,0.026652018229166668,0.9733479817708334,0.1306820260732751,0.02639225222937383,0.44010416666666663,True,False,emitter_or_generator,7.0,0.375,1.0,0.4375
128,True,True,True,2,True,False,False,0.0,0.75,0.0,True,False,0.0009617984836048961,0.0,0.002656963814827174,1.0,1.0,0.0,1.0,1.0,4.052083333333333,5.333333333333333,1.3333333333333333,0.826678143101684,0.0,1.0,0.020833333333333332,0.0,-0.0625,1.0,0.0,0.0009617984836048961,0.9990382015163952,0.0,1.0,1.0,1.0,1.0,0.002656963814827174,0.0,1.0,0.011403562488950332,0.0,0.0,False,False,collapse,1.0,0.0,1.0,0.0625
129,True,True,True,2,True,False,False,0.0,0.5,0.0,True,False,0.7641591667046653,0.8030192057291666,0.5359820811237275,0.0,0.0,0.4192708333333333,0.4192708333333333,0.4192708333333333,76.05208333333333,122.66666666666667,3.1666666666666665,2.227867157082987,0.8333333333333334,0.7718912760416666,0.4791666666666667,0.2515665690104167,-0.041585286458333336,0.5,0.5807291666666666,0.7641591667046653,0.23584083329533478,9.07427889598899,0.4192708333333333,0.4192708333333333,0.3489583333333333,0.3946614583333334,0.5359820811237275,0.09505208333333333,0.9049479166666666,0.11670920225416871,0.08963711261204142,1.0,True,False,transported_identity,16.0,1.0,0.0625,1.0
130,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.05698229521319714,0.0562744140625,0.24261365718966413,0.0859375,0.0859375,0.0,0.0859375,0.0859375,162.47916666666666,175.33333333333334,1.0,0.07060219832298713,0.9140625,0.9134318033854166,0.6848958333333334,0.09586588541666667,-0.053812662760416664,0.16666666666666666,0.9140625,0.05698229521319714,0.9430177047868029,333333418.44425684,0.0859375,0.0859375,0.5572916666666666,0.25091145833333334,0.24261365718966413,0.112548828125,0.887451171875,0.9110573012733184,0.06632291492827237,0.9140625,True,True,transported_identity,15.0,1.0,1.0,0.9375
131,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.5106353957674692,0.424224853515625,0.8250518880592543,0.0,0.0,0.08333333333333333,0.08333333333333333,0.7161458333333334,229.51041666666666,260.0,1.0,0.7246379716306933,0.90625,0.8243204752604166,1.015625,0.5714925130208334,-0.00604248046875,2.3333333333333335,0.9166666666666666,0.5106353957674692,0.4893646042325308,147.11033645391092,0.08333333333333333,0.7161458333333334,0.08333333333333333,0.08333333333333333,0.8250518880592543,0.54022216796875,0.45977783203125,0.5811396883621519,0.490451039391774,1.0,True,True,localized_persistence,16.0,1.0,0.125,1.0
