variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,ci_width,ci_excludes_zero
time_discretization_016,time_discretization,mild,0.525,900,center_of_mass,Delta_robust_reachability_vs_shuffled,0.04350523327512188,0.003853077022881079,0.0003046124848091231,0.04289601610839558,0.04410428041432863,0.0012082643059330503,True
time_discretization_016,time_discretization,mild,0.525,900,center_of_mass,Delta_robust_reachability_vs_product,0.04374578224354419,0.003901400212003942,0.00030843276834490607,0.04318053809088095,0.04434081520774578,0.0011602771168648246,True
time_discretization_016,time_discretization,mild,0.525,900,center_of_mass,component_B_preservation,0.8366048648646585,0.004375700323805016,0.0003459294845390037,0.8359468297934584,0.8372476506669356,0.0013008208734772708,True
time_discretization_016,time_discretization,mild,0.525,900,center_of_mass,lower_rank_erasure_score,0.08169756756767073,0.0021878501619025056,0.00017296474226950162,0.08135082305789117,0.08202611510963707,0.0006752920517459071,True
time_discretization_016,time_discretization,mild,0.525,900,center_of_mass,singleton_fraction,0.3402412730392089,0.015153735392796644,0.001198007972518593,0.3379892428367868,0.3426422906439594,0.004653047807172628,True
time_discretization_016,time_discretization,mild,0.525,1500,center_of_mass,Delta_viable_propagation_vs_shuffled,0.09968504381702877,0.008228597573414322,0.0006505277570230961,0.0983769329564915,0.1010256063035365,0.002648673347045008,True
time_discretization_016,time_discretization,mild,0.525,1500,center_of_mass,Delta_viable_propagation_vs_product,0.09949103967521924,0.00835009822054565,0.0006601332265760811,0.0982244470488207,0.10075116401062414,0.0025267169618034407,True
time_discretization_016,time_discretization,mild,0.525,1500,center_of_mass,Delta_depth_vs_shuffled,0.12774258495710344,0.007250110581126137,0.0005731715681111392,0.12667995396396323,0.12887949775706262,0.00219954379309939,True
time_discretization_016,time_discretization,mild,0.525,1500,center_of_mass,Delta_depth_vs_product,0.12830989240169166,0.006533177530003527,0.0005164930338261046,0.12727493171683835,0.129286432426808,0.002011500709969666,True
time_discretization_016,time_discretization,mild,0.525,1500,center_of_mass,Delta_robust_reachability_vs_shuffled,0.09994049942670738,0.004151940657406543,0.00032823972968153815,0.09931427929340128,0.10059932847897574,0.001285049185574455,True
time_discretization_016,time_discretization,mild,0.525,1500,center_of_mass,Delta_robust_reachability_vs_product,0.10043089000476679,0.004077727163777323,0.00032237263785686983,0.09975717612893023,0.10106543943291392,0.0013082633039836894,True
time_discretization_016,time_discretization,mild,0.525,1500,center_of_mass,component_B_preservation,0.799325378819341,0.0041176920562960954,0.00032553214002694844,0.7987178333663415,0.7999452783671128,0.0012274450007713211,True
time_discretization_016,time_discretization,mild,0.525,1500,center_of_mass,lower_rank_erasure_score,0.10033731059032953,0.0020588460281480577,0.00016276607001347503,0.10000877202152134,0.1006462660350576,0.0006374940135362578,True
time_discretization_016,time_discretization,mild,0.525,1500,center_of_mass,singleton_fraction,0.3786850288941476,0.011867281868126014,0.0009381910084624041,0.37682702022376,0.38036326655583713,0.0035362463320771087,True
time_discretization_016,time_discretization,mild,0.525,2400,center_of_mass,Delta_viable_propagation_vs_shuffled,0.10359154794993483,0.008835912593881,0.000698540225070758,0.1022165915204525,0.10498944243094646,0.0027728509104939653,True
time_discretization_016,time_discretization,mild,0.525,2400,center_of_mass,Delta_viable_propagation_vs_product,0.10329705756840388,0.008240533602399116,0.0006514713829683396,0.10195353250169621,0.10454332640717857,0.0025897939054823627,True
time_discretization_016,time_discretization,mild,0.525,2400,center_of_mass,Delta_depth_vs_shuffled,0.22107625854547397,0.007147181631586596,0.000565034320168302,0.2199564111357499,0.22209811126259757,0.0021417001268476676,True
time_discretization_016,time_discretization,mild,0.525,2400,center_of_mass,Delta_depth_vs_product,0.22137683002383213,0.006808290829422282,0.0005382426498452832,0.2203858302977397,0.22240908772082926,0.002023257423089564,True
time_discretization_016,time_discretization,mild,0.525,2400,center_of_mass,Delta_robust_reachability_vs_shuffled,0.18620841266164537,0.004392829748448408,0.00034728368446103704,0.18551621319578332,0.18687002913620218,0.001353815940418862,True
time_discretization_016,time_discretization,mild,0.525,2400,center_of_mass,Delta_robust_reachability_vs_product,0.18638127983259659,0.004450084858900211,0.0003518100983788423,0.18569107550522698,0.18713004193228328,0.001438966427056293,True
time_discretization_016,time_discretization,mild,0.525,2400,center_of_mass,component_B_preservation,0.7295165624889326,0.0036664300821834966,0.0002898567485364546,0.7289734576261909,0.7300940055942855,0.0011205479680945762,True
time_discretization_016,time_discretization,mild,0.525,2400,center_of_mass,lower_rank_erasure_score,0.13524171875553365,0.0018332150410917485,0.00014492837426822734,0.13497153889175062,0.13551451957084698,0.0005429806790963609,True
time_discretization_016,time_discretization,mild,0.525,2400,center_of_mass,singleton_fraction,0.423541531562452,0.011642226735061491,0.0009203988379725,0.42183226262324464,0.42526368904395007,0.00343142642070543,True
time_discretization_017,time_discretization,moderate,0.45,900,center_of_mass,Delta_viable_propagation_vs_shuffled,0.06492361440478758,0.008827214106419214,0.0006978525492563165,0.06344269013093592,0.06627368903893634,0.002830998908000412,True
time_discretization_017,time_discretization,moderate,0.45,900,center_of_mass,Delta_viable_propagation_vs_product,0.06472398317639164,0.008641652512063686,0.0006831826171459237,0.06345521771170111,0.06606704861114587,0.002611830899444764,True
time_discretization_017,time_discretization,moderate,0.45,900,center_of_mass,Delta_depth_vs_shuffled,0.05649813427466151,0.007077767040016845,0.0005595466148630336,0.05536060595054813,0.05758329497506856,0.002222689024520434,True
time_discretization_017,time_discretization,moderate,0.45,900,center_of_mass,Delta_depth_vs_product,0.055745154487047845,0.006378235876779112,0.0005042438206105766,0.054744289201687744,0.05675592905652668,0.0020116398548389383,True
time_discretization_017,time_discretization,moderate,0.45,900,center_of_mass,Delta_robust_reachability_vs_shuffled,0.03874252182950142,0.003963178305404163,0.000313316755461089,0.03811417283294204,0.039383875966558325,0.0012697031336162817,True
time_discretization_017,time_discretization,moderate,0.45,900,center_of_mass,Delta_robust_reachability_vs_product,0.03872329980181392,0.0036715238801386025,0.0002902594486234257,0.038142672820785886,0.03928320328686464,0.0011405304660787527,True
time_discretization_017,time_discretization,moderate,0.45,900,center_of_mass,component_B_preservation,0.7938557989483035,0.004828460251991099,0.00038172329969706083,0.7930864697825843,0.7945797013526558,0.0014932315700714183,True
time_discretization_017,time_discretization,moderate,0.45,900,center_of_mass,lower_rank_erasure_score,0.10307210052584825,0.0024142301259955532,0.00019086164984853074,0.10269326535305413,0.10343056403051135,0.0007372986774572127,True
time_discretization_017,time_discretization,moderate,0.45,900,center_of_mass,singleton_fraction,0.3401785616203661,0.01216225590566482,0.0009615107536933699,0.3382985589022207,0.342157653236973,0.003859094334752289,True
time_discretization_017,time_discretization,moderate,0.45,1500,center_of_mass,Delta_viable_propagation_vs_shuffled,0.07491968156856231,0.008736626040781244,0.000690690933850196,0.07359313680315833,0.07622438495003724,0.0026312481468789006,True
time_discretization_017,time_discretization,moderate,0.45,1500,center_of_mass,Delta_viable_propagation_vs_product,0.07425256375441303,0.008619883343355323,0.0006814616132487514,0.07287261776335473,0.07546501273294169,0.002592394969586964,True
time_discretization_017,time_discretization,moderate,0.45,1500,center_of_mass,Delta_depth_vs_shuffled,0.11843464154362908,0.007067143690061836,0.0005587067653070617,0.11743159450111255,0.11951078842875018,0.0020791939276376264,True
time_discretization_017,time_discretization,moderate,0.45,1500,center_of_mass,Delta_depth_vs_product,0.11789758234207622,0.00687425274171469,0.0005434573968868899,0.11685455108559409,0.11898135167338143,0.0021268005877873447,True
time_discretization_017,time_discretization,moderate,0.45,1500,center_of_mass,Delta_robust_reachability_vs_shuffled,0.09257542899067714,0.004249121538141009,0.00033592255288509036,0.09191530417157583,0.0932669534887559,0.0013516493171800703,True
time_discretization_017,time_discretization,moderate,0.45,1500,center_of_mass,Delta_robust_reachability_vs_product,0.09243283951499437,0.003989335175240467,0.0003153846375896709,0.09184215624081121,0.09305242849443786,0.0012102722536266458,True
time_discretization_017,time_discretization,moderate,0.45,1500,center_of_mass,component_B_preservation,0.7548819514980607,0.004219681450923455,0.0003335951096320534,0.7542200972566113,0.7555831199831067,0.0013630227264953554,True
time_discretization_017,time_discretization,moderate,0.45,1500,center_of_mass,lower_rank_erasure_score,0.12255902425096958,0.0021098407254617315,0.000166797554816027,0.1222167184712378,0.12286822679822208,0.000651508326984282,True
time_discretization_017,time_discretization,moderate,0.45,1500,center_of_mass,singleton_fraction,0.38064389874218785,0.013090349788464597,0.0010348830174962867,0.3785810200095467,0.38258573132091805,0.004004711311371367,True
time_discretization_017,time_discretization,moderate,0.45,2400,center_of_mass,Delta_viable_propagation_vs_shuffled,0.07978677163752908,0.007738291241113093,0.0006117656379912143,0.07857296428602756,0.08100779166995137,0.00243482738392381,True
time_discretization_017,time_discretization,moderate,0.45,2400,center_of_mass,Delta_viable_propagation_vs_product,0.08018091849468564,0.007537611366868149,0.0005959005009119597,0.07906712502016566,0.08131564596124652,0.002248520941080856,True
time_discretization_017,time_discretization,moderate,0.45,2400,center_of_mass,Delta_depth_vs_shuffled,0.20873954510867104,0.007166905452430475,0.0005665936251189961,0.2076816964229573,0.20978859187862292,0.002106895455665614,True
time_discretization_017,time_discretization,moderate,0.45,2400,center_of_mass,Delta_depth_vs_product,0.20821245849721004,0.0065974981062105744,0.0005215780218568222,0.20720554650511896,0.2092777643674001,0.0020722178622811227,True
time_discretization_017,time_discretization,moderate,0.45,2400,center_of_mass,Delta_robust_reachability_vs_shuffled,0.17570679059703875,0.00439039415015741,0.0003470911335094178,0.17501099050643046,0.17632325790056735,0.0013122673941368956,True
time_discretization_017,time_discretization,moderate,0.45,2400,center_of_mass,Delta_robust_reachability_vs_product,0.1756356117832883,0.00428573108707917,0.00033881679185399007,0.17501709044810804,0.17623169820904128,0.0012146077609332395,True
time_discretization_017,time_discretization,moderate,0.45,2400,center_of_mass,component_B_preservation,0.6915229110166488,0.0038625190505872467,0.00030535894264117067,0.6909535611670535,0.6921709799809806,0.001217418813927118,True
time_discretization_017,time_discretization,moderate,0.45,2400,center_of_mass,lower_rank_erasure_score,0.1542385444916756,0.001931259525293626,0.00015267947132058555,0.15397269502863759,0.15454003417125892,0.0005673391426213314,True
time_discretization_017,time_discretization,moderate,0.45,2400,center_of_mass,singleton_fraction,0.4263476566872155,0.010753640585447496,0.0008501499347210157,0.4246737079691142,0.4279182942659251,0.003244586296810903,True
time_discretization_017,time_discretization,moderate,0.5,900,center_of_mass,Delta_viable_propagation_vs_shuffled,0.07866879374733898,0.009288901346061867,0.0007343521303539857,0.07725568432921363,0.08008573598951513,0.002830051660301494,True
