variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction
time_discretization_010,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8224038588756526,0.08879807056217362,0.32300320379218456
time_discretization_010,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.8197880041941634,0.09010599790291826,0.34552640341314
time_discretization_010,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.7766931448564022,0.11165342757179889,0.3857472476960494
time_discretization_010,time_discretization,mild,0.525,900,center_of_mass,1.0,0.8337005180580705,0.0831497409709647,0.3235990243849322
time_discretization_010,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.8337991590204112,0.08310042048979435,0.34808614965803875
time_discretization_010,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7908532193372733,0.1045733903313633,0.3855222262678422
time_discretization_011,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.8012610603000383,0.09936946984998082,0.32102466284271886
time_discretization_011,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7896412808499221,0.10517935957503892,0.3485831906158139
time_discretization_011,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.7460585108538972,0.12697074457305135,0.38553994211365883
time_discretization_011,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.8228257776088714,0.08858711119556424,0.3214555377907262
time_discretization_011,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.820302650541372,0.08984867472931396,0.3476222397059373
time_discretization_011,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.7768134604615791,0.11159326976921047,0.38481629281541263
time_discretization_011,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.8336393542005979,0.08318032289970102,0.3247518498720666
time_discretization_011,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.8337589060808714,0.08312054695956425,0.3463618845794382
time_discretization_011,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7909793838769319,0.10451030806153405,0.3863901916970669
time_discretization_012,time_discretization,mild,0.45,900,center_of_mass,1.0,0.7944165416312617,0.10279172918436912,0.34067186379274783
time_discretization_012,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.7548005107568652,0.12259974462156738,0.3809407756773467
time_discretization_012,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.6916445300927516,0.15417773495362413,0.4268092961711251
time_discretization_012,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8235326387824957,0.08823368060875214,0.34083759959601895
time_discretization_012,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.7844015284192825,0.10779923579035873,0.37990541029090064
time_discretization_012,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.7171088698915187,0.14144556505424058,0.4249436365722157
time_discretization_012,time_discretization,mild,0.525,900,center_of_mass,1.0,0.836859877977896,0.08157006101105198,0.3414600618541037
time_discretization_012,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.799539455693284,0.10023027215335792,0.37964647160695425
time_discretization_012,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7296994502826426,0.13515027485867864,0.42356510161910094
time_discretization_013,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.80120754772707,0.09939622613646493,0.31992805265944657
time_discretization_013,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7893268220933412,0.10533658895332938,0.34788100383110776
time_discretization_013,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.746239918266998,0.12688004086650093,0.3852008071697969
time_discretization_013,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.8226999418901219,0.08865002905493903,0.32297892413645274
time_discretization_013,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.8198807294648993,0.09005963526755023,0.34711777547080924
time_discretization_013,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.776189051585091,0.11190547420745448,0.3847466669325684
time_discretization_013,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.8336623060923982,0.0831688469538009,0.3212548208206577
time_discretization_013,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.8335116880079511,0.08324415599602439,0.34561402252964984
time_discretization_013,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7908524934589141,0.10457375327054294,0.38596319839827514
time_discretization_014,time_discretization,mild,0.45,900,center_of_mass,1.0,0.8009903373134959,0.09950483134325201,0.3231013344456159
time_discretization_014,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.790125848450364,0.10493707577481795,0.34643719116444566
time_discretization_014,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.7464924016409918,0.12675379917950405,0.38655414032602353
time_discretization_014,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8232316193244131,0.08838419033779336,0.3214466693846939
time_discretization_014,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.8205640802874032,0.08971795985629835,0.3448613871172568
time_discretization_014,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.7766773006416375,0.1116613496791812,0.384496896090757
time_discretization_014,time_discretization,mild,0.525,900,center_of_mass,1.0,0.8328744244328762,0.08356278778356183,0.3220999876202136
time_discretization_014,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.8331006262780006,0.08344968686099971,0.34565091818321814
time_discretization_014,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7907767363946538,0.10461163180267304,0.3827104810898575
time_discretization_015,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.8007598719772128,0.09962006401139356,0.3223517126018108
time_discretization_015,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7895273828684788,0.10523630856576058,0.34707930559684164
time_discretization_015,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.7458587878825033,0.12707060605874831,0.38648106841131336
time_discretization_015,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.8222914817107437,0.08885425914462815,0.32012331205226363
time_discretization_015,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.8197260972030209,0.09013695139848951,0.34623378397205806
time_discretization_015,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.7761874538570761,0.11190627307146188,0.38589141573797336
time_discretization_015,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.8343539805684317,0.08282300971578407,0.3226291193370972
time_discretization_015,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.8339827759154159,0.08300861204229194,0.34878080894862246
time_discretization_015,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7911449260562418,0.10442753697187908,0.3851346764396661
time_discretization_016,time_discretization,mild,0.45,900,center_of_mass,1.0,0.7950917856645172,0.10245410716774137,0.34101883733867205
time_discretization_016,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.7550349601831223,0.1224825199084388,0.381561178049148
time_discretization_016,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.6920615151160892,0.1539692424419554,0.4267740518769815
time_discretization_016,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8232396309349863,0.08838018453250682,0.341815574297725
time_discretization_016,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.7850739809963243,0.1074630095018378,0.3798283900242761
time_discretization_016,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.717357976674352,0.141321011662824,0.42599164633885345
time_discretization_016,time_discretization,mild,0.525,900,center_of_mass,1.0,0.8366048648646585,0.08169756756767073,0.3402412730392089
time_discretization_016,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.799325378819341,0.1003373105903295,0.3786850288941477
time_discretization_016,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7295165624889326,0.13524171875553365,0.4235415315624521
time_discretization_017,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.7938557989483035,0.10307210052584823,0.340178561620366
time_discretization_017,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7548819514980607,0.12255902425096958,0.3806438987421879
time_discretization_017,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.6915229110166488,0.1542385444916756,0.4263476566872155
time_discretization_017,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.8224238219499534,0.08878808902502319,0.34056308403606306
time_discretization_017,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.7849780704683168,0.10751096476584157,0.3795949238428064
time_discretization_017,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.7167868282331848,0.14160658588340755,0.4242513455578848
time_discretization_017,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.8360633399036985,0.08196833004815075,0.3406518597475618
time_discretization_017,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.7989228919707874,0.10053855401460628,0.37832292089099023
time_discretization_017,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7293941133416395,0.13530294332918025,0.4232552452723032
time_discretization_018,time_discretization,mild,0.45,900,center_of_mass,1.0,0.7944845587455585,0.1027577206272207,0.3412765563141139
time_discretization_018,time_discretization,mild,0.45,1500,center_of_mass,1.0,0.7551279262555046,0.12243603687224765,0.3802667246857172
time_discretization_018,time_discretization,mild,0.45,2400,center_of_mass,1.0,0.6917316256429448,0.15413418717852756,0.4261382035626136
time_discretization_018,time_discretization,mild,0.5,900,center_of_mass,1.0,0.8224609666088227,0.0887695166955886,0.3403905982400805
time_discretization_018,time_discretization,mild,0.5,1500,center_of_mass,1.0,0.7849639192910023,0.10751804035449883,0.38199921829387784
time_discretization_018,time_discretization,mild,0.5,2400,center_of_mass,1.0,0.7166199123549206,0.14169004382253966,0.42526610345828103
time_discretization_018,time_discretization,mild,0.525,900,center_of_mass,1.0,0.8370472801379151,0.08147635993104245,0.33939973799202894
time_discretization_018,time_discretization,mild,0.525,1500,center_of_mass,1.0,0.798933555015534,0.10053322249223295,0.3788523678165435
time_discretization_018,time_discretization,mild,0.525,2400,center_of_mass,1.0,0.7293326892710134,0.13533365536449327,0.42430858226764434
time_discretization_019,time_discretization,moderate,0.45,900,center_of_mass,1.0,0.7944346469166853,0.10278267654165729,0.33910869305280833
time_discretization_019,time_discretization,moderate,0.45,1500,center_of_mass,1.0,0.7543032765541188,0.12284836172294059,0.38158553516401345
time_discretization_019,time_discretization,moderate,0.45,2400,center_of_mass,1.0,0.6912363648554376,0.15438181757228114,0.42476598081493044
time_discretization_019,time_discretization,moderate,0.5,900,center_of_mass,1.0,0.8234731167656806,0.08826344161715967,0.3410246952717219
time_discretization_019,time_discretization,moderate,0.5,1500,center_of_mass,1.0,0.7851162563463034,0.10744187182684824,0.3804229279149099
time_discretization_019,time_discretization,moderate,0.5,2400,center_of_mass,1.0,0.7171072412693281,0.1414463793653359,0.42445334237191573
time_discretization_019,time_discretization,moderate,0.525,900,center_of_mass,1.0,0.8364582704883707,0.08177086475581459,0.33812835946123077
time_discretization_019,time_discretization,moderate,0.525,1500,center_of_mass,1.0,0.7993674727919942,0.10031626360400288,0.3791331757990844
time_discretization_019,time_discretization,moderate,0.525,2400,center_of_mass,1.0,0.7287643531427926,0.13561782342860362,0.4246512646631702
