syndrome_id,probe_key,flow_mode,replicate_id,component_id,component_marginal_rate,observed_joint_rate,control_joint_rate,control_joint_rate_mean,joint_rate_excess,joint_rate_percentile,replicate_count,complete_unit_count,control_family
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,0,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,0,growth_low,0.07334183673469388,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,0,offdiag_low,0.2110969387755102,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,1,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,1,growth_low,0.07334183673469388,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,1,offdiag_low,0.2110969387755102,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,2,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,2,growth_low,0.07334183673469388,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,2,offdiag_low,0.2110969387755102,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,3,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,3,growth_low,0.07334183673469388,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,3,offdiag_low,0.2110969387755102,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,4,bottleneck_high,0.09821428571428571,0.003826530612244898,0.003826530612244898,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,4,growth_low,0.07334183673469388,0.003826530612244898,0.003826530612244898,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,4,offdiag_low,0.2110969387755102,0.003826530612244898,0.003826530612244898,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,5,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0031887755102040817,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,5,growth_low,0.07334183673469388,0.003826530612244898,0.0031887755102040817,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,5,offdiag_low,0.2110969387755102,0.003826530612244898,0.0031887755102040817,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,6,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0031887755102040817,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,6,growth_low,0.07334183673469388,0.003826530612244898,0.0031887755102040817,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,6,offdiag_low,0.2110969387755102,0.003826530612244898,0.0031887755102040817,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,7,bottleneck_high,0.09821428571428571,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,7,growth_low,0.07334183673469388,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,7,offdiag_low,0.2110969387755102,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,8,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,8,growth_low,0.07334183673469388,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,8,offdiag_low,0.2110969387755102,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,9,bottleneck_high,0.09821428571428571,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,9,growth_low,0.07334183673469388,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,9,offdiag_low,0.2110969387755102,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,10,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,10,growth_low,0.07334183673469388,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,10,offdiag_low,0.2110969387755102,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,11,bottleneck_high,0.09821428571428571,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,11,growth_low,0.07334183673469388,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,11,offdiag_low,0.2110969387755102,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,12,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,12,growth_low,0.07334183673469388,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,12,offdiag_low,0.2110969387755102,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,13,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,13,growth_low,0.07334183673469388,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,13,offdiag_low,0.2110969387755102,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,14,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,14,growth_low,0.07334183673469388,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,14,offdiag_low,0.2110969387755102,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,15,bottleneck_high,0.09821428571428571,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,15,growth_low,0.07334183673469388,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,15,offdiag_low,0.2110969387755102,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,16,bottleneck_high,0.09821428571428571,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,16,growth_low,0.07334183673469388,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,16,offdiag_low,0.2110969387755102,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,17,bottleneck_high,0.09821428571428571,0.003826530612244898,0.003826530612244898,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,17,growth_low,0.07334183673469388,0.003826530612244898,0.003826530612244898,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,17,offdiag_low,0.2110969387755102,0.003826530612244898,0.003826530612244898,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,18,bottleneck_high,0.09821428571428571,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,18,growth_low,0.07334183673469388,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,18,offdiag_low,0.2110969387755102,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,19,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,19,growth_low,0.07334183673469388,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,19,offdiag_low,0.2110969387755102,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,20,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,20,growth_low,0.07334183673469388,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,20,offdiag_low,0.2110969387755102,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,21,bottleneck_high,0.09821428571428571,0.003826530612244898,0.00510204081632653,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,21,growth_low,0.07334183673469388,0.003826530612244898,0.00510204081632653,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,21,offdiag_low,0.2110969387755102,0.003826530612244898,0.00510204081632653,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,22,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,22,growth_low,0.07334183673469388,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,22,offdiag_low,0.2110969387755102,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,23,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,23,growth_low,0.07334183673469388,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,23,offdiag_low,0.2110969387755102,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,24,bottleneck_high,0.09821428571428571,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,24,growth_low,0.07334183673469388,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,24,offdiag_low,0.2110969387755102,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,25,bottleneck_high,0.09821428571428571,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,25,growth_low,0.07334183673469388,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,25,offdiag_low,0.2110969387755102,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,26,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,26,growth_low,0.07334183673469388,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,26,offdiag_low,0.2110969387755102,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,27,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,27,growth_low,0.07334183673469388,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,27,offdiag_low,0.2110969387755102,0.003826530612244898,0.0,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,28,bottleneck_high,0.09821428571428571,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,28,growth_low,0.07334183673469388,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,28,offdiag_low,0.2110969387755102,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,29,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,29,growth_low,0.07334183673469388,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,29,offdiag_low,0.2110969387755102,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,30,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,30,growth_low,0.07334183673469388,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,30,offdiag_low,0.2110969387755102,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,31,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,31,growth_low,0.07334183673469388,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,31,offdiag_low,0.2110969387755102,0.003826530612244898,0.0006377551020408163,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,32,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0031887755102040817,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,32,growth_low,0.07334183673469388,0.003826530612244898,0.0031887755102040817,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,32,offdiag_low,0.2110969387755102,0.003826530612244898,0.0031887755102040817,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,33,bottleneck_high,0.09821428571428571,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,33,growth_low,0.07334183673469388,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,33,offdiag_low,0.2110969387755102,0.003826530612244898,0.002551020408163265,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,34,bottleneck_high,0.09821428571428571,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,34,growth_low,0.07334183673469388,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,34,offdiag_low,0.2110969387755102,0.003826530612244898,0.001913265306122449,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,35,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,35,growth_low,0.07334183673469388,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,35,offdiag_low,0.2110969387755102,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,36,bottleneck_high,0.09821428571428571,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,36,growth_low,0.07334183673469388,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
SYN_A_low_growth_high_bottleneck_low_offdiag,constraint_profile_hash,constrained_window_flow,36,offdiag_low,0.2110969387755102,0.003826530612244898,0.0012755102040816326,0.001489795918367347,0.002336734693877551,0.994,500,1568,component_marginal_preserving_syndrome_control
