H_cond_viable,H_recoverability_weighted,H_viability_weighted,N_eff_cond,N_eff_recoverability_weighted,Pi_mean,Pi_min,adaptive_idx,candidate_C,condition,estimator_mode,family,horizon_T,num_all_trajectories,num_viable_macro_classes,num_viable_trajectories,p_viable,pair_id,start_state,truncated,world_id,world_seed
2.34372804518956,2.34372804518956,2.34372804518956,10.420010512371718,10.420010512371718,1.0,1.0,,behavioral_quotient_k13,hidden_fake,exact,B,2,49,14,49,1.0,33,start,0,B_10033_hidden_fake,10033
3.3042876212617065,3.3042876212617065,2.0511218135222586,27.229137219574376,27.229137219574376,1.0,1.0,,behavioral_quotient_k13,hidden_fake,exact,B,3,617,48,383,0.6207455429497569,33,start,0,B_10033_hidden_fake,10033
4.554369119599884,4.554369119599884,1.6547348723514579,95.0467731705253,95.0467731705253,1.0,1.0,,behavioral_quotient_k13,hidden_fake,exact,B,4,7101,167,2580,0.3633291085762569,33,start,0,B_10033_hidden_fake,10033
5.144514669148386,5.144514669148386,1.0298289464701238,171.48823593951698,171.48823593951698,1.0,1.0,,behavioral_quotient_k13,hidden_fake,truncated,B,5,50000,327,10009,0.20018,33,start,1,B_10033_hidden_fake,10033
5.120137004372329,5.120137004372329,1.253102330450084,167.3582968689182,167.3582968689182,1.0,1.0,,behavioral_quotient_k13,hidden_fake,truncated,B,6,50000,427,12237,0.24474,33,start,1,B_10033_hidden_fake,10033
4.700273439344689,4.700273439344689,1.5837101326527996,109.97724044560806,109.97724044560806,1.0,1.0,,behavioral_quotient_k13,hidden_fake,truncated,B,8,50000,421,16847,0.33694,33,start,1,B_10033_hidden_fake,10033
4.700273439344689,4.700273439344689,1.5837101326527996,109.97724044560806,109.97724044560806,1.0,1.0,,behavioral_quotient_k13,hidden_fake,truncated,B,10,50000,421,16847,0.33694,33,start,1,B_10033_hidden_fake,10033
2.5574323324038986,2.5574323324038986,2.5574323324038986,12.902645042503323,12.902645042503323,1.0,1.0,,behavioral_quotient_k13,hidden_fake,exact,B,2,73,16,73,1.0,33,alt,0,B_10033_hidden_fake,10033
3.2784948806264502,3.2784948806264502,2.360705548964789,26.53580307658905,26.53580307658905,1.0,1.0,,behavioral_quotient_k13,hidden_fake,exact,B,3,693,46,499,0.7200577200577201,33,alt,0,B_10033_hidden_fake,10033
4.110859351425645,4.110859351425645,1.9867978018900239,60.99911472881621,60.99911472881621,1.0,1.0,,behavioral_quotient_k13,hidden_fake,exact,B,4,7577,129,3662,0.48330473802296425,33,alt,0,B_10033_hidden_fake,10033
4.2120800385653,4.2120800385653,1.308019335176068,67.49678982269756,67.49678982269756,1.0,1.0,,behavioral_quotient_k13,hidden_fake,truncated,B,5,50000,248,15527,0.31054,33,alt,1,B_10033_hidden_fake,10033
4.303722949265876,4.303722949265876,1.0512273675876829,73.9746856793839,73.9746856793839,1.0,1.0,,behavioral_quotient_k13,hidden_fake,truncated,B,6,50000,277,12213,0.24426,33,alt,1,B_10033_hidden_fake,10033
4.615603446490764,4.615603446490764,0.9542298565275005,101.04878767415892,101.04878767415892,1.0,1.0,,behavioral_quotient_k13,hidden_fake,truncated,B,8,50000,371,10337,0.20674,33,alt,1,B_10033_hidden_fake,10033
5.361179743400442,5.361179743400442,0.9776647380065044,212.97605539416566,212.97605539416566,1.0,1.0,,behavioral_quotient_k13,hidden_fake,truncated,B,10,50000,385,9118,0.18236,33,alt,1,B_10033_hidden_fake,10033
1.7542053490455047,1.7542053490455047,1.7542053490455047,5.778853745242039,5.778853745242039,1.0,1.0,,predictive_quotient_k5,hidden_fake,exact,B,2,49,7,49,1.0,33,start,0,B_10033_hidden_fake,10033
2.2597211869048603,2.2597211869048603,1.4027118550803266,9.580417648457244,9.580417648457244,1.0,1.0,,predictive_quotient_k5,hidden_fake,exact,B,3,617,16,383,0.6207455429497569,33,start,0,B_10033_hidden_fake,10033
3.0879987376134506,3.0879987376134506,1.1219598286217016,21.93314005656125,21.93314005656125,1.0,1.0,,predictive_quotient_k5,hidden_fake,exact,B,4,7101,33,2580,0.3633291085762569,33,start,0,B_10033_hidden_fake,10033
3.1625491674088684,3.1625491674088684,0.6330790923319073,23.630757972999913,23.630757972999913,1.0,1.0,,predictive_quotient_k5,hidden_fake,truncated,B,5,50000,49,10009,0.20018,33,start,1,B_10033_hidden_fake,10033
3.2646990033512044,3.2646990033512044,0.7990024340801738,26.172232050976355,26.172232050976355,1.0,1.0,,predictive_quotient_k5,hidden_fake,truncated,B,6,50000,54,12237,0.24474,33,start,1,B_10033_hidden_fake,10033
3.139308646101356,3.139308646101356,1.057758655217391,23.08789943050353,23.08789943050353,1.0,1.0,,predictive_quotient_k5,hidden_fake,truncated,B,8,50000,53,16847,0.33694,33,start,1,B_10033_hidden_fake,10033
3.139308646101356,3.139308646101356,1.057758655217391,23.08789943050353,23.08789943050353,1.0,1.0,,predictive_quotient_k5,hidden_fake,truncated,B,10,50000,53,16847,0.33694,33,start,1,B_10033_hidden_fake,10033
1.67389535429613,1.67389535429613,1.67389535429613,5.332900928060234,5.332900928060234,1.0,1.0,,predictive_quotient_k5,hidden_fake,exact,B,2,73,7,73,1.0,33,alt,0,B_10033_hidden_fake,10033
2.1250560169457997,2.1250560169457997,1.5301629905569323,8.373366525408938,8.373366525408938,1.0,1.0,,predictive_quotient_k5,hidden_fake,exact,B,3,693,13,499,0.7200577200577201,33,alt,0,B_10033_hidden_fake,10033
2.654515867786387,2.654515867786387,1.2829400960583015,14.218100952126578,14.218100952126578,1.0,1.0,,predictive_quotient_k5,hidden_fake,exact,B,4,7577,31,3662,0.48330473802296425,33,alt,0,B_10033_hidden_fake,10033
2.705228476976153,2.705228476976153,0.8400816512401745,14.957733797934258,14.957733797934258,1.0,1.0,,predictive_quotient_k5,hidden_fake,truncated,B,5,50000,38,15527,0.31054,33,alt,1,B_10033_hidden_fake,10033
2.5674531019107945,2.5674531019107945,0.6271260946727306,13.032589458653897,13.032589458653897,1.0,1.0,,predictive_quotient_k5,hidden_fake,truncated,B,6,50000,37,12213,0.24426,33,alt,1,B_10033_hidden_fake,10033
2.7820349431231306,2.7820349431231306,0.575157904141276,16.151855635887777,16.151855635887777,1.0,1.0,,predictive_quotient_k5,hidden_fake,truncated,B,8,50000,47,10337,0.20674,33,alt,1,B_10033_hidden_fake,10033
3.825655747275819,3.825655747275819,0.6976465820732183,45.8628649566261,45.8628649566261,1.0,1.0,,predictive_quotient_k5,hidden_fake,truncated,B,10,50000,74,9118,0.18236,33,alt,1,B_10033_hidden_fake,10033
1.9130699398660629,1.9130699398660629,1.9130699398660629,6.773852229988824,6.773852229988824,1.0,1.0,,predictive_quotient_k8,hidden_fake,exact,B,2,49,8,49,1.0,33,start,0,B_10033_hidden_fake,10033
2.508533132234886,2.508533132234886,1.5571607611765987,12.286893587047519,12.286893587047519,1.0,1.0,,predictive_quotient_k8,hidden_fake,exact,B,3,617,22,383,0.6207455429497569,33,start,0,B_10033_hidden_fake,10033
3.6255358812036222,3.6255358812036222,1.3172627198289462,37.54483734233824,37.54483734233824,1.0,1.0,,predictive_quotient_k8,hidden_fake,exact,B,4,7101,55,2580,0.3633291085762569,33,start,0,B_10033_hidden_fake,10033
3.9758824754343927,3.9758824754343927,0.7958921539324567,53.2971295664916,53.2971295664916,1.0,1.0,,predictive_quotient_k8,hidden_fake,truncated,B,5,50000,98,10009,0.20018,33,start,1,B_10033_hidden_fake,10033
3.8613714786495024,3.8613714786495024,0.9450320556846793,47.53049374532548,47.53049374532548,1.0,1.0,,predictive_quotient_k8,hidden_fake,truncated,B,6,50000,97,12237,0.24474,33,start,1,B_10033_hidden_fake,10033
3.5994020459580103,3.5994020459580103,1.2127825253650921,36.57635692299052,36.57635692299052,1.0,1.0,,predictive_quotient_k8,hidden_fake,truncated,B,8,50000,86,16847,0.33694,33,start,1,B_10033_hidden_fake,10033
3.5994020459580103,3.5994020459580103,1.2127825253650921,36.57635692299052,36.57635692299052,1.0,1.0,,predictive_quotient_k8,hidden_fake,truncated,B,10,50000,86,16847,0.33694,33,start,1,B_10033_hidden_fake,10033
1.9537079822239767,1.9537079822239767,1.9537079822239767,7.054798208150899,7.054798208150899,1.0,1.0,,predictive_quotient_k8,hidden_fake,exact,B,2,73,8,73,1.0,33,alt,0,B_10033_hidden_fake,10033
2.92658290487264,2.92658290487264,2.1073086140424926,18.66374561427876,18.66374561427876,1.0,1.0,,predictive_quotient_k8,hidden_fake,exact,B,3,693,24,499,0.7200577200577201,33,alt,0,B_10033_hidden_fake,10033
3.857557741298132,3.857557741298132,1.8643759335665515,47.349570142838424,47.349570142838424,1.0,1.0,,predictive_quotient_k8,hidden_fake,exact,B,4,7577,75,3662,0.48330473802296425,33,alt,0,B_10033_hidden_fake,10033
4.4865169433338945,4.4865169433338945,1.3932429715829076,88.81157080199921,88.81157080199921,1.0,1.0,,predictive_quotient_k8,hidden_fake,truncated,B,5,50000,158,15527,0.31054,33,alt,1,B_10033_hidden_fake,10033
4.622901462443843,4.622901462443843,1.1291899112165331,101.78894087848302,101.78894087848302,1.0,1.0,,predictive_quotient_k8,hidden_fake,truncated,B,6,50000,178,12213,0.24426,33,alt,1,B_10033_hidden_fake,10033
4.687035693795911,4.687035693795911,0.9689977593353667,108.53098343146739,108.53098343146739,1.0,1.0,,predictive_quotient_k8,hidden_fake,truncated,B,8,50000,198,10337,0.20674,33,alt,1,B_10033_hidden_fake,10033
4.853519716714882,4.853519716714882,0.8850878555401258,128.19079201036823,128.19079201036823,1.0,1.0,,predictive_quotient_k8,hidden_fake,truncated,B,10,50000,186,9118,0.18236,33,alt,1,B_10033_hidden_fake,10033
2.1118723004240914,2.1118723004240914,2.1118723004240914,8.26369893645033,8.26369893645033,1.0,1.0,,predictive_quotient_k13,hidden_fake,exact,B,2,49,11,49,1.0,33,start,0,B_10033_hidden_fake,10033
2.8366460347282194,2.8366460347282194,1.7608353829836436,17.0584560147316,17.0584560147316,1.0,1.0,,predictive_quotient_k13,hidden_fake,exact,B,3,617,34,383,0.6207455429497569,33,start,0,B_10033_hidden_fake,10033
4.081257919760181,4.081257919760181,1.482839801856255,59.21991691953476,59.21991691953476,1.0,1.0,,predictive_quotient_k13,hidden_fake,exact,B,4,7101,115,2580,0.3633291085762569,33,start,0,B_10033_hidden_fake,10033
4.719493074431912,4.719493074431912,0.9447481236397801,112.11140612230518,112.11140612230518,1.0,1.0,,predictive_quotient_k13,hidden_fake,truncated,B,5,50000,270,10009,0.20018,33,start,1,B_10033_hidden_fake,10033
4.552338170708244,4.552338170708244,1.1141392438991355,94.85393392151468,94.85393392151468,1.0,1.0,,predictive_quotient_k13,hidden_fake,truncated,B,6,50000,292,12237,0.24474,33,start,1,B_10033_hidden_fake,10033
4.172487175509652,4.172487175509652,1.4058778289162224,64.87661112728634,64.87661112728634,1.0,1.0,,predictive_quotient_k13,hidden_fake,truncated,B,8,50000,296,16847,0.33694,33,start,1,B_10033_hidden_fake,10033
4.172487175509652,4.172487175509652,1.4058778289162224,64.87661112728634,64.87661112728634,1.0,1.0,,predictive_quotient_k13,hidden_fake,truncated,B,10,50000,296,16847,0.33694,33,start,1,B_10033_hidden_fake,10033
2.4506581129113667,2.4506581129113667,2.4506581129113667,11.595975669900826,11.595975669900826,1.0,1.0,,predictive_quotient_k13,hidden_fake,exact,B,2,73,13,73,1.0,33,alt,0,B_10033_hidden_fake,10033
3.3710412123353186,3.3710412123353186,2.427344249574782,29.108819746686468,29.108819746686468,1.0,1.0,,predictive_quotient_k13,hidden_fake,exact,B,3,693,44,499,0.7200577200577201,33,alt,0,B_10033_hidden_fake,10033
4.330036274283124,4.330036274283124,2.0927270471723376,75.94704144370523,75.94704144370523,1.0,1.0,,predictive_quotient_k13,hidden_fake,exact,B,4,7577,135,3662,0.48330473802296425,33,alt,0,B_10033_hidden_fake,10033
4.882990204767575,4.882990204767575,1.5163637781885226,132.02485558777764,132.02485558777764,1.0,1.0,,predictive_quotient_k13,hidden_fake,truncated,B,5,50000,308,15527,0.31054,33,alt,1,B_10033_hidden_fake,10033
4.9037530106300995,4.9037530106300995,1.1977907103765082,134.79471758157914,134.79471758157914,1.0,1.0,,predictive_quotient_k13,hidden_fake,truncated,B,6,50000,354,12213,0.24426,33,alt,1,B_10033_hidden_fake,10033
5.509366749762267,5.509366749762267,1.1390064818458512,246.99466810171936,246.99466810171936,1.0,1.0,,predictive_quotient_k13,hidden_fake,truncated,B,8,50000,443,10337,0.20674,33,alt,1,B_10033_hidden_fake,10033
5.313546444744501,5.313546444744501,0.9689783296636072,203.06912630455113,203.06912630455113,1.0,1.0,,predictive_quotient_k13,hidden_fake,truncated,B,10,50000,310,9118,0.18236,33,alt,1,B_10033_hidden_fake,10033
2.214360653499908,2.214360653499908,2.214360653499908,9.155553668785283,9.155553668785283,1.0,1.0,,viability_signature,hidden_fake,exact,B,2,49,11,49,1.0,33,start,0,B_10033_hidden_fake,10033
2.7704242872366676,2.7704242872366676,1.7197285283819186,15.965406491156136,15.965406491156136,1.0,1.0,,viability_signature,hidden_fake,exact,B,3,617,31,383,0.6207455429497569,33,start,0,B_10033_hidden_fake,10033
4.041220548112511,4.041220548112511,1.4682930593057708,56.89574443632006,56.89574443632006,1.0,1.0,,viability_signature,hidden_fake,exact,B,4,7101,100,2580,0.3633291085762569,33,start,0,B_10033_hidden_fake,10033
4.6107882218566,4.6107882218566,0.9229875862512542,100.56338466266205,100.56338466266205,1.0,1.0,,viability_signature,hidden_fake,truncated,B,5,50000,214,10009,0.20018,33,start,1,B_10033_hidden_fake,10033
4.3416208701313534,4.3416208701313534,1.0625682917559476,76.83197311591249,76.83197311591249,1.0,1.0,,viability_signature,hidden_fake,truncated,B,6,50000,209,12237,0.24474,33,start,1,B_10033_hidden_fake,10033
4.109369231726417,4.109369231726417,1.3846108689378989,60.908286435644484,60.908286435644484,1.0,1.0,,viability_signature,hidden_fake,truncated,B,8,50000,211,16847,0.33694,33,start,1,B_10033_hidden_fake,10033
4.109369231726417,4.109369231726417,1.3846108689378989,60.908286435644484,60.908286435644484,1.0,1.0,,viability_signature,hidden_fake,truncated,B,10,50000,211,16847,0.33694,33,start,1,B_10033_hidden_fake,10033
2.194102977178533,2.194102977178533,2.194102977178533,8.971949402733237,8.971949402733237,1.0,1.0,,viability_signature,hidden_fake,exact,B,2,73,11,73,1.0,33,alt,0,B_10033_hidden_fake,10033
2.9377729808332025,2.9377729808332025,2.1153661146259277,18.873767232811005,18.873767232811005,1.0,1.0,,viability_signature,hidden_fake,exact,B,3,693,30,499,0.7200577200577201,33,alt,0,B_10033_hidden_fake,10033
3.7964341716940146,3.7964341716940146,1.834834622772005,44.54207159755237,44.54207159755237,1.0,1.0,,viability_signature,hidden_fake,exact,B,4,7577,82,3662,0.48330473802296425,33,alt,0,B_10033_hidden_fake,10033
4.110182733882481,4.110182733882481,1.2763761461798655,60.95785561756656,60.95785561756656,1.0,1.0,,viability_signature,hidden_fake,truncated,B,5,50000,129,15527,0.31054,33,alt,1,B_10033_hidden_fake,10033
4.208668470956078,4.208668470956078,1.0280093607157317,67.26691230511658,67.26691230511658,1.0,1.0,,viability_signature,hidden_fake,truncated,B,6,50000,139,12213,0.24426,33,alt,1,B_10033_hidden_fake,10033
3.877835800840223,3.877835800840223,0.8017037734657078,48.31952874766225,48.31952874766225,1.0,1.0,,viability_signature,hidden_fake,truncated,B,8,50000,140,10337,0.20674,33,alt,1,B_10033_hidden_fake,10033
4.603060768650114,4.603060768650114,0.8394141617710348,99.7892805919242,99.7892805919242,1.0,1.0,,viability_signature,hidden_fake,truncated,B,10,50000,160,9118,0.18236,33,alt,1,B_10033_hidden_fake,10033
2.4551662686851454,2.4551662686851454,2.4551662686851454,11.648370147065629,11.648370147065629,1.0,1.0,,identity,hidden_fake,exact,B,2,57,14,57,1.0,34,start,0,B_10034_hidden_fake,10034
3.6358354285181305,3.6358354285181305,2.4847920516505817,37.9335304162514,37.9335304162514,1.0,1.0,,identity,hidden_fake,exact,B,3,597,52,408,0.6834170854271356,34,start,0,B_10034_hidden_fake,10034
4.845784085392119,4.845784085392119,2.1697540680860237,127.20298090155941,127.20298090155941,1.0,1.0,,identity,hidden_fake,exact,B,4,6633,195,2970,0.44776119402985076,34,start,0,B_10034_hidden_fake,10034
5.745138792597611,5.745138792597611,1.6950457493679993,312.6670206866696,312.6670206866696,1.0,1.0,,identity,hidden_fake,truncated,B,5,50000,611,14752,0.29504,34,start,1,B_10034_hidden_fake,10034
5.630737267531444,5.630737267531444,2.2186230981527393,278.8676419184959,278.8676419184959,1.0,1.0,,identity,hidden_fake,truncated,B,6,50000,673,19701,0.39402,34,start,1,B_10034_hidden_fake,10034
5.55549492039392,5.55549492039392,2.8821907647003657,258.65494645551564,258.65494645551564,1.0,1.0,,identity,hidden_fake,truncated,B,8,50000,613,25940,0.5188,34,start,1,B_10034_hidden_fake,10034
5.55549492039392,5.55549492039392,2.8821907647003657,258.65494645551564,258.65494645551564,1.0,1.0,,identity,hidden_fake,truncated,B,10,50000,613,25940,0.5188,34,start,1,B_10034_hidden_fake,10034
3.111392872087056,3.111392872087056,3.111392872087056,22.452295807208102,22.452295807208102,1.0,1.0,,identity,hidden_fake,exact,B,2,81,25,81,1.0,34,alt,0,B_10034_hidden_fake,10034
4.340955066305506,4.340955066305506,2.94763853289789,76.78083512009025,76.78083512009025,1.0,1.0,,identity,hidden_fake,exact,B,3,701,98,476,0.6790299572039943,34,alt,0,B_10034_hidden_fake,10034
5.673848903913307,5.673848903913307,2.3092865708185353,291.15300049968744,291.15300049968744,1.0,1.0,,identity,hidden_fake,exact,B,4,7737,357,3149,0.40700529921158074,34,alt,0,B_10034_hidden_fake,10034
6.548885731762822,6.548885731762822,1.690136429653349,698.4654621703672,698.4654621703672,1.0,1.0,,identity,hidden_fake,truncated,B,5,50000,859,12904,0.25808,34,alt,1,B_10034_hidden_fake,10034
6.873005062963325,6.873005062963325,1.3850479802883693,965.846639148249,965.846639148249,1.0,1.0,,identity,hidden_fake,truncated,B,6,50000,1201,10076,0.20152,34,alt,1,B_10034_hidden_fake,10034
6.525837429737003,6.525837429737003,0.6842993128822221,682.5511229922596,682.5511229922596,1.0,1.0,,identity,hidden_fake,truncated,B,8,50000,881,5243,0.10486,34,alt,1,B_10034_hidden_fake,10034
6.327442727804386,6.327442727804386,0.699688616840609,559.7233970164049,559.7233970164049,1.0,1.0,,identity,hidden_fake,truncated,B,10,50000,699,5529,0.11058,34,alt,1,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,exact,B,2,57,1,57,1.0,34,start,0,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,exact,B,3,597,1,408,0.6834170854271356,34,start,0,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,exact,B,4,6633,1,2970,0.44776119402985076,34,start,0,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,5,50000,1,14752,0.29504,34,start,1,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,6,50000,1,19701,0.39402,34,start,1,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,8,50000,1,25940,0.5188,34,start,1,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,10,50000,1,25940,0.5188,34,start,1,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,exact,B,2,81,1,81,1.0,34,alt,0,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,exact,B,3,701,1,476,0.6790299572039943,34,alt,0,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,exact,B,4,7737,1,3149,0.40700529921158074,34,alt,0,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,5,50000,1,12904,0.25808,34,alt,1,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,6,50000,1,10076,0.20152,34,alt,1,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,8,50000,1,5243,0.10486,34,alt,1,B_10034_hidden_fake,10034
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,10,50000,1,5529,0.11058,34,alt,1,B_10034_hidden_fake,10034
2.26946430709694,2.26946430709694,2.26946430709694,9.674217016336662,9.674217016336662,1.0,1.0,,random_k,hidden_fake,exact,B,2,57,12,57,1.0,34,start,0,B_10034_hidden_fake,10034
3.3435161692091326,3.3435161692091326,2.285016075439407,28.31852457729875,28.31852457729875,1.0,1.0,,random_k,hidden_fake,exact,B,3,597,36,408,0.6834170854271356,34,start,0,B_10034_hidden_fake,10034
4.5456730236003615,4.5456730236003615,2.0353759807165797,94.2238207294135,94.2238207294135,1.0,1.0,,random_k,hidden_fake,exact,B,4,6633,133,2970,0.44776119402985076,34,start,0,B_10034_hidden_fake,10034
5.441435005660967,5.441435005660967,1.6054409840702117,230.7731066799927,230.7731066799927,1.0,1.0,,random_k,hidden_fake,truncated,B,5,50000,390,14752,0.29504,34,start,1,B_10034_hidden_fake,10034
5.432197864260163,5.432197864260163,2.1403946024757894,228.6512379501433,228.6512379501433,1.0,1.0,,random_k,hidden_fake,truncated,B,6,50000,502,19701,0.39402,34,start,1,B_10034_hidden_fake,10034
5.384690087127879,5.384690087127879,2.793577217201944,218.04251945188548,218.04251945188548,1.0,1.0,,random_k,hidden_fake,truncated,B,8,50000,478,25940,0.5188,34,start,1,B_10034_hidden_fake,10034
5.384690087127879,5.384690087127879,2.793577217201944,218.04251945188548,218.04251945188548,1.0,1.0,,random_k,hidden_fake,truncated,B,10,50000,478,25940,0.5188,34,start,1,B_10034_hidden_fake,10034
2.943364821815658,2.943364821815658,2.943364821815658,18.979601967644626,18.979601967644626,1.0,1.0,,random_k,hidden_fake,exact,B,2,81,22,81,1.0,34,alt,0,B_10034_hidden_fake,10034
4.149085804950657,4.149085804950657,2.817353556571345,63.37603574857985,63.37603574857985,1.0,1.0,,random_k,hidden_fake,exact,B,3,701,83,476,0.6790299572039943,34,alt,0,B_10034_hidden_fake,10034
5.378694454130479,5.378694454130479,2.1891571456710457,216.7391277610216,216.7391277610216,1.0,1.0,,random_k,hidden_fake,exact,B,4,7737,290,3149,0.40700529921158074,34,alt,0,B_10034_hidden_fake,10034
6.147179744005824,6.147179744005824,1.5864641483330228,467.3973460640929,467.3973460640929,1.0,1.0,,random_k,hidden_fake,truncated,B,5,50000,620,12904,0.25808,34,alt,1,B_10034_hidden_fake,10034
6.259411747746176,6.259411747746176,1.2613966554058094,522.9112458970183,522.9112458970183,1.0,1.0,,random_k,hidden_fake,truncated,B,6,50000,792,10076,0.20152,34,alt,1,B_10034_hidden_fake,10034
5.886824998646662,5.886824998646662,0.6172924693580889,360.25964177609734,360.25964177609734,1.0,1.0,,random_k,hidden_fake,truncated,B,8,50000,585,5243,0.10486,34,alt,1,B_10034_hidden_fake,10034
5.899078071855519,5.899078071855519,0.6523200531857833,364.7010846343235,364.7010846343235,1.0,1.0,,random_k,hidden_fake,truncated,B,10,50000,512,5529,0.11058,34,alt,1,B_10034_hidden_fake,10034
1.256637906749007,1.256637906749007,1.256637906749007,3.513588594366909,3.513588594366909,1.0,1.0,,checkerboard,hidden_fake,exact,B,2,57,4,57,1.0,34,start,0,B_10034_hidden_fake,10034
1.779690760833342,1.779690760833342,1.216271072730324,5.928022958237347,5.928022958237347,1.0,1.0,,checkerboard,hidden_fake,exact,B,3,597,7,408,0.6834170854271356,34,start,0,B_10034_hidden_fake,10034
2.378338771543807,2.378338771543807,1.0649278081539435,10.786968352612028,10.786968352612028,1.0,1.0,,checkerboard,hidden_fake,exact,B,4,6633,14,2970,0.44776119402985076,34,start,0,B_10034_hidden_fake,10034
2.948933705670352,2.948933705670352,0.8700534005209808,19.085592015827203,19.085592015827203,1.0,1.0,,checkerboard,hidden_fake,truncated,B,5,50000,26,14752,0.29504,34,start,1,B_10034_hidden_fake,10034
2.946393337346269,2.946393337346269,1.160937902781177,19.037169114467527,19.037169114467527,1.0,1.0,,checkerboard,hidden_fake,truncated,B,6,50000,27,19701,0.39402,34,start,1,B_10034_hidden_fake,10034
2.980353883746513,2.980353883746513,1.546207594887691,19.69478507601186,19.69478507601186,1.0,1.0,,checkerboard,hidden_fake,truncated,B,8,50000,29,25940,0.5188,34,start,1,B_10034_hidden_fake,10034
2.980353883746513,2.980353883746513,1.546207594887691,19.69478507601186,19.69478507601186,1.0,1.0,,checkerboard,hidden_fake,truncated,B,10,50000,29,25940,0.5188,34,start,1,B_10034_hidden_fake,10034
0.8033439991572815,0.8033439991572815,0.8033439991572815,2.2329955927305982,2.2329955927305982,1.0,1.0,,checkerboard,hidden_fake,exact,B,2,81,4,81,1.0,34,alt,0,B_10034_hidden_fake,10034
1.4238480777794227,1.4238480777794227,0.9668354993195509,4.153071071440364,4.153071071440364,1.0,1.0,,checkerboard,hidden_fake,exact,B,3,701,7,476,0.6790299572039943,34,alt,0,B_10034_hidden_fake,10034
1.5783524596133416,1.5783524596133416,0.6423978150862625,4.846963660965969,4.846963660965969,1.0,1.0,,checkerboard,hidden_fake,exact,B,4,7737,13,3149,0.40700529921158074,34,alt,0,B_10034_hidden_fake,10034
1.5780640229517566,1.5780640229517566,0.4072667630433893,4.845565820552679,4.845565820552679,1.0,1.0,,checkerboard,hidden_fake,truncated,B,5,50000,12,12904,0.25808,34,alt,1,B_10034_hidden_fake,10034
1.7131722703249792,1.7131722703249792,0.3452384759158898,5.546528687284368,5.546528687284368,1.0,1.0,,checkerboard,hidden_fake,truncated,B,6,50000,17,10076,0.20152,34,alt,1,B_10034_hidden_fake,10034
1.5543498924305168,1.5543498924305168,0.16298912972026397,4.732009209968592,4.732009209968592,1.0,1.0,,checkerboard,hidden_fake,truncated,B,8,50000,16,5243,0.10486,34,alt,1,B_10034_hidden_fake,10034
2.498621066541122,2.498621066541122,0.27629751753811727,12.165706689093756,12.165706689093756,1.0,1.0,,checkerboard,hidden_fake,truncated,B,10,50000,22,5529,0.11058,34,alt,1,B_10034_hidden_fake,10034
2.214699679074937,2.214699679074937,2.214699679074937,9.158658161854092,9.158658161854092,1.0,1.0,,trap_mixing_adversarial,hidden_fake,exact,B,2,57,10,57,1.0,34,start,0,B_10034_hidden_fake,10034
3.1121543991243414,3.1121543991243414,2.126899488848796,22.469400349473514,22.469400349473514,1.0,1.0,,trap_mixing_adversarial,hidden_fake,exact,B,3,597,30,408,0.6834170854271356,34,start,0,B_10034_hidden_fake,10034
4.072422842890161,4.072422842890161,1.8234729147269377,58.699008920860344,58.699008920860344,1.0,1.0,,trap_mixing_adversarial,hidden_fake,exact,B,4,6633,95,2970,0.44776119402985076,34,start,0,B_10034_hidden_fake,10034
5.027684467777518,5.027684467777518,1.483368025373079,152.5793010502339,152.5793010502339,1.0,1.0,,trap_mixing_adversarial,hidden_fake,truncated,B,5,50000,312,14752,0.29504,34,start,1,B_10034_hidden_fake,10034
4.967309995304805,4.967309995304805,1.9572194843499993,143.6399749990182,143.6399749990182,1.0,1.0,,trap_mixing_adversarial,hidden_fake,truncated,B,6,50000,346,19701,0.39402,34,start,1,B_10034_hidden_fake,10034
