point_id,T,seed,lineage_survival_depth,lineage_branching_entropy,lineage_merge_rate,lineage_extinction_rate
phase_004,100,20,0.2498853631694791,1.9999304389951649,0.0,0.7501146368305209
phase_004,100,21,0.2507011967090501,1.999921957054421,0.0,0.7492988032909499
phase_004,100,22,0.2496067727609178,1.9999304076337747,0.0,0.7503932272390822
phase_004,100,23,0.2504600662495399,1.999939719384419,0.0,0.74953993375046
phase_004,100,24,0.2498843021103295,1.9999280029163613,0.0,0.7501156978896705
phase_004,100,26,0.2470062638172439,1.9999214512565304,0.0,0.7529937361827561
phase_004,100,25,0.2517412023460411,1.9999450238593943,0.0,0.748258797653959
phase_004,100,27,0.2504338691998538,1.999942882498137,0.0,0.7495661308001462
phase_004,100,29,0.2484513683431952,1.99993651686353,0.0,0.7515486316568047
phase_004,100,28,0.247922753834916,1.999907557995346,0.0,0.752077246165084
phase_005,50,6,0.252414951700966,1.9998815008145148,0.0,0.747585048299034
phase_005,50,7,0.2499746655857316,1.9999028269493253,0.0,0.7500253344142683
phase_005,50,8,0.2456295472918351,1.9998797947406672,0.0,0.7543704527081649
phase_005,50,9,0.2551635991820041,1.9999201447658008,0.0,0.744836400817996
phase_005,50,11,0.2453131333603567,1.999898326771887,0.0,0.7546868666396434
phase_005,50,10,0.2474484740388426,1.9999071733257645,0.0,0.7525515259611574
phase_005,50,12,0.2512735109717868,1.9998934835462276,0.0,0.7487264890282131
phase_005,50,14,0.2529941626409018,1.999897233088864,0.0,0.7470058373590982
phase_005,50,13,0.2478109903381642,1.9998834431265649,0.0,0.7521890096618358
phase_005,50,15,0.2496702516233766,1.9998287191054704,0.0,0.7503297483766234
phase_005,50,16,0.2484,1.999919542154688,0.0,0.7516
phase_005,50,17,0.2521715255591054,1.9999174075368653,0.0,0.7478284744408945
phase_005,50,18,0.2475149105367793,1.9999242044156016,0.0,0.7524850894632207
phase_005,50,19,0.2466687166871668,1.9998111530456253,0.0,0.7533312833128332
phase_005,50,20,0.2521960823909531,1.999922593540427,0.0,0.7478039176090469
phase_005,50,21,0.2480686032138442,1.9998948807896488,0.0,0.7519313967861557
phase_005,50,22,0.2472171160130719,1.999916637034606,0.0,0.7527828839869282
phase_005,50,23,0.2509263071222725,1.999941339981288,0.0,0.7490736928777275
phase_005,50,24,0.2492796104928457,1.9999285866220964,0.0,0.7507203895071543
phase_005,50,25,0.2490557370355247,1.999882942584361,0.0,0.7509442629644754
phase_005,50,26,0.250484496124031,1.9998318211827832,0.0,0.749515503875969
phase_005,50,27,0.2497984683595324,1.9999375604354717,0.0,0.7502015316404675
phase_005,50,29,0.2489515139116203,1.9999234872989464,0.0,0.7510484860883797
phase_005,50,28,0.2506627243066884,1.9998842946253883,0.0,0.7493372756933117
phase_005,100,0,0.2506358087487284,1.9998627239187816,0.0,0.7493641912512716
phase_005,100,1,0.2497855392156862,1.999887631692416,0.0,0.7502144607843138
phase_005,100,2,0.2471187943262411,1.999888146855031,0.0,0.7528812056737588
phase_005,100,3,0.2484323237103644,1.9999016286718567,0.0,0.7515676762896356
phase_005,100,4,0.2434470820969337,1.999893753476,0.0,0.7565529179030663
phase_005,100,5,0.2487077660110943,1.9998554904586496,0.0,0.7512922339889057
phase_005,100,6,0.247380239520958,1.9998995268991968,0.0,0.7526197604790419
phase_005,100,7,0.251361448834853,1.9998700797224291,0.0,0.748638551165147
phase_005,100,8,0.2509600614439324,1.999893062729623,0.0,0.7490399385560675
phase_005,100,10,0.254247876061969,1.999916141684628,0.0,0.7457521239380309
phase_005,100,11,0.245800637567435,1.9998980490938365,0.0,0.754199362432565
phase_005,100,9,0.2488807728557964,1.9998695045074792,0.0,0.7511192271442035
phase_005,100,12,0.2486068895643363,1.9998994657622573,0.0,0.7513931104356636
phase_005,100,14,0.2484939759036144,1.9999092352139805,0.0,0.7515060240963856
phase_005,100,13,0.2489192193675889,1.999933832308377,0.0,0.7510807806324111
phase_005,100,15,0.2480069755854509,1.9998934115418767,0.0,0.7519930244145491
phase_005,100,16,0.253391472868217,1.9998687870046448,0.0,0.7466085271317829
phase_005,100,17,0.2489178908709338,1.999878964666704,0.0,0.7510821091290661
