space,parent_rule_id,rule_id,control_type,dominant_active_neighborhood,dominant_active_neighborhood_count,mechanism_label,symbol_turnover_by_phase_proxy,phase_sequence_length
q3_radius1,q3g3_s5_00334,q3g3_s5_00334_center_only_projection,center_only_projection,"(0, 1, 0)",325,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s5_00296,q3g3_s5_00199,stratum_null_q3g3_s5_00199,"(1, 1, 1)",182,travelling,0.5400390625,17
q3_radius1,q3g3_s5_00334,q3g3_s5_00334_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",649,travelling,0.12255859375,17
q3_radius1,q3g3_s5_00296,q3g3_s5_00296_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",229,emitter-like,0.1903076171875,17
q3_radius1,q3g3_s5_00296,q3g3_s5_00300,stratum_null_q3g3_s5_00300,"(2, 2, 2)",434,travelling,0.436279296875,17
q3_radius1,q3g3_s5_00296,q3g3_s5_00000,stratum_null_q3g3_s5_00000,"(2, 1, 1)",117,domain-wall-like,0.6246337890625,17
q3_radius1,q3g3_s5_00296,q3g3_s5_00100,stratum_null_q3g3_s5_00100,"(0, 2, 2)",211,emitter-like,0.442626953125,17
q3_radius1,q3g3_s5_00296,q3g3_s5_00296_output_histogram_random,output_distribution_matched_random,"(0, 2, 2)",271,travelling,0.535888671875,17
q3_radius1,q3g3_s5_00334,q3g3_s5_00334_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",171,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s5_00334,q3g3_s5_00334,raw,"(0, 1, 1)",325,travelling,0.3621826171875,17
q3_radius1,q3g3_s5_00334,q3g3_s5_00334_symbol_phase_only,symbol_phase_only,"(0, 1, 0)",196,emitter-like,0.0,2
q3_radius1,q3g3_s5_00334,q3g3_s5_00334_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",154,emitter-like,0.2686767578125,17
q3_radius1,q3g3_s5_00343,q3g3_s5_00343_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",95,travelling,0.001220703125,4
q3_radius1,q3g3_s5_00334,q3g3_s5_00334_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",917,emitter-like,0.5587158203125,17
q3_radius1,q3g3_s5_00343,q3g3_s5_00343_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",343,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s5_00343,q3g3_s5_00343,raw,"(2, 2, 2)",650,travelling,0.1358642578125,14
q3_radius1,q3g3_s5_00343,q3g3_s5_00343_center_only_projection,center_only_projection,"(0, 2, 0)",136,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s5_00334,q3g3_s5_00018,stratum_null_q3g3_s5_00018,"(0, 1, 0)",288,travelling,0.6065673828125,17
q3_radius1,q3g3_s5_00334,q3g3_s5_00332,stratum_null_q3g3_s5_00332,"(1, 1, 1)",316,travelling,0.36572265625,17
q3_radius1,q3g3_s5_00334,q3g3_s5_00264,stratum_null_q3g3_s5_00264,"(0, 1, 1)",351,travelling,0.2249755859375,17
q3_radius1,q3g3_s5_00343,q3g3_s5_00343_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",468,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s5_00343,q3g3_s5_00343_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",245,travelling,0.08447265625,2
q3_radius1,q3g3_s5_00343,q3g3_s5_00343_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",926,travelling,0.2364501953125,17
q3_radius1,q3g3_s5_00343,q3g3_s5_00240,stratum_null_q3g3_s5_00240,"(0, 1, 0)",951,travelling,0.23779296875,17
q3_radius1,q3g3_s5_00343,q3g3_s5_00221,stratum_null_q3g3_s5_00221,"(1, 1, 1)",481,travelling,0.276611328125,17
q3_radius1,q3g3_s5_00334,q3g3_s5_00134,stratum_null_q3g3_s5_00134,"(0, 1, 0)",991,emitter-like,0.384521484375,17
q3_radius1,q3g3_s5_00351,q3g3_s5_00351_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1)",906,domain-wall-like,0.25,17
q3_radius1,q3g3_s5_00351,q3g3_s5_00351_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",916,travelling,0.44189453125,17
q3_radius1,q3g3_s5_00343,q3g3_s5_00366,stratum_null_q3g3_s5_00366,"(1, 1, 1)",285,emitter-like,0.4791259765625,17
q3_radius1,q3g3_s5_00351,q3g3_s5_00351_center_only_projection,center_only_projection,"(0, 1, 0)",294,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s5_00343,q3g3_s5_00135,stratum_null_q3g3_s5_00135,"(2, 2, 2)",228,travelling,0.556640625,17
q3_radius1,q3g3_s5_00351,q3g3_s5_00351,raw,"(1, 1, 1)",393,travelling,0.612548828125,17
q3_radius1,q3g3_s6_00058,q3g3_s6_00058_center_only_projection,center_only_projection,"(0, 1, 0)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s5_00351,q3g3_s5_00351_right_neighbor_removed,right_neighbor_removed,"(0, 2, 0)",300,emitter-like,0.1275634765625,16
q3_radius1,q3g3_s5_00351,q3g3_s5_00351_symbol_phase_only,symbol_phase_only,"(0, 1, 0)",245,emitter-like,0.0,2
q3_radius1,q3g3_s5_00351,q3g3_s5_00115,stratum_null_q3g3_s5_00115,"(2, 2, 2)",217,travelling,0.76611328125,17
q3_radius1,q3g3_s5_00351,q3g3_s5_00351_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",978,travelling,0.1904296875,17
q3_radius1,q3g3_s5_00351,q3g3_s5_00123,stratum_null_q3g3_s5_00123,"(2, 2, 2)",279,travelling,0.58154296875,17
q3_radius1,q3g3_s5_00351,q3g3_s5_00004,stratum_null_q3g3_s5_00004,"(2, 2, 2)",184,travelling,0.34716796875,17
q3_radius1,q3g3_s6_00058,q3g3_s6_00058_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",373,emitter-like,0.0,2
q3_radius1,q3g3_s5_00351,q3g3_s5_00260,stratum_null_q3g3_s5_00260,"(2, 1, 2)",137,travelling,0.52978515625,17
q3_radius1,q3g3_s6_00058,q3g3_s6_00058,raw,"(0, 1, 1)",258,travelling,0.1656494140625,17
q3_radius1,q3g3_s6_00058,q3g3_s6_00058_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",659,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00058,q3g3_s6_00058_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",418,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00058,q3g3_s6_00162,stratum_null_q3g3_s6_00162,"(0, 1, 1)",187,domain-wall-like,0.25,17
q3_radius1,q3g3_s6_00058,q3g3_s6_00056,stratum_null_q3g3_s6_00056,"(1, 1, 1)",849,travelling,0.1065673828125,17
q3_radius1,q3g3_s6_00058,q3g3_s6_00058_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",401,domain-wall-like,0.449951171875,17
q3_radius1,q3g3_s6_00058,q3g3_s6_00058_right_neighbor_removed,right_neighbor_removed,"(0, 2, 1)",226,travelling,0.1151123046875,17
q3_radius1,q3g3_s6_00058,q3g3_s6_00140,stratum_null_q3g3_s6_00140,"(0, 1, 0)",428,travelling,0.3525390625,17
q3_radius1,q3g3_s6_00123,q3g3_s6_00123,raw,"(1, 2, 1)",191,travelling,0.1910400390625,17
q3_radius1,q3g3_s6_00140,q3g3_s6_00140_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",6,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s6_00123,q3g3_s6_00123_center_only_projection,center_only_projection,"(0, 1, 2)",119,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s6_00058,q3g3_s6_00219,stratum_null_q3g3_s6_00219,"(0, 2, 0)",410,travelling,0.2830810546875,17
q3_radius1,q3g3_s6_00140,q3g3_s6_00140_right_neighbor_removed,right_neighbor_removed,"(1, 2, 1)",301,domain-wall-like,0.25,17
q3_radius1,q3g3_s6_00123,q3g3_s6_00123_left_neighbor_removed,left_neighbor_removed,"(2, 1, 1)",102,emitter-like,0.0,1
q3_radius1,q3g3_s6_00123,q3g3_s6_00123_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",534,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00123,q3g3_s6_00123_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",537,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s6_00123,q3g3_s6_00001,stratum_null_q3g3_s6_00001,"(1, 1, 1)",637,travelling,0.2523193359375,17
q3_radius1,q3g3_s6_00123,q3g3_s6_00123_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",405,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00123,q3g3_s6_00066,stratum_null_q3g3_s6_00066,"(0, 2, 0)",179,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00140,q3g3_s6_00140_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",115,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00140,q3g3_s6_00140_center_only_projection,center_only_projection,"(0, 2, 0)",170,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s6_00123,q3g3_s6_00222,stratum_null_q3g3_s6_00222,"(0, 1, 0)",279,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00123,q3g3_s6_00359,stratum_null_q3g3_s6_00359,"(0, 2, 1)",230,travelling,0.3525390625,17
q3_radius1,q3g3_s6_00123,q3g3_s6_00123_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",898,travelling,0.6162109375,17
q3_radius1,q3g3_s6_00140,q3g3_s6_00140,raw,"(0, 1, 0)",428,travelling,0.3525390625,17
q3_radius1,q3g3_s6_00140,q3g3_s6_00140_symbol_phase_only,symbol_phase_only,"(0, 1, 1)",119,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s6_00140,q3g3_s6_00140_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",347,travelling,0.0860595703125,17
q3_radius1,q3g3_s6_00140,q3g3_s6_00162,stratum_null_q3g3_s6_00162,"(0, 1, 1)",187,domain-wall-like,0.25,17
q3_radius1,q3g3_s6_00140,q3g3_s6_00056,stratum_null_q3g3_s6_00056,"(1, 1, 1)",849,travelling,0.1065673828125,17
q3_radius1,q3g3_s6_00140,q3g3_s6_00058,stratum_null_q3g3_s6_00058,"(0, 1, 1)",258,travelling,0.1656494140625,17
q3_radius1,q3g3_s6_00149,q3g3_s6_00149,raw,"(1, 1, 1)",367,travelling,0.1981201171875,17
q3_radius1,q3g3_s6_00149,q3g3_s6_00149_center_only_projection,center_only_projection,"(0, 1, 1)",136,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s6_00149,q3g3_s6_00149_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",353,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00149,q3g3_s6_00149_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",519,emitter-like,0.0,2
q3_radius1,q3g3_s6_00302,q3g3_s6_00302_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",756,travelling,0.251708984375,17
q3_radius1,q3g3_s6_00140,q3g3_s6_00219,stratum_null_q3g3_s6_00219,"(0, 2, 0)",410,travelling,0.2830810546875,17
q3_radius1,q3g3_s6_00149,q3g3_s6_00149_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",265,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00149,q3g3_s6_00149_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",321,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00149,q3g3_s6_00351,stratum_null_q3g3_s6_00351,"(1, 2, 1)",293,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s6_00149,q3g3_s6_00149_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",932,travelling,0.1807861328125,17
q3_radius1,q3g3_s6_00149,q3g3_s6_00005,stratum_null_q3g3_s6_00005,"(0, 2, 0)",295,emitter-like,0.05126953125,17
q3_radius1,q3g3_s6_00149,q3g3_s6_00296,stratum_null_q3g3_s6_00296,"(0, 1, 1)",405,travelling,0.07763671875,17
q3_radius1,q3g3_s6_00313,q3g3_s6_00313_left_neighbor_removed,left_neighbor_removed,"(2, 1, 1)",6,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s6_00302,q3g3_s6_00302_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",323,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00302,q3g3_s6_00302,raw,"(1, 1, 1)",295,travelling,0.3372802734375,17
q3_radius1,q3g3_s6_00302,q3g3_s6_00302_center_only_projection,center_only_projection,"(0, 1, 0)",136,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s6_00149,q3g3_s6_00049,stratum_null_q3g3_s6_00049,"(0, 1, 0)",316,emitter-like,0.1944580078125,17
q3_radius1,q3g3_s6_00302,q3g3_s6_00302_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",167,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00313,q3g3_s6_00313_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1025,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00302,q3g3_s6_00302_symbol_phase_only,symbol_phase_only,"(0, 1, 0)",136,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s6_00313,q3g3_s6_00313_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",864,travelling,0.2523193359375,17
q3_radius1,q3g3_s6_00302,q3g3_s6_00226,stratum_null_q3g3_s6_00226,"(2, 2, 2)",766,travelling,0.132568359375,17
q3_radius1,q3g3_s6_00302,q3g3_s6_00181,stratum_null_q3g3_s6_00181,"(2, 1, 2)",202,travelling,0.3348388671875,17
q3_radius1,q3g3_s6_00313,q3g3_s6_00313_center_only_projection,center_only_projection,"(0, 2, 0)",404,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00356,q3g3_s6_00356_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1)",7,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s6_00302,q3g3_s6_00302_output_histogram_random,output_distribution_matched_random,"(1, 2, 1)",94,emitter-like,0.4627685546875,17
q3_radius1,q3g3_s6_00302,q3g3_s6_00288,stratum_null_q3g3_s6_00288,"(0, 2, 0)",274,travelling,0.048583984375,17
q3_radius1,q3g3_s6_00313,q3g3_s6_00313_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",209,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00302,q3g3_s6_00206,stratum_null_q3g3_s6_00206,"(0, 2, 2)",168,travelling,0.142822265625,17
q3_radius1,q3g3_s6_00356,q3g3_s6_00356_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1)",797,travelling,0.2518310546875,17
q3_radius1,q3g3_s6_00313,q3g3_s6_00313_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",908,travelling,0.2457275390625,17
q3_radius1,q3g3_s6_00313,q3g3_s6_00313,raw,"(2, 2, 2)",244,travelling,0.3939208984375,17
q3_radius1,q3g3_s6_00356,q3g3_s6_00356,raw,"(1, 1, 1)",523,travelling,0.3560791015625,17
q3_radius1,q3g3_s6_00313,q3g3_s6_00366,stratum_null_q3g3_s6_00366,"(1, 1, 1)",423,travelling,0.2874755859375,17
q3_radius1,q3g3_s6_00313,q3g3_s6_00277,stratum_null_q3g3_s6_00277,"(1, 1, 1)",584,travelling,0.2545166015625,17
q3_radius1,q3g3_s6_00313,q3g3_s6_00364,stratum_null_q3g3_s6_00364,"(0, 1, 1)",205,travelling,0.1495361328125,17
q3_radius1,q3g3_s6_00356,q3g3_s6_00356_center_only_projection,center_only_projection,"(0, 1, 0)",136,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s6_00356,q3g3_s6_00356_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",86,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s6_00313,q3g3_s6_00271,stratum_null_q3g3_s6_00271,"(0, 2, 0)",214,travelling,0.257568359375,17
q3_radius1,q3g3_s6_00356,q3g3_s6_00356_symbol_phase_only,symbol_phase_only,"(0, 1, 2)",119,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_center_only_projection,center_only_projection,"(0, 2, 0)",342,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00356,q3g3_s6_00356_output_histogram_random,output_distribution_matched_random,"(1, 1, 2)",179,travelling,0.626708984375,17
q3_radius1,q3g3_s6_00356,q3g3_s6_00355,stratum_null_q3g3_s6_00355,"(1, 1, 1)",372,travelling,0.36328125,17
q3_radius1,q3g3_s6_00356,q3g3_s6_00103,stratum_null_q3g3_s6_00103,"(1, 1, 1)",183,travelling,0.3602294921875,17
q3_radius1,q3g3_s6_00356,q3g3_s6_00165,stratum_null_q3g3_s6_00165,"(2, 2, 2)",159,travelling,0.1180419921875,17
q3_radius1,q3g3_s6_00356,q3g3_s6_00246,stratum_null_q3g3_s6_00246,"(2, 2, 2)",189,travelling,0.389892578125,17
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",358,emitter-like,0.0,3
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_center_only_projection,center_only_projection,"(2, 2, 0)",6,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00364,q3g3_s6_00364,raw,"(0, 1, 1)",205,travelling,0.1495361328125,17
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",358,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_symbol_phase_only,symbol_phase_only,"(0, 2, 0)",187,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_right_neighbor_removed,right_neighbor_removed,"(0, 2, 0)",106,travelling,0.070068359375,17
q3_radius1,q3g3_s6_00364,q3g3_s6_00366,stratum_null_q3g3_s6_00366,"(1, 1, 1)",423,travelling,0.2874755859375,17
q3_radius1,q3g3_s6_00364,q3g3_s6_00277,stratum_null_q3g3_s6_00277,"(1, 1, 1)",584,travelling,0.2545166015625,17
q3_radius1,q3g3_s6_00364,q3g3_s6_00364_output_histogram_random,output_distribution_matched_random,"(0, 2, 1)",166,travelling,0.68603515625,17
q3_radius1,q3g3_s6_00364,q3g3_s6_00313,stratum_null_q3g3_s6_00313,"(2, 2, 2)",244,travelling,0.3939208984375,17
q3_radius1,q3g3_s7_00001,q3g3_s7_00046,stratum_null_q3g3_s7_00046,"(2, 2, 2)",613,travelling,0.458740234375,17
q3_radius1,q3g3_s6_00364,q3g3_s6_00271,stratum_null_q3g3_s6_00271,"(0, 2, 0)",214,travelling,0.257568359375,17
q3_radius1,q3g3_s7_00001,q3g3_s7_00001,raw,"(0, 2, 0)",235,emitter-like,0.6571044921875,17
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_symbol_phase_only,symbol_phase_only,"(0, 2, 0)",240,emitter-like,0.0,2
q3_radius1,q3g3_s7_00001,q3g3_s7_00010,stratum_null_q3g3_s7_00010,"(0, 2, 0)",215,emitter-like,0.0,3
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",829,travelling,0.1907958984375,17
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_left_neighbor_removed,left_neighbor_removed,"(0, 2, 1)",165,travelling,0.2847900390625,17
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",228,travelling,0.6358642578125,17
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_right_neighbor_removed,right_neighbor_removed,"(2, 2, 0)",360,travelling,0.276611328125,17
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",666,travelling,0.192138671875,17
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_center_only_projection,center_only_projection,"(1, 1, 1)",136,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s7_00001,q3g3_s7_00001_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",292,emitter-like,0.19482421875,17
q3_radius1,q3g3_s7_00001,q3g3_s7_00061,stratum_null_q3g3_s7_00061,"(0, 1, 2)",137,emitter-like,0.5233154296875,17
q3_radius1,q3g3_s7_00001,q3g3_s7_00099,stratum_null_q3g3_s7_00099,"(0, 1, 0)",334,travelling,0.336181640625,17
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_center_only_projection,center_only_projection,"(2, 2, 2)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_symbol_phase_only,symbol_phase_only,"(0, 1, 0)",407,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00003,q3g3_s7_00003,raw,"(0, 1, 0)",821,emitter-like,0.25341796875,17
q3_radius1,q3g3_s7_00003,q3g3_s7_00092,stratum_null_q3g3_s7_00092,"(0, 1, 0)",133,travelling,0.08251953125,17
q3_radius1,q3g3_s7_00004,q3g3_s7_00037,stratum_null_q3g3_s7_00037,"(1, 1, 1)",541,travelling,0.463623046875,17
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",887,travelling,0.703369140625,17
q3_radius1,q3g3_s7_00003,q3g3_s7_00003_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",726,emitter-like,0.256103515625,17
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_center_only_projection,center_only_projection,"(0, 1, 2)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00003,q3g3_s7_00086,stratum_null_q3g3_s7_00086,"(0, 2, 0)",439,travelling,0.4154052734375,17
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_output_histogram_random,output_distribution_matched_random,"(0, 1, 1)",83,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00004,q3g3_s7_00000,stratum_null_q3g3_s7_00000,"(2, 1, 2)",163,travelling,0.491943359375,17
q3_radius1,q3g3_s7_00004,q3g3_s7_00035,stratum_null_q3g3_s7_00035,"(0, 2, 2)",83,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00004,q3g3_s7_00004,raw,"(0, 1, 0)",301,travelling,0.320556640625,17
q3_radius1,q3g3_s7_00003,q3g3_s7_00048,stratum_null_q3g3_s7_00048,"(1, 1, 1)",258,travelling,0.394287109375,17
q3_radius1,q3g3_s7_00003,q3g3_s7_00112,stratum_null_q3g3_s7_00112,"(0, 1, 0)",686,travelling,0.28662109375,17
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",386,emitter-like,0.3092041015625,17
q3_radius1,q3g3_s7_00005,q3g3_s7_00058,stratum_null_q3g3_s7_00058,"(1, 1, 1)",10,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",449,emitter-like,0.0,2
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",387,travelling,0.033447265625,2
q3_radius1,q3g3_s7_00004,q3g3_s7_00004_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",311,travelling,0.032958984375,2
q3_radius1,q3g3_s7_00005,q3g3_s7_00012,stratum_null_q3g3_s7_00012,"(1, 1, 1)",600,travelling,0.4608154296875,17
q3_radius1,q3g3_s7_00004,q3g3_s7_00039,stratum_null_q3g3_s7_00039,"(0, 2, 0)",238,emitter-like,0.5457763671875,17
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",1030,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00006,q3g3_s7_00006,raw,"(2, 2, 2)",809,domain-wall-like,0.2542724609375,17
q3_radius1,q3g3_s7_00005,q3g3_s7_00005,raw,"(0, 1, 0)",288,travelling,0.3385009765625,17
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",464,emitter-like,0.0,2
q3_radius1,q3g3_s7_00005,q3g3_s7_00076,stratum_null_q3g3_s7_00076,"(2, 1, 1)",118,domain-wall-like,0.7210693359375,17
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",200,emitter-like,0.268798828125,17
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",810,oscillatory,0.2496337890625,17
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_output_histogram_random,output_distribution_matched_random,"(0, 2, 0)",222,travelling,0.1702880859375,17
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",134,travelling,0.2730712890625,17
q3_radius1,q3g3_s7_00005,q3g3_s7_00005_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",454,travelling,0.3583984375,17
q3_radius1,q3g3_s7_00005,q3g3_s7_00082,stratum_null_q3g3_s7_00082,"(1, 1, 1)",433,travelling,0.5185546875,17
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_center_only_projection,center_only_projection,"(0, 1, 0)",153,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_left_neighbor_removed,left_neighbor_removed,"(0, 1, 2)",167,emitter-like,0.0,2
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_right_neighbor_removed,right_neighbor_removed,"(0, 2, 1)",162,emitter-like,0.0,2
q3_radius1,q3g3_s7_00006,q3g3_s7_00094,stratum_null_q3g3_s7_00094,"(2, 2, 2)",244,emitter-like,0.32958984375,17
q3_radius1,q3g3_s7_00006,q3g3_s7_00045,stratum_null_q3g3_s7_00045,"(0, 1, 0)",241,emitter-like,0.150146484375,17
q3_radius1,q3g3_s7_00006,q3g3_s7_00121,stratum_null_q3g3_s7_00121,"(0, 1, 0)",621,travelling,0.1806640625,17
q3_radius1,q3g3_s7_00008,q3g3_s7_00008_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1)",795,travelling,0.375,17
q3_radius1,q3g3_s7_00008,q3g3_s7_00008_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",709,travelling,0.375,17
q3_radius1,q3g3_s7_00006,q3g3_s7_00006_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",922,domain-wall-like,0.6348876953125,17
q3_radius1,q3g3_s7_00010,q3g3_s7_00010_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",9,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00006,q3g3_s7_00103,stratum_null_q3g3_s7_00103,"(0, 2, 0)",498,local-phase-clock-like,0.000732421875,5
q3_radius1,q3g3_s7_00010,q3g3_s7_00010_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",8,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00008,q3g3_s7_00008_center_only_projection,center_only_projection,"(0, 2, 0)",136,emitter-like,0.0,1
q3_radius1,q3g3_s7_00008,q3g3_s7_00008,raw,"(0, 1, 0)",351,travelling,0.3226318359375,17
q3_radius1,q3g3_s7_00008,q3g3_s7_00089,stratum_null_q3g3_s7_00089,"(0, 2, 1)",280,emitter-like,0.42333984375,17
