world,T,seed,edge_influence_early,edge_influence_middle,edge_influence_late,edge_influence_rank_correlation_early_late,relation_identity_persistence
W15_random_stepwise_relation_strong_asymmetry,50,26,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,27,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,28,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,29,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,0,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,1,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,3,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,4,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,2,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,5,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,6,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,7,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,9,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,8,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,10,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,11,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,12,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,14,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,13,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,16,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,15,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,17,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,0,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,1,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,18,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,3,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,19,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,2,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,4,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,21,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,5,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,20,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,23,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,22,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,24,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,25,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,26,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,27,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,28,0.0,0.0,0.0,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,29,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,6,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,7,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,8,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,9,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,11,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,10,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,12,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,14,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,13,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,15,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,16,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,17,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,18,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,19,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,20,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,21,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,22,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,23,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,24,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,25,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,26,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,27,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,28,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,50,29,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,0,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,3,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,1,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,2,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,4,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,5,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,6,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,7,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,10,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,9,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,8,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,11,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,12,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,13,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,14,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,15,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,16,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,17,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,0,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,1,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,2,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,3,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,18,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,4,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,5,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,19,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,20,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,21,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,22,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,23,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,24,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,25,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,26,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,28,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,27,0.0,0.0,0.0,0.0,0.0
W16_fixed_but_permuted_relation,100,29,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,6,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,7,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,8,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,9,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,10,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,11,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,12,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,13,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,14,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,15,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,16,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,17,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,18,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,19,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,21,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,20,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,22,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,23,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,24,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,25,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,26,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,27,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,28,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,50,29,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,0,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,1,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,2,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,3,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,4,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,5,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,6,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,7,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,8,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,9,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,10,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,11,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,12,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,13,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,15,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,14,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,16,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,17,0.0,0.0,0.0,0.0,0.0
W18_relation_lock_in,50,0,0.237107421875,0.05556640625,0.0137795138888889,0.8455764214405976,0.0863765734262052
W18_relation_lock_in,50,2,0.2366170021453811,0.053125788743059,0.0136768046441191,0.834382388492637,0.0843893222786422
W18_relation_lock_in,50,1,0.2353311567164179,0.055478467039801,0.0135140270867882,0.8389851425253001,0.08510767385878
W18_relation_lock_in,50,3,0.2348790950423517,0.0518925946686597,0.0125878868405026,0.7685506400861384,0.0766909980581938
W18_relation_lock_in,50,4,0.2364282603285216,0.0564666034096565,0.014379735634091,0.8708305398979419,0.0891947017560923
W18_relation_lock_in,50,5,0.2357084203094302,0.0562626626964636,0.0150895001091464,0.7983625958308425,0.0817152280710186
W17_delayed_relation_memory,100,18,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,19,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,20,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,21,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,22,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,23,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,24,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,25,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,26,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,27,0.0,0.0,0.0,0.0,0.0
W17_delayed_relation_memory,100,28,0.0,0.0,0.0,0.0,0.0
W18_relation_lock_in,50,6,0.2364525840441545,0.0565220459106873,0.013833138205943,0.8835910288160951,0.0903641971726526
W18_relation_lock_in,50,7,0.2389447563819342,0.0568295133775159,0.0134695630829651,0.8521963004123901,0.0878454834245513
W18_relation_lock_in,50,8,0.2375346962325349,0.0538532310379241,0.0127280161898425,0.8500783820387662,0.0861741297229753
W17_delayed_relation_memory,100,29,0.0,0.0,0.0,0.0,0.0
W18_relation_lock_in,50,9,0.2362371682523786,0.0525906046569854,0.012565723585378,0.8197113440204034,0.0823518893635712
W18_relation_lock_in,50,10,0.2357700892857143,0.0546699394355644,0.0131448412698412,0.8234161970518226,0.0833255663768533
W18_relation_lock_in,50,11,0.2358606685900652,0.0559752101103863,0.015118888331382,0.8137609047662392,0.083262596314045
W18_relation_lock_in,50,12,0.2372933033451596,0.0554556829700963,0.0140736751703553,0.8848170625391633,0.0904939753520488
W18_relation_lock_in,50,13,0.233183926780341,0.0540351523319959,0.0133090242951075,0.870694698318651,0.0872227421108737
W18_relation_lock_in,50,14,0.2356275794147073,0.0525282172336168,0.0131107220276805,0.861597581183614,0.0865235012609512
W18_relation_lock_in,50,15,0.2380729945191829,0.0574162306925759,0.0144182859990034,0.850885056138978,0.0878985566914868
W18_relation_lock_in,50,16,0.2368609765425803,0.0559364641764405,0.0140517876366933,0.8389114545568611,0.0858064441631809
W18_relation_lock_in,50,17,0.2376250310636183,0.054838935139165,0.0138819858626021,0.8704789388604929,0.0888892330926947
W18_relation_lock_in,50,18,0.2351975716757291,0.0550524437716263,0.0134992722579227,0.8807992802951041,0.0891807180003198
W18_relation_lock_in,50,19,0.240230421305668,0.0564370097419028,0.0133740300269905,0.8543841665878114,0.0882981717759521
W18_relation_lock_in,50,20,0.2361848829286422,0.0562496128592666,0.0143259277612597,0.83082570763337,0.0849548153230501
W18_relation_lock_in,50,21,0.237180327615992,0.0537735994570582,0.01278860919162,0.866926022663446,0.0877741029592127
W18_relation_lock_in,50,22,0.2351612728733927,0.0544247650840751,0.0142426365534674,0.8023984936493355,0.0812638902516829
W18_relation_lock_in,50,23,0.2336672610110109,0.0539347941691691,0.0140070626181737,0.8403176371213458,0.0844824870675221
W18_relation_lock_in,50,24,0.2355250736047107,0.0547635048643113,0.0135048643113159,0.8394268898316549,0.0850041282747832
W18_relation_lock_in,50,26,0.2380670743209255,0.0567938883299798,0.0140618013637379,0.8656032186017169,0.0891348462768046
W18_relation_lock_in,50,27,0.2377804487179487,0.0546698246606334,0.013435003631082,0.8759783260805172,0.089316290975867
W18_relation_lock_in,50,25,0.2354012345679012,0.0544367283950617,0.0135871056241426,0.8399241835404848,0.0849513509995801
W18_relation_lock_in,50,28,0.23466845460199,0.0535758706467661,0.0135831260364842,0.8014479183230125,0.0806329941750988
W18_relation_lock_in,50,29,0.2355627758705247,0.0562488505394801,0.0134308075854177,0.8668820911024584,0.0882030664917187
W18_relation_lock_in,100,0,0.141029792746114,0.0068750981315748,0.0003724093264248,0.6097332057711371,0.0301365311988478
W18_relation_lock_in,100,1,0.1396989643077571,0.0076049240542534,0.0006574910142894,0.7011802765362787,0.0345825336359211
W18_relation_lock_in,100,2,0.1401995846792801,0.0070104599292416,0.0003415198566736,0.6528556487588851,0.0321099574481045
W18_relation_lock_in,100,3,0.1408502226836387,0.0075776383497336,0.0005567644138092,0.6425749808122468,0.0319112642793475
W18_relation_lock_in,100,4,0.1389450486459689,0.0074556918882072,0.0005657554432816,0.6680328750469704,0.0327261502811333
W18_relation_lock_in,100,5,0.1424559353616813,0.0068378467130987,0.0004873547201138,0.3609950454960673,0.0180234160972418
W18_relation_lock_in,100,6,0.1396821100001535,0.0072666605231227,0.0006046704033868,0.4801623517625141,0.0236165357353326
W18_relation_lock_in,100,7,0.1431046508176773,0.0071648784614014,0.0004699112749899,0.5945884909685712,0.0298759788294967
W18_relation_lock_in,100,8,0.1411032530745521,0.0077760230705849,0.0003554291807357,0.5471576003468277,0.0272183010848568
W18_relation_lock_in,100,10,0.1408398707891094,0.0065557221965851,0.000248208420424,0.5972449873096938,0.029393173432384
W18_relation_lock_in,100,9,0.1423709141100445,0.0073689142982621,0.0004348206673973,0.481683365543783,0.0241122101287139
W18_relation_lock_in,100,11,0.1394772176022176,0.0077972421722421,0.000370704414822,0.6739254912152634,0.0331672799339399
W18_relation_lock_in,100,13,0.1398803950940923,0.0068443185719189,0.0004855894469012,0.5640013844089535,0.0276756049183148
W18_relation_lock_in,100,12,0.1415830256883556,0.0083794800799876,0.000622387279785,0.6340445119198246,0.0318258416717331
W18_relation_lock_in,100,15,0.1375155903547672,0.0068568689948263,0.0003605481826877,0.5205260781176885,0.0251124349283187
W18_relation_lock_in,100,14,0.141093242439493,0.0073536700675603,0.0005837576600846,0.4546786339037396,0.0225870205071177
W18_relation_lock_in,100,16,0.1390073197940066,0.0074238985925824,0.0005070674260627,0.6754021671574765,0.0330808122254232
W18_relation_lock_in,100,17,0.1394953321089684,0.0070085322926232,0.0005923202614378,0.4548528420012975,0.0223023725471755
W18_relation_lock_in,100,18,0.1404952618187912,0.0075071986836692,0.0005822464732499,0.7086366209473285,0.0350975215585721
W18_relation_lock_in,100,19,0.1394798441031317,0.0068733376381778,0.000405698809204,0.5199977268094185,0.025438094758454
W18_relation_lock_in,100,20,0.1410592669115396,0.0070372283440465,0.0005626114081996,0.6224171701796748,0.0308426601637039
W18_relation_lock_in,100,21,0.1391978157206583,0.0066845485309952,0.0003284562555986,0.523640198195651,0.0255206210095887
W18_relation_lock_in,100,22,0.1390072207619565,0.0069970014199824,0.0002345903466072,0.5299910935497207,0.0258350893904722
W18_relation_lock_in,100,23,0.1412114976929791,0.0072990709564783,0.0003706729605422,0.6466678185156169,0.032092235909945
W18_relation_lock_in,100,24,0.1411499354781293,0.0080059033803527,0.0003958999165011,0.6394537398906166,0.0318771395556025
W18_relation_lock_in,100,25,0.1410617281084594,0.0078659423654316,0.0007463723487351,0.5922517119976703,0.0295482360344376
W18_relation_lock_in,100,28,0.1396344639519564,0.0067264531053712,0.0004126271337655,0.5317937030449134,0.0260177488581358
W18_relation_lock_in,100,26,0.1385707546421832,0.0073715966573109,0.0003703404438698,0.6625073374159025,0.0323110772790165
W18_relation_lock_in,100,27,0.1417117828408151,0.0072524249943604,0.0005345934900014,0.5364368148587048,0.0267322202693574
W18_relation_lock_in,100,29,0.140469559437033,0.0075327786182551,0.0003550398979561,0.4944796047508439,0.0244532325373972
