world,T,seed,future_prediction_self_only,future_prediction_self_plus_true_relation,future_prediction_self_plus_shuffled_relation,connection_predictive_gain,relation_shuffle_delta
W12_stable_relation_weak_asymmetry,100,14,0.8534154713114753,0.8534154713114753,0.8534154713114753,0.0,0.0
W12_stable_relation_weak_asymmetry,100,15,0.8534492442810457,0.8534492442810457,0.8534492442810457,0.0,0.0
W12_stable_relation_weak_asymmetry,100,16,0.8529779562193127,0.8529779562193127,0.8529779562193127,0.0,0.0
W12_stable_relation_weak_asymmetry,100,17,0.8533089881921825,0.8533089881921825,0.8533089881921825,0.0,0.0
W13_stable_relation_strong_asymmetry,50,0,0.7379780964109781,0.7379780964109781,0.7379780964109781,0.0,0.0
W13_stable_relation_strong_asymmetry,50,1,0.7380593607305937,0.7380593607305937,0.7380593607305937,0.0,0.0
W12_stable_relation_weak_asymmetry,100,18,0.8532961095100865,0.8532961095100865,0.8532961095100865,0.0,0.0
W13_stable_relation_strong_asymmetry,50,2,0.7378059256661992,0.7378059256661992,0.7378059256661992,0.0,0.0
W13_stable_relation_strong_asymmetry,50,3,0.7380421792618628,0.7380421792618628,0.7380421792618628,0.0,0.0
W12_stable_relation_weak_asymmetry,100,19,0.8532317386831276,0.8532317386831276,0.8532317386831276,0.0,0.0
W13_stable_relation_strong_asymmetry,50,4,0.7378891716391717,0.7378891716391717,0.7378891716391717,0.0,0.0
W13_stable_relation_strong_asymmetry,50,5,0.7382481591865357,0.7382481591865357,0.7382481591865357,0.0,0.0
W12_stable_relation_weak_asymmetry,100,20,0.8535196687370601,0.8535196687370601,0.8535196687370601,0.0,0.0
W12_stable_relation_weak_asymmetry,100,21,0.853009287454324,0.853009287454324,0.853009287454324,0.0,0.0
W12_stable_relation_weak_asymmetry,100,23,0.8531244782971621,0.8531244782971621,0.8531244782971621,0.0,0.0
W12_stable_relation_weak_asymmetry,100,22,0.8531670040485829,0.8531670040485829,0.8531670040485829,0.0,0.0
W12_stable_relation_weak_asymmetry,100,24,0.8532389137510171,0.8532389137510171,0.8532389137510171,0.0,0.0
W12_stable_relation_weak_asymmetry,100,25,0.8531026418585526,0.8531026418585526,0.8531026418585526,0.0,0.0
W12_stable_relation_weak_asymmetry,100,26,0.8535840798045604,0.8535840798045604,0.8535840798045604,0.0,0.0
W12_stable_relation_weak_asymmetry,100,27,0.8535150800164136,0.8535150800164136,0.8535150800164136,0.0,0.0
W12_stable_relation_weak_asymmetry,100,28,0.8537364018883414,0.8537364018883414,0.8537364018883414,0.0,0.0
W12_stable_relation_weak_asymmetry,100,29,0.8533440931272875,0.8533440931272875,0.8533440931272875,0.0,0.0
W13_stable_relation_strong_asymmetry,50,6,0.7381000881834214,0.7381000881834214,0.7381000881834214,0.0,0.0
W13_stable_relation_strong_asymmetry,50,7,0.7378972457627119,0.7378972457627119,0.7378972457627119,0.0,0.0
W13_stable_relation_strong_asymmetry,50,8,0.7380361573909959,0.7380361573909959,0.7380361573909959,0.0,0.0
W13_stable_relation_strong_asymmetry,50,10,0.7379210618846694,0.7379210618846694,0.7379210618846694,0.0,0.0
W13_stable_relation_strong_asymmetry,50,9,0.7375699300699301,0.7375699300699301,0.7375699300699301,0.0,0.0
W13_stable_relation_strong_asymmetry,50,11,0.7382792832167832,0.7382792832167832,0.7382792832167832,0.0,0.0
W13_stable_relation_strong_asymmetry,50,13,0.737707820738137,0.737707820738137,0.737707820738137,0.0,0.0
W13_stable_relation_strong_asymmetry,50,12,0.7380097642505278,0.7380097642505278,0.7380097642505278,0.0,0.0
W13_stable_relation_strong_asymmetry,50,14,0.7377610178384052,0.7377610178384052,0.7377610178384052,0.0,0.0
W13_stable_relation_strong_asymmetry,50,15,0.73861812127585,0.73861812127585,0.73861812127585,0.0,0.0
W13_stable_relation_strong_asymmetry,50,16,0.7386019909186169,0.7386019909186169,0.7386019909186169,0.0,0.0
W13_stable_relation_strong_asymmetry,50,17,0.7381346288515406,0.7381346288515406,0.7381346288515406,0.0,0.0
W13_stable_relation_strong_asymmetry,50,18,0.7380848824973693,0.7380848824973693,0.7380848824973693,0.0,0.0
W13_stable_relation_strong_asymmetry,50,19,0.7380838613164379,0.7380838613164379,0.7380838613164379,0.0,0.0
W13_stable_relation_strong_asymmetry,50,22,0.7387254299754299,0.7387254299754299,0.7387254299754299,0.0,0.0
W13_stable_relation_strong_asymmetry,50,20,0.7383281965480804,0.7383281965480804,0.7383281965480804,0.0,0.0
W13_stable_relation_strong_asymmetry,50,21,0.7382654936974791,0.7382654936974791,0.7382654936974791,0.0,0.0
W13_stable_relation_strong_asymmetry,50,23,0.7382385964912281,0.7382385964912281,0.7382385964912281,0.0,0.0
W13_stable_relation_strong_asymmetry,50,24,0.7382362953910615,0.7382362953910615,0.7382362953910615,0.0,0.0
W13_stable_relation_strong_asymmetry,50,25,0.7379913066385668,0.7379913066385668,0.7379913066385668,0.0,0.0
W13_stable_relation_strong_asymmetry,50,26,0.7381594556873692,0.7381594556873692,0.7381594556873692,0.0,0.0
W13_stable_relation_strong_asymmetry,50,27,0.7384691552751491,0.7384691552751491,0.7384691552751491,0.0,0.0
W13_stable_relation_strong_asymmetry,50,29,0.738737258347979,0.738737258347979,0.738737258347979,0.0,0.0
W13_stable_relation_strong_asymmetry,50,28,0.7378399122807017,0.7378399122807017,0.7378399122807017,0.0,0.0
W13_stable_relation_strong_asymmetry,100,0,0.7386100780959464,0.7386100780959464,0.7386100780959464,0.0,0.0
W13_stable_relation_strong_asymmetry,100,2,0.7384193503350707,0.7384193503350707,0.7384193503350707,0.0,0.0
W13_stable_relation_strong_asymmetry,100,1,0.7386937523242841,0.7386937523242841,0.7386937523242841,0.0,0.0
W13_stable_relation_strong_asymmetry,100,3,0.738849014503533,0.738849014503533,0.738849014503533,0.0,0.0
W13_stable_relation_strong_asymmetry,100,5,0.7388925156307465,0.7388925156307465,0.7388925156307465,0.0,0.0
W13_stable_relation_strong_asymmetry,100,4,0.7383371113989636,0.7383371113989636,0.7383371113989636,0.0,0.0
W13_stable_relation_strong_asymmetry,100,6,0.7388530399104812,0.7388530399104812,0.7388530399104812,0.0,0.0
W13_stable_relation_strong_asymmetry,100,7,0.7386525336574421,0.7386525336574421,0.7386525336574421,0.0,0.0
W13_stable_relation_strong_asymmetry,100,8,0.7388545127353268,0.7388545127353268,0.7388545127353268,0.0,0.0
W13_stable_relation_strong_asymmetry,100,9,0.7385233849887975,0.7385233849887975,0.7385233849887975,0.0,0.0
W13_stable_relation_strong_asymmetry,100,10,0.7384492376348085,0.7384492376348085,0.7384492376348085,0.0,0.0
W13_stable_relation_strong_asymmetry,100,11,0.7385325380616413,0.7385325380616413,0.7385325380616413,0.0,0.0
W13_stable_relation_strong_asymmetry,100,13,0.7385018518518518,0.7385018518518518,0.7385018518518518,0.0,0.0
W13_stable_relation_strong_asymmetry,100,12,0.738736279333838,0.738736279333838,0.738736279333838,0.0,0.0
W13_stable_relation_strong_asymmetry,100,14,0.7384625232774674,0.7384625232774674,0.7384625232774674,0.0,0.0
W13_stable_relation_strong_asymmetry,100,15,0.7387580958549222,0.7387580958549222,0.7387580958549222,0.0,0.0
W13_stable_relation_strong_asymmetry,100,16,0.738881263817244,0.738881263817244,0.738881263817244,0.0,0.0
W13_stable_relation_strong_asymmetry,100,17,0.7383634044526903,0.7383634044526903,0.7383634044526903,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,0,0.8374014683153014,0.8374014683153014,0.8374014683153014,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,1,0.8375197191227395,0.8375197191227395,0.8375197191227395,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,2,0.8364494783616692,0.8364494783616692,0.8364494783616692,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,3,0.8375721058870012,0.8375721058870012,0.8375721058870012,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,4,0.837405206286837,0.837405206286837,0.837405206286837,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,5,0.83864121989122,0.83864121989122,0.83864121989122,0.0,0.0
W13_stable_relation_strong_asymmetry,100,18,0.7386711753731343,0.7386711753731343,0.7386711753731343,0.0,0.0
W13_stable_relation_strong_asymmetry,100,19,0.7384787867510234,0.7384787867510234,0.7384787867510234,0.0,0.0
W13_stable_relation_strong_asymmetry,100,21,0.7386790976058931,0.7386790976058931,0.7386790976058931,0.0,0.0
W13_stable_relation_strong_asymmetry,100,20,0.738422157622739,0.738422157622739,0.738422157622739,0.0,0.0
W13_stable_relation_strong_asymmetry,100,23,0.7385705953714072,0.7385705953714072,0.7385705953714072,0.0,0.0
W13_stable_relation_strong_asymmetry,100,22,0.7390362933283637,0.7390362933283637,0.7390362933283637,0.0,0.0
W13_stable_relation_strong_asymmetry,100,24,0.738677875780963,0.738677875780963,0.738677875780963,0.0,0.0
W13_stable_relation_strong_asymmetry,100,25,0.7388983644859812,0.7388983644859812,0.7388983644859812,0.0,0.0
W13_stable_relation_strong_asymmetry,100,26,0.7385239809274495,0.7385239809274495,0.7385239809274495,0.0,0.0
W13_stable_relation_strong_asymmetry,100,27,0.7385008351893095,0.7385008351893095,0.7385008351893095,0.0,0.0
W13_stable_relation_strong_asymmetry,100,28,0.7382318712908013,0.7382318712908013,0.7382318712908013,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,6,0.836940586419753,0.836940586419753,0.836940586419753,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,7,0.8377580991412958,0.8377580991412958,0.8377580991412958,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,8,0.8369371546961326,0.8369371546961326,0.8369371546961326,0.0,0.0
W13_stable_relation_strong_asymmetry,100,29,0.7387382293205317,0.7387382293205317,0.7387382293205317,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,9,0.8382958965383119,0.8382958965383119,0.8382958965383119,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,10,0.837355471771075,0.837355471771075,0.837355471771075,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,11,0.8380074160811867,0.8380074160811867,0.8380074160811867,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,12,0.8388809894818854,0.8388809894818854,0.8388809894818854,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,13,0.8385603715170279,0.8385603715170279,0.8385603715170279,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,14,0.8380547508690614,0.8380547508690614,0.8380547508690614,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,15,0.8383517014694507,0.8383517014694507,0.8383517014694507,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,16,0.8383480069659442,0.8383480069659442,0.8383480069659442,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,17,0.8379403794037941,0.8379403794037941,0.8379403794037941,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,18,0.8379362284820031,0.8379362284820031,0.8379362284820031,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,19,0.8380676982591876,0.8380676982591876,0.8380676982591876,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,20,0.8387414154902708,0.8387414154902708,0.8387414154902708,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,22,0.8387934866640897,0.8387934866640897,0.8387934866640897,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,21,0.837380070202808,0.837380070202808,0.837380070202808,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,23,0.8379784432305892,0.8379784432305892,0.8379784432305892,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,25,0.838238901869159,0.838238901869159,0.838238901869159,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,24,0.8378052037989713,0.8378052037989713,0.8378052037989713,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,26,0.8374875942834459,0.8374875942834459,0.8374875942834459,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,28,0.8378062307098765,0.8378062307098765,0.8378062307098765,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,27,0.8361100273117441,0.8361100273117441,0.8361100273117441,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,50,29,0.8370594777562863,0.8370594777562863,0.8370594777562863,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,0,0.8379102742910274,0.8379102742910274,0.8379102742910274,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,2,0.838274751890359,0.838274751890359,0.838274751890359,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,1,0.8377161241920591,0.8377161241920591,0.8377161241920591,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,3,0.8376032431171254,0.8376032431171254,0.8376032431171254,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,5,0.837967371110079,0.837967371110079,0.837967371110079,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,4,0.8384597496554893,0.8384597496554893,0.8384597496554893,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,7,0.8369302818515123,0.8369302818515123,0.8369302818515123,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,6,0.8368193533270852,0.8368193533270852,0.8368193533270852,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,9,0.8378256794751642,0.8378256794751642,0.8378256794751642,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,8,0.8382275698827774,0.8382275698827774,0.8382275698827774,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,10,0.8380698615673394,0.8380698615673394,0.8380698615673394,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,12,0.8388080193014704,0.8388080193014704,0.8388080193014704,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,13,0.8376510441107462,0.8376510441107462,0.8376510441107462,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,11,0.8379405785315984,0.8379405785315984,0.8379405785315984,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,14,0.8377417340627974,0.8377417340627974,0.8377417340627974,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,15,0.837910447761194,0.837910447761194,0.837910447761194,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,16,0.8388917318307267,0.8388917318307267,0.8388917318307267,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,17,0.8384726706642067,0.8384726706642067,0.8384726706642067,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,0,0.7240715729511209,0.7240715729511209,0.7240715729511209,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,1,0.7250750545851529,0.7250750545851529,0.7250750545851529,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,18,0.8380598177203507,0.8380598177203507,0.8380598177203507,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,19,0.8375112505921365,0.8375112505921365,0.8375112505921365,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,20,0.8379315268065268,0.8379315268065268,0.8379315268065268,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,3,0.7234660940325497,0.7234660940325497,0.7234660940325497,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,2,0.7234026248164462,0.7234026248164462,0.7234026248164462,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,5,0.7237949046920821,0.7237949046920821,0.7237949046920821,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,4,0.7232668067226891,0.7232668067226891,0.7232668067226891,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,21,0.8378341105550501,0.8378341105550501,0.8378341105550501,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,22,0.8380872844827587,0.8380872844827587,0.8380872844827587,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,23,0.8378142076502733,0.8378142076502733,0.8378142076502733,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,24,0.8384181596091206,0.8384181596091206,0.8384181596091206,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,25,0.8372791529798217,0.8372791529798217,0.8372791529798217,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,27,0.8367701594269872,0.8367701594269872,0.8367701594269872,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,26,0.83838115225391,0.83838115225391,0.83838115225391,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,28,0.8377338317107094,0.8377338317107094,0.8377338317107094,0.0,0.0
W14_random_stepwise_relation_weak_asymmetry,100,29,0.8383693761595548,0.8383693761595548,0.8383693761595548,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,6,0.7235408256880734,0.7235408256880734,0.7235408256880734,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,7,0.7246102052033712,0.7246102052033712,0.7246102052033712,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,8,0.7253306540007307,0.7253306540007307,0.7253306540007307,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,9,0.7233930545320559,0.7233930545320559,0.7233930545320559,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,10,0.722808370044053,0.722808370044053,0.722808370044053,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,13,0.7242555248618784,0.7242555248618784,0.7242555248618784,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,11,0.7251181500551672,0.7251181500551672,0.7251181500551672,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,14,0.7244804299889744,0.7244804299889744,0.7244804299889744,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,12,0.7243506612784717,0.7243506612784717,0.7243506612784717,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,15,0.7255604853314017,0.7255604853314017,0.7255604853314017,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,17,0.7244724770642201,0.7244724770642201,0.7244724770642201,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,16,0.7230769937522968,0.7230769937522968,0.7230769937522968,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,18,0.7234675036927622,0.7234675036927622,0.7234675036927622,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,19,0.7242786506469501,0.7242786506469501,0.7242786506469501,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,21,0.7250488495252009,0.7250488495252009,0.7250488495252009,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,22,0.7240047065337762,0.7240047065337762,0.7240047065337762,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,20,0.7244377067254686,0.7244377067254686,0.7244377067254686,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,23,0.7238410351201479,0.7238410351201479,0.7238410351201479,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,25,0.7236456043956043,0.7236456043956043,0.7236456043956043,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,24,0.7229741379310345,0.7229741379310345,0.7229741379310345,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,26,0.7242738702623907,0.7242738702623907,0.7242738702623907,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,27,0.7240765806686046,0.7240765806686046,0.7240765806686046,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,28,0.7232796040682891,0.7232796040682891,0.7232796040682891,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,50,29,0.7240577203204661,0.7240577203204661,0.7240577203204661,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,0,0.7231020782396087,0.7231020782396087,0.7231020782396087,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,1,0.725208416136725,0.725208416136725,0.725208416136725,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,3,0.724874395892066,0.724874395892066,0.724874395892066,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,4,0.7228061328443358,0.7228061328443358,0.7228061328443358,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,2,0.7238804611650486,0.7238804611650486,0.7238804611650486,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,5,0.7233198248086992,0.7233198248086992,0.7233198248086992,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,6,0.7241963220675944,0.7241963220675944,0.7241963220675944,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,7,0.7240969983883965,0.7240969983883965,0.7240969983883965,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,9,0.72415399432279,0.72415399432279,0.72415399432279,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,8,0.724323514851485,0.724323514851485,0.724323514851485,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,10,0.7239115282865282,0.7239115282865282,0.7239115282865282,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,11,0.7249843364831551,0.7249843364831551,0.7249843364831551,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,12,0.72417175,0.72417175,0.72417175,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,14,0.7243219363235883,0.7243219363235883,0.7243219363235883,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,13,0.7223663236481034,0.7223663236481034,0.7223663236481034,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,16,0.7247033898305085,0.7247033898305085,0.7247033898305085,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,15,0.7240708077709611,0.7240708077709611,0.7240708077709611,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,17,0.7236733466933868,0.7236733466933868,0.7236733466933868,0.0,0.0
W16_fixed_but_permuted_relation,50,0,0.7378757479760648,0.7378757479760648,0.7378757479760648,0.0,0.0
W16_fixed_but_permuted_relation,50,1,0.7384128721541156,0.7384128721541156,0.7384128721541156,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,18,0.7233311675329867,0.7233311675329867,0.7233311675329867,0.0,0.0
W16_fixed_but_permuted_relation,50,3,0.7387856263194934,0.7387856263194934,0.7387856263194934,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,19,0.7248250786163521,0.7248250786163521,0.7248250786163521,0.0,0.0
W16_fixed_but_permuted_relation,50,2,0.7382596660808436,0.7382596660808436,0.7382596660808436,0.0,0.0
W16_fixed_but_permuted_relation,50,4,0.7385918114143921,0.7385918114143921,0.7385918114143921,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,21,0.7245336460855529,0.7245336460855529,0.7245336460855529,0.0,0.0
W16_fixed_but_permuted_relation,50,5,0.7377235099337747,0.7377235099337747,0.7377235099337747,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,20,0.7241602564102564,0.7241602564102564,0.7241602564102564,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,23,0.7237502488057325,0.7237502488057325,0.7237502488057325,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,22,0.7244130304243395,0.7244130304243395,0.7244130304243395,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,24,0.7238517441860465,0.7238517441860465,0.7238517441860465,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,25,0.7227463190802743,0.7227463190802743,0.7227463190802743,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,26,0.7236600184577523,0.7236600184577523,0.7236600184577523,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,27,0.7237808579522461,0.7237808579522461,0.7237808579522461,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,28,0.7236624299439552,0.7236624299439552,0.7236624299439552,0.0,0.0
W15_random_stepwise_relation_strong_asymmetry,100,29,0.7236348217901986,0.7236348217901986,0.7236348217901986,0.0,0.0
W16_fixed_but_permuted_relation,50,6,0.7386185603387437,0.7386185603387437,0.7386185603387437,0.0,0.0
W16_fixed_but_permuted_relation,50,7,0.7386931022408963,0.7386931022408963,0.7386931022408963,0.0,0.0
W16_fixed_but_permuted_relation,50,8,0.7382847810734464,0.7382847810734464,0.7382847810734464,0.0,0.0
W16_fixed_but_permuted_relation,50,9,0.7384751585623678,0.7384751585623678,0.7384751585623678,0.0,0.0
W16_fixed_but_permuted_relation,50,11,0.7381730431730432,0.7381730431730432,0.7381730431730432,0.0,0.0
W16_fixed_but_permuted_relation,50,10,0.7384721248246845,0.7384721248246845,0.7384721248246845,0.0,0.0
W16_fixed_but_permuted_relation,50,12,0.7382278536414566,0.7382278536414566,0.7382278536414566,0.0,0.0
W16_fixed_but_permuted_relation,50,14,0.7379349169904628,0.7379349169904628,0.7379349169904628,0.0,0.0
W16_fixed_but_permuted_relation,50,13,0.7375989271895884,0.7375989271895884,0.7375989271895884,0.0,0.0
W16_fixed_but_permuted_relation,50,15,0.7384945671223274,0.7384945671223274,0.7384945671223274,0.0,0.0
W16_fixed_but_permuted_relation,50,16,0.7384213985278655,0.7384213985278655,0.7384213985278655,0.0,0.0
W16_fixed_but_permuted_relation,50,17,0.738645467322558,0.738645467322558,0.738645467322558,0.0,0.0
W16_fixed_but_permuted_relation,50,18,0.7388179824561402,0.7388179824561402,0.7388179824561402,0.0,0.0
W16_fixed_but_permuted_relation,50,19,0.7378863240418118,0.7378863240418118,0.7378863240418118,0.0,0.0
W16_fixed_but_permuted_relation,50,20,0.739044271742927,0.739044271742927,0.739044271742927,0.0,0.0
W16_fixed_but_permuted_relation,50,21,0.7380078125,0.7380078125,0.7380078125,0.0,0.0
W16_fixed_but_permuted_relation,50,22,0.7387539404553415,0.7387539404553415,0.7387539404553415,0.0,0.0
W16_fixed_but_permuted_relation,50,23,0.7383333333333334,0.7383333333333334,0.7383333333333334,0.0,0.0
W16_fixed_but_permuted_relation,50,24,0.7380273094485423,0.7380273094485423,0.7380273094485423,0.0,0.0
W16_fixed_but_permuted_relation,50,25,0.738779772329247,0.738779772329247,0.738779772329247,0.0,0.0
W16_fixed_but_permuted_relation,50,26,0.7385825736325385,0.7385825736325385,0.7385825736325385,0.0,0.0
W16_fixed_but_permuted_relation,50,27,0.7385503349788434,0.7385503349788434,0.7385503349788434,0.0,0.0
W16_fixed_but_permuted_relation,50,28,0.7386375568778439,0.7386375568778439,0.7386375568778439,0.0,0.0
W16_fixed_but_permuted_relation,50,29,0.738633030726257,0.738633030726257,0.738633030726257,0.0,0.0
W16_fixed_but_permuted_relation,100,0,0.7390883217040031,0.7390883217040031,0.7390883217040031,0.0,0.0
W16_fixed_but_permuted_relation,100,3,0.739003170458784,0.739003170458784,0.739003170458784,0.0,0.0
W16_fixed_but_permuted_relation,100,1,0.7388746286669142,0.7388746286669142,0.7388746286669142,0.0,0.0
W16_fixed_but_permuted_relation,100,2,0.7390371245828699,0.7390371245828699,0.7390371245828699,0.0,0.0
W16_fixed_but_permuted_relation,100,4,0.7387873515219004,0.7387873515219004,0.7387873515219004,0.0,0.0
W16_fixed_but_permuted_relation,100,5,0.7391093173431734,0.7391093173431734,0.7391093173431734,0.0,0.0
W16_fixed_but_permuted_relation,100,6,0.7391836734693876,0.7391836734693876,0.7391836734693876,0.0,0.0
W16_fixed_but_permuted_relation,100,7,0.7393548165137616,0.7393548165137616,0.7393548165137616,0.0,0.0
W16_fixed_but_permuted_relation,100,10,0.7392414549869255,0.7392414549869255,0.7392414549869255,0.0,0.0
W16_fixed_but_permuted_relation,100,9,0.7389452548005909,0.7389452548005909,0.7389452548005909,0.0,0.0
W16_fixed_but_permuted_relation,100,8,0.7389603167337971,0.7389603167337971,0.7389603167337971,0.0,0.0
W16_fixed_but_permuted_relation,100,11,0.7393207529673592,0.7393207529673592,0.7393207529673592,0.0,0.0
W16_fixed_but_permuted_relation,100,12,0.7391231897512068,0.7391231897512068,0.7391231897512068,0.0,0.0
