space,rule_id,stratum,q,radius,ic_family,T,ring_size,motif_type,confirmed,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,confirmed_fraction
q3_radius1,q3r1_s2_0037,S2_quiescent_preserving,3,1,periodic_background_perturbation,512,256,domain_wall,False,0.8800836455287524,0.8978271484375,0.8331500782846917,0.0,0.0,0.0,0.0,0.0,516.0,516.0,11.0,2.1059437140632804,1.0,0.99969482421875,1.0078125,0.00030517578125,0.0,0.0,1.0,0.8800836455287524,0.1199163544712476,27.019259649543073,0.0,0.0,1.0,0.35,0.8331500782846917,0.65234375,0.34765625,0.12529600472986263,0.5435002463810293,0.0
q3_radius1,q3r1_s2_0046,S2_quiescent_preserving,3,1,random_uniform,512,256,emitter,False,0.7362735145970395,0.73956298828125,0.9202082280540451,0.0,0.0,0.0,0.0,0.0,509.4375,516.0,3.0,3.2400702790047586,1.0,0.4482421875,1.0078125,0.60540771484375,0.0006103515625,0.0,1.0,0.7362735145970395,0.2637264854029605,36.524324870879184,0.0,0.0,0.0,0.0,0.9202082280540451,0.59906005859375,0.40093994140625,0.23892477235199117,0.5512599950165071,0.375
q3_radius1,q3r1_s2_0046,S2_quiescent_preserving,3,1,sparse_active_010,512,256,emitter,False,0.7219423885233918,0.74127197265625,0.9228058364048539,0.0,0.0,0.0,0.0,0.0,490.875,516.0,3.0,3.225440116966864,1.0,0.4495849609375,1.0078125,0.60430908203125,-0.00482177734375,0.0,1.0,0.7219423885233918,0.27805761147660824,37.99994009834561,0.0,0.0,0.0,0.0,0.9228058364048539,0.60345458984375,0.39654541015625,0.24603668816600632,0.5568714175131098,0.375
q3_radius1,q3r1_s2_0046,S2_quiescent_preserving,3,1,sparse_active_025,512,256,emitter,False,0.7338930245263767,0.73626708984375,0.9207115349012648,0.0,0.0,0.0,0.0,0.0,506.8125,516.0,3.0,3.2379962927506054,1.0,0.44921875,1.0078125,0.6087646484375,6.103515625e-05,0.0,1.0,0.7338930245263767,0.2661069754736233,37.54945107183739,0.0,0.0,0.0,0.0,0.9207115349012648,0.59539794921875,0.40460205078125,0.24221431895574985,0.5481897597022606,0.375
q3_radius1,q3r1_s2_0046,S2_quiescent_preserving,3,1,single_active_1,512,256,emitter,True,0.47144554093567254,0.625,0.7579483669749066,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,1.991747816054839,1.0,0.78515625,1.0078125,0.4453125,0.03125,0.0,1.0,0.47144554093567254,0.5285544590643274,269.49694162690025,0.0,0.0,0.0,0.0,0.7579483669749066,0.49609375,0.50390625,0.3699561767306237,0.3760134476789576,0.375
q3_radius1,q3r1_s2_0046,S2_quiescent_preserving,3,1,single_active_2,512,256,emitter,True,0.47140746832358676,0.62109375,0.7494693492342716,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,2.011645454010672,1.0,0.84765625,1.0078125,0.484375,0.03125,0.0,1.0,0.47140746832358676,0.5285925316764133,269.49694162690025,0.0,0.0,0.0,0.0,0.7494693492342716,0.50390625,0.49609375,0.3596955032506594,0.37766228926258216,0.375
q3_radius1,q3r1_s2_0046,S2_quiescent_preserving,3,1,two_cell_active,512,256,emitter,True,0.47382127192982454,0.62890625,0.7503335783275094,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,2.0098144839658185,1.0,0.84375,1.0078125,0.48046875,0.03125,0.0,1.0,0.47382127192982454,0.5261787280701755,272.61261586437143,0.0,0.0,0.0,0.0,0.7503335783275094,0.50390625,0.49609375,0.35621096451361023,0.3780977797040965,0.375
q3_radius1,q3r1_s2_0046,S2_quiescent_preserving,3,1,short_random_active_block,512,256,emitter,False,0.5447807683814572,0.73291015625,0.8891994996474434,0.0,0.0,0.0,0.0,0.0,494.6875,516.0,3.0,2.9534320964726675,1.0,0.48193359375,1.0078125,0.59088134765625,0.001953125,0.0,1.0,0.5447807683814572,0.45521923161854283,26.652758017715847,0.0,0.0,0.0,0.0,0.8891994996474434,0.59466552734375,0.40533447265625,0.2827153769217962,0.5287762893716456,0.375
q3_radius1,q3r1_s4_0029,S4_neighbor_dependent,3,1,random_uniform,512,256,domain_wall,False,0.8010733383208455,0.8006591796875,0.9420337013624611,0.0,0.0,0.0,0.0,0.0,511.9375,516.0,5.0,3.8009001436986662,1.0,0.43597412109375,1.0078125,0.6190185546875,-0.00201416015625,0.0,1.0,0.8010733383208455,0.19892666167915452,37.6095557946407,0.0,0.0,0.0,0.0,0.9420337013624611,0.47955322265625,0.52044677734375,0.16231187704498568,0.45175529733916364,0.0
q3_radius1,q3r1_s2_0046,S2_quiescent_preserving,3,1,periodic_background_perturbation,512,256,emitter,False,0.6333738330744396,0.73468017578125,0.9129615033548582,0.0,0.0,0.0,0.0,0.0,495.3125,496.0,3.0,2.9946381686807793,1.0,0.45806884765625,0.96875,0.60076904296875,-0.00030517578125,0.0,1.0,0.6333738330744396,0.3666261669255604,32.81574679641194,0.0,0.0,0.0,0.0,0.9129615033548582,0.5888671875,0.4111328125,0.2778901118247192,0.5376130727763472,0.375
q3_radius1,q3r1_s4_0029,S4_neighbor_dependent,3,1,single_active_1,512,256,travelling_identity,False,0.8209825779727096,0.83203125,0.9441044040057317,0.0,0.0,0.0,0.0,0.0,500.0,500.0,6.0,3.5685180906898446,1.0,0.42578125,0.9765625,0.625,-0.02734375,0.0,1.0,0.8209825779727096,0.17901742202729043,40.352352612756334,0.0,0.0,0.0,0.0,0.9441044040057317,0.4375,0.5625,0.14640973964611484,0.41304567675250764,0.0
q3_radius1,q3r1_s4_0029,S4_neighbor_dependent,3,1,sparse_active_025,512,256,domain_wall,False,0.8006738138477705,0.80023193359375,0.9425083668009535,0.0,0.0,0.0,0.0,0.0,505.0625,516.0,5.0,3.8088203282183635,1.0,0.4365234375,1.0078125,0.631591796875,-0.00286865234375,0.0,1.0,0.8006738138477705,0.19932618615222952,38.149227499295776,0.0,0.0,0.0,0.0,0.9425083668009535,0.480712890625,0.519287109375,0.16523742058807403,0.45307592144313413,0.0
q3_radius1,q3r1_s4_0029,S4_neighbor_dependent,3,1,sparse_active_010,512,256,domain_wall,False,0.8005992153234649,0.80126953125,0.9435591336138545,0.0,0.0,0.0,0.0,0.0,501.25,516.0,5.0,3.80835326048523,1.0,0.43878173828125,1.0078125,0.62103271484375,-0.0006103515625,0.0,1.0,0.8005992153234649,0.1994007846765351,37.750311032188456,0.0,0.0,0.0,0.0,0.9435591336138545,0.47589111328125,0.52410888671875,0.16615138645432145,0.4490314065421889,0.0
q3_radius1,q3r1_s4_0029,S4_neighbor_dependent,3,1,single_active_2,512,256,travelling_identity,False,0.8215993542884991,0.8671875,0.9439398653085495,0.0,0.0,0.0,0.0,0.0,516.0,516.0,6.0,3.546194389169389,1.0,0.515625,1.0078125,0.546875,-0.01953125,0.0,1.0,0.8215993542884991,0.17840064571150094,38.07319866953225,0.0,0.0,0.0,0.0,0.9439398653085495,0.44140625,0.55859375,0.14981935481272293,0.4166609561713519,0.0
q3_radius1,q3r1_s4_0029,S4_neighbor_dependent,3,1,two_cell_active,512,256,domain_wall,False,0.823678118908382,0.79296875,0.9426530075658595,0.0,0.0,0.0,0.0,0.0,508.0,508.0,6.0,3.7916099730367376,1.0,0.4375,0.9921875,0.64453125,0.0078125,0.0,1.0,0.823678118908382,0.17632188109161795,29.068658488165067,0.0,0.0,0.0,0.0,0.9426530075658595,0.51171875,0.48828125,0.1371634864261587,0.48237321871534217,0.0
q3_radius1,q3r1_s4_0029,S4_neighbor_dependent,3,1,short_random_active_block,512,256,domain_wall,False,0.8190329033031798,0.80126953125,0.9446874845065608,0.0,0.0,0.0,0.0,0.0,509.75,516.0,6.0,3.625282852525598,1.0,0.46490478515625,1.0078125,0.6102294921875,-0.003173828125,0.0,1.0,0.8190329033031798,0.1809670966968202,40.336337051781676,0.0,0.0,0.0,0.0,0.9446874845065608,0.4830322265625,0.5169677734375,0.14614397778612298,0.4563144990469313,0.0
q3_radius1,q3r1_s4_0029,S4_neighbor_dependent,3,1,periodic_background_perturbation,512,256,domain_wall,False,0.8107073748553241,0.7984619140625,0.9452311879254296,0.0,0.0,0.0,0.0,0.0,493.5,516.0,5.0,3.7374878729451804,1.0,0.44061279296875,1.0078125,0.62359619140625,0.00213623046875,0.0,1.0,0.8107073748553241,0.18929262514467593,38.63364657182055,0.0,0.0,0.0,0.0,0.9452311879254296,0.4757080078125,0.5242919921875,0.15396757935000357,0.44965404533024894,0.0
q3_radius1,q3r1_s5_0037,S5_asymmetric_neighbor_dependent,3,1,random_uniform,512,256,domain_wall,False,0.8841251722785697,0.88592529296875,0.8509729133891257,0.0,0.0,0.0,0.0,0.0,516.0,516.0,6.0,3.2419454808256787,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.8841251722785697,0.11587482772143032,111.33732864276206,0.0,0.0,1.0,0.35,0.8509729133891257,0.323974609375,0.676025390625,0.13119311782100462,0.2756936172039477,0.0
q3_radius1,q3r1_s5_0037,S5_asymmetric_neighbor_dependent,3,1,sparse_active_010,512,256,domain_wall,False,0.8479760599415205,0.8624267578125,0.8537428864777514,0.0,0.0,0.0,0.0,0.0,515.75,516.0,5.0,2.694755307581976,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.8479760599415205,0.15202394005847952,145.20165326327427,0.0,0.0,1.0,0.35,0.8537428864777514,0.46826171875,0.53173828125,0.16868532645118564,0.39977511139265803,0.0
q3_radius1,q3r1_s5_0037,S5_asymmetric_neighbor_dependent,3,1,sparse_active_025,512,256,domain_wall,False,0.8728675767924585,0.87823486328125,0.8519726900419623,0.0,0.0,0.0,0.0,0.0,515.9375,516.0,6.0,3.2614792052734747,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.8728675767924585,0.12713242320754148,121.28976388018452,0.0,0.0,1.0,0.35,0.8519726900419623,0.377197265625,0.622802734375,0.14509354385264578,0.32136176907100383,0.0
q3_radius1,q3r1_s5_0037,S5_asymmetric_neighbor_dependent,3,1,periodic_background_perturbation,512,256,domain_wall,False,0.9798191360562866,0.97711181640625,0.7073206989494513,0.0,0.0,0.0,0.0,0.0,139.875,516.0,6.0,1.18055248602152,0.265625,0.99151611328125,1.0078125,0.00872802734375,0.0008544921875,0.0,1.0,0.9798191360562866,0.020180863943713434,26.19676748723476,0.0,0.0,0.921875,0.32265625,0.7073206989494513,0.0543212890625,0.9456787109375,0.017751826484446998,0.038422572147522684,0.0
q3_radius1,q3r1_s5_0037,S5_asymmetric_neighbor_dependent,3,1,single_active_1,512,256,emitter,False,0.629302205165692,0.8359375,0.889887332769198,0.0,0.0,0.0,0.0,0.0,516.0,516.0,5.0,0.3232672400132123,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.629302205165692,0.370697794834308,999999999.9999999,0.0,0.0,1.0,0.35,0.889887332769198,0.65625,0.34375,0.21035795852410671,0.5839885621297861,0.0
q3_radius1,q3r1_s5_0037,S5_asymmetric_neighbor_dependent,3,1,single_active_2,512,256,emitter,False,0.6276879264132553,0.8359375,0.8899188682299534,0.0,0.0,0.0,0.0,0.0,516.0,516.0,5.0,0.30508127631697096,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.6276879264132553,0.3723120735867447,999999999.9999999,0.0,0.0,1.0,0.35,0.8899188682299534,0.65625,0.34375,0.21699797379575075,0.5840092572759069,0.0
q3_radius1,q3r1_s5_0037,S5_asymmetric_neighbor_dependent,3,1,two_cell_active,512,256,emitter,False,0.6309240984405458,0.8359375,0.8898718088008187,0.0,0.0,0.0,0.0,0.0,516.0,516.0,5.0,0.3057285460684702,1.0,1.0,1.0078125,0.0,0.0,0.0,1.0,0.6309240984405458,0.36907590155945424,999999999.9999999,0.0,0.0,1.0,0.35,0.8898718088008187,0.65625,0.34375,0.2110158741568749,0.5839783745255372,0.0
q3_radius1,q3r1_s5_0037,S5_asymmetric_neighbor_dependent,3,1,short_random_active_block,512,256,domain_wall,False,0.6532768859268396,0.8392333984375,0.901040879707943,0.0,0.0,0.0,0.0,0.0,516.0,516.0,5.0,0.8196732197950336,1.0,0.9927978515625,1.0078125,0.0072021484375,0.0,0.0,1.0,0.6532768859268396,0.34672311407316037,398.3085114671839,0.0,0.0,0.859375,0.30078125,0.901040879707943,0.63092041015625,0.36907958984375,0.19509501840365864,0.5684850813928837,0.0
q3_radius1,q3r1_s3_0016,S3_sparse_active_preserving,3,1,single_active_2,512,256,emitter,False,0.0078125,0.01171875,0.046516502636305926,0.0,0.0,0.0,0.0,0.0,388.0,388.0,2.0,1.584962500721156,1.0,0.98046875,0.7578125,0.01953125,-0.03125,0.0,1.0,0.0078125,0.9921875,312.3737335868512,0.0,0.0,1.0,0.35,0.046516502636305926,0.01171875,0.98828125,0.611111111111111,0.0005451152652692101,0.0
q3_radius1,q3r1_s3_0016,S3_sparse_active_preserving,3,1,random_uniform,512,256,emitter,False,0.5776349340963085,0.57659912109375,0.9618805171776479,0.0,0.0,0.0,0.0,0.0,368.375,516.0,2.0,2.21345432681871,1.0,0.41558837890625,1.0078125,0.63970947265625,-0.00079345703125,0.0,1.0,0.5776349340963085,0.4223650659036915,33.68400306124609,0.0,0.0,0.0,0.0,0.9618805171776479,0.68115234375,0.31884765625,0.4462907284707663,0.655187168683017,0.0
q3_radius1,q3r1_s3_0016,S3_sparse_active_preserving,3,1,sparse_active_010,512,256,emitter,False,0.564366985715156,0.58172607421875,0.9564408685702737,0.0,0.0,0.0,0.0,0.0,392.3125,516.0,2.0,2.224973997679451,1.0,0.41314697265625,1.0078125,0.64251708984375,-0.00018310546875,0.0,1.0,0.564366985715156,0.435633014284844,34.31642421374463,0.0,0.0,0.0,0.0,0.9564408685702737,0.68182373046875,0.31817626953125,0.4448523295067375,0.6521240809813554,0.0
q3_radius1,q3r1_s3_0016,S3_sparse_active_preserving,3,1,single_active_1,512,256,emitter,False,0.5251888401559455,0.6171875,0.9085414309027788,0.0,0.0,0.0,0.0,0.0,516.0,516.0,4.0,1.3843811261272325,1.0,0.55859375,1.0078125,0.65234375,0.02734375,0.0,1.0,0.5251888401559455,0.47481115984405453,29.597014701662644,0.0,0.0,0.0,0.0,0.9085414309027788,0.6875,0.3125,0.29620425783698584,0.6246222337456604,0.0
q3_radius1,q3r1_s3_0016,S3_sparse_active_preserving,3,1,sparse_active_025,512,256,emitter,False,0.5744110166910331,0.57818603515625,0.9606038327097616,0.0,0.0,0.0,0.0,0.0,394.375,516.0,2.0,2.203799132702934,1.0,0.4150390625,1.0078125,0.641357421875,-0.00213623046875,0.0,1.0,0.5744110166910331,0.4255889833089669,34.000017058853096,0.0,0.0,0.0,0.0,0.9606038327097616,0.68170166015625,0.31829833984375,0.44979182050724775,0.6548452275107011,0.0
q3_radius1,q3r1_s3_0016,S3_sparse_active_preserving,3,1,two_cell_active,512,256,emitter,False,0.5264604653996101,0.65625,0.909144523725996,0.0,0.0,0.0,0.0,0.0,516.0,516.0,4.0,1.350167758936089,1.0,0.53125,1.0078125,0.66796875,-0.03125,0.0,1.0,0.5264604653996101,0.4735395346003899,30.150265727264003,0.0,0.0,0.0,0.0,0.909144523725996,0.69140625,0.30859375,0.28386823066643857,0.6285882058574269,0.0
q3_radius1,q3r1_s3_0016,S3_sparse_active_preserving,3,1,short_random_active_block,512,256,emitter,False,0.407307585777595,0.5645751953125,0.8460966917860022,0.0,0.0,0.0,0.0,0.0,441.875,516.0,2.0,2.0905829806047254,1.0,0.45831298828125,1.0078125,0.5946044921875,-0.00799560546875,0.0,1.0,0.407307585777595,0.592692414222405,12.700405545634172,0.0,0.0,0.0,0.0,0.8460966917860022,0.70404052734375,0.29595947265625,0.4815277878970352,0.5956863610688193,0.0
q3_radius1,q3r1_s5_0041,S5_asymmetric_neighbor_dependent,3,1,random_uniform,512,256,emitter,False,0.6853869700292398,0.69635009765625,0.9255041445261565,0.0,0.0,0.0,0.0,0.0,421.5,516.0,3.0,3.104960224464539,1.0,0.4451904296875,1.0078125,0.59881591796875,-0.00030517578125,0.0,1.0,0.6853869700292398,0.31461302997076024,28.135528056974916,0.0,0.0,0.0,0.0,0.9255041445261565,0.5107421875,0.4892578125,0.2685753809910751,0.4726940113156053,0.0
q3_radius1,q3r1_s3_0016,S3_sparse_active_preserving,3,1,periodic_background_perturbation,512,256,emitter,False,0.5072461698952242,0.576416015625,0.927415876718561,0.0,0.0,0.0,0.0,0.0,365.0625,460.0,2.0,2.194318071858334,1.0,0.41497802734375,0.8984375,0.6435546875,-6.103515625e-05,0.0,1.0,0.5072461698952242,0.4927538301047758,34.27613187282925,0.0,0.0,0.0,0.0,0.927415876718561,0.673828125,0.326171875,0.4492437989445908,0.6249189013044991,0.0
q3_radius1,q3r1_s5_0041,S5_asymmetric_neighbor_dependent,3,1,sparse_active_010,512,256,emitter,False,0.6862833420900342,0.69354248046875,0.9146223615092808,0.0,0.0,0.0,0.0,0.0,429.0625,516.0,3.0,3.1273458206311213,1.0,0.44891357421875,1.0078125,0.6009521484375,-0.00347900390625,0.0,1.0,0.6862833420900342,0.31371665790996583,25.07585137751283,0.0,0.0,0.0,0.0,0.9146223615092808,0.4990234375,0.5009765625,0.2692153553397397,0.456417994854729,0.0
q3_radius1,q3r1_s5_0041,S5_asymmetric_neighbor_dependent,3,1,sparse_active_025,512,256,emitter,False,0.684317486560368,0.69305419921875,0.9241843426017037,0.0,0.0,0.0,0.0,0.0,419.5625,516.0,2.0,3.090511848855189,1.0,0.44183349609375,1.0078125,0.59765625,-0.0018310546875,0.0,1.0,0.684317486560368,0.31568251343963205,26.84719821352865,0.0,0.0,0.0,0.0,0.9241843426017037,0.496337890625,0.503662109375,0.2728514242196879,0.4587077071555819,0.0
q3_radius1,q3r1_s5_0041,S5_asymmetric_neighbor_dependent,3,1,single_active_1,512,256,travelling_identity,False,0.7232044956140351,0.80078125,0.7435653790141691,0.0,0.0,0.0,0.0,0.0,516.0,516.0,4.0,3.122464088673426,1.0,0.6328125,1.0078125,0.41796875,-0.02734375,0.0,1.0,0.7232044956140351,0.2767955043859649,22.32426037571109,0.0,0.0,0.0,0.0,0.7435653790141691,0.25,0.75,0.16696849685931617,0.18589134475354227,0.0
q3_radius1,q3r1_s5_0041,S5_asymmetric_neighbor_dependent,3,1,single_active_2,512,256,emitter,False,0.6625472100389863,0.734375,0.8607679109647218,0.0,0.0,0.0,0.0,0.0,516.0,516.0,3.0,3.2282992003172737,1.0,0.53125,1.0078125,0.53125,0.01953125,0.0,1.0,0.6625472100389863,0.3374527899610137,38.8862691494508,0.0,0.0,0.0,0.0,0.8607679109647218,0.41796875,0.58203125,0.20070700503606198,0.3597740877860361,0.0
q3_radius1,q3r1_s5_0041,S5_asymmetric_neighbor_dependent,3,1,two_cell_active,512,256,domain_wall,False,0.7047621223196882,0.77734375,0.7790559868293523,0.0,0.0,0.0,0.0,0.0,516.0,516.0,4.0,3.2017078516839126,1.0,0.55078125,1.0078125,0.46484375,0.0078125,0.0,1.0,0.7047621223196882,0.29523787768031184,29.215435435203297,0.0,0.0,0.0,0.0,0.7790559868293523,0.30078125,0.69921875,0.17603295201077085,0.23432543353851612,0.0
q3_radius1,q3r1_s1_0030,S1_random_unbiased,3,1,single_active_1,512,256,unknown,False,0.99416727582846,0.9921875,0.05581150272384945,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,-0.0,0.0,0.984375,0.0078125,0.015625,-0.03125,0.0,1.0,0.99416727582846,0.005832724171540016,312.3737335868512,0.0,0.0,1.0,0.35,0.05581150272384945,0.0078125,0.9921875,0.007751937984496124,0.00043602736503007384,0.125
q3_radius1,q3r1_s5_0041,S5_asymmetric_neighbor_dependent,3,1,short_random_active_block,512,256,emitter,False,0.6567751640929581,0.734130859375,0.8753878881092442,0.0,0.0,0.0,0.0,0.0,456.5,516.0,3.0,3.313420987213633,1.0,0.49029541015625,1.0078125,0.552490234375,-0.00445556640625,0.0,1.0,0.6567751640929581,0.3432248359070419,17.41102225101684,0.0,0.0,0.0,0.0,0.8753878881092442,0.43914794921875,0.56085205078125,0.2195879721085635,0.38442479583410716,0.0
q3_radius1,q3r1_s2_0013,S2_quiescent_preserving,3,1,sparse_active_010,512,256,domain_wall,False,0.980994984885173,0.9981689453125,0.7013719536276445,0.0,0.0,0.0,0.0,0.0,62.8125,516.0,3.0,3.8746667706102444,0.59375,1.0,1.0078125,0.0,0.0,0.0,0.328125,0.980994984885173,0.019005015114826995,106.33560211393629,0.0,0.0,1.0,0.35,0.7013719536276445,0.4993896484375,0.5006103515625,0.010429055559224703,0.3502578933460319,0.0
q3_radius1,q3r1_s5_0041,S5_asymmetric_neighbor_dependent,3,1,periodic_background_perturbation,512,256,emitter,False,0.6779245001066033,0.70526123046875,0.8980886757998603,0.0,0.0,0.0,0.0,0.0,426.125,492.0,3.0,3.3040123813360647,1.0,0.4610595703125,0.9609375,0.5914306640625,-0.00341796875,0.0,1.0,0.6779245001066033,0.3220754998933967,25.277845980397565,0.0,0.0,0.0,0.0,0.8980886757998603,0.48980712890625,0.51019287109375,0.22851158163553667,0.4398902357967455,0.0
q3_radius1,q3r1_s1_0030,S1_random_unbiased,3,1,random_uniform,512,256,emitter,False,0.6570065741882919,0.65606689453125,0.996323125569277,0.0,0.0,0.0,0.0,0.0,428.1875,516.0,2.0,2.753995779957013,1.0,0.3890380859375,1.0078125,0.666015625,-0.006103515625,0.0,1.0,0.6570065741882919,0.3429934258117081,33.0075138605951,0.0,0.0,0.0,0.0,0.996323125569277,0.64410400390625,0.35589599609375,0.33435930299693095,0.6417357143635608,0.125
q3_radius1,q3r1_s1_0030,S1_random_unbiased,3,1,sparse_active_010,512,256,emitter,False,0.7062959726790936,0.65643310546875,0.9708291264665948,0.0,0.0,0.0,0.0,0.0,440.0,516.0,2.0,3.0406991218634167,1.0,0.38983154296875,1.0078125,0.66265869140625,-0.00018310546875,0.0,1.0,0.7062959726790936,0.2937040273209064,31.885428766215163,0.0,0.0,0.0,0.0,0.9708291264665948,0.63629150390625,0.36370849609375,0.2769871792261186,0.6177303249154206,0.125
q3_radius1,q3r1_s1_0030,S1_random_unbiased,3,1,single_active_2,512,256,travelling_identity,False,0.9478024488304093,0.87890625,0.35097102268963715,0.0,0.0,0.0,0.0,0.0,448.0,448.0,2.0,2.6810787195460066,1.0,0.6953125,0.875,0.3046875,-0.03125,0.0,1.0,0.9478024488304093,0.052197551169590684,67.33838940465243,0.0,0.0,0.0,0.0,0.35097102268963715,0.19140625,0.80859375,0.03811093504639113,0.06717804731168836,0.125
q3_radius1,q3r1_s2_0013,S2_quiescent_preserving,3,1,single_active_2,512,256,unknown,False,0.7529087475633528,1.0,0.9839450316458438,0.0,0.0,0.0,0.0,0.0,64.0,64.0,32.0,4.0,1.0,1.0,0.125,0.0,0.0,0.0,0.0,0.7529087475633528,0.2470912524366472,0.0,0.0,0.0,1.0,0.35,0.9839450316458438,0.5,0.5,0.013054770150472959,0.4919725158229219,0.0
q3_radius1,q3r1_s1_0030,S1_random_unbiased,3,1,two_cell_active,512,256,travelling_identity,True,0.9482212475633528,0.91796875,0.34907018677327656,0.0,0.0,0.0,0.0,0.0,448.0,448.0,2.0,2.6831477009787434,1.0,0.703125,0.875,0.296875,-0.03125,0.0,1.0,0.9482212475633528,0.0517787524366472,69.54933490539115,0.0,0.0,0.0,0.0,0.34907018677327656,0.1953125,0.8046875,0.03410483716177105,0.06817777085415558,0.125
q3_radius1,q3r1_s2_0013,S2_quiescent_preserving,3,1,single_active_1,512,256,unknown,False,0.7509746588693957,1.0,0.984677381441509,0.0,0.0,0.0,0.0,0.0,256.0,256.0,1.0,1.5219280948873624,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.7509746588693957,0.24902534113060426,0.0,0.0,0.0,1.0,0.35,0.984677381441509,0.5,0.5,0.02346704437390458,0.4923386907207545,0.0
q3_radius1,q3r1_s1_0030,S1_random_unbiased,3,1,short_random_active_block,512,256,travelling_identity,False,0.9319612677799098,0.8927001953125,0.42419076242360126,0.0,0.0,0.0,0.0,0.0,495.375,516.0,2.0,2.716663841363784,0.96875,0.6776123046875,1.0078125,0.3289794921875,-0.02984619140625,0.0,1.0,0.9319612677799098,0.06803873222009016,39.06089331373493,0.0,0.0,0.0,0.0,0.42419076242360126,0.210205078125,0.789794921875,0.045054886420740944,0.08916705235515641,0.125
q3_radius1,q3r1_s2_0013,S2_quiescent_preserving,3,1,two_cell_active,512,256,unknown,False,0.75291636208577,1.0,0.9839423614141614,0.0,0.0,0.0,0.0,0.0,64.0,64.0,30.0,3.9698157824268097,1.0,1.0,0.125,0.0,0.0,0.0,0.0,0.75291636208577,0.24708363791423005,0.0,0.0,0.0,1.0,0.35,0.9839423614141614,0.5,0.5,0.010987586687940658,0.4919711807070807,0.0
q3_radius1,q3r1_s1_0030,S1_random_unbiased,3,1,sparse_active_025,512,256,emitter,False,0.6645300792671783,0.65570068359375,0.994319731634243,0.0,0.0,0.0,0.0,0.0,420.3125,516.0,2.0,2.8074808869218413,1.0,0.38946533203125,1.0078125,0.6649169921875,-0.00555419921875,0.0,1.0,0.6645300792671783,0.33546992073282167,32.813399488039956,0.0,0.0,0.0,0.0,0.994319731634243,0.636474609375,0.363525390625,0.32678093000977076,0.6328592627857597,0.125
q3_radius1,q3r1_s1_0030,S1_random_unbiased,3,1,periodic_background_perturbation,512,256,travelling_identity,False,0.8978830675865009,0.8233642578125,0.5681462801232751,0.0,0.0,0.0,0.0,0.0,507.75,516.0,2.0,2.8021280659095686,1.0,0.53515625,1.0078125,0.49749755859375,0.02191162109375,0.0,1.0,0.8978830675865009,0.10211693241349906,32.01753452115891,0.0,0.0,0.0,0.0,0.5681462801232751,0.3360595703125,0.6639404296875,0.06932598982878539,0.19093099477287306,0.125
q3_radius1,q3r1_s2_0013,S2_quiescent_preserving,3,1,sparse_active_025,512,256,domain_wall,False,0.9840085511086745,0.98992919921875,0.671813522234357,0.0,0.0,0.0,0.0,0.0,297.5,516.0,12.0,5.036200980947653,0.5625,1.0,1.0078125,0.0,0.0,0.0,0.921875,0.9840085511086745,0.015991448891325533,140.87613328925988,0.0,0.0,1.0,0.35,0.671813522234357,0.49200439453125,0.50799560546875,0.011990053182806258,0.3305352052448213,0.0
q3_radius1,q3r1_s2_0013,S2_quiescent_preserving,3,1,random_uniform,512,256,domain_wall,False,0.9750952767117447,0.97650146484375,0.6768758466800355,0.0,0.0,0.0,0.0,0.0,476.3125,516.0,18.0,5.546523070398928,0.921875,1.0,1.0078125,0.0,0.0,0.0,0.984375,0.9750952767117447,0.024904723288255326,83.92830736942274,0.0,0.0,1.0,0.35,0.6768758466800355,0.476806640625,0.523193359375,0.021811568698513875,0.3227388985757103,0.0
q3_radius1,q3r1_s2_0013,S2_quiescent_preserving,3,1,periodic_background_perturbation,512,256,unknown,False,0.9967663264878777,0.99932861328125,0.5968752421191996,0.0,0.0,0.0,0.0,0.0,20.0,516.0,2.0,0.47914967449825435,0.03125,1.0,1.0078125,0.0,0.0,0.0,0.140625,0.9967663264878777,0.003233673512122337,79.54286851581185,0.0,0.0,1.0,0.35,0.5968752421191996,0.64520263671875,0.35479736328125,0.0039494224752631285,0.38510548000744993,0.0
