space,rule_id,stratum,q,radius,table_digest,table_json,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,classification,depends_center,relation_degree,relation_complete,self_only,left_right_asymmetry,output_entropy,temporal_irreversibility_proxy,directional_consequence,DAR_complete_structural,DAR_asymmetric_structural,stage1_score,relation_asymmetry_priority
q2_radius2,q2r2_s1_0022,S1_random_unbiased,2,2,a4952aabca76,"[1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0]",0.4600010653920193,0.4427490234375,0.9953386585735338,0.0,0.0,0.0,0.0,0.0,119.83333333333333,175.33333333333334,1.8333333333333333,2.1073728815825876,0.9965277777777777,0.5699055989583334,0.9131944444444443,0.4967176649305556,-0.003219039351851853,0.0,1.0,0.4600010653920193,0.5399989346079809,32.63370183323548,0.0,0.0,0.0,0.0,0.9953386585735338,0.38848198784722227,0.6115180121527778,0.47086552482005944,0.38666740858189125,emitter_or_generator,True,4,True,False,0.25,0.954434002924965,0.04556599707503495,0.0,True,True,0.17362352602888764,0.9115235116516601
q2_radius2,q2r2_s1_0017,S1_random_unbiased,2,2,52b8efe28782,"[0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1]",0.26835313444516407,0.3616943359375,0.7904482582725083,0.006944444444444444,0.006944444444444444,0.0,0.006944444444444444,0.006944444444444444,78.125,116.66666666666667,1.8333333333333333,0.3642175795696434,0.9722222222222222,0.640285915798611,0.6076388888888888,0.40488009982638884,-0.0037977430555555546,0.0,0.9930555555555555,0.26835313444516407,0.7316468655548358,15.328843806311383,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.7904482582725083,0.40228949652777785,0.5977105034722222,0.5520586720093384,0.3305190521137424,emitter_or_generator,True,4,True,False,0.375,0.954434002924965,0.04556599707503495,0.0,True,True,0.17235034138231445,0.9263830849299401
q2_radius2,q2r2_s7_0005,S7_symmetric_control,2,2,e8c8dc946ea5,"[0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0]",0.2492152923952936,0.3076985677083333,0.7475128630986614,0.17708333333333334,0.17708333333333334,0.0,0.17708333333333334,0.17708333333333334,78.69444444444444,122.66666666666667,2.5,1.964450820805224,0.9097222222222222,0.6894938151041666,0.6388888888888888,0.3430311414930555,-0.027488425925925927,0.16666666666666666,0.8229166666666666,0.2492152923952936,0.7507847076047064,9.99079993905488,0.17708333333333334,0.17708333333333334,0.17708333333333334,0.17708333333333334,0.7475128630986614,0.1391872829861111,0.8608127170138888,0.2724226525423922,0.11980625849508475,emitter_or_generator,True,4,True,False,0.0,0.9886994082884974,0.01130059171150255,0.0,False,False,0.17131605214306833,0.8565802607153417
q2_radius2,q2r2_s2_0046,S2_quiescent_preserving,2,2,376e4f011a40,"[0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1]",0.25138571239025614,0.31530761718749994,0.6894985096304845,0.0,0.0,0.0,0.0,0.0,86.20833333333333,136.0,1.6666666666666667,1.800597773485612,1.0,0.6756863064236112,0.7083333333333334,0.3559977213541667,-0.024739583333333332,0.0,1.0,0.25138571239025614,0.7486142876097438,97.8884470573978,0.0,0.0,0.18055555555555555,0.06319444444444444,0.6894985096304845,0.2808430989583333,0.7191569010416666,0.5899358906409645,0.2407415456153658,emitter_or_generator,True,4,True,False,0.3125,1.0,0.0,0.0,False,False,0.17109268025020924,0.9089298638292366
q2_radius2,q2r2_s3_0022,S3_sparse_active_preserving,2,2,c20ca22e80d3,"[0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0]",0.3387401978312104,0.4389784071180555,0.9078401347314872,0.0,0.0,0.0,0.0,0.0,79.02777777777779,134.0,2.0,1.9580679724980443,1.0,0.564480251736111,0.6979166666666666,0.49164496527777773,-0.017180266203703703,0.0,1.0,0.3387401978312104,0.6612598021687895,29.855871702350964,0.0,0.0,0.0,0.0,0.9078401347314872,0.4234483506944444,0.5765516493055556,0.48396043470272215,0.3843467745948678,emitter_or_generator,True,4,True,False,0.4375,0.9971803988942642,0.0028196011057357584,0.0,False,False,0.17085846801022064,0.9290429198055747
q2_radius2,q2r2_s3_0004,S3_sparse_active_preserving,2,2,102a5e62a969,"[0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]",0.36389518566493956,0.39667426215277785,0.9423016389754277,0.0,0.0,0.0,0.0,0.0,163.98611111111111,182.0,2.0,1.968403752760168,1.0,0.5694037543402778,0.9479166666666665,0.48159450954861116,-0.025245949074074073,0.0,1.0,0.36389518566493956,0.6361048143350604,36.32709677635399,0.0,0.0,0.0,0.0,0.9423016389754277,0.40386284722222227,0.5961371527777778,0.4831504167814396,0.3805245706460471,emitter_or_generator,True,4,True,False,0.4375,0.8960382325345574,0.10396176746544261,0.0,True,True,0.16987361885435098,0.9236878025205335
q2_radius2,q2r2_s2_0010,S2_quiescent_preserving,2,2,e5dd0d0b281f,"[0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0]",0.39933289312122194,0.48200141059027785,0.9376076816216975,0.0,0.0,0.0,0.0,0.0,112.18055555555556,168.0,1.8333333333333333,1.841328619886496,0.9930555555555557,0.6243489583333334,0.8749999999999999,0.4759385850694445,0.02426938657407407,0.0,1.0,0.39933289312122194,0.6006671068787781,30.20992549163741,0.0,0.0,0.0,0.0,0.9376076816216975,0.45928276909722227,0.5407172309027778,0.4925321805829988,0.43158617424946194,emitter_or_generator,True,4,True,False,0.3125,0.9971803988942642,0.0028196011057357584,0.0,False,False,0.1689051686270797,0.8973087083313609
q2_radius2,q2r2_s1_0001,S1_random_unbiased,2,2,8071d76b6688,"[0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1]",0.44919295851773894,0.498996310763889,0.9830021776830803,0.0,0.0,0.0,0.0,0.0,87.43055555555556,142.0,1.5,2.347929130885277,1.0,0.5525716145833334,0.7395833333333334,0.49104817708333326,0.01291232638888889,0.0,1.0,0.44919295851773894,0.5508070414822611,21.60738783809951,0.0,0.0,0.0,0.0,0.9830021776830803,0.38604058159722227,0.6139594184027778,0.40558106649500036,0.3795533019999952,emitter_or_generator,True,4,True,False,0.125,0.9971803988942642,0.0028196011057357584,0.0,False,False,0.1683515628259743,0.8628017594831183
q2_radius2,q2r2_s3_0003,S3_sparse_active_preserving,2,2,8db8ec22cc92,"[0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0]",0.39710414361596863,0.4354112413194444,0.9637199689560401,0.0,0.0,0.0,0.0,0.0,94.55555555555556,150.0,1.8333333333333333,1.96022318610245,1.0,0.5667860243055556,0.78125,0.4932996961805555,0.004521122685185186,0.0,1.0,0.39710414361596863,0.6028958563840313,29.62378771713699,0.0,0.0,0.0,0.0,0.9637199689560401,0.4181043836805555,0.5818956163194444,0.501825320979104,0.4031362832407342,emitter_or_generator,True,4,True,False,0.4375,0.9744894033980523,0.025510596601947655,0.0,True,True,0.16688033386921433,0.907411815413853
q2_radius2,q2r2_s5_0026,S5_asymmetric_neighbor_dependent,2,2,fabfdfdf41f6,"[0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1]",0.3038889479211644,0.3918321397569444,0.8258771792061254,0.0,0.0,0.0,0.0,0.0,146.77777777777777,154.66666666666666,1.8333333333333333,1.287742267194601,1.0,0.5872938368055555,0.8055555555555555,0.46321614583333326,-0.021448206018518517,0.0,1.0,0.3038889479211644,0.6961110520788356,36.817678426813764,0.0,0.0,0.0,0.0,0.8258771792061254,0.4589029947916667,0.5410970052083334,0.6044855677885231,0.3874187018788127,emitter_or_generator,True,4,True,False,0.5,0.9971803988942642,0.0028196011057357584,0.0,False,False,0.16664905904357194,0.9165698247396457
q2_radius2,q2r2_s4_0034,S4_neighbor_dependent,2,2,e7919328fbad,"[1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0]",0.5264686667926021,0.5428466796875,0.9970321905732978,0.0,0.0,0.0,0.0,0.0,183.54166666666666,196.0,1.8333333333333333,1.3893306809783563,1.0,0.6593153211805556,1.0208333333333333,0.5168185763888888,-0.0067274305555555525,0.0,1.0,0.5264686667926021,0.4735313332073979,30.673534577590974,0.0,0.0,0.0,0.0,0.9970321905732978,0.5192057291666666,0.4807942708333333,0.5143635460477393,0.517586869947266,emitter_or_generator,True,4,True,False,0.5,0.9886994082884974,0.01130059171150255,0.0,False,False,0.16438054012019745,0.904092970661086
q2_radius2,q2r2_s4_0030,S4_neighbor_dependent,2,2,53799baa0801,"[0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0]",0.41721960231361543,0.48688422309027785,0.9763507323283563,0.0,0.0,0.0,0.0,0.0,181.2222222222222,196.0,2.6666666666666665,1.1079251494332354,1.0,0.7287868923611112,1.0208333333333333,0.34160698784722215,-0.03591579861111111,0.0,1.0,0.41721960231361543,0.5827803976863845,90.3792141431549,0.0,0.0,0.0,0.0,0.9763507323283563,0.3545193142361111,0.645480685763889,0.37939881969426037,0.3464096632349465,transported_identity,True,4,True,False,0.4375,0.9886994082884974,0.01130059171150255,0.0,False,False,0.1627169973592437,0.8847736731408876
ECA_anchor,ECA_61,ECA_anchor,2,1,eac6076bdd35,"[1,0,1,1,1,1,0,0]",0.5184884167431275,0.20555284288194442,0.9972844488479944,0.0,0.0,0.0,0.0,0.0,195.84722222222226,196.0,1.9166666666666667,1.356737025694831,1.0,0.8475341796875,1.0208333333333333,0.21879069010416666,-0.055700231481481476,0.0,1.0,0.5184884167431275,0.48151158325687254,20.10195530113455,0.0,0.0,0.0,0.0,0.9972844488479944,0.15611436631944445,0.8438856336805555,0.3898605102875427,0.1549809004845919,transported_identity,True,2,True,False,0.5,0.954434002924965,0.04556599707503495,0.0,True,True,0.15669407858386172,0.548429275043516
ECA_anchor,ECA_225,ECA_anchor,2,1,a97bbb108e88,"[1,0,0,0,0,1,1,1]",0.7260584768098733,0.7246500651041666,0.6318629044434229,0.0,0.0,0.0,0.0,0.0,171.79166666666666,185.33333333333334,2.0,2.093431068091664,1.0,0.7482503255208334,0.9652777777777777,0.2763536241319444,-0.05454282407407407,0.0,1.0,0.7260584768098733,0.2739415231901266,62.58050896301569,0.0,0.0,0.0,0.0,0.6318629044434229,0.3011338975694445,0.6988661024305557,0.3170079679147479,0.2851816795741934,transported_identity,True,2,True,False,0.25,1.0,0.0,0.0,False,False,0.14781133977989877,0.480386854284671
ECA_anchor,ECA_169,ECA_anchor,2,1,ef3e63a047cc,"[1,0,0,1,0,1,0,1]",0.7257545308676958,0.722900390625,0.6356042403022726,0.0,0.0,0.0,0.0,0.0,175.45833333333334,185.33333333333334,2.0,2.0688596753358337,1.0,0.7521430121527777,0.9652777777777777,0.27294921874999994,-0.05609809027777777,0.0,1.0,0.7257545308676958,0.27424546913230424,63.33495435149096,0.0,0.0,0.0,0.0,0.6356042403022726,0.30859375,0.69140625,0.3202717484958372,0.2917927299773537,transported_identity,True,2,True,False,0.25,1.0,0.0,0.0,False,False,0.14539271995144568,0.47252633984219844
ECA_anchor,ECA_230,ECA_anchor,2,1,1d9405ea141f,"[0,1,1,0,0,1,1,1]",0.5803441918987479,0.7238633897569443,0.6947143043430762,0.0,0.0,0.0,0.0,0.0,196.0,196.0,2.6666666666666665,1.1287531921089882,1.0,0.768283420138889,1.0208333333333333,0.24769422743055558,-0.01971209490740741,0.0,1.0,0.5803441918987479,0.4196558081012522,166666703.32017383,0.0,0.0,0.16666666666666666,0.05833333333333333,0.6947143043430762,0.327392578125,0.672607421875,0.26333401420141284,0.2659380514425865,transported_identity,True,2,True,False,0.5,0.954434002924965,0.04556599707503495,0.0,True,True,0.1315428527360257,0.46039998457608994
ECA_anchor,ECA_188,ECA_anchor,2,1,4565b9a7f5ac,"[0,0,1,1,1,1,0,1]",0.5805577622382341,0.7241075303819443,0.6956972133160098,0.0,0.0,0.0,0.0,0.0,195.9722222222222,196.0,2.6666666666666665,1.1303164410368483,1.0,0.7676595052083334,1.0208333333333333,0.24763997395833334,-0.05400028935185185,0.0,1.0,0.5805577622382341,0.4194422377617659,166666712.51300588,0.0,0.0,0.16666666666666666,0.05833333333333333,0.6956972133160098,0.3281521267361111,0.671847873263889,0.26372498391604837,0.26693568845344506,transported_identity,True,2,True,False,0.5,0.954434002924965,0.04556599707503495,0.0,True,True,0.13122864837419387,0.45930026930967854
ECA_anchor,ECA_60,ECA_anchor,2,1,555b63daf152,"[0,0,1,1,1,1,0,0]",0.2330230203385866,0.19954427083333334,0.6462509974867027,0.0,0.0,0.0,0.0,0.0,126.95833333333331,152.66666666666666,1.6666666666666667,1.2875043715938064,1.0,0.8103841145833334,0.7951388888888888,0.2031792534722222,-0.005750868055555556,0.0,1.0,0.2330230203385866,0.7669769796614133,14.841884086666434,0.0,0.0,0.17013888888888887,0.0595486111111111,0.6462509974867027,0.2035590277777778,0.7964409722222223,0.5631846374125481,0.18558796448450085,localized_persistence,True,1,True,False,0.5,1.0,0.0,1.0,False,False,0.12611037433804995,0.31527593584512487
ECA_anchor,ECA_54,ECA_anchor,2,1,3de18eb22934,"[0,1,1,0,1,1,0,0]",0.35998113497139467,0.4337565104166667,0.914540195257242,0.07291666666666667,0.07291666666666667,0.0,0.07291666666666667,0.3854166666666667,174.93055555555557,196.0,2.0,0.8711093646319988,0.9270833333333334,0.7885470920138888,1.0208333333333333,0.2162543402777778,-0.02958622685185185,1.3333333333333333,0.9270833333333334,0.35998113497139467,0.6400188650286053,8.111507613569444,0.07291666666666667,0.3854166666666667,0.07291666666666667,0.07291666666666667,0.914540195257242,0.4474826388888889,0.5525173611111112,0.5159741779509084,0.41513125631368686,transported_identity,True,2,True,False,0.0,1.0,0.0,0.0,False,False,0.09246335621582377,0.2773900686474713
ECA_anchor,ECA_170,ECA_anchor,2,1,6206922c786a,"[0,1,0,1,0,1,0,1]",0.21719021267361113,0.21719021267361113,0.5214424362501237,0.0,0.0,0.0,0.0,0.0,162.55555555555554,164.0,1.3333333333333333,0.8435231283944971,1.0,0.848361545138889,0.8541666666666665,0.16794162326388887,-0.05870225694444444,0.0,1.0,0.21719021267361113,0.7828097873263888,333333404.0149762,0.0,0.0,0.3368055555555556,0.11788194444444444,0.5214424362501237,0.3206651475694445,0.6793348524305555,0.7146101381785144,0.3026270487434457,transported_identity,False,1,True,False,0.5,1.0,0.0,1.0,False,False,0.08764580435771575,0.21911451089428938
ECA_anchor,ECA_240,ECA_anchor,2,1,30c921e4aae2,"[0,0,0,0,1,1,1,1]",0.21537272135416666,0.21537272135416666,0.519292056777403,0.0,0.0,0.0,0.0,0.0,160.27777777777777,162.0,1.3333333333333333,0.8239835967118322,1.0,0.84912109375,0.8437499999999999,0.16672092013888892,-0.058232060185185175,0.0,1.0,0.21537272135416666,0.7846272786458334,333333402.2513693,0.0,0.0,0.3368055555555556,0.11788194444444444,0.519292056777403,0.31939019097222227,0.6806098090277778,0.7219990132263275,0.3010707569032543,transported_identity,False,1,True,False,0.5,1.0,0.0,1.0,False,False,0.08728098752816986,0.21820246882042466
ECA_anchor,ECA_73,ECA_anchor,2,1,06923fe1be19,"[1,0,0,1,0,0,1,0]",0.4467528875215889,0.4498291015625,0.9910996076265333,0.0,0.0,0.06944444444444445,0.0,0.2569444444444445,152.86111111111111,196.0,1.1666666666666667,1.2927090857133867,0.9305555555555555,0.8306070963541666,1.0208333333333333,0.16988118489583334,-0.019169560185185185,0.5,0.9305555555555555,0.4467528875215889,0.553247112478411,41.58802363542713,0.0,0.2569444444444445,0.08333333333333333,0.02916666666666667,0.9910996076265333,0.4510091145833333,0.5489908854166666,0.533293322406104,0.4469626621235587,transported_identity,True,2,True,False,0.0,0.954434002924965,0.04556599707503495,0.0,True,False,0.07576001488809776,0.2272800446642933
ECA_anchor,ECA_109,ECA_anchor,2,1,ccb3a3a4da7a,"[1,0,1,1,0,1,1,0]",0.5497994870376367,0.5098198784722222,0.9922465421600123,0.09375,0.09375,0.0,0.0,0.43402777777777773,161.16666666666666,196.0,1.0,1.3647046280401813,0.90625,0.8451877170138888,1.0208333333333333,0.15603298611111113,-0.008391203703703705,1.3333333333333333,0.90625,0.5497994870376367,0.45020051296236335,55.989464015727044,0.0,0.43402777777777773,0.10069444444444443,0.035243055555555555,0.9922465421600123,0.45147026909722227,0.5485297309027778,0.4043800069755387,0.44772181947698303,localized_persistence,True,2,True,False,0.0,0.954434002924965,0.04556599707503495,0.0,True,False,0.07026602657618987,0.21079807972856962
ECA_anchor,ECA_118,ECA_anchor,2,1,5f4bd67317a7,"[0,1,1,0,1,1,1,0]",0.4647161278425446,0.5909830729166666,0.9458217028352457,0.06944444444444445,0.06944444444444445,0.0,0.06944444444444445,0.625,182.08333333333334,196.0,2.0,1.1641781634183475,0.9305555555555555,0.8600531684027778,1.0208333333333333,0.1410861545138889,-0.006582754629629629,2.0,0.9305555555555555,0.4647161278425446,0.5352838721574554,149.9406391921903,0.06944444444444445,0.625,0.12152777777777779,0.08767361111111112,0.9458217028352457,0.5540635850694444,0.4459364149305556,0.4408306897274925,0.5292867710486115,localized_persistence,True,2,True,False,0.25,0.954434002924965,0.04556599707503495,0.0,True,True,0.05210943176204893,0.16935565322665902
ECA_anchor,ECA_62,ECA_anchor,2,1,8ec5b6a95b43,"[0,1,1,1,1,1,0,0]",0.45465386565828303,0.5749104817708333,0.9276543767136759,0.09375,0.09375,0.0,0.09375,0.638888888888889,177.80555555555557,196.0,2.0,1.1717557136026695,0.90625,0.8666449652777778,1.0208333333333333,0.13468424479166669,-0.008716724537037037,1.6666666666666667,0.90625,0.45465386565828303,0.5453461343417171,148.62607900861238,0.09375,0.638888888888889,0.14236111111111113,0.11076388888888888,0.9276543767136759,0.5388726128472222,0.46112738715277773,0.4288873048974568,0.5121932569090234,localized_persistence,True,2,True,False,0.25,0.954434002924965,0.04556599707503495,0.0,True,True,0.05063174598814463,0.16455317446147005
ECA_anchor,ECA_145,ECA_anchor,2,1,7de0b649d3cc,"[1,0,0,0,1,0,0,1]",0.540946613458909,0.4218614366319444,0.9339243186185251,0.0,0.0,0.08680555555555557,0.08680555555555557,0.6458333333333333,171.26388888888889,196.0,1.0,0.7529817262688777,0.9027777777777778,0.866183810763889,1.0208333333333333,0.13408745659722224,-0.0066912615740740726,1.6666666666666667,0.9131944444444445,0.540946613458909,0.459053386541091,145.5362145143175,0.08680555555555557,0.6458333333333333,0.14236111111111113,0.10625000000000001,0.9339243186185251,0.540744357638889,0.45925564236111116,0.5306812705561089,0.5148162060815985,localized_persistence,True,2,True,False,0.25,0.954434002924965,0.04556599707503495,0.0,True,True,0.05036403956066003,0.1636831285721451
ECA_anchor,ECA_131,ECA_anchor,2,1,bceaa61d557a,"[1,1,0,0,0,0,0,1]",0.5311640518179691,0.40695529513888884,0.9513164607714887,0.0,0.0,0.0625,0.0625,0.6736111111111112,180.7777777777778,196.0,1.0,0.7623919624683079,0.9375,0.8651529947916666,1.0208333333333333,0.13525390625,-0.005678530092592592,2.5,0.9375,0.5311640518179691,0.46883594818203084,146.0281450403808,0.0625,0.6736111111111112,0.13888888888888887,0.08923611111111111,0.9513164607714887,0.5530327690972222,0.44696723090277773,0.5387309878495211,0.5299686617448053,localized_persistence,True,2,True,False,0.25,0.954434002924965,0.04556599707503495,0.0,True,True,0.05009280481380017,0.16280161564485054
ECA_anchor,ECA_90,ECA_anchor,2,1,9568975140cf,"[0,1,0,1,1,0,1,0]",0.16992791878058433,0.0,0.5922038774724675,1.0,1.0,0.0,1.0,1.0,120.63888888888887,128.0,2.1666666666666665,1.1466807930737024,1.0,0.793728298611111,0.6666666666666666,0.20627170138888892,-0.08333333333333333,1.0,0.0,0.16992791878058433,0.8300720812194157,0.0,1.0,1.0,0.16666666666666666,0.7083333333333334,0.5922038774724675,0.0,1.0,0.3582524604295861,0.0,collapse,False,2,True,False,0.0,1.0,0.0,0.0,False,False,0.047752741923548066,0.1432582257706442
ECA_anchor,ECA_57,ECA_anchor,2,1,f0b02b1af45c,"[1,0,0,1,1,1,0,0]",0.49529147326568795,0.4405246310763889,0.9997324785323246,0.0,0.0,0.0,0.0,0.03125,196.0,196.0,1.1666666666666667,0.5749560138881114,1.0,0.8079969618055557,1.0208333333333333,0.223876953125,-0.05797887731481482,0.0,1.0,0.49529147326568795,0.5047085267343121,84.745337563185,0.0,0.03125,0.017361111111111112,0.006076388888888889,0.9997324785323246,0.7481553819444443,0.2518446180555556,0.8255886518255203,0.7479019638217069,transported_identity,True,2,True,False,0.5,1.0,0.0,0.0,False,False,0.045325393754961744,0.1586388781423661
ECA_anchor,ECA_177,ECA_anchor,2,1,10133ebc12ab,"[1,0,0,0,1,1,0,1]",0.5345075274584413,0.45534939236111116,0.9523655636490417,0.0,0.0,0.0,0.0,0.0,195.8888888888889,196.0,1.0,0.043581769679216974,1.0,0.7896050347222223,1.0208333333333333,0.23901367187500003,-0.05906394675925925,0.0,1.0,0.5345075274584413,0.46549247254155873,333333755.59424144,0.0,0.0,0.0,0.0,0.9523655636490417,0.9106987847222223,0.08930121527777779,0.8014792896806426,0.8669260935970385,chaotic,True,2,True,False,0.25,1.0,0.0,0.0,False,False,0.025114559113703024,0.08162231711953483
ECA_anchor,ECA_163,ECA_anchor,2,1,35f86c900b37,"[1,1,0,0,0,1,0,1]",0.5345078788410335,0.4555935329861111,0.9527649568433936,0.0,0.0,0.0,0.0,0.0,195.80555555555554,196.0,1.0,0.04257675773495126,1.0,0.7916124131944443,1.0208333333333333,0.2380913628472222,-0.056821469907407406,0.0,1.0,0.5345078788410335,0.4654921211589666,333333754.3196709,0.0,0.0,0.0,0.0,0.9527649568433936,0.9111870659722222,0.08881293402777779,0.8020525358542793,0.8677503960014392,chaotic,True,2,True,False,0.25,1.0,0.0,0.0,False,False,0.024925886718937952,0.08100913183654834
ECA_anchor,ECA_32,ECA_anchor,2,1,f0a50c2f06c6,"[0,0,0,0,0,1,0,0]",0.027636381422711572,0.0,0.11490825892982263,1.0,1.0,0.0,1.0,1.0,22.902777777777775,25.333333333333332,1.5,0.8363653298106465,0.16666666666666666,0.9808485243055555,0.13194444444444445,0.019151475694444444,-0.08333333333333333,1.0,0.0,0.027636381422711572,0.9723636185772885,0.0,1.0,1.0,0.8333333333333334,0.9416666666666668,0.11490825892982263,0.0,1.0,0.12170681229439335,0.0,collapse,True,2,True,False,0.0,0.5435644431995964,0.4564355568004036,0.0,True,False,0.001095773972601555,0.003287321917804665
ECA_anchor,ECA_77,ECA_anchor,2,1,00d4bd33c431,"[1,0,1,1,0,0,1,0]",0.5001538352988271,0.5007188585069445,0.9999866814529281,0.0,0.0,0.0,1.0,1.0,195.91666666666666,196.0,1.0,0.26878840363720363,1.0,0.944091796875,1.0208333333333333,0.055908203125,-0.015335648148148147,1.0,1.0,0.5001538352988271,0.4998461647011731,333333464.5905931,1.0,1.0,0.5,0.8249999999999998,0.9999866814529281,0.9488118489583334,0.051188151041666664,0.939533582104378,0.9487998822539513,frozen_order,True,2,True,False,0.0,1.0,0.0,0.0,False,False,0.000472932072109468,0.001418796216328404
ECA_anchor,ECA_0,ECA_anchor,2,1,05fe40575316,"[0,0,0,0,0,0,0,0]",0.0011100878850028785,0.0,0.011536070874408619,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.3333333333333333,0.8304905664001642,0.0,1.0,0.020833333333333332,0.0,-0.08333333333333333,1.0,0.0,0.0011100878850028785,0.9988899121149973,0.0,1.0,1.0,1.0,1.0,0.011536070874408619,0.0,1.0,0.014605898830536547,0.0,collapse,False,0,False,False,0.0,-0.0,1.0,0.0,False,False,0.0,0.0
ECA_anchor,ECA_8,ECA_anchor,2,1,aa38f215908c,"[0,0,0,1,0,0,0,0]",0.0012775568284038575,0.0,0.013029670765876569,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.1666666666666667,0.8294498297737305,0.0,1.0,0.020833333333333332,0.0,-0.08333333333333333,1.0,0.0,0.0012775568284038575,0.9987224431715962,0.0,1.0,1.0,1.0,1.0,0.013029670765876569,0.0,1.0,0.014740015559981556,0.0,collapse,True,2,True,False,0.25,0.5435644431995964,0.4564355568004036,0.0,True,True,0.0,0.0
ECA_anchor,ECA_4,ECA_anchor,2,1,7e47b8e4d552,"[0,0,1,0,0,0,0,0]",0.12894335600172713,0.12849934895833334,0.3736750356576235,0.20138888888888887,0.20138888888888887,0.0,1.0,1.0,156.9722222222222,164.0,1.1666666666666667,0.0731266000587007,0.798611111111111,1.0,0.8541666666666666,0.0,-0.016782407407407406,1.0,0.798611111111111,0.12894335600172713,0.8710566439982731,166666749.60142186,1.0,1.0,1.0,1.0,0.3736750356576235,0.2569986979166667,0.7430013020833334,0.7968536269783565,0.2152602413721276,frozen_order,True,2,True,False,0.0,0.5435644431995964,0.4564355568004036,0.0,True,False,0.0,0.0
ECA_anchor,ECA_64,ECA_anchor,2,1,c6301cb72525,"[0,0,0,0,0,0,1,0]",0.0012804381656591826,0.0,0.013065895437476093,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.5,0.8484941722787939,0.0,1.0,0.020833333333333332,0.0,-0.08333333333333333,1.0,0.0,0.0012804381656591826,0.9987195618343407,0.0,1.0,1.0,1.0,1.0,0.013065895437476093,0.0,1.0,0.014637362806545616,0.0,collapse,True,2,True,False,0.25,0.5435644431995964,0.4564355568004036,0.0,True,True,0.0,0.0
ECA_anchor,ECA_12,ECA_anchor,2,1,ea8184fd1772,"[0,0,1,1,0,0,0,0]",0.1605672973562536,0.1602783203125,0.4522875765140661,0.0,0.0,0.0,1.0,1.0,195.93055555555554,196.0,1.0,0.06546256601674307,1.0,1.0,1.0208333333333333,0.0,0.0,1.0,1.0,0.1605672973562536,0.8394327026437464,500000046.729209,1.0,1.0,1.0,1.0,0.4522875765140661,0.320556640625,0.679443359375,0.9943294293843046,0.2788261439206346,frozen_order,True,1,True,False,0.25,0.8112781244591328,0.18872187554086717,1.0,True,True,0.0,0.0
ECA_anchor,ECA_36,ECA_anchor,2,1,2ed6413f3f30,"[0,0,1,0,0,1,0,0]",0.028423337876007485,0.02632649739583334,0.15468558543627184,0.3819444444444445,0.3819444444444445,0.0,1.0,1.0,122.08333333333333,132.0,1.1666666666666667,0.12594733839673283,0.6180555555555556,1.0,0.6875,0.0,-0.0318287037037037,1.0,0.6180555555555556,0.028423337876007485,0.9715766621239926,166666720.34058428,1.0,1.0,1.0,1.0,0.15468558543627184,0.05265299479166668,0.9473470052083334,0.620141788320919,0.01984017031331913,frozen_order,True,2,True,False,0.0,0.8112781244591328,0.18872187554086717,0.0,True,False,0.0,0.0
