world,seed,T,branch_probability,loop_closure_rate,nontrivial_loop_closure_rate,holonomy_diversity_proxy,trivial_closure_rate
W4_random_relation,33,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,34,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,31,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,32,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,35,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,36,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,37,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,38,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,39,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,41,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,40,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,44,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,42,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,43,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,47,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,45,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,48,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,46,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,49,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,0,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,1,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,2,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,3,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,4,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,5,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,6,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,7,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,8,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,10,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,9,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,11,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,13,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,12,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,14,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,15,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,17,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,18,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,19,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,16,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,20,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,21,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,22,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,23,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,24,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,25,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,26,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,27,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,29,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,30,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,28,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,31,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,32,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,33,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,34,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,35,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,36,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,38,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,37,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,39,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,40,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,41,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,42,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,43,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,45,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,44,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,46,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,47,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,49,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,48,50,0.25,0.0,0.0,0.0,1.0
W4_random_relation,0,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,1,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,2,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,3,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,4,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,5,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,7,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,6,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,8,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,9,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,12,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,11,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,10,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,13,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,14,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,15,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,16,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,17,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,18,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,19,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,21,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,20,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,22,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,23,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,24,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,25,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,26,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,27,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,28,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,29,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,31,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,30,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,33,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,32,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,34,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,35,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,36,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,40,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,39,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,37,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,38,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,41,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,42,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,43,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,45,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,44,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,46,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,48,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,47,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,0,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,1,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,49,100,0.1,0.0,0.0,0.0,1.0
W4_random_relation,2,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,3,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,4,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,6,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,8,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,5,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,7,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,9,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,10,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,11,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,12,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,13,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,14,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,15,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,16,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,18,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,17,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,19,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,20,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,21,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,22,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,24,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,23,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,25,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,26,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,27,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,28,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,29,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,30,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,32,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,31,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,33,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,34,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,35,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,36,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,37,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,38,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,39,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,0,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,1,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,3,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,2,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,4,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,5,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,40,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,42,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,41,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,6,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,43,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,44,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,7,50,0.1,0.0,0.0,0.0,1.0
W4_random_relation,45,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,46,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,47,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,48,100,0.25,0.0,0.0,0.0,1.0
W4_random_relation,49,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,8,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,9,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,11,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,10,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,12,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,13,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,15,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,14,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,16,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,17,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,18,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,19,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,20,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,22,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,21,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,23,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,25,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,24,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,26,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,27,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,29,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,28,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,30,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,31,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,33,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,32,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,34,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,36,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,37,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,35,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,38,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,40,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,39,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,41,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,42,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,43,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,44,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,45,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,46,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,47,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,48,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,49,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,0,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,1,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,2,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,4,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,5,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,3,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,6,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,8,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,7,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,9,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,10,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,11,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,12,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,13,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,14,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,16,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,15,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,17,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,18,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,19,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,20,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,23,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,21,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,22,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,24,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,26,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,25,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,28,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,27,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,29,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,30,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,31,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,32,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,33,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,34,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,35,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,36,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,37,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,38,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,39,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,40,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,41,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,42,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,44,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,43,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,45,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,47,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,48,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,46,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,49,50,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,1,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,0,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,2,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,4,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,3,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,5,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,6,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,7,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,8,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,9,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,12,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,10,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,11,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,13,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,14,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,15,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,16,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,17,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,18,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,19,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,20,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,22,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,21,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,23,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,24,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,25,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,26,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,27,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,28,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,29,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,30,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,31,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,32,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,33,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,35,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,34,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,36,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,37,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,38,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,39,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,40,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,41,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,43,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,42,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,44,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,45,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,46,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,47,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,48,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,49,100,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,0,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,1,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,2,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,3,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,4,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,5,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,6,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,7,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,9,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,8,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,11,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,10,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,12,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,13,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,15,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,14,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,16,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,17,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,18,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,19,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,20,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,21,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,22,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,23,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,24,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,25,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,26,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,27,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,28,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,29,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,30,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,31,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,32,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,33,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,34,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,35,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,36,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,37,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,38,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,39,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,1,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,0,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,2,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,3,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,4,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,5,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,40,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,41,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,6,50,0.1,0.0,0.0,0.0,1.0
W5_global_commutative_map,42,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,43,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,44,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,46,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,45,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,47,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,48,100,0.25,0.0,0.0,0.0,1.0
W5_global_commutative_map,49,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,7,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,10,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,8,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,9,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,11,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,12,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,13,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,16,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,14,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,15,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,17,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,18,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,20,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,19,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,22,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,21,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,24,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,23,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,25,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,26,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,27,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,28,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,29,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,30,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,31,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,32,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,33,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,34,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,35,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,36,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,37,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,38,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,39,50,0.1,0.0,0.0,0.0,1.0
