system_id,seed,regime,control_type,is_control,num_states,num_transitions,constraint_params_json,transform_params_json,transform_names_json,job_elapsed_seconds,K0_size,viab_K0_H4,viab_K0_H8,viab_K0_H16,K1_size,viab_K1_H4,viab_K1_H8,viab_K1_H16,K2_size,viab_K2_H4,viab_K2_H8,viab_K2_H16,K3_size,viab_K3_H4,viab_K3_H8,viab_K3_H16,K4_size,viab_K4_H4,viab_K4_H8,viab_K4_H16,K_strict_size,viab_K_strict_H4,viab_K_strict_H8,viab_K_strict_H16,strict_kernel_fraction_H4,strict_given_loose_fraction_H4,strict_kernel_fraction_H8,strict_given_loose_fraction_H8,strict_kernel_fraction_H16,strict_given_loose_fraction_H16,capture_K_strict_Hr2,strict_capture_fraction_Hr2,capture_K_strict_Hr4,strict_capture_fraction_Hr4,capture_K_strict_Hr8,strict_capture_fraction_Hr8,recovery_rate_K_strict_capacity_loss,recovery_rate_K0_capacity_loss,mean_recovery_horizon_K_strict_capacity_loss,failed_recovery_count_K_strict_capacity_loss,recovery_rate_K_strict_integrity_damage,recovery_rate_K0_integrity_damage,mean_recovery_horizon_K_strict_integrity_damage,failed_recovery_count_K_strict_integrity_damage,recovery_rate_K_strict_option_loss,recovery_rate_K0_option_loss,mean_recovery_horizon_K_strict_option_loss,failed_recovery_count_K_strict_option_loss,recovery_rate_K_strict_repair_loss,recovery_rate_K0_repair_loss,mean_recovery_horizon_K_strict_repair_loss,failed_recovery_count_K_strict_repair_loss,strict_preserving_transition_count,mean_contraction_ratio_H4,contraction_event_rate_H4,expansion_event_rate_H4,mean_contraction_ratio_H8,contraction_event_rate_H8,expansion_event_rate_H8,mean_contraction_ratio_H16,contraction_event_rate_H16,expansion_event_rate_H16,filter_collapse_stage,strict_object_class,batch_read
structured_balanced_1919100,1919100,balanced,structured,0,2250,14631,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""balanced""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""balanced"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.39448909999919124,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,240,168,18,288,240,168,18,0.10666666666666667,0.10666666666666667,0.07466666666666667,0.07466666666666667,0.008,0.008,741,0.3293333333333333,867,0.38533333333333336,1125,0.5,0.7916666666666666,0.23866666666666667,0.47368421052631576,60,0.8958333333333334,0.31866666666666665,1.2325581395348837,30,0.9583333333333334,0.33466666666666667,0.5652173913043478,12,0.9895833333333334,0.37866666666666665,0.6526315789473685,3,12,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
structured_balanced_1919102,1919102,balanced,structured,0,2250,14631,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""balanced""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""balanced"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.3842287999996188,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,240,168,18,288,240,168,18,0.10666666666666667,0.10666666666666667,0.07466666666666667,0.07466666666666667,0.008,0.008,741,0.3293333333333333,867,0.38533333333333336,1125,0.5,0.7916666666666666,0.23866666666666667,0.47368421052631576,60,0.8958333333333334,0.31866666666666665,1.2325581395348837,30,0.9583333333333334,0.33466666666666667,0.5652173913043478,12,0.9895833333333334,0.37866666666666665,0.6526315789473685,3,12,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
structured_balanced_1919101,1919101,balanced,structured,0,2250,14667,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""balanced""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""balanced"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.39655320000019856,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,240,168,18,288,240,168,18,0.10666666666666667,0.10666666666666667,0.07466666666666667,0.07466666666666667,0.008,0.008,741,0.3293333333333333,867,0.38533333333333336,1125,0.5,0.7916666666666666,0.23866666666666667,0.47368421052631576,60,0.8958333333333334,0.31866666666666665,1.2325581395348837,30,0.9583333333333334,0.33466666666666667,0.5652173913043478,12,0.9895833333333334,0.37866666666666665,0.6526315789473685,3,12,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
structured_harsh_1412000,1412000,harsh,structured,0,2250,14388,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 3, ""min_option_strict"": 1, ""min_reach_h4"": 3, ""min_repair_strict"": 1, ""regime"": ""harsh""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 2, ""regime"": ""harsh"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.3987157000010484,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,144,90,36,0,144,90,36,0,0.04,0.04,0.016,0.016,0.0,0.0,381,0.16933333333333334,399,0.17733333333333334,399,0.17733333333333334,0.4583333333333333,0.04533333333333334,0.2727272727272727,78,0.5,0.052,1.3333333333333333,72,0.9166666666666666,0.14533333333333334,0.5454545454545454,12,0.9791666666666666,0.17466666666666666,0.6808510638297872,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
structured_harsh_1412002,1412002,harsh,structured,0,2250,14388,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 3, ""min_option_strict"": 1, ""min_reach_h4"": 3, ""min_repair_strict"": 1, ""regime"": ""harsh""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 2, ""regime"": ""harsh"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.4059999999990396,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,144,90,36,0,144,90,36,0,0.04,0.04,0.016,0.016,0.0,0.0,381,0.16933333333333334,399,0.17733333333333334,399,0.17733333333333334,0.4583333333333333,0.04533333333333334,0.2727272727272727,78,0.5,0.052,1.3333333333333333,72,0.9166666666666666,0.14533333333333334,0.5454545454545454,12,0.9791666666666666,0.17466666666666666,0.6808510638297872,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
structured_repair_rich_2629101,2629101,repair_rich,structured,0,2250,14631,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""repair_rich""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""repair_rich"", ""repair_bonus"": 2}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.3807366999990336,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,240,168,18,288,240,168,18,0.10666666666666667,0.10666666666666667,0.07466666666666667,0.07466666666666667,0.008,0.008,741,0.3293333333333333,867,0.38533333333333336,1125,0.5,0.7916666666666666,0.23866666666666667,0.47368421052631576,60,0.8958333333333334,0.31866666666666665,1.2325581395348837,30,0.9583333333333334,0.33466666666666667,0.5652173913043478,12,0.9895833333333334,0.37866666666666665,0.6526315789473685,3,12,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
structured_harsh_1412001,1412001,harsh,structured,0,2250,14397,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 3, ""min_option_strict"": 1, ""min_reach_h4"": 3, ""min_repair_strict"": 1, ""regime"": ""harsh""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 2, ""regime"": ""harsh"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.42846129999998084,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,144,90,36,0,144,90,36,0,0.04,0.04,0.016,0.016,0.0,0.0,381,0.16933333333333334,399,0.17733333333333334,399,0.17733333333333334,0.4583333333333333,0.04533333333333334,0.2727272727272727,78,0.5,0.052,1.3333333333333333,72,0.9166666666666666,0.14533333333333334,0.5454545454545454,12,0.9791666666666666,0.17466666666666666,0.6808510638297872,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
structured_repair_rich_2629100,2629100,repair_rich,structured,0,2250,14667,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""repair_rich""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""repair_rich"", ""repair_bonus"": 2}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.3917321000008087,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,240,168,18,288,240,168,18,0.10666666666666667,0.10666666666666667,0.07466666666666667,0.07466666666666667,0.008,0.008,741,0.3293333333333333,867,0.38533333333333336,1125,0.5,0.7916666666666666,0.23866666666666667,0.47368421052631576,60,0.8958333333333334,0.31866666666666665,1.2325581395348837,30,0.9583333333333334,0.33466666666666667,0.5652173913043478,12,0.9895833333333334,0.37866666666666665,0.6526315789473685,3,12,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
structured_capacity_tight_3426500,3426500,capacity_tight,structured,0,2250,14289,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""capacity_tight""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 1, ""regime"": ""capacity_tight"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.3849278999987291,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,216,168,96,0,216,168,96,0,0.07466666666666667,0.07466666666666667,0.042666666666666665,0.042666666666666665,0.0,0.0,537,0.23866666666666667,648,0.288,684,0.304,0.5833333333333334,0.11733333333333333,0.6190476190476191,90,0.8611111111111112,0.20666666666666667,1.3225806451612903,30,0.9444444444444444,0.22266666666666668,0.5882352941176471,12,0.9861111111111112,0.28,0.704225352112676,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
structured_capacity_tight_3426501,3426501,capacity_tight,structured,0,2250,14289,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""capacity_tight""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 1, ""regime"": ""capacity_tight"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.38719440000022587,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,216,168,96,0,216,168,96,0,0.07466666666666667,0.07466666666666667,0.042666666666666665,0.042666666666666665,0.0,0.0,537,0.23866666666666667,648,0.288,684,0.304,0.5833333333333334,0.11733333333333333,0.6190476190476191,90,0.8611111111111112,0.20666666666666667,1.3225806451612903,30,0.9444444444444444,0.22266666666666668,0.5882352941176471,12,0.9861111111111112,0.28,0.704225352112676,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
structured_capacity_tight_3426502,3426502,capacity_tight,structured,0,2250,14289,"{""min_capacity_strict"": 2, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""capacity_tight""}","{""commit_load"": 1, ""consume_bias"": 2, ""decay_load"": 1, ""regime"": ""capacity_tight"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.3863092999999935,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,216,168,96,0,216,168,96,0,0.07466666666666667,0.07466666666666667,0.042666666666666665,0.042666666666666665,0.0,0.0,537,0.23866666666666667,648,0.288,684,0.304,0.5833333333333334,0.11733333333333333,0.6190476190476191,90,0.8611111111111112,0.20666666666666667,1.3225806451612903,30,0.9444444444444444,0.22266666666666668,0.5882352941176471,12,0.9861111111111112,0.28,0.704225352112676,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viab_K_strict_H16,strict_zero,overfiltered_or_dead
structured_repair_rich_2629102,2629102,repair_rich,structured,0,2250,14667,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""repair_rich""}","{""commit_load"": 1, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""repair_rich"", ""repair_bonus"": 2}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.38905399999930523,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,240,168,18,288,240,168,18,0.10666666666666667,0.10666666666666667,0.07466666666666667,0.07466666666666667,0.008,0.008,741,0.3293333333333333,867,0.38533333333333336,1125,0.5,0.7916666666666666,0.23866666666666667,0.47368421052631576,60,0.8958333333333334,0.31866666666666665,1.2325581395348837,30,0.9583333333333334,0.33466666666666667,0.5652173913043478,12,0.9895833333333334,0.37866666666666665,0.6526315789473685,3,12,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
structured_commit_rich_2641300,2641300,commit_rich,structured,0,2250,16431,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""commit_rich""}","{""commit_load"": 3, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""commit_rich"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""commit_1"", ""commit_2""]",0.4422114999997575,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,240,168,18,288,240,168,18,0.10666666666666667,0.10666666666666667,0.07466666666666667,0.07466666666666667,0.008,0.008,741,0.3293333333333333,867,0.38533333333333336,1125,0.5,0.7916666666666666,0.23866666666666667,0.47368421052631576,60,0.8958333333333334,0.31866666666666665,1.2325581395348837,30,0.9583333333333334,0.33466666666666667,0.5652173913043478,12,0.9895833333333334,0.37866666666666665,0.6526315789473685,3,12,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
structured_commit_rich_2641302,2641302,commit_rich,structured,0,2250,16431,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""commit_rich""}","{""commit_load"": 3, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""commit_rich"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""commit_1"", ""commit_2""]",0.4392786000007618,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,240,168,18,288,240,168,18,0.10666666666666667,0.10666666666666667,0.07466666666666667,0.07466666666666667,0.008,0.008,741,0.3293333333333333,867,0.38533333333333336,1125,0.5,0.7916666666666666,0.23866666666666667,0.47368421052631576,60,0.8958333333333334,0.31866666666666665,1.2325581395348837,30,0.9583333333333334,0.33466666666666667,0.5652173913043478,12,0.9895833333333334,0.37866666666666665,0.6526315789473685,3,12,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
structured_commit_rich_2641301,2641301,commit_rich,structured,0,2250,16431,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 2, ""min_option_strict"": 1, ""min_reach_h4"": 5, ""min_repair_strict"": 1, ""regime"": ""commit_rich""}","{""commit_load"": 3, ""consume_bias"": 1, ""decay_load"": 1, ""regime"": ""commit_rich"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""commit_1"", ""commit_2""]",0.4452869000015198,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,288,240,168,18,288,240,168,18,0.10666666666666667,0.10666666666666667,0.07466666666666667,0.07466666666666667,0.008,0.008,741,0.3293333333333333,867,0.38533333333333336,1125,0.5,0.7916666666666666,0.23866666666666667,0.47368421052631576,60,0.8958333333333334,0.31866666666666665,1.2325581395348837,30,0.9583333333333334,0.33466666666666667,0.5652173913043478,12,0.9895833333333334,0.37866666666666665,0.6526315789473685,3,12,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,none,strict_moderate,strict_object_without_contraction_resolution
structured_permissive_2469502,2469502,permissive,structured,0,2250,12543,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 1, ""min_option_strict"": 1, ""min_reach_h4"": 8, ""min_repair_strict"": 1, ""regime"": ""permissive""}","{""commit_load"": 1, ""consume_bias"": 0, ""decay_load"": 0, ""regime"": ""permissive"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.3213994999987335,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,384,384,384,384,384,384,384,384,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.17066666666666666,909,0.404,1062,0.472,1125,0.5,1.0,0.416,0.75,0,1.0,0.456,0.6875,0,1.0,0.4533333333333333,0.625,0,1.0,0.456,0.6875,0,1662,0.8423764106942864,0.3555956678700361,0.13176895306859207,0.8575451474134215,0.259927797833935,0.030685920577617327,0.8618169754423616,0.24729241877256317,0.0,none,strict_large_or_trivial,possibly_too_permissive
structured_permissive_2469500,2469500,permissive,structured,0,2250,12579,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 1, ""min_option_strict"": 1, ""min_reach_h4"": 8, ""min_repair_strict"": 1, ""regime"": ""permissive""}","{""commit_load"": 1, ""consume_bias"": 0, ""decay_load"": 0, ""regime"": ""permissive"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.33693010000024515,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,384,384,384,384,384,384,384,384,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.17066666666666666,909,0.404,1062,0.472,1125,0.5,1.0,0.416,0.75,0,1.0,0.456,0.6875,0,1.0,0.4533333333333333,0.625,0,1.0,0.456,0.6875,0,1662,0.8423764106942864,0.3555956678700361,0.13176895306859207,0.8575451474134215,0.259927797833935,0.030685920577617327,0.8618169754423616,0.24729241877256317,0.0,none,strict_large_or_trivial,possibly_too_permissive
structured_permissive_2469501,2469501,permissive,structured,0,2250,12579,"{""min_capacity_strict"": 1, ""min_integrity_strict"": 1, ""min_option_strict"": 1, ""min_reach_h4"": 8, ""min_repair_strict"": 1, ""regime"": ""permissive""}","{""commit_load"": 1, ""consume_bias"": 0, ""decay_load"": 0, ""regime"": ""permissive"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0""]",0.33423319999928935,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,1500,1500,1500,1500,384,384,384,384,384,384,384,384,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.17066666666666666,909,0.404,1062,0.472,1125,0.5,1.0,0.416,0.75,0,1.0,0.456,0.6875,0,1.0,0.4533333333333333,0.625,0,1.0,0.456,0.6875,0,1662,0.8423764106942864,0.3555956678700361,0.13176895306859207,0.8575451474134215,0.259927797833935,0.030685920577617327,0.8618169754423616,0.24729241877256317,0.0,none,strict_large_or_trivial,possibly_too_permissive
dense_permissive_control_balanced_5791100,5791100,balanced,dense_permissive_control,1,2250,19773,"{""min_capacity_strict"": 0, ""min_integrity_strict"": 1, ""min_option_strict"": 0, ""min_reach_h4"": 12, ""min_repair_strict"": 0, ""regime"": ""balanced""}","{""commit_load"": 1, ""consume_bias"": 0, ""decay_load"": 0, ""regime"": ""balanced"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""free_expand"", ""free_repair"", ""free_harvest"", ""free_reroute""]",0.5330987999986974,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,900,900,900,900,900,900,900,900,0.4,0.4,0.4,0.4,0.4,0.4,1125,0.5,1125,0.5,1125,0.5,1.0,0.5,0.0,0,1.0,0.5,0.5,0,1.0,0.5,0.0,0,1.0,0.5,0.0,0,7149,0.8991800002306443,0.2433906840117499,0.15107007973143097,0.8639130485056414,0.263533361309274,0.004616030214015947,0.8601184243776981,0.26814939152329,0.0,none,strict_large_or_trivial,possibly_too_permissive
dense_permissive_control_balanced_5791101,5791101,balanced,dense_permissive_control,1,2250,19773,"{""min_capacity_strict"": 0, ""min_integrity_strict"": 1, ""min_option_strict"": 0, ""min_reach_h4"": 12, ""min_repair_strict"": 0, ""regime"": ""balanced""}","{""commit_load"": 1, ""consume_bias"": 0, ""decay_load"": 0, ""regime"": ""balanced"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""free_expand"", ""free_repair"", ""free_harvest"", ""free_reroute""]",0.5380896999995457,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,900,900,900,900,900,900,900,900,0.4,0.4,0.4,0.4,0.4,0.4,1125,0.5,1125,0.5,1125,0.5,1.0,0.5,0.0,0,1.0,0.5,0.5,0,1.0,0.5,0.0,0,1.0,0.5,0.0,0,7149,0.8991800002306443,0.2433906840117499,0.15107007973143097,0.8639130485056414,0.263533361309274,0.004616030214015947,0.8601184243776981,0.26814939152329,0.0,none,strict_large_or_trivial,possibly_too_permissive
dense_permissive_control_harsh_4897601,4897601,harsh,dense_permissive_control,1,2250,19773,"{""min_capacity_strict"": 0, ""min_integrity_strict"": 1, ""min_option_strict"": 0, ""min_reach_h4"": 12, ""min_repair_strict"": 0, ""regime"": ""harsh""}","{""commit_load"": 1, ""consume_bias"": 0, ""decay_load"": 0, ""regime"": ""harsh"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""free_expand"", ""free_repair"", ""free_harvest"", ""free_reroute""]",0.5197813999984646,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,900,900,900,900,900,900,900,900,0.4,0.4,0.4,0.4,0.4,0.4,1125,0.5,1125,0.5,1125,0.5,1.0,0.5,0.0,0,1.0,0.5,0.5,0,1.0,0.5,0.0,0,1.0,0.5,0.0,0,7149,0.8991800002306443,0.2433906840117499,0.15107007973143097,0.8639130485056414,0.263533361309274,0.004616030214015947,0.8601184243776981,0.26814939152329,0.0,none,strict_large_or_trivial,possibly_too_permissive
dense_permissive_control_permissive_6740502,6740502,permissive,dense_permissive_control,1,2250,19773,"{""min_capacity_strict"": 0, ""min_integrity_strict"": 1, ""min_option_strict"": 0, ""min_reach_h4"": 12, ""min_repair_strict"": 0, ""regime"": ""permissive""}","{""commit_load"": 1, ""consume_bias"": 0, ""decay_load"": 0, ""regime"": ""permissive"", ""repair_bonus"": 0}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""free_expand"", ""free_repair"", ""free_harvest"", ""free_reroute""]",0.540711999999985,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,900,900,900,900,900,900,900,900,0.4,0.4,0.4,0.4,0.4,0.4,1125,0.5,1125,0.5,1125,0.5,1.0,0.5,0.0,0,1.0,0.5,0.5,0,1.0,0.5,0.0,0,1.0,0.5,0.0,0,7149,0.8991800002306443,0.2433906840117499,0.15107007973143097,0.8639130485056414,0.263533361309274,0.004616030214015947,0.8601184243776981,0.26814939152329,0.0,none,strict_large_or_trivial,possibly_too_permissive
dense_permissive_control_repair_rich_6991101,6991101,repair_rich,dense_permissive_control,1,2250,19773,"{""min_capacity_strict"": 0, ""min_integrity_strict"": 1, ""min_option_strict"": 0, ""min_reach_h4"": 12, ""min_repair_strict"": 0, ""regime"": ""repair_rich""}","{""commit_load"": 1, ""consume_bias"": 0, ""decay_load"": 0, ""regime"": ""repair_rich"", ""repair_bonus"": 2}","[""expand"", ""maintain"", ""repair"", ""harvest"", ""reroute"", ""decay_integrity"", ""decay_option"", ""commit_0"", ""free_expand"", ""free_repair"", ""free_harvest"", ""free_reroute""]",0.5192425999994157,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250,900,900,900,900,900,900,900,900,0.4,0.4,0.4,0.4,0.4,0.4,1125,0.5,1125,0.5,1125,0.5,1.0,0.5,0.0,0,1.0,0.5,0.5,0,1.0,0.5,0.0,0,1.0,0.5,0.0,0,7149,0.8891537019999659,0.25388166177087707,0.15190935795216115,0.8532875177655842,0.27192614351657574,0.004616030214015947,0.8491160285725831,0.2765421737305917,0.0,none,strict_large_or_trivial,possibly_too_permissive
