space,parent_rule_id,rule_id,control_type,dominant_active_neighborhood,dominant_active_neighborhood_count,mechanism_label,symbol_turnover_by_phase_proxy,phase_sequence_length
q3_radius1,q3r1_s7_0022,q3r1_s7_0012,stratum_null_q3r1_s7_0012,"(1, 1, 1)",244,travelling,0.6031494140625,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0011,stratum_null_q3r1_s7_0011,"(0, 1, 1)",197,travelling,0.43896484375,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0022_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",990,domain-wall-like,0.570556640625,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0008,stratum_null_q3r1_s7_0008,"(0, 1, 1)",162,travelling,0.53125,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0023_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1026,oscillatory,0.0,2
q3_radius1,q3r1_s7_0022,q3r1_s7_0018,stratum_null_q3r1_s7_0018,"(0, 2, 0)",258,travelling,0.1005859375,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0020,stratum_null_q3r1_s7_0020,"(0, 1, 0)",199,emitter-like,0.5244140625,17
q3_radius1,q3r1_s7_0022,q3r1_s7_0005,stratum_null_q3r1_s7_0005,"(1, 1, 2)",168,emitter-like,0.634521484375,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0023_center_only_projection,center_only_projection,"(0, 2, 2)",229,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0023,q3r1_s7_0014,stratum_null_q3r1_s7_0014,"(1, 2, 1)",269,travelling,0.338623046875,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0023_right_neighbor_removed,right_neighbor_removed,"(0, 2, 0)",397,travelling,0.129150390625,16
q3_radius1,q3r1_s7_0023,q3r1_s7_0023_left_neighbor_removed,left_neighbor_removed,"(2, 1, 2)",143,emitter-like,0.135009765625,16
q3_radius1,q3r1_s7_0023,q3r1_s7_0023,raw,"(2, 2, 2)",258,emitter-like,0.5931396484375,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0013,stratum_null_q3r1_s7_0013,"(0, 2, 0)",486,emitter-like,0.1966552734375,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0006,stratum_null_q3r1_s7_0006,"(1, 1, 1)",137,local-phase-clock-like,0.001220703125,11
q3_radius1,q3r1_s7_0023,q3r1_s7_0003,stratum_null_q3r1_s7_0003,"(1, 2, 2)",139,domain-wall-like,0.6373291015625,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0023_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 1, 2)",309,travelling,0.602294921875,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0017,stratum_null_q3r1_s7_0017,"(2, 2, 2)",777,travelling,0.5352783203125,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0023_output_histogram_random,output_distribution_matched_random,"(2, 1, 2)",139,emitter-like,0.430419921875,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0024,raw,"(2, 2, 2)",570,travelling,0.4588623046875,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0018,stratum_null_q3r1_s7_0018,"(0, 2, 0)",258,travelling,0.1005859375,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0024_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1028,oscillatory,0.0,2
q3_radius1,q3r1_s7_0024,q3r1_s7_0009,stratum_null_q3r1_s7_0009,"(1, 1, 1)",9,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0023,q3r1_s7_0008,stratum_null_q3r1_s7_0008,"(0, 1, 1)",162,travelling,0.53125,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0024_center_only_projection,center_only_projection,"(0, 2, 0)",279,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0023,q3r1_s7_0000,stratum_null_q3r1_s7_0000,"(0, 2, 1)",182,emitter-like,0.3460693359375,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0024_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",712,domain-wall-like,0.2618408203125,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0015,stratum_null_q3r1_s7_0015,"(0, 2, 0)",467,travelling,0.2877197265625,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0024_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",724,travelling,0.2659912109375,17
q3_radius1,q3r1_s7_0023,q3r1_s7_0005,stratum_null_q3r1_s7_0005,"(1, 1, 2)",168,emitter-like,0.634521484375,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0024_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",594,travelling,0.4552001953125,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0010,stratum_null_q3r1_s7_0010,"(0, 1, 2)",100,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s1_0004,q2r2_s1_0004_center_only_projection,center_only_projection,"(1, 1, 1, 1, 1)",1025,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0024,q3r1_s7_0001,stratum_null_q3r1_s7_0001,"(1, 1, 1)",768,travelling,0.4427490234375,17
q2_radius2,q2r2_s1_0004,q2r2_s1_0004_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1, 1, 1)",1029,local-phase-clock-like,0.0,2
q3_radius1,q3r1_s7_0024,q3r1_s7_0024_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",998,travelling,0.043212890625,2
q3_radius1,q3r1_s7_0024,q3r1_s7_0002,stratum_null_q3r1_s7_0002,"(1, 1, 1)",392,travelling,0.418212890625,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0011,stratum_null_q3r1_s7_0011,"(0, 1, 1)",197,travelling,0.43896484375,17
q2_radius2,q2r2_s1_0004,q2r2_s1_0004,raw,"(1, 1, 1, 1, 1)",657,travelling,0.4984130859375,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0012,stratum_null_q3r1_s7_0012,"(1, 1, 1)",244,travelling,0.6031494140625,17
q2_radius2,q2r2_s1_0004,q2r2_s1_0004_inner_neighbors_only,inner_neighbors_only,"(1, 1, 1, 1, 1)",979,travelling,0.039306640625,2
q3_radius1,q3r1_s7_0024,q3r1_s7_0016,stratum_null_q3r1_s7_0016,"(1, 1, 1)",270,emitter-like,0.353271484375,17
q2_radius2,q2r2_s1_0004,q2r2_s1_0004_outer_neighbors_removed,outer_neighbors_removed,"(1, 1, 1, 1, 1)",987,travelling,0.03271484375,2
q2_radius2,q2r2_s1_0004,q2r2_s1_0004_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1, 1, 1)",950,travelling,0.06787109375,3
q3_radius1,q3r1_s7_0024,q3r1_s7_0022,stratum_null_q3r1_s7_0022,"(0, 2, 1)",148,travelling,0.5863037109375,17
q2_radius2,q2r2_s1_0004,q2r2_s1_0004_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1, 1, 1)",537,travelling,0.49169921875,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0008,stratum_null_q3r1_s7_0008,"(0, 1, 1)",162,travelling,0.53125,17
q2_radius2,q2r2_s1_0004,q2r2_s1_0004_output_histogram_random,output_distribution_matched_random,"(1, 1, 1, 1, 1)",726,travelling,0.28271484375,17
q3_radius1,q3r1_s7_0024,q3r1_s7_0020,stratum_null_q3r1_s7_0020,"(0, 1, 0)",199,emitter-like,0.5244140625,17
q2_radius2,q2r2_s1_0004,q2r2_s1_0022,stratum_null_q2r2_s1_0022,"(1, 1, 1, 1, 1)",143,emitter-like,0.4969482421875,16
q2_radius2,q2r2_s1_0004,q2r2_s1_0017,stratum_null_q2r2_s1_0017,"(0, 0, 1, 1, 0)",329,travelling,0.463134765625,17
q2_radius2,q2r2_s1_0004,q2r2_s1_0044,stratum_null_q2r2_s1_0044,"(1, 1, 1, 1, 1)",986,travelling,0.033935546875,3
q2_radius2,q2r2_s1_0043,q2r2_s1_0043_center_only_projection,center_only_projection,"(1, 1, 1, 1, 1)",1024,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s1_0043,q2r2_s1_0043_left_neighbor_removed,left_neighbor_removed,"(1, 1, 1, 1, 1)",1024,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s1_0004,q2r2_s1_0041,stratum_null_q2r2_s1_0041,"(0, 0, 1, 0, 1)",133,travelling,0.031982421875,2
q2_radius2,q2r2_s1_0004,q2r2_s1_0005,stratum_null_q2r2_s1_0005,"(1, 1, 1, 1, 1)",452,emitter-like,0.48046875,17
q2_radius2,q2r2_s1_0004,q2r2_s1_0025,stratum_null_q2r2_s1_0025,"(1, 1, 1, 1, 1)",278,emitter-like,0.18017578125,14
q2_radius2,q2r2_s1_0004,q2r2_s1_0032,stratum_null_q2r2_s1_0032,"(1, 1, 1, 1, 1)",581,oscillatory,0.0076904296875,12
q2_radius2,q2r2_s1_0043,q2r2_s1_0043_inner_neighbors_only,inner_neighbors_only,"(1, 1, 1, 1, 1)",970,travelling,0.02734375,2
q2_radius2,q2r2_s1_0043,q2r2_s1_0043_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1, 1, 1)",925,travelling,0.5037841796875,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0043,raw,"(1, 1, 1, 1, 1)",968,travelling,0.241455078125,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0043_right_neighbor_removed,right_neighbor_removed,"(1, 1, 1, 1, 1)",966,oscillatory,0.2203369140625,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0043_outer_neighbors_removed,outer_neighbors_removed,"(1, 1, 1, 1, 1)",973,travelling,0.028076171875,2
q2_radius2,q2r2_s1_0004,q2r2_s1_0007,stratum_null_q2r2_s1_0007,"(1, 1, 1, 1, 1)",431,travelling,0.0941162109375,14
q2_radius2,q2r2_s1_0004,q2r2_s1_0014,stratum_null_q2r2_s1_0014,"(1, 1, 1, 1, 1)",197,travelling,0.50244140625,17
q2_radius2,q2r2_s1_0004,q2r2_s1_0038,stratum_null_q2r2_s1_0038,"(0, 0, 1, 0, 1)",121,emitter-like,0.4698486328125,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0010,stratum_null_q2r2_s1_0010,"(0, 1, 1, 1, 0)",150,travelling,0.0556640625,3
q2_radius2,q2r2_s1_0043,q2r2_s1_0013,stratum_null_q2r2_s1_0013,"(0, 0, 1, 1, 1)",257,travelling,0.0965576171875,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0011,stratum_null_q2r2_s1_0011,"(1, 1, 1, 1, 1)",186,travelling,0.028564453125,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0035,stratum_null_q2r2_s1_0035,"(1, 1, 1, 1, 1)",1026,local-phase-clock-like,0.0,8
q2_radius2,q2r2_s2_0007,q2r2_s2_0007_center_only_projection,center_only_projection,"(0, 0, 1, 0, 0)",8,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s1_0043,q2r2_s1_0009,stratum_null_q2r2_s1_0009,"(1, 1, 1, 1, 1)",959,travelling,0.074462890625,15
q2_radius2,q2r2_s1_0043,q2r2_s1_0001,stratum_null_q2r2_s1_0001,"(1, 1, 1, 1, 1)",155,travelling,0.496337890625,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0043_output_histogram_random,output_distribution_matched_random,"(1, 1, 1, 1, 1)",478,travelling,0.573974609375,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0012,stratum_null_q2r2_s1_0012,"(0, 0, 1, 0, 1)",181,travelling,0.4888916015625,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0008,stratum_null_q2r2_s1_0008,"(0, 0, 1, 0, 0)",513,travelling,0.41357421875,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0003,stratum_null_q2r2_s1_0003,"(0, 0, 1, 1, 1)",116,travelling,0.2855224609375,17
q2_radius2,q2r2_s1_0043,q2r2_s1_0033,stratum_null_q2r2_s1_0033,"(1, 0, 1, 0, 1)",154,travelling,0.355712890625,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0007_right_neighbor_removed,right_neighbor_removed,"(0, 0, 1, 0, 0)",345,travelling,0.048095703125,2
q2_radius2,q2r2_s2_0007,q2r2_s2_0007_inner_neighbors_only,inner_neighbors_only,"(1, 1, 1, 1, 1)",235,travelling,0.2401123046875,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0007_outer_neighbors_removed,outer_neighbors_removed,"(0, 1, 1, 1, 1)",165,travelling,0.2813720703125,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0007,raw,"(0, 0, 1, 1, 1)",157,emitter-like,0.5162353515625,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0007_left_neighbor_removed,left_neighbor_removed,"(0, 1, 1, 0, 1)",173,travelling,0.41064453125,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0007_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 0, 1, 0, 1)",755,travelling,0.226318359375,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0004,stratum_null_q2r2_s2_0004,"(0, 0, 1, 1, 0)",160,travelling,0.0474853515625,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0030_center_only_projection,center_only_projection,"(0, 0, 1, 0, 1)",8,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s2_0007,q2r2_s2_0008,stratum_null_q2r2_s2_0008,"(0, 1, 1, 0, 0)",86,travelling,0.0303955078125,5
q2_radius2,q2r2_s4_0030,q2r2_s4_0030_left_neighbor_removed,left_neighbor_removed,"(0, 0, 1, 1, 1)",7,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s2_0007,q2r2_s2_0046,stratum_null_q2r2_s2_0046,"(0, 0, 1, 0, 0)",152,travelling,0.32275390625,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0007_output_histogram_random,output_distribution_matched_random,"(1, 1, 1, 1, 1)",445,travelling,0.1593017578125,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0045,stratum_null_q2r2_s2_0045,"(1, 0, 1, 1, 0)",226,emitter-like,0.493896484375,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0000,stratum_null_q2r2_s2_0000,"(0, 0, 1, 1, 1)",220,travelling,0.5135498046875,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0033,stratum_null_q2r2_s2_0033,"(1, 1, 1, 1, 1)",185,travelling,0.570556640625,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0029,stratum_null_q2r2_s2_0029,"(0, 0, 1, 0, 0)",365,travelling,0.3802490234375,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0030_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 0, 1, 1, 0)",37,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s2_0007,q2r2_s2_0010,stratum_null_q2r2_s2_0010,"(0, 0, 1, 1, 0)",204,travelling,0.47021484375,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0030_inner_neighbors_only,inner_neighbors_only,"(0, 0, 1, 0, 0)",150,emitter-like,0.060302734375,14
q2_radius2,q2r2_s4_0030,q2r2_s4_0030_outer_neighbors_removed,outer_neighbors_removed,"(0, 0, 1, 1, 0)",140,emitter-like,0.06005859375,14
q2_radius2,q2r2_s2_0007,q2r2_s2_0049,stratum_null_q2r2_s2_0049,"(1, 1, 1, 1, 0)",133,travelling,0.3651123046875,17
q2_radius2,q2r2_s2_0007,q2r2_s2_0030,stratum_null_q2r2_s2_0030,"(1, 1, 1, 1, 1)",572,travelling,0.527587890625,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0030,raw,"(0, 0, 1, 1, 1)",344,travelling,0.523193359375,16
q2_radius2,q2r2_s4_0030,q2r2_s4_0030_right_neighbor_removed,right_neighbor_removed,"(0, 1, 1, 1, 0)",264,travelling,0.3701171875,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0039,stratum_null_q2r2_s4_0039,"(0, 0, 1, 1, 1)",181,travelling,0.042724609375,2
q2_radius2,q2r2_s4_0030,q2r2_s4_0030_output_histogram_random,output_distribution_matched_random,"(1, 1, 1, 1, 1)",447,emitter-like,0.47802734375,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0048,stratum_null_q2r2_s4_0048,"(1, 1, 1, 1, 1)",522,travelling,0.4063720703125,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0034,stratum_null_q2r2_s4_0034,"(0, 1, 1, 0, 0)",157,travelling,0.52587890625,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0029,stratum_null_q2r2_s4_0029,"(1, 1, 1, 1, 1)",450,travelling,0.4342041015625,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0003,stratum_null_q2r2_s4_0003,"(1, 0, 1, 0, 1)",191,travelling,0.430908203125,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0044,stratum_null_q2r2_s4_0044,"(0, 0, 1, 0, 0)",285,travelling,0.0833740234375,16
q2_radius2,q2r2_s4_0030,q2r2_s4_0045,stratum_null_q2r2_s4_0045,"(0, 0, 1, 1, 0)",129,travelling,0.4649658203125,16
q2_radius2,q2r2_s4_0030,q2r2_s4_0009,stratum_null_q2r2_s4_0009,"(1, 0, 1, 0, 1)",152,travelling,0.4940185546875,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0002_center_only_projection,center_only_projection,"(0, 0, 1, 1, 0)",102,local-phase-clock-like,0.0,1
q2_radius2,q2r2_s7_0002,q2r2_s7_0002_left_neighbor_removed,left_neighbor_removed,"(0, 0, 1, 0, 0)",275,travelling,0.017822265625,3
q2_radius2,q2r2_s7_0002,q2r2_s7_0002_right_neighbor_removed,right_neighbor_removed,"(0, 0, 1, 0, 0)",291,travelling,0.01806640625,3
q2_radius2,q2r2_s4_0030,q2r2_s4_0020,stratum_null_q2r2_s4_0020,"(1, 0, 1, 0, 1)",607,travelling,0.230224609375,17
q2_radius2,q2r2_s4_0030,q2r2_s4_0002,stratum_null_q2r2_s4_0002,"(1, 1, 1, 1, 1)",483,emitter-like,0.462158203125,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0002,raw,"(0, 0, 1, 0, 0)",243,travelling,0.4310302734375,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0002_inner_neighbors_only,inner_neighbors_only,"(1, 1, 1, 1, 1)",780,travelling,0.443115234375,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0002_outer_neighbors_removed,outer_neighbors_removed,"(1, 1, 1, 1, 1)",786,domain-wall-like,0.443359375,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_center_only_projection,center_only_projection,"(0, 0, 1, 0, 0)",8,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s7_0002,q2r2_s7_0000,stratum_null_q2r2_s7_0000,"(0, 1, 1, 0, 0)",36,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s7_0002,q2r2_s7_0002_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 0, 1, 0, 0)",247,travelling,0.4276123046875,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0005,stratum_null_q2r2_s7_0005,"(1, 1, 1, 1, 1)",245,travelling,0.4034423828125,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0002_output_histogram_random,output_distribution_matched_random,"(0, 0, 1, 0, 0)",133,travelling,0.14208984375,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0023,stratum_null_q2r2_s7_0023,"(0, 0, 1, 1, 0)",161,emitter-like,0.069091796875,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0017,stratum_null_q2r2_s7_0017,"(1, 0, 1, 0, 1)",346,travelling,0.5390625,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0012,stratum_null_q2r2_s7_0012,"(0, 0, 1, 0, 0)",107,travelling,0.4554443359375,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0005,raw,"(1, 1, 1, 1, 1)",245,travelling,0.4034423828125,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0019,stratum_null_q2r2_s7_0019,"(0, 1, 1, 0, 0)",155,travelling,0.456298828125,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0020,stratum_null_q2r2_s7_0020,"(1, 0, 1, 0, 1)",404,travelling,0.3802490234375,16
q2_radius2,q2r2_s7_0002,q2r2_s7_0024,stratum_null_q2r2_s7_0024,"(0, 0, 1, 1, 0)",163,travelling,0.4471435546875,17
q2_radius2,q2r2_s7_0002,q2r2_s7_0007,stratum_null_q2r2_s7_0007,"(0, 0, 1, 1, 0)",200,travelling,0.094970703125,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1, 1, 1)",283,travelling,0.421142578125,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_left_neighbor_removed,left_neighbor_removed,"(0, 0, 1, 1, 0)",487,travelling,0.06787109375,3
q2_radius2,q2r2_s7_0002,q2r2_s7_0006,stratum_null_q2r2_s7_0006,"(0, 0, 1, 0, 0)",894,travelling,0.1705322265625,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_right_neighbor_removed,right_neighbor_removed,"(0, 0, 1, 1, 0)",485,travelling,0.072265625,3
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_inner_neighbors_only,inner_neighbors_only,"(0, 0, 1, 0, 0)",324,travelling,0.2620849609375,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_outer_neighbors_removed,outer_neighbors_removed,"(0, 0, 1, 0, 0)",275,travelling,0.2489013671875,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0023,stratum_null_q2r2_s7_0023,"(0, 0, 1, 1, 0)",161,emitter-like,0.069091796875,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0000,stratum_null_q2r2_s7_0000,"(0, 1, 1, 0, 0)",36,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_output_histogram_random,output_distribution_matched_random,"(1, 1, 1, 1, 1)",460,emitter-like,0.49951171875,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0002,stratum_null_q2r2_s7_0002,"(0, 0, 1, 0, 0)",243,travelling,0.4310302734375,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0017,stratum_null_q2r2_s7_0017,"(1, 0, 1, 0, 1)",346,travelling,0.5390625,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0020,stratum_null_q2r2_s7_0020,"(1, 0, 1, 0, 1)",404,travelling,0.3802490234375,16
q2_radius2,q2r2_s7_0005,q2r2_s7_0007,stratum_null_q2r2_s7_0007,"(0, 0, 1, 1, 0)",200,travelling,0.094970703125,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0012,stratum_null_q2r2_s7_0012,"(0, 0, 1, 0, 0)",107,travelling,0.4554443359375,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0019,stratum_null_q2r2_s7_0019,"(0, 1, 1, 0, 0)",155,travelling,0.456298828125,17
q2_radius2,q2r2_s7_0005,q2r2_s7_0024,stratum_null_q2r2_s7_0024,"(0, 0, 1, 1, 0)",163,travelling,0.4471435546875,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_center_only_projection,center_only_projection,"(0, 0, 1, 0, 0)",204,local-phase-clock-like,0.0,1
q2_radius2,q2r2_s7_0005,q2r2_s7_0006,stratum_null_q2r2_s7_0006,"(0, 0, 1, 0, 0)",894,travelling,0.1705322265625,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0006,raw,"(0, 0, 1, 0, 0)",894,travelling,0.1705322265625,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_inner_neighbors_only,inner_neighbors_only,"(1, 0, 1, 0, 1)",170,local-phase-clock-like,0.0,1
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 0, 1, 0, 0)",616,travelling,0.1885986328125,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_outer_neighbors_removed,outer_neighbors_removed,"(1, 1, 1, 1, 1)",102,local-phase-clock-like,0.0,1
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_left_neighbor_removed,left_neighbor_removed,"(1, 0, 1, 0, 1)",882,travelling,0.3447265625,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_right_neighbor_removed,right_neighbor_removed,"(1, 0, 1, 0, 1)",916,travelling,0.375732421875,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0010,stratum_null_q2r2_s7_0010,"(1, 1, 1, 1, 1)",664,local-phase-clock-like,0.00634765625,12
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_left_neighbor_removed,left_neighbor_removed,"(0, 1, 1, 0, 0)",10,local-phase-clock-like,0.0,3
q2_radius2,q2r2_s7_0006,q2r2_s7_0024,stratum_null_q2r2_s7_0024,"(0, 0, 1, 1, 0)",163,travelling,0.4471435546875,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0012,stratum_null_q2r2_s7_0012,"(0, 0, 1, 0, 0)",107,travelling,0.4554443359375,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_output_histogram_random,output_distribution_matched_random,"(0, 1, 1, 1, 0)",157,travelling,0.5643310546875,16
q2_radius2,q2r2_s7_0006,q2r2_s7_0019,stratum_null_q2r2_s7_0019,"(0, 1, 1, 0, 0)",155,travelling,0.456298828125,17
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_right_neighbor_removed,right_neighbor_removed,"(0, 0, 1, 0, 0)",12,local-phase-clock-like,0.0,3
q2_radius2,q2r2_s7_0006,q2r2_s7_0007,stratum_null_q2r2_s7_0007,"(0, 0, 1, 1, 0)",200,travelling,0.094970703125,17
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_inner_neighbors_only,inner_neighbors_only,"(0, 0, 1, 1, 0)",9,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_outer_neighbors_removed,outer_neighbors_removed,"(0, 0, 1, 1, 0)",7,local-phase-clock-like,0.0,2
q2_radius2,q2r2_s7_0006,q2r2_s7_0005,stratum_null_q2r2_s7_0005,"(1, 1, 1, 1, 1)",245,travelling,0.4034423828125,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0023,stratum_null_q2r2_s7_0023,"(0, 0, 1, 1, 0)",161,emitter-like,0.069091796875,17
q2_radius2,q2r2_s7_0007,q2r2_s7_0007,raw,"(0, 0, 1, 1, 0)",200,travelling,0.094970703125,17
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_center_only_projection,center_only_projection,"(0, 1, 1, 0, 0)",170,local-phase-clock-like,0.0,1
q2_radius2,q2r2_s7_0006,q2r2_s7_0002,stratum_null_q2r2_s7_0002,"(0, 0, 1, 0, 0)",243,travelling,0.4310302734375,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0017,stratum_null_q2r2_s7_0017,"(1, 0, 1, 0, 1)",346,travelling,0.5390625,17
q2_radius2,q2r2_s7_0006,q2r2_s7_0020,stratum_null_q2r2_s7_0020,"(1, 0, 1, 0, 1)",404,travelling,0.3802490234375,16
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 0, 1, 0, 0)",178,travelling,0.0799560546875,17
q2_radius2,q2r2_s7_0007,q2r2_s7_0010,stratum_null_q2r2_s7_0010,"(1, 1, 1, 1, 1)",664,local-phase-clock-like,0.00634765625,12
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_output_histogram_random,output_distribution_matched_random,"(0, 0, 1, 0, 0)",277,travelling,0.1685791015625,16
q2_radius2,q2r2_s7_0007,q2r2_s7_0005,stratum_null_q2r2_s7_0005,"(1, 1, 1, 1, 1)",245,travelling,0.4034423828125,17
