space,parent_rule_id,control_rule_id,control_type,q,radius,table_digest
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_center_only_projection,center_only_projection,2,2,de8a847bff8c
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_left_neighbor_removed,left_neighbor_removed,2,2,eedf3be10280
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_right_neighbor_removed,right_neighbor_removed,2,2,ea080b2c7b9c
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_inner_neighbors_only,inner_neighbors_only,2,2,a15c2a84dd48
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_outer_neighbors_removed,outer_neighbors_removed,2,2,a15c2a84dd48
q2_radius2,q2r2_s7_0005,q2r2_s7_0005_output_histogram_random,output_distribution_matched_random,2,2,eaa265c15a61
q2_radius2,q2r2_s7_0005,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0005,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0005,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0005,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0005,q2r2_s7_0000,stratum_null_q2r2_s7_0000,2,2,d96dadccd152
q2_radius2,q2r2_s7_0005,q2r2_s7_0024,stratum_null_q2r2_s7_0024,2,2,aabd0adbdca5
q2_radius2,q2r2_s7_0005,q2r2_s7_0012,stratum_null_q2r2_s7_0012,2,2,cbe0b59fca60
q2_radius2,q2r2_s7_0005,q2r2_s7_0019,stratum_null_q2r2_s7_0019,2,2,c2fda5902a74
q2_radius2,q2r2_s7_0005,q2r2_s7_0006,stratum_null_q2r2_s7_0006,2,2,8959036a564c
q2_radius2,q2r2_s7_0005,q2r2_s7_0007,stratum_null_q2r2_s7_0007,2,2,1f20fa194a4e
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_center_only_projection,center_only_projection,2,2,80ba88ec1a93
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_left_neighbor_removed,left_neighbor_removed,2,2,7861aee057b2
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_right_neighbor_removed,right_neighbor_removed,2,2,0dbdeeeaf5fc
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,8959036a564c
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_inner_neighbors_only,inner_neighbors_only,2,2,80ba88ec1a93
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_outer_neighbors_removed,outer_neighbors_removed,2,2,80ba88ec1a93
q2_radius2,q2r2_s7_0006,q2r2_s7_0006_output_histogram_random,output_distribution_matched_random,2,2,754b5579f136
q2_radius2,q2r2_s7_0006,q2r2_s7_0024,stratum_null_q2r2_s7_0024,2,2,aabd0adbdca5
q2_radius2,q2r2_s7_0006,q2r2_s7_0012,stratum_null_q2r2_s7_0012,2,2,cbe0b59fca60
q2_radius2,q2r2_s7_0006,q2r2_s7_0019,stratum_null_q2r2_s7_0019,2,2,c2fda5902a74
q2_radius2,q2r2_s7_0006,q2r2_s7_0007,stratum_null_q2r2_s7_0007,2,2,1f20fa194a4e
q2_radius2,q2r2_s7_0006,q2r2_s7_0010,stratum_null_q2r2_s7_0010,2,2,dce1d1a888b9
q2_radius2,q2r2_s7_0006,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0006,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0006,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0006,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0006,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_center_only_projection,center_only_projection,2,2,80ba88ec1a93
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_left_neighbor_removed,left_neighbor_removed,2,2,17230e647c1b
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_right_neighbor_removed,right_neighbor_removed,2,2,ffe961fa9684
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,1f20fa194a4e
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_inner_neighbors_only,inner_neighbors_only,2,2,aa515acf9d86
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_outer_neighbors_removed,outer_neighbors_removed,2,2,aa515acf9d86
q2_radius2,q2r2_s7_0007,q2r2_s7_0007_output_histogram_random,output_distribution_matched_random,2,2,0d31309e9855
q2_radius2,q2r2_s7_0007,q2r2_s7_0024,stratum_null_q2r2_s7_0024,2,2,aabd0adbdca5
q2_radius2,q2r2_s7_0007,q2r2_s7_0012,stratum_null_q2r2_s7_0012,2,2,cbe0b59fca60
q2_radius2,q2r2_s7_0007,q2r2_s7_0019,stratum_null_q2r2_s7_0019,2,2,c2fda5902a74
q2_radius2,q2r2_s7_0007,q2r2_s7_0006,stratum_null_q2r2_s7_0006,2,2,8959036a564c
q2_radius2,q2r2_s7_0007,q2r2_s7_0010,stratum_null_q2r2_s7_0010,2,2,dce1d1a888b9
q2_radius2,q2r2_s7_0007,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0007,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0007,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0007,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0007,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0009,q2r2_s7_0009_center_only_projection,center_only_projection,2,2,80ba88ec1a93
q2_radius2,q2r2_s7_0009,q2r2_s7_0009_left_neighbor_removed,left_neighbor_removed,2,2,fa965430ecbc
q2_radius2,q2r2_s7_0009,q2r2_s7_0009_right_neighbor_removed,right_neighbor_removed,2,2,974f78c3c9b5
q2_radius2,q2r2_s7_0009,q2r2_s7_0009_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,194743abf6da
q2_radius2,q2r2_s7_0009,q2r2_s7_0009_inner_neighbors_only,inner_neighbors_only,2,2,ec7cf08eac8b
q2_radius2,q2r2_s7_0009,q2r2_s7_0009_outer_neighbors_removed,outer_neighbors_removed,2,2,ec7cf08eac8b
q2_radius2,q2r2_s7_0009,q2r2_s7_0009_output_histogram_random,output_distribution_matched_random,2,2,e946c75aae7d
q2_radius2,q2r2_s7_0009,q2r2_s7_0016,stratum_null_q2r2_s7_0016,2,2,f36072cd4a8d
q2_radius2,q2r2_s7_0009,q2r2_s7_0021,stratum_null_q2r2_s7_0021,2,2,87c7b858c9a0
q2_radius2,q2r2_s7_0009,q2r2_s7_0001,stratum_null_q2r2_s7_0001,2,2,dac752af588d
q2_radius2,q2r2_s7_0009,q2r2_s7_0003,stratum_null_q2r2_s7_0003,2,2,db98bf6f63a8
q2_radius2,q2r2_s7_0009,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0009,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0009,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0009,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0009,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0009,q2r2_s7_0000,stratum_null_q2r2_s7_0000,2,2,d96dadccd152
q2_radius2,q2r2_s7_0010,q2r2_s7_0010_center_only_projection,center_only_projection,2,2,80ba88ec1a93
q2_radius2,q2r2_s7_0010,q2r2_s7_0010_left_neighbor_removed,left_neighbor_removed,2,2,ef9c34e9689e
q2_radius2,q2r2_s7_0010,q2r2_s7_0010_right_neighbor_removed,right_neighbor_removed,2,2,17dd85c3ee54
q2_radius2,q2r2_s7_0010,q2r2_s7_0010_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,dce1d1a888b9
q2_radius2,q2r2_s7_0010,q2r2_s7_0010_inner_neighbors_only,inner_neighbors_only,2,2,d0d657f1881f
q2_radius2,q2r2_s7_0010,q2r2_s7_0010_outer_neighbors_removed,outer_neighbors_removed,2,2,d0d657f1881f
q2_radius2,q2r2_s7_0010,q2r2_s7_0010_output_histogram_random,output_distribution_matched_random,2,2,e7281365d5a1
q2_radius2,q2r2_s7_0010,q2r2_s7_0024,stratum_null_q2r2_s7_0024,2,2,aabd0adbdca5
q2_radius2,q2r2_s7_0010,q2r2_s7_0012,stratum_null_q2r2_s7_0012,2,2,cbe0b59fca60
q2_radius2,q2r2_s7_0010,q2r2_s7_0019,stratum_null_q2r2_s7_0019,2,2,c2fda5902a74
q2_radius2,q2r2_s7_0010,q2r2_s7_0006,stratum_null_q2r2_s7_0006,2,2,8959036a564c
q2_radius2,q2r2_s7_0010,q2r2_s7_0007,stratum_null_q2r2_s7_0007,2,2,1f20fa194a4e
q2_radius2,q2r2_s7_0010,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0010,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0010,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0010,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0010,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0011,q2r2_s7_0011_center_only_projection,center_only_projection,2,2,80ba88ec1a93
q2_radius2,q2r2_s7_0011,q2r2_s7_0011_left_neighbor_removed,left_neighbor_removed,2,2,5c2aa8559c2b
q2_radius2,q2r2_s7_0011,q2r2_s7_0011_right_neighbor_removed,right_neighbor_removed,2,2,fd83351b835d
q2_radius2,q2r2_s7_0011,q2r2_s7_0011_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,c26e87e5ce8b
q2_radius2,q2r2_s7_0011,q2r2_s7_0011_inner_neighbors_only,inner_neighbors_only,2,2,d29dd12323aa
q2_radius2,q2r2_s7_0011,q2r2_s7_0011_outer_neighbors_removed,outer_neighbors_removed,2,2,d29dd12323aa
q2_radius2,q2r2_s7_0011,q2r2_s7_0011_output_histogram_random,output_distribution_matched_random,2,2,03c9d14baf03
q2_radius2,q2r2_s7_0011,q2r2_s7_0015,stratum_null_q2r2_s7_0015,2,2,c236962748ed
q2_radius2,q2r2_s7_0011,q2r2_s7_0016,stratum_null_q2r2_s7_0016,2,2,f36072cd4a8d
q2_radius2,q2r2_s7_0011,q2r2_s7_0009,stratum_null_q2r2_s7_0009,2,2,194743abf6da
q2_radius2,q2r2_s7_0011,q2r2_s7_0021,stratum_null_q2r2_s7_0021,2,2,87c7b858c9a0
q2_radius2,q2r2_s7_0011,q2r2_s7_0001,stratum_null_q2r2_s7_0001,2,2,dac752af588d
q2_radius2,q2r2_s7_0011,q2r2_s7_0003,stratum_null_q2r2_s7_0003,2,2,db98bf6f63a8
q2_radius2,q2r2_s7_0011,q2r2_s7_0014,stratum_null_q2r2_s7_0014,2,2,82e878d921f3
q2_radius2,q2r2_s7_0011,q2r2_s7_0022,stratum_null_q2r2_s7_0022,2,2,2906c80a4313
q2_radius2,q2r2_s7_0011,q2r2_s7_0004,stratum_null_q2r2_s7_0004,2,2,97ffc299a23a
q2_radius2,q2r2_s7_0011,q2r2_s7_0008,stratum_null_q2r2_s7_0008,2,2,81f92f17fdc5
q2_radius2,q2r2_s7_0012,q2r2_s7_0012_center_only_projection,center_only_projection,2,2,80ba88ec1a93
q2_radius2,q2r2_s7_0012,q2r2_s7_0012_left_neighbor_removed,left_neighbor_removed,2,2,3b08cf279d83
q2_radius2,q2r2_s7_0012,q2r2_s7_0012_right_neighbor_removed,right_neighbor_removed,2,2,b1195dc3230c
q2_radius2,q2r2_s7_0012,q2r2_s7_0012_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,cbe0b59fca60
q2_radius2,q2r2_s7_0012,q2r2_s7_0012_inner_neighbors_only,inner_neighbors_only,2,2,41be6a916ce9
q2_radius2,q2r2_s7_0012,q2r2_s7_0012_outer_neighbors_removed,outer_neighbors_removed,2,2,41be6a916ce9
q2_radius2,q2r2_s7_0012,q2r2_s7_0012_output_histogram_random,output_distribution_matched_random,2,2,93f72ea4f87c
q2_radius2,q2r2_s7_0012,q2r2_s7_0024,stratum_null_q2r2_s7_0024,2,2,aabd0adbdca5
q2_radius2,q2r2_s7_0012,q2r2_s7_0019,stratum_null_q2r2_s7_0019,2,2,c2fda5902a74
q2_radius2,q2r2_s7_0012,q2r2_s7_0006,stratum_null_q2r2_s7_0006,2,2,8959036a564c
q2_radius2,q2r2_s7_0012,q2r2_s7_0007,stratum_null_q2r2_s7_0007,2,2,1f20fa194a4e
q2_radius2,q2r2_s7_0012,q2r2_s7_0010,stratum_null_q2r2_s7_0010,2,2,dce1d1a888b9
q2_radius2,q2r2_s7_0012,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0012,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0012,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0012,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0012,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0014,q2r2_s7_0014_center_only_projection,center_only_projection,2,2,80ba88ec1a93
q2_radius2,q2r2_s7_0014,q2r2_s7_0014_left_neighbor_removed,left_neighbor_removed,2,2,a9f984c235c9
q2_radius2,q2r2_s7_0014,q2r2_s7_0014_right_neighbor_removed,right_neighbor_removed,2,2,52f6df6f2128
q2_radius2,q2r2_s7_0014,q2r2_s7_0014_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,82e878d921f3
q2_radius2,q2r2_s7_0014,q2r2_s7_0014_inner_neighbors_only,inner_neighbors_only,2,2,ec7cf08eac8b
q2_radius2,q2r2_s7_0014,q2r2_s7_0014_outer_neighbors_removed,outer_neighbors_removed,2,2,ec7cf08eac8b
q2_radius2,q2r2_s7_0014,q2r2_s7_0014_output_histogram_random,output_distribution_matched_random,2,2,1f0e1af67a72
q2_radius2,q2r2_s7_0014,q2r2_s7_0022,stratum_null_q2r2_s7_0022,2,2,2906c80a4313
q2_radius2,q2r2_s7_0014,q2r2_s7_0004,stratum_null_q2r2_s7_0004,2,2,97ffc299a23a
q2_radius2,q2r2_s7_0014,q2r2_s7_0008,stratum_null_q2r2_s7_0008,2,2,81f92f17fdc5
q2_radius2,q2r2_s7_0014,q2r2_s7_0011,stratum_null_q2r2_s7_0011,2,2,c26e87e5ce8b
q2_radius2,q2r2_s7_0014,q2r2_s7_0015,stratum_null_q2r2_s7_0015,2,2,c236962748ed
q2_radius2,q2r2_s7_0014,q2r2_s7_0016,stratum_null_q2r2_s7_0016,2,2,f36072cd4a8d
q2_radius2,q2r2_s7_0014,q2r2_s7_0009,stratum_null_q2r2_s7_0009,2,2,194743abf6da
q2_radius2,q2r2_s7_0014,q2r2_s7_0021,stratum_null_q2r2_s7_0021,2,2,87c7b858c9a0
q2_radius2,q2r2_s7_0014,q2r2_s7_0001,stratum_null_q2r2_s7_0001,2,2,dac752af588d
q2_radius2,q2r2_s7_0014,q2r2_s7_0003,stratum_null_q2r2_s7_0003,2,2,db98bf6f63a8
q2_radius2,q2r2_s7_0016,q2r2_s7_0016_center_only_projection,center_only_projection,2,2,de8a847bff8c
q2_radius2,q2r2_s7_0016,q2r2_s7_0016_left_neighbor_removed,left_neighbor_removed,2,2,5a0e9c45848e
q2_radius2,q2r2_s7_0016,q2r2_s7_0016_right_neighbor_removed,right_neighbor_removed,2,2,0e7e8c3e3e22
q2_radius2,q2r2_s7_0016,q2r2_s7_0016_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,f36072cd4a8d
q2_radius2,q2r2_s7_0016,q2r2_s7_0016_inner_neighbors_only,inner_neighbors_only,2,2,4142057ec0ae
q2_radius2,q2r2_s7_0016,q2r2_s7_0016_outer_neighbors_removed,outer_neighbors_removed,2,2,4142057ec0ae
q2_radius2,q2r2_s7_0016,q2r2_s7_0016_output_histogram_random,output_distribution_matched_random,2,2,e9356201fedb
q2_radius2,q2r2_s7_0016,q2r2_s7_0009,stratum_null_q2r2_s7_0009,2,2,194743abf6da
q2_radius2,q2r2_s7_0016,q2r2_s7_0021,stratum_null_q2r2_s7_0021,2,2,87c7b858c9a0
q2_radius2,q2r2_s7_0016,q2r2_s7_0001,stratum_null_q2r2_s7_0001,2,2,dac752af588d
q2_radius2,q2r2_s7_0016,q2r2_s7_0003,stratum_null_q2r2_s7_0003,2,2,db98bf6f63a8
q2_radius2,q2r2_s7_0016,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0016,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0016,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0016,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0016,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0016,q2r2_s7_0000,stratum_null_q2r2_s7_0000,2,2,d96dadccd152
q2_radius2,q2r2_s7_0017,q2r2_s7_0017_center_only_projection,center_only_projection,2,2,de8a847bff8c
q2_radius2,q2r2_s7_0017,q2r2_s7_0017_left_neighbor_removed,left_neighbor_removed,2,2,a37b94b872a6
q2_radius2,q2r2_s7_0017,q2r2_s7_0017_right_neighbor_removed,right_neighbor_removed,2,2,be7c8fefda6b
q2_radius2,q2r2_s7_0017,q2r2_s7_0017_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0017,q2r2_s7_0017_inner_neighbors_only,inner_neighbors_only,2,2,0cd99026b451
q2_radius2,q2r2_s7_0017,q2r2_s7_0017_outer_neighbors_removed,outer_neighbors_removed,2,2,0cd99026b451
q2_radius2,q2r2_s7_0017,q2r2_s7_0017_output_histogram_random,output_distribution_matched_random,2,2,88a8e79e8c36
q2_radius2,q2r2_s7_0017,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0017,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0017,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0017,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0017,q2r2_s7_0000,stratum_null_q2r2_s7_0000,2,2,d96dadccd152
q2_radius2,q2r2_s7_0017,q2r2_s7_0024,stratum_null_q2r2_s7_0024,2,2,aabd0adbdca5
q2_radius2,q2r2_s7_0017,q2r2_s7_0012,stratum_null_q2r2_s7_0012,2,2,cbe0b59fca60
q2_radius2,q2r2_s7_0017,q2r2_s7_0019,stratum_null_q2r2_s7_0019,2,2,c2fda5902a74
q2_radius2,q2r2_s7_0017,q2r2_s7_0006,stratum_null_q2r2_s7_0006,2,2,8959036a564c
q2_radius2,q2r2_s7_0017,q2r2_s7_0007,stratum_null_q2r2_s7_0007,2,2,1f20fa194a4e
q2_radius2,q2r2_s7_0019,q2r2_s7_0019_center_only_projection,center_only_projection,2,2,de8a847bff8c
q2_radius2,q2r2_s7_0019,q2r2_s7_0019_left_neighbor_removed,left_neighbor_removed,2,2,41ed1359659d
q2_radius2,q2r2_s7_0019,q2r2_s7_0019_right_neighbor_removed,right_neighbor_removed,2,2,88132583b9ab
q2_radius2,q2r2_s7_0019,q2r2_s7_0019_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,c2fda5902a74
q2_radius2,q2r2_s7_0019,q2r2_s7_0019_inner_neighbors_only,inner_neighbors_only,2,2,34ccc21149a1
q2_radius2,q2r2_s7_0019,q2r2_s7_0019_outer_neighbors_removed,outer_neighbors_removed,2,2,34ccc21149a1
q2_radius2,q2r2_s7_0019,q2r2_s7_0019_output_histogram_random,output_distribution_matched_random,2,2,2f4311c7ad7b
q2_radius2,q2r2_s7_0019,q2r2_s7_0024,stratum_null_q2r2_s7_0024,2,2,aabd0adbdca5
q2_radius2,q2r2_s7_0019,q2r2_s7_0012,stratum_null_q2r2_s7_0012,2,2,cbe0b59fca60
q2_radius2,q2r2_s7_0019,q2r2_s7_0006,stratum_null_q2r2_s7_0006,2,2,8959036a564c
q2_radius2,q2r2_s7_0019,q2r2_s7_0007,stratum_null_q2r2_s7_0007,2,2,1f20fa194a4e
q2_radius2,q2r2_s7_0019,q2r2_s7_0010,stratum_null_q2r2_s7_0010,2,2,dce1d1a888b9
q2_radius2,q2r2_s7_0019,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0019,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0019,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0019,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0019,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0021,q2r2_s7_0021_center_only_projection,center_only_projection,2,2,de8a847bff8c
q2_radius2,q2r2_s7_0021,q2r2_s7_0021_left_neighbor_removed,left_neighbor_removed,2,2,5a0e9c45848e
q2_radius2,q2r2_s7_0021,q2r2_s7_0021_right_neighbor_removed,right_neighbor_removed,2,2,0e7e8c3e3e22
q2_radius2,q2r2_s7_0021,q2r2_s7_0021_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,87c7b858c9a0
q2_radius2,q2r2_s7_0021,q2r2_s7_0021_inner_neighbors_only,inner_neighbors_only,2,2,df40394d0fd0
q2_radius2,q2r2_s7_0021,q2r2_s7_0021_outer_neighbors_removed,outer_neighbors_removed,2,2,df40394d0fd0
q2_radius2,q2r2_s7_0021,q2r2_s7_0021_output_histogram_random,output_distribution_matched_random,2,2,2da420287532
q2_radius2,q2r2_s7_0021,q2r2_s7_0016,stratum_null_q2r2_s7_0016,2,2,f36072cd4a8d
q2_radius2,q2r2_s7_0021,q2r2_s7_0009,stratum_null_q2r2_s7_0009,2,2,194743abf6da
q2_radius2,q2r2_s7_0021,q2r2_s7_0001,stratum_null_q2r2_s7_0001,2,2,dac752af588d
q2_radius2,q2r2_s7_0021,q2r2_s7_0003,stratum_null_q2r2_s7_0003,2,2,db98bf6f63a8
q2_radius2,q2r2_s7_0021,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0021,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0021,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0021,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0021,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0021,q2r2_s7_0000,stratum_null_q2r2_s7_0000,2,2,d96dadccd152
q2_radius2,q2r2_s7_0023,q2r2_s7_0023_center_only_projection,center_only_projection,2,2,de8a847bff8c
q2_radius2,q2r2_s7_0023,q2r2_s7_0023_left_neighbor_removed,left_neighbor_removed,2,2,4c93ce15ef8d
q2_radius2,q2r2_s7_0023,q2r2_s7_0023_right_neighbor_removed,right_neighbor_removed,2,2,18c6a589492d
q2_radius2,q2r2_s7_0023,q2r2_s7_0023_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0023,q2r2_s7_0023_inner_neighbors_only,inner_neighbors_only,2,2,d69b94c1f805
q2_radius2,q2r2_s7_0023,q2r2_s7_0023_outer_neighbors_removed,outer_neighbors_removed,2,2,d69b94c1f805
q2_radius2,q2r2_s7_0023,q2r2_s7_0023_output_histogram_random,output_distribution_matched_random,2,2,0e2fb0d32b07
q2_radius2,q2r2_s7_0023,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0023,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0023,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0023,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s7_0023,q2r2_s7_0000,stratum_null_q2r2_s7_0000,2,2,d96dadccd152
q2_radius2,q2r2_s7_0023,q2r2_s7_0024,stratum_null_q2r2_s7_0024,2,2,aabd0adbdca5
q2_radius2,q2r2_s7_0023,q2r2_s7_0012,stratum_null_q2r2_s7_0012,2,2,cbe0b59fca60
q2_radius2,q2r2_s7_0023,q2r2_s7_0019,stratum_null_q2r2_s7_0019,2,2,c2fda5902a74
q2_radius2,q2r2_s7_0023,q2r2_s7_0006,stratum_null_q2r2_s7_0006,2,2,8959036a564c
q2_radius2,q2r2_s7_0023,q2r2_s7_0007,stratum_null_q2r2_s7_0007,2,2,1f20fa194a4e
q2_radius2,q2r2_s7_0024,q2r2_s7_0024_center_only_projection,center_only_projection,2,2,80ba88ec1a93
q2_radius2,q2r2_s7_0024,q2r2_s7_0024_left_neighbor_removed,left_neighbor_removed,2,2,a6a198a604fb
q2_radius2,q2r2_s7_0024,q2r2_s7_0024_right_neighbor_removed,right_neighbor_removed,2,2,587e9fd3dd45
q2_radius2,q2r2_s7_0024,q2r2_s7_0024_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,aabd0adbdca5
q2_radius2,q2r2_s7_0024,q2r2_s7_0024_inner_neighbors_only,inner_neighbors_only,2,2,d0d657f1881f
q2_radius2,q2r2_s7_0024,q2r2_s7_0024_outer_neighbors_removed,outer_neighbors_removed,2,2,d0d657f1881f
q2_radius2,q2r2_s7_0024,q2r2_s7_0024_output_histogram_random,output_distribution_matched_random,2,2,adb7a95ca28f
q2_radius2,q2r2_s7_0024,q2r2_s7_0012,stratum_null_q2r2_s7_0012,2,2,cbe0b59fca60
q2_radius2,q2r2_s7_0024,q2r2_s7_0019,stratum_null_q2r2_s7_0019,2,2,c2fda5902a74
